elapsed_s,PC_S_STALL_CYCLES_TESS,PC_S_STALL_CYCLES_VFD_ONLY,PC_S_STALL_CYCLES_VPC_ONLY,PC_S_VPC_PRIMITIVES,PC_S_VERTEX_HITS,PC_S_IA_VERTICES,PC_S_IA_PRIMITIVES,PC_S_HS_INVOCATIONS
0.073478,0,0,0,0,0,0,0,0
0.074907,0,0,0,0,0,0,0,0
0.076403,0,0,0,0,0,0,0,0
0.077953,0,0,0,0,0,0,0,0
0.079390,0,0,0,0,0,0,0,0
0.080778,0,0,0,0,0,0,0,0
0.082150,0,0,0,0,0,0,0,0
0.083520,0,0,0,0,0,0,0,0
0.084972,0,0,0,0,0,0,0,0
0.086340,0,0,0,0,0,0,0,0
0.087787,0,0,0,0,0,0,0,0
0.089162,0,0,0,0,0,0,0,0
0.090531,0,0,0,0,0,0,0,0
0.091903,0,0,0,0,0,0,0,0
0.093271,0,0,0,0,0,0,0,0
0.094639,0,0,0,0,0,0,0,0
0.096030,0,0,0,0,0,0,0,0
0.097395,0,0,0,0,0,0,0,0
0.098760,0,3,0,0,0,0,0,0
0.100110,0,39,0,0,0,0,0,0
0.101325,0,39,0,0,0,0,0,0
0.102542,0,39,0,0,0,0,0,0
0.103776,0,36,0,0,0,0,0,0
0.104925,0,42,0,0,0,0,0,0
0.106188,0,39,0,0,0,0,0,0
0.107453,0,42,0,0,0,0,0,0
0.108719,0,39,0,0,0,0,0,0
0.109993,0,42,0,0,0,0,0,0
0.111261,0,39,0,0,0,0,0,0
0.112526,0,42,0,0,0,0,0,0
0.113791,0,39,0,0,0,0,0,0
0.115058,0,42,0,0,0,0,0,0
0.116322,0,39,0,0,0,0,0,0
0.117586,0,42,0,0,0,0,0,0
0.118850,0,39,0,0,0,0,0,0
0.120177,0,45,0,0,0,0,0,0
0.121443,0,39,0,0,0,0,0,0
0.122708,0,42,0,0,0,0,0,0
0.124144,0,0,0,0,0,0,0,0
0.125614,0,0,0,0,0,0,0,0
0.127064,0,0,0,0,0,0,0,0
0.128736,0,0,0,0,0,0,0,0
0.130145,0,0,0,0,0,0,0,0
0.131552,0,0,0,0,0,0,0,0
0.132962,0,0,0,0,0,0,0,0
0.134380,0,0,0,0,0,0,0,0
0.135837,0,0,0,0,0,0,0,0
0.137239,0,0,0,0,0,0,0,0
0.138639,0,0,0,0,0,0,0,0
0.143076,0,0,0,0,0,0,0,0
0.144489,0,0,0,0,0,0,0,0
0.145891,0,0,0,0,0,0,0,0
0.150410,0,0,0,0,0,0,0,0
0.151944,0,0,0,0,0,0,0,0
0.153358,0,0,0,0,0,0,0,0
0.154743,0,0,0,0,0,0,0,0
0.156186,0,0,0,0,0,0,0,0
0.157548,0,0,0,0,0,0,0,0
0.158908,0,0,0,0,0,0,0,0
0.160269,0,0,0,0,0,0,0,0
0.161629,0,0,0,0,0,0,0,0
0.162988,0,0,0,0,0,0,0,0
0.164348,0,0,0,0,0,0,0,0
0.165718,0,0,0,0,0,0,0,0
0.167080,0,0,0,0,0,0,0,0
0.168462,0,0,0,0,0,0,0,0
0.169905,0,0,0,0,0,0,0,0
0.171319,0,0,0,0,0,0,0,0
0.174193,0,0,0,0,0,0,0,0
0.175605,0,0,0,0,0,0,0,0
0.177024,0,0,0,0,0,0,0,0
0.178432,0,0,0,0,0,0,0,0
0.179841,0,0,0,0,0,0,0,0
0.181248,0,0,0,0,0,0,0,0
0.182781,0,0,0,0,0,0,0,0
0.184357,0,0,0,0,0,0,0,0
0.185926,0,0,0,0,0,0,0,0
0.187390,0,0,0,0,0,0,0,0
0.188932,0,0,0,0,0,0,0,0
0.190500,0,0,0,0,0,0,0,0
0.192072,0,0,0,0,0,0,0,0
0.193642,0,0,0,0,0,0,0,0
0.195215,0,0,0,0,0,0,0,0
0.196786,0,0,0,0,0,0,0,0
0.198367,0,0,0,0,0,0,0,0
0.199835,0,0,0,0,0,0,0,0
0.201402,0,0,0,0,0,0,0,0
0.202971,0,0,0,0,0,0,0,0
0.204612,0,0,0,0,0,0,0,0
0.206181,0,0,0,0,0,0,0,0
0.207754,0,0,0,0,0,0,0,0
0.209337,0,0,0,0,0,0,0,0
0.210907,0,0,0,0,0,0,0,0
0.212482,0,0,0,0,0,0,0,0
0.214052,0,0,0,0,0,0,0,0
0.215668,0,0,0,0,0,0,0,0
0.217239,0,0,0,0,0,0,0,0
0.218808,0,0,0,0,0,0,0,0
0.220395,0,0,0,0,0,0,0,0
0.221963,0,0,0,0,0,0,0,0
0.223585,0,0,0,0,0,0,0,0
0.225132,0,0,0,0,0,0,0,0
0.226702,0,0,0,0,0,0,0,0
0.228329,0,0,0,0,0,0,0,0
0.229899,0,0,0,0,0,0,0,0
0.231530,0,0,0,0,0,0,0,0
0.233103,0,0,0,0,0,0,0,0
0.234673,0,0,0,0,0,0,0,0
0.236292,0,0,0,0,0,0,0,0
0.237862,0,0,0,0,0,0,0,0
0.239436,0,0,0,0,0,0,0,0
0.241009,0,0,0,0,0,0,0,0
0.242594,0,0,0,0,0,0,0,0
0.244166,0,0,0,0,0,0,0,0
0.245738,0,0,0,0,0,0,0,0
0.247311,0,0,0,0,0,0,0,0
0.248926,0,0,0,0,0,0,0,0
0.250545,0,0,0,0,0,0,0,0
0.252117,0,0,0,0,0,0,0,0
0.253703,0,0,0,0,0,0,0,0
0.255277,0,0,0,0,0,0,0,0
0.256849,0,0,0,0,0,0,0,0
0.258420,0,0,0,0,0,0,0,0
0.259991,0,0,0,0,0,0,0,0
0.261554,0,0,0,0,0,0,0,0
0.263182,0,0,0,0,0,0,0,0
0.264630,0,0,0,0,0,0,0,0
0.266044,0,0,0,0,0,0,0,0
0.267582,0,0,0,0,0,0,0,0
0.269155,0,0,0,0,0,0,0,0
0.270725,0,0,0,0,0,0,0,0
0.272349,0,0,0,0,0,0,0,0
0.273920,0,0,0,0,0,0,0,0
0.275505,0,0,0,0,0,0,0,0
0.277077,0,0,0,0,0,0,0,0
0.278648,0,0,0,0,0,0,0,0
0.280283,0,0,0,0,0,0,0,0
0.281856,0,0,0,0,0,0,0,0
0.283429,0,0,0,0,0,0,0,0
0.285002,0,0,0,0,0,0,0,0
0.286586,0,0,0,0,0,0,0,0
0.288159,0,0,0,0,0,0,0,0
0.289731,0,0,0,0,0,0,0,0
0.291305,0,0,0,0,0,0,0,0
0.292877,0,0,0,0,0,0,0,0
0.294448,0,0,0,0,0,0,0,0
0.295895,0,0,0,0,0,0,0,0
0.297484,0,0,0,0,0,0,0,0
0.298950,0,0,0,0,0,0,0,0
0.300380,0,0,0,0,0,0,0,0
0.301792,0,0,0,0,0,0,0,0
0.303203,0,0,0,0,0,0,0,0
0.304611,0,0,0,0,0,0,0,0
0.306019,0,0,0,0,0,0,0,0
0.307571,0,0,0,0,0,0,0,0
0.309144,0,0,0,0,0,0,0,0
0.310713,0,0,0,0,0,0,0,0
0.312250,0,0,0,0,0,0,0,0
0.313791,0,0,0,0,0,0,0,0
0.315364,0,0,0,0,0,0,0,0
0.316936,0,0,0,0,0,0,0,0
0.318519,0,0,0,0,0,0,0,0
0.320091,0,0,0,0,0,0,0,0
0.321664,0,0,0,0,0,0,0,0
0.323239,0,0,0,0,0,0,0,0
0.324811,0,0,0,0,0,0,0,0
0.326382,0,0,0,0,0,0,0,0
0.327998,0,0,0,0,0,0,0,0
0.329583,0,0,0,0,0,0,0,0
0.331157,0,0,0,0,0,0,0,0
0.332730,0,0,0,0,0,0,0,0
0.334300,0,0,0,0,0,0,0,0
0.335873,0,0,0,0,0,0,0,0
0.337446,0,0,0,0,0,0,0,0
0.339083,0,0,0,0,0,0,0,0
0.340731,0,0,0,0,0,0,0,0
0.342302,0,0,0,0,0,0,0,0
0.343917,0,0,0,0,0,0,0,0
0.345489,0,0,0,0,0,0,0,0
0.347062,0,0,0,0,0,0,0,0
0.348634,0,0,0,0,0,0,0,0
0.350204,0,0,0,0,0,0,0,0
0.351790,0,0,0,0,0,0,0,0
0.353361,0,0,0,0,0,0,0,0
0.354931,0,0,0,0,0,0,0,0
0.356507,0,0,0,0,0,0,0,0
0.358076,0,0,0,0,0,0,0,0
0.359693,0,0,0,0,0,0,0,0
0.361265,0,0,0,0,0,0,0,0
0.362849,0,0,0,0,0,0,0,0
0.364388,0,0,0,0,0,0,0,0
0.365800,0,0,0,0,0,0,0,0
0.367338,0,0,0,0,0,0,0,0
0.368910,0,0,0,0,0,0,0,0
0.370479,0,0,0,0,0,0,0,0
0.372050,0,0,0,0,0,0,0,0
0.373635,0,0,0,0,0,0,0,0
0.375207,0,0,0,0,0,0,0,0
0.376823,0,0,0,0,0,0,0,0
0.378391,0,0,0,0,0,0,0,0
0.379963,0,0,0,0,0,0,0,0
0.381534,0,0,0,0,0,0,0,0
0.383106,0,0,0,0,0,0,0,0
0.384692,0,0,0,0,0,0,0,0
0.386262,0,0,0,0,0,0,0,0
0.387835,0,0,0,0,0,0,0,0
0.389405,0,0,0,0,0,0,0,0
0.390974,0,0,0,0,0,0,0,0
0.392588,0,0,0,0,0,0,0,0
0.394158,0,0,0,0,0,0,0,0
0.395744,0,0,0,0,0,0,0,0
0.397314,0,0,0,0,0,0,0,0
0.398884,0,0,0,0,0,0,0,0
0.400461,0,0,0,0,0,0,0,0
0.402030,0,0,0,0,0,0,0,0
0.403602,0,0,0,0,0,0,0,0
0.405173,0,0,0,0,0,0,0,0
0.406755,0,0,0,0,0,0,0,0
0.408331,0,0,0,0,0,0,0,0
0.409900,0,0,0,0,0,0,0,0
0.411472,0,0,0,0,0,0,0,0
0.413043,0,0,0,0,0,0,0,0
0.414612,0,0,0,0,0,0,0,0
0.416184,0,0,0,0,0,0,0,0
0.417768,0,0,0,0,0,0,0,0
0.419340,0,0,0,0,0,0,0,0
0.420910,0,0,0,0,0,0,0,0
0.422476,0,0,0,0,0,0,0,0
0.423976,0,0,0,0,0,0,0,0
0.425521,0,0,0,0,0,0,0,0
0.427092,0,0,0,0,0,0,0,0
0.428679,0,0,0,0,0,0,0,0
0.430249,0,0,0,0,0,0,0,0
0.431822,0,0,0,0,0,0,0,0
0.433392,0,0,0,0,0,0,0,0
0.434962,0,0,0,0,0,0,0,0
0.436608,0,0,0,0,0,0,0,0
0.438177,0,0,0,0,0,0,0,0
0.439805,0,0,0,0,0,0,0,0
0.441378,0,0,0,0,0,0,0,0
0.442948,0,0,0,0,0,0,0,0
0.444525,0,0,0,0,0,0,0,0
0.446096,0,0,0,0,0,0,0,0
0.447670,0,0,0,0,0,0,0,0
0.449242,0,0,0,0,0,0,0,0
0.450827,0,0,0,0,0,0,0,0
0.452399,0,0,0,0,0,0,0,0
0.453962,0,0,0,0,0,0,0,0
0.455446,0,0,0,0,0,0,0,0
0.456987,0,0,0,0,0,0,0,0
0.458559,0,0,0,0,0,0,0,0
0.460130,0,0,0,0,0,0,0,0
0.461724,0,0,0,0,0,0,0,0
0.463297,0,0,0,0,0,0,0,0
0.464870,0,0,0,0,0,0,0,0
0.466439,0,0,0,0,0,0,0,0
0.468012,0,0,0,0,0,0,0,0
0.469582,0,0,0,0,0,0,0,0
0.471153,0,0,0,0,0,0,0,0
0.472783,0,0,0,0,0,0,0,0
0.474352,0,0,0,0,0,0,0,0
0.475923,0,0,0,0,0,0,0,0
0.477495,0,0,0,0,0,0,0,0
0.479068,0,0,0,0,0,0,0,0
0.480640,0,0,0,0,0,0,0,0
0.482210,0,0,0,0,0,0,0,0
0.483796,0,0,0,0,0,0,0,0
0.485366,0,0,0,0,0,0,0,0
0.486935,0,0,0,0,0,0,0,0
0.488512,0,0,0,0,0,0,0,0
0.490083,0,0,0,0,0,0,0,0
0.491657,0,0,0,0,0,0,0,0
0.493229,0,0,0,0,0,0,0,0
0.494812,0,0,0,0,0,0,0,0
0.496389,0,0,0,0,0,0,0,0
0.497959,0,0,0,0,0,0,0,0
0.499532,0,0,0,0,0,0,0,0
0.501105,0,0,0,0,0,0,0,0
0.502675,0,0,0,0,0,0,0,0
0.504269,0,0,0,0,0,0,0,0
0.505732,0,0,0,0,0,0,0,0
0.507144,0,0,0,0,0,0,0,0
0.508554,0,0,0,0,0,0,0,0
0.509961,0,0,0,0,0,0,0,0
0.511371,0,0,0,0,0,0,0,0
0.512779,0,0,0,0,0,0,0,0
0.514315,0,0,0,0,0,0,0,0
0.515774,0,0,0,0,0,0,0,0
0.517328,0,0,0,0,0,0,0,0
0.518898,0,0,0,0,0,0,0,0
0.520477,0,0,0,0,0,0,0,0
0.522048,0,0,0,0,0,0,0,0
0.523622,0,0,0,0,0,0,0,0
0.525194,0,0,0,0,0,0,0,0
0.526778,0,0,0,0,0,0,0,0
0.528354,0,0,0,0,0,0,0,0
0.529925,0,0,0,0,0,0,0,0
0.531499,0,0,0,0,0,0,0,0
0.533071,0,0,0,0,0,0,0,0
0.534641,0,0,0,0,0,0,0,0
0.536128,0,0,0,0,0,0,0,0
0.537683,0,0,0,0,0,0,0,0
0.539258,0,0,0,0,0,0,0,0
0.540830,0,0,0,0,0,0,0,0
0.542401,0,0,0,0,0,0,0,0
0.543974,0,0,0,0,0,0,0,0
0.545547,0,0,0,0,0,0,0,0
0.547120,0,0,0,0,0,0,0,0
0.548706,0,0,0,0,0,0,0,0
0.550276,0,0,0,0,0,0,0,0
0.551892,0,0,0,0,0,0,0,0
0.553464,0,0,0,0,0,0,0,0
0.555038,0,0,0,0,0,0,0,0
0.556610,0,0,0,0,0,0,0,0
0.558180,0,0,0,0,0,0,0,0
0.559767,0,0,0,0,0,0,0,0
0.561338,0,0,0,0,0,0,0,0
0.562909,0,0,0,0,0,0,0,0
0.564485,0,0,0,0,0,0,0,0
0.566054,0,0,0,0,0,0,0,0
0.567670,0,0,0,0,0,0,0,0
0.569240,0,0,0,0,0,0,0,0
0.570824,0,0,0,0,0,0,0,0
0.572400,0,0,0,0,0,0,0,0
0.573970,0,0,0,0,0,0,0,0
0.575543,0,0,0,0,0,0,0,0
0.577114,0,0,0,0,0,0,0,0
0.578684,0,0,0,0,0,0,0,0
0.580207,0,0,0,0,0,0,0,0
0.581756,0,0,0,0,0,0,0,0
0.583329,0,0,0,0,0,0,0,0
0.584944,0,0,0,0,0,0,0,0
0.586514,0,0,0,0,0,0,0,0
0.588085,0,0,0,0,0,0,0,0
0.589657,0,0,0,0,0,0,0,0
0.591231,0,0,0,0,0,0,0,0
0.592816,0,0,0,0,0,0,0,0
0.594386,0,0,0,0,0,0,0,0
0.595958,0,0,0,0,0,0,0,0
0.597529,0,0,0,0,0,0,0,0
0.599102,0,0,0,0,0,0,0,0
0.600674,0,0,0,0,0,0,0,0
0.602244,0,0,0,0,0,0,0,0
0.603831,0,0,0,0,0,0,0,0
0.605404,0,0,0,0,0,0,0,0
0.607118,0,0,0,0,0,0,0,0
0.608554,0,0,0,0,0,0,0,0
0.610028,0,0,0,0,0,0,0,0
0.611533,0,0,0,0,0,0,0,0
0.612902,0,0,0,0,0,0,0,0
0.614320,0,0,0,0,0,0,0,0
0.615769,0,0,0,0,0,0,0,0
0.617302,0,0,0,0,0,0,0,0
0.618871,0,0,0,0,0,0,0,0
0.620447,0,0,0,0,0,0,0,0
0.621958,0,0,0,0,0,0,0,0
0.624806,0,0,0,0,0,0,0,0
0.626275,0,0,0,0,0,0,0,0
0.627695,0,0,0,0,0,0,0,0
0.629109,0,0,0,0,0,0,0,0
0.630519,0,0,0,0,0,0,0,0
0.631971,0,0,0,0,0,0,0,0
0.633385,0,0,0,0,0,0,0,0
0.634894,0,0,0,0,0,0,0,0
0.636485,0,0,0,0,0,0,0,0
0.638057,0,0,0,0,0,0,0,0
0.639632,0,0,0,0,0,0,0,0
0.641205,0,0,0,0,0,0,0,0
0.642776,0,0,0,0,0,0,0,0
0.644353,0,0,0,0,0,0,0,0
0.645924,0,0,0,0,0,0,0,0
0.647517,0,0,0,0,0,0,0,0
0.648987,0,0,0,0,0,0,0,0
0.650408,0,0,0,0,0,0,0,0
0.651821,0,0,0,0,0,0,0,0
0.653231,0,0,0,0,0,0,0,0
0.654639,0,0,0,0,0,0,0,0
0.656033,0,0,0,0,0,0,0,0
0.657580,0,0,0,0,0,0,0,0
0.659155,0,0,0,0,0,0,0,0
0.660728,0,0,0,0,0,0,0,0
0.662300,0,0,0,0,0,0,0,0
0.663918,0,0,0,0,0,0,0,0
0.665491,0,0,0,0,0,0,0,0
0.667067,0,0,0,0,0,0,0,0
0.668655,0,0,0,0,0,0,0,0
0.670223,0,0,0,0,0,0,0,0
0.671797,0,0,0,0,0,0,0,0
0.673371,0,0,0,0,0,0,0,0
0.674942,0,0,0,0,0,0,0,0
0.676520,0,0,0,0,0,0,0,0
0.678092,0,0,0,0,0,0,0,0
0.679723,0,0,0,0,0,0,0,0
0.681297,0,0,0,0,0,0,0,0
0.682869,0,0,0,0,0,0,0,0
0.684446,0,0,0,0,0,0,0,0
0.686017,0,0,0,0,0,0,0,0
0.687591,0,0,0,0,0,0,0,0
0.689163,0,0,0,0,0,0,0,0
0.690748,0,0,0,0,0,0,0,0
0.692324,0,0,0,0,0,0,0,0
0.693896,0,0,0,0,0,0,0,0
0.695512,0,0,0,0,0,0,0,0
0.697085,0,0,0,0,0,0,0,0
0.698657,0,0,0,0,0,0,0,0
0.700179,0,0,0,0,0,0,0,0
0.701731,0,0,0,0,0,0,0,0
0.703305,0,0,0,0,0,0,0,0
0.704879,0,0,0,0,0,0,0,0
0.706450,0,0,0,0,0,0,0,0
0.708024,0,0,0,0,0,0,0,0
0.709596,0,0,0,0,0,0,0,0
0.711170,0,0,0,0,0,0,0,0
0.712801,0,0,0,0,0,0,0,0
0.714373,0,0,0,0,0,0,0,0
0.715946,0,0,0,0,0,0,0,0
0.717519,0,0,0,0,0,0,0,0
0.719094,0,0,0,0,0,0,0,0
0.720667,0,0,0,0,0,0,0,0
0.722239,0,0,0,0,0,0,0,0
0.723826,0,0,0,0,0,0,0,0
0.725399,0,0,0,0,0,0,0,0
0.726972,0,0,0,0,0,0,0,0
0.728589,0,0,0,0,0,0,0,0
0.730160,0,0,0,0,0,0,0,0
0.731734,0,0,0,0,0,0,0,0
0.733307,0,0,0,0,0,0,0,0
0.734893,0,0,0,0,0,0,0,0
0.736471,0,0,0,0,0,0,0,0
0.738043,0,0,0,0,0,0,0,0
0.739617,0,0,0,0,0,0,0,0
0.741191,0,0,0,0,0,0,0,0
0.742762,0,0,0,0,0,0,0,0
0.744340,0,0,0,0,0,0,0,0
0.745924,0,0,0,0,0,0,0,0
0.747499,0,0,0,0,0,0,0,0
0.749071,0,0,0,0,0,0,0,0
0.750643,0,0,0,0,0,0,0,0
0.752165,0,0,0,0,0,0,0,0
0.753706,0,0,0,0,0,0,0,0
0.755281,0,0,0,0,0,0,0,0
0.756867,0,0,0,0,0,0,0,0
0.758438,0,0,0,0,0,0,0,0
0.760054,0,0,0,0,0,0,0,0
0.761665,0,0,0,0,0,0,0,0
0.763240,0,0,0,0,0,0,0,0
0.764813,0,0,0,0,0,0,0,0
0.766385,0,0,0,0,0,0,0,0
0.767972,0,0,0,0,0,0,0,0
0.769545,0,0,0,0,0,0,0,0
0.771118,0,0,0,0,0,0,0,0
0.772683,0,0,0,0,0,0,0,0
0.774245,0,0,0,0,0,0,0,0
0.775727,0,0,0,0,0,0,0,0
0.777269,0,0,0,0,0,0,0,0
0.778855,0,0,0,0,0,0,0,0
0.780480,0,0,0,0,0,0,0,0
0.782051,0,0,0,0,0,0,0,0
0.783625,0,0,0,0,0,0,0,0
0.785198,0,0,0,0,0,0,0,0
0.786769,0,0,0,0,0,0,0,0
0.788346,0,0,0,0,0,0,0,0
0.789930,0,0,0,0,0,0,0,0
0.791549,0,0,0,0,0,0,0,0
0.793122,0,0,0,0,0,0,0,0
0.794694,0,0,0,0,0,0,0,0
0.796353,0,0,0,0,0,0,0,0
0.797924,0,0,0,0,0,0,0,0
0.799499,0,0,0,0,0,0,0,0
0.800961,0,0,0,0,0,0,0,0
0.802505,0,0,0,0,0,0,0,0
0.804077,0,0,0,0,0,0,0,0
0.805642,0,0,0,0,0,0,0,0
0.807194,0,0,0,0,0,0,0,0
0.808811,0,0,0,0,0,0,0,0
0.810413,0,0,0,0,0,0,0,0
0.812006,0,0,0,0,0,0,0,0
0.813578,0,0,0,0,0,0,0,0
0.815151,0,0,0,0,0,0,0,0
0.816723,0,0,0,0,0,0,0,0
0.818209,0,0,0,0,0,0,0,0
0.819671,0,0,0,0,0,0,0,0
0.821091,0,0,0,0,0,0,0,0
0.822513,0,0,0,0,0,0,0,0
0.823966,0,0,0,0,0,0,0,0
0.825380,0,0,0,0,0,0,0,0
0.827293,0,0,0,0,0,0,0,0
0.829358,0,0,0,0,0,0,0,0
0.831091,0,0,0,0,0,0,0,0
0.832524,0,0,0,0,0,0,0,0
0.833929,0,0,0,0,0,0,0,0
0.835384,0,0,0,0,0,0,0,0
0.836789,0,0,0,0,0,0,0,0
0.838192,0,0,0,0,0,0,0,0
0.839632,0,0,0,0,0,0,0,0
0.841035,0,0,0,0,0,0,0,0
0.842563,0,0,0,0,0,0,0,0
0.844017,0,0,0,0,0,0,0,0
0.845552,0,0,0,0,0,0,0,0
0.847215,0,0,0,0,0,0,0,0
0.848784,0,0,0,0,0,0,0,0
0.850348,0,0,0,0,0,0,0,0
0.851789,0,0,0,0,0,0,0,0
0.853324,0,0,0,0,0,0,0,0
0.854900,0,0,0,0,0,0,0,0
0.856335,0,0,0,0,0,0,0,0
0.857753,0,0,0,0,0,0,0,0
0.859295,0,0,0,0,0,0,0,0
0.860869,0,0,0,0,0,0,0,0
0.862442,0,0,0,0,0,0,0,0
0.864016,0,0,0,0,0,0,0,0
0.865603,0,0,0,0,0,0,0,0
0.867178,0,0,0,0,0,0,0,0
0.868753,0,0,0,0,0,0,0,0
0.870324,0,0,0,0,0,0,0,0
0.871943,0,0,0,0,0,0,0,0
0.873508,0,0,0,0,0,0,0,0
0.875126,0,0,0,0,0,0,0,0
0.876636,0,0,0,0,0,0,0,0
0.878052,0,0,0,0,0,0,0,0
0.879594,0,0,0,0,0,0,0,0
0.881168,0,0,0,0,0,0,0,0
0.882740,0,0,0,0,0,0,0,0
0.884317,0,0,0,0,0,0,0,0
0.885890,0,0,0,0,0,0,0,0
0.887355,0,0,0,0,0,0,0,0
0.888947,0,0,0,0,0,0,0,0
0.890524,0,0,0,0,0,0,0,0
0.892101,0,0,0,0,0,0,0,0
0.893679,0,0,0,0,0,0,0,0
0.895259,0,0,0,0,0,0,0,0
0.896838,0,0,0,0,0,0,0,0
0.898428,0,0,0,0,0,0,0,0
0.900006,0,0,0,0,0,0,0,0
0.901575,0,0,0,0,0,0,0,0
0.903297,0,0,0,0,0,0,0,0
0.904919,0,0,0,0,0,0,0,0
0.906496,0,0,0,0,0,0,0,0
0.908072,0,0,0,0,0,0,0,0
0.909664,0,0,0,0,0,0,0,0
0.911243,0,0,0,0,0,0,0,0
0.912820,0,0,0,0,0,0,0,0
0.914396,0,0,0,0,0,0,0,0
0.915974,0,0,0,0,0,0,0,0
0.917551,0,0,0,0,0,0,0,0
0.919130,0,0,0,0,0,0,0,0
0.920767,0,0,0,0,0,0,0,0
0.922344,0,0,0,0,0,0,0,0
0.923921,0,0,0,0,0,0,0,0
0.925500,0,0,0,0,0,0,0,0
0.927080,0,0,0,0,0,0,0,0
0.928658,0,0,0,0,0,0,0,0
0.930235,0,0,0,0,0,0,0,0
0.931828,0,0,0,0,0,0,0,0
0.933406,0,0,0,0,0,0,0,0
0.934982,0,0,0,0,0,0,0,0
0.936441,0,0,0,0,0,0,0,0
0.937860,0,0,0,0,0,0,0,0
0.939406,0,0,0,0,0,0,0,0
0.940981,0,0,0,0,0,0,0,0
0.942444,0,0,0,0,0,0,0,0
0.943992,0,0,0,0,0,0,0,0
0.945567,0,0,0,0,0,0,0,0
0.947145,0,0,0,0,0,0,0,0
0.948723,0,0,0,0,0,0,0,0
0.950300,0,0,0,0,0,0,0,0
0.951922,0,0,0,0,0,0,0,0
0.953514,0,0,0,0,0,0,0,0
0.955093,0,0,0,0,0,0,0,0
0.956672,0,0,0,0,0,0,0,0
0.958248,0,0,0,0,0,0,0,0
0.959827,0,0,0,0,0,0,0,0
0.961404,0,0,0,0,0,0,0,0
0.962980,0,0,0,0,0,0,0,0
0.964605,0,0,0,0,0,0,0,0
0.966172,0,0,0,0,0,0,0,0
0.968476,0,0,0,0,0,0,0,0
0.970033,0,0,0,0,0,0,0,0
0.971614,0,0,0,0,0,0,0,0
0.973193,0,0,0,0,0,0,0,0
0.974784,0,0,0,0,0,0,0,0
0.976366,0,0,0,0,0,0,0,0
0.977943,0,0,0,0,0,0,0,0
0.979537,0,0,0,0,0,0,0,0
0.981112,0,0,0,0,0,0,0,0
0.982689,0,0,0,0,0,0,0,0
0.984234,0,0,0,0,0,0,0,0
0.985781,0,0,0,0,0,0,0,0
0.987228,0,0,0,0,0,0,0,0
0.988776,0,0,0,0,0,0,0,0
0.990352,0,0,0,0,0,0,0,0
0.991929,0,0,0,0,0,0,0,0
0.993506,0,0,0,0,0,0,0,0
0.995087,0,0,0,0,0,0,0,0
0.996668,0,0,0,0,0,0,0,0
0.998236,0,0,0,0,0,0,0,0
0.999721,0,0,0,0,0,0,0,0
1.001160,0,0,0,0,0,0,0,0
1.002609,0,0,0,0,0,0,0,0
1.004030,0,0,0,0,0,0,0,0
1.005445,0,0,0,0,0,0,0,0
1.006869,0,0,0,0,0,0,0,0
1.008287,0,0,0,0,0,0,0,0
1.009699,0,0,0,0,0,0,0,0
