elapsed_s,TSE_DET_WORKING_CYCLE_L1,TSE_BBOX_WORKING_CYCLE_L1,TSE_CULLING_WORKING_CYCLE_L1,TSE_SETUP_WORKING_CYCLE_L1
0.121932,0,0,0,0
0.123271,0,0,0,0
0.124608,0,0,0,0
0.125948,0,0,0,0
0.127287,0,0,0,0
0.128755,0,0,0,0
0.130320,0,0,0,0
0.131881,0,0,0,0
0.133433,0,0,0,0
0.134982,0,0,0,0
0.136529,0,0,0,0
0.138078,0,0,0,0
0.139627,0,0,0,0
0.141176,0,0,0,0
0.142736,0,0,0,0
0.144326,0,0,0,0
0.145874,0,0,0,0
0.147422,0,0,0,0
0.148970,0,0,0,0
0.150397,0,0,0,0
0.151916,0,0,0,0
0.153479,0,0,0,0
0.155026,0,0,0,0
0.156573,0,0,0,0
0.158121,0,0,0,0
0.159669,0,0,0,0
0.161262,0,0,0,0
0.162811,0,0,0,0
0.164369,0,0,0,0
0.165918,0,0,0,0
0.167465,0,0,0,0
0.169081,0,0,0,0
0.170695,0,0,0,0
0.172241,0,0,0,0
0.173790,0,0,0,0
0.175351,0,0,0,0
0.176897,0,0,0,0
0.178451,0,0,0,0
0.179996,0,0,0,0
0.181545,0,0,0,0
0.183091,0,0,0,0
0.184557,0,0,0,0
0.185965,0,0,0,0
0.187483,0,0,0,0
0.189035,0,0,0,0
0.190485,0,0,0,0
0.192093,0,0,0,0
0.193501,0,0,0,0
0.194846,0,0,0,0
0.196197,0,0,0,0
0.197581,0,0,0,0
0.198922,0,0,0,0
0.200258,0,0,0,0
0.201596,0,0,0,0
0.202934,0,0,0,0
0.204272,0,0,0,0
0.205657,0,0,0,0
0.207006,0,0,0,0
0.208391,0,0,0,0
0.209750,0,0,0,0
0.211061,0,0,0,0
0.212372,0,0,0,0
0.213731,0,0,0,0
0.215043,0,0,0,0
0.216353,0,0,0,0
0.217672,0,0,0,0
0.218982,0,0,0,0
0.220292,0,0,0,0
0.221649,0,0,0,0
0.222954,0,0,0,0
0.224293,0,0,0,0
0.225586,0,0,0,0
0.226880,0,0,0,0
0.228183,0,0,0,0
0.229542,0,0,0,0
0.230864,0,0,0,0
0.232171,0,0,0,0
0.233517,0,0,0,0
0.234810,0,0,0,0
0.236100,0,0,0,0
0.237441,0,0,0,0
0.238743,0,0,0,0
0.240072,0,0,0,0
0.241434,0,0,0,0
0.242794,0,0,0,0
0.244154,0,0,0,0
0.245564,0,0,0,0
0.246925,0,0,0,0
0.248285,0,0,0,0
0.249705,0,0,0,0
0.251124,0,0,0,0
0.252394,0,0,0,0
0.253808,0,0,0,0
0.255169,0,0,0,0
0.256546,0,0,0,0
0.257947,0,0,0,0
0.259373,0,0,0,0
0.260786,0,0,0,0
0.262263,0,0,0,0
0.263689,0,0,171,171
0.265085,0,0,0,0
0.266469,0,0,0,0
0.267850,0,0,0,0
0.269353,0,0,0,0
0.270736,0,0,0,0
0.272174,0,0,0,0
0.273582,0,0,1344,1344
0.274970,0,0,0,0
0.276355,0,0,0,0
0.277739,0,0,0,0
0.279126,0,0,0,0
0.280510,0,0,0,0
0.281896,0,0,0,0
0.283292,0,0,0,0
0.284674,0,0,0,0
0.286194,0,0,0,0
0.287575,0,0,0,0
0.288998,0,0,0,0
0.290391,0,0,0,0
0.293076,0,0,0,0
0.296344,0,0,0,0
0.298474,0,0,0,0
0.299842,0,0,0,0
0.301660,0,0,0,0
0.303047,0,0,0,0
0.304479,0,0,0,0
0.305864,0,0,0,0
0.307265,0,0,0,0
0.308643,0,0,0,0
0.310025,0,0,0,0
0.311410,0,0,0,0
0.312793,0,0,0,0
0.314178,0,0,0,0
0.315562,0,0,0,0
0.316947,0,0,0,0
0.318350,0,0,0,0
0.319734,0,0,0,0
0.321156,0,0,0,0
0.322541,0,0,0,0
0.323925,0,0,0,0
0.325310,0,0,0,0
0.326696,0,0,0,0
0.328080,0,0,0,0
0.329612,0,0,0,0
0.331162,0,0,0,0
0.332710,0,0,0,0
0.334354,0,0,0,0
0.335902,0,0,0,0
0.337499,0,0,0,0
0.339048,0,0,0,0
0.340609,0,0,0,0
0.342160,0,0,0,0
0.343709,0,0,0,0
0.345260,0,0,0,0
0.346810,0,0,0,0
0.348357,0,0,0,0
0.349908,0,0,0,0
0.351470,0,0,0,0
0.353102,0,0,0,0
0.354643,0,0,0,0
0.356034,0,0,0,0
0.357552,0,0,0,0
0.359101,0,0,0,0
0.360648,0,0,0,0
0.362208,0,0,0,0
0.363757,0,0,0,0
0.365309,0,0,0,0
0.366858,0,0,0,0
0.368450,0,0,0,0
0.370000,0,0,0,0
0.371550,0,0,0,0
0.373114,0,0,0,0
0.374665,0,0,0,0
0.376213,0,0,0,0
0.377765,0,0,0,0
0.379314,0,0,0,0
0.380862,0,0,0,0
0.382415,0,0,0,0
0.384115,0,0,0,0
0.385627,0,0,0,0
0.387071,0,0,0,0
0.388411,0,0,0,0
0.389793,0,0,0,0
0.391125,0,0,0,0
0.392454,0,0,0,0
0.393855,0,0,0,0
0.395184,0,0,0,0
0.396515,0,0,0,0
0.397892,0,0,0,0
0.399223,0,0,0,0
0.400607,0,0,0,0
0.401963,0,0,0,0
0.403268,0,0,0,0
0.404582,0,0,0,0
0.405936,0,0,0,0
0.407242,0,0,0,0
0.408547,0,0,0,0
0.409901,0,0,0,0
0.411207,0,0,0,0
0.412512,0,0,0,0
0.413866,0,0,0,0
0.415185,0,0,0,0
0.416528,0,0,0,0
0.417871,0,0,0,0
0.419167,0,0,0,0
0.420460,0,0,0,0
0.421803,0,0,0,0
0.423099,0,0,0,0
0.424392,0,0,0,0
0.425693,0,0,0,0
0.426989,0,0,0,0
0.428284,0,0,0,0
0.429627,0,0,0,0
0.430921,0,0,0,0
0.432243,0,0,0,0
0.433606,0,0,0,0
0.434967,0,0,0,0
0.436331,0,0,0,0
0.437692,0,0,0,0
0.438945,0,0,0,0
0.440198,0,0,0,0
0.441607,0,0,0,0
0.442997,0,0,0,0
0.444420,0,0,0,0
0.445834,0,0,0,0
0.447204,0,0,0,0
0.448473,0,0,0,0
0.451571,0,0,0,0
0.453397,0,0,0,0
0.454787,0,0,0,0
0.456228,0,0,171,171
0.458257,0,0,0,0
0.459672,0,0,0,0
0.461080,0,0,0,0
0.462464,0,0,0,0
0.463847,0,0,0,0
0.465373,0,0,765,765
0.466624,0,0,585,585
0.468001,0,0,0,0
0.469352,0,0,0,0
0.470700,0,0,0,0
0.472045,0,0,0,0
0.473452,0,0,0,0
0.474840,0,0,0,0
0.476223,0,0,0,0
0.477610,0,0,0,0
0.479015,0,0,0,0
0.480436,0,0,0,0
0.482450,0,0,0,0
0.483831,0,0,0,0
0.485238,0,0,0,0
0.486665,0,0,0,0
0.488040,0,0,0,0
0.489426,0,0,0,0
0.490803,0,0,0,0
0.492515,0,0,0,0
0.494894,0,0,0,0
0.496325,0,0,0,0
0.497753,0,0,0,0
0.499140,0,0,0,0
0.500535,0,0,0,0
0.501924,0,0,0,0
0.503305,0,0,0,0
0.504684,0,0,0,0
0.506264,0,0,0,0
0.507865,0,0,0,0
0.509328,0,0,0,0
0.510721,0,0,0,0
0.512153,0,0,0,0
0.513556,0,0,0,0
0.514939,0,0,0,0
0.516335,0,0,0,0
0.517722,0,0,0,0
0.519105,0,0,0,0
0.520618,0,0,0,0
0.522051,0,0,0,0
0.523568,0,0,0,0
0.525118,0,0,0,0
0.526668,0,0,0,0
0.528257,0,0,0,0
0.529807,0,0,0,0
0.531356,0,0,0,0
0.533110,0,0,0,0
0.534660,0,0,0,0
0.536208,0,0,0,0
0.537759,0,0,0,0
0.539308,0,0,0,0
0.540855,0,0,0,0
0.542429,0,0,0,0
0.543863,0,0,0,0
0.545522,0,0,0,0
0.547066,0,0,0,0
0.548613,0,0,0,0
0.550162,0,0,0,0
0.551711,0,0,0,0
0.553261,0,0,0,0
0.554823,0,0,0,0
0.556369,0,0,0,0
0.557917,0,0,0,0
0.559466,0,0,0,0
0.561093,0,0,0,0
0.562563,0,0,0,0
0.563954,0,0,0,0
0.565355,0,0,0,0
0.566869,0,0,0,0
0.568416,0,0,0,0
0.569965,0,0,0,0
0.571514,0,0,0,0
0.573064,0,0,0,0
0.574614,0,0,0,0
0.576216,0,0,0,0
0.577776,0,0,0,0
0.579747,0,0,0,0
0.581168,0,0,0,0
0.582555,0,0,0,0
0.583933,0,0,0,0
0.585341,0,0,0,0
0.586737,0,0,0,0
0.588114,0,0,0,0
0.589494,0,0,0,0
0.590872,0,0,0,0
0.592303,0,0,0,0
0.593658,0,0,0,0
0.595014,0,0,0,0
0.596367,0,0,0,0
0.597728,0,0,0,0
0.599082,0,0,0,0
0.600435,0,0,0,0
0.601789,0,0,0,0
0.603142,0,0,0,0
0.604495,0,0,0,0
0.605848,0,0,0,0
0.607201,0,0,0,0
0.608596,0,0,0,0
0.609936,0,0,0,0
0.611275,0,0,0,0
0.612613,0,0,0,0
0.613953,0,0,0,0
0.615295,0,0,0,0
0.616633,0,0,0,0
0.617984,0,0,0,0
0.619335,0,0,0,0
0.620676,0,0,0,0
0.622016,0,0,0,0
0.623354,0,0,0,0
0.624723,0,0,0,0
0.626028,0,0,0,0
0.627439,0,0,0,0
0.628850,0,0,0,0
0.630267,0,0,0,0
0.631678,0,0,0,0
0.633090,0,0,0,0
0.634508,0,0,0,0
0.635921,0,0,0,0
0.637349,0,0,0,0
0.638719,0,0,0,0
0.640095,0,0,0,0
0.641509,0,0,0,0
0.642871,0,0,0,0
0.644234,0,0,0,0
0.645595,0,0,0,0
0.646956,0,0,0,0
0.648369,0,0,459,459
0.649779,0,0,0,0
0.651140,0,0,0,0
0.652504,0,0,0,0
0.653865,0,0,0,0
0.655226,0,0,0,0
0.656600,0,0,0,0
0.658230,0,0,0,0
0.659658,0,0,0,0
0.661063,0,0,0,0
0.662513,0,0,1326,1326
0.663911,0,0,0,0
0.666875,0,0,0,0
0.668264,0,0,0,0
0.669650,0,0,0,0
0.671036,0,0,0,0
0.672421,0,0,0,0
0.673857,0,0,0,0
0.675244,0,0,0,0
0.676623,0,0,0,0
0.678134,0,0,0,0
0.679859,0,0,0,0
0.681258,0,0,0,0
0.682635,0,0,0,0
0.684025,0,0,0,0
0.686971,0,0,0,0
0.688403,0,0,0,0
0.689785,0,0,0,0
0.691171,0,0,0,0
0.692556,0,0,0,0
0.693944,0,0,0,0
0.695333,0,0,0,0
0.696712,0,0,0,0
0.698218,0,0,0,0
0.699598,0,0,0,0
0.700977,0,0,0,0
0.702345,0,0,0,0
0.703768,0,0,0,0
0.705194,0,0,0,0
0.706589,0,0,0,0
0.707975,0,0,0,0
0.709362,0,0,0,0
0.710875,0,0,0,0
0.712425,0,0,0,0
0.713974,0,0,0,0
0.715526,0,0,0,0
0.717088,0,0,0,0
0.718639,0,0,0,0
0.720231,0,0,0,0
0.721782,0,0,0,0
0.723332,0,0,0,0
0.724881,0,0,0,0
0.726436,0,0,0,0
0.727998,0,0,0,0
0.729533,0,0,0,0
0.731079,0,0,0,0
0.732629,0,0,0,0
0.734178,0,0,0,0
0.735721,0,0,0,0
0.737181,0,0,0,0
0.738711,0,0,0,0
0.740259,0,0,0,0
0.741808,0,0,0,0
0.743356,0,0,0,0
0.744902,0,0,0,0
0.746455,0,0,0,0
0.748001,0,0,0,0
0.749563,0,0,0,0
0.751113,0,0,0,0
0.752703,0,0,0,0
0.754201,0,0,0,0
0.755718,0,0,0,0
0.757269,0,0,0,0
0.758816,0,0,0,0
0.760251,0,0,0,0
0.761772,0,0,0,0
0.763318,0,0,0,0
0.764865,0,0,0,0
0.766417,0,0,0,0
0.768008,0,0,0,0
0.769555,0,0,0,0
0.771117,0,0,0,0
0.772663,0,0,0,0
0.774762,0,0,0,0
0.776161,0,0,0,0
0.777550,0,0,0,0
0.778929,0,0,0,0
0.780307,0,0,0,0
0.781696,0,0,0,0
0.783074,0,0,0,0
0.784494,0,0,0,0
0.785877,0,0,0,0
0.787260,0,0,0,0
0.788639,0,0,0,0
0.790017,0,0,0,0
0.791395,0,0,0,0
0.792780,0,0,0,0
0.794209,0,0,0,0
0.795585,0,0,0,0
0.796961,0,0,0,0
0.798344,0,0,0,0
0.799767,0,0,0,0
0.801187,0,0,0,0
0.802542,0,0,0,0
0.803903,0,0,0,0
0.805256,0,0,0,0
0.807068,0,0,0,0
0.811121,0,0,0,0
0.812676,0,0,0,0
0.814041,0,0,0,0
0.815433,0,0,0,0
0.816830,0,0,0,0
0.818126,0,0,0,0
0.819492,0,0,0,0
0.820853,0,0,0,0
0.822215,0,0,0,0
0.823577,0,0,0,0
0.824942,0,0,0,0
0.826312,0,0,0,0
0.827673,0,0,0,0
0.829034,0,0,0,0
0.830395,0,0,0,0
0.831814,0,0,0,0
0.833233,0,0,0,0
0.834606,0,0,0,0
0.835977,0,0,0,0
0.837339,0,0,0,0
0.838700,0,0,0,0
0.840062,0,0,0,0
0.841472,0,0,0,0
0.842833,0,0,0,0
0.844249,0,0,171,171
0.845617,0,0,0,0
0.846982,0,0,0,0
0.848358,0,0,0,0
0.850353,0,0,0,0
0.851777,0,0,0,0
0.853237,0,0,0,0
0.854628,0,0,0,0
0.856012,0,0,0,0
0.857549,0,0,1320,1320
0.858813,0,0,0,0
0.860199,0,0,0,0
0.861587,0,0,0,0
0.862974,0,0,0,0
0.864406,0,0,0,0
0.865800,0,0,0,0
0.867189,0,0,0,0
0.868857,0,0,0,0
0.870239,0,0,0,0
0.871626,0,0,0,0
0.873087,0,0,0,0
0.875719,0,0,0,0
0.877125,0,0,0,0
0.881114,0,0,0,0
0.882522,0,0,0,0
0.883877,0,0,0,0
0.885220,0,0,0,0
0.886562,0,0,0,0
0.887901,0,0,0,0
0.889239,0,0,0,0
0.890577,0,0,0,0
0.891915,0,0,0,0
0.893267,0,0,0,0
0.894606,0,0,0,0
0.895995,0,0,0,0
0.897527,0,0,0,0
0.898948,0,0,0,0
0.900467,0,0,0,0
0.902019,0,0,0,0
0.903582,0,0,0,0
0.905084,0,0,0,0
0.906637,0,0,0,0
0.908186,0,0,0,0
0.909741,0,0,0,0
0.911291,0,0,0,0
0.912840,0,0,0,0
0.914403,0,0,0,0
0.915950,0,0,0,0
0.917501,0,0,0,0
0.919051,0,0,0,0
0.920599,0,0,0,0
0.922020,0,0,0,0
0.923539,0,0,0,0
0.924973,0,0,0,0
0.926497,0,0,0,0
0.928088,0,0,0,0
0.929639,0,0,0,0
0.931190,0,0,0,0
0.932738,0,0,0,0
0.934291,0,0,0,0
0.935852,0,0,0,0
0.937404,0,0,0,0
0.938953,0,0,0,0
0.940502,0,0,0,0
0.942051,0,0,0,0
0.943600,0,0,0,0
0.945152,0,0,0,0
0.946715,0,0,0,0
0.948262,0,0,0,0
0.949814,0,0,0,0
0.951363,0,0,0,0
0.952911,0,0,0,0
0.954465,0,0,0,0
0.956012,0,0,0,0
0.957574,0,0,0,0
0.959125,0,0,0,0
0.960715,0,0,0,0
0.962363,0,0,0,0
0.963911,0,0,0,0
0.965463,0,0,0,0
0.967013,0,0,0,0
0.968572,0,0,0,0
0.970123,0,0,0,0
0.971672,0,0,0,0
0.973222,0,0,0,0
0.974771,0,0,0,0
0.976361,0,0,0,0
0.977911,0,0,0,0
0.979473,0,0,0,0
0.981090,0,0,0,0
0.982704,0,0,0,0
0.984252,0,0,0,0
0.985746,0,0,0,0
0.987278,0,0,0,0
0.988828,0,0,0,0
0.990390,0,0,0,0
0.991931,0,0,0,0
0.993352,0,0,0,0
0.994976,0,0,0,0
0.996526,0,0,0,0
0.998077,0,0,0,0
0.999953,0,0,0,0
1.002280,0,0,0,0
1.003684,0,0,0,0
1.005078,0,0,0,0
1.006464,0,0,0,0
1.007852,0,0,0,0
1.009284,0,0,0,0
1.010671,0,0,0,0
1.012057,0,0,0,0
1.013584,0,0,0,0
1.015135,0,0,0,0
1.016683,0,0,0,0
1.018298,0,0,0,0
1.019848,0,0,0,0
1.021400,0,0,0,0
1.022942,0,0,0,0
1.024537,0,0,0,0
1.025959,0,0,0,0
1.027479,0,0,0,0
1.029081,0,0,0,0
1.030632,0,0,0,0
1.032181,0,0,0,0
1.033734,0,0,0,0
1.035299,0,0,0,0
1.036849,0,0,0,0
1.038424,0,0,0,0
1.040017,0,0,0,0
1.041569,0,0,0,0
1.043121,0,0,0,0
1.044670,0,0,0,0
1.046158,0,0,0,0
1.047679,0,0,0,0
1.049233,0,0,0,0
1.050774,0,0,0,0
1.052313,0,0,0,0
1.053728,0,0,0,0
1.055239,0,0,0,0
1.056792,0,0,0,0
1.058333,0,0,0,0
1.059881,0,0,0,0
1.061434,0,0,0,0
1.062985,0,0,0,0
1.064534,0,0,0,0
1.066085,0,0,0,0
1.067650,0,0,0,0
1.069248,0,0,0,0
1.070800,0,0,0,0
1.072392,0,0,0,0
1.073942,0,0,0,0
1.075494,0,0,0,0
1.077046,0,0,0,0
1.078610,0,0,0,0
1.080158,0,0,0,0
1.081711,0,0,0,0
1.083261,0,0,0,0
1.084811,0,0,0,0
1.086366,0,0,0,0
1.087916,0,0,0,0
1.089482,0,0,0,0
1.091034,0,0,0,0
1.092584,0,0,0,0
1.094135,0,0,0,0
1.095686,0,0,0,0
1.097240,0,0,0,0
1.098791,0,0,0,0
1.100352,0,0,0,0
1.101903,0,0,0,0
1.103456,0,0,0,0
1.105099,0,0,0,0
1.106571,0,0,0,0
1.107963,0,0,0,0
1.109484,0,0,0,0
1.111048,0,0,0,0
1.112598,0,0,0,0
1.114149,0,0,0,0
1.115701,0,0,0,0
1.117254,0,0,0,0
1.118805,0,0,0,0
1.120396,0,0,0,0
1.121960,0,0,0,0
1.123511,0,0,0,0
1.125064,0,0,0,0
1.126606,0,0,0,0
1.128146,0,0,0,0
1.129563,0,0,0,0
1.131083,0,0,0,0
1.132642,0,0,0,0
1.134192,0,0,0,0
1.135743,0,0,0,0
1.137338,0,0,0,0
1.138888,0,0,0,0
1.140436,0,0,0,0
1.141987,0,0,0,0
1.143549,0,0,0,0
1.145100,0,0,0,0
1.146649,0,0,0,0
1.148196,0,0,0,0
1.149747,0,0,0,0
1.151298,0,0,0,0
1.152847,0,0,0,0
1.154333,0,0,0,0
1.155724,0,0,0,0
1.157113,0,0,0,0
1.158500,0,0,0,0
1.159885,0,0,0,0
1.161271,0,0,0,0
1.162655,0,0,0,0
1.164168,0,0,0,0
1.165605,0,0,0,0
1.167125,0,0,0,0
1.168716,0,0,0,0
1.170356,0,0,0,0
1.171904,0,0,0,0
1.173455,0,0,0,0
1.175004,0,0,0,0
1.176565,0,0,0,0
1.178115,0,0,0,0
1.179664,0,0,0,0
1.181214,0,0,0,0
1.182762,0,0,0,0
1.184351,0,0,0,0
1.185771,0,0,0,0
1.187200,0,0,0,0
1.188721,0,0,0,0
1.190393,0,0,0,0
1.191942,0,0,0,0
1.193493,0,0,0,0
1.195042,0,0,0,0
1.196591,0,0,0,0
1.198023,0,0,0,0
1.199544,0,0,0,0
1.201097,0,0,0,0
1.202647,0,0,0,0
1.204195,0,0,0,0
1.205746,0,0,0,0
1.207296,0,0,0,0
1.208858,0,0,0,0
1.210432,0,0,0,0
1.211979,0,0,0,0
1.213532,0,0,0,0
1.215081,0,0,0,0
1.216671,0,0,0,0
1.218290,0,0,0,0
1.219727,0,0,0,0
1.221253,0,0,0,0
1.222802,0,0,0,0
1.224347,0,0,0,0
1.225771,0,0,0,0
1.227297,0,0,0,0
1.228847,0,0,0,0
1.230411,0,0,0,0
1.231950,0,0,0,0
1.233370,0,0,0,0
1.234889,0,0,0,0
1.236435,0,0,0,0
1.237992,0,0,0,0
1.239547,0,0,0,0
1.241111,0,0,0,0
1.242665,0,0,0,0
1.244213,0,0,0,0
1.245764,0,0,0,0
1.247314,0,0,0,0
1.248863,0,0,0,0
1.250419,0,0,0,0
1.251863,0,0,0,0
1.253390,0,0,0,0
1.254940,0,0,0,0
1.256487,0,0,0,0
1.258037,0,0,0,0
1.259587,0,0,0,0
1.261139,0,0,0,0
1.262701,0,0,0,0
1.264302,0,0,0,0
1.265854,0,0,0,0
1.267404,0,0,0,0
1.268951,0,0,0,0
1.270506,0,0,0,0
1.272054,0,0,0,0
1.273619,0,0,0,0
1.275169,0,0,0,0
1.276718,0,0,0,0
1.278360,0,0,0,0
1.279909,0,0,0,0
1.281460,0,0,0,0
1.283010,0,0,0,0
1.284570,0,0,0,0
1.286120,0,0,0,0
1.287671,0,0,0,0
1.289236,0,0,0,0
1.290719,0,0,0,0
1.292114,0,0,0,0
1.293633,0,0,0,0
1.295197,0,0,0,0
1.296790,0,0,0,0
1.298344,0,0,0,0
1.299894,0,0,0,0
1.301449,0,0,0,0
1.303000,0,0,0,0
1.304550,0,0,0,0
1.306115,0,0,0,0
1.307667,0,0,0,0
1.309219,0,0,0,0
1.310772,0,0,0,0
1.312363,0,0,0,0
1.313915,0,0,0,0
1.315466,0,0,0,0
1.317121,0,0,0,0
1.318611,0,0,0,0
1.319996,0,0,0,0
1.321380,0,0,0,0
1.322897,0,0,0,0
1.324446,0,0,0,0
1.325997,0,0,0,0
1.327562,0,0,0,0
1.329117,0,0,0,0
1.330668,0,0,0,0
1.332218,0,0,0,0
1.333771,0,0,0,0
1.335314,0,0,0,0
1.336855,0,0,0,0
1.338290,0,0,0,0
1.339679,0,0,0,0
1.341197,0,0,0,0
1.342747,0,0,0,0
1.344338,0,0,0,0
1.345888,0,0,0,0
1.347438,0,0,0,0
1.348999,0,0,0,0
1.350602,0,0,0,0
1.352070,0,0,0,0
1.354581,0,0,0,0
1.355995,0,0,0,0
1.357424,0,0,0,0
1.358863,0,0,0,0
1.360380,0,0,0,0
1.361926,0,0,0,0
1.363828,0,0,0,0
1.365465,0,0,0,0
1.367025,0,0,0,0
1.368419,0,0,0,0
1.369816,0,0,0,0
1.371205,0,0,0,0
1.372592,0,0,0,0
1.373980,0,0,0,0
1.375360,0,0,0,0
1.376868,0,0,0,0
1.378253,0,0,0,0
1.379639,0,0,0,0
1.381253,0,0,0,0
1.382686,0,0,0,0
1.384081,0,0,0,0
1.385470,0,0,0,0
1.386862,0,0,0,0
1.388255,0,0,0,0
1.389644,0,0,0,0
1.391143,0,0,0,0
1.392582,0,0,0,0
1.394106,0,0,0,0
1.395658,0,0,0,0
1.397210,0,0,0,0
1.398761,0,0,0,0
1.400311,0,0,0,0
1.401863,0,0,0,0
1.403428,0,0,0,0
1.404854,0,0,0,0
1.406295,0,0,0,0
1.407688,0,0,0,0
1.409151,0,0,0,0
1.410540,0,0,0,0
1.411926,0,0,0,0
1.414812,0,0,0,0
1.416193,0,0,0,0
1.417570,0,0,0,0
1.418947,0,0,0,0
1.420324,0,0,0,0
1.421706,0,0,0,0
1.423094,0,0,0,0
1.424631,0,0,0,0
1.426184,0,0,0,0
1.427726,0,0,0,0
1.429242,0,0,0,0
1.430785,0,0,0,0
1.432326,0,0,0,0
1.433747,0,0,0,0
1.435281,0,0,0,0
1.436831,0,0,0,0
1.438425,0,0,0,0
1.440009,0,0,0,0
1.441427,0,0,0,0
1.442947,0,0,0,0
1.444497,0,0,0,0
1.446060,0,0,0,0
1.447612,0,0,0,0
1.449165,0,0,0,0
1.450715,0,0,0,0
1.452266,0,0,0,0
1.453818,0,0,0,0
1.455369,0,0,0,0
1.456808,0,0,0,0
1.458335,0,0,0,0
1.459884,0,0,0,0
1.461438,0,0,0,0
1.462990,0,0,0,0
1.464539,0,0,0,0
1.466091,0,0,0,0
1.467655,0,0,0,0
1.469208,0,0,0,0
1.470759,0,0,0,0
1.472352,0,0,0,0
1.473904,0,0,0,0
1.475455,0,0,0,0
1.477097,0,0,0,0
1.478487,0,0,0,0
1.479880,0,0,0,0
1.481400,0,0,0,0
1.482950,0,0,0,0
1.484500,0,0,0,0
1.486050,0,0,0,0
1.487601,0,0,0,0
1.489207,0,0,0,0
1.490758,0,0,0,0
1.492308,0,0,0,0
1.493861,0,0,0,0
1.495413,0,0,0,0
1.496963,0,0,0,0
1.498557,0,0,0,0
1.500119,0,0,0,0
1.501672,0,0,0,0
1.503214,0,0,0,0
1.504797,0,0,0,0
1.506347,0,0,0,0
1.507933,0,0,0,0
1.509484,0,0,0,0
1.511047,0,0,0,0
1.512596,0,0,0,0
1.514145,0,0,0,0
1.515695,0,0,0,0
1.517246,0,0,0,0
1.518889,0,0,0,0
1.520483,0,0,0,0
1.521921,0,0,0,0
1.523443,0,0,0,0
1.524992,0,0,0,0
1.526582,0,0,0,0
1.527975,0,0,0,0
1.529496,0,0,0,0
1.531047,0,0,0,0
1.532608,0,0,0,0
1.534037,0,0,0,0
1.535561,0,0,0,0
1.537115,0,0,0,0
1.538668,0,0,0,0
1.540218,0,0,0,0
1.541771,0,0,0,0
1.543327,0,0,0,0
1.544868,0,0,0,0
1.546269,0,0,0,0
1.547660,0,0,0,0
1.549177,0,0,0,0
1.550727,0,0,0,0
1.552318,0,0,0,0
1.553881,0,0,0,0
1.555431,0,0,0,0
1.556978,0,0,0,0
1.558343,0,0,0,0
1.559732,0,0,0,0
1.561250,0,0,0,0
1.562799,0,0,0,0
1.564359,0,0,0,0
1.565909,0,0,0,0
1.567451,0,0,0,0
1.568871,0,0,0,0
1.570968,0,0,0,0
1.572365,0,0,0,0
1.573755,0,0,0,0
1.575154,0,0,0,0
1.576542,0,0,0,0
1.577930,0,0,0,0
1.579315,0,0,0,0
1.580828,0,0,0,0
1.582381,0,0,0,0
1.584071,0,0,0,0
1.585479,0,0,0,0
1.587019,0,0,0,0
1.588610,0,0,0,0
1.590159,0,0,0,0
