elapsed_s,VPC_BE_PS_BUSY_CYCLES,VPC_BE_PS_WORKING_CYCLES,VPC_BE_STALL_CYCLES_CCHE,VPC_BE_STARVE_CYCLES_CCHE,VPC_BE_LM_FULL_WAIT_FOR_INTP_END,VPC_BE_CCHE_REQBUF_FULL
0.373776,0,0,0,8347044,0,0
0.375039,0,0,0,8338548,0,0
0.376327,0,0,0,8508966,0,0
0.377634,0,0,0,8620926,0,0
0.378899,0,0,0,8338086,0,0
0.380162,0,0,0,8337732,0,0
0.381428,0,0,0,8357448,0,0
0.382692,0,0,0,8344626,0,0
0.383956,0,0,0,8342700,0,0
0.385222,0,0,0,8352282,0,0
0.386486,0,0,0,8345826,0,0
0.387758,0,0,0,8397318,0,0
0.389024,0,0,0,8348100,0,0
0.390288,0,0,0,8347080,0,0
0.391552,0,0,0,8343468,0,0
0.392817,0,0,0,8351004,0,0
0.394082,0,0,0,8340984,0,0
0.395345,0,0,0,8341434,0,0
0.396611,0,0,0,8347578,0,0
0.397883,0,0,0,8401542,0,0
0.399146,0,0,0,8338260,0,0
0.400410,0,0,0,8353122,0,0
0.401676,0,0,0,8343276,0,0
0.402940,0,0,0,8340408,0,0
0.404204,0,0,0,8339922,0,0
0.405469,0,0,0,8354178,0,0
0.406734,0,0,0,8342766,0,0
0.408005,0,0,0,8395986,0,0
0.409305,0,0,0,8574828,0,0
0.410569,0,0,0,8343264,0,0
0.411833,0,0,0,8341968,0,0
0.413098,0,0,0,8354970,0,0
0.414362,0,0,0,8340384,0,0
0.415626,0,0,0,8339862,0,0
0.416891,0,0,0,8349156,0,0
0.418164,0,0,0,8401698,0,0
0.419428,0,0,0,8339334,0,0
0.420693,0,0,0,8342916,0,0
0.421955,0,0,0,8332740,0,0
0.423216,0,0,0,8320122,0,0
0.424677,0,0,0,9663876,0,0
0.425944,0,0,0,8352432,0,0
0.427209,0,0,0,8346294,0,0
0.428484,0,0,0,8411994,0,0
0.429748,0,0,0,8345142,0,0
0.431012,0,0,0,8338584,0,0
0.432276,0,0,0,8345472,0,0
0.433576,0,0,0,8583378,0,0
0.434840,0,0,0,8340810,0,0
0.436104,0,0,0,8340822,0,0
0.437369,0,0,0,8349942,0,0
0.438641,0,0,0,8397738,0,0
0.439905,0,0,0,8343456,0,0
0.441205,0,0,0,8577462,0,0
0.442469,0,0,0,8344602,0,0
0.443733,0,0,0,8342730,0,0
0.444999,0,0,0,8350950,0,0
0.446263,0,0,0,8340456,0,0
0.447540,0,0,0,8429868,0,0
0.448814,0,0,0,8410878,0,0
0.450078,0,0,0,8338236,0,0
0.451341,0,0,0,8338950,0,0
0.452606,0,0,0,8350344,0,0
0.453870,0,0,0,8344332,0,0
0.455134,0,0,0,8342682,0,0
0.456398,0,0,0,8350410,0,0
0.457698,0,0,0,8570766,0,0
0.458971,0,0,0,8393502,0,0
0.460234,0,0,0,8339340,0,0
0.461499,0,0,0,8349420,0,0
0.462763,0,0,0,8340450,0,0
0.464026,0,0,0,8334066,0,0
0.465291,0,0,0,8350836,0,0
0.466555,0,0,0,8341530,0,0
0.467818,0,0,0,8339682,0,0
0.469091,0,0,0,8401680,0,0
0.470355,0,0,0,8339922,0,0
0.471619,0,0,0,8343186,0,0
0.472917,0,0,0,8572830,0,0
0.474182,0,0,0,8342652,0,0
0.475445,0,0,0,8337282,0,0
0.476710,0,0,0,8352072,0,0
0.477975,0,0,0,8345766,0,0
0.479247,0,0,0,8400540,0,0
0.480513,0,0,0,8351214,0,0
0.481777,0,0,0,8342568,0,0
0.483040,0,0,0,8338542,0,0
0.484304,0,0,0,8681790,0,0
0.485621,0,0,0,8346372,0,0
0.486885,0,0,0,8342334,0,0
0.488148,0,0,0,8339916,0,0
0.489455,0,0,0,8627874,0,0
0.490720,0,0,0,8344158,0,0
0.491984,0,0,0,8342556,0,0
0.493249,0,0,0,8347872,0,0
0.494513,0,0,0,8344506,0,0
0.495777,0,0,0,8340552,0,0
0.497042,0,0,0,8347230,0,0
0.498311,0,0,0,8399520,0,0
0.499589,0,0,0,8416212,0,0
0.500855,0,0,0,8359764,0,0
0.502120,0,0,0,8350848,0,0
0.503385,0,0,0,8346942,0,0
0.504652,0,0,0,8361066,0,0
0.505918,0,0,0,8356674,0,0
0.507183,0,0,0,8349426,0,0
0.508502,0,0,0,8437710,0,0
0.509728,0,0,0,8357964,0,0
0.510993,0,0,0,8351352,0,0
0.512258,0,0,0,8351112,0,0
0.513556,0,0,0,8559678,0,0
0.514821,0,0,0,8352342,0,0
0.516086,0,0,0,8341884,0,0
0.517352,0,0,0,8345028,0,0
0.518613,0,0,0,8324910,0,0
0.519882,0,0,0,8374248,0,0
0.521180,0,0,0,8740770,0,0
0.522475,0,0,0,8394492,0,0
0.523741,0,0,0,8346528,0,0
0.525008,0,0,0,8363772,0,0
0.526273,0,0,0,8353662,0,0
0.527539,0,0,0,8349354,0,0
0.528805,0,0,0,8363706,0,0
0.530079,0,0,0,8402418,0,0
0.531343,0,0,0,8337378,0,0
0.532608,0,0,0,8349888,0,0
0.533872,0,0,0,8345370,0,0
0.535136,0,0,0,8343648,0,0
0.536400,0,0,0,8353302,0,0
0.537701,0,0,0,8571108,0,0
0.538965,0,0,0,8340186,0,0
0.540236,0,0,0,8392578,0,0
0.541502,0,0,0,8354904,0,0
0.542766,0,0,0,8346336,0,0
0.544030,0,0,0,8333784,0,0
0.545295,0,0,0,8354172,0,0
0.546559,0,0,0,8341776,0,0
0.547823,0,0,0,8337750,0,0
0.549088,0,0,0,8351286,0,0
0.550360,0,0,0,8393190,0,0
0.551623,0,0,0,8335878,0,0
0.552921,0,0,0,8574888,0,0
0.554185,0,0,0,8342046,0,0
0.555449,0,0,0,8338524,0,0
0.556714,0,0,0,8349378,0,0
0.557977,0,0,0,8339472,0,0
0.559241,0,0,0,8341776,0,0
0.560515,0,0,0,8408916,0,0
0.561780,0,0,0,8346198,0,0
0.563043,0,0,0,8336940,0,0
0.564307,0,0,0,8683848,0,0
0.565623,0,0,0,8343444,0,0
0.566887,0,0,0,8335974,0,0
0.568150,0,0,0,8339760,0,0
0.569470,0,0,0,8713164,0,0
0.570743,0,0,0,8403996,0,0
0.572007,0,0,0,8341248,0,0
0.573273,0,0,0,8355696,0,0
0.574537,0,0,0,8341764,0,0
0.575800,0,0,0,8336592,0,0
0.577065,0,0,0,8351022,0,0
0.578330,0,0,0,8349258,0,0
0.579594,0,0,0,8341692,0,0
0.580868,0,0,0,8409192,0,0
0.582133,0,0,0,8344086,0,0
0.583396,0,0,0,8336754,0,0
0.584661,0,0,0,8355438,0,0
0.585908,0,0,0,8290674,0,0
0.587183,0,0,0,8107686,0,0
0.588411,0,0,0,8369856,0,0
0.589681,0,0,0,8359044,0,0
0.591232,0,0,0,12971364,0,0
0.593613,0,0,0,15477774,0,0
0.595264,0,0,0,8409630,0,0
0.596533,0,0,0,8370672,0,0
0.597799,0,0,0,8355930,0,0
0.599064,0,0,0,8347752,0,0
0.600329,0,0,0,8361774,0,0
0.601642,0,0,0,8645910,0,0
0.602906,0,0,0,8336244,0,0
0.604169,0,0,0,8342832,0,0
0.605447,0,0,0,8501172,0,0
0.606855,0,0,0,9404370,0,0
0.608288,0,0,0,9925500,0,0
0.609681,0,0,0,8579154,0,0
0.610954,0,0,0,8379522,0,0
0.612361,0,0,0,9458748,0,0
0.613669,0,0,0,8477562,0,0
0.614941,0,0,0,8380692,0,0
0.616208,0,0,0,8365602,0,0
0.617521,0,0,0,8663364,0,0
0.618788,0,0,0,8359632,0,0
0.620053,0,0,0,8347500,0,0
0.621321,0,0,0,8366964,0,0
0.622601,0,0,0,8449590,0,0
0.623867,0,0,0,8350932,0,0
0.625134,0,0,0,8359722,0,0
0.626398,0,0,0,8344242,0,0
0.627663,0,0,0,8348298,0,0
0.628930,0,0,0,8360172,0,0
0.630194,0,0,0,8345550,0,0
0.631458,0,0,0,8349000,0,0
0.632735,0,0,0,8660370,0,0
0.634037,0,0,0,8356638,0,0
0.635302,0,0,0,8351394,0,0
0.636573,0,0,0,8406810,0,0
0.637845,0,0,0,8378550,0,0
0.639111,0,0,0,8357982,0,0
0.640377,0,0,0,8368170,0,0
0.641646,0,0,0,8361672,0,0
0.642921,0,0,0,8410188,0,0
0.644187,0,0,0,8356542,0,0
0.645452,0,0,0,8351220,0,0
0.646718,0,0,0,8347158,0,0
0.647982,0,0,0,8349048,0,0
0.649283,0,0,0,8591352,0,0
0.650549,0,0,0,8348478,0,0
0.651814,0,0,0,8346636,0,0
0.653090,0,0,0,8419848,0,0
0.654355,0,0,0,8352852,0,0
0.655620,0,0,0,8350674,0,0
0.656887,0,0,0,8360250,0,0
0.658152,0,0,0,8350164,0,0
0.659417,0,0,0,8346366,0,0
0.660683,0,0,0,8355324,0,0
0.661948,0,0,0,8349432,0,0
0.663221,0,0,0,8402262,0,0
0.664487,0,0,0,8358294,0,0
0.665786,0,0,0,8570064,0,0
0.667051,0,0,0,8349000,0,0
0.668316,0,0,0,8882184,0,0
0.669677,0,0,0,8457420,0,0
0.670943,0,0,0,8352504,0,0
0.672208,0,0,0,8346720,0,0
0.673483,0,0,0,8415012,0,0
0.674748,0,0,0,8352690,0,0
0.676013,0,0,0,8349690,0,0
0.677281,0,0,0,8350668,0,0
0.678542,0,0,0,8321178,0,0
0.679802,0,0,0,8319432,0,0
0.681098,0,0,0,8566740,0,0
0.682363,0,0,0,8343084,0,0
0.683635,0,0,0,8397480,0,0
0.684901,0,0,0,8351226,0,0
0.686165,0,0,0,8348364,0,0
0.687430,0,0,0,8340546,0,0
0.688695,0,0,0,8354910,0,0
0.689960,0,0,0,8344590,0,0
0.691223,0,0,0,8342046,0,0
0.692489,0,0,0,8353122,0,0
0.693762,0,0,0,8399178,0,0
0.695025,0,0,0,8338104,0,0
0.696289,0,0,0,8339124,0,0
0.697633,0,0,0,8870130,0,0
0.698902,0,0,0,8404698,0,0
0.700172,0,0,0,8358948,0,0
0.701571,0,0,0,9386958,0,0
0.702875,0,0,0,8468058,0,0
0.704161,0,0,0,8482062,0,0
0.705432,0,0,0,8386134,0,0
0.706700,0,0,0,8362296,0,0
0.707966,0,0,0,8356812,0,0
0.709234,0,0,0,8366694,0,0
0.710499,0,0,0,8354808,0,0
0.711766,0,0,0,8351544,0,0
0.713075,0,0,0,8651730,0,0
0.714352,0,0,0,8424774,0,0
0.715617,0,0,0,8349852,0,0
0.716885,0,0,0,8366526,0,0
0.718151,0,0,0,8352696,0,0
0.719416,0,0,0,8352426,0,0
0.720684,0,0,0,8363514,0,0
0.721949,0,0,0,8350056,0,0
0.723214,0,0,0,8349420,0,0
0.724489,0,0,0,8419752,0,0
0.725755,0,0,0,8354802,0,0
0.727021,0,0,0,8349996,0,0
0.728285,0,0,0,8346270,0,0
0.729654,0,0,0,9040764,0,0
0.730920,0,0,0,8352780,0,0
0.732186,0,0,0,8352000,0,0
0.733452,0,0,0,8358126,0,0
0.734727,0,0,0,8414226,0,0
0.735992,0,0,0,8349348,0,0
0.737259,0,0,0,8363244,0,0
0.738525,0,0,0,8353488,0,0
0.739790,0,0,0,8347686,0,0
0.741056,0,0,0,8358930,0,0
0.742322,0,0,0,8351106,0,0
0.743586,0,0,0,8345676,0,0
0.744895,0,0,0,8630154,0,0
0.746159,0,0,0,8352162,0,0
0.747424,0,0,0,8349960,0,0
0.748691,0,0,0,8360106,0,0
0.749957,0,0,0,8353572,0,0
0.751222,0,0,0,8352000,0,0
0.752489,0,0,0,8361474,0,0
0.753754,0,0,0,8347410,0,0
0.755027,0,0,0,8404278,0,0
0.756292,0,0,0,8653020,0,0
0.757606,0,0,0,8369952,0,0
0.758872,0,0,0,8349102,0,0
0.760137,0,0,0,8350404,0,0
0.761438,0,0,0,8586312,0,0
0.762703,0,0,0,8351748,0,0
0.764003,0,0,0,8582370,0,0
0.765280,0,0,0,8426106,0,0
0.766546,0,0,0,8351796,0,0
0.767811,0,0,0,8350584,0,0
0.769078,0,0,0,8363340,0,0
0.770344,0,0,0,8353764,0,0
0.771609,0,0,0,8349156,0,0
0.772875,0,0,0,8360076,0,0
0.774141,0,0,0,8354472,0,0
0.775414,0,0,0,8404518,0,0
0.776682,0,0,0,8360700,0,0
0.777948,0,0,0,8358882,0,0
0.779213,0,0,0,8347464,0,0
0.780479,0,0,0,8357130,0,0
0.781744,0,0,0,8352336,0,0
0.783010,0,0,0,8353308,0,0
0.784275,0,0,0,8346888,0,0
0.785596,0,0,0,8717082,0,0
0.786861,0,0,0,8352000,0,0
0.788126,0,0,0,8351796,0,0
0.789393,0,0,0,8364702,0,0
0.790659,0,0,0,8351364,0,0
0.791924,0,0,0,8346786,0,0
0.793224,0,0,0,8581416,0,0
0.794489,0,0,0,8350212,0,0
0.795763,0,0,0,8406396,0,0
0.797029,0,0,0,8357622,0,0
0.798295,0,0,0,8353566,0,0
0.799560,0,0,0,8349348,0,0
0.800827,0,0,0,8367570,0,0
0.802093,0,0,0,8351550,0,0
0.803357,0,0,0,8342994,0,0
0.804624,0,0,0,8342130,0,0
0.805892,0,0,0,8373762,0,0
0.807153,0,0,0,8320218,0,0
0.808413,0,0,0,8621880,0,0
0.809760,0,0,0,8602800,0,0
0.811024,0,0,0,8331216,0,0
0.812287,0,0,0,8340276,0,0
0.813589,0,0,0,8599440,0,0
0.814854,0,0,0,8345244,0,0
0.816127,0,0,0,8404602,0,0
0.817395,0,0,0,8368164,0,0
0.818660,0,0,0,8349798,0,0
0.819925,0,0,0,8348196,0,0
0.821192,0,0,0,8361360,0,0
0.822458,0,0,0,8351682,0,0
0.823722,0,0,0,8338548,0,0
0.825020,0,0,0,8575236,0,0
0.826294,0,0,0,8411046,0,0
0.827564,0,0,0,7540008,0,0
0.828715,0,0,0,8579202,0,0
0.830005,0,0,0,8368638,0,0
0.831270,0,0,0,8351220,0,0
0.832537,0,0,0,8362188,0,0
0.833803,0,0,0,8349516,0,0
0.835067,0,0,0,8345484,0,0
0.836340,0,0,0,8417730,0,0
0.837607,0,0,0,8346354,0,0
0.838871,0,0,0,8340978,0,0
0.840135,0,0,0,8339394,0,0
0.841434,0,0,0,8585118,0,0
0.842700,0,0,0,8348910,0,0
0.843965,0,0,0,8348556,0,0
0.845231,0,0,0,8356044,0,0
0.847516,0,0,0,15551970,0,0
0.848846,0,0,0,8340660,0,0
0.850122,0,0,0,8385324,0,0
0.851574,0,0,0,9671832,0,0
0.852983,0,0,0,9602466,0,0
0.854332,0,0,0,8548056,0,0
0.855604,0,0,0,8352708,0,0
0.856913,0,0,0,8640774,0,0
0.858176,0,0,0,8336334,0,0
0.859439,0,0,0,8335092,0,0
0.860701,0,0,0,8333064,0,0
0.861964,0,0,0,8324178,0,0
0.863355,0,0,0,9350094,0,0
0.864679,0,0,0,8607186,0,0
0.865951,0,0,0,8371536,0,0
0.867226,0,0,0,8409732,0,0
0.868654,0,0,0,9697512,0,0
0.870092,0,0,0,9366180,0,0
0.871521,0,0,0,9439056,0,0
0.873000,0,0,0,9756648,0,0
0.874302,0,0,0,8473782,0,0
0.875575,0,0,0,8385618,0,0
0.876846,0,0,0,8389542,0,0
0.878129,0,0,0,8461104,0,0
0.879395,0,0,0,8360100,0,0
0.880664,0,0,0,8372064,0,0
0.881930,0,0,0,8354376,0,0
0.883196,0,0,0,8351796,0,0
0.884464,0,0,0,8374350,0,0
0.885730,0,0,0,8352780,0,0
0.886995,0,0,0,8351982,0,0
0.888270,0,0,0,8412540,0,0
0.889640,0,0,0,9047364,0,0
0.890907,0,0,0,8350854,0,0
0.892172,0,0,0,8351466,0,0
0.893439,0,0,0,8354280,0,0
0.894701,0,0,0,8326116,0,0
0.895962,0,0,0,8322330,0,0
0.897224,0,0,0,8340714,0,0
0.898497,0,0,0,8461194,0,0
0.899776,0,0,0,8413266,0,0
0.901049,0,0,0,8374080,0,0
0.902315,0,0,0,8356566,0,0
0.903580,0,0,0,8347386,0,0
0.904881,0,0,0,8588106,0,0
0.906147,0,0,0,8352108,0,0
0.907412,0,0,0,8351256,0,0
0.908689,0,0,0,8429256,0,0
0.909955,0,0,0,8354802,0,0
0.911221,0,0,0,8350314,0,0
0.912488,0,0,0,8365368,0,0
0.913754,0,0,0,8354454,0,0
