elapsed_s,VPC_BE_CCHE_NUM_POS_REQ,VPC_BE_STALL_CYCLES_LM_ACK,VPC_BE_STALL_CYCLES_PRG_END_VPCPS,VPC_BE_POS_OVERFETCH_ATTR,VPC_BE_BOTTLENECK
0.001159,0,0,0,0,0
0.002636,0,0,0,0,0
0.004022,0,0,0,0,0
0.005408,0,0,0,0,0
0.006792,0,0,0,0,0
0.008174,0,0,0,0,0
0.009566,0,0,0,0,0
0.010948,0,0,0,0,0
0.012331,0,0,0,0,0
0.013714,0,0,0,0,0
0.015097,0,0,0,0,0
0.016503,0,0,0,0,0
0.018034,0,0,0,0,0
0.019363,0,0,0,0,0
0.020692,0,0,0,0,0
0.022008,0,0,0,0,0
0.023323,0,0,0,0,0
0.024636,0,0,0,0,0
0.026054,0,0,0,0,0
0.027382,0,0,0,0,0
0.028702,0,0,0,0,0
0.030019,0,0,0,0,0
0.031344,0,0,0,0,0
0.032662,0,0,0,0,0
0.033976,0,0,0,0,0
0.035275,0,0,0,0,0
0.036574,0,0,0,0,0
0.037875,0,0,0,0,0
0.039175,0,0,0,0,0
0.040473,0,0,0,0,0
0.041797,0,0,0,0,0
0.043096,0,0,0,0,0
0.044561,0,0,0,0,0
0.045929,0,0,0,0,0
0.047234,0,0,0,0,0
0.048534,0,0,0,0,0
0.049839,0,0,0,0,0
0.051205,0,0,0,0,0
0.052574,0,0,0,0,0
0.053940,0,0,0,0,0
0.055311,0,0,0,0,0
0.056675,0,0,0,0,0
0.058048,0,0,0,0,0
0.059416,0,0,0,0,0
0.060837,0,0,0,0,0
0.062260,0,0,0,0,0
0.063582,0,0,0,0,0
0.065003,0,0,0,0,0
0.066284,0,0,0,0,0
0.067649,0,0,0,0,0
0.069109,0,0,0,0,0
0.070526,0,0,0,0,0
0.071919,0,0,0,0,0
0.073372,0,0,0,0,0
0.074794,0,0,0,0,0
0.076170,0,0,0,0,0
0.077564,0,0,0,0,0
0.078955,0,0,0,0,0
0.080342,0,0,0,0,0
0.081851,0,0,0,0,0
0.083245,0,0,0,0,0
0.084637,0,0,0,0,0
0.085992,0,0,0,0,0
0.087237,0,0,0,0,0
0.088482,0,0,0,0,0
0.089844,0,0,0,0,0
0.091092,0,0,0,0,0
0.092339,0,0,0,0,0
0.093585,0,0,0,0,0
0.094831,0,0,0,0,0
0.096075,0,0,0,0,0
0.097347,0,0,0,0,0
0.098723,0,0,0,0,0
0.100009,0,0,0,0,0
0.101517,0,0,0,0,0
0.102893,0,0,0,0,0
0.104343,0,0,0,0,0
0.105673,0,0,0,0,0
0.107004,0,0,0,0,0
0.108336,0,0,0,0,0
0.109668,0,0,0,0,0
0.111127,0,0,0,0,0
0.112457,0,0,0,0,0
0.113855,0,0,0,0,0
0.115192,0,0,0,0,0
0.116527,0,0,0,0,0
0.117863,0,0,0,0,0
0.119199,0,0,0,0,0
0.120534,0,0,0,0,0
0.123119,0,0,0,0,0
0.124464,0,0,0,0,0
0.125823,0,0,0,0,0
0.127156,0,0,0,0,0
0.128490,0,0,0,0,0
0.129840,0,0,0,0,0
0.131169,0,0,0,0,0
0.132497,0,0,0,0,0
0.133810,0,0,0,0,0
0.135101,0,0,0,0,0
0.136381,0,0,0,0,0
0.137659,0,0,0,0,0
0.138937,0,0,0,0,0
0.140215,0,0,0,0,0
0.141492,0,0,0,0,0
0.142881,0,0,0,0,0
0.144158,0,0,0,0,0
0.145450,0,0,0,0,0
0.146835,0,0,0,0,0
0.148225,0,0,0,0,0
0.149612,0,0,0,0,0
0.151123,0,0,0,0,0
0.152813,0,0,0,0,0
0.154246,0,0,0,0,0
0.155658,0,0,0,0,0
0.157058,0,0,0,0,0
0.158446,0,0,0,0,0
0.159831,0,0,0,0,0
0.161261,0,0,0,0,0
0.162839,0,0,0,0,0
0.164391,0,0,0,0,0
0.165962,0,0,0,0,0
0.167515,0,0,0,0,0
0.169071,0,0,0,0,0
0.170624,0,0,0,0,0
0.172176,0,0,0,0,0
0.173730,0,0,0,0,0
0.175284,0,0,0,0,0
0.176852,0,0,0,0,0
0.178451,0,0,0,0,0
0.180004,0,0,0,0,0
0.181455,0,0,0,0,0
0.183006,0,0,0,0,0
0.184558,0,0,0,0,0
0.186117,0,0,0,0,0
0.187683,0,0,0,0,0
0.189239,0,0,0,0,0
0.190793,0,0,0,0,0
0.192346,0,0,0,0,0
0.193888,0,0,0,0,0
0.195412,0,0,0,0,0
0.196967,0,0,0,0,0
0.198535,0,0,0,0,0
0.200088,0,0,0,0,0
0.201643,0,0,0,0,0
0.203197,0,0,0,0,0
0.204753,0,0,0,0,0
0.206308,0,0,0,0,0
0.207861,0,0,0,0,0
0.209475,0,0,0,0,0
0.211029,0,0,0,0,0
0.212581,0,0,0,0,0
0.214140,0,0,0,0,0
0.215693,0,0,0,0,0
0.217248,0,0,0,0,0
0.218804,0,0,0,0,0
0.220370,0,0,0,0,0
0.221927,0,0,0,0,0
