elapsed_s,CP_SQE_SYNC_STALL,CP_SQE_PM4_WFI_STALL,CP_SQE_SYS_WFI_STALL,CP_WAIT_ON_OTHER_PIPE,CP_OUTPUT_BLOCKED,CP_SQE_T4_EXEC,CP_SQE_LOAD_STATE_EXEC,CP_SQE_SAVE_SDS_STATE,CP_SQE_DRAW_EXEC,CP_SQE_CTXT_REG_BUNCH_EXEC,CP_SQE_EXEC_PROFILED,CP_MEMORY_POOL_EMPTY,CP_MEMORY_POOL_SYNC_STALL,CP_MEMORY_POOL_ABOVE_THRESH
0.298792,0,0,0,0,0,0,0,0,0,0,461973,461701,0,0
0.300398,0,0,0,0,0,0,0,0,0,0,464953,464782,0,0
0.302005,0,0,0,0,0,0,0,0,0,0,460504,460300,0,0
0.303618,0,0,0,0,0,0,0,0,0,0,459633,459454,0,0
0.305213,0,0,0,0,0,0,0,0,0,0,461262,461074,0,0
0.306730,0,0,0,0,0,0,0,0,0,0,452069,451870,0,0
0.308304,0,0,0,0,0,0,0,0,0,0,463862,463743,0,0
0.309910,0,0,0,0,0,0,0,0,0,0,465048,464791,0,0
0.311516,0,0,0,0,0,0,0,0,0,0,462459,462280,0,0
0.313118,0,0,0,0,0,0,0,0,0,0,474120,473938,0,0
0.314781,0,0,0,0,0,0,0,0,0,0,464712,464518,0,0
0.316386,0,0,0,0,0,0,0,0,0,0,463000,462817,0,0
0.317991,0,0,0,0,0,0,0,0,0,0,473653,473460,0,0
0.319595,0,0,0,0,0,0,0,0,0,0,473125,472928,0,0
0.321198,0,0,0,0,0,0,0,0,0,0,463634,463455,0,0
0.322846,0,0,0,0,0,0,0,0,0,0,466221,466023,0,0
0.324450,0,0,0,0,0,0,0,0,0,0,463131,462944,0,0
0.326069,0,0,0,0,0,0,0,0,0,0,464660,464556,0,0
0.327674,0,0,0,0,0,0,0,0,0,0,463918,463646,0,0
0.329277,0,0,0,0,0,0,0,0,0,0,464350,464230,0,0
0.330925,0,0,0,0,0,0,0,0,0,0,436288,436048,0,0
0.332385,0,0,0,0,0,0,0,0,0,0,460404,460216,0,0
0.333840,0,0,0,0,0,0,0,0,0,0,422872,422685,0,0
0.335389,0,0,0,0,0,0,0,0,0,0,464500,464313,0,0
0.336881,0,0,0,0,0,0,0,0,0,0,453792,453603,0,0
0.338483,0,0,0,0,0,0,0,0,0,0,464459,464272,0,0
0.340089,0,0,0,0,0,0,0,0,0,0,466449,466262,0,0
0.341694,0,0,0,0,0,0,0,0,0,0,491251,491048,0,0
0.343324,0,0,0,0,0,0,0,0,0,0,465321,465131,0,0
0.344927,0,0,0,0,0,0,0,0,0,0,464686,464499,0,0
0.346578,0,0,0,0,0,0,0,0,0,0,466202,465896,0,0
0.348197,0,0,0,0,0,0,0,0,0,0,464590,464399,0,0
0.349800,0,0,0,0,0,0,0,0,0,0,464396,464206,0,0
0.351407,0,0,0,0,0,0,0,0,0,0,466191,466011,0,0
0.353012,0,0,0,0,0,0,0,0,0,0,464940,464746,0,0
0.354662,0,0,0,0,0,0,0,0,0,0,465785,465603,0,0
0.356268,0,0,0,0,0,0,0,0,0,0,466657,466453,0,0
