elapsed_s,RB_2D_ALIVE_CYCLES,RB_2D_STARVE_CYCLES_SP,RB_2D_VALID_PIXELS,RB_3D_PIXELS,RB_BLENDER_WORKING_CYCLES,RB_ZPROC_WORKING_CYCLES,RB_CPROC_WORKING_CYCLES,RB_SAMPLER_WORKING_CYCLES
0.297676,0,0,0,0,0,0,0,0
0.299117,0,0,0,0,0,0,0,0
0.300531,0,0,0,0,0,0,0,0
0.302041,0,0,0,0,0,0,0,0
0.303452,0,0,0,0,0,0,0,0
0.304910,0,0,0,0,0,0,0,0
0.306357,0,0,0,0,0,0,0,0
0.307893,0,0,0,0,0,0,0,0
0.309393,0,0,0,0,0,0,0,0
0.310798,0,0,0,0,0,0,0,0
0.312201,0,0,0,0,0,0,0,0
0.313602,0,0,0,0,0,0,0,0
0.315000,0,0,0,0,0,0,0,0
0.316410,0,0,0,0,0,0,0,0
0.317893,0,0,0,0,0,0,0,0
0.319292,0,0,0,0,0,0,0,0
0.320763,0,0,0,0,0,0,0,0
0.322170,0,0,0,0,0,0,0,0
0.323579,0,0,0,0,0,0,0,0
0.324988,0,0,0,0,0,0,0,0
0.326390,0,0,0,0,0,0,0,0
0.327801,0,0,0,0,0,0,0,0
0.329298,0,0,0,0,0,0,0,0
0.330700,0,0,0,0,0,0,0,0
0.332130,0,0,0,0,0,0,0,0
0.333572,0,0,0,0,0,0,0,0
0.335115,0,0,0,0,0,0,0,0
0.336742,0,0,0,0,0,0,0,0
0.338368,0,0,0,0,0,0,0,0
0.340196,0,0,0,0,0,0,0,0
0.341768,0,0,0,0,0,0,0,0
0.343339,0,0,0,0,0,0,0,0
0.344912,0,0,0,0,0,0,0,0
0.346482,0,0,0,0,0,0,0,0
0.348049,0,0,0,0,0,0,0,0
0.349620,0,0,0,0,0,0,0,0
0.351193,0,0,0,0,0,0,0,0
0.352765,0,0,0,0,0,0,0,0
0.354381,0,0,0,0,0,0,0,0
0.355950,0,0,0,0,0,0,0,0
0.357523,0,0,0,0,0,0,0,0
0.359094,0,0,0,0,0,0,0,0
0.360744,0,0,0,0,0,0,0,0
0.362568,0,0,0,0,0,0,0,0
0.364075,0,0,0,0,0,0,0,0
0.365486,0,0,0,0,0,0,0,0
0.366927,0,0,0,0,0,0,0,0
0.368330,0,0,0,0,0,0,0,0
0.369733,0,0,0,0,0,0,0,0
0.371188,0,0,0,0,0,0,0,0
0.372915,0,0,0,0,0,0,0,0
0.374355,0,0,0,0,0,0,0,0
0.375761,0,0,0,0,0,0,0,0
0.377167,0,0,0,0,0,0,0,0
0.378578,0,0,0,0,0,0,0,0
0.379986,0,0,0,0,0,0,0,0
0.381408,0,0,0,0,0,0,0,0
0.383000,0,0,0,0,0,0,0,0
0.384571,0,0,0,0,0,0,0,0
0.386149,0,0,0,0,0,0,0,0
0.387767,0,0,0,0,0,0,0,0
0.389342,0,0,0,0,0,0,0,0
0.390915,0,0,0,0,0,0,0,0
0.392500,0,0,0,0,0,0,0,0
0.394041,0,0,0,0,0,0,0,0
0.395455,0,0,0,0,0,0,0,0
0.396997,0,0,0,0,0,0,0,0
0.398571,0,0,0,0,0,0,0,0
0.400143,0,0,0,0,0,0,0,0
0.401717,0,0,0,0,0,0,0,0
0.403302,0,0,0,0,0,0,0,0
0.404876,0,0,0,0,0,0,0,0
0.406447,0,0,0,0,0,0,0,0
0.408018,0,0,0,0,0,0,0,0
0.409462,0,0,0,0,0,0,0,0
0.410875,0,0,0,0,0,0,0,0
0.412280,0,0,0,0,0,0,0,0
0.413692,0,0,0,0,0,0,0,0
0.415094,0,0,0,0,0,0,0,0
0.416493,0,0,0,0,0,0,0,0
0.417951,0,0,0,0,0,0,0,0
0.419392,0,0,0,0,0,0,0,0
0.420793,0,0,0,0,0,0,0,0
0.422194,0,0,0,0,0,0,0,0
0.423593,0,0,0,0,0,0,0,0
0.425002,0,0,0,0,0,0,0,0
0.426401,0,0,0,0,0,0,0,0
0.427799,0,0,0,0,0,0,0,0
0.429197,0,0,0,0,0,0,0,0
0.430595,0,0,0,0,0,0,0,0
0.431994,0,0,0,0,0,0,0,0
0.433393,0,0,0,0,0,0,0,0
0.434843,0,0,0,0,0,0,0,0
0.436226,0,0,0,0,0,0,0,0
0.437600,0,0,0,0,0,0,0,0
0.438974,0,0,0,0,0,0,0,0
0.440347,0,0,0,0,0,0,0,0
0.441720,0,0,0,0,0,0,0,0
0.443094,0,0,0,0,0,0,0,0
0.444467,0,0,0,0,0,0,0,0
0.445865,0,0,0,0,0,0,0,0
0.447246,0,0,0,0,0,0,0,0
0.448620,0,0,0,0,0,0,0,0
0.450013,0,0,0,0,0,0,0,0
0.451418,0,0,0,0,0,0,0,0
0.452835,0,0,0,0,0,0,0,0
0.454218,0,0,0,0,0,0,0,0
0.455577,0,0,0,0,0,0,0,0
0.456934,0,0,0,0,0,0,0,0
0.458296,0,0,0,0,0,0,0,0
0.459654,0,0,0,0,0,0,0,0
0.461011,0,0,0,0,0,0,0,0
0.462368,0,0,0,0,0,0,0,0
0.463725,0,0,0,0,0,0,0,0
0.465082,0,0,0,0,0,0,0,0
0.466470,0,0,0,0,0,0,0,0
0.467897,0,0,0,0,0,0,0,0
0.469329,0,0,0,0,0,0,0,0
0.470754,0,0,0,0,0,0,0,0
0.472179,0,0,0,0,0,0,0,0
0.473611,0,0,0,0,0,0,0,0
0.475044,0,0,0,0,0,0,0,0
0.476477,0,0,0,0,0,0,0,0
0.477869,0,0,0,0,0,0,0,0
0.479248,0,0,0,0,0,0,0,0
0.480628,0,0,0,0,0,0,0,0
0.482006,0,0,0,0,0,0,0,0
0.483342,0,0,0,0,0,0,0,0
0.484824,0,0,0,0,0,0,0,0
0.486228,0,0,0,0,0,0,0,0
0.487597,0,0,0,0,0,0,0,0
0.488965,0,0,0,0,0,1386,2982,660
0.490672,0,0,0,0,0,0,0,0
0.492039,0,0,0,0,0,0,0,0
0.493402,0,0,0,0,0,0,0,0
0.494763,0,0,0,0,0,0,0,0
0.496127,0,0,0,0,0,0,0,0
0.497488,0,0,0,0,0,0,0,0
0.498872,0,0,0,0,0,0,0,0
0.500340,0,0,0,0,0,3540,348496,1836
0.502256,0,0,0,0,0,0,0,0
0.503670,0,0,0,0,0,0,0,0
0.505081,0,0,0,0,0,0,0,0
0.506492,0,0,0,0,0,0,0,0
0.507900,0,0,0,0,0,0,0,0
0.509309,0,0,0,0,0,0,0,0
0.510711,0,0,0,0,0,0,0,0
0.512180,0,0,0,0,0,0,0,0
0.513586,0,0,0,0,0,0,0,0
0.514989,0,0,0,0,0,0,0,0
0.516390,0,0,0,0,0,0,0,0
0.517903,0,0,0,0,0,0,0,0
0.519301,0,0,0,0,0,0,0,0
0.520758,0,0,0,0,0,0,0,0
0.522244,0,0,0,0,0,0,0,0
0.523644,0,0,0,0,0,0,0,0
0.525113,0,0,0,0,0,0,0,0
0.526514,0,0,0,0,0,0,0,0
0.527915,0,0,0,0,0,0,0,0
0.529315,0,0,0,0,0,0,0,0
0.530774,0,0,0,0,0,0,0,0
0.532176,0,0,0,0,0,0,0,0
0.533588,0,0,0,0,0,0,0,0
0.534988,0,0,0,0,0,0,0,0
0.536388,0,0,0,0,0,0,0,0
0.537907,0,0,0,0,0,0,0,0
0.539432,0,0,0,0,0,0,0,0
0.540874,0,0,0,0,0,0,0,0
0.542417,0,0,0,0,0,0,0,0
0.543873,0,0,0,0,0,0,0,0
0.545430,0,0,0,0,0,0,0,0
0.547055,0,0,0,0,0,0,0,0
0.548626,0,0,0,0,0,0,0,0
0.550268,0,0,0,0,0,0,0,0
0.551838,0,0,0,0,0,0,0,0
0.553412,0,0,0,0,0,0,0,0
0.554998,0,0,0,0,0,0,0,0
0.556567,0,0,0,0,0,0,0,0
0.558143,0,0,0,0,0,0,0,0
0.559712,0,0,0,0,0,0,0,0
0.561287,0,0,0,0,0,0,0,0
0.562923,0,0,0,0,0,0,0,0
0.564473,0,0,0,0,0,0,0,0
0.565913,0,0,0,0,0,0,0,0
0.567451,0,0,0,0,0,0,0,0
0.569024,0,0,0,0,0,0,0,0
0.570596,0,0,0,0,0,0,0,0
0.572167,0,0,0,0,0,0,0,0
0.573748,0,0,0,0,0,0,0,0
0.575213,0,0,0,0,0,0,0,0
0.576641,0,0,0,0,0,0,0,0
0.578098,0,0,0,0,0,0,0,0
0.579542,0,0,0,0,0,0,0,0
0.580945,0,0,0,0,0,0,0,0
0.582480,0,0,0,0,0,0,0,0
0.584051,0,0,0,0,0,0,0,0
0.585499,0,0,0,0,0,0,0,0
0.587054,0,0,0,0,0,0,0,0
0.588624,0,0,0,0,0,0,0,0
0.590196,0,0,0,0,0,0,0,0
0.591765,0,0,0,0,0,0,0,0
0.593337,0,0,0,0,0,0,0,0
0.594953,0,0,0,0,0,0,0,0
0.596524,0,0,0,0,0,0,0,0
0.597990,0,0,0,0,0,0,0,0
0.599533,0,0,0,0,0,0,0,0
0.601107,0,0,0,0,0,0,0,0
0.602679,0,0,0,0,0,0,0,0
0.604249,0,0,0,0,0,0,0,0
0.605820,0,0,0,0,0,0,0,0
0.607392,0,0,0,0,0,0,0,0
0.608977,0,0,0,0,0,0,0,0
0.610589,0,0,0,0,0,0,0,0
0.612266,0,0,0,0,0,0,0,0
0.613688,0,0,0,0,0,0,0,0
0.615093,0,0,0,0,0,0,0,0
0.616491,0,0,0,0,0,0,0,0
0.617905,0,0,0,0,0,0,0,0
0.619318,0,0,0,0,0,0,0,0
0.620814,0,0,0,0,0,0,0,0
0.622214,0,0,0,0,0,0,0,0
0.623613,0,0,0,0,0,0,0,0
0.625010,0,0,0,0,0,0,0,0
0.626465,0,0,0,0,0,0,0,0
0.627839,0,0,0,0,0,0,0,0
0.629213,0,0,0,0,0,0,0,0
0.630593,0,0,0,0,0,0,0,0
0.631966,0,0,0,0,0,0,0,0
0.633339,0,0,0,0,0,0,0,0
0.634712,0,0,0,0,0,0,0,0
0.636084,0,0,0,0,0,0,0,0
0.637457,0,0,0,0,0,0,0,0
0.638831,0,0,0,0,0,0,0,0
0.640202,0,0,0,0,0,0,0,0
0.641582,0,0,0,0,0,0,0,0
0.642991,0,0,0,0,0,0,0,0
0.644421,0,0,0,0,0,0,0,0
0.645823,0,0,0,0,0,0,0,0
0.647205,0,0,0,0,0,0,0,0
0.648582,0,0,0,0,0,0,0,0
0.649960,0,0,0,0,0,0,0,0
0.651336,0,0,0,0,0,0,0,0
0.652716,0,0,0,0,0,0,0,0
0.654093,0,0,0,0,0,0,0,0
0.655469,0,0,0,0,0,0,0,0
0.656845,0,0,0,0,0,0,0,0
0.658236,0,0,0,0,0,0,0,0
0.659663,0,0,0,0,0,0,0,0
0.661041,0,0,0,0,0,0,0,0
0.662418,0,0,0,0,0,0,0,0
0.663797,0,0,0,0,0,0,0,0
0.665224,0,0,0,0,0,0,0,0
0.666602,0,0,0,0,0,0,0,0
0.667979,0,0,0,0,0,0,0,0
0.669356,0,0,0,0,0,0,0,0
0.670785,0,0,0,0,0,504,1104,240
0.672298,0,0,0,0,0,0,0,0
0.673744,0,0,0,0,0,0,0,0
0.675188,0,0,0,0,0,0,0,0
0.676615,0,0,0,0,0,0,0,0
0.678041,0,0,0,0,0,0,0,0
0.679468,0,0,0,0,0,0,0,0
0.680893,0,0,0,0,0,0,0,0
0.682320,0,0,0,0,0,0,0,0
0.683637,0,0,0,0,0,3666,465688,1836
0.684853,0,0,0,0,0,0,0,0
0.686281,0,0,0,0,0,0,0,0
0.687713,0,0,0,0,0,0,0,0
0.689139,0,0,0,0,0,0,0,0
0.690579,0,0,0,0,0,0,0,0
0.692005,0,0,0,0,0,0,0,0
0.693472,0,0,0,0,0,0,0,0
0.694868,0,0,0,0,0,0,0,0
0.696233,0,0,0,0,0,0,0,0
0.697615,0,0,0,0,0,0,0,0
0.698984,0,0,0,0,0,0,0,0
0.700343,0,0,0,0,0,0,0,0
0.701752,0,0,0,0,0,0,0,0
0.703107,0,0,0,0,0,0,0,0
0.704477,0,0,0,0,0,0,0,0
0.705874,0,0,0,0,0,0,0,0
0.707282,0,0,0,0,0,0,0,0
0.708702,0,0,0,0,0,0,0,0
0.710188,0,0,0,0,0,0,0,0
0.711589,0,0,0,0,0,0,0,0
0.712989,0,0,0,0,0,0,0,0
0.714422,0,0,0,0,0,0,0,0
0.715821,0,0,0,0,0,0,0,0
0.717224,0,0,0,0,0,0,0,0
0.718631,0,0,0,0,0,0,0,0
0.720053,0,0,0,0,0,0,0,0
0.721462,0,0,0,0,0,0,0,0
0.722905,0,0,0,0,0,0,0,0
0.724561,0,0,0,0,0,0,0,0
0.726124,0,0,0,0,0,0,0,0
0.727544,0,0,0,0,0,0,0,0
0.728952,0,0,0,0,0,0,0,0
0.730372,0,0,0,0,0,0,0,0
0.731779,0,0,0,0,0,0,0,0
0.733188,0,0,0,0,0,0,0,0
0.734595,0,0,0,0,0,0,0,0
0.736001,0,0,0,0,0,0,0,0
0.737410,0,0,0,0,0,0,0,0
0.738947,0,0,0,0,0,0,0,0
0.740529,0,0,0,0,0,0,0,0
0.742104,0,0,0,0,0,0,0,0
0.743675,0,0,0,0,0,0,0,0
0.745248,0,0,0,0,0,0,0,0
0.746820,0,0,0,0,0,0,0,0
0.748390,0,0,0,0,0,0,0,0
0.749965,0,0,0,0,0,0,0,0
0.751419,0,0,0,0,0,0,0,0
0.752963,0,0,0,0,0,0,0,0
0.754577,0,0,0,0,0,0,0,0
0.756148,0,0,0,0,0,0,0,0
0.757721,0,0,0,0,0,0,0,0
0.759293,0,0,0,0,0,0,0,0
0.760866,0,0,0,0,0,0,0,0
0.762324,0,0,0,0,0,0,0,0
0.763865,0,0,0,0,0,0,0,0
0.765321,0,0,0,0,0,0,0,0
0.766866,0,0,0,0,0,0,0,0
0.768438,0,0,0,0,0,0,0,0
0.770016,0,0,0,0,0,0,0,0
0.771633,0,0,0,0,0,0,0,0
0.773219,0,0,0,0,0,0,0,0
0.774793,0,0,0,0,0,0,0,0
0.776363,0,0,0,0,0,0,0,0
0.777992,0,0,0,0,0,0,0,0
0.779564,0,0,0,0,0,0,0,0
0.781140,0,0,0,0,0,0,0,0
0.782712,0,0,0,0,0,0,0,0
0.784296,0,0,0,0,0,0,0,0
0.785741,0,0,0,0,0,0,0,0
0.787284,0,0,0,0,0,0,0,0
0.788861,0,0,0,0,0,0,0,0
0.790426,0,0,0,0,0,0,0,0
0.791989,0,0,0,0,0,0,0,0
0.793431,0,0,0,0,0,0,0,0
0.794988,0,0,0,0,0,0,0,0
0.796560,0,0,0,0,0,0,0,0
0.798018,0,0,0,0,0,0,0,0
0.799438,0,0,0,0,0,0,0,0
0.800836,0,0,0,0,0,0,0,0
0.802281,0,0,0,0,0,0,0,0
0.803681,0,0,0,0,0,0,0,0
0.805186,0,0,0,0,0,0,0,0
0.808933,0,0,0,0,0,0,0,0
0.813353,0,0,0,0,0,0,0,0
0.814765,0,0,0,0,0,0,0,0
0.816174,0,0,0,0,0,0,0,0
0.817574,0,0,0,0,0,0,0,0
0.819025,0,0,0,0,0,0,0,0
0.820400,0,0,0,0,0,0,0,0
0.821838,0,0,0,0,0,0,0,0
0.823216,0,0,0,0,0,0,0,0
0.824594,0,0,0,0,0,0,0,0
0.825977,0,0,0,0,0,0,0,0
0.827365,0,0,0,0,0,0,0,0
0.828710,0,0,0,0,0,0,0,0
0.830135,0,0,0,0,0,0,0,0
0.831478,0,0,0,0,0,0,0,0
0.832810,0,0,0,0,0,0,0,0
0.834143,0,0,0,0,0,0,0,0
0.835522,0,0,0,0,0,0,0,0
0.836879,0,0,0,0,0,0,0,0
0.838249,0,0,0,0,0,0,0,0
0.839607,0,0,0,0,0,0,0,0
0.840967,0,0,0,0,0,0,0,0
0.842331,0,0,0,0,0,0,0,0
0.843689,0,0,0,0,0,0,0,0
0.845046,0,0,0,0,0,0,0,0
0.846403,0,0,0,0,0,0,0,0
0.847760,0,0,0,0,0,0,0,0
0.849123,0,0,0,0,0,0,0,0
0.850512,0,0,0,0,0,0,0,0
0.851938,0,0,0,0,0,0,0,0
0.853255,0,0,0,0,0,0,0,0
0.854680,0,0,0,0,0,0,0,0
0.856106,0,0,0,0,0,0,0,0
0.857531,0,0,0,0,0,0,0,0
0.858955,0,0,0,0,0,0,0,0
0.860383,0,0,0,0,0,0,0,0
0.861799,0,0,0,0,0,0,0,0
0.863147,0,0,0,0,0,0,0,0
0.864580,0,0,0,0,0,0,0,0
0.866017,0,0,0,0,0,0,0,0
0.867349,0,0,0,0,0,0,0,0
0.868834,0,0,0,0,0,0,0,0
0.870247,0,0,0,0,0,0,0,0
0.871630,0,0,0,0,0,0,0,0
0.873005,0,0,0,0,0,0,0,0
0.874430,0,0,0,0,0,1386,2982,660
0.875872,0,0,0,0,0,0,0,0
0.877424,0,0,0,0,0,0,0,0
0.878811,0,0,0,0,0,0,0,0
0.880175,0,0,0,0,0,0,0,0
0.881547,0,0,0,0,0,0,0,0
0.882948,0,0,0,0,0,0,0,0
0.884358,0,0,0,0,0,0,0,0
0.885842,0,0,0,0,0,3594,838872,1836
0.887262,0,0,0,0,0,0,0,0
0.888780,0,0,0,0,0,0,0,0
0.891385,0,0,0,0,0,0,0,0
0.892793,0,0,0,0,0,0,0,0
0.894213,0,0,0,0,0,0,0,0
0.895619,0,0,0,0,0,0,0,0
0.897589,0,0,0,0,0,0,0,0
0.899031,0,0,0,0,0,0,0,0
0.900432,0,0,0,0,0,0,0,0
0.901902,0,0,0,0,0,0,0,0
0.903305,0,0,0,0,0,0,0,0
0.904770,0,0,0,0,0,0,0,0
0.910487,0,0,0,0,0,0,0,0
0.912336,0,0,0,0,0,0,0,0
0.913839,0,0,0,0,0,0,0,0
0.915251,0,0,0,0,0,0,0,0
0.916653,0,0,0,0,0,0,0,0
0.918064,0,0,0,0,0,0,0,0
0.919445,0,0,0,0,0,0,0,0
0.920813,0,0,0,0,0,0,0,0
0.922175,0,0,0,0,0,0,0,0
0.923536,0,0,0,0,0,0,0,0
0.924895,0,0,0,0,0,0,0,0
0.926271,0,0,0,0,0,0,0,0
0.927631,0,0,0,0,0,0,0,0
0.928991,0,0,0,0,0,0,0,0
0.930380,0,0,0,0,0,0,0,0
0.931827,0,0,0,0,0,0,0,0
0.933241,0,0,0,0,0,0,0,0
0.934652,0,0,0,0,0,0,0,0
0.936059,0,0,0,0,0,0,0,0
0.937481,0,0,0,0,0,0,0,0
0.938888,0,0,0,0,0,0,0,0
0.940295,0,0,0,0,0,0,0,0
0.941702,0,0,0,0,0,0,0,0
0.943109,0,0,0,0,0,0,0,0
0.944515,0,0,0,0,0,0,0,0
0.946053,0,0,0,0,0,0,0,0
0.947682,0,0,0,0,0,0,0,0
