elapsed_s,RAS_FULLY_COVERED_SUPER_TILES,RAS_FULLY_COVERED_8X4_TILES,RAS_PRIM_KILLED_INVISILBE,RAS_SUPERTILE_GEN_ACTIVE_CYCLES
0.846174,0,0,0,0
0.847597,0,0,0,0
0.849015,0,0,0,0
0.850382,0,0,0,0
0.851770,0,0,0,0
0.853311,0,0,0,0
0.854809,0,0,0,0
0.856645,0,0,0,0
0.858345,0,0,0,0
0.859992,0,0,0,237
0.861553,0,0,0,0
0.862942,0,0,0,0
0.864342,0,0,0,0
0.866932,0,0,0,0
0.868358,0,0,0,0
0.869742,0,0,0,0
0.871171,0,0,0,720
0.872570,0,0,0,0
0.874082,0,0,0,0
0.875488,0,0,0,0
0.876849,0,0,0,0
0.878236,0,0,0,0
0.879621,0,0,0,0
0.881015,0,0,0,0
0.882526,0,0,0,0
0.883946,0,0,0,0
0.885365,0,0,0,0
0.886769,0,0,0,0
0.888149,0,0,0,0
0.889528,0,0,0,0
0.890972,0,0,0,0
0.892348,0,0,0,0
0.893724,0,0,0,0
0.895103,0,0,0,0
0.896483,0,0,0,0
0.898773,0,0,0,0
0.900183,0,0,0,0
0.901561,0,0,0,0
0.902936,0,0,0,0
0.904314,0,0,0,0
0.905693,0,0,0,0
0.907073,0,0,0,0
0.908461,0,0,0,0
0.909842,0,0,0,0
0.911355,0,0,0,0
0.912894,0,0,0,0
0.914387,0,0,0,0
0.915856,0,0,0,0
0.917246,0,0,0,0
0.918643,0,0,0,0
0.920030,0,0,0,0
0.921418,0,0,0,0
0.922804,0,0,0,0
0.924187,0,0,0,0
0.925701,0,0,0,0
0.927251,0,0,0,0
0.928882,0,0,0,0
0.930493,0,0,0,0
0.932083,0,0,0,0
0.933643,0,0,0,0
0.935203,0,0,0,0
0.936603,0,0,0,0
0.938119,0,0,0,0
0.939673,0,0,0,0
0.941189,0,0,0,0
0.942713,0,0,0,0
0.944128,0,0,0,0
0.945516,0,0,0,0
0.947034,0,0,0,0
0.948457,0,0,0,0
0.949883,0,0,0,0
0.951428,0,0,0,0
0.952978,0,0,0,0
0.954527,0,0,0,0
0.956074,0,0,0,0
0.957626,0,0,0,0
0.959176,0,0,0,0
0.960735,0,0,0,0
0.962290,0,0,0,0
0.963891,0,0,0,0
0.965441,0,0,0,0
0.966992,0,0,0,0
0.968538,0,0,0,0
0.970091,0,0,0,0
0.971526,0,0,0,0
0.973049,0,0,0,0
0.974599,0,0,0,0
0.976147,0,0,0,0
0.977696,0,0,0,0
0.979246,0,0,0,0
0.980878,0,0,0,0
0.982264,0,0,0,0
0.983656,0,0,0,0
0.985175,0,0,0,0
0.986724,0,0,0,0
0.988272,0,0,0,0
0.990106,0,0,0,0
0.991817,0,0,0,0
0.993262,0,0,0,0
0.994781,0,0,0,0
0.996372,0,0,0,0
0.997798,0,0,0,0
0.999190,0,0,0,0
1.000706,0,0,0,0
1.002376,0,0,0,0
1.003938,0,0,0,0
1.005490,0,0,0,0
1.007039,0,0,0,0
1.008586,0,0,0,0
1.010140,0,0,0,0
1.011688,0,0,0,0
1.013239,0,0,0,0
1.014801,0,0,0,0
1.016676,0,0,0,0
1.018662,0,0,0,0
1.020072,0,0,0,0
1.021461,0,0,0,0
1.022845,0,0,0,0
1.024225,0,0,0,0
1.025615,0,0,0,0
1.026996,0,0,0,0
1.028415,0,0,0,0
1.029795,0,0,0,0
1.031302,0,0,0,0
1.032953,0,0,0,0
1.034494,0,0,0,0
1.036047,0,0,0,0
1.037464,0,0,0,0
1.038976,0,0,0,0
1.040516,0,0,0,0
1.042154,0,0,0,0
1.043702,0,0,0,0
1.045251,0,0,0,0
1.046815,0,0,0,0
1.048362,0,0,0,0
1.049925,0,0,0,0
1.051367,0,0,0,0
1.053030,0,0,0,0
1.054570,0,0,0,0
1.056111,0,0,0,0
1.057541,0,0,0,0
1.059061,0,0,0,0
1.061038,0,0,0,0
1.062579,0,0,0,0
1.063966,0,0,0,0
1.065348,0,0,0,0
1.066856,0,0,0,0
1.068409,0,0,0,0
1.069825,0,0,0,0
1.071450,0,0,0,0
1.073045,0,0,0,0
1.074594,0,0,0,0
1.076185,0,0,0,0
1.077735,0,0,0,0
1.079297,0,0,0,0
1.080848,0,0,0,0
1.082398,0,0,0,0
1.083956,0,0,0,0
1.085435,0,0,0,0
1.086829,0,0,0,0
1.088344,0,0,0,0
1.089905,0,0,0,0
1.091455,0,0,0,0
1.093050,0,0,0,0
1.094939,0,0,0,0
1.096373,0,0,0,0
1.097759,0,0,0,0
1.099268,0,0,0,0
1.100931,0,0,0,0
1.102327,0,0,0,0
1.103720,0,0,0,0
1.105237,0,0,0,0
1.106786,0,0,0,0
1.108376,0,0,0,0
1.109925,0,0,0,0
1.111487,0,0,0,0
1.113038,0,0,0,0
1.114588,0,0,0,0
1.116136,0,0,0,0
1.117686,0,0,0,0
1.119237,0,0,0,0
1.120861,0,0,0,0
1.122489,0,0,0,0
