elapsed_s,RAS_NEVER_COUNT,RAS_BUSY_CYCLES,RAS_SUPERTILE_ACTIVE_CYCLES,RAS_STALL_CYCLES_LRZ
0.001099,0,0,0,0
0.002674,0,0,0,0
0.004181,0,0,0,0
0.005851,0,0,0,0
0.007335,0,0,0,0
0.008815,0,0,0,0
0.010308,0,0,0,0
0.011792,0,0,0,0
0.013275,0,0,0,0
0.014757,0,0,0,0
0.016324,0,0,0,0
0.017807,0,0,0,0
0.019283,0,0,0,0
0.020751,0,0,0,0
0.022211,0,0,0,0
0.023670,0,0,0,0
0.025129,0,0,0,0
0.026587,0,0,0,0
0.028045,0,0,0,0
0.029503,0,0,0,0
0.030971,0,0,0,0
0.032581,0,0,0,0
0.034113,0,0,0,0
0.035685,0,0,0,0
0.037256,0,0,0,0
0.038828,0,0,0,0
0.040401,0,0,0,0
0.041955,0,0,0,0
0.043529,0,0,0,0
0.045100,0,0,0,0
0.046676,0,0,0,0
0.048303,0,0,0,0
0.049866,0,0,0,0
0.051274,0,0,0,0
0.052684,0,0,0,0
0.054088,0,0,0,0
0.055493,0,0,0,0
0.056898,0,0,0,0
0.058302,0,0,0,0
0.059706,0,0,0,0
0.061111,0,0,0,0
0.062514,0,0,0,0
0.063947,0,0,0,0
0.065324,0,0,0,0
0.066723,0,0,0,0
0.068076,0,0,0,0
0.069423,0,0,0,0
0.070771,0,0,0,0
0.072114,0,0,0,0
0.073459,0,0,0,0
0.074876,0,0,0,0
0.076221,0,0,0,0
0.077571,0,750,0,0
0.079047,0,0,0,0
0.080411,0,0,0,0
0.081952,0,0,0,0
0.083592,0,0,0,0
0.084994,0,0,0,0
0.086381,0,0,0,0
0.087884,0,1779,0,0
0.091817,0,0,0,0
0.093207,0,0,0,0
0.094592,0,0,0,0
0.096031,0,0,0,0
0.097422,0,0,0,0
0.098811,0,0,0,0
0.100194,0,0,0,0
0.101623,0,0,0,0
0.103025,0,0,0,0
0.104402,0,0,0,0
0.105799,0,0,0,0
0.107224,0,0,0,0
0.108739,0,0,0,0
0.110131,0,0,0,0
0.111495,0,0,0,0
0.112930,0,0,0,0
0.114489,0,0,0,0
0.115876,0,0,0,0
0.117276,0,0,0,0
0.118656,0,0,0,0
0.120036,0,0,0,0
0.121415,0,0,0,0
0.122795,0,0,0,0
