elapsed_s,RAS_STGEN_BOTTLENECK_CYCLES,RAS_MTGEN_BOTTLENECK_CYCLES,RAS_TGEN_BOTTLENECK_CYCLES
0.498851,0,0,0
0.500397,0,0,0
0.501793,0,0,0
0.503309,0,0,0
0.504857,0,0,0
0.506403,0,0,0
0.508003,0,0,0
0.509550,0,0,0
0.511096,0,0,0
0.512644,0,0,0
0.514190,0,0,0
0.515776,0,0,0
0.517323,0,0,0
0.518761,0,0,0
0.520280,0,0,0
0.521831,0,0,0
0.523419,0,0,0
0.524966,0,0,0
0.526513,0,0,0
0.528057,0,0,0
0.529484,0,0,0
0.530991,0,0,0
0.532646,0,0,0
0.534192,0,0,0
0.535734,0,0,0
0.537277,0,0,0
0.538985,0,0,0
0.540394,0,0,0
0.541935,0,0,0
0.543310,0,0,0
0.544683,0,0,0
0.546055,0,0,0
0.547478,0,0,0
0.548828,0,0,0
0.550177,0,0,0
0.551532,0,0,0
0.552881,0,0,0
0.554230,0,0,0
0.555613,0,0,0
0.557022,0,0,0
0.558427,0,0,0
0.559723,0,0,0
0.561129,0,0,0
0.562546,0,0,0
0.563966,0,0,0
0.565393,0,0,0
0.566768,0,0,0
0.568142,0,0,0
0.569770,0,0,0
0.571154,0,0,0
0.572642,0,0,0
0.574015,0,0,0
0.575465,0,0,0
0.576832,0,0,0
0.578233,0,0,0
0.579648,0,0,0
0.581027,0,0,0
0.582410,0,0,0
0.583798,0,0,0
0.585241,66,0,0
0.586966,0,0,0
0.588386,0,0,0
0.589735,0,0,0
0.591110,0,0,0
0.592526,0,0,0
0.593964,0,0,0
0.595391,72,0,0
0.596753,48,0,0
0.598125,0,0,0
0.599504,0,0,0
0.600882,0,0,0
0.602263,0,0,0
0.603688,0,0,0
0.605077,0,0,0
0.606455,0,0,0
0.607832,0,0,0
0.609208,0,0,0
0.610587,0,0,0
0.612008,0,0,0
0.613384,0,0,0
0.614758,0,0,0
0.616141,0,0,0
0.617659,0,0,0
0.619080,0,0,0
0.620716,0,0,0
0.622188,0,0,0
0.623562,0,0,0
0.624933,0,0,0
0.626314,0,0,0
0.627723,0,0,0
0.629098,0,0,0
0.630470,0,0,0
0.631844,0,0,0
0.633218,0,0,0
0.634604,0,0,0
0.636028,0,0,0
0.637416,0,0,0
0.639178,0,0,0
0.640726,0,0,0
0.642271,0,0,0
0.643858,0,0,0
0.645403,0,0,0
0.646949,0,0,0
0.648381,0,0,0
0.649901,0,0,0
0.651487,0,0,0
0.653034,0,0,0
0.654569,0,0,0
0.656105,0,0,0
0.657784,0,0,0
0.659330,0,0,0
0.660871,0,0,0
0.662287,0,0,0
0.663738,0,0,0
0.665121,0,0,0
0.666501,0,0,0
0.667918,0,0,0
0.669396,0,0,0
0.672202,0,0,0
0.673712,0,0,0
0.675254,0,0,0
0.676718,0,0,0
0.678104,0,0,0
0.679510,0,0,0
0.680892,0,0,0
0.682273,0,0,0
0.683689,0,0,0
0.685070,0,0,0
0.686450,0,0,0
0.687829,0,0,0
0.689211,0,0,0
0.690607,0,0,0
0.692019,0,0,0
0.693405,0,0,0
0.694915,0,0,0
0.696461,0,0,0
0.698007,0,0,0
0.699593,0,0,0
0.701028,0,0,0
0.702543,0,0,0
0.704087,0,0,0
0.705582,0,0,0
0.707097,0,0,0
0.708685,0,0,0
0.710227,0,0,0
0.712490,0,0,0
0.714003,0,0,0
0.715429,0,0,0
0.716803,0,0,0
0.718176,0,0,0
0.719548,0,0,0
0.720920,0,0,0
0.722294,0,0,0
0.723724,0,0,0
0.725076,0,0,0
0.726425,0,0,0
0.727773,0,0,0
0.729122,0,0,0
0.730472,0,0,0
0.731854,0,0,0
0.733189,0,0,0
0.734529,0,0,0
0.735863,0,0,0
0.737198,0,0,0
0.738532,0,0,0
0.739894,0,0,0
0.741302,0,0,0
0.742707,0,0,0
0.744113,0,0,0
0.745541,0,0,0
0.746946,0,0,0
0.748366,0,0,0
0.749775,0,0,0
0.751182,0,0,0
0.752592,0,0,0
0.753957,0,0,0
0.755384,0,0,0
0.756818,0,0,0
0.758194,0,0,0
0.759591,0,0,0
0.761479,0,0,0
0.764092,0,0,0
0.765609,0,0,0
0.766961,0,0,0
0.768293,24,0,0
0.769607,0,0,0
0.770945,0,0,0
0.772294,0,0,0
0.773724,0,0,0
0.775104,0,0,0
0.776551,0,0,0
0.778016,0,0,0
0.779442,120,0,0
0.780816,0,0,0
0.782194,0,0,0
0.783576,0,0,0
0.784954,0,0,0
0.786334,0,0,0
0.787762,0,0,0
0.789150,0,0,0
0.790531,0,0,0
0.791909,0,0,0
0.793840,0,0,0
0.795217,0,0,0
0.796636,0,0,0
0.798010,0,0,0
0.799426,0,0,0
0.800800,0,0,0
0.802175,0,0,0
0.803806,0,0,0
0.808665,0,0,0
0.810114,0,0,0
0.811621,0,0,0
0.813016,0,0,0
0.814330,0,0,0
0.815638,0,0,0
0.816949,0,0,0
0.818258,0,0,0
0.819580,0,0,0
0.820976,0,0,0
0.822563,0,0,0
0.824098,0,0,0
0.825760,0,0,0
0.827295,0,0,0
0.828749,0,0,0
0.830130,0,0,0
0.831516,0,0,0
0.832896,0,0,0
0.834279,0,0,0
0.835695,0,0,0
0.837080,0,0,0
0.838590,0,0,0
0.840132,0,0,0
0.841644,0,0,0
0.843032,0,0,0
0.844468,0,0,0
0.845835,0,0,0
0.847216,0,0,0
0.848600,0,0,0
0.849981,0,0,0
0.851397,0,0,0
0.852790,0,0,0
0.854169,0,0,0
0.855677,0,0,0
0.857223,0,0,0
0.858768,0,0,0
0.860313,0,0,0
0.861829,0,0,0
0.863227,0,0,0
0.864614,0,0,0
0.865997,0,0,0
0.867418,0,0,0
0.868799,0,0,0
0.870309,0,0,0
0.871852,0,0,0
0.873409,0,0,0
0.874954,0,0,0
0.876502,0,0,0
0.878048,0,0,0
0.879591,0,0,0
0.881138,0,0,0
0.882682,0,0,0
0.884239,0,0,0
0.885788,0,0,0
0.887330,0,0,0
0.888877,0,0,0
0.890421,0,0,0
0.892008,0,0,0
0.893553,0,0,0
0.895112,0,0,0
0.896780,0,0,0
0.898227,0,0,0
0.899782,0,0,0
0.901326,0,0,0
0.902871,0,0,0
0.904508,0,0,0
0.905938,0,0,0
0.907323,0,0,0
0.908878,0,0,0
0.910423,0,0,0
0.911967,0,0,0
0.913512,0,0,0
0.915057,0,0,0
0.916664,0,0,0
0.918086,0,0,0
0.919738,0,0,0
0.921147,0,0,0
0.922550,0,0,0
0.924009,0,0,0
0.925432,0,0,0
0.926826,0,0,0
0.928207,0,0,0
0.929590,0,0,0
0.930971,0,0,0
0.932393,0,0,0
0.933828,0,0,0
0.935372,0,0,0
0.936918,0,0,0
0.938475,0,0,0
0.940061,0,0,0
0.941605,0,0,0
0.943151,0,0,0
0.944701,0,0,0
0.946234,0,0,0
0.947662,0,0,0
0.949060,0,0,0
0.950444,0,0,0
0.951826,0,0,0
0.953208,0,0,0
0.954702,0,0,0
0.956246,0,0,0
0.957818,0,0,0
0.959373,0,0,0
0.960919,0,0,0
0.962464,0,0,0
0.964050,0,0,0
0.965595,0,0,0
0.967141,0,0,0
0.968688,0,0,0
0.970237,0,0,0
0.971814,0,0,0
0.973225,0,0,0
0.974737,0,0,0
0.976277,0,0,0
0.977824,0,0,0
0.979408,0,0,0
0.980965,0,0,0
0.982569,0,0,0
0.984112,0,0,0
0.985605,0,0,0
0.987117,0,0,0
0.988706,0,0,0
0.990249,0,0,0
0.991804,0,0,0
0.993347,0,0,0
0.994890,0,0,0
0.996501,0,0,0
0.998109,0,0,0
0.999651,0,0,0
1.001196,0,0,0
1.002751,0,0,0
1.004293,0,0,0
1.005841,0,0,0
1.007383,0,0,0
1.008927,0,0,0
1.010471,0,0,0
1.012054,0,0,0
1.013481,0,0,0
1.014995,0,0,0
1.016539,0,0,0
1.018080,0,0,0
1.019575,0,0,0
1.020973,0,0,0
1.022483,0,0,0
1.024038,0,0,0
1.025583,0,0,0
1.027127,0,0,0
1.028716,0,0,0
1.030260,0,0,0
1.031803,0,0,0
1.033346,0,0,0
1.034905,0,0,0
1.036450,0,0,0
1.037992,0,0,0
1.039533,0,0,0
1.041080,0,0,0
1.042625,0,0,0
1.044212,0,0,0
1.045650,0,0,0
1.047166,0,0,0
1.048712,0,0,0
1.050257,0,0,0
1.051844,0,0,0
1.053389,0,0,0
1.054934,0,0,0
1.056493,0,0,0
1.058038,0,0,0
1.059625,0,0,0
1.061172,0,0,0
1.062717,0,0,0
1.064261,0,0,0
1.065742,0,0,0
1.067138,0,0,0
1.068693,0,0,0
1.070238,0,0,0
1.071780,0,0,0
1.073325,0,0,0
1.074860,0,0,0
1.076395,0,0,0
1.077855,0,0,0
1.079240,0,0,0
1.080752,0,0,0
1.082296,0,0,0
1.083880,0,0,0
1.085423,0,0,0
1.086841,0,0,0
1.088365,0,0,0
1.089973,0,0,0
1.091555,0,0,0
1.093098,0,0,0
1.094579,0,0,0
1.096120,0,0,0
1.097726,0,0,0
1.099280,0,0,0
1.100868,0,0,0
1.102409,0,0,0
1.103949,0,0,0
1.105365,0,0,0
1.106877,0,0,0
1.108412,0,0,0
1.110109,0,0,0
1.111652,0,0,0
1.113198,0,0,0
1.114743,0,0,0
1.116287,0,0,0
1.117837,0,0,0
1.119380,0,0,0
1.120940,0,0,0
1.122485,0,0,0
1.124070,0,0,0
1.125486,0,0,0
1.127000,0,0,0
1.128547,0,0,0
1.130092,0,0,0
1.131690,0,0,0
1.133236,0,0,0
1.134781,0,0,0
1.136324,0,0,0
1.137873,0,0,0
1.139467,0,0,0
1.140892,0,0,0
1.142283,0,0,0
1.143657,0,0,0
1.145029,0,0,0
1.147138,0,0,0
1.148602,0,0,0
1.149978,0,0,0
1.151347,0,0,0
1.152705,0,0,0
1.154056,0,0,0
1.155452,0,0,0
1.156828,0,0,0
1.158210,0,0,0
1.159593,0,0,0
1.161107,0,0,0
1.163861,0,0,0
1.165794,0,0,0
1.167190,0,0,0
1.168576,0,0,0
1.169953,0,0,0
1.171328,0,0,0
1.172741,0,0,0
1.174190,0,0,0
1.175700,0,0,0
1.177140,0,0,0
1.178517,0,0,0
1.180254,0,0,0
1.181720,0,0,0
1.183097,0,0,0
1.184655,0,0,0
1.186431,0,0,0
1.187825,0,0,0
1.189201,0,0,0
1.190576,0,0,0
1.192065,0,0,0
1.193445,0,0,0
1.194820,0,0,0
1.196231,0,0,0
1.197651,0,0,0
1.199038,0,0,0
1.200458,0,0,0
1.201966,0,0,0
1.203551,0,0,0
1.205096,0,0,0
1.206640,0,0,0
1.208182,0,0,0
1.209742,0,0,0
1.211285,0,0,0
1.212875,0,0,0
1.214460,0,0,0
1.216002,0,0,0
1.217546,0,0,0
1.218998,0,0,0
1.220541,0,0,0
1.222086,0,0,0
1.223630,0,0,0
1.225177,0,0,0
1.226721,0,0,0
1.228265,0,0,0
1.229781,0,0,0
1.231177,0,0,0
1.232692,0,0,0
1.234228,0,0,0
1.235805,0,0,0
1.237214,0,0,0
1.238719,0,0,0
1.240254,0,0,0
1.241811,0,0,0
1.243353,0,0,0
1.244898,0,0,0
1.246441,0,0,0
1.247983,0,0,0
1.249526,0,0,0
1.251069,0,0,0
1.252673,0,0,0
1.254215,0,0,0
1.255755,0,0,0
1.257298,0,0,0
1.258840,0,0,0
1.260383,0,0,0
1.261971,0,0,0
1.263523,0,0,0
1.265067,0,0,0
1.266611,0,0,0
1.268194,0,0,0
1.269636,0,0,0
1.271174,0,0,0
1.272764,0,0,0
1.274281,0,0,0
1.275857,0,0,0
1.277270,0,0,0
1.278785,0,0,0
1.280326,0,0,0
1.281875,0,0,0
1.283458,0,0,0
1.284911,0,0,0
1.286451,0,0,0
1.287992,0,0,0
1.289535,0,0,0
1.291078,0,0,0
1.292667,0,0,0
1.294210,0,0,0
1.295771,0,0,0
1.297313,0,0,0
1.298856,0,0,0
1.300398,0,0,0
1.301992,0,0,0
1.303533,0,0,0
1.305078,0,0,0
1.306634,0,0,0
1.308218,0,0,0
1.309766,0,0,0
1.311307,0,0,0
1.312851,0,0,0
1.314395,0,0,0
1.315978,0,0,0
1.317533,0,0,0
1.318955,0,0,0
1.320474,0,0,0
1.322017,0,0,0
1.323600,0,0,0
1.325145,0,0,0
1.326688,0,0,0
1.328242,0,0,0
1.329789,0,0,0
1.331330,0,0,0
1.332786,0,0,0
1.334330,0,0,0
1.335869,0,0,0
1.337411,0,0,0
1.338965,0,0,0
1.340511,0,0,0
1.342055,0,0,0
1.343596,0,0,0
1.345140,0,0,0
1.346682,0,0,0
1.348223,0,0,0
1.349782,0,0,0
1.351323,0,0,0
1.352868,0,0,0
1.354412,0,0,0
1.355996,0,0,0
1.357538,0,0,0
1.359081,0,0,0
1.360639,0,0,0
1.362183,0,0,0
1.364875,0,0,0
1.366252,0,0,0
1.367640,0,0,0
1.369294,0,0,0
1.370698,0,0,0
1.372116,0,0,0
1.373568,0,0,0
1.374948,0,0,0
1.376328,0,0,0
1.377710,0,0,0
1.379090,0,0,0
1.380507,0,0,0
1.381896,0,0,0
1.383276,0,0,0
1.384657,0,0,0
1.386036,0,0,0
1.387448,0,0,0
1.388960,0,0,0
1.390504,0,0,0
1.392059,0,0,0
1.393602,0,0,0
1.395145,0,0,0
1.396733,0,0,0
1.398277,0,0,0
1.399819,0,0,0
1.401362,0,0,0
1.402920,0,0,0
1.404466,0,0,0
1.406009,0,0,0
1.407551,0,0,0
1.409094,0,0,0
1.410638,0,0,0
1.412222,0,0,0
1.413783,0,0,0
1.415326,0,0,0
1.416871,0,0,0
1.418412,0,0,0
1.419832,0,0,0
1.421353,0,0,0
1.422898,0,0,0
1.424458,0,0,0
1.425993,0,0,0
1.427570,0,0,0
1.428985,0,0,0
1.430502,0,0,0
1.432046,0,0,0
1.433591,0,0,0
1.435147,0,0,0
1.436738,0,0,0
1.438285,0,0,0
1.439828,0,0,0
1.441374,0,0,0
1.442918,0,0,0
1.444466,0,0,0
1.446024,0,0,0
1.447567,0,0,0
1.449112,0,0,0
1.450659,0,0,0
1.452204,0,0,0
1.453752,0,0,0
1.455296,0,0,0
1.456856,0,0,0
1.458401,0,0,0
1.459987,0,0,0
1.461533,0,0,0
1.463078,0,0,0
1.464625,0,0,0
1.466171,0,0,0
1.467769,0,0,0
1.469315,0,0,0
1.470860,0,0,0
1.472403,0,0,0
1.473860,0,0,0
1.475245,0,0,0
1.476801,0,0,0
1.478360,0,0,0
1.479903,0,0,0
1.481448,0,0,0
1.482993,0,0,0
1.484541,0,0,0
1.486086,0,0,0
1.487629,0,0,0
1.489188,0,0,0
1.490733,0,0,0
1.492277,0,0,0
1.493824,0,0,0
1.495367,0,0,0
1.496913,0,0,0
1.498456,0,0,0
1.500053,0,0,0
1.501597,0,0,0
1.503142,0,0,0
1.504689,0,0,0
1.506233,0,0,0
1.507818,0,0,0
1.509363,0,0,0
1.510921,0,0,0
1.512468,0,0,0
1.514014,0,0,0
1.515601,0,0,0
1.517148,0,0,0
1.518693,0,0,0
1.520236,0,0,0
1.521798,0,0,0
1.523342,0,0,0
1.524890,0,0,0
1.526436,0,0,0
1.527979,0,0,0
1.529524,0,0,0
1.531070,0,0,0
1.532675,0,0,0
1.534220,0,0,0
1.535763,0,0,0
1.537309,0,0,0
1.538854,0,0,0
1.540399,0,0,0
1.541892,0,0,0
1.543289,0,0,0
1.544675,0,0,0
1.546057,0,0,0
1.547480,0,0,0
1.548862,0,0,0
1.550373,0,0,0
1.551915,0,0,0
1.553473,0,0,0
1.555009,0,0,0
1.556718,0,0,0
1.558263,0,0,0
1.559804,0,0,0
1.561348,0,0,0
1.562891,0,0,0
1.564321,0,0,0
1.565841,0,0,0
1.567382,0,0,0
1.568927,0,0,0
1.570471,0,0,0
1.572055,0,0,0
1.573599,0,0,0
1.575157,0,0,0
1.576702,0,0,0
1.578246,0,0,0
1.579829,0,0,0
1.581373,0,0,0
1.582918,0,0,0
1.584464,0,0,0
1.586020,0,0,0
1.587604,0,0,0
1.589150,0,0,0
1.590591,0,0,0
1.591998,0,0,0
1.593385,0,0,0
1.594767,0,0,0
1.596199,0,0,0
1.597582,0,0,0
1.598962,0,0,0
1.600527,0,0,0
1.602071,0,0,0
1.603655,0,0,0
1.605201,0,0,0
1.606758,0,0,0
1.608172,0,0,0
1.609691,0,0,0
1.611234,0,0,0
1.612823,0,0,0
1.614366,0,0,0
1.615908,0,0,0
1.617463,0,0,0
1.619004,0,0,0
1.620493,0,0,0
1.621955,0,0,0
1.623497,0,0,0
1.625041,0,0,0
1.626584,0,0,0
1.628013,0,0,0
1.629529,0,0,0
1.631072,0,0,0
1.632652,0,0,0
1.634192,0,0,0
1.635786,0,0,0
1.637235,0,0,0
1.638632,0,0,0
1.640135,0,0,0
1.641766,0,0,0
1.643308,0,0,0
1.644896,0,0,0
1.646855,0,0,0
1.648240,0,0,0
1.649669,0,0,0
1.651057,0,0,0
1.652442,0,0,0
1.653822,0,0,0
1.655202,0,0,0
1.656583,0,0,0
1.658043,0,0,0
1.659627,0,0,0
1.661186,0,0,0
1.662729,0,0,0
1.664271,0,0,0
1.665819,0,0,0
1.667362,0,0,0
1.668907,0,0,0
1.670450,0,0,0
1.672004,0,0,0
1.673546,0,0,0
1.675085,0,0,0
1.676661,0,0,0
1.681749,0,0,0
1.683157,0,0,0
1.684618,0,0,0
1.685988,0,0,0
1.687299,0,0,0
1.688609,0,0,0
1.689917,0,0,0
1.691224,0,0,0
1.692588,0,0,0
1.694346,0,0,0
1.695890,0,0,0
1.697434,0,0,0
1.698981,0,0,0
1.700530,0,0,0
1.702075,0,0,0
1.703619,0,0,0
1.705063,0,0,0
1.706452,0,0,0
1.707876,0,0,0
1.709261,0,0,0
1.710642,0,0,0
1.712022,0,0,0
1.713403,0,0,0
1.714913,0,0,0
1.716474,0,0,0
1.718020,0,0,0
1.719563,0,0,0
1.721110,0,0,0
1.722656,0,0,0
1.724201,0,0,0
1.725751,0,0,0
1.727182,0,0,0
1.728701,0,0,0
1.730248,0,0,0
1.731835,0,0,0
1.733382,0,0,0
1.734928,0,0,0
1.736475,0,0,0
1.738035,0,0,0
1.739621,0,0,0
1.741170,0,0,0
1.742715,0,0,0
1.744260,0,0,0
1.745647,0,0,0
1.747028,0,0,0
1.748578,0,0,0
1.750123,0,0,0
1.751664,0,0,0
1.753210,0,0,0
1.754754,0,0,0
1.756298,0,0,0
1.757847,0,0,0
1.759402,0,0,0
1.760948,0,0,0
1.762492,0,0,0
1.764077,0,0,0
1.765491,0,0,0
1.767005,0,0,0
1.768551,0,0,0
1.770107,0,0,0
1.771692,0,0,0
1.773238,0,0,0
1.774782,0,0,0
1.776324,0,0,0
1.777875,0,0,0
1.779458,0,0,0
1.780886,0,0,0
1.782405,0,0,0
1.783950,0,0,0
1.785498,0,0,0
1.787046,0,0,0
1.788595,0,0,0
1.790142,0,0,0
1.791701,0,0,0
1.793250,0,0,0
1.794797,0,0,0
1.796344,0,0,0
1.797897,0,0,0
1.799442,0,0,0
1.800990,0,0,0
1.802551,0,0,0
1.804140,0,0,0
1.805691,0,0,0
1.807236,0,0,0
1.808784,0,0,0
1.810332,0,0,0
1.811920,0,0,0
1.813483,0,0,0
1.815031,0,0,0
1.817119,0,0,0
1.818683,0,0,0
1.820105,0,0,0
1.821853,0,0,0
1.823245,0,0,0
1.824646,0,0,0
1.826031,0,0,0
1.827549,0,0,0
1.829022,0,0,0
1.831040,0,0,0
1.832444,0,0,0
1.833891,0,0,0
1.835287,0,0,0
1.836704,0,0,0
1.838082,0,0,0
1.839458,0,0,0
1.840836,0,0,0
1.842349,0,0,0
1.843939,0,0,0
1.845502,0,0,0
1.847051,0,0,0
1.848601,0,0,0
1.850150,0,0,0
1.851739,0,0,0
1.853288,0,0,0
1.854836,0,0,0
1.856397,0,0,0
1.857973,0,0,0
1.859563,0,0,0
1.861113,0,0,0
1.862663,0,0,0
1.864210,0,0,0
1.865762,0,0,0
1.867323,0,0,0
1.868874,0,0,0
1.870423,0,0,0
1.871970,0,0,0
1.873518,0,0,0
1.875067,0,0,0
1.876662,0,0,0
1.878224,0,0,0
1.879771,0,0,0
1.881320,0,0,0
1.882869,0,0,0
1.884498,0,0,0
1.885990,0,0,0
1.887380,0,0,0
