elapsed_s,CP_SQE_SYNC_STALL,CP_SQE_PM4_WFI_STALL,CP_SQE_SYS_WFI_STALL,CP_WAIT_ON_OTHER_PIPE,CP_OUTPUT_BLOCKED,CP_SQE_T4_EXEC,CP_SQE_LOAD_STATE_EXEC,CP_SQE_SAVE_SDS_STATE,CP_SQE_DRAW_EXEC,CP_SQE_CTXT_REG_BUNCH_EXEC,CP_SQE_EXEC_PROFILED,CP_MEMORY_POOL_EMPTY,CP_MEMORY_POOL_SYNC_STALL,CP_MEMORY_POOL_ABOVE_THRESH
1.332849,0,0,0,0,0,0,0,0,0,0,384807,384677,0,0
1.334464,0,0,0,0,0,0,0,0,0,0,383691,383427,0,0
1.336080,0,0,0,0,0,0,0,0,0,0,384190,383991,0,0
1.337693,0,0,0,0,0,0,0,0,0,0,383545,383327,0,0
1.339305,0,0,0,0,0,0,0,0,0,0,384292,384117,0,0
1.340930,0,0,0,0,0,0,0,0,0,0,384053,383889,0,0
1.342545,0,0,0,0,0,0,0,0,0,0,385737,385506,0,0
1.344163,0,0,0,0,0,0,0,0,0,0,385279,385081,0,0
1.345777,0,0,0,0,0,0,0,0,0,0,385540,385342,0,0
1.347389,0,0,0,0,0,0,0,0,0,0,383942,383766,0,0
1.349003,0,0,0,0,0,0,0,0,0,0,383169,382950,0,0
1.350615,0,0,0,0,0,0,0,0,0,0,383914,383717,0,0
1.352243,0,0,0,0,0,0,0,0,0,0,386792,386593,0,0
1.353858,0,0,0,0,0,0,0,0,0,0,382963,382787,0,0
1.355467,0,0,0,0,0,0,0,0,0,0,351267,351050,0,0
1.357055,0,0,0,0,0,0,0,0,0,0,381094,380895,0,0
1.358647,0,0,0,0,0,0,0,0,0,0,383654,383458,0,0
1.360263,0,0,0,0,0,0,0,0,0,0,385570,385380,0,0
1.361880,0,0,0,0,0,0,0,0,0,0,385579,385373,0,0
1.363505,0,0,0,0,0,0,0,0,0,0,431714,431507,0,0
1.365177,0,0,0,0,0,0,0,0,0,0,385390,385185,0,0
1.366791,0,0,0,0,0,0,0,0,0,0,384540,384341,0,0
1.368409,0,0,0,0,0,0,0,0,0,0,385543,385346,0,0
1.370025,0,0,0,0,0,0,0,0,0,0,385719,385520,0,0
1.371639,0,0,0,0,0,0,0,0,0,0,413641,413444,0,0
1.373288,0,0,0,0,0,0,0,0,0,0,385344,385158,0,0
1.374912,0,0,0,0,0,0,0,0,0,0,384436,384260,0,0
1.376565,0,0,0,0,0,0,0,0,0,0,385548,385349,0,0
1.378179,0,0,0,0,0,0,0,0,0,0,384376,384145,0,0
1.379791,0,0,0,0,0,0,0,0,0,0,338385,338188,0,0
1.381219,0,0,0,0,0,0,0,0,0,0,375287,375089,0,0
1.382667,0,0,0,0,0,0,0,0,0,0,375391,375191,0,0
1.384248,0,0,0,0,0,0,0,0,0,0,384621,384424,0,0
1.385873,0,0,0,0,0,0,0,0,0,0,384753,384533,0,0
