elapsed_s,CP_MEMORY_POOL_BELOW_THRESH,CP_AHB_WR_STALL_PRE_DRAWS,CP_AHB_STALL_SQE_GMU,CP_AHB_STALL_SQE_WR_OTHER,CP_AHB_STALL_SQE_RD_OTHER,CP_CLUSTER_FE_U_EMPTY,CP_CLUSTER_FE_S_EMPTY,CP_CLUSTER_SP_VS_EMPTY,CP_CLUSTER_VPC_US_EMPTY,CP_CLUSTER_VPC_VS_EMPTY,CP_CLUSTER_GRAS_EMPTY,CP_CLUSTER_SP_PS_EMPTY,CP_CLUSTER_VPC_PS_EMPTY,CP_CLUSTER_PS_EMPTY
0.149348,0,0,0,0,0,480406,482933,482106,482184,482183,478070,473334,469697,471955
0.150742,0,0,0,0,0,475661,475671,475675,475597,475596,475594,475197,475214,475222
0.152138,0,0,0,0,0,472543,472532,472543,472563,472540,472528,472555,472537,472515
0.153533,0,0,0,0,0,473102,473112,473128,473182,473185,473200,473165,473181,473207
0.154926,0,0,0,0,0,525438,525452,525439,530265,530657,530652,530656,530655,530621
0.156372,0,0,0,0,0,479968,479923,479923,475036,474732,474729,474729,474727,474754
0.157766,0,0,0,0,0,474364,474381,474357,474360,474281,474286,474279,474279,474356
0.159159,0,0,0,0,0,475991,475990,475992,475991,475963,475990,475962,475943,475898
0.160555,0,0,0,0,0,499415,499441,499438,499404,499403,499374,499388,499360,499313
0.162163,0,0,0,0,0,501662,501601,501544,501515,502351,503039,502978,502977,504473
0.163666,0,0,0,0,0,482895,482926,482938,482922,482084,481349,481365,481349,479868
0.165073,0,0,0,0,0,504295,508918,505848,505863,505818,509914,510009,509996,509918
0.166504,0,0,0,0,0,479792,475123,478180,478189,478187,474091,474082,474119,474134
0.167899,0,0,0,0,0,460899,461014,461776,462567,462599,462566,462461,462433,462450
0.169292,0,0,0,0,0,475583,475493,474729,473941,473919,473933,473981,473963,473929
0.170698,0,0,0,0,0,474299,474284,474282,474266,474264,474309,474264,474279,474277
0.172091,0,0,0,0,0,487724,487722,487738,487730,487735,488215,488226,488226,488226
0.173491,0,0,0,0,0,474377,474359,474342,474331,474313,473890,473889,473993,474007
0.174884,0,0,0,0,0,471304,471309,471322,471333,471349,471260,471258,471163,536715
0.176338,0,0,0,0,0,538644,538654,538655,538642,538641,538650,538649,538638,473086
0.177729,0,0,0,0,0,472030,472034,472044,472071,472054,472014,471996,471994,471993
0.179122,0,0,0,0,0,465882,465877,465881,465851,465849,465872,465905,465905,465902
0.181514,0,0,0,0,0,488670,488668,488650,488721,488764,488779,488750,488732,488716
0.183016,0,0,0,0,0,602481,602496,602534,603298,603298,603330,607480,608327,608386
0.184741,0,0,0,0,0,649303,649331,649319,648515,648470,649816,646291,645485,645441
0.186503,0,0,0,0,0,614809,614839,614838,614848,616052,614687,614098,614846,614859
0.188846,0,0,0,0,0,628603,628530,628529,629453,628257,629081,629052,629139,629106
0.190593,0,0,0,0,0,612987,612997,613056,612130,612147,611303,612172,611306,611367
0.192332,0,0,0,0,0,838441,838474,838425,838556,838543,839203,838331,838349,838303
0.194237,0,0,0,0,0,636525,636568,637374,637258,638077,637477,637532,637706,637776
0.195894,0,0,0,0,0,607530,607056,606489,606790,605590,605148,604741,604882,605178
0.197482,0,0,0,0,0,557083,557730,557064,556332,557211,557167,557133,557314,556550
0.199175,0,0,0,0,0,503397,502764,503247,503262,502376,507307,505079,504985,506110
0.200747,0,0,0,0,0,571257,571647,571150,571121,571103,566995,569237,568503,567402
0.202292,0,0,0,0,0,584530,584106,584782,585435,585895,590002,591391,595220,594411
0.203841,0,0,0,0,0,476147,476173,475512,474868,474413,469489,468103,464228,465020
0.205289,0,0,0,0,0,456993,456981,456974,456972,456987,457004,456997,456970,456972
0.206662,0,0,0,0,0,455569,455541,455539,455529,455493,455481,455497,455551,455563
0.208027,0,0,0,0,0,453305,453330,453380,453389,453434,453432,453415,453342,453374
0.209392,0,0,0,0,0,449221,449222,449177,449176,449157,449156,449832,451193,451160
0.210755,0,0,0,0,0,459679,459666,459676,459691,459674,459674,458994,457648,457663
0.214636,0,0,0,0,0,466878,466861,466827,466859,466858,466857,466846,466828,466781
0.216069,0,0,0,0,0,439837,439863,439867,439807,439796,439778,439761,439772,439848
0.217480,0,0,0,0,0,450881,450851,450862,450860,450875,450930,450928,450931,450854
0.218888,0,0,0,0,0,449194,449193,449182,449219,449219,449162,449162,449217,449216
0.220406,0,0,0,0,0,449455,449456,449455,449411,449409,449409,449425,449350,449350
0.221813,0,0,0,0,0,449182,449174,449172,449175,449168,449166,449164,449166,449208
0.223301,0,0,0,0,0,521763,521763,521761,521818,521884,521894,521876,521873,521843
0.224774,0,0,0,0,0,451882,451886,451880,451822,451742,451713,451713,451713,451698
0.226191,0,0,0,0,0,451109,451108,451107,451107,451105,451148,451148,451147,451221
0.227652,0,0,0,0,0,469622,470029,470413,470808,471276,471644,472126,472521,472829
0.229092,0,0,0,0,0,456827,456830,456840,456855,456795,456793,456738,456720,456713
0.230530,0,0,0,0,0,456561,456560,456577,456630,456634,456633,456696,456713,456746
0.231972,0,0,0,0,0,457978,457972,458030,457959,457941,457953,457853,457852,457824
0.233412,0,0,0,0,0,456274,456351,456261,456243,456259,456257,456274,456270,456263
0.234850,0,0,0,0,0,457149,457076,457105,457119,457113,457117,457099,457117,457115
0.236344,0,0,0,0,0,468620,468614,468600,468594,468598,468581,468598,468562,468579
0.237781,0,0,0,0,0,454997,454995,455051,455054,455053,455053,455034,455051,455033
0.239262,0,0,0,0,0,442918,442918,442871,442873,442870,442868,442867,442868,442867
0.240675,0,0,0,0,0,457231,457235,457235,457233,457228,457261,457270,457355,457360
0.242114,0,0,0,0,0,456227,456219,456207,456202,456190,456199,456189,456098,456097
0.243600,0,0,0,0,0,475784,475785,475795,475782,475780,475736,475750,475735,475743
0.245049,0,0,0,0,0,457398,457396,457384,457383,457398,457407,457390,457394,457395
0.246503,0,0,0,0,0,472688,472688,472686,472685,472686,472684,472683,472782,472780
0.247949,0,0,0,0,0,536379,536395,536422,536432,536431,536420,536436,536356,536344
0.249456,0,0,0,0,0,459583,459580,459563,459567,459548,459565,459530,459517,459527
0.250896,0,0,0,0,0,451365,451364,451441,451529,451540,512978,514210,514360,514342
0.252393,0,0,0,0,0,520091,520163,520128,520022,520027,458585,457378,457218,457218
0.253832,0,0,0,0,0,456768,456679,456632,456630,456630,456613,456619,456628,456643
0.255273,0,0,0,0,0,482542,482545,482545,482561,482570,482585,482566,482548,482531
0.256721,0,0,0,0,0,482477,482488,482476,482476,482457,482458,482474,482489,482504
0.258160,0,0,0,0,0,456505,456487,456487,456480,456486,456495,456495,456494,456477
0.259635,0,0,0,0,0,474413,474412,474411,474416,474398,474368,474361,474449,474464
0.261075,0,0,0,0,0,455985,455984,455983,455981,455991,456007,456012,455923,455922
0.262515,0,0,0,0,0,456485,456485,456467,456468,456456,456465,456447,456534,456532
0.263955,0,0,0,0,0,548239,548244,548254,548250,548265,548250,548249,548160,548160
0.265607,0,0,0,0,0,483575,483568,483571,483628,483611,483614,483630,483629,483629
0.267098,0,0,0,0,0,480632,480631,480647,480583,480599,480598,480562,480561,480561
0.268550,0,0,0,0,0,472220,472235,472229,472219,472200,472183,472217,472226,472212
0.269990,0,0,0,0,0,482940,482938,482937,482951,482951,482968,482950,482949,482948
0.271432,0,0,0,0,0,459308,459369,459357,459352,459350,459331,459364,459353,459347
0.272872,0,0,0,0,0,456344,456283,456294,456298,456309,456325,456291,456272,456277
0.274311,0,0,0,0,0,568049,568045,568033,568032,568022,568005,568003,568021,568028
0.276030,0,0,0,0,0,475455,475439,475438,475420,475434,475443,475476,475473,475457
0.277521,0,0,0,0,0,448084,448800,448535,448301,448051,447803,447576,447312,447081
0.279099,0,0,0,0,0,478452,477486,477500,477567,477551,477550,477508,477523,477537
0.280710,0,0,0,0,0,462629,462627,462636,462635,462665,462662,462731,462731,462714
0.282316,0,0,0,0,0,463103,463118,463101,463102,463069,463074,462971,462969,462959
0.283924,0,0,0,0,0,474299,474351,474371,474380,474395,474392,474409,474393,474468
0.285531,0,0,0,0,0,465302,465237,465231,465235,465218,465214,465213,465215,465132
0.287137,0,0,0,0,0,469137,469147,469677,473771,473160,473652,473650,473662,473677
0.288754,0,0,0,0,0,469201,469184,468658,464545,465164,464692,464691,464673,464656
0.290359,0,0,0,0,0,462537,462552,462520,462530,462534,462500,462499,462514,462528
0.292010,0,0,0,0,0,463750,463749,463780,463695,463680,463710,463709,463792,463790
0.293617,0,0,0,0,0,462265,462264,462258,462319,462328,462411,462421,462336,462336
0.295132,0,0,0,0,0,460367,460351,460338,460281,460280,460164,460168,460150,460150
0.296718,0,0,0,0,0,462425,462497,462491,462506,462494,462577,462587,462603,462600
0.298325,0,0,0,0,0,463560,463486,463474,463541,463550,463481,463436,463424,463425
0.299946,0,0,0,0,0,465067,465066,465096,465079,465079,465062,465078,465088,465086
0.301553,0,0,0,0,0,464966,464971,464948,464937,464935,464950,464966,464975,464974
0.303038,0,0,0,0,0,487350,487358,488104,488045,488044,493835,491232,491221,491204
0.304521,0,0,0,0,0,442729,442718,441971,441969,441974,436176,438760,438758,438762
0.306086,0,0,0,0,0,460131,460130,460130,460198,460265,460268,460282,460266,460276
0.307561,0,0,0,0,0,451859,451853,451857,451787,451702,451697,451696,451695,451777
0.309136,0,0,0,0,0,427862,427875,427874,427942,427954,427958,427942,427956,427857
0.310722,0,0,0,0,0,463286,463275,463267,463282,463296,463295,463276,463291,463290
0.312330,0,0,0,0,0,465253,465263,465338,465247,465231,465231,465273,465258,465272
0.313941,0,0,0,0,0,465263,465247,465177,465234,465238,465219,465192,465190,465188
0.315551,0,0,0,0,0,465596,465600,465594,465540,465521,465522,465537,465620,465620
0.317160,0,0,0,0,0,474334,474327,474331,474315,474313,474328,474322,474311,474295
0.318766,0,0,0,0,0,465449,465480,465489,465504,465521,465528,465544,465543,465556
0.320375,0,0,0,0,0,471092,468565,469251,469329,469342,469326,469298,469225,469225
0.321999,0,0,0,0,0,465739,468239,467552,467555,467533,467538,467536,467534,467617
0.323656,0,0,0,0,0,463424,463422,463405,463406,463410,463403,463403,463400,463331
0.325263,0,0,0,0,0,463384,463377,463365,463364,463374,463379,463405,463389,463372
0.326869,0,0,0,0,0,473207,473221,473236,473202,473175,473173,538683,536608,536806
0.328566,0,0,0,0,0,517539,517539,517549,517548,517563,517615,452066,454155,453955
0.330172,0,0,0,0,0,464535,464518,464505,464520,464519,464450,464459,464457,464441
0.331780,0,0,0,0,0,465352,465351,465362,465376,465374,465373,465357,465358,465356
0.333399,0,0,0,0,0,460777,460776,460764,460733,460718,460732,460772,460760,460759
0.335004,0,0,0,0,0,469250,469248,469248,469272,469285,469269,469243,469237,469250
0.336615,0,0,0,0,0,464442,464442,464440,464413,464422,464436,464451,464464,464476
0.338220,0,0,0,0,0,463796,463812,463796,463827,463826,463825,463818,463807,463779
0.339872,0,0,0,0,0,465634,465621,465629,465644,465628,465612,465601,465611,465626
0.341479,0,0,0,0,0,463042,463042,463031,462997,462996,463011,462993,463007,463006
0.343084,0,0,0,0,0,469026,469036,469062,469077,469081,469075,469090,469075,469073
0.344709,0,0,0,0,0,462982,462963,462968,462952,462963,462968,462966,462991,462976
0.346315,0,0,0,0,0,464628,464628,464620,464619,464606,464605,464615,464588,464591
0.347923,0,0,0,0,0,464763,464762,464752,464766,464761,464759,464764,464762,464773
0.349530,0,0,0,0,0,464171,464171,464153,464067,464065,464065,464064,464063,464146
0.351136,0,0,0,0,0,470862,470875,470873,470952,470958,470956,470923,470922,470836
0.352748,0,0,0,0,0,463417,463407,463407,463405,463403,463402,463512,463512,463511
0.354352,0,0,0,0,0,471192,471185,471200,471190,471200,471199,471118,471116,471114
0.356016,0,0,0,0,0,464251,464255,464248,464180,464152,464151,464145,464144,464145
0.357623,0,0,0,0,0,462172,462172,462161,462228,462238,462237,462210,462208,462196
0.359309,0,0,0,0,0,436492,436558,436568,436483,436487,436485,436499,436483,436492
0.360761,0,0,0,0,0,452832,452763,452762,452775,452774,452801,452801,452816,452799
0.362205,0,0,0,0,0,438860,438858,438929,438914,438896,438863,438862,438861,438876
0.363778,0,0,0,0,0,466454,466455,466371,466463,466480,466483,466482,466481,466463
0.365385,0,0,0,0,0,463643,463635,463634,463639,463632,463632,463648,463715,463748
0.367002,0,0,0,0,0,476591,476596,476621,476605,476592,476591,476583,476504,476486
0.368613,0,0,0,0,0,463973,463968,463971,463996,464010,464004,464010,464020,464019
0.370218,0,0,0,0,0,464672,464669,464655,464627,464611,464599,464566,464563,464552
0.371869,0,0,0,0,0,464054,464055,464053,463983,463993,463992,464007,464007,464017
0.373477,0,0,0,0,0,463902,463916,463917,464001,463990,463989,463996,463994,463992
0.375117,0,0,0,0,0,468610,468608,468620,468630,468643,468653,468643,468632,468632
0.376729,0,0,0,0,0,462973,462956,462951,462923,462908,462912,462911,462921,462919
0.378346,0,0,0,0,0,462928,462929,462931,462941,462956,462954,462963,462962,462961
0.379954,0,0,0,0,0,465178,465192,465191,465179,465172,465172,465162,465145,465144
0.381562,0,0,0,0,0,464416,464415,464395,464383,464398,464396,464404,464419,464407
0.383167,0,0,0,0,0,466344,466342,466346,466382,466438,466455,466528,466536,466535
0.384776,0,0,0,0,0,465257,465256,465250,465221,465154,465120,465019,465010,465019
0.386381,0,0,0,0,0,464365,464349,464379,464406,464405,464403,464434,464432,464431
0.388032,0,0,0,0,0,463614,463612,463569,463458,463456,463471,463454,463453,463437
0.389653,0,0,0,0,0,464964,464980,464989,465072,465055,465039,465038,465052,465167
0.391262,0,0,0,0,0,462958,462946,462961,462961,462976,462985,462973,462941,462839
0.392869,0,0,0,0,0,461367,461367,461340,461323,461307,461312,461321,461336,461404
0.394474,0,0,0,0,0,464232,464299,464307,464337,464351,464346,464345,464344,464264
0.396081,0,0,0,0,0,463191,463184,463189,463104,463098,463100,463116,463115,463125
0.397709,0,0,0,0,0,457012,456948,456931,456924,456914,456928,456922,456919,457003
0.399325,0,0,0,0,0,465933,465944,465959,465966,465974,465958,465962,465948,465861
0.400944,0,0,0,0,0,464206,464193,464187,464268,464299,464282,464264,464278,464280
0.402548,0,0,0,0,0,464005,463999,464004,463971,463943,463954,463951,463966,463979
0.404157,0,0,0,0,0,464685,464688,464682,464713,464696,464711,464712,464695,464679
0.405765,0,0,0,0,0,464060,464056,464076,464043,464057,464040,464057,464055,464053
0.407374,0,0,0,0,0,462328,462326,462319,462334,462334,462337,462330,462329,462329
0.408981,0,0,0,0,0,463086,463101,463073,463088,463087,463082,463071,463070,463057
0.410587,0,0,0,0,0,463266,463265,463296,463263,463262,463251,463248,463232,463259
0.412207,0,0,0,0,0,463727,463711,463706,463722,463704,463716,463743,463758,463740
0.413814,0,0,0,0,0,462629,462629,462633,462642,462656,462656,462654,462669,462668
0.415422,0,0,0,0,0,465264,465267,465235,465223,465218,465217,465190,465172,465171
0.417028,0,0,0,0,0,457212,457204,457217,457231,457230,457214,457229,457229,457228
0.418634,0,0,0,0,0,461948,461952,461961,461946,462019,462044,462069,462069,462067
0.420242,0,0,0,0,0,465389,465384,465373,465304,465313,465302,465285,465283,465284
0.421849,0,0,0,0,0,462993,462992,462976,463058,462974,462972,462945,462928,463010
0.423470,0,0,0,0,0,474609,474613,474638,474637,474635,474635,474635,474649,474565
0.425079,0,0,0,0,0,462968,462967,462967,462949,462954,462949,462963,462947,462943
0.426686,0,0,0,0,0,474400,474394,474381,474312,474307,474311,474322,474327,474327
0.428292,0,0,0,0,0,473279,473282,473278,473277,473279,473261,473243,473337,473337
0.429899,0,0,0,0,0,462777,462772,462775,462843,462837,462868,462867,462780,462794
0.431508,0,0,0,0,0,466748,466763,466777,466703,466707,466690,466679,466764,466732
0.433116,0,0,0,0,0,463264,463264,463242,463304,463299,463296,463310,463233,463249
0.434732,0,0,0,0,0,464564,464563,464578,464586,464590,464575,464573,464564,464562
0.436341,0,0,0,0,0,462109,462092,462122,462053,462036,462062,462061,462043,462042
0.437947,0,0,0,0,0,463581,463580,463548,463616,463631,463604,463603,463643,463657
0.439556,0,0,0,0,0,463259,463273,463257,463172,463171,463168,463178,463167,463152
0.441163,0,0,0,0,0,463626,463625,463645,463738,463737,463753,463736,463720,463707
0.442767,0,0,0,0,0,463534,463534,463517,463505,463503,463498,463503,463501,463494
0.444374,0,0,0,0,0,462974,462973,462983,462914,462914,462901,462869,462953,462984
0.445992,0,0,0,0,0,484357,484354,484353,484437,484432,484446,484527,484543,484511
0.447619,0,0,0,0,0,467844,467828,467816,467816,467813,467840,467771,467670,467686
0.449230,0,0,0,0,0,464019,464019,464017,463927,463932,463888,463903,463968,464067
0.450838,0,0,0,0,0,466498,466512,466495,466482,466475,466490,466490,466491,466403
0.452459,0,0,0,0,0,454461,454448,454459,454530,454519,454514,454513,454441,454426
0.454038,0,0,0,0,0,463113,463124,463138,463150,463164,463167,463160,463161,463160
0.455685,0,0,0,0,0,459389,459389,459378,459302,459286,459286,459273,459273,459273
0.457296,0,0,0,0,0,460710,460708,460691,460780,460779,460786,460788,460785,460783
0.458894,0,0,0,0,0,459356,459339,532895,532904,532903,532919,532933,532933,532916
0.460568,0,0,0,0,0,538701,538704,465174,465163,465172,465128,465111,465110,465125
0.462176,0,0,0,0,0,463792,463804,463784,463684,463673,463703,463686,463686,463685
0.463784,0,0,0,0,0,465203,465185,465176,465188,465203,465172,465186,465185,465185
0.465394,0,0,0,0,0,462346,462345,462358,462353,462353,462367,462378,462376,462375
0.466999,0,0,0,0,0,514482,514529,514538,514626,514619,514620,514634,514623,514621
0.468670,0,0,0,0,0,463212,463169,463153,463152,463157,463139,463112,463122,463121
0.470276,0,0,0,0,0,473691,473685,473689,473605,473587,473597,473613,473694,473677
0.471885,0,0,0,0,0,464538,464535,464520,464519,464518,464522,464514,464420,464436
0.473493,0,0,0,0,0,465619,465636,465649,465648,465658,465656,465644,465654,465653
0.475100,0,0,0,0,0,467940,467928,467912,467905,467909,467909,467936,467918,467916
0.476714,0,0,0,0,0,462898,462891,462905,462910,462904,462918,462899,462998,462998
0.478320,0,0,0,0,0,464060,464059,464042,464040,464044,464022,464028,463944,463943
0.479942,0,0,0,0,0,463459,463463,463489,463473,463457,463472,463469,463551,463565
0.481425,0,0,0,0,0,455893,455889,455889,455903,455917,455890,455885,455788,455771
0.483002,0,0,0,0,0,514427,514423,514411,514406,514474,514488,514493,514489,514504
