elapsed_s,RB_NEVER_COUNT,RB_BUSY_CYCLES,RB_STALL_CYCLES_HLSQ,RB_STALL_CYCLES_FIFO0_FULL,RB_STALL_CYCLES_FIFO1_FULL,RB_STALL_CYCLES_FIFO2_FULL,RB_STARVE_CYCLES_SP,RB_STARVE_CYCLES_LRZ_TILE
0.561216,0,0,0,0,0,0,0,0
0.562826,0,0,0,0,0,0,0,0
0.564617,0,0,0,0,0,0,0,0
0.566035,0,0,0,0,0,0,0,0
0.567446,0,0,0,0,0,0,0,0
0.568892,0,0,0,0,0,0,0,0
0.570309,0,0,0,0,0,0,0,0
0.571714,0,0,0,0,0,0,0,0
0.573114,0,0,0,0,0,0,0,0
0.574524,0,0,0,0,0,0,0,0
0.575922,0,0,0,0,0,0,0,0
0.577323,0,0,0,0,0,0,0,0
0.578774,0,0,0,0,0,0,0,0
0.580197,0,0,0,0,0,0,0,0
0.581570,0,0,0,0,0,0,0,0
0.582944,0,0,0,0,0,0,0,0
0.584326,0,0,0,0,0,0,0,0
0.585705,0,0,0,0,0,0,0,0
0.587098,0,0,0,0,0,0,0,0
0.588446,0,0,0,0,0,0,0,0
0.589763,0,0,0,0,0,0,0,0
0.591189,0,0,0,0,0,0,0,0
0.592616,0,0,0,0,0,0,0,0
0.594044,0,0,0,0,0,0,0,0
0.595490,0,0,0,0,0,0,0,0
0.596911,0,0,0,0,0,0,0,0
0.598312,0,0,0,0,0,0,0,0
0.599715,0,0,0,0,0,0,0,0
0.601262,0,0,0,0,0,0,0,0
0.602692,0,0,0,0,0,0,0,0
0.604206,0,0,0,0,0,0,0,0
0.605606,0,0,0,0,0,0,0,0
0.607100,0,0,0,0,0,0,0,0
0.608779,0,0,0,0,0,0,0,0
0.610196,0,0,0,0,0,0,0,0
0.611628,0,0,0,0,0,0,0,0
0.613037,0,0,0,0,0,0,0,0
0.614443,0,0,0,0,0,0,0,0
0.615990,0,4188,0,0,0,0,0,1320
0.617736,0,0,0,0,0,0,0,0
0.619169,0,0,0,0,0,0,0,0
0.620576,0,0,0,0,0,0,0,0
0.621980,0,0,0,0,0,0,0,0
0.623384,0,0,0,0,0,0,0,0
0.624785,0,0,0,0,0,0,0,0
0.626284,0,67614,0,0,0,0,0,1674
0.627683,0,1771737,0,0,0,0,0,7038
0.629082,0,0,0,0,0,0,0,0
0.631110,0,0,0,0,0,0,0,0
0.632669,0,0,0,0,0,0,0,0
0.634068,0,0,0,0,0,0,0,0
0.635477,0,0,0,0,0,0,0,0
0.636965,0,0,0,0,0,0,0,0
0.638816,0,0,0,0,0,0,0,0
0.640884,0,0,0,0,0,0,0,0
0.642452,0,0,0,0,0,0,0,0
0.644355,0,0,0,0,0,0,0,0
0.645768,0,0,0,0,0,0,0,0
0.647214,0,0,0,0,0,0,0,0
0.648643,0,0,0,0,0,0,0,0
0.650015,0,0,0,0,0,0,0,0
0.651390,0,0,0,0,0,0,0,0
0.652796,0,0,0,0,0,0,0,0
0.654196,0,0,0,0,0,0,0,0
0.655596,0,0,0,0,0,0,0,0
0.656999,0,0,0,0,0,0,0,0
0.658401,0,0,0,0,0,0,0,0
0.659850,0,0,0,0,0,0,0,0
0.661257,0,0,0,0,0,0,0,0
0.662659,0,0,0,0,0,0,0,0
0.664252,0,0,0,0,0,0,0,0
0.665658,0,0,0,0,0,0,0,0
0.667101,0,0,0,0,0,0,0,0
0.668503,0,0,0,0,0,0,0,0
0.669913,0,0,0,0,0,0,0,0
0.671315,0,0,0,0,0,0,0,0
0.672716,0,0,0,0,0,0,0,0
0.674686,0,0,0,0,0,0,0,0
