elapsed_s,VPC_FE_TSE_FE_TRANSACTIONS,VPC_FE_STALL_CYCLES_CCU,VPC_FE_NUM_WM_HIT,VPC_FE_STALL_DQ_WACK,VPC_FE_STALL_CYCLES_PRG_END_FE,VPC_FE_STALL_CYCLES_PRG_END_VPCVS
0.163281,0,0,0,0,0,0
0.164839,0,0,0,0,0,0
0.166398,0,0,0,0,0,0
0.167957,0,0,0,0,0,0
0.169512,0,0,0,0,0,0
0.171074,0,0,0,0,0,0
0.172644,0,0,0,0,0,0
0.174205,0,0,0,0,0,0
0.175762,0,0,0,0,0,0
0.177317,0,0,0,0,0,0
0.179748,0,0,0,0,0,0
0.181557,0,0,0,0,0,0
0.183168,0,0,0,0,0,0
0.184745,0,0,0,0,0,0
0.186305,0,0,0,0,0,0
0.187744,0,0,0,0,0,0
0.189280,0,0,0,0,0,0
0.190894,0,0,0,0,0,0
0.192453,0,0,0,0,0,0
0.194027,0,0,0,0,0,0
0.195586,0,0,0,0,0,0
0.197145,0,0,0,0,0,0
0.198707,0,0,0,0,0,0
0.200256,0,0,0,0,0,0
0.201829,0,0,0,0,0,0
0.203390,0,0,0,0,0,0
0.204962,0,0,0,0,0,0
0.206523,0,0,0,0,0,0
0.208084,0,0,0,0,0,0
0.209645,0,0,0,0,0,0
0.211206,0,0,0,0,0,0
0.212765,0,0,0,0,0,0
0.214329,0,0,0,0,0,0
0.215904,0,0,0,0,0,0
0.217462,0,0,0,0,0,0
0.219021,0,0,0,0,0,0
0.220570,0,0,0,0,0,0
0.222251,0,0,0,0,0,0
0.223784,0,0,0,0,0,0
0.225340,0,0,0,0,0,0
0.226915,0,0,0,0,0,0
0.228471,0,0,0,0,0,0
0.230074,0,0,0,0,0,0
0.231634,0,0,0,0,0,0
0.233190,0,0,0,0,0,0
0.234749,0,0,0,0,0,0
0.236307,0,0,0,0,0,0
0.237879,0,0,0,0,0,0
0.239438,0,0,0,0,0,0
0.240993,0,0,0,0,0,0
0.242552,0,0,0,0,0,0
0.244110,0,0,0,0,0,0
0.245712,0,0,0,0,0,0
0.247272,0,0,0,0,0,0
0.248842,0,0,0,0,0,0
0.250402,0,0,0,0,0,0
0.251961,0,0,0,0,0,0
0.253517,0,0,0,0,0,0
0.255077,0,0,0,0,0,0
0.257906,0,0,0,0,0,0
0.262866,0,0,0,0,0,0
0.264275,0,0,0,0,0,0
0.265675,0,0,0,0,0,0
0.267078,0,0,0,0,0,0
0.268468,0,0,0,0,0,0
0.269858,0,0,0,0,0,0
0.271250,0,0,0,0,0,0
0.272640,0,0,0,0,0,0
0.274043,0,0,0,0,0,0
0.275437,0,0,0,0,0,0
0.276831,0,0,0,0,0,0
0.278231,0,0,0,0,0,0
0.279632,0,0,0,0,0,0
0.281027,0,0,0,0,0,0
0.282423,0,0,0,0,0,0
0.283818,0,0,0,0,0,0
0.285223,0,0,0,0,0,0
0.286617,0,0,0,0,0,0
0.288139,0,0,0,0,0,0
0.289699,0,0,0,0,0,0
0.291285,0,0,0,0,0,0
0.292722,0,0,0,0,0,0
0.294121,0,0,0,0,0,0
0.295524,0,0,0,0,0,0
0.296963,0,0,0,0,0,0
0.298353,0,0,0,0,0,0
0.299742,0,0,0,0,0,0
0.301130,0,0,0,0,0,0
0.302520,0,0,0,0,0,0
0.303910,0,0,0,0,0,0
0.305298,0,0,0,0,0,0
0.306798,0,0,0,0,0,0
0.308187,0,0,0,0,0,0
0.309908,0,0,0,0,0,0
0.311272,0,0,0,0,0,0
0.312635,0,0,0,0,0,0
0.313997,0,0,0,0,0,0
0.315361,0,0,0,0,0,0
0.316724,0,0,0,0,0,0
0.318093,0,0,0,0,0,0
0.319457,0,0,0,0,0,0
0.320820,0,0,0,0,0,0
0.322182,0,0,0,0,0,0
0.323544,0,0,0,0,0,0
0.324907,0,0,0,0,0,0
0.326258,0,0,0,0,0,0
0.327677,0,0,0,0,0,0
0.329102,0,0,0,0,0,0
0.330520,0,0,0,0,0,0
0.331937,0,0,0,0,0,0
0.333353,0,0,0,0,0,0
0.334770,0,0,0,0,0,0
0.336188,0,0,0,0,0,0
0.337593,0,0,0,0,0,0
0.339011,0,0,0,0,0,0
0.340433,0,0,0,0,0,0
0.341934,0,0,0,0,0,0
0.345066,0,0,0,0,0,0
0.346699,0,0,0,0,0,0
0.348092,0,0,0,0,0,0
0.349490,0,0,0,0,0,0
0.350956,0,0,0,0,0,0
0.352375,0,0,0,0,0,0
0.353972,0,0,0,0,0,0
0.355371,0,0,0,0,0,0
0.356766,0,0,0,0,0,0
0.358183,0,0,0,0,0,0
0.359619,0,0,0,0,0,0
0.361026,0,0,0,0,0,0
0.362419,0,0,0,0,0,0
0.363691,0,0,0,0,0,0
0.365098,0,0,0,0,0,0
0.367165,0,0,0,0,0,0
0.368560,0,0,0,0,0,0
0.369954,0,0,0,0,0,0
0.371360,0,0,0,0,0,0
0.372757,0,0,0,0,0,0
0.374154,0,0,0,0,0,0
0.375544,0,0,0,0,0,0
0.376933,0,0,0,0,0,0
0.379858,0,0,0,0,0,0
0.381248,0,0,0,0,0,0
0.385660,0,0,0,0,0,0
0.387147,0,0,0,0,0,0
0.388544,0,0,0,0,0,0
0.390072,0,0,0,0,0,0
0.391478,0,0,0,0,0,0
0.392849,0,0,0,0,0,0
0.394205,0,0,0,0,0,0
0.395554,0,0,0,0,0,0
0.396903,0,0,0,0,0,0
0.398252,0,0,0,0,0,0
0.399602,0,0,0,0,0,0
0.400950,0,0,0,0,0,0
0.402311,0,0,0,0,0,0
0.403672,0,0,0,0,0,0
0.405021,0,0,0,0,0,0
0.406501,0,0,0,0,0,0
0.408066,0,0,0,0,0,0
0.409732,0,0,0,0,0,0
0.411281,0,0,0,0,0,0
0.412832,0,0,0,0,0,0
0.414273,0,0,0,0,0,0
0.415803,0,0,0,0,0,0
0.417361,0,0,0,0,0,0
0.418923,0,0,0,0,0,0
0.420481,0,0,0,0,0,0
0.422083,0,0,0,0,0,0
0.423644,0,0,0,0,0,0
0.425214,0,0,0,0,0,0
0.426644,0,0,0,0,0,0
0.428175,0,0,0,0,0,0
0.429736,0,0,0,0,0,0
0.431292,0,0,0,0,0,0
0.432724,0,0,0,0,0,0
0.434257,0,0,0,0,0,0
0.435704,0,0,0,0,0,0
0.437234,0,0,0,0,0,0
0.438779,0,0,0,0,0,0
0.440308,0,0,0,0,0,0
0.441868,0,0,0,0,0,0
0.443427,0,0,0,0,0,0
0.444983,0,0,0,0,0,0
0.446554,0,0,0,0,0,0
0.448113,0,0,0,0,0,0
0.449674,0,0,0,0,0,0
0.451233,0,0,0,0,0,0
0.452790,0,0,0,0,0,0
0.454351,0,0,0,0,0,0
0.455910,0,0,0,0,0,0
0.457479,0,0,0,0,0,0
0.459042,0,0,0,0,0,0
0.460599,0,0,0,0,0,0
0.462159,0,0,0,0,0,0
0.463718,0,0,0,0,0,0
0.465275,0,0,0,0,0,0
0.466923,0,0,0,0,0,0
0.468492,0,0,0,0,0,0
0.470094,0,0,0,0,0,0
0.471654,0,0,0,0,0,0
0.473211,0,0,0,0,0,0
0.474770,0,0,0,0,0,0
0.476328,0,0,0,0,0,0
0.477887,0,0,0,0,0,0
0.479470,0,0,0,0,0,0
0.481007,0,0,0,0,0,0
0.482567,0,0,0,0,0,0
0.484128,0,0,0,0,0,0
0.485733,0,0,0,0,0,0
0.487294,0,0,0,0,0,0
0.488854,0,0,0,0,0,0
0.490427,0,0,0,0,0,0
0.491988,0,0,0,0,0,0
0.493546,0,0,0,0,0,0
0.494994,0,0,0,0,0,0
0.496397,0,0,0,0,0,0
0.497927,0,0,0,0,0,0
0.499488,0,0,0,0,0,0
0.501060,0,0,0,0,0,0
0.502666,0,0,0,0,0,0
0.504227,0,0,0,0,0,0
0.505789,0,0,0,0,0,0
0.507340,0,0,0,0,0,0
0.508890,0,0,0,0,0,0
0.510315,0,0,0,0,0,0
0.511888,0,0,0,0,0,0
0.513438,0,0,0,0,0,0
0.515063,0,0,0,0,0,0
0.516621,0,0,0,0,0,0
0.518184,0,0,0,0,0,0
0.519743,0,0,0,0,0,0
0.521300,0,0,0,0,0,0
0.522878,0,0,0,0,0,0
0.524436,0,0,0,0,0,0
0.525998,0,0,0,0,0,0
0.527556,0,0,0,0,0,0
0.529114,0,0,0,0,0,0
0.530674,0,0,0,0,0,0
0.532233,0,0,0,0,0,0
0.533849,0,0,0,0,0,0
0.535409,0,0,0,0,0,0
0.536966,0,0,0,0,0,0
0.538526,0,0,0,0,0,0
0.540086,0,0,0,0,0,0
0.541647,0,0,0,0,0,0
0.543206,0,0,0,0,0,0
0.544776,0,0,0,0,0,0
0.546338,0,0,0,0,0,0
0.547897,0,0,0,0,0,0
0.549496,0,0,0,0,0,0
0.551061,0,0,0,0,0,0
0.552618,0,0,0,0,0,0
0.554180,0,0,0,0,0,0
0.555752,0,0,0,0,0,0
0.557310,0,0,0,0,0,0
0.558873,0,0,0,0,0,0
0.560430,0,0,0,0,0,0
0.561990,0,0,0,0,0,0
0.563550,0,0,0,0,0,0
0.565107,0,0,0,0,0,0
0.566595,0,0,0,0,0,0
0.568127,0,0,0,0,0,0
0.569688,0,0,0,0,0,0
0.571249,0,0,0,0,0,0
0.572805,0,0,0,0,0,0
0.574367,0,0,0,0,0,0
0.575926,0,0,0,0,0,0
0.577370,0,0,0,0,0,0
0.578781,0,0,0,0,0,0
0.580171,0,0,0,0,0,0
0.581722,0,0,0,0,0,0
0.583158,0,0,0,0,0,0
0.584554,0,0,0,0,0,0
0.585946,0,0,0,0,0,0
0.587335,0,0,0,0,0,0
0.588732,0,0,0,0,0,0
0.590119,0,0,0,0,0,0
0.591507,0,0,0,0,0,0
0.592894,0,0,0,0,0,0
0.594322,0,0,0,0,0,0
0.595710,0,0,0,0,0,0
0.597224,0,0,0,0,0,0
0.598646,0,0,0,0,0,0
0.600017,0,0,0,0,0,0
0.601380,0,0,0,0,0,0
0.602742,0,0,0,0,0,0
0.604107,0,0,0,0,0,0
0.605470,0,0,0,0,0,0
0.606936,0,0,0,0,0,0
0.608298,0,0,0,0,0,0
0.609682,0,0,0,0,0,0
0.611056,0,0,0,0,0,0
0.612419,0,0,0,0,0,0
0.613770,0,0,0,0,0,0
0.615079,0,0,0,0,0,0
0.616496,0,0,0,0,0,0
0.617913,0,0,0,0,0,0
0.619331,0,0,0,0,0,0
0.620749,0,0,0,0,0,0
0.622171,0,0,0,0,0,0
0.623589,0,0,0,0,0,0
0.625007,0,0,0,0,0,0
0.626430,0,0,0,0,0,0
0.627849,0,0,0,0,0,0
0.629181,0,0,0,0,0,0
0.631199,0,0,0,0,0,0
0.632633,0,0,0,0,0,0
0.634168,0,0,0,0,0,0
0.635655,0,0,0,0,0,0
0.637071,0,0,0,0,0,0
0.638601,0,0,0,0,0,0
0.640054,0,0,0,0,0,0
0.641451,0,0,0,0,0,0
0.642917,0,0,0,0,0,0
0.644312,0,0,0,0,0,0
0.645799,0,0,0,0,0,0
0.647193,0,0,0,0,0,0
0.648584,0,0,0,0,0,0
0.650058,0,0,0,0,0,0
0.651316,0,0,0,0,0,0
0.652745,0,0,0,0,0,0
0.654156,0,0,0,0,0,0
0.655551,0,0,0,0,0,0
0.656946,0,0,0,0,0,0
0.658342,0,0,0,0,0,0
0.659739,0,0,0,0,0,0
0.661133,0,0,0,0,0,0
0.662563,0,0,0,0,0,0
0.664583,0,0,0,0,0,0
0.666566,0,0,0,0,0,0
0.667958,0,0,0,0,0,0
0.669349,0,0,0,0,0,0
0.673675,0,0,0,0,0,0
0.675137,0,0,0,0,0,0
0.676533,0,0,0,0,0,0
0.678058,0,0,0,0,0,0
0.679459,0,0,0,0,0,0
0.680813,0,0,0,0,0,0
0.682229,0,0,0,0,0,0
0.683616,0,0,0,0,0,0
0.684969,0,0,0,0,0,0
0.686334,0,0,0,0,0,0
0.687683,0,0,0,0,0,0
0.689032,0,0,0,0,0,0
0.690376,0,0,0,0,0,0
0.691723,0,0,0,0,0,0
0.693065,0,0,0,0,0,0
0.694728,0,0,0,0,0,0
0.696278,0,0,0,0,0,0
0.697727,0,0,0,0,0,0
0.699251,0,0,0,0,0,0
0.700713,0,0,0,0,0,0
0.702132,0,0,0,0,0,0
0.703655,0,0,0,0,0,0
0.705204,0,0,0,0,0,0
0.706757,0,0,0,0,0,0
0.708205,0,0,0,0,0,0
0.709782,0,0,0,0,0,0
0.711343,0,0,0,0,0,0
0.712903,0,0,0,0,0,0
0.714462,0,0,0,0,0,0
0.716022,0,0,0,0,0,0
0.717646,0,0,0,0,0,0
0.719173,0,0,0,0,0,0
0.720731,0,0,0,0,0,0
0.722258,0,0,0,0,0,0
0.723810,0,0,0,0,0,0
0.725411,0,0,0,0,0,0
0.726972,0,0,0,0,0,0
0.728530,0,0,0,0,0,0
0.730104,0,0,0,0,0,0
0.731654,0,0,0,0,0,0
0.733204,0,0,0,0,0,0
0.734632,0,0,0,0,0,0
0.736167,0,0,0,0,0,0
0.737727,0,0,0,0,0,0
0.739286,0,0,0,0,0,0
0.740855,0,0,0,0,0,0
0.742414,0,0,0,0,0,0
0.743972,0,0,0,0,0,0
0.745528,0,0,0,0,0,0
0.747091,0,0,0,0,0,0
0.748647,0,0,0,0,0,0
0.750499,0,0,0,0,0,0
0.752077,0,0,0,0,0,0
0.753640,0,0,0,0,0,0
0.755200,0,0,0,0,0,0
0.756759,0,0,0,0,0,0
0.758321,0,0,0,0,0,0
0.759882,0,0,0,0,0,0
0.761440,0,0,0,0,0,0
0.763019,0,0,0,0,0,0
0.764578,0,0,0,0,0,0
0.766140,0,0,0,0,0,0
0.767700,0,0,0,0,0,0
0.769258,0,0,0,0,0,0
0.770766,0,0,0,0,0,0
0.772296,0,0,0,0,0,0
0.773913,0,0,0,0,0,0
0.775475,0,0,0,0,0,0
0.777034,0,0,0,0,0,0
0.778594,0,0,0,0,0,0
0.780154,0,0,0,0,0,0
0.781715,0,0,0,0,0,0
0.783275,0,0,0,0,0,0
0.784847,0,0,0,0,0,0
0.786408,0,0,0,0,0,0
0.787967,0,0,0,0,0,0
0.789450,0,0,0,0,0,0
0.790949,0,0,0,0,0,0
0.792567,0,0,0,0,0,0
0.794129,0,0,0,0,0,0
0.795703,0,0,0,0,0,0
0.797261,0,0,0,0,0,0
0.798879,0,0,0,0,0,0
0.800438,0,0,0,0,0,0
0.802000,0,0,0,0,0,0
0.803559,0,0,0,0,0,0
0.805119,0,0,0,0,0,0
0.806738,0,0,0,0,0,0
0.808923,0,0,0,0,0,0
0.810693,0,0,0,0,0,0
0.812078,0,0,0,0,0,0
0.813479,0,0,0,0,0,0
0.815133,0,0,0,0,0,0
0.816529,0,0,0,0,0,0
0.817930,0,0,0,0,0,0
0.819322,0,0,0,0,0,0
0.820713,0,0,0,0,0,0
0.822104,0,0,0,0,0,0
0.823497,0,0,0,0,0,0
0.825012,0,0,0,0,0,0
0.826437,0,0,0,0,0,0
0.827959,0,0,0,0,0,0
0.829397,0,0,0,0,0,0
0.830933,0,0,0,0,0,0
0.832327,0,0,0,0,0,0
0.833733,0,0,0,0,0,0
0.835131,0,0,0,0,0,0
0.836527,0,0,0,0,0,0
0.837966,0,0,0,0,0,0
0.839493,0,0,0,0,0,0
0.841066,0,0,0,0,0,0
0.842626,0,0,0,0,0,0
0.844186,0,0,0,0,0,0
0.845749,0,0,0,0,0,0
0.847309,0,0,0,0,0,0
0.848868,0,0,0,0,0,0
0.850430,0,0,0,0,0,0
0.852003,0,0,0,0,0,0
0.853693,0,0,0,0,0,0
0.855226,0,0,0,0,0,0
0.856621,0,0,0,0,0,0
0.858015,0,0,0,0,0,0
0.859539,0,0,0,0,0,0
0.861097,0,0,0,0,0,0
0.862669,0,0,0,0,0,0
0.864229,0,0,0,0,0,0
0.865790,0,0,0,0,0,0
0.867348,0,0,0,0,0,0
0.868904,0,0,0,0,0,0
0.870463,0,0,0,0,0,0
0.872022,0,0,0,0,0,0
0.873658,0,0,0,0,0,0
0.875293,0,0,0,0,0,0
0.876853,0,0,0,0,0,0
0.878412,0,0,0,0,0,0
0.879848,0,0,0,0,0,0
0.881383,0,0,0,0,0,0
0.882947,0,0,0,0,0,0
0.884517,0,0,0,0,0,0
0.886121,0,0,0,0,0,0
0.887682,0,0,0,0,0,0
0.889241,0,0,0,0,0,0
0.890935,0,0,0,0,0,0
0.892495,0,0,0,0,0,0
0.894057,0,0,0,0,0,0
0.895629,0,0,0,0,0,0
0.897188,0,0,0,0,0,0
0.898748,0,0,0,0,0,0
0.900308,0,0,0,0,0,0
0.901913,0,0,0,0,0,0
0.903474,0,0,0,0,0,0
0.905032,0,0,0,0,0,0
0.906479,0,0,0,0,0,0
0.908010,0,0,0,0,0,0
0.909568,0,0,0,0,0,0
0.911195,0,0,0,0,0,0
0.912597,0,0,0,0,0,0
0.914126,0,0,0,0,0,0
0.915686,0,0,0,0,0,0
0.917258,0,0,0,0,0,0
0.918867,0,0,0,0,0,0
0.920425,0,0,0,0,0,0
0.921986,0,0,0,0,0,0
0.923546,0,0,0,0,0,0
0.925104,0,0,0,0,0,0
0.926658,0,0,0,0,0,0
0.928222,0,0,0,0,0,0
0.929797,0,0,0,0,0,0
0.931357,0,0,0,0,0,0
0.932916,0,0,0,0,0,0
0.934476,0,0,0,0,0,0
0.936036,0,0,0,0,0,0
0.937648,0,0,0,0,0,0
0.939220,0,0,0,0,0,0
0.940779,0,0,0,0,0,0
0.942342,0,0,0,0,0,0
0.943902,0,0,0,0,0,0
0.945459,0,0,0,0,0,0
0.947024,0,0,0,0,0,0
0.948582,0,0,0,0,0,0
0.950157,0,0,0,0,0,0
0.951716,0,0,0,0,0,0
0.953274,0,0,0,0,0,0
0.954780,0,0,0,0,0,0
0.956309,0,0,0,0,0,0
0.957871,0,0,0,0,0,0
0.959431,0,0,0,0,0,0
0.961001,0,0,0,0,0,0
0.962563,0,0,0,0,0,0
0.964123,0,0,0,0,0,0
0.965726,0,0,0,0,0,0
0.967288,0,0,0,0,0,0
0.968845,0,0,0,0,0,0
0.970407,0,0,0,0,0,0
0.971981,0,0,0,0,0,0
0.973539,0,0,0,0,0,0
0.975139,0,0,0,0,0,0
0.976697,0,0,0,0,0,0
0.978259,0,0,0,0,0,0
0.979818,0,0,0,0,0,0
0.981418,0,0,0,0,0,0
0.982993,0,0,0,0,0,0
0.984551,0,0,0,0,0,0
0.986113,0,0,0,0,0,0
0.987673,0,0,0,0,0,0
0.989232,0,0,0,0,0,0
0.990852,0,0,0,0,0,0
0.992284,0,0,0,0,0,0
0.993827,0,0,0,0,0,0
0.995388,0,0,0,0,0,0
0.996947,0,0,0,0,0,0
0.998506,0,0,0,0,0,0
1.000066,0,0,0,0,0,0
1.001633,0,0,0,0,0,0
1.003191,0,0,0,0,0,0
1.004761,0,0,0,0,0,0
1.006324,0,0,0,0,0,0
1.007885,0,0,0,0,0,0
1.009443,0,0,0,0,0,0
1.011008,0,0,0,0,0,0
1.012566,0,0,0,0,0,0
1.014172,0,0,0,0,0,0
1.015746,0,0,0,0,0,0
1.017305,0,0,0,0,0,0
1.018864,0,0,0,0,0,0
1.020413,0,0,0,0,0,0
1.021969,0,0,0,0,0,0
1.023565,0,0,0,0,0,0
1.025125,0,0,0,0,0,0
1.026698,0,0,0,0,0,0
1.028258,0,0,0,0,0,0
1.029863,0,0,0,0,0,0
1.031416,0,0,0,0,0,0
1.032966,0,0,0,0,0,0
1.034396,0,0,0,0,0,0
1.035925,0,0,0,0,0,0
1.037494,0,0,0,0,0,0
1.039056,0,0,0,0,0,0
1.040612,0,0,0,0,0,0
1.042172,0,0,0,0,0,0
1.043731,0,0,0,0,0,0
1.045287,0,0,0,0,0,0
1.046934,0,0,0,0,0,0
1.048502,0,0,0,0,0,0
1.050063,0,0,0,0,0,0
1.051621,0,0,0,0,0,0
1.053177,0,0,0,0,0,0
1.054736,0,0,0,0,0,0
1.056294,0,0,0,0,0,0
1.057852,0,0,0,0,0,0
1.059421,0,0,0,0,0,0
1.060977,0,0,0,0,0,0
1.062534,0,0,0,0,0,0
1.064095,0,0,0,0,0,0
1.065655,0,0,0,0,0,0
1.067212,0,0,0,0,0,0
1.068768,0,0,0,0,0,0
1.070340,0,0,0,0,0,0
1.071897,0,0,0,0,0,0
1.073453,0,0,0,0,0,0
1.075015,0,0,0,0,0,0
1.076572,0,0,0,0,0,0
1.078173,0,0,0,0,0,0
1.079747,0,0,0,0,0,0
1.081302,0,0,0,0,0,0
1.082866,0,0,0,0,0,0
1.084423,0,0,0,0,0,0
1.085985,0,0,0,0,0,0
1.087546,0,0,0,0,0,0
1.089105,0,0,0,0,0,0
1.090665,0,0,0,0,0,0
1.092679,0,0,0,0,0,0
1.094740,0,0,0,0,0,0
1.096355,0,0,0,0,0,0
1.097779,0,0,0,0,0,0
1.099183,0,0,0,0,0,0
1.100581,0,0,0,0,0,0
1.101981,0,0,0,0,0,0
1.103389,0,0,0,0,0,0
1.104915,0,0,0,0,0,0
1.106476,0,0,0,0,0,0
1.108036,0,0,0,0,0,0
1.109639,0,0,0,0,0,0
1.111200,0,0,0,0,0,0
1.112758,0,0,0,0,0,0
1.114270,0,0,0,0,0,0
1.115676,0,0,0,0,0,0
1.117074,0,0,0,0,0,0
1.118474,0,0,0,0,0,0
1.119871,0,0,0,0,0,0
1.121267,0,0,0,0,0,0
1.122853,0,0,0,0,0,0
1.124423,0,0,0,0,0,0
1.126028,0,0,0,0,0,0
1.127590,0,0,0,0,0,0
1.129149,0,0,0,0,0,0
1.130709,0,0,0,0,0,0
1.132268,0,0,0,0,0,0
1.133829,0,0,0,0,0,0
1.135393,0,0,0,0,0,0
1.136941,0,0,0,0,0,0
1.138369,0,0,0,0,0,0
1.139900,0,0,0,0,0,0
1.141499,0,0,0,0,0,0
1.143058,0,0,0,0,0,0
1.144607,0,0,0,0,0,0
1.146050,0,0,0,0,0,0
1.147582,0,0,0,0,0,0
1.149141,0,0,0,0,0,0
1.150698,0,0,0,0,0,0
1.152258,0,0,0,0,0,0
1.153819,0,0,0,0,0,0
1.155380,0,0,0,0,0,0
1.156951,0,0,0,0,0,0
1.158511,0,0,0,0,0,0
1.160071,0,0,0,0,0,0
1.161633,0,0,0,0,0,0
1.163194,0,0,0,0,0,0
1.164751,0,0,0,0,0,0
1.166313,0,0,0,0,0,0
1.167887,0,0,0,0,0,0
1.169446,0,0,0,0,0,0
1.171011,0,0,0,0,0,0
1.172569,0,0,0,0,0,0
1.174042,0,0,0,0,0,0
1.175601,0,0,0,0,0,0
1.177159,0,0,0,0,0,0
1.178731,0,0,0,0,0,0
1.180292,0,0,0,0,0,0
1.181855,0,0,0,0,0,0
1.183415,0,0,0,0,0,0
1.184974,0,0,0,0,0,0
1.186535,0,0,0,0,0,0
1.188095,0,0,0,0,0,0
1.189711,0,0,0,0,0,0
1.191272,0,0,0,0,0,0
1.192831,0,0,0,0,0,0
1.194429,0,0,0,0,0,0
1.195990,0,0,0,0,0,0
1.197548,0,0,0,0,0,0
1.198989,0,0,0,0,0,0
1.200396,0,0,0,0,0,0
1.201791,0,0,0,0,0,0
1.203317,0,0,0,0,0,0
1.204876,0,0,0,0,0,0
1.206438,0,0,0,0,0,0
1.207996,0,0,0,0,0,0
1.209556,0,0,0,0,0,0
1.211203,0,0,0,0,0,0
1.212642,0,0,0,0,0,0
1.214047,0,0,0,0,0,0
1.215851,0,0,0,0,0,0
1.217416,0,0,0,0,0,0
1.218855,0,0,0,0,0,0
1.220256,0,0,0,0,0,0
1.221840,0,0,0,0,0,0
1.223401,0,0,0,0,0,0
1.224959,0,0,0,0,0,0
1.226520,0,0,0,0,0,0
1.228080,0,0,0,0,0,0
1.229641,0,0,0,0,0,0
1.231201,0,0,0,0,0,0
