elapsed_s,VPC_BE_PS_BUSY_CYCLES,VPC_BE_PS_WORKING_CYCLES,VPC_BE_STALL_CYCLES_CCHE,VPC_BE_STARVE_CYCLES_CCHE,VPC_BE_LM_FULL_WAIT_FOR_INTP_END,VPC_BE_CCHE_REQBUF_FULL
0.441098,0,0,0,7972320,0,0
0.442363,0,0,0,7968990,0,0
0.443629,0,0,0,7977156,0,0
0.444894,0,0,0,7970346,0,0
0.446168,0,0,0,8023596,0,0
0.447433,0,0,0,8098182,0,0
0.448719,0,0,0,7972884,0,0
0.449983,0,0,0,7965048,0,0
0.451248,0,0,0,7966884,0,0
0.452513,0,0,0,7972668,0,0
0.453778,0,0,0,7961700,0,0
0.455171,0,0,0,8927610,0,0
0.456490,0,0,0,8185158,0,0
0.457764,0,0,0,8011146,0,0
0.459031,0,0,0,7980414,0,0
0.460300,0,0,0,7980942,0,0
0.461563,0,0,0,7953018,0,0
0.462824,0,0,0,7945074,0,0
0.464087,0,0,0,7971252,0,0
0.465483,0,0,0,8931630,0,0
0.466923,0,0,0,9083748,0,0
0.468229,0,0,0,8093940,0,0
0.469630,0,0,0,8952444,0,0
0.470931,0,0,0,8075244,0,0
0.472251,0,0,0,8308788,0,0
0.473521,0,0,0,7994304,0,0
0.474788,0,0,0,7976466,0,0
0.476056,0,0,0,7985862,0,0
0.477338,0,0,0,8077092,0,0
0.478604,0,0,0,7976724,0,0
0.479871,0,0,0,7980594,0,0
0.481137,0,0,0,7979070,0,0
0.482402,0,0,0,7965966,0,0
0.483669,0,0,0,7984062,0,0
0.484935,0,0,0,7971324,0,0
0.486200,0,0,0,7973136,0,0
0.487512,0,0,0,8271294,0,0
0.488779,0,0,0,7975392,0,0
0.490043,0,0,0,7969890,0,0
0.491309,0,0,0,8401380,0,0
0.492657,0,0,0,8050464,0,0
0.493918,0,0,0,7947318,0,0
0.495180,0,0,0,7939206,0,0
0.496443,0,0,0,8130522,0,0
0.497747,0,0,0,8058012,0,0
0.499011,0,0,0,7960362,0,0
0.500276,0,0,0,7975056,0,0
0.501541,0,0,0,7966122,0,0
0.502805,0,0,0,7964298,0,0
0.504105,0,0,0,8189154,0,0
0.505491,0,0,0,8742288,0,0
0.506758,0,0,0,7969758,0,0
0.508034,0,0,0,8041572,0,0
0.509299,0,0,0,7972260,0,0
0.510564,0,0,0,7969746,0,0
0.511831,0,0,0,7981800,0,0
0.513097,0,0,0,7973772,0,0
0.514362,0,0,0,7971522,0,0
0.515629,0,0,0,7981164,0,0
0.516894,0,0,0,7970844,0,0
0.518167,0,0,0,8021154,0,0
0.519469,0,0,0,8201838,0,0
0.520735,0,0,0,7972686,0,0
0.522000,0,0,0,7972266,0,0
0.523265,0,0,0,7970502,0,0
0.524580,0,0,0,8279214,0,0
0.525844,0,0,0,7967250,0,0
0.527109,0,0,0,7967064,0,0
0.528384,0,0,0,8033520,0,0
0.529649,0,0,0,7971000,0,0
0.530914,0,0,0,7968498,0,0
0.532267,0,0,0,8751192,0,0
0.533571,0,0,0,7622856,0,0
0.534777,0,0,0,7952922,0,0
0.536149,0,0,0,8653110,0,0
0.537414,0,0,0,7959924,0,0
0.538685,0,0,0,8005044,0,0
0.539948,0,0,0,7978380,0,0
0.541215,0,0,0,7974786,0,0
0.542610,0,0,0,8923512,0,0
0.543915,0,0,0,8112798,0,0
0.545189,0,0,0,8005788,0,0
0.546457,0,0,0,7984956,0,0
0.547856,0,0,0,8957868,0,0
0.549300,0,0,0,9093972,0,0
0.550602,0,0,0,8079462,0,0
0.551880,0,0,0,8038152,0,0
0.553150,0,0,0,7994010,0,0
0.554416,0,0,0,7973844,0,0
0.555683,0,0,0,7985310,0,0
0.556949,0,0,0,8037372,0,0
0.558232,0,0,0,8048490,0,0
0.559519,0,0,0,8083632,0,0
0.560786,0,0,0,7976376,0,0
0.562051,0,0,0,7965918,0,0
0.563315,0,0,0,7983774,0,0
0.564581,0,0,0,7947816,0,0
0.565842,0,0,0,7942290,0,0
0.567102,0,0,0,8204274,0,0
0.568408,0,0,0,7974624,0,0
0.569811,0,0,0,8974830,0,0
0.571238,0,0,0,8988978,0,0
0.572593,0,0,0,8420592,0,0
0.573864,0,0,0,7988310,0,0
0.575130,0,0,0,7972104,0,0
0.576397,0,0,0,7985532,0,0
0.577663,0,0,0,7976148,0,0
0.578928,0,0,0,7968924,0,0
0.580208,0,0,0,8065518,0,0
0.581512,0,0,0,8216538,0,0
0.582777,0,0,0,7966644,0,0
0.584086,0,0,0,8250660,0,0
0.585352,0,0,0,7967736,0,0
0.586616,0,0,0,7964862,0,0
0.587882,0,0,0,7971606,0,0
0.589146,0,0,0,7966122,0,0
0.590419,0,0,0,8026374,0,0
0.591686,0,0,0,7974042,0,0
0.592948,0,0,0,7953552,0,0
0.594241,0,0,0,8291808,0,0
0.595630,0,0,0,8901408,0,0
0.596919,0,0,0,7842138,0,0
0.598143,0,0,0,7687248,0,0
0.599403,0,0,0,7885680,0,0
0.600629,0,0,0,7811994,0,0
0.601851,0,0,0,7671552,0,0
0.603070,0,0,0,7681464,0,0
0.604337,0,0,0,7980090,0,0
0.605558,0,0,0,7692048,0,0
0.606776,0,0,0,8483418,0,0
0.608167,0,0,0,8037522,0,0
0.609406,0,0,0,7752858,0,0
0.610646,0,0,0,7810344,0,0
0.611942,0,0,0,8300460,0,0
0.613202,0,0,0,7786206,0,0
0.614426,0,0,0,7689198,0,0
0.615685,0,0,0,7876758,0,0
0.616882,0,0,0,7540272,0,0
0.618077,0,0,0,7523268,0,0
0.619271,0,0,0,7526736,0,0
0.620518,0,0,0,7874496,0,0
0.621729,0,0,0,7620420,0,0
0.622929,0,0,0,7558134,0,0
0.624126,0,0,0,7543980,0,0
0.625324,0,0,0,7545042,0,0
0.626521,0,0,0,7540998,0,0
0.627768,0,0,0,7861584,0,0
0.628967,0,0,0,7548900,0,0
0.630165,0,0,0,7547148,0,0
0.631399,0,0,0,7745274,0,0
0.632594,0,0,0,7535988,0,0
0.633782,0,0,0,7473648,0,0
0.634968,0,0,0,7466922,0,0
0.636152,0,0,0,7464006,0,0
0.637338,0,0,0,7472610,0,0
0.638524,0,0,0,7470534,0,0
0.639709,0,0,0,7465764,0,0
0.640895,0,0,0,7465842,0,0
0.642080,0,0,0,7468950,0,0
0.643272,0,0,0,7506006,0,0
0.644457,0,0,0,7528650,0,0
0.645657,0,0,0,7500702,0,0
0.646841,0,0,0,7460142,0,0
0.648015,0,0,0,7304718,0,0
0.649168,0,0,0,7260930,0,0
0.650320,0,0,0,7262406,0,0
0.651473,0,0,0,7282896,0,0
0.652629,0,0,0,7259202,0,0
0.653784,0,0,0,7279032,0,0
0.654936,0,0,0,7258602,0,0
0.656089,0,0,0,7256232,0,0
0.657243,0,0,0,7285596,0,0
0.658451,0,0,0,7621122,0,0
0.659664,0,0,0,7644090,0,0
0.660873,0,0,0,7601508,0,0
0.662078,0,0,0,7591590,0,0
0.663296,0,0,0,7667646,0,0
0.664533,0,0,0,7963308,0,0
0.665796,0,0,0,7972614,0,0
0.667069,0,0,0,8014764,0,0
0.668335,0,0,0,9920994,0,0
0.669971,102,135,0,8366484,0,0
0.671239,0,0,0,7987194,0,0
0.672505,0,0,0,7975836,0,0
0.673771,0,0,0,7963776,0,0
0.675051,0,0,0,8069544,0,0
0.676316,0,0,0,7961838,0,0
0.677579,0,0,0,7961382,0,0
0.678841,0,0,0,7947576,0,0
0.680106,0,0,0,7982250,0,0
0.681408,1557,2016,0,8347830,0,0
0.682680,0,0,0,8379288,0,0
0.683946,0,0,0,8362362,0,0
0.685225,0,0,0,8450034,0,0
0.686493,0,0,0,8362128,0,0
0.687760,0,0,0,8362770,0,0
0.689027,0,0,0,8358456,0,0
0.690293,0,0,0,8362992,0,0
0.691602,0,0,0,8617368,0,0
0.693423,0,0,0,12047382,0,0
0.694690,0,0,0,8339502,0,0
0.695966,0,0,0,10991382,0,0
0.697618,0,0,0,8334090,0,0
0.698880,0,0,0,8326500,0,0
0.703525,0,0,0,30718314,0,0
0.704799,0,0,0,8347608,0,0
0.706082,0,0,0,8477286,0,0
0.707347,0,0,0,8353290,0,0
0.710327,0,0,0,19845666,0,0
0.711773,0,0,0,10383654,0,0
0.713189,0,0,0,8413410,0,0
0.714426,0,0,0,8097942,0,0
0.715650,0,0,0,8062662,0,0
0.716885,0,0,0,8148732,0,0
0.718104,0,0,0,8040816,0,0
0.719323,0,0,0,8070366,0,0
0.720547,0,0,0,8055540,0,0
0.721765,0,0,0,8032356,0,0
0.722982,0,0,0,8038794,0,0
0.724200,0,0,0,8042214,0,0
0.725419,0,0,0,8038482,0,0
0.726636,0,0,0,8035122,0,0
0.727886,0,0,0,8236506,0,0
0.729278,0,0,0,9346662,0,0
0.730579,0,0,0,8455980,0,0
0.731853,0,0,0,8397834,0,0
0.733128,0,0,0,8442474,0,0
0.734400,0,0,0,8362722,0,0
0.735797,0,0,0,9371130,0,0
0.737100,0,0,0,8462070,0,0
0.738387,0,0,0,8485314,0,0
0.739657,0,0,0,8378148,0,0
0.740923,0,0,0,8357604,0,0
0.742187,0,0,0,8325846,0,0
0.743462,0,0,0,8545866,0,0
0.744751,0,0,0,8393448,0,0
0.746147,0,0,0,9346806,0,0
0.747576,0,0,0,9441804,0,0
0.748892,0,0,0,8557050,0,0
0.750163,0,0,0,8375550,0,0
0.751518,0,0,0,12320352,0,0
0.753312,0,0,0,13464090,0,0
0.755343,0,0,0,8437080,0,0
0.756615,0,0,0,8349414,0,0
0.757878,0,0,0,8330352,0,0
0.759149,0,0,0,8391426,0,0
0.760412,0,0,0,8331240,0,0
0.762628,0,0,0,15374292,0,0
0.765671,0,0,0,21473544,0,0
0.767270,0,0,0,8434914,0,0
0.768663,0,0,0,9183336,0,0
0.769937,0,0,0,8404782,0,0
0.771199,0,0,0,8329284,0,0
0.772462,0,0,0,9130176,0,0
0.773949,0,0,0,9027378,0,0
0.775272,0,0,0,8726892,0,0
0.776607,0,0,0,8824824,0,0
0.777874,0,0,0,8360358,0,0
0.779141,0,0,0,8363514,0,0
0.780632,0,0,0,10874850,0,0
0.782089,0,0,0,8680050,0,0
0.783331,0,0,0,8128656,0,0
0.784637,0,0,0,8717544,0,0
0.785892,0,0,0,9063390,0,0
0.787292,0,0,0,8880060,0,0
0.788607,0,0,0,8143176,0,0
0.789831,0,0,0,8062824,0,0
0.791065,0,0,0,8287488,0,0
0.792365,0,0,0,8446950,0,0
0.793634,0,0,0,8355234,0,0
0.794897,0,0,0,8329872,0,0
0.796161,0,0,0,8360190,0,0
0.797558,0,0,0,9353778,0,0
0.798985,0,0,0,9418728,0,0
0.800290,0,0,0,8491128,0,0
0.801577,0,0,0,8484060,0,0
0.802846,0,0,0,8368536,0,0
0.804115,0,0,0,8371548,0,0
0.805382,0,0,0,8366856,0,0
0.806648,0,0,0,8351736,0,0
0.807960,0,0,0,8650896,0,0
0.809223,0,0,0,8328792,0,0
0.810484,0,0,0,8326026,0,0
0.812773,0,0,0,15167316,0,0
0.814052,0,0,0,8407362,0,0
0.815319,0,0,0,8877426,0,0
0.816672,0,0,0,8405742,0,0
0.817938,0,0,0,8358498,0,0
0.819205,0,0,0,8356842,0,0
0.820471,0,0,0,8356746,0,0
0.821736,0,0,0,8348040,0,0
0.823010,0,0,0,8407518,0,0
0.824278,0,0,0,8371860,0,0
0.825544,0,0,0,8350242,0,0
0.826809,0,0,0,8345220,0,0
0.828076,0,0,0,8367366,0,0
0.829342,0,0,0,8352276,0,0
0.830607,0,0,0,8346720,0,0
0.831873,0,0,0,8360772,0,0
0.833147,0,0,0,8409996,0,0
0.834412,0,0,0,8345568,0,0
0.835678,0,0,0,8359278,0,0
0.836943,0,0,0,8348130,0,0
0.838208,0,0,0,8345544,0,0
0.839510,0,0,0,8601648,0,0
0.840777,0,0,0,8350140,0,0
0.842041,0,0,0,8350860,0,0
0.843315,0,0,0,8420646,0,0
0.844583,0,0,0,8354346,0,0
0.845848,0,0,0,8349528,0,0
0.847113,0,0,0,8345910,0,0
0.848379,0,0,0,8361948,0,0
0.849645,0,0,0,8347518,0,0
0.850910,0,0,0,8351154,0,0
0.852177,0,0,0,8361774,0,0
0.853450,0,0,0,8405238,0,0
0.854715,0,0,0,8344254,0,0
0.856015,0,0,0,8587638,0,0
0.857280,0,0,0,8344254,0,0
0.858545,0,0,0,8344248,0,0
0.859811,0,0,0,8356386,0,0
0.861075,0,0,0,8343036,0,0
0.862339,0,0,0,8343252,0,0
0.863613,0,0,0,8409816,0,0
0.864877,0,0,0,8340648,0,0
0.866141,0,0,0,8339658,0,0
0.867404,0,0,0,8347584,0,0
0.868672,0,0,0,8358450,0,0
0.869936,0,0,0,8342028,0,0
0.871233,0,0,0,8565636,0,0
0.872500,0,0,0,8356494,0,0
0.873773,0,0,0,8403756,0,0
0.875037,0,0,0,8345190,0,0
0.876303,0,0,0,8356116,0,0
0.877567,0,0,0,8338350,0,0
0.878831,0,0,0,8342862,0,0
0.880097,0,0,0,8353554,0,0
0.881361,0,0,0,8344860,0,0
0.882625,0,0,0,8340180,0,0
0.883898,0,0,0,8405502,0,0
0.885162,0,0,0,8340834,0,0
0.886426,0,0,0,8344068,0,0
0.887727,0,0,0,8576748,0,0
0.888990,0,0,0,8345400,0,0
0.890254,0,0,0,8344494,0,0
0.891520,0,0,0,8354712,0,0
0.892785,0,0,0,8346192,0,0
0.894057,0,0,0,8390994,0,0
0.895320,0,0,0,8353386,0,0
0.896586,0,0,0,8342838,0,0
0.897850,0,0,0,8338092,0,0
0.899113,0,0,0,8341854,0,0
0.900379,0,0,0,8354112,0,0
0.901644,0,0,0,8341770,0,0
0.902907,0,0,0,8338812,0,0
0.904213,0,0,0,8624616,0,0
0.905477,0,0,0,8341758,0,0
0.906741,0,0,0,8343186,0,0
0.908007,0,0,0,8356398,0,0
0.909271,0,0,0,8354700,0,0
0.911727,0,0,0,40918680,0,0
0.916756,0,0,0,8492976,0,0
0.918024,0,0,0,8339586,0,0
0.919321,0,0,0,8839248,0,0
0.920628,0,0,0,8354982,0,0
0.921893,0,0,0,8345988,0,0
0.923158,0,0,0,8346096,0,0
0.924422,0,0,0,8338170,0,0
0.925684,0,0,0,8328774,0,0
0.926963,0,0,0,8437080,0,0
0.928228,0,0,0,8365722,0,0
0.929494,0,0,0,8352528,0,0
0.930758,0,0,0,8342760,0,0
0.932024,0,0,0,8356566,0,0
0.933295,0,0,0,8416914,0,0
0.934566,0,0,0,8363880,0,0
