elapsed_s,TP_RESERVED_96,TP_RESERVED_97,TP_RESERVED_98,TP_RESERVED_99,TP_RESERVED_100,TP_RESERVED_101,TP_RESERVED_102,TP_RESERVED_103,TP_RESERVED_104,TP_RESERVED_105,TP_RESERVED_106,TP_RESERVED_107
0.001551,0,0,0,0,0,0,0,0,0,0,0,0
0.004284,0,0,0,0,0,0,0,0,0,0,0,0
0.005960,0,0,0,0,0,0,0,0,0,0,0,0
0.007810,0,0,0,0,0,0,0,0,0,0,0,0
0.009451,0,0,0,0,0,0,0,0,0,0,0,0
0.011112,0,0,0,0,0,0,0,0,0,0,0,0
0.012651,0,0,0,0,0,0,0,0,0,0,0,0
0.014191,0,0,0,0,0,0,0,0,0,0,0,0
0.015730,0,0,0,0,0,0,0,0,0,0,0,0
0.017270,0,0,0,0,0,0,0,0,0,0,0,0
0.018869,0,0,0,0,0,0,0,0,0,0,0,0
0.020903,0,0,0,0,0,0,0,0,0,0,0,0
0.022594,0,0,0,0,0,0,0,0,0,0,0,0
0.024266,0,0,0,0,0,0,0,0,0,0,0,0
0.025796,0,0,0,0,0,0,0,0,0,0,0,0
0.027456,0,0,0,0,0,0,0,0,0,0,0,0
0.029055,0,0,0,0,0,0,0,0,0,0,0,0
0.030646,0,0,0,0,0,0,0,0,0,0,0,0
0.032284,0,0,0,0,0,0,0,0,0,0,0,0
0.033693,0,0,0,0,0,0,0,0,0,0,0,0
0.035097,0,0,0,0,0,0,0,0,0,0,0,0
0.036571,0,0,0,0,0,0,0,0,0,0,0,0
0.038065,0,0,0,0,0,0,0,0,0,0,0,0
0.039608,0,0,0,0,0,0,0,0,0,0,0,0
0.041037,0,0,0,0,0,0,0,0,0,0,0,0
0.042499,0,0,0,0,0,0,0,0,0,0,0,0
0.043907,0,0,0,0,0,0,0,0,0,0,0,0
0.045302,0,0,0,0,0,0,0,0,0,0,0,0
0.046694,0,0,0,0,0,0,0,0,0,0,0,0
0.048086,0,0,0,0,0,0,0,0,0,0,0,0
0.049518,0,0,0,0,0,0,0,0,0,0,0,0
0.050921,0,0,0,0,0,0,0,0,0,0,0,0
0.052378,0,0,0,0,0,0,0,0,0,0,0,0
0.053787,0,0,0,0,0,0,0,0,0,0,0,0
0.055177,0,0,0,0,0,0,0,0,0,0,0,0
0.056575,0,0,0,0,0,0,0,0,0,0,0,0
0.057967,0,0,0,0,0,0,0,0,0,0,0,0
0.059402,0,0,0,0,0,0,0,0,0,0,0,0
0.060685,0,0,0,0,0,0,0,0,0,0,0,0
0.062078,0,0,0,0,0,0,0,0,0,0,0,0
0.063469,0,0,0,0,0,0,0,0,0,0,0,0
0.064879,0,0,0,0,0,0,0,0,0,0,0,0
0.066310,0,0,0,0,0,0,0,0,0,0,0,0
0.067700,0,0,0,0,0,0,0,0,0,0,0,0
0.069096,0,0,0,0,0,0,0,0,0,0,0,0
0.070784,0,0,0,0,0,0,0,0,0,0,0,0
0.072166,0,0,0,0,0,0,0,0,0,0,0,0
0.073553,0,0,0,0,0,0,0,0,0,0,0,0
0.074969,0,0,0,0,0,0,0,0,0,0,0,0
0.076532,0,0,0,0,0,0,0,0,0,0,0,0
0.078024,0,0,0,0,0,0,0,0,0,0,0,0
0.079436,0,0,0,0,0,0,0,0,0,0,0,0
0.080866,0,0,0,0,0,0,0,0,0,0,0,0
0.082406,0,0,0,0,0,0,0,0,0,0,0,0
0.083838,0,0,0,0,0,0,0,0,0,0,0,0
0.085270,0,0,0,0,0,0,0,0,0,0,0,0
0.086697,0,0,0,0,0,0,0,0,0,0,0,0
0.088121,0,0,0,0,0,0,0,0,0,0,0,0
0.089545,0,0,0,0,0,0,0,0,0,0,0,0
0.091016,0,0,0,0,0,0,0,0,0,0,0,0
0.095363,0,0,0,0,0,0,0,0,0,0,0,0
0.096844,0,0,0,0,0,0,0,0,0,0,0,0
0.098323,0,0,0,0,0,0,0,0,0,0,0,0
0.099720,0,0,0,0,0,0,0,0,0,0,0,0
0.101117,0,0,0,0,0,0,0,0,0,0,0,0
0.102513,0,0,0,0,0,0,0,0,0,0,0,0
0.103907,0,0,0,0,0,0,0,0,0,0,0,0
0.105304,0,0,0,0,0,0,0,0,0,0,0,0
0.106737,0,0,0,0,0,0,0,0,0,0,0,0
0.108171,0,0,0,0,0,0,0,0,0,0,0,0
0.109595,0,0,0,0,0,0,0,0,0,0,0,0
0.111018,0,0,0,0,0,0,0,0,0,0,0,0
0.112543,0,0,0,0,0,0,0,0,0,0,0,0
0.113972,0,0,0,0,0,0,0,0,0,0,0,0
0.115619,0,0,0,0,0,0,0,0,0,0,0,0
0.117214,0,0,0,0,0,0,0,0,0,0,0,0
0.118818,0,0,0,0,0,0,0,0,0,0,0,0
0.120411,0,0,0,0,0,0,0,0,0,0,0,0
0.122004,0,0,0,0,0,0,0,0,0,0,0,0
0.123643,0,0,0,0,0,0,0,0,0,0,0,0
0.125236,0,0,0,0,0,0,0,0,0,0,0,0
0.126827,0,0,0,0,0,0,0,0,0,0,0,0
0.128420,0,0,0,0,0,0,0,0,0,0,0,0
0.130025,0,0,0,0,0,0,0,0,0,0,0,0
0.131665,0,0,0,0,0,0,0,0,0,0,0,0
0.133259,0,0,0,0,0,0,0,0,0,0,0,0
0.134851,0,0,0,0,0,0,0,0,0,0,0,0
0.136444,0,0,0,0,0,0,0,0,0,0,0,0
0.138037,0,0,0,0,0,0,0,0,0,0,0,0
0.139633,0,0,0,0,0,0,0,0,0,0,0,0
0.141239,0,0,0,0,0,0,0,0,0,0,0,0
0.142837,0,0,0,0,0,0,0,0,0,0,0,0
0.144580,0,0,0,0,0,0,0,0,0,0,0,0
0.146025,0,0,0,0,0,0,0,0,0,0,0,0
0.147503,0,0,0,0,0,0,0,0,0,0,0,0
0.148934,0,0,0,0,0,0,0,0,0,0,0,0
0.150363,0,0,0,0,0,0,0,0,0,0,0,0
0.151812,0,0,0,0,0,0,0,0,0,0,0,0
0.153241,0,0,0,0,0,0,0,0,0,0,0,0
0.154842,0,0,0,0,0,0,0,0,0,0,0,0
0.156436,0,0,0,0,0,0,0,0,0,0,0,0
0.158028,0,0,0,0,0,0,0,0,0,0,0,0
0.159623,0,0,0,0,0,0,0,0,0,0,0,0
0.161217,0,0,0,0,0,0,0,0,0,0,0,0
0.162864,0,0,0,0,0,0,0,0,0,0,0,0
0.164457,0,0,0,0,0,0,0,0,0,0,0,0
0.166051,0,0,0,0,0,0,0,0,0,0,0,0
0.167646,0,0,0,0,0,0,0,0,0,0,0,0
0.169239,0,0,0,0,0,0,0,0,0,0,0,0
0.170872,0,0,0,0,0,0,0,0,0,0,0,0
0.172337,0,0,0,0,0,0,0,0,0,0,0,0
0.173910,0,0,0,0,0,0,0,0,0,0,0,0
0.175504,0,0,0,0,0,0,0,0,0,0,0,0
0.177098,0,0,0,0,0,0,0,0,0,0,0,0
0.178732,0,0,0,0,0,0,0,0,0,0,0,0
0.180324,0,0,0,0,0,0,0,0,0,0,0,0
0.181791,0,0,0,0,0,0,0,0,0,0,0,0
0.183454,0,0,0,0,0,0,0,0,0,0,0,0
0.184898,0,0,0,0,0,0,0,0,0,0,0,0
0.186393,0,0,0,0,0,0,0,0,0,0,0,0
0.187858,0,0,0,0,0,0,0,0,0,0,0,0
0.189248,0,0,0,0,0,0,0,0,0,0,0,0
0.190630,0,0,0,0,0,0,0,0,0,0,0,0
0.192056,0,0,0,0,0,0,0,0,0,0,0,0
0.193430,0,0,0,0,0,0,0,0,0,0,0,0
0.194895,0,0,0,0,0,0,0,0,0,0,0,0
0.196301,0,0,0,0,0,0,0,0,0,0,0,0
0.197653,0,0,0,0,0,0,0,0,0,0,0,0
0.199003,0,0,0,0,0,0,0,0,0,0,0,0
0.200401,0,0,0,0,0,0,0,0,0,0,0,0
0.201750,0,0,0,0,0,0,0,0,0,0,0,0
0.203134,0,0,0,0,0,0,0,0,0,0,0,0
0.204487,0,0,0,0,0,0,0,0,0,0,0,0
0.205820,0,0,0,0,0,0,0,0,0,0,0,0
0.207157,0,0,0,0,0,0,0,0,0,0,0,0
0.208494,0,0,0,0,0,0,0,0,0,0,0,0
0.209825,0,0,0,0,0,0,0,0,0,0,0,0
0.211183,0,0,0,0,0,0,0,0,0,0,0,0
0.212537,0,0,0,0,0,0,0,0,0,0,0,0
0.213941,0,0,0,0,0,0,0,0,0,0,0,0
0.215334,0,0,0,0,0,0,0,0,0,0,0,0
0.216732,0,0,0,0,0,0,0,0,0,0,0,0
0.218177,0,0,0,0,0,0,0,0,0,0,0,0
0.219481,0,0,0,0,0,0,0,0,0,0,0,0
0.220873,0,0,0,0,0,0,0,0,0,0,0,0
0.222265,0,0,0,0,0,0,0,0,0,0,0,0
0.223657,0,0,0,0,0,0,0,0,0,0,0,0
0.225049,0,0,0,0,0,0,0,0,0,0,0,0
0.226490,0,0,0,0,0,0,0,0,0,0,0,0
0.227848,0,0,0,0,0,0,0,0,0,0,0,0
0.229250,0,0,0,0,0,0,0,0,0,0,0,0
0.230631,0,0,0,0,0,0,0,0,0,0,0,0
0.232023,0,0,0,0,0,0,0,0,0,0,0,0
0.233415,0,0,0,0,0,0,0,0,0,0,0,0
0.234818,0,0,0,0,0,0,0,0,0,0,0,0
0.237999,0,0,0,0,0,0,0,0,0,0,0,0
0.239737,0,0,0,0,0,0,0,0,0,0,0,0
0.241273,0,0,0,0,0,0,0,0,0,0,0,0
0.242514,0,0,0,0,0,0,0,0,0,0,0,0
0.243957,0,0,0,0,0,0,0,0,0,0,0,0
0.245363,0,0,0,0,0,0,0,0,0,0,0,0
0.246759,0,0,0,0,0,0,0,0,0,0,0,0
0.248201,0,0,0,0,0,0,0,0,0,0,0,0
0.249602,0,0,0,0,0,0,0,0,0,0,0,0
0.250994,0,0,0,0,0,0,0,0,0,0,0,0
0.252523,0,0,0,0,0,0,0,0,0,0,0,0
0.253900,0,0,0,0,0,0,0,0,0,0,0,0
0.255350,0,0,0,0,0,0,0,0,0,0,0,0
0.256753,0,0,0,0,0,0,0,0,0,0,0,0
0.258153,0,0,0,0,0,0,0,0,0,0,0,0
0.259601,0,0,0,0,0,0,0,0,0,0,0,0
0.261055,0,0,0,0,0,0,0,0,0,0,0,0
0.262444,0,0,0,0,0,0,0,0,0,0,0,0
0.263833,0,0,0,0,0,0,0,0,0,0,0,0
0.265223,0,0,0,0,0,0,0,0,0,0,0,0
0.266629,0,0,0,0,0,0,0,0,0,0,0,0
0.268089,0,0,0,0,0,0,0,0,0,0,0,0
0.269526,0,0,0,0,0,0,0,0,0,0,0,0
0.270953,0,0,0,0,0,0,0,0,0,0,0,0
0.272490,0,0,0,0,0,0,0,0,0,0,0,0
0.273917,0,0,0,0,0,0,0,0,0,0,0,0
0.275328,0,0,0,0,0,0,0,0,0,0,0,0
0.276800,0,0,0,0,0,0,0,0,0,0,0,0
0.278221,0,0,0,0,0,0,0,0,0,0,0,0
0.279645,0,0,0,0,0,0,0,0,0,0,0,0
0.281070,0,0,0,0,0,0,0,0,0,0,0,0
0.282545,0,0,0,0,0,0,0,0,0,0,0,0
