elapsed_s,TP_RESERVED_120,TP_RESERVED_121,TP_RESERVED_122,TP_RESERVED_123,TP_RESERVED_124,TP_RESERVED_125,TP_RESERVED_126,TP_RESERVED_127,TP_FORMAT_DECOMP_BILINEAR,TP_PACKED_POINT_BOTH_VALID_FP16,TP_PACKED_POINT_SINGLE_VALID_FP16,TP_PACKED_POINT_BOTH_VALID_FP32
0.297019,0,0,0,0,0,0,0,0,0,0,0,0
0.298412,0,0,0,0,0,0,0,0,0,0,0,0
0.299798,0,0,0,0,0,0,0,0,0,0,0,0
0.301251,0,0,0,0,0,0,0,0,0,0,0,0
0.302680,0,0,0,0,0,0,0,0,0,0,0,0
0.304115,0,0,0,0,0,0,0,0,0,0,0,0
0.305538,0,0,0,0,0,0,0,0,0,0,0,0
0.306960,0,0,0,0,0,0,0,0,0,0,0,0
0.308380,0,0,0,0,0,0,0,0,0,0,0,0
0.309801,0,0,0,0,0,0,0,0,0,0,0,0
0.311220,0,0,0,0,0,0,0,0,0,0,0,0
0.312642,0,0,0,0,0,0,0,0,0,0,0,0
0.314067,0,0,0,0,0,0,0,0,0,0,0,0
0.315505,0,0,0,0,0,0,0,0,0,0,0,0
0.316981,0,0,0,0,0,0,0,0,0,0,0,0
0.318410,0,0,0,0,0,0,0,0,0,0,0,0
0.319833,0,0,0,0,0,0,0,0,0,0,0,0
0.321342,0,0,0,0,0,0,0,0,0,0,0,0
0.322838,0,0,0,0,0,0,0,0,0,0,0,0
0.324260,0,0,0,0,0,0,0,0,0,0,0,0
0.325694,0,0,0,0,0,0,0,0,0,0,0,0
0.327254,0,0,0,0,0,0,0,0,0,0,0,0
0.328849,0,0,0,0,0,0,0,0,0,0,0,0
0.330450,0,0,0,0,0,0,0,0,0,0,0,0
0.332044,0,0,0,0,0,0,0,0,0,0,0,0
0.333630,0,0,0,0,0,0,0,0,0,0,0,0
0.335070,0,0,0,0,0,0,0,0,0,0,0,0
0.336643,0,0,0,0,0,0,0,0,0,0,0,0
0.338240,0,0,0,0,0,0,0,0,0,0,0,0
0.339835,0,0,0,0,0,0,0,0,0,0,0,0
0.341433,0,0,0,0,0,0,0,0,0,0,0,0
0.343029,0,0,0,0,0,0,0,0,0,0,0,0
0.344623,0,0,0,0,0,0,0,0,0,0,0,0
0.346218,0,0,0,0,0,0,0,0,0,0,0,0
0.347827,0,0,0,0,0,0,0,0,0,0,0,0
0.349470,0,0,0,0,0,0,0,0,0,0,0,0
0.351066,0,0,0,0,0,0,0,0,0,0,0,0
0.352659,0,0,0,0,0,0,0,0,0,0,0,0
0.354256,0,0,0,0,0,0,0,0,0,0,0,0
0.355851,0,0,0,0,0,0,0,0,0,0,0,0
0.357448,0,0,0,0,0,0,0,0,0,0,0,0
0.359057,0,0,0,0,0,0,0,0,0,0,0,0
0.360650,0,0,0,0,0,0,0,0,0,0,0,0
0.362246,0,0,0,0,0,0,0,0,0,0,0,0
0.363843,0,0,0,0,0,0,0,0,0,0,0,0
0.365482,0,0,0,0,0,0,0,0,0,0,0,0
0.367079,0,0,0,0,0,0,0,0,0,0,0,0
0.368673,0,0,0,0,0,0,0,0,0,0,0,0
0.370153,0,0,0,0,0,0,0,0,0,0,0,0
0.371718,0,0,0,0,0,0,0,0,0,0,0,0
0.373315,0,0,0,0,0,0,0,0,0,0,0,0
0.374911,0,0,0,0,0,0,0,0,0,0,0,0
0.376545,0,0,0,0,0,0,0,0,0,0,0,0
0.378141,0,0,0,0,0,0,0,0,0,0,0,0
0.379738,0,0,0,0,0,0,0,0,0,0,0,0
0.381389,0,0,0,0,0,0,0,0,0,0,0,0
0.382986,0,0,0,0,0,0,0,0,0,0,0,0
0.384580,0,0,0,0,0,0,0,0,0,0,0,0
0.386176,0,0,0,0,0,0,0,0,0,0,0,0
0.387770,0,0,0,0,0,0,0,0,0,0,0,0
0.389367,0,0,0,0,0,0,0,0,0,0,0,0
0.390961,0,0,0,0,0,0,0,0,0,0,0,0
0.392566,0,0,0,0,0,0,0,0,0,0,0,0
0.394158,0,0,0,0,0,0,0,0,0,0,0,0
0.395751,0,0,0,0,0,0,0,0,0,0,0,0
0.397389,0,0,0,0,0,0,0,0,0,0,0,0
