elapsed_s,VFD_ATTR_INFO_FIFO_FULL,VFD_DECODED_ATTRIBUTE_BYTES,VFD_NUM_ATTRIBUTES,VFD_UPPER_SHADER_FIBERS,VFD_LOWER_SHADER_FIBERS,VFD_MODE_0_FIBERS,VFD_MODE_1_FIBERS,VFD_MODE_2_FIBERS
0.292709,0,0,0,0,0,0,0,0
0.294282,0,0,0,0,0,0,0,0
0.295854,0,0,0,0,0,0,0,0
0.297423,0,0,0,0,0,0,0,0
0.298995,0,0,0,0,0,0,0,0
0.300567,0,0,0,0,0,0,0,0
0.302140,0,0,0,0,0,0,0,0
0.303770,0,0,0,0,0,0,0,0
0.305339,0,0,0,0,0,0,0,0
0.306911,0,0,0,0,0,0,0,0
0.308474,0,0,0,0,0,0,0,0
0.310205,0,0,0,0,0,0,0,0
0.311772,0,0,0,0,0,0,0,0
0.313218,0,0,0,0,0,0,0,0
0.314667,0,0,0,0,0,0,0,0
0.316228,0,0,0,0,0,0,0,0
0.317789,0,0,0,0,0,0,0,0
0.319398,0,0,0,0,0,0,0,0
0.320970,0,0,0,0,0,0,0,0
0.322543,0,0,0,0,0,0,0,0
0.324116,0,0,0,0,0,0,0,0
0.325701,0,0,0,0,0,0,0,0
0.327360,0,0,0,0,0,0,0,0
0.328931,0,0,0,0,0,0,0,0
0.330506,0,0,0,0,0,0,0,0
0.332077,0,0,0,0,0,0,0,0
0.333648,0,0,0,0,0,0,0,0
0.335202,0,0,0,0,0,0,0,0
0.336754,0,0,0,0,0,0,0,0
0.338327,0,0,0,0,0,0,0,0
0.339899,0,0,0,0,0,0,0,0
0.341470,0,0,0,0,0,0,0,0
0.343041,0,0,0,0,0,0,0,0
0.344614,0,0,0,0,0,0,0,0
0.346188,0,0,0,0,0,0,0,0
0.347774,0,0,0,0,0,0,0,0
0.349344,0,0,0,0,0,0,0,0
0.350958,0,0,0,0,0,0,0,0
0.352523,0,0,0,0,0,0,0,0
0.354199,0,0,0,0,0,0,0,0
0.355768,0,0,0,0,0,0,0,0
0.357337,0,0,0,0,0,0,0,0
0.358794,0,0,0,0,0,0,0,0
0.360336,0,0,0,0,0,0,0,0
0.361905,0,0,0,0,0,0,0,0
0.363480,0,0,0,0,0,0,0,0
0.365049,0,0,0,0,0,0,0,0
0.366665,0,0,0,0,0,0,0,0
0.368236,0,0,0,0,0,0,0,0
0.369820,0,0,0,0,0,0,0,0
0.371393,0,0,0,0,0,0,0,0
0.372962,0,0,0,0,0,0,0,0
0.374428,0,0,0,0,0,0,0,0
0.375995,0,0,0,0,0,0,0,0
0.377563,0,0,0,0,0,0,0,0
