elapsed_s,VFD_MODE_3_FIBERS,VFD_MODE_4_FIBERS,VFD_TOTAL_VERTICES,VFDP_STALL_CYCLES_VFD,VFDP_STALL_CYCLES_VFD_INDEX,VFDP_STALL_CYCLES_VFD_PROG,VFDP_STARVE_CYCLES_PC,VFDP_VS_STAGE_WAVES
0.729191,0,0,0,0,0,0,0,0
0.730627,0,0,0,0,0,0,0,0
0.732041,0,0,0,0,0,0,0,0
0.733597,0,0,0,0,0,0,0,0
0.735005,0,0,0,0,0,0,0,0
0.736416,0,0,0,0,0,0,0,0
0.737827,0,0,0,0,0,0,0,0
0.739244,0,0,0,0,0,0,0,0
0.740656,0,0,0,0,0,0,0,0
0.742193,0,0,0,0,0,0,0,0
0.743801,0,0,0,0,0,0,0,0
0.745417,0,0,0,0,0,0,0,0
0.746991,0,0,0,0,0,0,0,0
0.748565,0,0,0,0,0,0,0,0
0.750152,0,0,0,0,0,0,0,0
0.751722,0,0,0,0,0,0,0,0
0.753295,0,0,0,0,0,0,0,0
0.754867,0,0,0,0,0,0,0,0
0.756442,0,0,0,0,0,0,0,0
0.758005,0,0,0,0,0,0,0,0
0.759568,0,0,0,0,0,0,0,0
0.761065,0,0,0,0,0,0,0,0
0.762606,0,0,0,0,0,0,0,0
0.764176,0,0,0,0,0,0,0,0
0.765749,0,0,0,0,0,0,0,0
0.767319,0,0,0,0,0,0,0,0
0.768893,0,0,0,0,0,0,0,0
0.770464,0,0,0,0,0,0,0,0
0.772049,0,0,0,0,0,0,0,0
0.773560,0,0,0,0,0,0,0,0
0.775100,0,0,0,0,0,0,0,0
0.776707,0,0,0,0,0,0,0,0
0.778281,0,0,0,0,0,0,0,0
0.779851,0,0,0,0,0,0,0,0
0.781422,0,0,0,0,0,0,0,0
0.783007,0,0,0,0,0,0,0,0
0.784580,0,0,0,0,0,0,0,0
0.786151,0,0,0,0,0,0,0,0
0.787720,0,0,0,0,0,0,0,0
0.789291,0,0,0,0,0,0,0,0
0.790863,0,0,0,0,0,0,0,0
0.792435,0,0,0,0,0,0,0,0
0.793942,0,0,0,0,0,0,0,0
0.795805,0,0,0,0,0,0,0,0
0.797382,0,0,0,0,0,0,0,0
0.798954,0,0,0,0,0,0,0,0
0.800526,0,0,0,0,0,0,0,0
0.802097,0,0,0,0,0,0,0,0
0.803666,0,0,0,0,0,0,0,0
0.805123,0,0,0,0,0,0,0,0
0.806667,0,0,0,0,0,0,0,0
0.808237,0,0,0,0,0,0,0,0
0.809814,0,0,0,0,0,0,0,0
0.811384,0,0,0,0,0,0,0,0
0.812957,0,0,0,0,0,0,0,0
0.814426,0,0,0,0,0,0,0,0
0.815989,0,0,0,0,0,0,0,0
0.817527,0,0,0,0,0,0,0,0
0.818965,0,0,0,0,0,0,0,0
0.820513,0,0,0,0,0,0,0,0
0.822087,0,0,0,0,0,0,0,0
0.823658,0,0,0,0,0,0,0,0
0.825274,0,0,0,0,0,0,0,0
0.826738,0,0,0,0,0,0,0,0
0.828280,0,0,0,0,0,0,0,0
0.829859,0,0,0,0,0,0,0,0
0.831431,0,0,0,0,0,0,0,0
0.833006,0,0,0,0,0,0,0,0
0.834580,0,0,0,0,0,0,0,0
0.836152,0,0,0,0,0,0,0,0
0.837742,0,0,0,0,0,0,0,0
0.839314,0,0,0,0,0,0,0,0
0.840933,0,0,0,0,0,0,0,0
0.842506,0,0,0,0,0,0,0,0
0.844078,0,0,0,0,0,0,0,0
0.845655,0,0,0,0,0,0,0,0
0.847228,0,0,0,0,0,0,0,0
0.848817,0,0,0,0,0,0,0,0
0.850389,0,0,0,0,0,0,0,0
0.851961,0,0,0,0,0,0,0,0
0.853532,0,0,0,0,0,0,0,0
0.855106,0,0,0,0,0,0,0,0
0.856682,0,0,0,0,0,0,0,0
0.858302,0,0,0,0,0,0,0,0
0.859887,0,0,0,0,0,0,0,0
0.861460,0,0,0,0,0,0,0,0
0.863024,0,0,0,0,0,0,0,0
0.864653,0,0,0,0,0,0,0,0
0.866223,0,0,0,0,0,0,0,0
0.867796,0,0,0,0,0,0,0,0
0.869371,0,0,0,0,0,0,0,0
0.870957,0,0,0,0,0,0,0,0
0.872532,0,0,0,0,0,0,0,0
0.874150,0,0,0,0,0,0,0,0
0.875722,0,0,0,0,0,0,0,0
0.877295,0,0,0,0,0,0,0,0
0.878861,0,0,0,0,0,0,0,0
0.880478,0,0,0,0,0,0,0,0
0.881883,0,0,0,0,0,0,0,0
0.883430,0,0,0,0,0,0,0,0
0.885008,0,0,0,0,0,0,0,0
0.886586,0,0,0,0,0,0,0,0
0.888162,0,0,0,0,0,0,0,0
0.889744,0,0,0,0,0,0,0,0
0.891320,0,0,0,0,0,0,0,0
