elapsed_s,VFD_STALL_CYCLES_PRG_END_FE,VFD_STALL_CYCLES_CBSYNC,VFD_BOTTLENECK_CYCLES,VFD_WORKING_CYCLES
0.685887,0,0,0,0
0.687492,0,0,0,0
0.689043,0,0,0,0
0.690594,0,0,0,0
0.692144,0,0,0,0
0.693692,0,0,0,0
0.695244,0,0,0,0
0.696793,0,0,0,0
0.698356,0,0,0,0
0.699910,0,0,0,0
0.701459,0,0,0,0
0.703054,0,0,0,0
0.704604,0,0,0,0
0.706153,0,0,0,0
0.707759,0,0,0,0
0.709312,0,0,0,0
0.710732,0,0,0,0
0.712289,0,0,0,0
0.713837,0,0,0,0
0.715386,0,0,0,0
0.716934,0,0,0,0
0.718482,0,0,0,0
0.720148,0,0,0,0
0.721696,0,0,0,0
0.723246,0,0,0,0
0.724795,0,0,0,0
0.726343,0,0,0,0
0.727934,0,0,0,0
0.729374,0,0,0,0
0.730879,0,0,0,0
0.732246,0,0,0,0
0.733839,0,0,0,0
0.735278,0,0,0,0
0.737245,0,0,0,0
0.738975,0,0,0,0
0.740361,0,0,0,0
0.741758,0,0,0,0
0.743146,0,0,0,0
0.744530,0,0,0,0
0.745913,0,0,0,0
0.747427,0,0,0,0
0.748977,0,0,0,0
0.750527,0,0,0,0
0.752088,0,0,0,0
0.753635,0,0,0,0
0.755064,0,0,0,0
0.756604,0,0,0,0
0.758151,0,0,0,0
0.759571,0,0,0,0
0.760978,0,0,0,0
0.762401,0,0,0,0
0.763923,0,0,0,0
0.765469,0,0,0,0
0.767061,0,0,0,0
0.768610,0,0,0,0
0.770156,0,0,0,0
0.771640,0,0,0,0
0.773174,0,0,0,0
0.774723,0,0,0,0
0.776271,0,0,0,0
0.777816,0,0,0,0
0.779364,0,0,0,0
0.780912,0,0,0,0
0.782458,0,0,0,0
0.783893,0,0,0,0
0.785283,0,0,0,0
0.786799,0,0,0,0
0.788347,0,0,0,0
0.789893,0,0,0,0
0.791442,0,0,0,0
0.792989,0,0,0,0
0.794552,0,0,0,0
0.796101,0,0,0,0
0.797647,0,0,0,0
0.799240,0,0,0,0
0.800788,0,0,0,0
0.802335,0,0,0,0
0.803792,0,0,0,0
0.805191,0,0,0,0
0.806709,0,0,0,0
0.808258,0,0,0,0
0.809805,0,0,0,0
0.811355,0,0,0,0
0.812903,0,0,0,0
0.814450,0,0,0,0
0.815886,0,0,0,0
0.817275,0,0,0,0
0.818793,0,0,0,0
0.820340,0,0,0,0
0.821887,0,0,0,0
0.823312,0,0,0,0
0.824709,0,0,0,0
0.826237,0,0,0,0
0.827812,0,0,0,0
0.829247,0,0,0,0
0.830691,0,0,0,0
0.832229,0,0,0,0
0.834458,0,0,0,0
0.837026,0,0,0,0
0.838749,0,0,0,0
0.840145,0,0,0,0
0.841543,0,0,0,0
0.842926,0,0,0,0
0.844308,0,0,0,0
0.845688,0,0,0,0
0.847134,0,0,0,0
0.848640,0,0,0,0
0.850180,0,0,0,0
0.851772,0,0,0,0
0.853380,0,0,0,0
0.854860,0,0,0,0
0.856247,0,0,0,0
0.857640,0,0,0,0
0.859022,0,0,0,0
0.860403,0,0,0,0
0.861782,0,0,0,0
0.863202,0,0,0,0
0.864584,0,0,0,0
0.865963,0,0,0,0
0.867345,0,0,0,0
0.868869,0,0,0,0
0.870417,0,0,0,0
0.871975,0,0,0,0
0.873523,0,0,0,0
0.875082,0,0,0,0
0.876632,0,0,0,0
0.878180,0,0,0,0
0.879680,0,0,0,0
0.881190,0,0,0,0
0.882676,0,0,0,0
0.884023,0,0,0,0
0.885413,0,0,0,0
0.886932,0,0,0,0
0.888482,0,0,0,0
0.890043,0,0,0,0
0.891593,0,0,0,0
0.893143,0,0,0,0
0.894694,0,0,0,0
0.896290,0,0,0,0
0.897839,0,0,0,0
0.899389,0,0,0,0
0.900953,0,0,0,0
0.902568,0,0,0,0
0.903929,0,0,0,0
0.905447,0,0,0,0
0.906998,0,0,0,0
0.908548,0,0,0,0
0.910097,0,0,0,0
0.911701,0,0,0,0
0.913251,0,0,0,0
0.914803,0,0,0,0
0.916353,0,0,0,0
0.917901,0,0,0,0
0.919451,0,0,0,0
0.921001,0,0,0,0
0.922566,0,0,0,0
0.924116,0,0,0,0
0.925665,0,0,0,0
0.927260,0,0,0,0
0.928810,0,0,0,0
0.930359,0,0,0,0
0.931914,0,0,0,0
0.933476,0,0,0,0
0.935027,0,0,0,0
0.936578,0,0,0,0
0.938126,0,0,0,0
0.939676,0,0,0,0
0.941216,0,0,0,0
0.942797,0,0,0,0
0.944236,0,0,0,0
0.945628,0,0,0,0
0.947144,0,0,0,0
0.948692,0,0,0,0
0.950239,0,0,0,0
0.951791,0,0,0,0
0.953338,0,0,0,0
0.954900,0,0,0,0
0.956448,0,0,0,0
0.957995,0,0,0,0
0.959587,0,0,0,0
0.961022,0,0,0,0
0.962546,0,0,0,0
0.964094,0,0,0,0
0.965654,0,0,0,0
0.967203,0,0,0,0
0.968655,0,0,0,0
0.970197,0,0,0,0
0.971799,0,0,0,0
0.973344,0,0,0,0
0.974894,0,0,0,0
0.976457,0,0,0,0
0.978004,0,0,0,0
0.979553,0,0,0,0
0.981102,0,0,0,0
0.982650,0,0,0,0
0.984198,0,0,0,0
0.985745,0,0,0,0
0.987307,0,0,0,0
0.988855,0,0,0,0
0.990402,0,0,0,0
0.991955,0,0,0,0
0.993501,0,0,0,0
0.995051,0,0,0,0
0.996599,0,0,0,0
0.998160,0,0,0,0
0.999784,0,0,0,0
1.001331,0,0,0,0
1.002881,0,0,0,0
1.004429,0,0,0,0
1.005975,0,0,0,0
1.007566,0,0,0,0
1.009127,0,0,0,0
1.010677,0,0,0,0
1.012224,0,0,0,0
1.013771,0,0,0,0
1.015334,0,0,0,0
1.016846,0,0,0,0
1.018240,0,0,0,0
1.019772,0,0,0,0
1.021320,0,0,0,0
1.022756,0,0,0,0
1.024323,0,0,0,0
1.025871,0,0,0,0
1.027421,0,0,0,0
1.028972,0,0,0,0
1.030537,0,0,0,0
1.032088,0,0,0,0
1.033637,0,0,0,0
1.035188,0,0,0,0
1.036738,0,0,0,0
1.038286,0,0,0,0
1.039841,0,0,0,0
1.041403,0,0,0,0
1.042954,0,0,0,0
1.044494,0,0,0,0
1.046034,0,0,0,0
1.047449,0,0,0,0
1.048959,0,0,0,0
1.050554,0,0,0,0
1.052116,0,0,0,0
1.053663,0,0,0,0
1.055257,0,0,0,0
1.056806,0,0,0,0
1.058352,0,0,0,0
1.059905,0,0,0,0
1.061452,0,0,0,0
1.062894,0,0,0,0
1.064414,0,0,0,0
1.065947,0,0,0,0
1.067399,0,0,0,0
1.068917,0,0,0,0
1.070464,0,0,0,0
1.071871,0,0,0,0
1.073277,0,0,0,0
1.074796,0,0,0,0
1.076344,0,0,0,0
1.078187,0,0,0,0
1.079999,0,0,0,0
1.081394,0,0,0,0
1.082778,0,0,0,0
1.084172,0,0,0,0
1.085554,0,0,0,0
1.086980,0,0,0,0
1.088498,0,0,0,0
1.090047,0,0,0,0
1.091598,0,0,0,0
1.093150,0,0,0,0
1.094717,0,0,0,0
1.096269,0,0,0,0
1.097818,0,0,0,0
1.099369,0,0,0,0
1.100921,0,0,0,0
1.102471,0,0,0,0
1.104068,0,0,0,0
1.105669,0,0,0,0
1.107223,0,0,0,0
1.108774,0,0,0,0
1.110324,0,0,0,0
1.111877,0,0,0,0
1.113427,0,0,0,0
1.114980,0,0,0,0
1.116544,0,0,0,0
1.118095,0,0,0,0
1.119690,0,0,0,0
1.121243,0,0,0,0
1.122796,0,0,0,0
1.124348,0,0,0,0
1.125897,0,0,0,0
1.127335,0,0,0,0
1.129104,0,0,0,0
1.130576,0,0,0,0
1.131979,0,0,0,0
1.133371,0,0,0,0
1.134827,0,0,0,0
1.136271,0,0,0,0
1.137672,0,0,0,0
1.139193,0,0,0,0
1.140748,0,0,0,0
1.142301,0,0,0,0
1.143859,0,0,0,0
1.145412,0,0,0,0
1.146968,0,0,0,0
1.148526,0,0,0,0
1.150070,0,0,0,0
1.151534,0,0,0,0
1.153057,0,0,0,0
1.154612,0,0,0,0
1.156166,0,0,0,0
1.157717,0,0,0,0
1.159284,0,0,0,0
1.160834,0,0,0,0
1.162325,0,0,0,0
1.163732,0,0,0,0
1.165251,0,0,0,0
1.166808,0,0,0,0
1.168407,0,0,0,0
1.169973,0,0,0,0
1.171528,0,0,0,0
1.173082,0,0,0,0
1.174637,0,0,0,0
1.176182,0,0,0,0
1.177726,0,0,0,0
1.179148,0,0,0,0
1.180553,0,0,0,0
1.182075,0,0,0,0
1.183673,0,0,0,0
1.185229,0,0,0,0
1.187018,0,0,0,0
1.188460,0,0,0,0
1.189857,0,0,0,0
1.191257,0,0,0,0
1.192648,0,0,0,0
1.194035,0,0,0,0
1.195426,0,0,0,0
1.196815,0,0,0,0
1.198332,0,0,0,0
1.199912,0,0,0,0
1.201477,0,0,0,0
1.203060,0,0,0,0
1.204655,0,0,0,0
1.206051,0,0,0,0
1.207568,0,0,0,0
1.209123,0,0,0,0
1.210678,0,0,0,0
1.212245,0,0,0,0
1.213799,0,0,0,0
1.215402,0,0,0,0
1.216958,0,0,0,0
1.218595,0,0,0,0
1.220003,0,0,0,0
1.221390,0,0,0,0
1.222787,0,0,0,0
1.224337,0,0,0,0
1.225889,0,0,0,0
1.227443,0,0,0,0
1.228996,0,0,0,0
1.230550,0,0,0,0
1.232104,0,0,0,0
1.233668,0,0,0,0
1.235908,0,0,0,0
1.237309,0,0,0,0
1.238726,0,0,0,0
1.240123,0,0,0,0
1.241554,0,0,0,0
1.243089,0,0,0,0
1.245488,0,0,0,0
1.246985,0,0,0,0
1.248454,0,0,0,0
1.249891,0,0,0,0
1.251277,0,0,0,0
1.252662,0,0,0,0
1.254045,0,0,0,0
1.255442,0,0,0,0
1.256832,0,0,0,0
1.258351,0,0,0,0
1.259910,0,0,0,0
1.261463,0,0,0,0
1.263063,0,0,0,0
1.264618,0,0,0,0
1.266185,0,0,0,0
1.267682,0,0,0,0
1.269205,0,0,0,0
1.270761,0,0,0,0
1.272315,0,0,0,0
1.273869,0,0,0,0
1.275424,0,0,0,0
1.276991,0,0,0,0
1.278548,0,0,0,0
1.280103,0,0,0,0
1.281656,0,0,0,0
1.283212,0,0,0,0
1.284766,0,0,0,0
1.286319,0,0,0,0
1.287891,0,0,0,0
1.289444,0,0,0,0
1.291000,0,0,0,0
1.292555,0,0,0,0
1.294108,0,0,0,0
1.295707,0,0,0,0
1.297264,0,0,0,0
1.298834,0,0,0,0
1.300388,0,0,0,0
1.301942,0,0,0,0
1.303497,0,0,0,0
1.305052,0,0,0,0
1.306608,0,0,0,0
1.308162,0,0,0,0
1.309728,0,0,0,0
1.311329,0,0,0,0
1.312884,0,0,0,0
1.314438,0,0,0,0
1.315990,0,0,0,0
1.317535,0,0,0,0
1.319009,0,0,0,0
1.320576,0,0,0,0
1.322120,0,0,0,0
1.323547,0,0,0,0
1.325075,0,0,0,0
1.326630,0,0,0,0
1.328231,0,0,0,0
1.329783,0,0,0,0
1.331351,0,0,0,0
1.332906,0,0,0,0
1.334458,0,0,0,0
1.336056,0,0,0,0
1.337609,0,0,0,0
1.339164,0,0,0,0
1.340718,0,0,0,0
1.342156,0,0,0,0
1.343722,0,0,0,0
1.345152,0,0,0,0
1.346678,0,0,0,0
1.348230,0,0,0,0
1.349779,0,0,0,0
1.351332,0,0,0,0
1.352904,0,0,0,0
1.354454,0,0,0,0
1.356039,0,0,0,0
1.357580,0,0,0,0
1.359039,0,0,0,0
1.360555,0,0,0,0
1.361982,0,0,0,0
1.363521,0,0,0,0
1.365072,0,0,0,0
1.366625,0,0,0,0
1.368177,0,0,0,0
1.369727,0,0,0,0
1.371279,0,0,0,0
1.372831,0,0,0,0
1.374393,0,0,0,0
1.375951,0,0,0,0
1.377500,0,0,0,0
1.379053,0,0,0,0
1.380604,0,0,0,0
1.382153,0,0,0,0
1.383766,0,0,0,0
1.385329,0,0,0,0
1.386883,0,0,0,0
1.388432,0,0,0,0
1.389982,0,0,0,0
1.391578,0,0,0,0
1.393130,0,0,0,0
1.394684,0,0,0,0
1.396125,0,0,0,0
1.397648,0,0,0,0
1.399200,0,0,0,0
1.400752,0,0,0,0
1.402302,0,0,0,0
1.403857,0,0,0,0
1.405407,0,0,0,0
1.407018,0,0,0,0
1.408571,0,0,0,0
1.410121,0,0,0,0
1.411673,0,0,0,0
1.413225,0,0,0,0
1.414778,0,0,0,0
1.416331,0,0,0,0
1.417894,0,0,0,0
1.419446,0,0,0,0
1.420999,0,0,0,0
1.422552,0,0,0,0
1.424105,0,0,0,0
1.425656,0,0,0,0
1.427209,0,0,0,0
1.428776,0,0,0,0
1.430327,0,0,0,0
1.431786,0,0,0,0
1.433177,0,0,0,0
1.434697,0,0,0,0
1.436249,0,0,0,0
1.437800,0,0,0,0
1.439408,0,0,0,0
1.440961,0,0,0,0
1.442566,0,0,0,0
1.444117,0,0,0,0
1.445668,0,0,0,0
1.447221,0,0,0,0
1.448774,0,0,0,0
1.450214,0,0,0,0
1.451800,0,0,0,0
1.453355,0,0,0,0
1.454956,0,0,0,0
1.456512,0,0,0,0
1.458065,0,0,0,0
1.459619,0,0,0,0
1.461179,0,0,0,0
1.462710,0,0,0,0
1.464265,0,0,0,0
1.465818,0,0,0,0
1.467373,0,0,0,0
1.468929,0,0,0,0
1.470482,0,0,0,0
1.472021,0,0,0,0
1.473416,0,0,0,0
1.474939,0,0,0,0
1.476532,0,0,0,0
1.478086,0,0,0,0
1.479640,0,0,0,0
1.481195,0,0,0,0
1.482764,0,0,0,0
1.484318,0,0,0,0
1.485871,0,0,0,0
1.487468,0,0,0,0
1.489022,0,0,0,0
1.490577,0,0,0,0
1.492130,0,0,0,0
1.493695,0,0,0,0
1.495249,0,0,0,0
1.496803,0,0,0,0
1.498354,0,0,0,0
1.499911,0,0,0,0
1.501462,0,0,0,0
1.503061,0,0,0,0
1.504503,0,0,0,0
1.506027,0,0,0,0
1.507581,0,0,0,0
1.509134,0,0,0,0
1.510689,0,0,0,0
1.512242,0,0,0,0
1.513793,0,0,0,0
1.515356,0,0,0,0
1.516910,0,0,0,0
1.518460,0,0,0,0
1.519957,0,0,0,0
1.521349,0,0,0,0
1.522870,0,0,0,0
1.524422,0,0,0,0
1.525987,0,0,0,0
1.527540,0,0,0,0
1.529093,0,0,0,0
1.530647,0,0,0,0
1.532200,0,0,0,0
1.533752,0,0,0,0
1.535349,0,0,0,0
1.536917,0,0,0,0
1.538468,0,0,0,0
1.540066,0,0,0,0
1.541617,0,0,0,0
1.543171,0,0,0,0
1.544724,0,0,0,0
1.546274,0,0,0,0
1.547845,0,0,0,0
1.549396,0,0,0,0
1.550994,0,0,0,0
1.552548,0,0,0,0
1.554367,0,0,0,0
1.555929,0,0,0,0
1.557481,0,0,0,0
1.559047,0,0,0,0
1.560598,0,0,0,0
1.562155,0,0,0,0
1.563685,0,0,0,0
1.565231,0,0,0,0
1.566799,0,0,0,0
1.568393,0,0,0,0
1.569960,0,0,0,0
1.571515,0,0,0,0
1.573071,0,0,0,0
1.574627,0,0,0,0
1.576183,0,0,0,0
1.577735,0,0,0,0
1.579292,0,0,0,0
1.580860,0,0,0,0
1.582413,0,0,0,0
1.583973,0,0,0,0
1.585527,0,0,0,0
1.587083,0,0,0,0
1.588638,0,0,0,0
1.590190,0,0,0,0
1.591835,0,0,0,0
1.593390,0,0,0,0
1.594946,0,0,0,0
1.596500,0,0,0,0
1.598053,0,0,0,0
1.599652,0,0,0,0
1.601207,0,0,0,0
1.602777,0,0,0,0
1.604332,0,0,0,0
1.605886,0,0,0,0
1.607440,0,0,0,0
1.608995,0,0,0,0
1.610551,0,0,0,0
1.612106,0,0,0,0
1.613548,0,0,0,0
1.615120,0,0,0,0
1.616676,0,0,0,0
1.618228,0,0,0,0
1.619787,0,0,0,0
