elapsed_s,ALWAYSON
1.077299,32618
1.078880,26781
1.080256,26362
1.081759,29303
1.083180,26878
1.084686,29306
1.086222,29497
1.087757,29483
1.089290,29523
1.090830,29477
1.092364,29434
1.093956,30595
1.095491,29466
1.097025,29436
1.098430,26585
1.099936,29302
1.101472,29499
1.103007,29456
1.104552,29683
1.106088,29507
1.107624,29467
1.109156,29469
1.110695,29502
1.112228,29440
1.113765,29439
1.115305,29538
1.116829,29264
1.118230,26557
1.119733,29272
1.121265,29496
1.122803,29460
1.124336,29423
1.125928,30566
1.127463,29445
1.128994,29406
1.130527,29456
1.132060,29421
1.133595,29470
1.135128,29421
1.136673,29674
1.138207,29466
1.139741,29438
1.141272,29483
1.142811,29471
1.144344,29437
1.145879,29428
1.147303,27064
1.148810,29255
1.150343,29455
1.151878,29451
1.153414,29491
1.154947,29428
1.156479,29433
1.158072,30612
1.159606,29417
1.161136,29445
1.162673,29437
1.164204,29408
1.165739,29457
1.167272,29409
1.168815,29637
1.170346,29407
1.171877,29383
1.173411,29469
1.174944,29421
1.176475,29395
1.178008,29433
1.179554,29653
1.181083,29456
1.182618,29415
1.184150,29409
1.185684,29462
1.187218,29416
1.188747,29370
1.190592,35607
1.191985,26534
1.193361,34172
1.195157,26293
1.196592,30792
1.198134,26500
1.199782,34821
1.201336,26656
1.202711,26284
1.204077,26235
1.205446,26284
1.206856,27080
1.208223,26226
1.209587,26926
1.211600,43244
1.213527,32270
1.215098,29034
1.216447,26509
1.217817,26200
1.219182,26181
1.220543,26145
1.221945,26959
1.223322,26461
1.224688,26193
1.226185,29201
1.227714,29354
1.229243,29442
1.230777,29351
1.232305,29353
1.233889,30402
1.235418,29386
1.236947,29330
1.238521,30233
1.240051,29343
1.241580,29356
1.243171,29478
1.244541,27146
1.245927,26459
1.247424,29177
1.248954,29388
1.250487,29403
1.252018,29410
1.253552,30295
1.255143,29693
1.256673,29394
1.258207,29452
1.259739,29409
1.261270,29499
1.262807,29412
1.264338,29400
1.265762,26965
1.267268,29300
1.268801,29441
1.270380,30312
1.271915,29471
1.273451,29494
1.274985,29456
1.276531,29666
1.278021,28670
1.279558,29455
1.281090,29504
1.282629,29455
1.284162,29424
1.285698,30364
1.287291,29729
1.288823,29400
1.290235,26805
1.291746,29336
1.293279,29505
1.294697,26813
1.296205,29270
1.297752,29740
1.299287,29446
1.300819,29421
1.302397,30309
1.303932,29459
1.305468,29501
1.307002,29450
1.308549,29714
1.310086,29493
1.311620,29444
1.313153,29516
1.314692,29470
1.316225,29426
1.317760,29504
1.319183,26921
1.320688,29300
1.322223,29477
1.323759,29446
1.325291,29535
1.326830,29447
1.328363,29435
1.329911,29726
1.331446,29460
1.332979,29424
1.334557,30351
1.336093,29470
1.337630,29491
1.339164,29471
1.340711,29698
1.342246,29474
1.343781,29450
1.345314,29467
1.346849,29449
1.348382,29437
1.349963,30370
1.351512,29730
1.353045,29413
1.354548,28453
1.356052,29312
1.357589,29483
1.359123,29459
1.360655,29431
1.362203,29719
1.363737,29452
1.365271,29514
1.366809,29432
1.368340,29394
1.369873,29440
1.371405,29409
1.372949,29654
1.374482,29425
1.376014,29433
1.377549,29471
1.379082,29419
1.380613,29379
1.382190,30312
1.383737,29697
1.385268,29467
1.386805,29430
1.388336,29383
1.389870,29441
1.391401,29424
1.392932,29397
1.394477,29644
1.396009,29430
1.397544,30313
1.399120,29406
1.400651,29395
1.402185,29449
1.403717,29426
1.405261,29743
1.406799,29425
1.408330,29394
1.409864,29455
1.411396,29414
1.412927,29386
1.414503,30284
1.416049,29653
1.417583,29470
1.419116,29435
1.420647,29387
1.422180,29444
1.423713,29419
1.425243,29472
1.426792,29671
1.428324,29387
1.429902,30336
1.431436,29422
1.432967,29400
1.434500,29425
1.436032,29432
1.437580,29730
1.439113,29401
1.440643,29395
1.442177,29415
1.443718,31176
1.445212,28885
1.446703,26504
1.448086,26494
1.449588,29302
1.451123,29472
1.452657,29433
1.454193,29513
1.455728,29469
1.457262,29508
1.458813,29719
1.460346,29436
1.461927,30358
1.463462,29478
1.464996,29432
1.466531,29487
1.468066,29462
1.469615,29758
1.471150,29445
1.472683,29456
1.474220,29503
1.475755,29465
1.477288,29524
1.478828,29479
1.480249,26891
1.481758,29359
1.483292,29463
1.484825,29419
1.486359,29465
1.487894,29462
1.489430,29504
1.490985,29870
1.492520,29438
1.494100,30366
1.495636,29475
1.497170,29528
1.498709,29474
1.500243,29455
1.501793,29775
1.503329,29486
1.504863,29428
1.506397,29481
1.507932,29450
1.509468,30367
1.511048,29469
1.512595,29694
1.514131,29497
1.515666,29464
1.517199,30097
1.518642,26659
1.520016,26324
1.521518,29293
1.523066,29707
1.524598,29435
1.526179,30373
1.527715,29462
1.529248,29492
1.530782,29302
1.532306,29271
1.533720,27433
1.535263,29427
1.536796,29432
1.538331,29464
1.539864,29450
1.541401,29524
1.542939,29518
1.544486,29683
1.546022,29504
1.547557,29469
1.549091,29515
1.550629,29441
1.552161,29442
1.553697,29507
1.555245,29721
1.556779,29428
1.558357,30336
1.559894,29476
1.561430,29505
1.562965,29467
1.564498,29363
1.566045,29764
1.567579,29449
1.569112,29526
1.570650,29450
1.572184,29450
1.573720,29503
1.575256,29487
1.576803,29689
1.578338,29492
1.579874,29473
1.581411,29504
1.582946,29455
1.584478,29446
1.586014,29512
1.587440,27125
1.588972,29844
1.590585,30977
1.592149,30002
1.593714,30068
1.595278,30010
1.596839,29965
1.598415,30281
1.599979,30008
1.601543,30054
1.603107,30020
1.604669,29979
1.606283,30996
1.607847,30015
1.609424,30282
1.610986,30004
1.612548,29978
1.614112,30040
1.615675,29993
1.617236,30076
1.618803,29994
1.620378,30230
1.621992,31001
1.623556,30018
1.625117,30065
1.626680,29821
1.628232,29813
1.629654,26937
1.631220,30524
1.632784,30005
1.634346,29994
1.635907,29962
1.637470,30938
1.639080,29991
1.640640,29940
1.642215,30248
1.643775,29919
1.645205,27712
1.646772,29868
1.648332,29903
1.649892,30003
1.651450,29913
1.653059,30900
1.654682,31157
1.656243,29965
1.657807,30038
1.659368,29913
1.660926,29955
1.662489,30015
1.664066,30298
1.665630,30049
1.667194,30007
1.668755,29976
1.670368,30973
1.671930,29986
1.673495,30044
1.675072,30285
1.676634,29973
1.678197,30034
1.679761,30013
1.681323,29282
1.682722,27194
1.684119,26745
1.685659,30997
1.687274,30035
1.688835,29961
1.690397,30032
1.691962,30010
1.693526,30032
1.695089,30009
1.696664,30250
1.698229,30038
1.699792,30026
1.701354,34237
1.703005,27042
1.704402,26790
1.705797,26799
1.707202,26963
1.708594,26733
1.709989,25978
1.711476,29772
1.713037,29992
1.714526,30302
1.716457,35834
1.717926,27303
1.719322,26833
1.720718,27872
1.722310,30891
1.723784,26860
1.725177,26785
1.726572,26731
1.727973,26897
1.729405,27476
1.730795,26708
1.732186,26694
1.733715,29821
1.735279,30017
1.736840,29968
1.738416,30279
1.739979,30007
1.741543,30637
1.743015,27365
1.744422,26865
1.745818,26828
1.747212,26751
1.748618,26975
1.750060,27647
1.751586,29698
1.753143,30058
1.754706,29793
1.756255,29790
1.757684,27176
1.759232,30058
1.760792,29948
1.762354,30025
1.763916,29938
1.765479,30973
1.767090,29968
1.768649,29929
1.770224,30278
1.771787,29962
1.773345,32105
1.774887,27041
1.776281,26699
1.777809,29785
1.779369,29966
1.780940,30141
1.782550,30875
1.784105,29862
1.785665,29996
1.787224,29955
1.788785,29966
1.790347,29995
1.791922,30251
1.793487,30035
1.795049,29983
1.796610,29959
1.798222,30990
1.799785,30011
1.801346,30790
1.802830,27272
1.804363,29829
1.805928,30034
1.807490,29929
1.809047,29942
1.810663,31053
1.812224,29958
1.813849,31242
1.815413,29973
1.816972,29940
1.818535,30010
1.820097,29995
1.821750,31518
1.823169,27105
1.824577,26919
1.826107,29846
1.827669,29978
1.829229,30046
1.830797,30032
1.832358,29969
1.833922,30024
1.835498,30275
1.837060,29970
1.838729,32057
1.840290,29967
1.841852,29952
1.843411,29946
1.844942,29102
1.846405,27991
1.847936,29835
1.849502,30030
1.851063,29998
1.852624,29989
1.854190,30055
1.855753,30003
1.857329,31115
1.858936,29998
1.860498,30004
1.862112,30988
1.863676,30022
1.865238,30091
1.866806,29998
1.868382,30272
1.869947,30055
1.871511,30005
1.873072,31449
1.874726,30276
1.876287,30001
1.877903,31039
1.879482,30280
1.881043,29978
1.882659,31032
1.884221,29983
1.885786,30034
1.887349,30031
1.888911,29990
1.890351,27233
1.891885,29860
1.893449,30049
1.895012,30019
1.896576,30000
1.898141,30048
1.899704,30019
1.901280,30358
1.902850,30046
1.904412,29995
1.905978,30047
1.907540,30005
1.909102,30073
1.910671,30043
1.912247,30252
1.913812,30051
1.915375,30027
1.916938,29981
1.918501,30016
1.920064,30000
1.921628,30029
1.923202,30222
1.924762,29958
1.926374,30933
1.927937,30012
1.929500,30008
1.931062,30002
1.932622,29949
1.934064,27297
1.935598,29839
1.937159,30030
1.938724,30004
1.940285,29961
1.941899,31005
1.943462,29989
1.945045,30399
1.946688,31536
1.948249,29964
1.949812,30007
1.951373,29986
1.952933,29962
1.954496,29985
1.956070,30240
1.957634,30997
1.959247,29994
1.960807,29901
1.962366,29986
1.963927,29986
1.965492,30030
1.966935,27276
1.968468,29861
1.970030,29975
1.971590,30001
1.973152,30040
1.974720,30019
1.976280,29947
1.977855,30256
1.979417,29998
1.980979,29908
1.982405,27146
1.983827,27210
1.985221,28004
1.986680,26727
1.988081,26890
1.989473,27573
1.991009,30344
1.992855,40681
1.994614,26897
1.996008,26665
1.997525,29173
1.998926,26839
2.000082,24232
