elapsed_s,TSE_DET_WORKING_CYCLE_L1,TSE_BBOX_WORKING_CYCLE_L1,TSE_CULLING_WORKING_CYCLE_L1,TSE_SETUP_WORKING_CYCLE_L1
0.631821,0,0,0,0
0.633150,0,0,0,0
0.634521,0,0,0,0
0.635827,0,0,0,0
0.637140,0,0,0,0
0.638492,0,0,0,0
0.639796,0,0,0,0
0.641099,0,0,0,0
0.642457,0,0,0,0
0.643764,0,0,0,0
0.645069,0,0,0,0
0.646422,0,0,0,0
0.647736,0,0,0,0
0.649041,0,0,0,0
0.650392,0,0,0,0
0.651683,0,0,0,0
0.652977,0,0,0,0
0.654318,0,0,0,0
0.655609,0,0,0,0
0.656899,0,0,0,0
0.658244,0,0,0,0
0.659533,0,0,0,0
0.660822,0,0,0,0
0.662160,0,0,0,0
0.663453,0,0,0,0
0.664741,0,0,0,0
0.666069,0,0,0,0
0.667428,0,0,0,0
0.668789,0,0,0,0
0.670199,0,0,0,0
0.671450,0,0,0,0
0.672809,0,0,0,0
0.674116,0,0,0,0
0.675491,0,0,0,0
0.676809,0,0,0,0
0.678223,0,0,0,0
0.679591,0,0,0,0
0.680953,0,0,0,0
0.684880,0,0,0,0
0.686302,0,0,0,0
0.687714,0,0,171,171
0.689211,0,0,0,0
0.690929,0,0,0,0
0.692323,0,0,0,0
0.693710,0,0,0,0
0.695095,0,0,0,0
0.696476,0,0,0,0
0.697840,0,0,1164,1179
0.699184,0,0,1800,1785
0.700568,0,0,0,0
0.701933,0,0,0,0
0.703280,0,0,0,0
0.704623,0,0,0,0
0.705966,0,0,0,0
0.707307,0,0,0,0
0.708695,0,0,0,0
0.710030,0,0,0,0
0.711367,0,0,0,0
0.712714,0,0,0,0
0.714763,0,0,0,0
0.716153,0,0,0,0
0.717533,0,0,0,0
0.719006,0,0,0,0
0.720383,0,0,0,0
0.721762,0,0,0,0
0.723184,0,0,0,0
0.724563,0,0,0,0
0.727674,0,0,0,0
0.729055,0,0,0,0
0.730435,0,0,0,0
0.731814,0,0,0,0
0.733202,0,0,0,0
0.734583,0,0,0,0
0.735969,0,0,0,0
0.737355,0,0,0,0
0.738743,0,0,0,0
0.740123,0,0,0,0
0.741501,0,0,0,0
0.743005,0,0,0,0
0.744392,0,0,0,0
0.745884,0,0,0,0
0.747267,0,0,0,0
0.748651,0,0,0,0
0.750037,0,0,0,0
0.751422,0,0,0,0
0.752935,0,0,0,0
0.754485,0,0,0,0
0.755924,0,0,0,0
0.757443,0,0,0,0
0.759051,0,0,0,0
0.760597,0,0,0,0
0.762023,0,0,0,0
0.763550,0,0,0,0
0.765099,0,0,0,0
