elapsed_s,TSE_FE_BR_STALLS_DUETO_BV_CLIP,TSE_FE_BR_STALLS_DUETO_BV_POLY,TSE_FE_BV_STALLS_DUETO_BR_CLIP,TSE_FE_BV_STALLS_DUETO_BR_POLY
1.045421,0,0,0,0
1.046970,0,0,0,0
1.048529,0,0,0,0
1.050074,0,0,0,0
1.051624,0,0,0,0
1.053172,0,0,0,0
1.054717,0,0,0,0
1.056335,0,0,0,0
1.058960,0,0,0,0
1.061365,0,0,0,0
1.062991,0,0,0,0
1.064499,0,0,0,0
1.067187,0,0,0,0
1.068731,0,0,0,0
1.070177,0,0,0,0
1.071768,0,0,0,0
1.073170,0,0,0,0
1.074520,0,0,0,0
1.075862,0,0,0,0
1.077201,0,0,0,0
1.078539,0,0,0,0
1.079996,0,0,0,0
1.081336,0,0,0,0
1.082705,0,0,0,0
1.084097,0,0,0,0
1.085487,0,0,0,0
1.086911,0,0,0,0
1.088299,0,0,0,0
1.089813,0,0,0,0
1.091364,0,0,0,0
1.092927,0,0,0,0
1.094473,0,0,0,0
1.096022,0,0,0,0
1.097571,0,0,0,0
1.099165,0,0,0,0
1.100716,0,0,0,0
1.102263,0,0,0,0
1.103828,0,0,0,0
1.105369,0,0,0,0
1.106790,0,0,0,0
1.108255,0,0,0,0
1.109770,0,0,0,0
1.111319,0,0,0,0
1.112868,0,0,0,0
1.115204,0,0,0,0
1.117325,0,0,0,0
1.118715,0,0,0,0
1.120104,0,0,0,0
1.126544,0,0,0,0
1.127936,0,0,0,0
1.129318,0,0,0,0
1.130737,0,0,0,0
1.132126,0,0,0,0
1.133511,0,0,0,0
1.134909,0,0,0,0
1.136294,0,0,0,0
1.137677,0,0,0,0
1.139063,0,0,0,0
1.140447,0,0,0,0
1.141831,0,0,0,0
1.143217,0,0,0,0
1.144599,0,0,0,0
1.145992,0,0,0,0
1.147413,0,0,0,0
1.148799,0,0,0,0
1.150182,0,0,0,0
1.151567,0,0,0,0
1.152951,0,0,0,0
1.154335,0,0,0,0
1.155719,0,0,0,0
1.157128,0,0,0,0
1.158645,0,0,0,0
1.160200,0,0,0,0
1.161747,0,0,0,0
1.163341,0,0,0,0
1.164891,0,0,0,0
1.166439,0,0,0,0
1.168003,0,0,0,0
1.169552,0,0,0,0
1.171104,0,0,0,0
1.172644,0,0,0,0
1.174184,0,0,0,0
1.175602,0,0,0,0
1.177122,0,0,0,0
1.178725,0,0,0,0
1.180327,0,0,0,0
1.181875,0,0,0,0
1.183426,0,0,0,0
1.184976,0,0,0,0
1.186524,0,0,0,0
1.188072,0,0,0,0
1.189634,0,0,0,0
1.191185,0,0,0,0
1.192734,0,0,0,0
1.194282,0,0,0,0
1.195831,0,0,0,0
1.197380,0,0,0,0
1.198931,0,0,0,0
1.200494,0,0,0,0
1.202042,0,0,0,0
1.203593,0,0,0,0
1.205142,0,0,0,0
1.206689,0,0,0,0
1.208243,0,0,0,0
1.209791,0,0,0,0
1.211397,0,0,0,0
1.212947,0,0,0,0
1.214494,0,0,0,0
1.216043,0,0,0,0
1.217593,0,0,0,0
1.219145,0,0,0,0
1.220694,0,0,0,0
1.222255,0,0,0,0
1.223804,0,0,0,0
1.225353,0,0,0,0
1.226948,0,0,0,0
1.228497,0,0,0,0
1.230045,0,0,0,0
1.231596,0,0,0,0
1.233159,0,0,0,0
