elapsed_s,TSE_BE_INPUT_NULL_PRIM,TSE_BE_TRIVAL_REJ_PRIM,TSE_BE_CLIPPED_PRIM,TSE_BE_ZERO_AREA_PRIM
0.833542,0,0,0,0
0.834943,0,0,0,0
0.836464,0,0,0,0
0.838014,0,0,0,0
0.839562,0,0,0,0
0.841113,0,0,0,0
0.842662,0,0,0,0
0.844214,0,0,0,0
0.845777,0,0,0,0
0.847326,0,0,0,0
0.848879,0,0,0,0
0.850429,0,0,0,0
0.851977,0,0,0,0
0.853531,0,0,0,0
0.855080,0,0,0,0
0.856645,0,0,0,0
0.858196,0,0,0,0
0.859745,0,0,0,0
0.861296,0,0,0,0
0.862847,0,0,0,0
0.864441,0,0,0,0
0.865991,0,0,0,0
0.867552,0,0,0,0
0.869101,0,0,0,0
0.870649,0,0,0,0
0.872199,0,0,0,0
0.873748,0,0,0,0
0.875294,0,0,0,0
0.876844,0,0,0,0
0.878405,0,0,0,0
0.879994,0,0,0,0
0.881486,0,0,0,0
0.882877,0,0,0,0
0.884266,0,0,0,0
0.885651,0,0,0,0
0.887035,0,0,0,0
0.888436,0,0,0,0
0.889821,0,0,0,0
0.891334,0,0,0,0
0.892883,0,0,0,0
0.894432,0,0,0,0
0.896021,0,0,0,0
0.897575,0,0,0,0
0.899134,0,0,0,0
0.900684,0,0,0,0
0.902232,0,0,0,0
0.903778,0,0,0,0
0.905327,0,0,0,0
0.906875,0,0,0,0
0.908425,0,0,0,0
0.909987,0,0,0,0
0.911534,0,0,0,0
0.913084,0,0,0,0
0.914632,0,0,0,0
0.916247,0,0,0,0
0.917860,0,0,0,0
0.919407,0,0,0,0
0.920969,0,0,0,0
0.922418,0,0,0,0
0.923965,0,0,0,0
0.925516,0,0,0,0
0.927063,0,0,0,0
0.928655,0,0,0,0
0.930204,0,0,0,0
0.931763,0,0,0,0
0.933311,0,0,0,0
0.934860,0,0,0,0
0.936409,0,0,0,0
0.937957,0,0,0,0
0.939503,0,0,0,0
0.941164,0,0,0,0
0.942652,0,0,0,0
0.944088,0,0,0,0
0.945607,0,0,0,0
0.947154,0,0,0,0
0.948705,0,0,0,0
0.950255,0,0,0,0
0.951804,0,0,0,0
0.953238,0,0,0,0
0.954628,0,0,0,0
0.956143,0,0,0,0
0.957687,0,0,0,0
0.959233,0,0,0,0
0.960786,0,0,0,0
0.962335,0,0,0,0
0.963895,0,0,0,0
0.965448,0,0,0,0
0.966995,0,0,0,0
0.968545,0,0,0,0
0.970095,0,0,0,0
0.971643,0,0,0,0
0.973192,0,0,0,0
0.974627,0,0,0,0
0.976193,0,0,0,0
0.977742,0,0,0,0
0.979290,0,0,0,0
0.980841,0,0,0,0
0.982390,0,0,0,0
0.983937,0,0,0,0
0.985503,0,0,0,0
0.986937,0,0,0,0
0.988459,0,0,0,0
0.990006,0,0,0,0
0.991550,0,0,0,0
0.992973,0,0,0,0
0.994500,0,0,0,0
0.996062,0,0,0,0
0.997620,0,0,0,0
0.999168,0,0,0,0
1.000721,0,0,0,0
1.002272,0,0,0,0
1.003821,0,0,0,0
1.005242,0,0,0,0
1.006772,0,0,0,0
1.008367,0,0,0,0
1.009918,0,0,0,0
1.011467,0,0,0,0
1.013021,0,0,0,0
1.014563,0,0,0,0
1.016102,0,0,0,0
1.017646,0,0,0,0
1.019231,0,0,0,0
1.020782,0,0,0,0
1.022333,0,0,0,0
1.023882,0,0,0,0
1.025637,0,0,0,0
1.027332,0,0,0,0
1.028756,0,0,0,0
1.030148,0,0,0,0
1.031682,0,0,0,0
1.033337,0,0,0,0
1.034725,0,0,0,0
1.036111,0,0,0,0
1.037500,0,0,0,0
1.038896,0,0,0,0
1.040328,0,0,0,0
1.041715,0,0,0,0
1.043230,0,0,0,0
1.044783,0,0,0,0
1.046334,0,0,0,0
1.047884,0,0,0,0
1.049526,0,0,0,0
1.051076,0,0,0,0
1.052629,0,0,0,0
1.054181,0,0,0,0
1.055731,0,0,0,0
1.057282,0,0,0,0
1.058829,0,0,0,0
1.060391,0,0,0,0
1.061942,0,0,0,0
1.063490,0,0,0,0
1.065038,0,0,0,0
1.066591,0,0,0,0
1.068141,0,0,0,0
1.069737,0,0,0,0
1.071298,0,0,0,0
1.072854,0,0,0,0
1.074435,0,0,0,0
1.075975,0,0,0,0
1.077369,0,0,0,0
1.078879,0,0,0,0
1.080340,0,0,0,0
1.081906,0,0,0,0
1.083457,0,0,0,0
1.085009,0,0,0,0
1.086562,0,0,0,0
1.088152,0,0,0,0
1.089734,0,0,0,0
1.091282,0,0,0,0
1.092847,0,0,0,0
1.094399,0,0,0,0
1.095950,0,0,0,0
1.097505,0,0,0,0
1.099054,0,0,0,0
1.100607,0,0,0,0
1.102159,0,0,0,0
1.103720,0,0,0,0
1.105317,0,0,0,0
1.106868,0,0,0,0
1.108421,0,0,0,0
1.109962,0,0,0,0
1.111502,0,0,0,0
1.112920,0,0,0,0
1.114517,0,0,0,0
1.115988,0,0,0,0
1.117439,0,0,0,0
1.118826,0,0,0,0
1.120237,0,0,0,0
1.122887,0,0,0,0
1.124403,0,0,0,0
1.125843,0,0,0,0
1.127367,0,0,0,0
1.128918,0,0,0,0
1.130467,0,0,0,0
1.132014,0,0,0,0
1.133606,0,0,0,0
1.135154,0,0,0,0
1.136718,0,0,0,0
1.138268,0,0,0,0
1.139816,0,0,0,0
1.141363,0,0,0,0
1.142808,0,0,0,0
1.144211,0,0,0,0
1.145726,0,0,0,0
1.147161,0,0,0,0
1.148683,0,0,0,0
1.150230,0,0,0,0
1.151781,0,0,0,0
1.153443,0,0,0,0
1.154994,0,0,0,0
