elapsed_s,CP_S_SKEW_BUFFER_ABOVE_THRESH,CP_ECACHE_HITS,CP_ECACHE_KILLS,CP_ECACHE_REQS,CP_ECACHE_EVEN_REQS,CP_ECACHE_STALLS_RAP,CP_ECACHE_BUSY
0.274426,0,0,0,0,0,0,0
0.276089,0,0,0,0,0,0,0
0.277578,0,0,0,0,0,0,0
0.278923,0,0,0,0,0,0,0
0.280278,0,0,0,0,0,0,0
0.281634,0,0,0,0,0,0,0
0.283108,0,0,0,0,0,0,0
0.284460,0,0,0,0,0,0,0
0.285774,0,0,0,0,0,0,0
0.287136,0,0,0,0,0,0,0
0.288589,0,0,0,0,0,0,0
0.289987,0,0,0,0,0,0,0
0.291384,0,0,0,0,0,0,0
0.292781,0,0,0,0,0,0,0
0.294177,0,0,0,0,0,0,0
0.295620,0,0,0,0,0,0,0
0.297018,0,0,0,0,0,0,0
0.298412,0,0,0,0,0,0,0
0.299808,0,0,0,0,0,0,0
0.301205,0,0,0,0,0,0,0
0.302600,0,0,0,0,0,0,0
0.304166,0,0,0,0,0,0,0
0.305743,0,0,0,0,0,0,0
0.307312,0,0,0,0,0,0,0
0.308878,0,0,0,0,0,0,0
0.310441,0,0,0,0,0,0,0
0.311950,0,0,0,0,0,0,0
0.313761,0,0,0,0,0,0,0
0.315328,0,0,0,0,0,0,0
0.316906,0,0,0,0,0,0,0
0.318348,0,0,0,0,0,0,0
0.319934,0,0,0,0,0,0,0
0.321501,0,0,0,0,0,0,0
0.323069,0,0,0,0,0,0,0
0.324635,0,0,0,0,0,0,0
0.326199,0,0,0,0,0,0,0
0.327889,0,0,0,0,0,0,0
0.329461,0,0,0,0,0,0,0
0.331033,0,0,0,0,0,0,0
0.332600,0,0,0,0,0,0,0
0.334164,0,0,0,0,0,0,0
0.335774,0,0,0,0,0,0,0
0.337341,0,0,0,0,0,0,0
0.338922,0,0,0,0,0,0,0
0.340489,0,0,0,0,0,0,0
0.342053,0,0,0,0,0,0,0
0.343665,0,0,0,0,0,0,0
0.345232,0,0,0,0,0,0,0
0.346882,0,0,0,0,0,0,0
0.348381,0,0,0,0,0,0,0
0.349797,0,0,0,0,0,0,0
0.351353,0,0,0,0,0,0,0
0.352915,0,0,0,0,0,0,0
0.354480,0,0,0,0,0,0,0
0.356133,0,0,0,0,0,0,0
0.357697,0,0,0,0,0,0,0
0.359265,0,0,0,0,0,0,0
0.360846,0,0,0,0,0,0,0
0.362410,0,0,0,0,0,0,0
0.363847,0,0,0,0,0,0,0
0.365385,0,0,0,0,0,0,0
0.366953,0,0,0,0,0,0,0
0.368520,0,0,0,0,0,0,0
0.370085,0,0,0,0,0,0,0
0.371665,0,0,0,0,0,0,0
0.373233,0,0,0,0,0,0,0
0.374864,0,0,0,0,0,0,0
0.376494,0,0,0,0,0,0,0
0.378058,0,0,0,0,0,0,0
0.379627,0,0,0,0,0,0,0
0.381194,0,0,0,0,0,0,0
0.382772,0,0,0,0,0,0,0
0.384355,0,0,0,0,0,0,0
0.385755,0,0,0,0,0,0,0
0.387300,0,0,0,0,0,0,0
0.388867,0,0,0,0,0,0,0
0.390432,0,0,0,0,0,0,0
0.392071,0,0,0,0,0,0,0
0.393652,0,0,0,0,0,0,0
0.395222,0,0,0,0,0,0,0
0.396789,0,0,0,0,0,0,0
0.398356,0,0,0,0,0,0,0
0.399967,0,0,0,0,0,0,0
0.401527,0,0,0,0,0,0,0
0.402953,0,0,0,0,0,0,0
0.404501,0,0,0,0,0,0,0
0.406065,0,0,0,0,0,0,0
0.407676,0,0,0,0,0,0,0
0.409243,0,0,0,0,0,0,0
0.410811,0,0,0,0,0,0,0
0.412376,0,0,0,0,0,0,0
0.413941,0,0,0,0,0,0,0
0.415569,0,0,0,0,0,0,0
0.417137,0,0,0,0,0,0,0
0.418700,0,0,0,0,0,0,0
0.420270,0,0,0,0,0,0,0
0.421835,0,0,0,0,0,0,0
0.423452,0,0,0,0,0,0,0
0.425016,0,0,0,0,0,0,0
0.426675,0,0,0,0,0,0,0
0.428245,0,0,0,0,0,0,0
0.429831,0,0,0,0,0,0,0
0.431257,0,0,0,0,0,0,0
0.432660,0,0,0,0,0,0,0
0.434059,0,0,0,0,0,0,0
0.435457,0,0,0,0,0,0,0
0.436998,0,0,0,0,0,0,0
0.438559,0,0,0,0,0,0,0
0.440055,0,0,0,0,0,0,0
0.441490,0,0,0,0,0,0,0
0.442997,0,0,0,0,0,0,0
0.444394,0,0,0,0,0,0,0
0.445794,0,0,0,0,0,0,0
0.447215,0,0,0,0,0,0,0
0.448654,0,0,0,0,0,0,0
0.450049,0,0,0,0,0,0,0
0.451445,0,0,0,0,0,0,0
0.452967,0,0,0,0,0,0,0
0.454522,0,0,0,0,0,0,0
0.456144,0,0,0,0,0,0,0
0.457725,0,0,0,0,0,0,0
0.459291,0,0,0,0,0,0,0
0.460855,0,0,0,0,0,0,0
0.462418,0,0,0,0,0,0,0
0.463990,0,0,0,0,0,0,0
0.465521,0,0,0,0,0,0,0
0.466932,0,0,0,0,0,0,0
0.468455,0,0,0,0,0,0,0
0.469860,0,0,0,0,0,0,0
0.471301,0,0,0,0,0,0,0
0.472709,0,0,0,0,0,0,0
0.474115,0,0,0,0,0,0,0
0.475518,0,0,0,0,0,0,0
0.476920,0,0,0,0,0,0,0
0.478449,0,0,0,0,0,0,0
0.479965,0,0,0,0,0,0,0
0.481502,0,0,0,0,0,0,0
0.483070,0,0,0,0,0,0,0
0.484636,0,0,0,0,0,0,0
0.486200,0,0,0,0,0,0,0
0.487811,0,0,0,0,0,0,0
0.489379,0,0,0,0,0,0,0
0.490961,0,0,0,0,0,0,0
0.492528,0,0,0,0,0,0,0
0.494093,0,0,0,0,0,0,0
0.495702,0,0,0,0,0,0,0
0.497267,0,0,0,0,0,0,0
0.498920,0,0,0,0,0,0,0
0.500489,0,0,0,0,0,0,0
0.502067,0,0,0,0,0,0,0
0.503679,0,0,0,0,0,0,0
0.505238,0,0,0,0,0,0,0
0.506881,0,0,0,0,0,0,0
0.508346,0,0,0,0,0,0,0
0.509788,0,0,0,0,0,0,0
0.511368,0,0,0,0,0,0,0
0.512950,0,0,0,0,0,0,0
0.514516,0,0,0,0,0,0,0
0.516087,0,0,0,0,0,0,0
0.517652,0,0,0,0,0,0,0
0.519100,0,0,0,0,0,0,0
0.520752,0,0,0,0,0,0,0
0.522310,0,0,0,0,0,0,0
0.523757,0,0,0,0,0,0,0
0.525285,0,0,0,0,0,0,0
0.526940,0,0,0,0,0,0,0
0.528508,0,0,0,0,0,0,0
0.530074,0,0,0,0,0,0,0
0.531642,0,0,0,0,0,0,0
0.533209,0,0,0,0,0,0,0
0.534856,0,0,0,0,0,0,0
0.536485,0,0,0,0,0,0,0
0.538050,0,0,0,0,0,0,0
0.539621,0,0,0,0,0,0,0
0.541189,0,0,0,0,0,0,0
0.542755,0,0,0,0,0,0,0
0.544158,0,0,0,0,0,0,0
0.545589,0,0,0,0,0,0,0
0.547000,0,0,0,0,0,0,0
0.548410,0,0,0,0,0,0,0
0.549813,0,0,0,0,0,0,0
0.551219,0,0,0,0,0,0,0
0.552670,0,0,0,0,0,0,0
0.554202,0,0,0,0,0,0,0
0.555823,0,0,0,0,0,0,0
0.557385,0,0,0,0,0,0,0
0.559036,0,0,0,0,0,0,0
0.560644,0,0,0,0,0,0,0
0.562208,0,0,0,0,0,0,0
0.563773,0,0,0,0,0,0,0
0.565338,0,0,0,0,0,0,0
0.566919,0,0,0,0,0,0,0
0.568487,0,0,0,0,0,0,0
0.570051,0,0,0,0,0,0,0
0.571619,0,0,0,0,0,0,0
0.573185,0,0,0,0,0,0,0
0.574749,0,0,0,0,0,0,0
0.576182,0,0,0,0,0,0,0
0.577599,0,0,0,0,0,0,0
0.579133,0,0,0,0,0,0,0
0.580700,0,0,0,0,0,0,0
0.582263,0,0,0,0,0,0,0
0.583870,0,0,0,0,0,0,0
0.585383,0,0,0,0,0,0,0
0.586927,0,0,0,0,0,0,0
0.588507,0,0,0,0,0,0,0
0.590072,0,0,0,0,0,0,0
0.591684,0,0,0,0,0,0,0
0.593252,0,0,0,0,0,0,0
0.594820,0,0,0,0,0,0,0
0.596386,0,0,0,0,0,0,0
0.597950,0,0,0,0,0,0,0
0.599575,0,0,0,0,0,0,0
0.601143,0,0,0,0,0,0,0
0.602707,0,0,0,0,0,0,0
0.604277,0,0,0,0,0,0,0
0.605841,0,0,0,0,0,0,0
0.607451,0,0,0,0,0,0,0
0.609018,0,0,0,0,0,0,0
0.610595,0,0,0,0,0,0,0
0.612165,0,0,0,0,0,0,0
0.613730,0,0,0,0,0,0,0
0.615340,0,0,0,0,0,0,0
0.616908,0,0,0,0,0,0,0
0.618473,0,0,0,0,0,0,0
0.620004,0,0,0,0,0,0,0
0.621549,0,0,0,0,0,0,0
0.623117,0,0,0,0,0,0,0
0.624730,0,0,0,0,0,0,0
0.626296,0,0,0,0,0,0,0
0.627862,0,0,0,0,0,0,0
0.629429,0,0,0,0,0,0,0
0.630997,0,0,0,0,0,0,0
0.632622,0,0,0,0,0,0,0
0.634187,0,0,0,0,0,0,0
0.635754,0,0,0,0,0,0,0
0.637319,0,0,0,0,0,0,0
0.638887,0,0,0,0,0,0,0
0.640454,0,0,0,0,0,0,0
0.642018,0,0,0,0,0,0,0
0.643598,0,0,0,0,0,0,0
0.645163,0,0,0,0,0,0,0
0.646727,0,0,0,0,0,0,0
0.648299,0,0,0,0,0,0,0
0.649863,0,0,0,0,0,0,0
0.651430,0,0,0,0,0,0,0
0.652997,0,0,0,0,0,0,0
0.654575,0,0,0,0,0,0,0
0.656147,0,0,0,0,0,0,0
0.657711,0,0,0,0,0,0,0
0.659279,0,0,0,0,0,0,0
0.661214,0,0,0,0,0,0,0
0.662745,0,0,0,0,0,0,0
0.664225,0,0,0,0,0,0,0
0.665771,0,0,0,0,0,0,0
0.667338,0,0,0,0,0,0,0
0.668906,0,0,0,0,0,0,0
0.670473,0,0,0,0,0,0,0
0.672132,0,0,0,0,0,0,0
0.673699,0,0,0,0,0,0,0
0.675267,0,0,0,0,0,0,0
0.676836,0,0,0,0,0,0,0
0.678241,0,0,0,0,0,0,0
0.679661,0,0,0,0,0,0,0
0.681376,0,0,0,0,0,0,0
0.682875,0,0,0,0,0,0,0
0.684310,0,0,0,0,0,0,0
0.685706,0,0,0,0,0,0,0
0.687261,0,0,0,0,0,0,0
0.689594,0,0,0,0,0,0,0
0.690990,0,0,0,0,0,0,0
0.692387,0,0,0,0,0,0,0
0.693785,0,0,0,0,0,0,0
0.695310,0,0,0,0,0,0,0
0.696960,0,0,0,0,0,0,0
0.698571,0,0,0,0,0,0,0
0.700102,0,0,0,0,0,0,0
0.701581,0,0,0,0,0,0,0
0.703195,0,0,0,0,0,0,0
0.704752,0,0,0,0,0,0,0
0.706248,0,0,0,0,0,0,0
0.707717,0,0,0,0,0,0,0
0.709197,0,0,0,0,0,0,0
0.710659,0,0,0,0,0,0,0
0.712095,0,0,0,0,0,0,0
0.713539,0,0,0,0,0,0,0
0.714992,0,0,0,0,0,0,0
0.716407,0,0,0,0,0,0,0
0.717861,0,0,0,0,0,0,0
0.719370,0,0,0,0,0,0,0
0.720796,0,0,0,0,0,0,0
0.722243,0,0,0,0,0,0,0
0.723677,0,0,0,0,0,0,0
0.725121,0,0,0,0,0,0,0
0.986630,0,0,0,0,0,0,0
0.993768,0,0,0,0,0,0,0
0.995282,0,0,0,0,0,0,0
0.996617,0,0,0,0,0,0,0
0.997963,0,0,0,0,0,0,0
0.999348,0,0,0,0,0,0,0
1.000858,0,0,0,0,0,0,0
1.002358,0,0,0,0,0,0,0
1.003934,0,0,0,0,0,0,0
1.005459,0,0,0,0,0,0,0
1.006960,0,0,0,0,0,0,0
1.008493,0,0,0,0,0,0,0
1.010021,0,0,0,0,0,0,0
1.011511,0,0,0,0,0,0,0
1.012999,0,0,0,0,0,0,0
1.014514,0,0,0,0,0,0,0
1.016004,0,0,0,0,0,0,0
1.017493,0,0,0,0,0,0,0
1.018979,0,0,0,0,0,0,0
1.020471,0,0,0,0,0,0,0
1.022010,0,0,0,0,0,0,0
1.023563,0,0,0,0,0,0,0
1.025070,0,0,0,0,0,0,0
1.026560,0,0,0,0,0,0,0
1.028053,0,0,0,0,0,0,0
1.029541,0,0,0,0,0,0,0
1.031031,0,0,0,0,0,0,0
1.032522,0,0,0,0,0,0,0
1.034011,0,0,0,0,0,0,0
1.035512,0,0,0,0,0,0,0
1.037148,0,0,0,0,0,0,0
1.038719,0,0,0,0,0,0,0
1.040259,0,0,0,0,0,0,0
1.041829,0,0,0,0,0,0,0
1.043373,0,0,0,0,0,0,0
1.044914,0,0,0,0,0,0,0
1.046466,0,0,0,0,0,0,0
1.048124,0,0,0,0,0,0,0
1.049814,0,0,0,0,0,0,0
1.051541,0,0,0,0,0,0,0
1.053268,0,0,0,0,0,0,0
1.054997,0,0,0,0,0,0,0
1.056642,0,0,0,0,0,0,0
1.058325,0,0,0,0,0,0,0
1.060027,0,0,0,0,0,0,0
1.061718,0,0,0,0,0,0,0
1.063508,0,0,0,0,0,0,0
1.065234,0,0,0,0,0,0,0
1.066975,0,0,0,0,0,0,0
1.068699,0,0,0,0,0,0,0
1.070421,0,0,0,0,0,0,0
1.072255,0,0,0,0,0,0,0
1.073799,0,0,0,0,0,0,0
1.075339,0,0,0,0,0,0,0
1.076902,0,0,0,0,0,0,0
1.078438,0,0,0,0,0,0,0
1.080138,0,0,0,0,0,0,0
1.081674,0,0,0,0,0,0,0
1.083209,0,0,0,0,0,0,0
1.084744,0,0,0,0,0,0,0
1.086280,0,0,0,0,0,0,0
1.087826,0,0,0,0,0,0,0
1.089364,0,0,0,0,0,0,0
1.090947,0,0,0,0,0,0,0
1.092386,0,0,0,0,0,0,0
1.093808,0,0,0,0,0,0,0
1.095318,0,0,0,0,0,0,0
1.096794,0,0,0,0,0,0,0
1.098264,0,0,0,0,0,0,0
1.099668,0,0,0,0,0,0,0
1.101072,0,0,0,0,0,0,0
1.102474,0,0,0,0,0,0,0
1.105566,0,0,0,0,0,0,0
1.107095,0,0,0,0,0,0,0
1.108822,0,0,0,0,0,0,0
1.110627,0,0,0,0,0,0,0
1.112342,0,0,0,0,0,0,0
1.114118,0,0,0,0,0,0,0
1.115850,0,0,0,0,0,0,0
1.117462,0,0,0,0,0,0,0
1.119344,0,0,0,0,0,0,0
1.121204,0,0,0,0,0,0,0
1.123026,0,0,0,0,0,0,0
1.124834,0,0,0,0,0,0,0
1.126738,0,0,0,0,0,0,0
1.128502,0,0,0,0,0,0,0
1.130257,0,0,0,0,0,0,0
1.131868,0,0,0,0,0,0,0
1.133519,0,0,0,0,0,0,0
1.135127,0,0,0,0,0,0,0
1.136768,0,0,0,0,0,0,0
1.138488,0,0,0,0,0,0,0
1.140428,0,0,0,0,0,0,0
1.142218,0,0,0,0,0,0,0
1.144030,0,0,0,0,0,0,0
1.145653,0,0,0,0,0,0,0
1.147173,0,0,0,0,0,0,0
1.148732,0,0,0,0,0,0,0
1.150238,0,0,0,0,0,0,0
1.151753,0,0,0,0,0,0,0
1.153311,0,0,0,0,0,0,0
1.154869,0,0,0,0,0,0,0
1.156455,0,0,0,0,0,0,0
1.157961,0,0,0,0,0,0,0
1.390658,0,0,0,0,0,0,0
1.398126,0,0,0,0,0,0,0
1.399591,0,0,0,0,0,0,0
1.401009,0,0,0,0,0,0,0
1.402414,0,0,0,0,0,0,0
1.404027,0,0,0,0,0,0,0
1.405472,0,0,0,0,0,0,0
1.406890,0,0,0,0,0,0,0
1.408365,0,0,0,0,0,0,0
1.409770,0,0,0,0,0,0,0
1.411375,0,0,0,0,0,0,0
1.412980,0,0,0,0,0,0,0
1.414398,0,0,0,0,0,0,0
1.415804,0,0,0,0,0,0,0
1.417208,0,0,0,0,0,0,0
1.418624,0,0,0,0,0,0,0
1.420064,0,0,0,0,0,0,0
1.421548,0,0,0,0,0,0,0
1.423037,0,0,0,0,0,0,0
1.424548,0,0,0,0,0,0,0
1.426110,0,0,0,0,0,0,0
1.427651,0,0,0,0,0,0,0
1.429202,0,0,0,0,0,0,0
1.430895,0,0,0,0,0,0,0
1.432613,0,0,0,0,0,0,0
1.434327,0,0,0,0,0,0,0
1.436054,0,0,0,0,0,0,0
1.437735,0,0,0,0,0,0,0
1.439289,0,0,0,0,0,0,0
1.440897,0,0,0,0,0,0,0
1.442434,0,0,0,0,0,0,0
1.444076,0,0,0,0,0,0,0
1.445762,0,0,0,0,0,0,0
1.447562,0,0,0,0,0,0,0
1.449277,0,0,0,0,0,0,0
1.450863,0,0,0,0,0,0,0
1.452408,0,0,0,0,0,0,0
1.453945,0,0,0,0,0,0,0
1.455548,0,0,0,0,0,0,0
1.457086,0,0,0,0,0,0,0
1.458618,0,0,0,0,0,0,0
1.460326,0,0,0,0,0,0,0
1.462055,0,0,0,0,0,0,0
1.463696,0,0,0,0,0,0,0
1.465249,0,0,0,0,0,0,0
1.467041,0,0,0,0,0,0,0
1.468578,0,0,0,0,0,0,0
1.470114,0,0,0,0,0,0,0
1.471710,0,0,0,0,0,0,0
1.473295,0,0,0,0,0,0,0
1.474831,0,0,0,0,0,0,0
1.476519,0,0,0,0,0,0,0
1.478242,0,0,0,0,0,0,0
1.480031,0,0,0,0,0,0,0
1.481756,0,0,0,0,0,0,0
1.483538,0,0,0,0,0,0,0
1.485135,0,0,0,0,0,0,0
1.486699,0,0,0,0,0,0,0
1.488303,0,0,0,0,0,0,0
1.489840,0,0,0,0,0,0,0
1.491379,0,0,0,0,0,0,0
1.492916,0,0,0,0,0,0,0
1.494650,0,0,0,0,0,0,0
1.496302,0,0,0,0,0,0,0
1.497737,0,0,0,0,0,0,0
1.499220,0,0,0,0,0,0,0
1.500647,0,0,0,0,0,0,0
1.502105,0,0,0,0,0,0,0
1.503552,0,0,0,0,0,0,0
1.504977,0,0,0,0,0,0,0
1.506380,0,0,0,0,0,0,0
1.509467,0,0,0,0,0,0,0
1.511052,0,0,0,0,0,0,0
1.512731,0,0,0,0,0,0,0
1.514501,0,0,0,0,0,0,0
1.516287,0,0,0,0,0,0,0
1.517873,0,0,0,0,0,0,0
1.519654,0,0,0,0,0,0,0
1.521452,0,0,0,0,0,0,0
1.523178,0,0,0,0,0,0,0
1.525252,0,0,0,0,0,0,0
1.527225,0,0,0,0,0,0,0
1.529079,0,0,0,0,0,0,0
1.530861,0,0,0,0,0,0,0
1.532571,0,0,0,0,0,0,0
1.534338,0,0,0,0,0,0,0
1.536067,0,0,0,0,0,0,0
1.537696,0,0,0,0,0,0,0
1.539274,0,0,0,0,0,0,0
1.540829,0,0,0,0,0,0,0
1.542486,0,0,0,0,0,0,0
1.544184,0,0,0,0,0,0,0
1.545765,0,0,0,0,0,0,0
1.547371,0,0,0,0,0,0,0
1.548934,0,0,0,0,0,0,0
1.550540,0,0,0,0,0,0,0
1.552124,0,0,0,0,0,0,0
1.553722,0,0,0,0,0,0,0
1.555243,0,0,0,0,0,0,0
1.556800,0,0,0,0,0,0,0
1.759519,0,0,0,0,0,0,0
1.767115,0,0,0,0,0,0,0
1.768678,0,0,0,0,0,0,0
1.770085,0,0,0,0,0,0,0
1.771498,0,0,0,0,0,0,0
1.772982,0,0,0,0,0,0,0
1.774463,0,0,0,0,0,0,0
1.776073,0,0,0,0,0,0,0
1.777577,0,0,0,0,0,0,0
1.779063,0,0,0,0,0,0,0
1.780569,0,0,0,0,0,0,0
1.782364,0,0,0,0,0,0,0
1.784072,0,0,0,0,0,0,0
1.785588,0,0,0,0,0,0,0
1.787084,0,0,0,0,0,0,0
1.788609,0,0,0,0,0,0,0
1.790188,0,0,0,0,0,0,0
1.791770,0,0,0,0,0,0,0
1.793503,0,0,0,0,0,0,0
1.795074,0,0,0,0,0,0,0
1.796613,0,0,0,0,0,0,0
1.798151,0,0,0,0,0,0,0
1.799759,0,0,0,0,0,0,0
1.801298,0,0,0,0,0,0,0
1.802837,0,0,0,0,0,0,0
1.804368,0,0,0,0,0,0,0
1.805899,0,0,0,0,0,0,0
1.807431,0,0,0,0,0,0,0
1.809025,0,0,0,0,0,0,0
1.810572,0,0,0,0,0,0,0
1.812112,0,0,0,0,0,0,0
1.813650,0,0,0,0,0,0,0
1.815188,0,0,0,0,0,0,0
1.816781,0,0,0,0,0,0,0
1.818470,0,0,0,0,0,0,0
1.820336,0,0,0,0,0,0,0
1.822074,0,0,0,0,0,0,0
1.823863,0,0,0,0,0,0,0
1.825590,0,0,0,0,0,0,0
1.827317,0,0,0,0,0,0,0
1.829040,0,0,0,0,0,0,0
1.830765,0,0,0,0,0,0,0
1.832553,0,0,0,0,0,0,0
1.834101,0,0,0,0,0,0,0
1.835645,0,0,0,0,0,0,0
1.837184,0,0,0,0,0,0,0
