elapsed_s,RAS_STGEN_BOTTLENECK_CYCLES,RAS_MTGEN_BOTTLENECK_CYCLES,RAS_TGEN_BOTTLENECK_CYCLES
0.415231,0,0,0
0.416609,0,0,0
0.417984,0,0,0
0.419363,0,0,0
0.420745,0,0,0
0.422253,0,0,0
0.423803,0,0,0
0.425345,0,0,0
0.426887,0,0,0
0.428471,0,0,0
0.430026,0,0,0
0.431581,0,0,0
0.433022,0,0,0
0.434430,0,0,0
0.435950,0,0,0
0.437490,0,0,0
0.439034,0,0,0
0.440576,0,0,0
0.442116,0,0,0
0.443703,0,0,0
0.445259,0,0,0
0.446803,0,0,0
0.448344,0,0,0
0.449885,0,0,0
0.451472,0,0,0
0.453015,0,0,0
0.454557,0,0,0
0.456116,0,0,0
0.457657,0,0,0
0.459244,0,0,0
0.460786,0,0,0
0.462327,0,0,0
0.463818,0,0,0
0.465330,0,0,0
0.466887,0,0,0
0.468474,0,0,0
0.470014,0,0,0
0.471557,0,0,0
0.473099,0,0,0
0.474717,0,0,0
0.476371,0,0,0
0.477930,0,0,0
0.479474,0,0,0
0.481016,0,0,0
0.482556,0,0,0
0.484105,0,0,0
0.485645,0,0,0
0.487189,0,0,0
0.488744,0,0,0
0.490541,0,0,0
0.492097,0,0,0
0.493640,0,0,0
0.495186,0,0,0
0.496721,0,0,0
0.498255,0,0,0
0.499684,0,0,0
0.501230,0,0,0
0.502774,0,0,0
0.504317,0,0,0
0.505859,0,0,0
0.507447,0,0,0
0.508992,0,0,0
0.510546,0,0,0
0.512094,0,0,0
0.513635,0,0,0
0.515223,0,0,0
0.516766,0,0,0
0.518251,0,0,0
0.519639,0,0,0
0.521153,0,0,0
0.522799,0,0,0
0.524389,0,0,0
0.525929,0,0,0
0.527474,0,0,0
0.529015,0,0,0
0.530557,0,0,0
0.532118,0,0,0
0.533660,0,0,0
0.535203,0,0,0
0.536745,0,0,0
0.538285,0,0,0
0.539742,0,0,0
0.541256,0,0,0
0.542813,0,0,0
0.544357,0,0,0
0.545897,0,0,0
0.547484,0,0,0
0.549028,0,0,0
0.550568,0,0,0
0.552114,0,0,0
0.553669,0,0,0
0.555256,0,0,0
0.556797,0,0,0
0.558337,0,0,0
0.559843,0,0,0
0.561356,0,0,0
0.562899,0,0,0
0.564501,0,0,0
0.566042,0,0,0
0.567584,0,0,0
0.569126,0,0,0
0.570670,0,0,0
0.572213,0,0,0
0.573754,0,0,0
0.575312,0,0,0
0.576854,0,0,0
0.578394,0,0,0
0.579942,0,0,0
0.581482,0,0,0
0.583026,0,0,0
0.584569,0,0,0
0.586123,0,0,0
0.587708,0,0,0
0.589266,0,0,0
0.590816,0,0,0
0.592361,0,0,0
0.593904,0,0,0
0.595494,0,0,0
0.597053,0,0,0
0.598596,0,0,0
0.600073,0,0,0
0.601586,0,0,0
0.603174,0,0,0
0.604718,0,0,0
0.606261,0,0,0
0.607689,0,0,0
0.609202,0,0,0
0.610747,0,0,0
0.612334,0,0,0
0.613877,0,0,0
0.615423,0,0,0
0.616967,0,0,0
0.618523,0,0,0
0.620073,0,0,0
0.621616,0,0,0
0.623161,0,0,0
0.624695,0,0,0
0.626228,0,0,0
0.627687,0,0,0
0.629085,0,0,0
0.630467,0,0,0
0.631850,0,0,0
0.633228,0,0,0
0.634616,0,0,0
0.636039,0,0,0
0.637548,0,0,0
0.639094,0,0,0
0.640651,0,0,0
0.642195,0,0,0
0.643783,0,0,0
0.645329,0,0,0
0.646874,0,0,0
0.648419,0,0,0
0.649962,0,0,0
0.651564,0,0,0
0.653110,0,0,0
0.654655,0,0,0
0.656200,0,0,0
0.657743,0,0,0
0.659332,0,0,0
0.660877,0,0,0
0.662433,0,0,0
0.663983,0,0,0
0.665526,0,0,0
0.667115,0,0,0
0.668661,0,0,0
0.670204,0,0,0
0.671748,0,0,0
0.673307,0,0,0
0.674853,0,0,0
0.676399,0,0,0
0.677942,0,0,0
0.679486,0,0,0
0.681032,0,0,0
0.682574,0,0,0
0.684135,0,0,0
0.685678,0,0,0
0.687225,0,0,0
0.688761,0,0,0
0.690293,0,0,0
0.691807,0,0,0
0.693360,0,0,0
0.694796,0,0,0
0.696313,0,0,0
0.697855,0,0,0
0.699445,0,0,0
0.700990,0,0,0
0.702533,0,0,0
0.704082,0,0,0
0.705639,0,0,0
0.707227,0,0,0
0.708772,0,0,0
0.710314,0,0,0
0.711920,0,0,0
0.713463,0,0,0
0.715008,0,0,0
0.716566,0,0,0
0.718109,0,0,0
0.719654,0,0,0
0.721199,0,0,0
0.722745,0,0,0
0.724334,0,0,0
0.725876,0,0,0
0.727437,0,0,0
0.728972,0,0,0
0.730505,0,0,0
0.731941,0,0,0
0.733325,0,0,0
0.734726,0,0,0
0.736241,0,0,0
0.737797,0,0,0
0.739386,0,0,0
0.740931,0,0,0
0.742473,0,0,0
0.744060,0,0,0
0.745604,0,0,0
0.747193,0,0,0
0.748752,0,0,0
0.750294,0,0,0
0.751895,0,0,0
0.753439,0,0,0
0.754986,0,0,0
0.756530,0,0,0
0.758073,0,0,0
0.759632,0,0,0
0.761176,0,0,0
0.762722,0,0,0
0.764310,0,0,0
0.765851,0,0,0
0.767397,0,0,0
0.768941,0,0,0
0.770498,0,0,0
0.772047,0,0,0
0.773589,0,0,0
0.775135,0,0,0
0.776679,0,0,0
0.778221,0,0,0
0.779808,0,0,0
0.781366,0,0,0
0.782913,0,0,0
0.784457,0,0,0
0.786000,0,0,0
0.787586,0,0,0
0.789131,0,0,0
0.790677,0,0,0
0.792235,0,0,0
0.793777,0,0,0
0.795366,0,0,0
0.796910,0,0,0
0.798453,0,0,0
0.799903,0,0,0
0.801289,0,0,0
0.802811,0,0,0
0.804399,0,0,0
0.805941,0,0,0
0.807487,0,0,0
0.809031,0,0,0
0.810573,0,0,0
0.812120,0,0,0
0.813676,0,0,0
0.815220,0,0,0
0.816754,0,0,0
0.818287,0,0,0
0.819745,0,0,0
0.821262,0,0,0
0.822806,0,0,0
0.824274,0,0,0
0.825789,0,0,0
0.827377,0,0,0
0.828920,0,0,0
0.830461,0,0,0
0.831926,0,0,0
0.833305,0,0,0
0.834707,0,0,0
0.836224,0,0,0
0.837767,0,0,0
0.839311,0,0,0
0.840856,0,0,0
0.842399,0,0,0
0.843947,0,0,0
0.845502,0,0,0
0.847049,0,0,0
0.848593,0,0,0
0.850136,0,0,0
0.851722,0,0,0
0.853268,0,0,0
0.854814,0,0,0
0.856371,0,0,0
0.857914,0,0,0
0.859503,0,0,0
0.861049,0,0,0
0.862592,0,0,0
0.864079,0,0,0
0.865463,0,0,0
0.866860,0,0,0
0.868374,0,0,0
0.869918,0,0,0
0.871464,0,0,0
0.873009,0,0,0
0.874553,0,0,0
0.876103,0,0,0
0.877660,0,0,0
0.879207,0,0,0
0.880752,0,0,0
0.882296,0,0,0
0.883904,0,0,0
0.885448,0,0,0
0.886993,0,0,0
0.888552,0,0,0
0.890096,0,0,0
0.891685,0,0,0
0.893230,0,0,0
0.894777,0,0,0
0.896322,0,0,0
0.897865,0,0,0
0.899467,0,0,0
0.901012,0,0,0
0.902556,0,0,0
0.904105,0,0,0
0.905648,0,0,0
0.907238,0,0,0
0.908784,0,0,0
0.910341,0,0,0
0.911973,0,0,0
0.913517,0,0,0
0.915107,0,0,0
0.916652,0,0,0
0.918196,0,0,0
0.919740,0,0,0
0.921176,0,0,0
0.922698,0,0,0
0.924246,0,0,0
0.925792,0,0,0
0.927342,0,0,0
0.928890,0,0,0
0.930436,0,0,0
0.932003,0,0,0
0.933549,0,0,0
0.935099,0,0,0
0.936638,0,0,0
0.938174,0,0,0
0.939641,0,0,0
0.941189,0,0,0
0.942692,0,0,0
0.944255,0,0,0
0.945710,0,0,0
0.947133,0,0,0
0.948518,0,0,0
0.950104,0,0,0
0.951649,0,0,0
0.953209,0,0,0
0.954757,0,0,0
0.956355,0,0,0
0.957751,0,0,0
0.959136,0,0,0
0.960520,0,0,0
0.961903,0,0,0
0.963336,0,0,0
0.964720,0,0,0
0.966230,0,0,0
0.967815,0,0,0
0.969363,0,0,0
0.970912,0,0,0
0.972504,0,0,0
0.973940,0,0,0
0.975462,0,0,0
0.977000,0,0,0
0.978537,0,0,0
0.980489,0,0,0
0.981957,0,0,0
0.983346,0,0,0
0.984741,0,0,0
0.986124,0,0,0
0.987546,0,0,0
0.988929,0,0,0
0.990407,0,0,0
0.991958,0,0,0
0.993501,0,0,0
0.995107,0,0,0
0.996653,0,0,0
0.998467,0,0,0
1.000062,0,0,0
1.001609,0,0,0
1.003202,0,0,0
1.004752,0,0,0
1.006312,0,0,0
1.007923,0,0,0
1.009460,0,0,0
1.010876,0,0,0
1.012476,0,0,0
1.014021,0,0,0
1.015569,0,0,0
1.017129,0,0,0
1.018677,0,0,0
1.020090,0,0,0
1.021502,0,0,0
1.022887,0,0,0
1.024271,0,0,0
1.025654,0,0,0
1.027086,0,0,0
1.028469,0,0,0
1.029852,0,0,0
1.031364,0,0,0
1.032909,0,0,0
1.034451,0,0,0
1.035971,0,0,0
1.037381,0,0,0
1.038772,0,0,0
1.040153,0,0,0
1.041531,0,0,0
1.042911,0,0,0
1.044458,0,0,0
1.045950,0,0,0
1.047352,0,0,0
1.048758,0,0,0
1.050142,0,0,0
1.051563,0,0,0
1.052945,0,0,0
1.054396,0,0,0
1.056075,0,0,0
1.058191,0,0,0
1.059626,0,0,0
1.061012,0,0,0
1.062392,0,0,0
1.063843,0,0,0
1.065227,0,0,0
1.066616,0,0,0
1.068078,0,0,0
1.069494,0,0,0
1.071062,0,0,0
1.072476,0,0,0
1.073854,0,0,0
1.075270,0,0,0
1.076649,0,0,0
1.078025,0,0,0
1.079405,0,0,0
1.080919,0,0,0
1.082478,0,0,0
1.084031,0,0,0
1.085576,0,0,0
1.087124,0,0,0
1.088671,0,0,0
1.090218,0,0,0
1.091810,0,0,0
1.093371,0,0,0
1.094920,0,0,0
1.096468,0,0,0
1.098015,0,0,0
1.099607,0,0,0
1.101157,0,0,0
1.102707,0,0,0
1.104143,0,0,0
1.105659,0,0,0
1.107250,0,0,0
1.108796,0,0,0
1.110340,0,0,0
1.111854,0,0,0
1.113369,0,0,0
1.114928,0,0,0
1.116518,0,0,0
1.118061,0,0,0
1.119606,0,0,0
1.121150,0,0,0
1.122696,0,0,0
1.124242,0,0,0
1.125799,0,0,0
1.127345,0,0,0
1.128890,0,0,0
1.130433,0,0,0
1.131983,0,0,0
1.133527,0,0,0
1.135073,0,0,0
1.136507,0,0,0
1.138022,0,0,0
1.139463,0,0,0
1.141012,0,0,0
1.142557,0,0,0
1.144098,0,0,0
1.145507,0,0,0
1.146900,0,0,0
1.148457,0,0,0
1.149999,0,0,0
1.151542,0,0,0
1.153031,0,0,0
1.155548,0,0,0
1.156950,0,0,0
1.158329,0,0,0
1.159777,0,0,0
1.161158,0,0,0
1.162539,0,0,0
1.163957,0,0,0
1.165332,0,0,0
1.166717,0,0,0
1.168110,0,0,0
1.169486,0,0,0
1.170862,0,0,0
1.172239,0,0,0
1.173739,0,0,0
1.175152,0,0,0
1.176658,0,0,0
1.178193,0,0,0
1.179676,0,0,0
1.181090,0,0,0
1.182485,0,0,0
1.183913,0,0,0
1.185296,0,0,0
1.186681,0,0,0
1.188101,0,0,0
1.189483,0,0,0
1.190878,0,0,0
1.192392,0,0,0
1.193939,0,0,0
1.195532,0,0,0
1.197080,0,0,0
1.198717,0,0,0
1.200288,0,0,0
1.201680,0,0,0
1.203104,0,0,0
1.204618,0,0,0
1.206162,0,0,0
1.207710,0,0,0
1.209257,0,0,0
1.210805,0,0,0
1.212412,0,0,0
1.213958,0,0,0
1.215506,0,0,0
1.217052,0,0,0
1.218597,0,0,0
1.220191,0,0,0
1.221736,0,0,0
1.223297,0,0,0
1.224845,0,0,0
1.226391,0,0,0
1.227943,0,0,0
1.229490,0,0,0
1.231038,0,0,0
1.232585,0,0,0
1.234144,0,0,0
1.235612,0,0,0
1.237179,0,0,0
1.238731,0,0,0
1.240279,0,0,0
1.241825,0,0,0
1.243420,0,0,0
1.244857,0,0,0
1.246377,0,0,0
1.247924,0,0,0
1.249462,0,0,0
1.250981,0,0,0
1.252513,0,0,0
1.254055,0,0,0
1.255517,0,0,0
1.257040,0,0,0
1.258586,0,0,0
1.260179,0,0,0
1.261724,0,0,0
1.263275,0,0,0
1.264822,0,0,0
1.266383,0,0,0
1.267936,0,0,0
1.269483,0,0,0
1.271033,0,0,0
1.272581,0,0,0
1.274128,0,0,0
1.275721,0,0,0
1.277283,0,0,0
1.278834,0,0,0
1.280381,0,0,0
1.281927,0,0,0
1.283522,0,0,0
1.285070,0,0,0
1.286617,0,0,0
1.288205,0,0,0
1.289752,0,0,0
1.291346,0,0,0
1.292894,0,0,0
1.294440,0,0,0
1.295991,0,0,0
1.297538,0,0,0
1.299145,0,0,0
1.300694,0,0,0
1.302240,0,0,0
1.303789,0,0,0
1.305337,0,0,0
1.306887,0,0,0
1.308482,0,0,0
1.310042,0,0,0
1.311590,0,0,0
1.313138,0,0,0
1.314688,0,0,0
1.316236,0,0,0
1.317782,0,0,0
1.319333,0,0,0
1.320894,0,0,0
1.322440,0,0,0
1.323993,0,0,0
1.325538,0,0,0
1.327088,0,0,0
1.328635,0,0,0
1.330183,0,0,0
1.331615,0,0,0
1.333134,0,0,0
1.334685,0,0,0
1.336234,0,0,0
1.337780,0,0,0
1.339375,0,0,0
1.340924,0,0,0
1.342484,0,0,0
1.344036,0,0,0
1.345582,0,0,0
1.347176,0,0,0
1.348726,0,0,0
1.350273,0,0,0
1.351690,0,0,0
1.353210,0,0,0
1.354818,0,0,0
1.356408,0,0,0
1.357955,0,0,0
1.359502,0,0,0
1.361050,0,0,0
1.362596,0,0,0
1.364203,0,0,0
1.365750,0,0,0
1.367299,0,0,0
1.368847,0,0,0
1.370395,0,0,0
1.371949,0,0,0
1.373496,0,0,0
1.375059,0,0,0
1.376606,0,0,0
1.378153,0,0,0
1.379746,0,0,0
1.381296,0,0,0
1.382846,0,0,0
1.384394,0,0,0
1.385829,0,0,0
1.387395,0,0,0
1.388944,0,0,0
1.390491,0,0,0
1.392037,0,0,0
1.393575,0,0,0
1.394990,0,0,0
1.396562,0,0,0
1.398117,0,0,0
1.399510,0,0,0
1.400893,0,0,0
1.402277,0,0,0
1.403709,0,0,0
1.405091,0,0,0
1.406487,0,0,0
1.408022,0,0,0
1.409565,0,0,0
1.411163,0,0,0
1.412710,0,0,0
1.414252,0,0,0
1.415796,0,0,0
1.417507,0,0,0
1.419156,0,0,0
1.420700,0,0,0
1.422135,0,0,0
1.423653,0,0,0
1.425199,0,0,0
1.426746,0,0,0
1.428352,0,0,0
1.429896,0,0,0
1.431443,0,0,0
1.432987,0,0,0
1.434531,0,0,0
1.436013,0,0,0
1.437541,0,0,0
1.439103,0,0,0
1.440651,0,0,0
1.442199,0,0,0
1.443790,0,0,0
1.445378,0,0,0
1.447367,0,0,0
1.448759,0,0,0
1.450155,0,0,0
1.451580,0,0,0
1.452966,0,0,0
1.454402,0,0,0
1.455788,0,0,0
1.457166,0,0,0
1.458542,0,0,0
1.459935,0,0,0
1.461332,0,0,0
1.462884,0,0,0
1.464468,0,0,0
1.466052,0,0,0
1.467687,0,0,0
1.469273,0,0,0
1.470859,0,0,0
1.472458,0,0,0
1.474042,0,0,0
1.475676,0,0,0
1.477262,0,0,0
1.478847,0,0,0
1.480432,0,0,0
1.482015,0,0,0
1.483663,0,0,0
1.485248,0,0,0
1.486833,0,0,0
1.488418,0,0,0
1.490000,0,0,0
1.491633,0,0,0
1.493218,0,0,0
1.494819,0,0,0
1.496395,0,0,0
1.497969,0,0,0
1.499416,0,0,0
1.500970,0,0,0
1.502554,0,0,0
1.504142,0,0,0
1.505738,0,0,0
1.507374,0,0,0
1.508959,0,0,0
1.510543,0,0,0
1.512133,0,0,0
1.513716,0,0,0
1.515352,0,0,0
1.516952,0,0,0
1.518535,0,0,0
1.520117,0,0,0
1.521692,0,0,0
1.523184,0,0,0
1.524781,0,0,0
1.526363,0,0,0
1.527964,0,0,0
1.529545,0,0,0
1.531179,0,0,0
1.532762,0,0,0
1.534344,0,0,0
1.535931,0,0,0
1.537513,0,0,0
1.539175,0,0,0
1.541414,0,0,0
1.542904,0,0,0
1.544314,0,0,0
1.545724,0,0,0
1.547186,0,0,0
1.548615,0,0,0
1.550037,0,0,0
1.551442,0,0,0
1.552828,0,0,0
1.554236,0,0,0
1.555664,0,0,0
1.557202,0,0,0
1.558800,0,0,0
1.560360,0,0,0
1.561932,0,0,0
1.563422,0,0,0
1.564972,0,0,0
1.566551,0,0,0
1.568135,0,0,0
1.569713,0,0,0
1.571955,0,0,0
1.573376,0,0,0
1.574794,0,0,0
1.576208,0,0,0
1.577621,0,0,0
1.579075,0,0,0
1.580624,0,0,0
1.582220,0,0,0
1.583802,0,0,0
1.585385,0,0,0
1.586970,0,0,0
1.588605,0,0,0
1.590186,0,0,0
1.591769,0,0,0
1.593366,0,0,0
1.594951,0,0,0
1.596583,0,0,0
1.598165,0,0,0
1.599747,0,0,0
1.601330,0,0,0
1.602914,0,0,0
1.604562,0,0,0
1.606144,0,0,0
1.607726,0,0,0
1.609309,0,0,0
1.610893,0,0,0
1.612525,0,0,0
1.614107,0,0,0
1.615569,0,0,0
1.617124,0,0,0
1.618708,0,0,0
1.620290,0,0,0
1.621869,0,0,0
1.623453,0,0,0
1.625036,0,0,0
1.626500,0,0,0
1.628061,0,0,0
1.629643,0,0,0
1.631229,0,0,0
1.632812,0,0,0
1.634394,0,0,0
1.635981,0,0,0
1.637450,0,0,0
1.639013,0,0,0
1.640604,0,0,0
1.642187,0,0,0
1.643820,0,0,0
1.645406,0,0,0
1.646992,0,0,0
1.648581,0,0,0
1.650155,0,0,0
1.651649,0,0,0
1.653203,0,0,0
1.654789,0,0,0
1.656374,0,0,0
1.657955,0,0,0
1.659601,0,0,0
1.661225,0,0,0
1.662812,0,0,0
1.664387,0,0,0
1.665961,0,0,0
1.667407,0,0,0
1.668960,0,0,0
1.670553,0,0,0
1.672141,0,0,0
1.673722,0,0,0
1.675356,0,0,0
1.676938,0,0,0
1.678519,0,0,0
1.680105,0,0,0
1.681568,0,0,0
1.683173,0,0,0
1.684755,0,0,0
1.686336,0,0,0
1.687921,0,0,0
1.689502,0,0,0
1.691135,0,0,0
1.692732,0,0,0
1.694315,0,0,0
1.695992,0,0,0
1.697573,0,0,0
1.699206,0,0,0
1.700819,0,0,0
1.702354,0,0,0
1.703805,0,0,0
1.705223,0,0,0
1.706641,0,0,0
1.708105,0,0,0
1.709521,0,0,0
1.710938,0,0,0
1.712346,0,0,0
1.713887,0,0,0
1.715348,0,0,0
1.716902,0,0,0
1.718483,0,0,0
1.720070,0,0,0
1.721651,0,0,0
1.723285,0,0,0
1.724867,0,0,0
1.726463,0,0,0
1.727877,0,0,0
1.729472,0,0,0
1.730984,0,0,0
1.732798,0,0,0
1.734243,0,0,0
1.735715,0,0,0
1.738900,0,0,0
1.740364,0,0,0
1.741730,0,0,0
1.743098,0,0,0
1.744466,0,0,0
1.745833,0,0,0
1.747241,0,0,0
1.748796,0,0,0
1.750379,0,0,0
1.751968,0,0,0
1.753551,0,0,0
1.755186,0,0,0
1.756772,0,0,0
1.758370,0,0,0
1.759958,0,0,0
1.761542,0,0,0
1.763177,0,0,0
1.764763,0,0,0
1.766346,0,0,0
1.767929,0,0,0
1.769517,0,0,0
1.771064,0,0,0
1.772621,0,0,0
1.774204,0,0,0
1.775787,0,0,0
1.777370,0,0,0
1.779111,0,0,0
1.780599,0,0,0
1.782037,0,0,0
1.783456,0,0,0
1.784872,0,0,0
1.786285,0,0,0
1.787741,0,0,0
1.789291,0,0,0
1.790889,0,0,0
1.792472,0,0,0
1.794053,0,0,0
1.795684,0,0,0
1.797269,0,0,0
1.798855,0,0,0
1.800438,0,0,0
1.802035,0,0,0
1.803668,0,0,0
1.805252,0,0,0
1.806837,0,0,0
1.808420,0,0,0
1.810001,0,0,0
1.811633,0,0,0
1.813232,0,0,0
1.814816,0,0,0
1.816399,0,0,0
1.817980,0,0,0
1.819612,0,0,0
1.821196,0,0,0
1.822718,0,0,0
1.824158,0,0,0
1.825708,0,0,0
1.827343,0,0,0
1.828925,0,0,0
1.830505,0,0,0
1.832092,0,0,0
1.833675,0,0,0
1.835330,0,0,0
1.836920,0,0,0
1.838383,0,0,0
1.839813,0,0,0
1.841355,0,0,0
1.842852,0,0,0
1.844413,0,0,0
1.845879,0,0,0
1.847438,0,0,0
1.849023,0,0,0
1.850607,0,0,0
1.852221,0,0,0
1.853805,0,0,0
1.855393,0,0,0
1.856993,0,0,0
1.858576,0,0,0
1.860204,0,0,0
1.861788,0,0,0
1.863376,0,0,0
1.864961,0,0,0
1.866545,0,0,0
1.868018,0,0,0
1.869573,0,0,0
1.871159,0,0,0
1.872735,0,0,0
1.874308,0,0,0
1.876045,0,0,0
1.877628,0,0,0
1.879229,0,0,0
1.880814,0,0,0
1.882397,0,0,0
1.883988,0,0,0
1.885572,0,0,0
1.887158,0,0,0
1.888743,0,0,0
1.890340,0,0,0
1.891930,0,0,0
1.893512,0,0,0
1.895098,0,0,0
1.896683,0,0,0
1.898266,0,0,0
1.899801,0,0,0
1.901233,0,0,0
1.902788,0,0,0
1.904365,0,0,0
1.905939,0,0,0
1.907545,0,0,0
1.908955,0,0,0
1.910488,0,0,0
1.911943,0,0,0
1.913394,0,0,0
1.914871,0,0,0
1.916252,0,0,0
1.917630,0,0,0
1.919051,0,0,0
1.921417,0,0,0
