elapsed_s,HLSQ_STPROC_L0_INS_LATENCY_CYCLE,HLSQ_STPROC_DPS_RUN_COUNT,HLSQ_STPROC_DPS_RUN_CYCLE,HLSQ_VSDP_BR_QUERY_REQ,HLSQ_VSDP_BV_QUERY_REQ,HLSQ_VSDP_BR_QUERY_REQ_WHEN_BV_PENDING
0.336586,0,0,0,0,0,0
0.338149,0,0,0,0,0,0
0.339712,0,0,0,0,0,0
0.341321,0,0,0,0,0,0
0.349085,0,0,0,0,0,0
0.350528,0,0,0,0,0,0
0.352042,0,0,0,0,0,0
0.353454,0,0,0,0,0,0
0.354852,0,0,0,0,0,0
0.356493,0,0,0,0,0,0
0.357892,0,0,0,0,0,0
0.359289,0,0,0,0,0,0
0.360704,0,0,0,0,0,0
0.362152,0,0,0,0,0,0
0.363542,0,0,0,0,0,0
0.364933,0,0,0,0,0,0
0.366331,0,0,0,0,0,0
0.367725,0,0,0,0,0,0
0.369123,0,0,0,0,0,0
0.370516,0,0,0,0,0,0
0.371923,0,0,0,0,0,0
0.373355,0,0,0,0,0,0
0.374752,0,0,0,0,0,0
0.376146,0,0,0,0,0,0
0.377542,0,0,0,0,0,0
0.378937,0,0,0,0,0,0
0.380332,0,0,0,0,0,0
0.381860,0,0,0,0,0,0
0.383443,0,0,0,0,0,0
0.385072,0,0,0,0,0,0
0.386591,0,0,0,0,0,0
0.388152,0,0,0,0,0,0
0.389759,0,0,0,0,0,0
0.391323,0,0,0,0,0,0
0.392884,0,0,0,0,0,0
0.394464,0,0,0,0,0,0
0.396025,0,0,0,0,0,0
0.397588,0,0,0,0,0,0
0.399152,0,0,0,0,0,0
0.400714,0,0,0,0,0,0
0.402242,0,0,0,0,0,0
0.403774,0,0,0,0,0,0
0.405394,0,0,0,0,0,0
0.406957,0,0,0,0,0,0
0.408518,0,0,0,0,0,0
0.410082,0,0,0,0,0,0
0.411642,0,0,0,0,0,0
0.413083,0,0,0,0,0,0
0.414622,0,0,0,0,0,0
0.416197,0,0,0,0,0,0
0.417763,0,0,0,0,0,0
0.419325,0,0,0,0,0,0
0.420887,0,0,0,0,0,0
0.422501,0,0,0,0,0,0
0.424063,0,0,0,0,0,0
0.425628,0,0,0,0,0,0
0.427206,0,0,0,0,0,0
0.428768,0,0,0,0,0,0
0.430336,0,0,0,0,0,0
0.431899,0,0,0,0,0,0
0.433463,0,0,0,0,0,0
0.435027,0,0,0,0,0,0
0.436589,0,0,0,0,0,0
0.438036,0,0,0,0,0,0
0.439569,0,0,0,0,0,0
0.441132,0,0,0,0,0,0
0.442694,0,0,0,0,0,0
0.444255,0,0,0,0,0,0
0.445820,0,0,0,0,0,0
0.447382,0,0,0,0,0,0
0.448954,0,0,0,0,0,0
0.450521,0,0,0,0,0,0
0.452082,0,0,0,0,0,0
0.453689,0,0,0,0,0,0
0.455252,0,0,0,0,0,0
0.456812,0,0,0,0,0,0
0.458375,0,0,0,0,0,0
0.460832,0,0,0,0,0,0
0.462377,0,0,0,0,0,0
0.463938,0,0,0,0,0,0
0.465501,0,0,0,0,0,0
0.467064,0,0,0,0,0,0
0.468624,0,0,0,0,0,0
0.470068,0,0,0,0,0,0
0.471602,0,0,0,0,0,0
0.473165,0,0,0,0,0,0
0.474728,0,0,0,0,0,0
0.476288,0,0,0,0,0,0
0.477851,0,0,0,0,0,0
0.479413,0,0,0,0,0,0
0.480984,0,0,0,0,0,0
0.482543,0,0,0,0,0,0
0.484105,0,0,0,0,0,0
0.485712,0,0,0,0,0,0
0.487274,0,0,0,0,0,0
0.488834,0,0,0,0,0,0
0.490398,0,0,0,0,0,0
0.491972,0,0,0,0,0,0
0.493536,0,0,0,0,0,0
0.495099,0,0,0,0,0,0
0.496659,0,0,0,0,0,0
0.498278,0,0,0,0,0,0
0.499840,0,0,0,0,0,0
0.501447,0,0,0,0,0,0
0.503022,0,0,0,0,0,0
0.504582,0,0,0,0,0,0
0.506145,0,0,0,0,0,0
0.507707,0,0,0,0,0,0
0.509361,0,0,0,0,0,0
0.510891,0,0,0,0,0,0
0.512293,0,0,0,0,0,0
0.513831,0,0,0,0,0,0
