elapsed_s,HLSQ_SPTROC_STCHE_MISS_INC_VS,HLSQ_SPTROC_STCHE_MISS_INC_FS,HLSQ_SPTROC_STCHE_MISS_INC_BV,HLSQ_SPTROC_STCHE_MISS_INC_LPAC,HLSQ_VSBR_S2W_CYCLES_SP,HLSQ_FS_S2W_CYCLES_SP
0.677700,0,0,0,0,0,0
0.679264,0,0,0,0,0,0
0.680874,0,0,0,0,0,0
0.682440,0,0,0,0,0,0
0.684003,0,0,0,0,0,0
0.685569,0,0,0,0,0,0
0.687135,0,0,0,0,0,0
0.688714,0,0,0,0,0,0
0.690280,0,0,0,0,0,0
0.691843,0,0,0,0,0,0
0.693409,0,0,0,0,0,0
0.694974,0,0,0,0,0,0
0.696583,0,0,0,0,0,0
0.698149,0,0,0,0,0,0
0.699725,0,0,0,0,0,0
0.701293,0,0,0,0,0,0
0.702858,0,0,0,0,0,0
0.704488,0,0,0,0,0,0
0.706117,0,0,0,0,0,0
0.707681,0,0,0,0,0,0
0.709248,0,0,0,0,0,0
0.710825,0,0,0,0,0,0
0.712387,0,0,0,0,0,0
0.713974,0,0,0,0,0,0
0.715378,0,0,0,0,0,0
0.716911,0,0,0,0,0,0
0.718476,0,0,0,0,0,0
0.720040,0,0,0,0,0,0
0.721485,0,0,0,0,0,0
0.723020,0,0,0,0,0,0
0.724588,0,0,0,0,0,0
0.726153,0,0,0,0,0,0
0.727715,0,0,0,0,0,0
0.729280,0,0,0,0,0,0
0.730845,0,0,0,0,0,0
0.732472,0,0,0,0,0,0
0.734025,0,0,0,0,0,0
0.735579,0,0,0,0,0,0
0.737143,0,0,0,0,0,0
0.739330,0,0,0,0,0,0
0.740740,0,0,0,0,0,0
0.742140,0,0,0,0,0,0
0.743548,0,0,0,0,0,0
0.744990,0,0,0,0,0,0
0.746387,0,0,0,0,0,0
0.747912,0,0,0,0,0,0
0.749475,0,0,0,0,0,0
0.751040,0,0,0,0,0,0
0.752605,0,0,0,0,0,0
0.754181,0,0,0,0,0,0
0.755743,0,0,0,0,0,0
0.757307,0,0,0,0,0,0
0.758871,0,0,0,0,0,0
0.760479,0,0,0,0,0,0
0.762043,0,0,0,0,0,0
0.763605,0,0,0,0,0,0
0.765183,0,0,0,0,0,0
0.766746,0,0,0,0,0,0
