elapsed_s,HLSQ_BV_SP_HCTX_ACTIVE_CNT,HLSQ_VS_SP_HCTX_ACTIVE_CYC,HLSQ_FS_SP_HCTX_ACTIVE_CYC,HLSQ_BV_SP_HCTX_ACTIVE_CYC,HLSQ_VS_SP_CCTX_ACTIVE_CNT,HLSQ_FS_SP_CCTX_ACTIVE_CNT
0.001098,0,0,0,0,0,0
0.002625,0,0,0,0,0,0
0.004062,0,0,0,0,0,0
0.005568,0,0,0,0,0,0
0.007002,0,0,0,0,0,0
0.008434,0,0,0,0,0,0
0.009877,0,0,0,0,0,0
0.011311,0,0,0,0,0,0
0.012743,0,0,0,0,0,0
0.014175,0,0,0,0,0,0
0.015610,0,0,0,0,0,0
0.017222,0,0,0,0,0,0
0.018681,0,0,0,0,0,0
0.020108,0,0,0,0,0,0
0.021727,0,0,0,0,0,0
0.023177,0,0,0,0,0,0
0.024578,0,0,0,0,0,0
0.025973,0,0,0,0,0,0
0.027370,0,0,0,0,0,0
0.028763,0,0,0,0,0,0
0.030220,0,0,0,0,0,0
0.031614,0,0,0,0,0,0
0.033006,0,0,0,0,0,0
0.034511,0,0,0,0,0,0
0.035903,0,0,0,0,0,0
0.037294,0,0,0,0,0,0
0.038747,0,0,0,0,0,0
0.040125,0,0,0,0,0,0
0.041506,0,0,0,0,0,0
0.042874,0,0,0,0,0,0
0.044241,0,0,0,0,0,0
0.045652,0,0,0,0,0,0
0.047080,0,0,0,0,0,0
0.048459,0,0,0,0,0,0
0.049826,0,0,0,0,0,0
0.051192,0,0,0,0,0,0
0.052565,0,0,0,0,0,0
0.053920,0,0,0,0,0,0
0.055232,0,0,0,0,0,0
0.056543,0,0,0,0,0,0
0.057904,0,0,0,0,0,0
0.059215,0,0,0,0,0,0
0.060527,0,0,0,0,0,0
0.061840,0,0,0,0,0,0
0.063157,0,0,0,0,0,0
0.064467,0,0,0,0,0,0
0.065828,0,0,0,0,0,0
0.067141,0,0,0,0,0,0
0.068455,0,0,0,0,0,0
0.069766,0,0,0,0,0,0
0.071078,0,0,0,0,0,0
0.072389,0,0,0,0,0,0
0.073752,0,0,0,0,0,0
0.075066,0,0,0,0,0,0
0.076437,0,0,0,0,0,0
0.077805,0,0,0,0,0,0
0.079128,0,0,0,0,0,0
0.080404,0,0,0,0,0,0
0.081735,0,0,0,0,0,0
0.083020,0,0,0,0,0,0
0.084303,0,0,0,0,0,0
0.085578,0,0,0,0,0,0
0.086853,0,0,0,0,0,0
0.088126,0,0,0,0,0,0
0.089464,0,0,0,0,0,0
0.090740,0,0,0,0,0,0
0.092015,0,0,0,0,0,0
0.093287,0,0,0,0,0,0
0.094628,0,0,0,0,0,0
0.095990,0,0,0,0,0,0
0.097416,0,0,0,0,0,0
0.098787,0,0,0,0,0,0
0.100109,0,0,0,0,0,0
0.101476,0,0,0,0,0,0
0.102789,0,0,0,0,0,0
0.104101,0,0,0,0,0,0
0.105469,0,0,0,0,0,0
0.106788,0,0,0,0,0,0
0.108100,0,0,0,0,0,0
0.109477,0,0,0,0,0,0
0.110811,0,0,0,0,0,0
0.112137,0,0,0,0,0,0
0.113458,0,0,0,0,0,0
0.114781,0,0,0,0,0,0
0.116106,0,0,0,0,0,0
0.117319,0,0,0,0,0,0
0.118718,0,0,0,0,0,0
0.120147,0,0,0,0,0,0
0.121576,0,0,0,0,0,0
0.123003,0,0,0,0,0,0
0.124429,0,0,0,0,0,0
0.125857,0,0,0,0,0,0
0.127288,0,0,0,0,0,0
0.128724,0,0,0,0,0,0
0.130153,0,0,0,0,0,0
0.131578,0,0,0,0,0,0
0.133008,0,0,0,0,0,0
0.134477,0,0,0,0,0,0
0.135904,0,0,0,0,0,0
0.137336,0,0,0,0,0,0
0.138693,0,0,0,0,0,0
0.140122,0,0,0,0,0,0
0.141551,0,0,0,0,0,0
0.142879,0,0,0,0,0,0
0.144308,0,0,0,0,0,0
0.145627,0,0,0,0,0,0
0.147063,0,0,0,0,0,0
0.148496,0,0,0,0,0,0
0.149945,0,0,0,0,0,0
0.151337,0,0,0,0,0,0
0.152728,0,0,0,0,0,0
0.154117,0,0,0,0,0,0
0.155508,0,0,0,0,0,0
0.156898,0,0,0,0,0,0
0.158289,0,0,0,0,0,0
0.159692,0,0,0,0,0,0
0.161082,0,0,0,0,0,0
0.162567,0,0,0,0,0,0
0.164228,0,0,0,0,0,0
0.165632,0,0,0,0,0,0
0.167031,0,0,0,0,0,0
0.168428,0,0,0,0,0,0
0.169838,0,0,0,0,0,0
0.171236,0,0,0,0,0,0
0.172633,0,0,0,0,0,0
0.174138,0,0,0,0,0,0
0.175705,0,0,0,0,0,0
0.177269,0,0,0,0,0,0
0.178841,0,0,0,0,0,0
0.180418,0,0,0,0,0,0
0.182073,0,0,0,0,0,0
