elapsed_s,CCHE_GMEM0_LOCAL_RD_REQUEST,CCHE_GMEM0_LOCAL_WR_REQUEST,CCHE_GMEM1_LOCAL_RD_REQUEST,CCHE_GMEM1_LOCAL_WR_REQUEST,CCHE_GMEM0_REMOTE_RD_REQUEST,CCHE_GMEM0_REMOTE_WR_REQUEST,CCHE_GMEM1_REMOTE_RD_REQUEST,CCHE_GMEM1_REMOTE_WR_REQUEST,CCHE_STALL_CYCLES_TP,CCHE_ATOMIC_REQUESTS_SP_TOTAL,CCHE_ATOMIC_PACKING_BEAT_SP_TOTAL
0.001133,0,0,0,0,0,0,0,0,0,0,0
0.003076,0,0,0,0,0,0,0,0,0,0,0
0.004856,0,0,0,0,0,0,0,0,0,0,0
0.006445,0,0,0,0,0,0,0,0,0,0,0
0.008037,0,0,0,0,0,0,0,0,0,0,0
0.009738,0,0,0,0,0,0,0,0,0,0,0
0.011420,0,0,0,0,0,0,0,0,0,0,0
0.013225,0,0,0,0,0,0,0,0,0,0,0
0.014884,0,0,0,0,0,0,0,0,0,0,0
0.016447,0,0,0,0,0,0,0,0,0,0,0
0.018000,0,0,0,0,0,0,0,0,0,0,0
0.019720,0,0,0,0,0,0,0,0,0,0,0
0.021456,0,0,0,0,0,0,0,0,0,0,0
0.023048,0,0,0,0,0,0,0,0,0,0,0
0.024832,0,0,0,0,0,0,0,0,0,0,0
0.026467,0,0,0,0,0,0,0,0,0,0,0
0.028122,0,0,0,0,0,0,0,0,0,0,0
0.030154,0,0,0,0,0,0,0,0,0,0,0
0.032973,0,0,0,0,0,0,0,0,0,0,0
0.035035,0,0,0,0,0,0,0,0,0,0,0
0.036984,0,0,0,0,0,0,0,0,0,0,0
0.038645,0,0,0,0,0,0,0,0,0,0,0
0.040170,0,0,0,0,0,0,0,0,0,0,0
0.041655,0,0,0,0,0,0,0,0,0,0,0
0.043035,0,0,0,0,0,0,0,0,0,0,0
0.044406,0,0,0,0,0,0,0,0,0,0,0
0.045791,0,0,0,0,0,0,0,0,0,0,0
0.047165,0,0,0,0,0,0,0,0,0,0,0
0.048568,0,0,0,0,0,0,0,0,0,0,0
0.049939,0,0,0,0,0,0,0,0,0,0,0
0.051310,0,0,0,0,0,0,0,0,0,0,0
0.052725,0,0,0,0,0,0,0,0,0,0,0
0.054238,0,0,0,0,0,0,0,0,0,0,0
0.055582,0,0,0,0,0,0,0,0,0,0,0
0.056926,0,0,0,0,0,0,0,0,0,0,0
0.058384,0,0,0,0,0,0,0,0,0,0,0
0.059887,0,0,0,0,0,0,0,0,0,0,0
0.061175,0,0,0,0,0,0,0,0,0,0,0
0.062572,0,0,0,0,0,0,0,0,0,0,0
0.064018,0,0,0,0,0,0,0,0,0,0,0
0.065470,0,0,0,0,0,0,0,0,0,0,0
0.066918,0,0,0,0,0,0,0,0,0,0,0
0.068222,0,0,0,0,0,0,0,0,0,0,0
0.069617,0,0,0,0,0,0,0,0,0,0,0
0.071013,0,0,0,0,0,0,0,0,0,0,0
0.072481,0,0,0,0,0,0,0,0,0,0,0
