elapsed_s,VPC_FE_POSRAM_FULL_CYCLES,VPC_FE_GMEM_NOP_FULL_CYCLES,VPC_FE_GMEM_POS_FULL_CYCLES,VPC_FE_BOTTLENECK,VPC_US_BUSY_CYCLES,VPC_US_WORKING_CYCLES
0.583614,0,0,0,0,0,0
0.585029,0,0,0,0,0,0
0.586432,0,0,0,0,0,0
0.588039,0,0,0,0,0,0
0.589506,0,0,0,0,0,0
0.590894,0,0,0,0,0,0
0.592282,0,0,0,0,0,0
0.593678,0,0,0,0,0,0
0.595065,0,0,0,0,0,0
0.596453,0,0,0,0,0,0
0.597843,0,0,0,0,0,0
0.599230,0,0,0,0,0,0
0.600618,0,0,0,0,0,0
0.602009,0,0,0,0,0,0
0.603395,0,0,0,0,0,0
0.604790,0,0,0,0,0,0
0.606145,0,0,0,0,0,0
0.607559,0,0,0,0,0,0
0.608950,0,0,0,0,0,0
0.610339,0,0,0,0,0,0
0.611702,0,0,0,0,0,0
0.613152,0,0,0,0,0,0
0.614515,0,0,0,0,0,0
0.615884,0,0,0,0,0,0
0.617246,0,0,0,0,0,0
0.618608,0,0,0,0,0,0
0.620004,0,0,0,0,0,0
0.621367,0,0,0,0,0,0
0.622729,0,0,0,0,0,0
0.624079,0,0,0,0,0,0
0.625496,0,0,0,0,0,0
0.626920,0,0,0,0,0,0
0.628337,0,0,0,0,0,0
0.629755,0,0,0,0,0,0
0.631065,0,0,0,0,0,0
0.632481,0,0,0,0,0,0
0.633898,0,0,0,0,0,0
0.635314,0,0,0,0,0,0
0.636730,0,0,0,0,0,0
0.638150,0,0,0,0,0,0
0.639592,0,0,0,0,0,0
0.641082,0,0,0,0,0,0
0.642491,0,0,0,0,0,0
0.643913,0,0,0,0,0,0
0.645408,0,0,0,0,0,0
0.647048,0,0,0,0,0,0
0.648726,0,0,0,0,0,0
0.650783,0,0,0,6,418,406
0.652181,0,0,0,0,0,0
0.653573,0,0,0,0,0,0
0.654963,0,0,0,0,0,0
0.657379,0,0,0,0,0,0
0.659035,0,0,0,0,0,0
0.660433,0,0,0,114,2125,2199
0.661705,0,0,0,0,0,0
0.663100,0,0,0,0,0,0
0.664496,0,0,0,0,0,0
0.665893,0,0,0,0,0,0
0.667288,0,0,0,0,0,0
0.668683,0,0,0,0,0,0
0.670087,0,0,0,0,0,0
0.671518,0,0,0,0,0,0
0.672931,0,0,0,0,0,0
0.674646,0,0,0,0,0,0
0.676035,0,0,0,0,0,0
0.677424,0,0,0,0,0,0
0.678811,0,0,0,0,0,0
0.680209,0,0,0,0,0,0
0.681596,0,0,0,0,0,0
0.682982,0,0,0,0,0,0
0.684369,0,0,0,0,0,0
0.685758,0,0,0,0,0,0
0.687146,0,0,0,0,0,0
0.688536,0,0,0,0,0,0
0.689926,0,0,0,0,0,0
0.691325,0,0,0,0,0,0
0.692715,0,0,0,0,0,0
0.694107,0,0,0,0,0,0
0.695497,0,0,0,0,0,0
0.697421,0,0,0,0,0,0
0.698816,0,0,0,0,0,0
0.700209,0,0,0,0,0,0
0.701615,0,0,0,0,0,0
0.703139,0,0,0,0,0,0
0.704700,0,0,0,0,0,0
0.706260,0,0,0,0,0,0
0.707824,0,0,0,0,0,0
0.709409,0,0,0,0,0,0
0.710968,0,0,0,0,0,0
0.712544,0,0,0,0,0,0
0.714106,0,0,0,0,0,0
0.715666,0,0,0,0,0,0
0.717232,0,0,0,0,0,0
0.718792,0,0,0,0,0,0
0.720357,0,0,0,0,0,0
0.721918,0,0,0,0,0,0
0.723491,0,0,0,0,0,0
0.725053,0,0,0,0,0,0
0.726604,0,0,0,0,0,0
0.728090,0,0,0,0,0,0
0.729700,0,0,0,0,0,0
0.731259,0,0,0,0,0,0
0.732820,0,0,0,0,0,0
0.734394,0,0,0,0,0,0
0.735998,0,0,0,0,0,0
0.737560,0,0,0,0,0,0
0.739120,0,0,0,0,0,0
0.740681,0,0,0,0,0,0
0.742242,0,0,0,0,0,0
0.743804,0,0,0,0,0,0
0.745379,0,0,0,0,0,0
0.746939,0,0,0,0,0,0
0.748501,0,0,0,0,0,0
0.750063,0,0,0,0,0,0
0.751665,0,0,0,0,0,0
0.753231,0,0,0,0,0,0
0.754791,0,0,0,0,0,0
0.756245,0,0,0,0,0,0
0.757779,0,0,0,0,0,0
0.759338,0,0,0,0,0,0
0.760899,0,0,0,0,0,0
0.762460,0,0,0,0,0,0
0.764022,0,0,0,0,0,0
0.765583,0,0,0,0,0,0
0.767155,0,0,0,0,0,0
0.768715,0,0,0,0,0,0
0.770277,0,0,0,0,0,0
0.771841,0,0,0,0,0,0
0.773402,0,0,0,0,0,0
0.774963,0,0,0,0,0,0
0.776526,0,0,0,0,0,0
0.778101,0,0,0,0,0,0
0.779660,0,0,0,0,0,0
0.781227,0,0,0,0,0,0
0.782787,0,0,0,0,0,0
0.784350,0,0,0,0,0,0
0.785912,0,0,0,0,0,0
0.787471,0,0,0,0,0,0
0.789051,0,0,0,0,0,0
0.790611,0,0,0,0,0,0
0.792172,0,0,0,0,0,0
0.793734,0,0,0,0,0,0
0.795293,0,0,0,0,0,0
0.796854,0,0,0,0,0,0
0.798416,0,0,0,0,0,0
0.800034,0,0,0,0,0,0
0.801596,0,0,0,0,0,0
0.803155,0,0,0,0,0,0
0.804717,0,0,0,0,0,0
0.806278,0,0,0,0,0,0
0.807841,0,0,0,0,0,0
0.809392,0,0,0,0,0,0
0.810957,0,0,0,0,0,0
0.812385,0,0,0,0,0,0
0.813914,0,0,0,0,0,0
0.815515,0,0,0,0,0,0
0.817079,0,0,0,0,0,0
0.818636,0,0,0,0,0,0
0.820197,0,0,0,0,0,0
0.821774,0,0,0,0,0,0
0.823222,0,0,0,0,0,0
0.824751,0,0,0,0,0,0
0.826314,0,0,0,0,0,0
0.827876,0,0,0,0,0,0
0.829451,0,0,0,0,0,0
0.831001,0,0,0,0,0,0
0.832470,0,0,0,0,0,0
0.834000,0,0,0,0,0,0
0.835558,0,0,0,0,0,0
0.837144,0,0,0,0,0,0
0.838702,0,0,0,0,0,0
0.840263,0,0,0,0,0,0
0.841823,0,0,0,0,0,0
0.843393,0,0,0,0,0,0
0.845006,0,0,0,0,0,0
0.846564,0,0,0,0,0,0
0.848167,0,0,0,0,0,0
0.849727,0,0,0,0,0,0
0.851284,0,0,0,0,0,0
0.852844,0,0,0,0,0,0
0.854416,0,0,0,0,0,0
0.855976,0,0,0,0,0,0
0.857533,0,0,0,0,0,0
0.859089,0,0,0,0,0,0
0.860663,0,0,0,0,0,0
0.862228,0,0,0,0,0,0
0.863833,0,0,0,0,0,0
0.865409,0,0,0,0,0,0
0.866968,0,0,0,0,0,0
0.868532,0,0,0,0,0,0
0.870094,0,0,0,0,0,0
0.871654,0,0,0,0,0,0
0.873220,0,0,0,0,0,0
0.874780,0,0,0,0,0,0
0.876398,0,0,0,0,0,0
0.877959,0,0,0,0,0,0
0.879561,0,0,0,0,0,0
0.881030,0,0,0,0,0,0
0.882432,0,0,0,0,0,0
0.883960,0,0,0,0,0,0
0.885522,0,0,0,0,0,0
0.887092,0,0,0,0,0,0
0.888651,0,0,0,0,0,0
0.890211,0,0,0,0,0,0
0.891774,0,0,0,0,0,0
0.893334,0,0,0,0,0,0
0.894894,0,0,0,0,0,0
0.896456,0,0,0,0,0,0
0.898031,0,0,0,0,0,0
0.899591,0,0,0,0,0,0
0.901156,0,0,0,0,0,0
0.902716,0,0,0,0,0,0
0.904279,0,0,0,0,0,0
0.905841,0,0,0,0,0,0
0.907399,0,0,0,0,0,0
0.909035,0,0,0,0,0,0
0.910595,0,0,0,0,0,0
0.912201,0,0,0,0,0,0
0.913754,0,0,0,0,0,0
0.915304,0,0,0,0,0,0
0.916854,0,0,0,0,0,0
0.918406,0,0,0,0,0,0
0.920245,0,0,0,0,0,0
0.921688,0,0,0,0,0,0
0.923218,0,0,0,0,0,0
0.924779,0,0,0,0,0,0
0.926340,0,0,0,0,0,0
0.927947,0,0,0,0,0,0
0.929508,0,0,0,0,0,0
0.931082,0,0,0,0,0,0
0.932643,0,0,0,0,0,0
0.934205,0,0,0,0,0,0
0.935766,0,0,0,0,0,0
0.937328,0,0,0,0,0,0
0.938888,0,0,0,0,0,0
0.940452,0,0,0,0,0,0
0.942025,0,0,0,0,0,0
0.943628,0,0,0,0,0,0
0.945193,0,0,0,0,0,0
0.946753,0,0,0,0,0,0
0.948316,0,0,0,0,0,0
0.949878,0,0,0,0,0,0
0.951438,0,0,0,0,0,0
0.953100,0,0,0,0,0,0
0.954660,0,0,0,0,0,0
0.956222,0,0,0,0,0,0
0.957783,0,0,0,0,0,0
0.959342,0,0,0,0,0,0
0.961014,0,0,0,0,0,0
0.962573,0,0,0,0,0,0
0.964149,0,0,0,0,0,0
0.965711,0,0,0,0,0,0
0.967270,0,0,0,0,0,0
0.968830,0,0,0,0,0,0
0.970392,0,0,0,0,0,0
0.971954,0,0,0,0,0,0
0.973516,0,0,0,0,0,0
0.975088,0,0,0,0,0,0
0.976650,0,0,0,0,0,0
0.978211,0,0,0,0,0,0
0.979774,0,0,0,0,0,0
0.981336,0,0,0,0,0,0
0.982895,0,0,0,0,0,0
0.984458,0,0,0,0,0,0
0.985922,0,0,0,0,0,0
0.987478,0,0,0,0,0,0
0.989045,0,0,0,0,0,0
0.990531,0,0,0,0,0,0
0.992115,0,0,0,0,0,0
0.993677,0,0,0,0,0,0
0.995235,0,0,0,0,0,0
0.996685,0,0,0,0,0,0
0.998344,0,0,0,0,0,0
1.000322,0,0,0,0,0,0
1.001732,0,0,0,0,0,0
1.003129,0,0,0,0,0,0
1.004521,0,0,0,0,0,0
1.005965,0,0,0,0,0,0
1.007365,0,0,0,0,0,0
1.008927,0,0,0,0,0,0
1.010319,0,0,0,0,0,0
1.011824,0,0,0,0,0,0
1.013342,0,0,0,0,0,0
1.014893,0,0,0,0,0,0
1.016324,0,0,0,0,0,0
1.017810,0,0,0,0,0,0
1.019209,0,0,0,0,0,0
1.020609,0,0,0,0,0,0
1.022005,0,0,0,0,0,0
1.023401,0,0,0,0,0,0
1.024884,0,0,0,0,0,0
1.026407,0,0,0,0,0,0
1.028461,0,0,0,0,0,0
1.029832,0,0,0,0,0,0
1.031195,0,0,0,0,0,0
1.032596,0,0,0,0,0,0
1.034058,0,0,0,0,0,0
1.035799,0,0,0,0,0,0
1.037914,0,0,0,0,0,0
1.039338,0,0,0,0,0,0
1.041174,0,0,0,0,0,0
1.042610,0,0,0,0,0,0
1.044013,0,0,0,0,0,0
1.045408,0,0,0,0,0,0
1.046799,0,0,0,0,0,0
1.048190,0,0,0,0,0,0
1.049590,0,0,0,0,0,0
1.050981,0,0,0,0,0,0
1.052373,0,0,0,0,0,0
1.053901,0,0,0,0,0,0
1.055461,0,0,0,0,0,0
1.057027,0,0,0,0,0,0
1.058587,0,0,0,0,0,0
1.060163,0,0,0,0,0,0
1.061725,0,0,0,0,0,0
1.063284,0,0,0,0,0,0
1.064845,0,0,0,0,0,0
1.066407,0,0,0,0,0,0
1.067969,0,0,0,0,0,0
1.069532,0,0,0,0,0,0
1.071104,0,0,0,0,0,0
1.072665,0,0,0,0,0,0
1.074226,0,0,0,0,0,0
1.075790,0,0,0,0,0,0
1.077352,0,0,0,0,0,0
1.078913,0,0,0,0,0,0
1.080476,0,0,0,0,0,0
1.082052,0,0,0,0,0,0
1.083612,0,0,0,0,0,0
1.085178,0,0,0,0,0,0
1.086738,0,0,0,0,0,0
1.088300,0,0,0,0,0,0
1.089863,0,0,0,0,0,0
1.091423,0,0,0,0,0,0
1.092959,0,0,0,0,0,0
1.094490,0,0,0,0,0,0
1.096053,0,0,0,0,0,0
1.097614,0,0,0,0,0,0
1.099173,0,0,0,0,0,0
1.100734,0,0,0,0,0,0
1.102295,0,0,0,0,0,0
1.103912,0,0,0,0,0,0
1.105466,0,0,0,0,0,0
1.107018,0,0,0,0,0,0
1.108446,0,0,0,0,0,0
1.109978,0,0,0,0,0,0
1.111537,0,0,0,0,0,0
1.113103,0,0,0,0,0,0
1.114675,0,0,0,0,0,0
1.116238,0,0,0,0,0,0
1.117799,0,0,0,0,0,0
1.119359,0,0,0,0,0,0
1.121018,0,0,0,0,0,0
1.122577,0,0,0,0,0,0
1.124140,0,0,0,0,0,0
1.125716,0,0,0,0,0,0
1.127277,0,0,0,0,0,0
1.128839,0,0,0,0,0,0
1.130400,0,0,0,0,0,0
1.131962,0,0,0,0,0,0
1.133523,0,0,0,0,0,0
1.135083,0,0,0,0,0,0
1.136657,0,0,0,0,0,0
1.138219,0,0,0,0,0,0
1.139782,0,0,0,0,0,0
1.141343,0,0,0,0,0,0
1.142903,0,0,0,0,0,0
1.144466,0,0,0,0,0,0
1.146028,0,0,0,0,0,0
1.147599,0,0,0,0,0,0
1.149167,0,0,0,0,0,0
1.150727,0,0,0,0,0,0
1.152334,0,0,0,0,0,0
1.153896,0,0,0,0,0,0
1.155456,0,0,0,0,0,0
1.157021,0,0,0,0,0,0
1.158594,0,0,0,0,0,0
1.160157,0,0,0,0,0,0
1.161719,0,0,0,0,0,0
1.163279,0,0,0,0,0,0
1.164841,0,0,0,0,0,0
1.166403,0,0,0,0,0,0
1.168009,0,0,0,0,0,0
1.169585,0,0,0,0,0,0
1.171145,0,0,0,0,0,0
1.172706,0,0,0,0,0,0
1.174258,0,0,0,0,0,0
1.175882,0,0,0,0,0,0
1.177535,0,0,0,0,0,0
1.179035,0,0,0,0,0,0
1.180442,0,0,0,0,0,0
1.181840,0,0,0,0,0,0
1.183238,0,0,0,0,0,0
1.184706,0,0,0,0,0,0
1.187676,0,0,0,0,0,0
1.191370,0,0,0,0,0,0
1.193627,0,0,0,0,0,0
1.195034,0,0,0,0,0,0
1.196437,0,0,0,0,0,0
1.197860,0,0,0,0,0,0
1.199258,0,0,0,0,0,0
1.200701,0,0,0,0,0,0
1.202098,0,0,0,0,0,0
1.203495,0,0,0,0,0,0
1.204914,0,0,0,0,0,0
1.206311,0,0,0,0,0,0
1.207708,0,0,0,0,0,0
1.209257,0,0,0,0,0,0
1.210659,0,0,0,0,0,0
1.212011,0,0,0,0,0,0
1.213362,0,0,0,0,0,0
1.214710,0,0,0,0,0,0
1.216147,0,0,0,0,0,0
1.217546,0,0,0,0,0,0
1.219064,0,0,0,0,0,0
1.220494,0,0,0,0,0,0
1.222024,0,0,0,0,0,0
