elapsed_s,VPC_BE_STALL_CYCLES_HLSQ_PRIM_ALLOC,VPC_BE_STALL_CYCLES_SP_LM,VPC_BE_NUM_PA_REQ,VPC_BE_NUM_LM_REQ_HIT,VPC_BE_NUM_ATTR_REQ_LM,VPC_BE_LM_TRANSACTION
0.001095,0,0,0,0,0,0
0.002643,0,0,0,0,0,0
0.004060,0,0,0,0,0,0
0.005455,0,0,0,0,0,0
0.006848,0,0,0,0,0,0
0.008238,0,0,0,0,0,0
0.009642,0,0,0,0,0,0
0.011033,0,0,0,0,0,0
0.012424,0,0,0,0,0,0
0.013915,0,0,0,0,0,0
0.015280,0,0,0,0,0,0
0.016643,0,0,0,0,0,0
0.018010,0,0,0,0,0,0
0.019369,0,0,0,0,0,0
0.020739,0,0,0,0,0,0
0.022205,0,0,0,0,0,0
0.023570,0,0,0,0,0,0
0.024933,0,0,0,0,0,0
0.026297,0,0,0,0,0,0
0.027659,0,0,0,0,0,0
0.029022,0,0,0,0,0,0
0.030330,0,0,0,0,0,0
0.031597,0,0,0,0,0,0
0.032876,0,0,0,0,0,0
0.034205,0,0,0,0,0,0
0.035510,0,0,0,0,0,0
0.036814,0,0,0,0,0,0
0.038132,0,0,0,0,0,0
0.039395,0,0,0,0,0,0
0.040659,0,0,0,0,0,0
0.041950,0,0,0,0,0,0
0.043215,0,0,0,0,0,0
0.044478,0,0,0,0,0,0
0.045782,0,0,0,0,0,0
0.047135,0,0,0,0,0,0
0.048484,0,0,0,0,0,0
0.049836,0,0,0,0,0,0
0.051189,0,0,0,0,0,0
0.052561,0,0,0,0,0,0
0.053977,0,0,0,0,0,0
0.055334,0,0,0,0,0,0
0.056684,0,0,0,0,0,0
0.058048,0,0,0,0,0,0
0.059413,0,0,0,0,0,0
0.060826,0,0,0,0,0,0
0.062493,0,0,0,0,0,0
0.063916,0,0,0,0,0,0
0.065315,0,0,0,0,0,0
0.066712,0,0,0,0,0,0
0.068108,0,0,0,0,0,0
0.069509,0,0,0,0,0,0
0.070903,0,0,0,0,0,0
0.072300,0,0,0,0,0,0
0.073598,0,0,0,0,0,0
0.075011,0,0,0,0,0,0
0.076407,0,0,0,0,0,0
0.077851,0,0,0,0,0,0
0.079247,0,0,0,0,0,0
0.080642,0,0,0,0,0,0
0.082751,0,0,0,0,0,0
0.084147,0,0,0,0,0,0
0.085552,0,0,0,0,0,0
0.086944,0,0,0,0,0,0
0.088333,0,0,0,0,0,0
0.089724,0,0,0,0,0,0
0.091116,0,0,0,0,0,0
0.092505,0,0,0,0,0,0
0.096930,0,0,0,0,0,0
0.098336,0,0,0,0,0,0
0.099731,0,0,0,0,0,0
0.101442,0,0,0,0,0,0
0.103201,0,0,0,0,0,0
0.104598,0,0,0,0,0,0
0.106034,0,0,0,0,0,0
0.107424,0,0,0,0,0,0
0.109005,0,0,0,0,0,0
0.110391,0,0,0,0,0,0
0.111760,0,0,0,0,0,0
0.113113,0,0,0,0,0,0
0.114463,0,0,0,0,0,0
0.115813,0,0,0,0,0,0
0.117164,0,0,0,0,0,0
0.118513,0,0,0,0,0,0
0.119877,0,0,0,0,0,0
0.121228,0,0,0,0,0,0
0.122577,0,0,0,0,0,0
0.123925,0,0,0,0,0,0
0.125407,0,0,0,0,0,0
0.126982,0,0,0,0,0,0
0.128540,0,0,0,0,0,0
0.130052,0,0,0,0,0,0
0.131577,0,0,0,0,0,0
0.133040,0,0,0,0,0,0
0.134604,0,0,0,0,0,0
0.136164,0,0,0,0,0,0
0.137727,0,0,0,0,0,0
0.139288,0,0,0,0,0,0
0.140905,0,0,0,0,0,0
0.142468,0,0,0,0,0,0
0.144028,0,0,0,0,0,0
0.145591,0,0,0,0,0,0
0.147153,0,0,0,0,0,0
0.148713,0,0,0,0,0,0
0.150347,0,0,0,0,0,0
0.151758,0,0,0,0,0,0
0.153288,0,0,0,0,0,0
