elapsed_s,VPC_BE_TSE_BE_PRIMITIVES,VPC_BE_TSE_BE_TRANSACTIONS,VPC_BE_STARVE_CYCLES_LRZ,VPC_BE_LRZ_ASSIGN_PRIMITIVES,VPC_BE_RB_VISIBLE_PRIMITIVES,VPC_BE_STARVE_CYCLES_RB
0.001096,0,0,0,0,0,0
0.002782,0,0,0,0,0,0
0.004198,0,0,0,0,0,0
0.005593,0,0,0,0,0,0
0.006985,0,0,0,0,0,0
0.008377,0,0,0,0,0,0
0.009793,0,0,0,0,0,0
0.011288,0,0,0,0,0,0
0.012678,0,0,0,0,0,0
0.014068,0,0,0,0,0,0
0.015470,0,0,0,0,0,0
0.016857,0,0,0,0,0,0
0.018290,0,0,0,0,0,0
0.019657,0,0,0,0,0,0
0.021030,0,0,0,0,0,0
0.022450,0,0,0,0,0,0
0.023815,0,0,0,0,0,0
0.025181,0,0,0,0,0,0
0.026545,0,0,0,0,0,0
0.027957,0,0,0,0,0,0
0.029326,0,0,0,0,0,0
0.030736,0,0,0,0,0,0
0.032108,0,0,0,0,0,0
0.033470,0,0,0,0,0,0
0.034830,0,0,0,0,0,0
0.036174,0,0,0,0,0,0
0.037517,0,0,0,0,0,0
0.038911,0,0,0,0,0,0
0.040260,0,0,0,0,0,0
0.041608,0,0,0,0,0,0
0.042964,0,0,0,0,0,0
0.044317,0,0,0,0,0,0
0.045663,0,0,0,0,0,0
0.047058,0,0,0,0,0,0
0.048418,0,0,0,0,0,0
0.049763,0,0,0,0,0,0
0.051168,0,0,0,0,0,0
0.052487,0,0,0,0,0,0
0.053795,0,0,0,0,0,0
0.055105,0,0,0,0,0,0
0.056409,0,0,0,0,0,0
0.057713,0,0,0,0,0,0
0.059067,0,0,0,0,0,0
0.060370,0,0,0,0,0,0
0.061673,0,0,0,0,0,0
0.062974,0,0,0,0,0,0
0.064243,0,0,0,0,0,0
0.065555,0,0,0,0,0,0
0.066909,0,0,0,0,0,0
0.068275,0,0,0,0,0,0
0.069677,0,0,0,0,0,0
0.071056,0,0,0,0,0,0
0.072422,0,0,0,0,0,0
0.073775,0,0,0,0,0,0
0.075152,0,0,0,0,0,0
0.076505,0,0,0,0,0,0
0.077857,0,0,693,0,0,0
0.079549,0,0,0,0,0,0
0.080943,0,0,0,0,0,0
0.082353,0,0,0,0,0,0
0.083819,0,0,0,0,0,0
0.085271,0,0,0,0,0,0
0.086708,0,0,0,0,0,0
0.088144,0,0,0,0,0,0
0.089583,0,0,0,0,0,0
0.091021,0,0,3873,0,0,0
0.092272,0,0,5487,0,0,0
0.093663,0,0,0,0,0,0
0.095417,0,0,0,0,0,0
0.096811,0,0,0,0,0,0
0.098263,0,0,0,0,0,0
0.099660,0,0,0,0,0,0
0.101054,0,0,0,0,0,0
0.103827,0,0,0,0,0,0
0.105224,0,0,0,0,0,0
0.106631,0,0,0,0,0,0
0.108022,0,0,0,0,0,0
0.109411,0,0,0,0,0,0
0.110801,0,0,0,0,0,0
0.112191,0,0,0,0,0,0
0.113580,0,0,0,0,0,0
0.117970,0,0,0,0,0,0
0.119355,0,0,0,0,0,0
0.120741,0,0,0,0,0,0
0.122128,0,0,0,0,0,0
0.123548,0,0,0,0,0,0
0.124937,0,0,0,0,0,0
0.126428,0,0,0,0,0,0
0.127825,0,0,0,0,0,0
0.129299,0,0,0,0,0,0
0.132068,0,0,0,0,0,0
0.133444,0,0,0,0,0,0
0.134797,0,0,0,0,0,0
0.136151,0,0,0,0,0,0
0.137501,0,0,0,0,0,0
0.138851,0,0,0,0,0,0
0.140202,0,0,0,0,0,0
0.141550,0,0,0,0,0,0
0.142914,0,0,0,0,0,0
0.144271,0,0,0,0,0,0
0.145617,0,0,0,0,0,0
0.147303,0,0,0,0,0,0
0.148896,0,0,0,0,0,0
0.150431,0,0,0,0,0,0
0.151864,0,0,0,0,0,0
0.153324,0,0,0,0,0,0
0.155128,0,0,0,0,0,0
0.156732,0,0,0,0,0,0
0.158186,0,0,0,0,0,0
0.159602,0,0,0,0,0,0
0.160989,0,0,0,0,0,0
0.162378,0,0,0,0,0,0
0.163777,0,0,0,0,0,0
0.165166,0,0,0,0,0,0
0.166556,0,0,0,0,0,0
0.167943,0,0,0,0,0,0
0.169329,0,0,0,0,0,0
0.170717,0,0,0,0,0,0
0.172105,0,0,0,0,0,0
0.173492,0,0,0,0,0,0
0.174887,0,0,0,0,0,0
0.176275,0,0,0,0,0,0
0.177660,0,0,0,0,0,0
0.179088,0,0,0,0,0,0
0.180451,0,0,0,0,0,0
0.181821,0,0,0,0,0,0
0.183185,0,0,0,0,0,0
0.184550,0,0,0,0,0,0
0.185921,0,0,0,0,0,0
0.187365,0,0,0,0,0,0
0.188735,0,0,0,0,0,0
0.190104,0,0,0,0,0,0
0.191612,0,0,0,0,0,0
0.193316,0,0,0,0,0,0
0.194816,0,0,0,0,0,0
0.197578,0,0,0,0,0,0
0.199197,0,0,0,0,0,0
0.201698,0,0,0,0,0,0
0.203458,0,0,0,0,0,0
0.204966,0,0,0,0,0,0
0.206412,0,0,0,0,0,0
0.207827,0,0,0,0,0,0
0.209383,0,0,0,0,0,0
0.210789,0,0,0,0,0,0
0.212183,0,0,0,0,0,0
0.213574,0,0,0,0,0,0
0.214964,0,0,0,0,0,0
0.216355,0,0,0,0,0,0
0.217764,0,0,0,0,0,0
0.219154,0,0,0,0,0,0
0.220545,0,0,0,0,0,0
0.221935,0,0,0,0,0,0
0.223329,0,0,0,0,0,0
0.224726,0,0,0,0,0,0
0.226165,0,0,0,0,0,0
0.227625,0,0,0,0,0,0
0.229033,0,0,0,0,0,0
0.230431,0,0,0,0,0,0
0.231828,0,0,0,0,0,0
0.233224,0,0,0,0,0,0
0.234753,0,0,0,0,0,0
0.236312,0,0,0,0,0,0
0.237869,0,0,0,0,0,0
0.239446,0,0,0,0,0,0
0.241003,0,0,0,0,0,0
0.242604,0,0,0,0,0,0
0.244163,0,0,0,0,0,0
0.245720,0,0,0,0,0,0
0.247278,0,0,0,0,0,0
0.248837,0,0,0,0,0,0
0.250411,0,0,0,0,0,0
0.251969,0,0,0,0,0,0
0.253525,0,0,0,0,0,0
0.255084,0,0,0,0,0,0
0.256643,0,0,0,0,0,0
0.258247,0,0,0,0,0,0
0.259805,0,0,0,0,0,0
0.261378,0,0,0,0,0,0
0.262938,0,0,0,0,0,0
0.264498,0,0,0,0,0,0
0.266056,0,0,0,0,0,0
0.267618,0,0,0,0,0,0
0.269175,0,0,0,0,0,0
0.270735,0,0,0,0,0,0
0.272306,0,0,0,0,0,0
0.273863,0,0,0,0,0,0
0.275425,0,0,0,0,0,0
0.276982,0,0,0,0,0,0
0.278541,0,0,0,0,0,0
0.280099,0,0,0,0,0,0
0.281656,0,0,0,0,0,0
0.283227,0,0,0,0,0,0
0.284786,0,0,0,0,0,0
0.286346,0,0,0,0,0,0
0.287905,0,0,0,0,0,0
0.289509,0,0,0,0,0,0
0.291067,0,0,0,0,0,0
0.292625,0,0,0,0,0,0
0.294199,0,0,0,0,0,0
0.295759,0,0,0,0,0,0
0.297316,0,0,0,0,0,0
0.298875,0,0,0,0,0,0
0.300433,0,0,0,0,0,0
0.301990,0,0,0,0,0,0
0.303524,0,0,0,0,0,0
0.304936,0,0,0,0,0,0
0.306507,0,0,0,0,0,0
0.307969,0,0,0,0,0,0
0.309358,0,0,0,0,0,0
0.310713,0,0,0,0,0,0
0.312064,0,0,0,0,0,0
0.313411,0,0,0,0,0,0
0.314806,0,0,0,0,0,0
0.316175,0,0,0,0,0,0
0.317522,0,0,0,0,0,0
0.318915,0,0,0,0,0,0
0.320256,0,0,0,0,0,0
0.321597,0,0,0,0,0,0
0.322980,0,0,0,0,0,0
0.324297,0,0,0,0,0,0
0.325611,0,0,0,0,0,0
0.326983,0,0,0,0,0,0
0.328299,0,0,0,0,0,0
0.329614,0,0,0,0,0,0
0.330977,0,0,0,0,0,0
0.332292,0,0,0,0,0,0
0.333607,0,0,0,0,0,0
0.334971,0,0,0,0,0,0
0.336285,0,0,0,0,0,0
0.337608,0,0,0,0,0,0
0.338959,0,0,0,0,0,0
0.340326,0,0,0,0,0,0
0.341693,0,0,0,0,0,0
0.343111,0,0,0,0,0,0
0.344479,0,0,0,0,0,0
0.345903,0,0,0,0,0,0
0.347273,0,0,0,0,0,0
0.348645,0,0,0,0,0,0
0.350014,0,0,0,0,0,0
0.351381,0,0,0,0,0,0
0.352691,0,0,0,0,0,0
0.353989,0,0,0,0,0,0
0.355438,0,0,0,0,0,0
0.356870,0,0,0,0,0,0
0.358639,0,0,0,0,0,0
0.360082,0,0,0,0,0,0
0.361485,0,0,0,0,0,0
0.365021,0,0,0,0,0,0
0.366980,0,0,1893,0,0,0
0.369092,0,0,0,0,0,0
0.370505,0,0,0,0,0,0
0.371898,0,0,0,0,0,0
0.373297,0,0,0,0,0,0
0.374691,0,0,0,0,0,0
0.376086,0,0,2358,0,0,0
0.377386,0,0,7002,0,0,0
0.378784,0,0,0,0,0,0
0.380181,0,0,0,0,0,0
0.381596,0,0,0,0,0,0
0.382994,0,0,0,0,0,0
0.384390,0,0,0,0,0,0
0.385786,0,0,0,0,0,0
0.387937,0,0,0,0,0,0
0.389332,0,0,0,0,0,0
0.390722,0,0,0,0,0,0
0.392137,0,0,0,0,0,0
0.393527,0,0,0,0,0,0
0.398243,0,0,0,0,0,0
0.399704,0,0,0,0,0,0
0.401099,0,0,0,0,0,0
0.402511,0,0,0,0,0,0
0.403901,0,0,0,0,0,0
0.405293,0,0,0,0,0,0
0.406687,0,0,0,0,0,0
0.408077,0,0,0,0,0,0
0.409466,0,0,0,0,0,0
0.410857,0,0,0,0,0,0
0.412253,0,0,0,0,0,0
0.413665,0,0,0,0,0,0
0.415060,0,0,0,0,0,0
0.416455,0,0,0,0,0,0
0.417848,0,0,0,0,0,0
0.419309,0,0,0,0,0,0
0.421075,0,0,0,0,0,0
0.422476,0,0,0,0,0,0
0.423881,0,0,0,0,0,0
0.425275,0,0,0,0,0,0
0.426669,0,0,0,0,0,0
0.428216,0,0,0,0,0,0
0.429655,0,0,0,0,0,0
0.431192,0,0,0,0,0,0
0.432753,0,0,0,0,0,0
0.434248,0,0,0,0,0,0
0.435781,0,0,0,0,0,0
0.437342,0,0,0,0,0,0
0.438904,0,0,0,0,0,0
0.440466,0,0,0,0,0,0
0.442025,0,0,0,0,0,0
0.443592,0,0,0,0,0,0
0.445039,0,0,0,0,0,0
0.446574,0,0,0,0,0,0
0.448135,0,0,0,0,0,0
0.449695,0,0,0,0,0,0
0.451303,0,0,0,0,0,0
0.452865,0,0,0,0,0,0
0.454427,0,0,0,0,0,0
0.455994,0,0,0,0,0,0
0.457446,0,0,0,0,0,0
0.458877,0,0,0,0,0,0
0.460406,0,0,0,0,0,0
0.461963,0,0,0,0,0,0
0.463525,0,0,0,0,0,0
0.465082,0,0,0,0,0,0
0.466698,0,0,0,0,0,0
0.468258,0,0,0,0,0,0
0.469815,0,0,0,0,0,0
0.471429,0,0,0,0,0,0
0.472987,0,0,0,0,0,0
0.474547,0,0,0,0,0,0
0.476105,0,0,0,0,0,0
0.477794,0,0,0,0,0,0
0.479203,0,0,0,0,0,0
0.480733,0,0,0,0,0,0
0.482339,0,0,0,0,0,0
0.483902,0,0,0,0,0,0
0.485463,0,0,0,0,0,0
0.487026,0,0,0,0,0,0
0.488601,0,0,0,0,0,0
0.490213,0,0,0,0,0,0
0.491775,0,0,0,0,0,0
0.493333,0,0,0,0,0,0
0.494897,0,0,0,0,0,0
0.496458,0,0,0,0,0,0
0.498060,0,0,0,0,0,0
0.499640,0,0,0,0,0,0
0.501200,0,0,0,0,0,0
0.502764,0,0,0,0,0,0
0.504316,0,0,0,0,0,0
0.505866,0,0,0,0,0,0
0.507382,0,0,0,0,0,0
0.508951,0,0,0,0,0,0
0.510528,0,0,0,0,0,0
0.512090,0,0,0,0,0,0
0.513650,0,0,0,0,0,0
0.515257,0,0,0,0,0,0
0.516819,0,0,0,0,0,0
0.518381,0,0,0,0,0,0
0.519942,0,0,0,0,0,0
0.521517,0,0,0,0,0,0
0.523078,0,0,0,0,0,0
0.524639,0,0,0,0,0,0
0.526202,0,0,0,0,0,0
0.527764,0,0,0,0,0,0
0.529324,0,0,0,0,0,0
0.530888,0,0,0,0,0,0
0.532464,0,0,0,0,0,0
0.534023,0,0,0,0,0,0
0.535589,0,0,0,0,0,0
0.537149,0,0,0,0,0,0
0.538712,0,0,0,0,0,0
0.540275,0,0,0,0,0,0
0.541835,0,0,0,0,0,0
0.543484,0,0,0,0,0,0
0.545043,0,0,0,0,0,0
0.546648,0,0,0,0,0,0
0.548187,0,0,0,0,0,0
0.549621,0,0,0,0,0,0
0.551026,0,0,0,0,0,0
0.552426,0,0,0,0,0,0
0.553837,0,0,0,0,0,0
0.555298,0,0,0,0,0,0
0.556678,0,0,0,0,0,0
0.558208,0,0,0,0,0,0
0.559759,0,0,0,0,0,0
0.561310,0,0,0,0,0,0
0.562741,0,0,0,0,0,0
0.564284,0,0,0,0,0,0
0.565844,0,0,0,0,0,0
0.567466,0,0,0,0,0,0
0.569277,0,0,0,0,0,0
0.570721,0,0,0,0,0,0
0.572255,0,0,0,0,0,0
0.573816,0,0,0,0,0,0
0.575445,0,0,0,0,0,0
0.577006,0,0,0,0,0,0
0.578612,0,0,0,0,0,0
0.580175,0,0,0,0,0,0
0.581734,0,0,0,0,0,0
0.583295,0,0,0,0,0,0
0.584857,0,0,0,0,0,0
0.586551,0,0,0,0,0,0
0.588868,0,0,0,0,0,0
0.590275,0,0,0,0,0,0
0.591695,0,0,0,0,0,0
0.593092,0,0,0,0,0,0
0.594489,0,0,0,0,0,0
0.595835,0,0,0,0,0,0
0.597192,0,0,0,0,0,0
0.598584,0,0,0,0,0,0
0.599932,0,0,0,0,0,0
0.601280,0,0,0,0,0,0
0.602628,0,0,0,0,0,0
0.603977,0,0,0,0,0,0
0.605500,0,0,0,0,0,0
0.606947,0,0,0,0,0,0
0.608311,0,0,0,0,0,0
0.609654,0,0,0,0,0,0
0.611089,0,0,0,0,0,0
0.612405,0,0,0,0,0,0
0.613723,0,0,0,0,0,0
0.615088,0,0,0,0,0,0
0.616407,0,0,0,0,0,0
0.617725,0,0,0,0,0,0
0.619098,0,0,0,0,0,0
0.620414,0,0,0,0,0,0
0.621729,0,0,0,0,0,0
0.623094,0,0,0,0,0,0
0.624411,0,0,0,0,0,0
0.625726,0,0,0,0,0,0
0.627073,0,0,0,0,0,0
0.628441,0,0,0,0,0,0
0.629862,0,0,0,0,0,0
0.631201,0,0,0,0,0,0
0.632563,0,0,0,0,0,0
0.633824,0,0,0,0,0,0
0.635222,0,0,0,0,0,0
0.636592,0,0,0,0,0,0
0.637960,0,0,0,0,0,0
0.639230,0,0,0,0,0,0
0.640651,0,0,0,0,0,0
0.642121,0,0,0,0,0,0
0.643517,0,0,0,0,0,0
0.644922,0,0,0,0,0,0
0.646539,0,0,0,0,0,0
0.649908,0,0,0,0,0,0
0.651345,0,0,0,0,0,0
0.652813,0,0,693,0,0,0
0.654252,0,0,0,0,0,0
0.655822,0,0,0,0,0,0
0.657246,0,0,0,0,0,0
0.658649,0,0,0,0,0,0
0.660044,0,0,0,0,0,0
0.661446,0,0,0,0,0,0
0.662860,0,0,9360,0,0,0
0.664134,0,0,0,0,0,0
0.665530,0,0,0,0,0,0
0.666927,0,0,0,0,0,0
0.668322,0,0,0,0,0,0
0.669717,0,0,0,0,0,0
0.671113,0,0,0,0,0,0
0.672521,0,0,0,0,0,0
0.673959,0,0,0,0,0,0
0.675381,0,0,0,0,0,0
0.676771,0,0,0,0,0,0
0.678363,0,0,0,0,0,0
0.679788,0,0,0,0,0,0
0.681178,0,0,0,0,0,0
0.686205,0,0,0,0,0,0
0.687602,0,0,0,0,0,0
0.688999,0,0,0,0,0,0
0.690529,0,0,0,0,0,0
0.691932,0,0,0,0,0,0
0.693308,0,0,0,0,0,0
0.694661,0,0,0,0,0,0
