elapsed_s,CP_MEMORY_POOL_BELOW_THRESH,CP_AHB_WR_STALL_PRE_DRAWS,CP_AHB_STALL_SQE_GMU,CP_AHB_STALL_SQE_WR_OTHER,CP_AHB_STALL_SQE_RD_OTHER,CP_CLUSTER_FE_U_EMPTY,CP_CLUSTER_FE_S_EMPTY,CP_CLUSTER_SP_VS_EMPTY,CP_CLUSTER_VPC_US_EMPTY,CP_CLUSTER_VPC_VS_EMPTY,CP_CLUSTER_GRAS_EMPTY,CP_CLUSTER_SP_PS_EMPTY,CP_CLUSTER_VPC_PS_EMPTY,CP_CLUSTER_PS_EMPTY
0.134612,0,0,0,0,0,470811,470826,470820,470823,470840,470822,470820,470837,470849
0.136051,0,0,0,0,0,455372,455372,455371,455370,455368,455395,455392,455374,455361
0.137488,0,0,0,0,0,454875,454856,454843,454844,454826,454810,454810,454826,454837
0.138927,0,0,0,0,0,482922,482938,482949,482947,482963,482961,482960,482948,482946
0.140366,0,0,0,0,0,571054,571043,571029,571023,571021,571026,571026,571018,571001
0.142024,0,0,0,0,0,484423,484415,484444,484520,484518,484517,484526,484532,484558
0.143559,0,0,0,0,0,483149,483149,483162,483090,483085,483083,483072,483082,483070
0.145005,0,0,0,0,0,461284,461283,461255,461342,461341,461341,461355,461353,461335
0.146449,0,0,0,0,0,459624,459711,459693,459603,459601,459616,459600,459689,459705
0.147890,0,0,0,0,0,456322,456249,456293,456291,456292,456274,456290,456210,456209
0.149330,0,0,0,0,0,455315,455313,455296,455296,455295,455355,455335,455336,455335
0.150846,0,0,0,0,0,471984,471968,471983,471982,471985,471934,471950,471938,471936
0.152414,0,0,0,0,0,483318,483316,483288,483282,483265,483279,483262,483249,483251
0.154032,0,0,0,0,0,482842,482843,482930,483006,483005,482963,482970,482981,482978
0.155537,0,0,0,0,0,471365,471370,471275,471185,471201,471199,471206,471203,471201
0.156985,0,0,0,0,0,479011,479002,479017,479034,479032,479043,479025,479025,479058
0.158468,0,0,0,0,0,483133,483137,483120,483119,483120,483177,483177,483158,483124
0.159911,0,0,0,0,0,458592,458592,458607,458605,458597,458543,458559,458587,458586
0.161352,0,0,0,0,0,456193,456204,456192,456186,456190,456187,456257,456245,456244
0.162794,0,0,0,0,0,458241,458238,458238,458236,458237,458221,458147,458145,458144
0.164245,0,0,0,0,0,465022,465006,465014,465020,465017,465028,465012,465012,465011
0.165814,0,0,0,0,0,531325,531526,531516,536402,533329,533317,533316,533342,533384
0.167464,0,0,0,0,0,496057,495869,495894,490990,494061,494060,494040,494028,493986
0.169067,0,0,0,0,0,485413,485469,485457,485527,485509,485524,485554,485553,485533
0.170675,0,0,0,0,0,486185,486112,486079,486022,486122,486121,486124,486195,486195
0.172281,0,0,0,0,0,485918,485916,485931,485915,485814,485795,485877,485788,485793
0.173885,0,0,0,0,0,501610,501686,501670,501684,501683,501781,501698,501785,501777
0.175510,0,0,0,0,0,486350,486289,486286,486280,486295,486213,486207,486193,486210
0.177113,0,0,0,0,0,484245,484322,484332,484320,484302,484300,484289,484286,484271
0.178719,0,0,0,0,0,485995,485916,485933,486037,486047,486030,486026,485942,485937
0.180325,0,0,0,0,0,484255,484243,484214,484108,484196,484211,484213,484221,484222
0.181928,0,0,0,0,0,488528,488522,488522,488610,488525,488508,488521,488534,488537
0.183413,0,0,0,0,0,475058,475056,475087,475008,475008,475024,474991,474977,474987
0.184860,0,0,0,0,0,461583,461586,461579,461568,461552,461549,461564,461564,461563
0.186442,0,0,0,0,0,480288,480283,480299,480314,480323,480323,480338,480336,480318
0.188038,0,0,0,0,0,481677,481737,481719,481701,481705,481700,481683,481682,481687
0.189633,0,0,0,0,0,482779,482717,482705,693053,693272,693331,698251,695175,695176
0.191429,0,0,0,0,0,699426,699442,699452,489103,488883,488821,483916,486990,486981
0.193032,0,0,0,0,0,484020,484004,483977,484080,484073,484093,484077,484075,484075
0.194639,0,0,0,0,0,485055,485058,485156,485067,485055,485039,485079,485062,485077
0.196243,0,0,0,0,0,485087,485086,484997,484996,485011,485003,484975,484992,484991
0.197860,0,0,0,0,0,490792,490792,490806,490805,490796,490802,490802,490800,490783
0.199472,0,0,0,0,0,485438,485437,485419,485419,485425,485419,485418,485400,485414
0.201075,0,0,0,0,0,486460,486453,486458,486450,486451,486453,486445,486451,486434
0.202682,0,0,0,0,0,496755,496759,496741,496740,496738,496766,496772,496764,496781
0.204287,0,0,0,0,0,486403,486430,486457,486462,486533,486499,486498,486498,486495
0.205890,0,0,0,0,0,491714,491685,491669,491755,491683,491680,491751,491767,491766
0.207502,0,0,0,0,0,494991,494991,495005,494916,494898,494916,494809,494806,494796
0.209118,0,0,0,0,0,484767,484775,484790,484774,484789,484777,484792,484793,484802
0.210725,0,0,0,0,0,486932,486943,486932,486931,486913,486906,486923,486921,486921
0.212330,0,0,0,0,0,485691,485724,485717,485820,485820,485808,485806,485806,485787
0.213933,0,0,0,0,0,535137,535080,535080,534973,535060,535147,535131,535112,535117
0.215582,0,0,0,0,0,494926,494925,494908,494907,494835,494761,494760,494863,494874
0.217186,0,0,0,0,0,485817,485809,485813,485812,485795,485780,485778,485672,485669
0.218792,0,0,0,0,0,485150,485150,485159,485176,485191,485201,485232,485259,485258
0.220410,0,0,0,0,0,485672,485670,485671,485671,485669,485666,485633,485622,485623
0.222017,0,0,0,0,0,496234,496252,496250,496248,496241,496247,496246,496244,496269
0.223622,0,0,0,0,0,487017,487014,487002,487001,487001,486984,486998,486981,486954
0.225226,0,0,0,0,0,485646,485629,485612,485611,485610,485607,485592,485641,485622
0.226831,0,0,0,0,0,485763,485769,485778,485776,485764,485780,485789,485772,485788
0.228437,0,0,0,0,0,485067,485059,485090,485074,485089,485091,485089,485060,485041
0.230078,0,0,0,0,0,531041,531046,531045,531054,531054,531049,531039,531031,531049
0.231740,0,0,0,0,0,488251,488245,488229,488233,488232,488226,488224,488242,488241
0.233344,0,0,0,0,0,484606,484605,484575,484574,484557,484556,484571,484554,484551
0.234949,0,0,0,0,0,486490,486489,486506,486500,486515,486521,486503,486528,486528
0.236552,0,0,0,0,0,484387,484386,484394,484398,484380,484379,484389,484454,484454
0.238157,0,0,0,0,0,530444,530459,530460,530531,530546,530527,530517,530422,530402
0.239802,0,0,0,0,0,492894,492876,492880,492890,492891,492890,492904,492920,492936
0.241404,0,0,0,0,0,483310,483315,483292,483208,483206,483219,483218,483217,483200
0.243021,0,0,0,0,0,485943,485953,485968,486056,486055,486040,486023,486022,486039
0.244624,0,0,0,0,0,486111,486093,486082,486080,486090,486118,486133,486133,486114
0.246230,0,0,0,0,0,533594,533594,533604,533587,533576,533547,533547,533528,533525
0.247878,0,0,0,0,0,484037,484042,484013,484040,484020,484036,484028,484060,484062
0.249478,0,0,0,0,0,484624,484644,484660,484542,484558,484540,484530,484513,484511
0.251082,0,0,0,0,0,484681,484740,484756,484844,484838,484915,484925,484941,484956
0.252683,0,0,0,0,0,495367,495277,495269,495197,495201,495132,495136,495118,495118
0.254297,0,0,0,0,0,533592,533610,533598,533668,533668,533683,533682,533681,533664
0.255945,0,0,0,0,0,484167,484164,484148,484132,484113,484104,484085,484083,484099
0.257547,0,0,0,0,0,494218,494217,494233,494263,494274,494256,494271,494271,494269
0.259150,0,0,0,0,0,483453,483438,483435,483446,483448,483464,483548,483536,483535
0.260754,0,0,0,0,0,494725,494728,494738,494621,494607,494602,494511,494522,494520
0.262358,0,0,0,0,0,485353,485347,485352,485439,485448,485449,485454,485452,485454
0.263961,0,0,0,0,0,486009,486025,486001,485929,485916,485900,485867,485953,485950
0.265575,0,0,0,0,0,484287,484269,484258,484239,484256,484270,484285,484197,484196
0.267127,0,0,0,0,0,436149,436148,436179,436179,436171,436172,436188,436186,436185
0.268701,0,0,0,0,0,484237,484234,484218,484305,484305,484285,484268,484268,484267
0.270305,0,0,0,0,0,533264,533279,533273,533272,533275,533277,533291,533290,533289
0.271952,0,0,0,0,0,483968,483952,483967,483983,483966,483989,483972,483960,483970
0.273554,0,0,0,0,0,482850,482850,482837,482819,482834,482819,482835,482845,482815
0.275030,0,0,0,0,0,472632,472637,472620,472543,472543,472530,472513,472615,472614
0.276613,0,0,0,0,0,484789,484782,484797,484800,484794,484809,484824,484720,484748
0.278218,0,0,0,0,0,536260,536274,536291,536286,536289,536288,536269,536268,536267
0.279868,0,0,0,0,0,484107,484094,484070,484075,484076,484070,484103,484085,484073
0.281471,0,0,0,0,0,484692,484687,484721,484805,484803,484802,484768,484786,484784
0.283074,0,0,0,0,0,486974,486974,486954,486866,486865,486865,486864,486861,486878
0.284678,0,0,0,0,0,493018,493017,492989,492988,492982,492986,493003,493074,493055
0.286282,0,0,0,0,0,532934,532933,532975,533046,533106,533103,533101,533012,533012
0.287943,0,0,0,0,0,484871,484875,484858,484787,484725,484709,484708,484750,484837
0.289545,0,0,0,0,0,484086,484078,484066,484135,484136,484134,484115,484104,483998
0.291148,0,0,0,0,0,484110,484127,484110,484125,484122,484156,484154,484224,484241
0.292752,0,0,0,0,0,485594,485594,485621,485620,485618,485600,485618,485529,485525
0.294357,0,0,0,0,0,496161,496150,496131,496115,496137,496129,496127,496143,496144
0.295961,0,0,0,0,0,484493,484502,484518,484462,484438,484427,484427,484393,484393
0.297563,0,0,0,0,0,493766,493764,493769,493734,493734,493765,493749,493748,493746
0.299242,0,0,0,0,0,484037,484025,484019,484018,484006,483990,483998,484118,484118
0.300845,0,0,0,0,0,485373,485367,485370,485380,485395,485393,485381,485364,485345
0.302494,0,0,0,0,0,486023,486020,486015,486107,486090,486089,486088,485981,485982
0.304097,0,0,0,0,0,485004,485004,485007,484913,484913,484912,484928,484945,484958
0.305699,0,0,0,0,0,489969,489969,489969,490056,490070,490070,490064,490062,490063
0.307307,0,0,0,0,0,484035,484034,484017,483917,483900,483882,483870,483941,483938
0.309171,0,0,0,0,0,486383,486398,486397,486413,486412,486422,486420,486424,486423
0.310747,0,0,0,0,0,447575,447314,447058,446793,446561,446317,446078,445742,445478
0.312324,0,0,0,0,0,462593,462576,462591,462604,462597,462595,462599,462619,462623
0.313925,0,0,0,0,0,451306,451314,451303,451298,451286,451286,451269,451258,451268
0.315391,0,0,0,0,0,452817,452822,452816,452804,452819,452818,452829,452827,452825
0.316964,0,0,0,0,0,464059,464054,464057,464055,464123,464117,464105,464093,464093
0.318614,0,0,0,0,0,463027,463094,463093,463178,463092,463081,463095,463115,463114
0.320218,0,0,0,0,0,464789,464735,464735,464649,464664,464662,464656,464720,464718
0.321835,0,0,0,0,0,470134,470122,470116,470200,470198,470198,470204,470111,470111
0.323444,0,0,0,0,0,464026,464025,464024,463937,463936,463976,463974,463990,463973
0.325046,0,0,0,0,0,461313,461323,461311,461338,461322,461279,461262,461345,461359
0.326697,0,0,0,0,0,462897,462896,462894,462877,462875,462889,462903,462819,462819
0.328300,0,0,0,0,0,463229,463212,463255,463259,463269,463269,463238,463226,463208
0.329902,0,0,0,0,0,467714,467713,467685,467679,467683,467666,467696,467705,467704
0.331509,0,0,0,0,0,464120,464120,464135,464123,464119,464133,464142,464240,464240
0.333126,0,0,0,0,0,463321,463323,463301,463316,463303,463286,463275,463269,463285
0.334775,0,0,0,0,0,466824,466888,466892,466959,466973,466971,466955,466861,466844
0.336381,0,0,0,0,0,464611,464558,464567,464567,464565,464583,464592,464590,464603
0.338052,0,0,0,0,0,535123,535110,535109,535106,535107,535089,535077,535076,535061
0.339721,0,0,0,0,0,466483,466477,466466,466384,466383,466393,466408,466407,466422
0.341324,0,0,0,0,0,463587,463587,463587,463610,463609,463608,463590,463579,463578
0.342972,0,0,0,0,0,465129,465142,465165,465139,465121,465125,465136,465161,465143
0.344590,0,0,0,0,0,464612,464671,464644,464669,464684,464678,464681,464648,464663
0.346195,0,0,0,0,0,463585,463525,463551,463622,463617,463621,463619,463635,463618
0.347799,0,0,0,0,0,462679,462668,462636,462553,462568,462566,462566,462547,462562
0.349401,0,0,0,0,0,463687,463697,463695,463694,463692,463690,463675,463775,463759
0.351049,0,0,0,0,0,464495,464476,464565,464657,464647,464646,464628,464544,464559
0.352654,0,0,0,0,0,461144,461161,461075,460964,460962,460972,461005,460988,460986
0.354258,0,0,0,0,0,462925,462992,463007,463090,463084,463072,463068,463083,463066
0.355752,0,0,0,0,0,455019,454949,454917,454848,454862,454863,454862,454944,454959
0.357341,0,0,0,0,0,481313,481327,481340,481407,481391,481389,481388,481287,481287
0.359007,0,0,0,0,0,465606,465590,465585,465599,465604,465597,465597,465597,465585
0.360487,0,0,0,0,0,454899,454898,454885,454796,454794,454800,454793,454806,454805
0.362063,0,0,0,0,0,464028,464012,464038,464041,464040,464034,464022,464023,464032
0.363668,0,0,0,0,0,463483,463486,463470,463455,463436,463439,463455,463538,463548
0.365269,0,0,0,0,0,460280,460280,460295,460294,460378,460378,460371,460285,460273
0.366930,0,0,0,0,0,466899,466893,466882,466963,466880,466890,466894,466907,466906
0.368537,0,0,0,0,0,464271,464269,464267,464209,464206,464203,464202,464271,464271
0.370143,0,0,0,0,0,464635,464639,464649,464637,464636,464621,464621,464620,464619
0.371748,0,0,0,0,0,466741,466740,466740,466740,466751,466770,466763,466679,466676
0.373351,0,0,0,0,0,468086,468096,468084,468083,468071,468051,468055,468052,468052
0.375000,0,0,0,0,0,467887,467870,467895,467894,467892,467896,467880,467949,467932
0.376605,0,0,0,0,0,475634,475633,475607,475590,475606,475598,475640,475559,475575
0.378226,0,0,0,0,0,464168,464172,464181,464205,464204,464209,464165,464176,464158
0.379830,0,0,0,0,0,464657,464657,464638,464613,464611,464594,464608,464607,464606
0.381433,0,0,0,0,0,464999,465066,465072,465081,465065,465063,465063,465061,465076
0.383081,0,0,0,0,0,465909,465840,465849,465921,465919,465919,465918,465916,466010
0.384686,0,0,0,0,0,465577,465643,465627,465559,465559,465558,465557,465558,465445
0.386292,0,0,0,0,0,466319,466245,466263,466256,466270,466269,466267,466266,466281
0.387898,0,0,0,0,0,465596,465595,465579,465584,465567,465577,465560,465559,465574
0.389515,0,0,0,0,0,463800,463815,463798,463865,463881,463884,463868,463882,463865
0.391070,0,0,0,0,0,453135,453123,453134,453064,453062,453057,453072,453139,453155
0.392646,0,0,0,0,0,464209,464204,464223,464217,464216,464204,464219,464134,464101
0.394252,0,0,0,0,0,473406,473409,473378,473366,473360,473359,473358,473442,473442
0.395857,0,0,0,0,0,463486,463481,463495,463493,463566,463581,463564,463477,463476
0.397461,0,0,0,0,0,465457,465471,465465,465480,465394,465394,465377,465377,465492
0.399109,0,0,0,0,0,467423,467407,467409,467487,467487,467553,467584,467567,467465
0.400728,0,0,0,0,0,464480,464479,464462,464384,464399,464324,464307,464312,464296
0.402335,0,0,0,0,0,465734,465806,465833,465814,465812,465817,465900,465909,465923
0.403941,0,0,0,0,0,465845,465786,465790,465885,465885,465884,465799,465798,465781
0.405545,0,0,0,0,0,474187,474185,474185,474100,474099,474096,474095,474093,474094
0.407192,0,0,0,0,0,466904,466894,466871,466958,466957,466952,466967,466966,466963
0.408798,0,0,0,0,0,464781,464790,464806,464732,464715,464720,464729,464718,464732
0.410403,0,0,0,0,0,459933,459922,459905,459961,459977,459976,459949,459959,459959
0.412014,0,0,0,0,0,459546,459572,459559,459559,459557,459551,459565,459564,459563
0.413608,0,0,0,0,0,459497,459463,459494,459419,459417,459421,459404,459515,549626
0.415320,0,0,0,0,0,552069,552073,552051,552057,552068,552050,552050,551937,461824
0.416959,0,0,0,0,0,464677,464675,464691,464689,464670,464686,464701,464701,464700
0.418565,0,0,0,0,0,467337,467348,467347,467372,467378,467370,467369,467367,467366
0.420170,0,0,0,0,0,464489,464488,464461,464429,464428,464417,464401,464400,464399
0.421774,0,0,0,0,0,469400,469399,469424,469495,469493,469520,469517,469515,469515
0.423398,0,0,0,0,0,465113,465095,465084,464999,464982,464971,464981,464971,464954
0.425002,0,0,0,0,0,464273,464298,464312,464323,464339,464336,464336,464430,464444
0.426609,0,0,0,0,0,467066,467041,467039,467028,467022,467022,467025,466939,466938
0.428215,0,0,0,0,0,464897,464911,464895,464903,464922,464916,464916,464915,464914
0.429818,0,0,0,0,0,470056,470039,470038,470027,470011,470009,469991,470063,470061
0.431430,0,0,0,0,0,466729,466743,466743,466741,466740,466740,466772,466699,466683
0.433033,0,0,0,0,0,475143,475143,475125,475219,475217,475222,475189,475187,475202
0.434654,0,0,0,0,0,464991,464989,465015,464920,464920,464928,464944,464942,464941
0.436259,0,0,0,0,0,464797,464780,464783,464851,464834,464808,464818,464808,464791
0.437863,0,0,0,0,0,470365,470435,470419,470450,470449,470446,470427,470535,470551
0.439474,0,0,0,0,0,464427,464357,464355,464279,464295,464295,464300,464201,464199
0.441077,0,0,0,0,0,465033,465037,465047,465036,465112,465111,465094,465092,465107
0.442684,0,0,0,0,0,466050,466049,466065,466059,465980,465995,465994,466077,466058
0.444289,0,0,0,0,0,466664,466662,466686,466773,466756,466740,466724,466623,466613
0.445906,0,0,0,0,0,469498,469507,469454,469448,469463,469477,469501,469517,469516
0.447517,0,0,0,0,0,465469,465457,465466,465387,465381,465363,465367,465381,465390
0.449120,0,0,0,0,0,466284,466284,466284,466281,466280,466279,466264,466247,466248
0.450727,0,0,0,0,0,465588,465582,465580,465581,465585,465595,465677,465760,465757
0.452332,0,0,0,0,0,466650,466664,466665,466647,466647,466647,466561,466477,466477
0.453935,0,0,0,0,0,566146,566130,566127,566127,566125,566128,566139,566136,568351
0.455516,0,0,0,0,0,455848,455920,455910,455919,455918,455902,455906,455906,453689
0.457098,0,0,0,0,0,463702,463634,463626,463632,463630,463629,463706,463705,463694
0.458704,0,0,0,0,0,466612,466636,466651,466733,466717,466727,466630,466619,466628
0.460308,0,0,0,0,0,464656,464629,464601,464511,464510,464514,464530,464524,464507
0.461910,0,0,0,0,0,468035,468045,468056,468059,468085,468068,468067,468081,468096
0.463518,0,0,0,0,0,465052,465035,465023,465092,465079,465092,465076,465076,465059
0.465120,0,0,0,0,0,464838,464904,464919,464850,464834,464829,464845,464927,464942
0.466725,0,0,0,0,0,463870,463802,463784,463866,463865,463854,463853,463751,463735
0.468342,0,0,0,0,0,462819,462818,462861,462775,462789,462788,462780,462795,462810
0.469944,0,0,0,0,0,506246,506261,506232,506227,506226,506225,506230,506240,506311
0.471613,0,0,0,0,0,460237,460221,460246,460318,460318,460327,460326,460316,460241
0.473214,0,0,0,0,0,463510,463597,463565,463580,463580,463568,463551,463534,463602
0.474819,0,0,0,0,0,465035,465020,465034,465033,465024,465041,465039,465054,464970
0.476422,0,0,0,0,0,471885,471824,471830,471730,471731,471712,471728,471810,471809
0.478028,0,0,0,0,0,465162,465146,465139,465154,465209,465240,465223,465123,465137
0.479686,0,0,0,0,0,464818,464822,464822,464904,464846,464844,464844,464858,464842
0.481287,0,0,0,0,0,1156878,1158536,1159128,1159054,1159058,1159037,1159036,1159050,1159092
0.483435,0,0,0,0,0,460660,459011,458401,458389,458389,458377,458386,458370,458341
0.484889,0,0,0,0,0,444105,444104,444116,444116,444099,444098,444104,444103,444101
0.486334,0,0,0,0,0,442076,442058,442048,442029,442038,442112,442094,442094,442093
0.487775,0,0,0,0,0,436337,436353,436354,436363,436369,436311,436308,436306,436306
0.489214,0,0,0,0,0,430161,430143,430125,430132,430129,430120,430135,430150,430134
0.490674,0,0,0,0,0,514651,514651,514667,514664,514659,514665,514648,514616,514630
0.492301,0,0,0,0,0,473357,473356,473354,473422,473420,473419,473403,473417,473416
0.493902,0,0,0,0,0,468221,468235,468245,468260,468266,468275,468305,468305,468303
0.495511,0,0,0,0,0,464870,464856,464829,464742,464734,464709,464682,464681,464667
0.497113,0,0,0,0,0,463949,463962,464043,464127,464127,464141,464235,464233,464247
