elapsed_s,CP_LONG_PREEMPTIONS,CP_SQE_I_CACHE_STARVE,CP_SQE_IDLE,CP_SQE_PM4_STARVE_RB,CP_SQE_PM4_STARVE_IB1,CP_SQE_PM4_STARVE_IB2,CP_SQE_PM4_STARVE_IB3,CP_SQE_PM4_STARVE_FSDT,CP_SQE_PM4_STARVE_SDS,CP_SQE_MRB_STARVE,CP_SQE_RRB_STARVE,CP_SQE_VSD_STARVE,CP_VSD_DECODE_STARVE,CP_SQE_PIPE_OUT_STALL
0.001138,0,973,119130,47,0,0,0,0,0,0,51,0,0,0
0.002886,0,1041,89808,47,0,0,0,0,0,0,52,0,0,0
0.004535,0,1047,89277,47,0,0,0,0,0,0,51,0,0,0
0.006179,0,948,90089,47,0,0,0,0,0,0,52,0,0,0
0.007837,0,1047,89598,47,0,0,0,0,0,0,52,0,0,0
0.009478,0,1009,89523,48,0,0,0,0,0,0,52,0,0,0
0.011338,0,1003,107317,47,0,0,0,0,0,0,52,0,0,0
0.012959,0,1026,87560,48,0,0,0,0,0,0,52,0,0,0
0.014671,0,957,97861,47,0,0,0,0,0,0,52,0,0,0
0.016370,0,865,96866,47,0,0,0,0,0,0,52,0,0,0
0.018139,0,975,111143,47,0,0,0,0,0,0,52,0,0,0
0.019814,0,901,90326,47,0,0,0,0,0,0,52,0,0,0
0.021386,0,1043,87344,47,0,0,0,0,0,0,52,0,0,0
0.023038,0,1025,86687,47,0,0,0,0,0,0,52,0,0,0
0.024633,0,1002,89695,47,0,0,0,0,0,0,51,0,0,0
0.026203,0,1032,94692,47,0,0,0,0,0,0,52,0,0,0
0.027787,0,850,99979,47,0,0,0,0,0,0,52,0,0,0
0.029413,0,878,100721,47,0,0,0,0,0,0,52,0,0,0
0.031164,0,613,109601,47,0,0,0,0,0,0,52,0,0,0
0.032578,0,729,73721,46,0,0,0,0,0,0,52,0,0,0
0.034050,0,604,77239,47,0,0,0,0,0,0,52,0,0,0
0.035490,0,592,74312,47,0,0,0,0,0,0,52,0,0,0
0.036908,0,654,73798,43,0,0,0,0,0,0,52,0,0,0
0.038338,0,583,80159,46,0,0,0,0,0,0,52,0,0,0
0.039847,0,596,63802,45,0,0,0,0,0,0,52,0,0,0
0.041221,0,638,63141,41,0,0,0,0,0,0,52,0,0,0
0.042655,0,571,67202,43,0,0,0,0,0,0,51,0,0,0
0.044066,0,616,66813,46,0,0,0,0,0,0,51,0,0,0
0.045474,0,609,66060,47,0,0,0,0,0,0,52,0,0,0
0.046873,0,506,66164,47,0,0,0,0,0,0,51,0,0,0
0.048273,0,484,66257,40,0,0,0,0,0,0,52,0,0,0
0.049677,0,508,67551,41,0,0,0,0,0,0,52,0,0,0
0.051192,0,494,68411,40,0,0,0,0,0,0,52,0,0,0
0.052610,0,486,68764,40,0,0,0,0,0,0,52,0,0,0
0.054021,0,473,67613,40,0,0,0,0,0,0,52,0,0,0
0.055431,0,474,66904,39,0,0,0,0,0,0,51,0,0,0
0.056836,0,474,66648,39,0,0,0,0,0,0,52,0,0,0
0.058238,0,475,72785,39,0,0,0,0,0,0,52,0,0,0
0.059863,1,8415,62973,77,21,0,0,0,0,216,7120,0,0,0
0.061423,0,2804,63567,2,41,0,0,0,0,0,52,0,0,0
0.062854,0,489,68215,47,0,0,0,0,0,0,52,0,0,0
0.064268,0,477,67061,40,0,0,0,0,0,0,52,0,0,0
0.065676,0,476,68234,40,0,0,0,0,0,0,52,0,0,0
0.067147,0,478,68104,40,0,0,0,0,0,0,51,0,0,0
0.068550,0,485,66848,40,0,0,0,0,0,0,52,0,0,0
0.069960,0,23905,83120,42,20,659,74,0,0,0,115,0,0,0
0.071783,0,6797,0,0,0,0,0,0,0,0,0,0,0,0
0.073034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075664,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0.076960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.079551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.080847,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0.082147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.083443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.084740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.086038,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0.087337,0,1133,0,0,0,1,0,0,0,0,0,0,0,0
0.088662,0,2701,419285,167,0,0,0,0,0,746,122,0,0,0
0.090358,0,1708,496003,161,0,0,0,0,0,0,85,0,0,0
