elapsed_s,PC_RESERVED_56,PC_RESERVED_57,PC_RESERVED_58,PC_RESERVED_59,PC_S_BUSY_CYCLES,PC_S_WORKING_CYCLES,PC_S_STALL_CYCLES_VFD,PC_S_STALL_CYCLES_VPC_FE
0.554332,0,0,0,0,0,0,0,0
0.555745,0,0,0,0,0,0,0,0
0.557154,0,0,0,0,0,0,0,0
0.558606,0,0,0,0,0,0,0,0
0.560016,0,0,0,0,0,0,0,0
0.561512,0,0,0,0,0,0,0,0
0.563084,0,0,0,0,0,0,0,0
0.564662,0,0,0,0,0,0,0,0
0.566249,0,0,0,0,0,0,0,0
0.567796,0,0,0,0,0,0,0,0
0.569367,0,0,0,0,0,0,0,0
0.571202,0,0,0,0,0,0,0,0
0.572778,0,0,0,0,0,0,0,0
0.574395,0,0,0,0,0,0,0,0
0.575982,0,0,0,0,0,0,0,0
0.577553,0,0,0,0,0,0,0,0
0.579147,0,0,0,0,0,0,0,0
0.580562,0,0,0,0,0,0,0,0
0.581973,0,0,0,0,0,0,0,0
0.583382,0,0,0,0,0,0,0,0
0.584789,0,0,0,0,0,0,0,0
0.586211,0,0,0,0,0,0,0,0
0.587751,0,0,0,0,0,0,0,0
0.589323,0,0,0,0,0,0,0,0
0.590895,0,0,0,0,0,0,0,0
0.592468,0,0,0,0,0,0,0,0
0.594042,0,0,0,0,0,0,0,0
0.595614,0,0,0,0,0,0,0,0
0.597209,0,0,0,0,0,0,0,0
0.598589,0,0,0,0,0,0,0,0
0.599953,0,0,0,0,0,0,0,0
0.601310,0,0,0,0,0,0,0,0
0.602669,0,0,0,0,0,0,0,0
0.604027,0,0,0,0,0,0,0,0
0.605386,0,0,0,0,0,0,0,0
0.606792,0,0,0,0,0,0,0,0
0.608164,0,0,0,0,0,0,0,0
0.609523,0,0,0,0,0,0,0,0
0.610882,0,0,0,0,0,0,0,0
0.612243,0,0,0,0,0,0,0,0
0.613599,0,0,0,0,0,0,0,0
0.615070,0,0,0,0,0,0,0,0
0.616428,0,0,0,0,0,0,0,0
0.617784,0,0,0,0,0,0,0,0
0.619158,0,0,0,0,0,0,0,0
0.620509,0,0,0,0,0,0,0,0
0.621952,0,0,0,0,0,0,0,0
0.623288,0,0,0,0,0,0,0,0
0.624618,0,0,0,0,0,0,0,0
0.625947,0,0,0,0,0,0,0,0
0.627277,0,0,0,0,0,0,0,0
0.628606,0,0,0,0,0,0,0,0
0.629943,0,0,0,0,0,0,0,0
0.631274,0,0,0,0,0,0,0,0
0.632606,0,0,0,0,0,0,0,0
0.633935,0,0,0,0,0,0,0,0
0.635266,0,0,0,0,0,0,0,0
0.636598,0,0,0,0,0,0,0,0
0.637967,0,0,0,0,0,0,0,0
0.639347,0,0,0,0,0,0,0,0
0.640725,0,0,0,0,0,0,0,0
0.642150,0,0,0,0,0,0,0,0
0.643525,0,0,0,0,0,0,0,0
0.644793,0,0,0,0,0,0,0,0
0.646217,0,0,0,0,0,0,0,0
0.647593,0,0,0,0,0,0,0,0
0.648968,0,0,0,0,0,0,0,0
0.650398,0,0,0,0,0,0,0,0
0.651836,0,0,0,0,0,0,0,0
0.653269,0,0,0,0,0,0,0,0
0.654678,0,0,0,0,0,0,0,0
0.656047,0,0,0,0,0,0,0,0
0.657469,0,0,0,0,0,0,0,0
0.658840,0,0,0,0,0,0,0,0
0.660254,0,0,0,0,0,0,0,0
0.661617,0,0,0,0,0,0,0,0
0.663120,0,0,0,0,324,399,0,0
0.664667,0,0,0,0,0,0,0,0
0.666222,0,0,0,0,0,0,0,0
0.667653,0,0,0,0,0,0,0,0
0.669025,0,0,0,0,0,0,0,0
0.670409,0,0,0,0,0,0,0,0
0.671844,0,0,0,0,0,0,0,0
0.673268,0,0,0,0,891,1137,6,0
0.674631,0,0,0,0,2517,3105,90,0
0.676064,0,0,0,0,0,0,0,0
0.677472,0,0,0,0,0,0,0,0
0.678880,0,0,0,0,0,0,0,0
0.680288,0,0,0,0,0,0,0,0
0.681695,0,0,0,0,0,0,0,0
0.683162,0,0,0,0,0,0,0,0
0.684576,0,0,0,0,0,0,0,0
0.685981,0,0,0,0,0,0,0,0
0.688053,0,0,0,0,0,0,0,0
0.689456,0,0,0,0,0,0,0,0
0.690857,0,0,0,0,0,0,0,0
0.692259,0,0,0,0,0,0,0,0
0.693660,0,0,0,0,0,0,0,0
0.695171,0,0,0,0,0,0,0,0
0.696568,0,0,0,0,0,0,0,0
0.698078,0,0,0,0,0,0,0,0
0.699506,0,0,0,0,0,0,0,0
0.700907,0,0,0,0,0,0,0,0
0.702369,0,0,0,0,0,0,0,0
0.703998,0,0,0,0,0,0,0,0
0.705654,0,0,0,0,0,0,0,0
0.707110,0,0,0,0,0,0,0,0
0.708511,0,0,0,0,0,0,0,0
0.710035,0,0,0,0,0,0,0,0
0.711595,0,0,0,0,0,0,0,0
0.713015,0,0,0,0,0,0,0,0
0.714417,0,0,0,0,0,0,0,0
0.715827,0,0,0,0,0,0,0,0
0.717229,0,0,0,0,0,0,0,0
0.718633,0,0,0,0,0,0,0,0
0.720040,0,0,0,0,0,0,0,0
0.721537,0,0,0,0,0,0,0,0
0.723105,0,0,0,0,0,0,0,0
0.724676,0,0,0,0,0,0,0,0
0.726303,0,0,0,0,0,0,0,0
0.727873,0,0,0,0,0,0,0,0
0.729442,0,0,0,0,0,0,0,0
0.731010,0,0,0,0,0,0,0,0
0.732579,0,0,0,0,0,0,0,0
0.734196,0,0,0,0,0,0,0,0
0.735766,0,0,0,0,0,0,0,0
0.737347,0,0,0,0,0,0,0,0
0.738916,0,0,0,0,0,0,0,0
0.740486,0,0,0,0,0,0,0,0
0.742058,0,0,0,0,0,0,0,0
0.743628,0,0,0,0,0,0,0,0
0.745196,0,0,0,0,0,0,0,0
0.746765,0,0,0,0,0,0,0,0
0.748348,0,0,0,0,0,0,0,0
0.749962,0,0,0,0,0,0,0,0
0.751532,0,0,0,0,0,0,0,0
0.752977,0,0,0,0,0,0,0,0
0.754499,0,0,0,0,0,0,0,0
0.756072,0,0,0,0,0,0,0,0
0.757633,0,0,0,0,0,0,0,0
0.759178,0,0,0,0,0,0,0,0
0.760712,0,0,0,0,0,0,0,0
0.762153,0,0,0,0,0,0,0,0
0.763696,0,0,0,0,0,0,0,0
0.765266,0,0,0,0,0,0,0,0
0.766838,0,0,0,0,0,0,0,0
0.768409,0,0,0,0,0,0,0,0
0.769993,0,0,0,0,0,0,0,0
0.771554,0,0,0,0,0,0,0,0
0.773114,0,0,0,0,0,0,0,0
0.774552,0,0,0,0,0,0,0,0
0.776095,0,0,0,0,0,0,0,0
0.777664,0,0,0,0,0,0,0,0
0.779240,0,0,0,0,0,0,0,0
0.780821,0,0,0,0,0,0,0,0
0.782435,0,0,0,0,0,0,0,0
0.784005,0,0,0,0,0,0,0,0
0.785454,0,0,0,0,0,0,0,0
0.786996,0,0,0,0,0,0,0,0
0.788565,0,0,0,0,0,0,0,0
0.790136,0,0,0,0,0,0,0,0
0.791721,0,0,0,0,0,0,0,0
0.793289,0,0,0,0,0,0,0,0
0.794860,0,0,0,0,0,0,0,0
0.796430,0,0,0,0,0,0,0,0
0.798044,0,0,0,0,0,0,0,0
0.799615,0,0,0,0,0,0,0,0
0.801183,0,0,0,0,0,0,0,0
0.802767,0,0,0,0,0,0,0,0
0.804337,0,0,0,0,0,0,0,0
0.805990,0,0,0,0,0,0,0,0
0.807479,0,0,0,0,0,0,0,0
0.808891,0,0,0,0,0,0,0,0
0.810431,0,0,0,0,0,0,0,0
0.812002,0,0,0,0,0,0,0,0
0.813457,0,0,0,0,0,0,0,0
0.815044,0,0,0,0,0,0,0,0
0.816614,0,0,0,0,0,0,0,0
0.818186,0,0,0,0,0,0,0,0
0.819756,0,0,0,0,0,0,0,0
0.821325,0,0,0,0,0,0,0,0
0.822895,0,0,0,0,0,0,0,0
0.824479,0,0,0,0,0,0,0,0
0.826051,0,0,0,0,0,0,0,0
0.827622,0,0,0,0,0,0,0,0
0.829192,0,0,0,0,0,0,0,0
0.830763,0,0,0,0,0,0,0,0
0.832334,0,0,0,0,0,0,0,0
0.833978,0,0,0,0,0,0,0,0
0.835626,0,0,0,0,0,0,0,0
0.837195,0,0,0,0,0,0,0,0
0.838765,0,0,0,0,0,0,0,0
0.840336,0,0,0,0,0,0,0,0
0.841960,0,0,0,0,0,0,0,0
0.843528,0,0,0,0,0,0,0,0
0.845097,0,0,0,0,0,0,0,0
0.846683,0,0,0,0,0,0,0,0
0.848254,0,0,0,0,0,0,0,0
0.849823,0,0,0,0,0,0,0,0
0.851398,0,0,0,0,0,0,0,0
0.852967,0,0,0,0,0,0,0,0
0.854538,0,0,0,0,0,0,0,0
0.855982,0,0,0,0,0,0,0,0
0.857533,0,0,0,0,0,0,0,0
0.858975,0,0,0,0,0,0,0,0
0.860519,0,0,0,0,0,0,0,0
0.862135,0,0,0,0,0,0,0,0
0.863707,0,0,0,0,0,0,0,0
0.865278,0,0,0,0,0,0,0,0
0.866851,0,0,0,0,0,0,0,0
0.868435,0,0,0,0,0,0,0,0
0.870010,0,0,0,0,0,0,0,0
0.871582,0,0,0,0,0,0,0,0
0.873152,0,0,0,0,0,0,0,0
0.874724,0,0,0,0,0,0,0,0
0.876286,0,0,0,0,0,0,0,0
0.877887,0,0,0,0,0,0,0,0
0.879360,0,0,0,0,0,0,0,0
0.880773,0,0,0,0,0,0,0,0
0.882312,0,0,0,0,0,0,0,0
0.883884,0,0,0,0,0,0,0,0
0.885452,0,0,0,0,0,0,0,0
0.887022,0,0,0,0,0,0,0,0
0.888592,0,0,0,0,0,0,0,0
0.890174,0,0,0,0,0,0,0,0
0.891746,0,0,0,0,0,0,0,0
0.893315,0,0,0,0,0,0,0,0
0.894885,0,0,0,0,0,0,0,0
0.896455,0,0,0,0,0,0,0,0
0.898025,0,0,0,0,0,0,0,0
0.899595,0,0,0,0,0,0,0,0
0.901178,0,0,0,0,0,0,0,0
0.902748,0,0,0,0,0,0,0,0
0.904320,0,0,0,0,0,0,0,0
0.905888,0,0,0,0,0,0,0,0
0.907476,0,0,0,0,0,0,0,0
0.908883,0,0,0,0,0,0,0,0
0.910290,0,0,0,0,0,0,0,0
0.911836,0,0,0,0,0,0,0,0
0.913406,0,0,0,0,0,0,0,0
0.914977,0,0,0,0,0,0,0,0
0.916547,0,0,0,0,0,0,0,0
0.918118,0,0,0,0,0,0,0,0
0.919688,0,0,0,0,0,0,0,0
0.921257,0,0,0,0,0,0,0,0
0.922840,0,0,0,0,0,0,0,0
0.924410,0,0,0,0,0,0,0,0
0.926023,0,0,0,0,0,0,0,0
0.927595,0,0,0,0,0,0,0,0
0.929164,0,0,0,0,0,0,0,0
0.930735,0,0,0,0,0,0,0,0
0.932307,0,0,0,0,0,0,0,0
0.933889,0,0,0,0,0,0,0,0
0.935481,0,0,0,0,0,0,0,0
0.937050,0,0,0,0,0,0,0,0
0.938622,0,0,0,0,0,0,0,0
0.940194,0,0,0,0,0,0,0,0
0.941804,0,0,0,0,0,0,0,0
0.943379,0,0,0,0,0,0,0,0
0.944961,0,0,0,0,0,0,0,0
0.946534,0,0,0,0,0,0,0,0
0.948105,0,0,0,0,0,0,0,0
0.949674,0,0,0,0,0,0,0,0
0.951248,0,0,0,0,0,0,0,0
0.952695,0,0,0,0,0,0,0,0
0.954242,0,0,0,0,0,0,0,0
0.955819,0,0,0,0,0,0,0,0
0.958204,0,0,0,0,0,0,0,0
0.963119,0,0,0,0,0,0,0,0
0.964782,0,0,0,0,0,0,0,0
0.966217,0,0,0,0,0,0,0,0
