elapsed_s,RB_STARVE_CYCLES_CCU,RB_STARVE_CYCLES_Z_PLANE,RB_STARVE_CYCLES_BARY_PLANE,RB_Z_WORKLOAD,RB_HLSQ_ACTIVE,RB_Z_READ,RB_Z_WRITE,RB_C_READ
0.415423,0,0,0,0,0,0,0,0
0.416996,0,0,0,0,0,0,0,0
0.418581,0,0,0,0,0,0,0,0
0.420152,0,0,0,0,0,0,0,0
0.421723,0,0,0,0,0,0,0,0
0.423296,0,0,0,0,0,0,0,0
0.424874,0,0,0,0,0,0,0,0
0.426323,0,0,0,0,0,0,0,0
0.427865,0,0,0,0,0,0,0,0
0.429492,0,0,0,0,0,0,0,0
0.431064,0,0,0,0,0,0,0,0
0.432637,0,0,0,0,0,0,0,0
0.434209,0,0,0,0,0,0,0,0
0.435777,0,0,0,0,0,0,0,0
0.437351,0,0,0,0,0,0,0,0
0.438922,0,0,0,0,0,0,0,0
0.440506,0,0,0,0,0,0,0,0
0.442044,0,0,0,0,0,0,0,0
0.443455,0,0,0,0,0,0,0,0
0.445036,0,0,0,0,0,0,0,0
0.446608,0,0,0,0,0,0,0,0
0.448177,0,0,0,0,0,0,0,0
0.449747,0,0,0,0,0,0,0,0
0.451332,0,0,0,0,0,0,0,0
0.452904,0,0,0,0,0,0,0,0
0.454475,0,0,0,0,0,0,0,0
0.456044,0,0,0,0,0,0,0,0
0.457615,0,0,0,0,0,0,0,0
0.459187,0,0,0,0,0,0,0,0
0.460760,0,0,0,0,0,0,0,0
0.462389,0,0,0,0,0,0,0,0
0.463959,0,0,0,0,0,0,0,0
0.465531,0,0,0,0,0,0,0,0
0.467102,0,0,0,0,0,0,0,0
0.468675,0,0,0,0,0,0,0,0
0.470247,0,0,0,0,0,0,0,0
0.471817,0,0,0,0,0,0,0,0
0.473400,0,0,0,0,0,0,0,0
0.474971,0,0,0,0,0,0,0,0
0.476541,0,0,0,0,0,0,0,0
0.478292,0,0,0,0,0,0,0,0
0.479862,0,0,0,0,0,0,0,0
0.481433,0,0,0,0,0,0,0,0
0.483005,0,0,0,0,0,0,0,0
0.484590,0,0,0,0,0,0,0,0
0.486162,0,0,0,0,0,0,0,0
0.487610,0,0,0,0,0,0,0,0
0.489161,0,0,0,0,0,0,0,0
0.490734,0,0,0,0,0,0,0,0
0.492306,0,0,0,0,0,0,0,0
0.493884,0,0,0,0,0,0,0,0
0.495467,0,0,0,0,0,0,0,0
0.497077,0,0,0,0,0,0,0,0
0.498650,0,0,0,0,0,0,0,0
0.500221,0,0,0,0,0,0,0,0
0.501868,0,0,0,0,0,0,0,0
0.503332,0,0,0,0,0,0,0,0
0.504754,0,0,0,0,0,0,0,0
0.506306,0,0,0,0,0,0,0,0
0.507877,0,0,0,0,0,0,0,0
0.509493,0,0,0,0,0,0,0,0
0.511066,0,0,0,0,0,0,0,0
0.512641,0,0,0,0,0,0,0,0
0.514205,0,0,0,0,0,0,0,0
0.515768,0,0,0,0,0,0,0,0
0.517222,0,0,0,0,0,0,0,0
0.518798,0,0,0,0,0,0,0,0
0.520370,0,0,0,0,0,0,0,0
0.521948,0,0,0,0,0,0,0,0
0.523519,0,0,0,0,0,0,0,0
0.525137,0,0,0,0,0,0,0,0
0.526711,0,0,0,0,0,0,0,0
0.528296,0,0,0,0,0,0,0,0
0.529872,0,0,0,0,0,0,0,0
0.531443,0,0,0,0,0,0,0,0
0.533016,0,0,0,0,0,0,0,0
0.534589,0,0,0,0,0,0,0,0
0.536160,0,0,0,0,0,0,0,0
0.537732,0,0,0,0,0,0,0,0
0.539319,0,0,0,0,0,0,0,0
0.540893,0,0,0,0,0,0,0,0
0.542768,0,0,0,0,0,0,0,0
0.544327,0,0,0,0,0,0,0,0
0.545741,0,0,0,0,0,0,0,0
0.547145,0,0,0,0,0,0,0,0
0.548635,0,0,0,0,0,0,0,0
0.550055,0,0,0,0,0,0,0,0
0.551470,0,0,0,0,0,0,0,0
0.553006,0,0,0,0,0,0,0,0
0.554577,0,0,0,0,0,0,0,0
0.556146,0,0,0,0,0,0,0,0
0.557760,0,0,0,0,0,0,0,0
0.559331,0,0,0,0,0,0,0,0
0.560918,0,0,0,0,0,0,0,0
0.562489,0,0,0,0,0,0,0,0
0.564058,0,0,0,0,0,0,0,0
0.565629,0,0,0,0,0,0,0,0
0.567074,0,0,0,0,0,0,0,0
0.568616,0,0,0,0,0,0,0,0
0.570188,0,0,0,0,0,0,0,0
0.571771,0,0,0,0,0,0,0,0
0.573388,0,0,0,0,0,0,0,0
0.574959,0,0,0,0,0,0,0,0
0.576529,0,0,0,0,0,0,0,0
0.578131,0,0,0,0,0,0,0,0
0.579727,0,0,0,0,0,0,0,0
0.581307,0,0,0,0,0,0,0,0
0.582891,0,0,0,0,0,0,0,0
0.584463,0,0,0,0,0,0,0,0
0.586040,0,0,0,0,0,0,0,0
0.587612,0,0,0,0,0,0,0,0
0.589230,0,0,0,0,0,0,0,0
0.590803,0,0,0,0,0,0,0,0
0.592376,0,0,0,0,0,0,0,0
0.593979,0,0,0,0,0,0,0,0
0.595393,0,0,0,0,0,0,0,0
0.596934,0,0,0,0,0,0,0,0
0.598498,0,0,0,0,0,0,0,0
0.600061,0,0,0,0,0,0,0,0
0.601505,0,0,0,0,0,0,0,0
0.603047,0,0,0,0,0,0,0,0
0.604633,0,0,0,0,0,0,0,0
0.606207,0,0,0,0,0,0,0,0
0.607779,0,0,0,0,0,0,0,0
0.609354,0,0,0,0,0,0,0,0
0.610926,0,0,0,0,0,0,0,0
0.612495,0,0,0,0,0,0,0,0
0.614095,0,0,0,0,0,0,0,0
0.615555,0,0,0,0,0,0,0,0
0.617099,0,0,0,0,0,0,0,0
0.618671,0,0,0,0,0,0,0,0
0.620241,0,0,0,0,0,0,0,0
0.621872,0,0,0,0,0,0,0,0
0.623442,0,0,0,0,0,0,0,0
0.625014,0,0,0,0,0,0,0,0
0.626599,0,0,0,0,0,0,0,0
0.628170,0,0,0,0,0,0,0,0
0.629613,0,0,0,0,0,0,0,0
0.631153,0,0,0,0,0,0,0,0
0.632726,0,0,0,0,0,0,0,0
0.634298,0,0,0,0,0,0,0,0
0.635868,0,0,0,0,0,0,0,0
0.637496,0,0,0,0,0,0,0,0
