elapsed_s,VPC_US_STARVE_CYCLES_TSE_FE,VPC_US_PTUS_FULL,VPC_US_COMP_INVIS_PRIM_COUNT,VPC_US_STALL_CYCLES_VSC,VPC_US_STALL_CYCLES_VPC_BE,VPC_US_STALL_CYCLES_UCHE
0.275700,0,0,0,0,0,0
0.277119,0,0,0,0,0,0
0.278495,0,0,0,0,0,0
0.279868,0,0,0,0,0,0
0.281307,0,0,0,0,0,0
0.282652,0,0,0,0,0,0
0.284000,0,0,0,0,0,0
0.285488,24,0,0,0,0,0
0.286775,0,0,0,0,0,0
0.288132,0,0,0,0,0,0
0.289493,0,0,0,0,0,0
0.290862,0,0,0,0,0,0
0.292216,0,0,0,0,0,0
0.293621,0,0,0,0,0,0
0.294986,0,0,0,0,0,0
0.296466,171,0,0,0,0,0
0.297875,0,0,0,0,0,0
0.299274,0,0,0,0,0,0
0.301940,0,0,0,0,0,0
0.303355,0,0,0,0,0,0
0.304753,0,0,0,0,0,0
0.306150,0,0,0,0,0,0
0.307540,0,0,0,0,0,0
0.309629,0,0,0,0,0,0
0.311322,0,0,0,0,0,0
0.316444,0,0,0,0,0,0
0.317852,0,0,0,0,0,0
0.319246,0,0,0,0,0,0
0.321443,0,0,0,0,0,0
0.323250,0,0,0,0,0,0
0.324649,0,0,0,0,0,0
0.326096,0,0,0,0,0,0
0.327493,0,0,0,0,0,0
0.329037,0,0,0,0,0,0
0.330443,0,0,0,0,0,0
0.331799,0,0,0,0,0,0
0.333150,0,0,0,0,0,0
0.334503,0,0,0,0,0,0
0.335853,0,0,0,0,0,0
0.337206,0,0,0,0,0,0
0.338556,0,0,0,0,0,0
0.339920,0,0,0,0,0,0
0.341271,0,0,0,0,0,0
0.342753,0,0,0,0,0,0
0.344325,0,0,0,0,0,0
0.345890,0,0,0,0,0,0
0.347452,0,0,0,0,0,0
0.349017,0,0,0,0,0,0
0.350466,0,0,0,0,0,0
0.351869,0,0,0,0,0,0
0.353269,0,0,0,0,0,0
0.354665,0,0,0,0,0,0
0.356061,0,0,0,0,0,0
0.357525,0,0,0,0,0,0
0.359052,0,0,0,0,0,0
0.360630,0,0,0,0,0,0
0.362193,0,0,0,0,0,0
0.363752,0,0,0,0,0,0
0.365187,0,0,0,0,0,0
0.366718,0,0,0,0,0,0
0.368277,0,0,0,0,0,0
0.369844,0,0,0,0,0,0
0.371417,0,0,0,0,0,0
0.372928,0,0,0,0,0,0
0.374525,0,0,0,0,0,0
0.376087,0,0,0,0,0,0
0.377704,0,0,0,0,0,0
0.379265,0,0,0,0,0,0
0.380830,0,0,0,0,0,0
0.382405,0,0,0,0,0,0
0.383967,0,0,0,0,0,0
0.385529,0,0,0,0,0,0
0.387091,0,0,0,0,0,0
0.388654,0,0,0,0,0,0
0.390262,0,0,0,0,0,0
0.391822,0,0,0,0,0,0
0.393397,0,0,0,0,0,0
0.394961,0,0,0,0,0,0
0.396525,0,0,0,0,0,0
0.398088,0,0,0,0,0,0
0.399649,0,0,0,0,0,0
0.401213,0,0,0,0,0,0
0.402774,0,0,0,0,0,0
0.404348,0,0,0,0,0,0
0.405996,0,0,0,0,0,0
0.407557,0,0,0,0,0,0
0.409019,0,0,0,0,0,0
0.410428,0,0,0,0,0,0
0.411798,0,0,0,0,0,0
0.413200,0,0,0,0,0,0
0.414575,0,0,0,0,0,0
0.415923,0,0,0,0,0,0
0.417316,0,0,0,0,0,0
0.418658,0,0,0,0,0,0
0.420000,0,0,0,0,0,0
0.421392,0,0,0,0,0,0
0.422792,0,0,0,0,0,0
0.424160,0,0,0,0,0,0
0.425481,0,0,0,0,0,0
0.426797,0,0,0,0,0,0
0.428112,0,0,0,0,0,0
0.429480,0,0,0,0,0,0
0.430799,0,0,0,0,0,0
0.432118,0,0,0,0,0,0
0.433468,0,0,0,0,0,0
0.434787,0,0,0,0,0,0
0.436163,0,0,0,0,0,0
0.437630,0,0,0,0,0,0
0.439003,0,0,0,0,0,0
0.440309,0,0,0,0,0,0
0.441615,0,0,0,0,0,0
0.442919,0,0,0,0,0,0
0.444222,0,0,0,0,0,0
0.445533,0,0,0,0,0,0
0.446846,0,0,0,0,0,0
0.448151,0,0,0,0,0,0
0.449465,0,0,0,0,0,0
0.450770,0,0,0,0,0,0
0.452074,0,0,0,0,0,0
0.453425,0,0,0,0,0,0
0.454720,0,0,0,0,0,0
0.456088,0,0,0,0,0,0
0.457465,0,0,0,0,0,0
0.458834,0,0,0,0,0,0
0.460095,0,0,0,0,0,0
0.461534,0,0,0,0,0,0
0.462905,0,0,0,0,0,0
0.464330,0,0,0,0,0,0
0.465716,0,0,0,0,0,0
0.466988,0,0,0,0,0,0
0.468254,0,0,0,0,0,0
0.469625,0,0,0,0,0,0
0.471009,0,0,0,0,0,0
0.472380,0,0,0,0,0,0
0.473728,0,0,0,0,0,0
0.475093,0,0,0,0,0,0
0.476444,0,0,0,0,0,0
0.477800,78,0,0,0,0,0
0.479334,0,0,0,0,0,0
0.480709,0,0,0,0,0,0
0.482507,0,0,0,0,0,0
0.483877,0,0,0,0,0,0
0.485302,0,0,0,0,0,0
0.486731,0,0,0,0,0,0
0.488150,0,0,0,0,0,0
0.489616,171,0,0,0,0,0
0.491020,0,0,0,0,0,0
0.492499,0,0,0,0,0,0
0.493949,0,0,0,0,0,0
0.495344,0,0,0,0,0,0
0.496740,0,0,0,0,0,0
0.498138,0,0,0,0,0,0
0.499532,0,0,0,0,0,0
0.500933,0,0,0,0,0,0
0.502561,0,0,0,0,0,0
0.503956,0,0,0,0,0,0
0.505347,0,0,0,0,0,0
0.506738,0,0,0,0,0,0
0.508128,0,0,0,0,0,0
0.512440,0,0,0,0,0,0
0.514268,0,0,0,0,0,0
0.515668,0,0,0,0,0,0
0.518566,0,0,0,0,0,0
0.519959,0,0,0,0,0,0
0.521350,0,0,0,0,0,0
0.522739,0,0,0,0,0,0
0.524149,0,0,0,0,0,0
0.525563,0,0,0,0,0,0
0.526959,0,0,0,0,0,0
0.528353,0,0,0,0,0,0
0.529804,0,0,0,0,0,0
0.531170,0,0,0,0,0,0
0.532523,0,0,0,0,0,0
0.533872,0,0,0,0,0,0
0.535297,0,0,0,0,0,0
0.536696,0,0,0,0,0,0
0.538091,0,0,0,0,0,0
0.539614,0,0,0,0,0,0
0.541177,0,0,0,0,0,0
0.542738,0,0,0,0,0,0
0.544299,0,0,0,0,0,0
0.545752,0,0,0,0,0,0
0.547283,0,0,0,0,0,0
0.548846,0,0,0,0,0,0
0.550451,0,0,0,0,0,0
0.552011,0,0,0,0,0,0
0.553442,0,0,0,0,0,0
0.554971,0,0,0,0,0,0
0.556427,0,0,0,0,0,0
0.557962,0,0,0,0,0,0
0.559534,0,0,0,0,0,0
0.560991,0,0,0,0,0,0
0.562395,0,0,0,0,0,0
0.563921,0,0,0,0,0,0
0.565485,0,0,0,0,0,0
0.567061,0,0,0,0,0,0
0.568625,0,0,0,0,0,0
0.570187,0,0,0,0,0,0
0.571748,0,0,0,0,0,0
0.573184,0,0,0,0,0,0
0.574715,0,0,0,0,0,0
0.576276,0,0,0,0,0,0
0.577897,0,0,0,0,0,0
0.579456,0,0,0,0,0,0
0.581021,0,0,0,0,0,0
0.582697,0,0,0,0,0,0
0.584257,0,0,0,0,0,0
0.585824,0,0,0,0,0,0
0.587384,0,0,0,0,0,0
0.588960,0,0,0,0,0,0
0.590523,0,0,0,0,0,0
0.592082,0,0,0,0,0,0
0.593752,0,0,0,0,0,0
0.595398,0,0,0,0,0,0
0.596962,0,0,0,0,0,0
0.598568,0,0,0,0,0,0
0.600015,0,0,0,0,0,0
0.601557,0,0,0,0,0,0
0.603593,0,0,0,0,0,0
0.604996,0,0,0,0,0,0
0.606388,0,0,0,0,0,0
0.607778,0,0,0,0,0,0
0.609168,0,0,0,0,0,0
0.610568,0,0,0,0,0,0
0.611958,0,0,0,0,0,0
0.613349,0,0,0,0,0,0
0.614783,0,0,0,0,0,0
0.616172,0,0,0,0,0,0
0.617562,0,0,0,0,0,0
0.618952,0,0,0,0,0,0
0.620339,0,0,0,0,0,0
0.621728,0,0,0,0,0,0
0.623116,0,0,0,0,0,0
0.624514,0,0,0,0,0,0
0.625902,0,0,0,0,0,0
0.627289,0,0,0,0,0,0
0.628788,0,0,0,0,0,0
0.630228,0,0,0,0,0,0
0.631593,0,0,0,0,0,0
0.632964,0,0,0,0,0,0
0.634327,0,0,0,0,0,0
0.635689,0,0,0,0,0,0
0.637057,0,0,0,0,0,0
0.638425,0,0,0,0,0,0
0.639789,0,0,0,0,0,0
0.641154,0,0,0,0,0,0
0.642517,0,0,0,0,0,0
0.643890,0,0,0,0,0,0
0.645255,0,0,0,0,0,0
0.646663,0,0,0,0,0,0
0.648085,0,0,0,0,0,0
0.649483,0,0,0,0,0,0
0.650857,0,0,0,0,0,0
0.652226,0,0,0,0,0,0
0.653595,0,0,0,0,0,0
0.654968,0,0,0,0,0,0
0.656337,0,0,0,0,0,0
0.657616,0,0,0,0,0,0
0.659050,0,0,0,0,0,0
0.660469,0,0,0,0,0,0
0.661911,0,0,0,0,0,0
0.663284,0,0,0,0,0,0
0.664705,0,0,0,0,0,0
0.666080,0,0,0,0,0,0
0.667450,0,0,0,0,0,0
0.668868,0,0,0,0,0,0
0.670236,0,0,0,0,0,0
0.671654,24,0,0,0,0,0
0.673196,0,0,0,0,0,0
0.674563,0,0,0,0,0,0
0.675931,0,0,0,0,0,0
0.677353,0,0,0,0,0,0
0.678735,0,0,0,0,0,0
0.680108,0,0,0,0,0,0
0.681484,0,0,0,0,0,0
0.682833,0,0,0,0,0,0
0.684183,0,0,0,0,0,0
0.685539,60,0,0,0,0,0
0.686905,111,0,0,0,0,0
0.688261,0,0,0,0,0,0
0.689675,0,0,0,0,0,0
0.691038,0,0,0,0,0,0
0.692392,0,0,0,0,0,0
0.693745,0,0,0,0,0,0
0.695180,0,0,0,0,0,0
0.696588,0,0,0,0,0,0
0.698174,0,0,0,0,0,0
0.699569,0,0,0,0,0,0
0.701093,0,0,0,0,0,0
0.703094,0,0,0,0,0,0
0.704512,0,0,0,0,0,0
0.707473,0,0,0,0,0,0
0.709763,0,0,0,0,0,0
0.711173,0,0,0,0,0,0
0.712606,0,0,0,0,0,0
0.714006,0,0,0,0,0,0
0.715492,0,0,0,0,0,0
0.716921,0,0,0,0,0,0
0.718306,0,0,0,0,0,0
0.719749,0,0,0,0,0,0
0.721122,0,0,0,0,0,0
0.722478,0,0,0,0,0,0
0.723828,0,0,0,0,0,0
0.725179,0,0,0,0,0,0
0.726548,0,0,0,0,0,0
0.728079,0,0,0,0,0,0
0.729841,0,0,0,0,0,0
0.731251,0,0,0,0,0,0
0.732646,0,0,0,0,0,0
0.734040,0,0,0,0,0,0
0.735431,0,0,0,0,0,0
0.736825,0,0,0,0,0,0
0.738352,0,0,0,0,0,0
0.739925,0,0,0,0,0,0
0.741487,0,0,0,0,0,0
0.743052,0,0,0,0,0,0
0.744616,0,0,0,0,0,0
0.746179,0,0,0,0,0,0
0.747740,0,0,0,0,0,0
0.749302,0,0,0,0,0,0
0.750879,0,0,0,0,0,0
0.752444,0,0,0,0,0,0
0.754010,0,0,0,0,0,0
0.755572,0,0,0,0,0,0
0.757135,0,0,0,0,0,0
0.758741,0,0,0,0,0,0
0.760302,0,0,0,0,0,0
0.761757,0,0,0,0,0,0
0.763289,0,0,0,0,0,0
0.764853,0,0,0,0,0,0
0.766416,0,0,0,0,0,0
0.767976,0,0,0,0,0,0
0.769539,0,0,0,0,0,0
0.771101,0,0,0,0,0,0
0.772678,0,0,0,0,0,0
0.774285,0,0,0,0,0,0
0.775844,0,0,0,0,0,0
0.777407,0,0,0,0,0,0
0.778962,0,0,0,0,0,0
0.780645,0,0,0,0,0,0
0.782110,0,0,0,0,0,0
0.783522,0,0,0,0,0,0
0.785051,0,0,0,0,0,0
0.786613,0,0,0,0,0,0
0.788172,0,0,0,0,0,0
0.789736,0,0,0,0,0,0
0.791297,0,0,0,0,0,0
0.792860,0,0,0,0,0,0
0.794434,0,0,0,0,0,0
0.795992,0,0,0,0,0,0
0.797552,0,0,0,0,0,0
0.799124,0,0,0,0,0,0
0.800547,0,0,0,0,0,0
0.801943,0,0,0,0,0,0
0.803332,0,0,0,0,0,0
0.804730,0,0,0,0,0,0
0.806163,0,0,0,0,0,0
0.807551,0,0,0,0,0,0
0.808939,0,0,0,0,0,0
0.810328,0,0,0,0,0,0
0.811716,0,0,0,0,0,0
0.813107,0,0,0,0,0,0
0.814497,0,0,0,0,0,0
0.815896,0,0,0,0,0,0
0.817283,0,0,0,0,0,0
0.818671,0,0,0,0,0,0
0.820058,0,0,0,0,0,0
0.821446,0,0,0,0,0,0
0.822884,0,0,0,0,0,0
0.824248,0,0,0,0,0,0
0.825675,0,0,0,0,0,0
0.827047,0,0,0,0,0,0
0.828453,0,0,0,0,0,0
0.829828,0,0,0,0,0,0
0.831190,0,0,0,0,0,0
0.832518,0,0,0,0,0,0
0.833883,0,0,0,0,0,0
0.835246,0,0,0,0,0,0
0.836653,0,0,0,0,0,0
0.838067,0,0,0,0,0,0
0.839421,0,0,0,0,0,0
0.840772,0,0,0,0,0,0
0.842122,0,0,0,0,0,0
0.843472,0,0,0,0,0,0
0.844822,0,0,0,0,0,0
0.846172,0,0,0,0,0,0
0.847520,0,0,0,0,0,0
0.848874,0,0,0,0,0,0
0.850222,0,0,0,0,0,0
0.851571,0,0,0,0,0,0
0.852919,0,0,0,0,0,0
0.854297,0,0,0,0,0,0
0.855716,0,0,0,0,0,0
0.857134,0,0,0,0,0,0
0.858552,0,0,0,0,0,0
0.859974,0,0,0,0,0,0
0.861392,0,0,0,0,0,0
0.862823,0,0,0,0,0,0
0.864241,0,0,0,0,0,0
0.865665,0,0,0,0,0,0
0.866985,0,0,0,0,0,0
0.868405,0,0,0,0,0,0
0.869825,0,0,0,0,0,0
0.871155,0,0,0,0,0,0
0.874713,0,0,0,0,0,0
0.876106,0,0,0,0,0,0
0.877651,24,0,0,0,0,0
0.879307,0,0,0,0,0,0
0.880833,0,0,0,0,0,0
0.882566,0,0,0,0,0,0
0.883957,0,0,0,0,0,0
0.885352,0,0,0,0,0,0
0.886785,0,0,0,0,0,0
0.888175,0,0,0,0,0,0
0.889609,171,0,0,0,0,0
0.891025,0,0,0,0,0,0
0.892434,0,0,0,0,0,0
0.893895,0,0,0,0,0,0
0.895272,0,0,0,0,0,0
0.896636,0,0,0,0,0,0
0.897997,0,0,0,0,0,0
0.899353,0,0,0,0,0,0
0.900701,0,0,0,0,0,0
0.902270,0,0,0,0,0,0
0.903709,0,0,0,0,0,0
0.905220,0,0,0,0,0,0
0.906612,0,0,0,0,0,0
0.908001,0,0,0,0,0,0
0.912451,0,0,0,0,0,0
0.913907,0,0,0,0,0,0
0.915499,0,0,0,0,0,0
0.918344,0,0,0,0,0,0
0.919736,0,0,0,0,0,0
0.921128,0,0,0,0,0,0
0.922524,0,0,0,0,0,0
0.923920,0,0,0,0,0,0
0.925319,0,0,0,0,0,0
0.926729,0,0,0,0,0,0
0.928121,0,0,0,0,0,0
0.929598,0,0,0,0,0,0
0.930988,0,0,0,0,0,0
0.932422,0,0,0,0,0,0
0.933818,0,0,0,0,0,0
0.935250,0,0,0,0,0,0
0.936651,0,0,0,0,0,0
0.938063,0,0,0,0,0,0
0.939459,0,0,0,0,0,0
0.940857,0,0,0,0,0,0
0.942254,0,0,0,0,0,0
0.943651,0,0,0,0,0,0
0.945049,0,0,0,0,0,0
0.946445,0,0,0,0,0,0
0.947970,0,0,0,0,0,0
0.949417,0,0,0,0,0,0
0.950867,0,0,0,0,0,0
0.952268,0,0,0,0,0,0
0.953669,0,0,0,0,0,0
0.955065,0,0,0,0,0,0
0.956465,0,0,0,0,0,0
0.957991,0,0,0,0,0,0
0.959566,0,0,0,0,0,0
0.961131,0,0,0,0,0,0
0.962695,0,0,0,0,0,0
0.964257,0,0,0,0,0,0
0.965824,0,0,0,0,0,0
0.967431,0,0,0,0,0,0
0.968996,0,0,0,0,0,0
0.970574,0,0,0,0,0,0
0.972137,0,0,0,0,0,0
0.973705,0,0,0,0,0,0
0.975266,0,0,0,0,0,0
0.976832,0,0,0,0,0,0
0.978395,0,0,0,0,0,0
0.979958,0,0,0,0,0,0
0.981406,0,0,0,0,0,0
0.982940,0,0,0,0,0,0
0.984504,0,0,0,0,0,0
0.986059,0,0,0,0,0,0
0.987610,0,0,0,0,0,0
0.989041,0,0,0,0,0,0
0.990572,0,0,0,0,0,0
0.992020,0,0,0,0,0,0
0.993933,0,0,0,0,0,0
0.995564,0,0,0,0,0,0
0.996969,0,0,0,0,0,0
0.998409,0,0,0,0,0,0
0.999806,0,0,0,0,0,0
1.001202,0,0,0,0,0,0
1.002607,0,0,0,0,0,0
1.004003,0,0,0,0,0,0
1.005497,0,0,0,0,0,0
1.007060,0,0,0,0,0,0
1.008624,0,0,0,0,0,0
1.010187,0,0,0,0,0,0
1.011747,0,0,0,0,0,0
1.013322,0,0,0,0,0,0
1.014884,0,0,0,0,0,0
1.016448,0,0,0,0,0,0
1.018011,0,0,0,0,0,0
1.019572,0,0,0,0,0,0
1.021136,0,0,0,0,0,0
1.022699,0,0,0,0,0,0
1.024271,0,0,0,0,0,0
1.025837,0,0,0,0,0,0
1.027398,0,0,0,0,0,0
1.028962,0,0,0,0,0,0
1.030568,0,0,0,0,0,0
1.032129,0,0,0,0,0,0
1.033696,0,0,0,0,0,0
1.035270,0,0,0,0,0,0
1.036834,0,0,0,0,0,0
1.038275,0,0,0,0,0,0
1.039811,0,0,0,0,0,0
1.041377,0,0,0,0,0,0
1.042940,0,0,0,0,0,0
1.044507,0,0,0,0,0,0
1.046129,0,0,0,0,0,0
1.047534,0,0,0,0,0,0
1.049065,0,0,0,0,0,0
1.050629,0,0,0,0,0,0
1.052193,0,0,0,0,0,0
1.053760,0,0,0,0,0,0
1.055323,0,0,0,0,0,0
1.056902,0,0,0,0,0,0
1.058467,0,0,0,0,0,0
1.060029,0,0,0,0,0,0
1.061666,0,0,0,0,0,0
1.063274,0,0,0,0,0,0
1.064839,0,0,0,0,0,0
1.066405,0,0,0,0,0,0
1.067980,0,0,0,0,0,0
1.069544,0,0,0,0,0,0
1.071099,0,0,0,0,0,0
1.072677,0,0,0,0,0,0
1.074241,0,0,0,0,0,0
1.075804,0,0,0,0,0,0
1.077368,0,0,0,0,0,0
1.078946,0,0,0,0,0,0
1.080512,0,0,0,0,0,0
1.082077,0,0,0,0,0,0
1.083638,0,0,0,0,0,0
1.085204,0,0,0,0,0,0
1.086769,0,0,0,0,0,0
1.088331,0,0,0,0,0,0
1.089752,0,0,0,0,0,0
1.091150,0,0,0,0,0,0
1.092546,0,0,0,0,0,0
1.094117,0,0,0,0,0,0
1.095678,0,0,0,0,0,0
1.097243,0,0,0,0,0,0
1.098807,0,0,0,0,0,0
1.100440,0,0,0,0,0,0
1.101992,0,0,0,0,0,0
1.103543,0,0,0,0,0,0
1.105659,0,0,0,0,0,0
1.107079,0,0,0,0,0,0
1.108501,0,0,0,0,0,0
1.109943,0,0,0,0,0,0
1.111349,0,0,0,0,0,0
1.113082,0,0,0,0,0,0
1.114476,0,0,0,0,0,0
1.115992,0,0,0,0,0,0
1.117419,0,0,0,0,0,0
1.118943,0,0,0,0,0,0
1.120603,0,0,0,0,0,0
1.122163,0,0,0,0,0,0
1.123714,0,0,0,0,0,0
1.125145,0,0,0,0,0,0
1.126721,0,0,0,0,0,0
1.128280,0,0,0,0,0,0
1.129846,0,0,0,0,0,0
1.131278,0,0,0,0,0,0
1.132827,0,0,0,0,0,0
1.134391,0,0,0,0,0,0
1.135952,0,0,0,0,0,0
1.137518,0,0,0,0,0,0
1.139082,0,0,0,0,0,0
1.140650,0,0,0,0,0,0
1.142259,0,0,0,0,0,0
1.143835,0,0,0,0,0,0
1.145400,0,0,0,0,0,0
1.146962,0,0,0,0,0,0
1.148529,0,0,0,0,0,0
1.150094,0,0,0,0,0,0
1.151657,0,0,0,0,0,0
1.153224,0,0,0,0,0,0
1.154801,0,0,0,0,0,0
1.156364,0,0,0,0,0,0
1.157850,0,0,0,0,0,0
1.159291,0,0,0,0,0,0
1.160718,0,0,0,0,0,0
1.162277,0,0,0,0,0,0
1.163876,0,0,0,0,0,0
1.165454,0,0,0,0,0,0
1.167017,0,0,0,0,0,0
1.168583,0,0,0,0,0,0
1.170148,0,0,0,0,0,0
1.171710,0,0,0,0,0,0
1.173275,0,0,0,0,0,0
1.174840,0,0,0,0,0,0
1.176416,0,0,0,0,0,0
1.177977,0,0,0,0,0,0
1.179539,0,0,0,0,0,0
1.181105,0,0,0,0,0,0
1.182671,0,0,0,0,0,0
1.184234,0,0,0,0,0,0
1.185803,0,0,0,0,0,0
1.187379,0,0,0,0,0,0
1.188945,0,0,0,0,0,0
1.190555,0,0,0,0,0,0
1.192120,0,0,0,0,0,0
1.193684,0,0,0,0,0,0
1.195236,0,0,0,0,0,0
1.196726,0,0,0,0,0,0
1.198261,0,0,0,0,0,0
1.199814,0,0,0,0,0,0
1.201244,0,0,0,0,0,0
1.202816,0,0,0,0,0,0
1.204433,0,0,0,0,0,0
