elapsed_s,VPC_US_STREAMOUT_TRANSACTION,VPC_US_NUM_GMEM_READ_SO,VPC_US_STARVE_CYCLES_UCHE_RD,VPC_US_STALL_CYCLES_PRG_END_VPCUS,VPC_US_STARVE_CYCLES_REORDER,VPC_US_BOTTLENECK
0.228733,0,0,0,0,1246338,0
0.230392,0,0,0,0,1272918,0
0.231781,0,0,0,0,1234302,0
0.233170,0,0,0,0,1245399,0
0.234678,0,0,0,0,1249020,0
0.236080,0,0,0,0,1281561,0
0.237468,0,0,0,0,1245813,0
0.238856,0,0,0,0,1247112,0
0.240295,0,0,0,0,1235928,0
0.241660,0,0,0,0,1198980,0
0.243024,0,0,0,0,1194678,0
0.244388,0,0,0,0,1225959,0
0.245750,0,0,0,0,1193631,0
0.247121,0,0,0,0,1197705,0
0.248487,0,0,0,0,1196574,0
0.249851,0,0,0,0,1367997,0
0.251266,0,0,0,0,1197399,0
0.252631,0,0,0,0,1201395,0
0.253997,0,0,0,0,1178862,0
0.255355,0,0,0,0,1316784,0
0.256749,0,0,0,0,1165002,0
0.258119,0,0,0,0,1511349,0
0.259586,0,0,0,0,1173546,0
0.260936,0,0,0,0,1166226,0
0.262284,0,0,0,0,1168536,0
0.263632,0,0,0,0,1164267,0
0.264981,0,0,0,0,1192809,0
0.266328,0,0,0,0,1163286,0
0.267676,0,0,0,0,1198929,0
0.269031,0,0,0,0,1162842,0
0.270867,0,0,0,0,1173609,0
0.272249,0,0,0,0,1429137,0
0.273667,0,0,0,0,1445424,0
0.275085,0,0,0,0,1448616,0
0.276504,0,0,0,0,1441881,0
0.277920,0,0,0,0,1390806,0
0.279282,0,0,0,0,1457364,0
0.280708,0,0,0,0,1452171,0
0.282130,0,0,0,0,1450740,0
0.283502,0,0,0,0,1448919,0
0.284871,0,0,0,0,1448724,0
0.286290,0,0,0,0,1445655,0
0.287674,0,0,0,0,1445421,0
0.289043,0,0,0,0,1448046,0
0.290418,0,0,0,0,1446147,0
0.291787,0,0,0,0,1453590,0
0.293208,0,0,0,0,2774769,0
0.294625,0,0,0,0,1121031,0
0.295886,0,0,0,0,1449123,0
0.297255,0,0,0,0,1120746,0
0.298516,0,0,0,0,1118805,0
0.299776,0,0,0,0,1444779,0
0.301147,0,0,0,0,1442922,0
0.302564,0,0,0,0,1447209,0
0.303946,0,0,0,0,1445616,0
0.305387,0,0,0,0,2398614,0
0.306741,0,0,0,0,1288773,0
0.308108,0,0,0,0,1259544,0
0.309460,0,0,0,0,1273455,0
0.310818,0,0,0,0,1275003,0
0.312235,0,0,0,0,1273491,0
0.313589,0,0,0,0,1274895,0
0.314945,0,0,0,0,1276107,0
0.316301,0,0,0,0,1275294,0
0.317655,0,0,0,0,1260240,0
0.319004,0,0,0,0,1257462,0
0.320368,0,0,0,0,1266513,0
0.321774,0,0,0,0,1202394,0
0.323312,0,0,0,0,1567518,0
0.324703,0,0,0,0,1188963,0
0.326172,0,0,0,0,1213179,0
0.327607,0,0,0,0,6142725,0
0.332143,0,0,0,0,1204128,0
0.333553,0,0,0,0,1198461,0
0.334945,0,0,0,0,1198719,0
0.336385,0,0,0,0,1193694,0
0.337776,0,0,0,0,1191117,0
0.339245,0,0,0,0,1377507,0
0.340643,0,0,0,0,1209135,0
0.342040,0,0,0,0,1634754,0
0.343590,0,0,0,0,1221426,0
0.344959,0,0,0,0,1206585,0
0.346313,0,0,0,0,1208679,0
0.347665,0,0,0,0,1207281,0
0.349014,0,0,0,0,1201026,0
0.350369,0,0,0,0,1207836,0
0.351853,0,0,0,0,1281765,0
0.353300,0,0,0,0,1211196,0
0.354848,0,0,0,0,1246782,0
0.356413,0,0,0,0,1239453,0
0.357975,0,0,0,0,1262130,0
0.359544,0,0,0,0,1244097,0
0.361107,0,0,0,0,1240149,0
0.362673,0,0,0,0,1247328,0
0.364238,0,0,0,0,1241394,0
0.365811,0,0,0,0,1255998,0
0.367378,0,0,0,0,1386417,0
0.368987,0,0,0,0,1244550,0
0.370463,0,0,0,0,1248369,0
0.372027,0,0,0,0,1245630,0
0.373590,0,0,0,0,1243467,0
0.375154,0,0,0,0,1227840,0
0.376722,0,0,0,0,1229853,0
0.378406,0,0,0,0,1685406,0
0.380002,0,0,0,0,1236402,0
0.381408,0,0,0,0,1179291,0
0.382809,0,0,0,0,1153587,0
0.384253,0,0,0,0,1189146,0
0.385649,0,0,0,0,1190424,0
0.387056,0,0,0,0,1192758,0
0.388583,0,0,0,0,1241355,0
0.390146,0,0,0,0,1239597,0
0.391610,0,0,0,0,1434591,0
0.393086,0,0,0,0,1239282,0
0.394489,0,0,0,0,1161411,0
0.395886,0,0,0,0,1140855,0
0.397295,0,0,0,0,1201659,0
0.398693,0,0,0,0,1170444,0
0.400140,0,0,0,0,1355463,0
0.401716,0,0,0,0,1624401,0
0.403323,0,0,0,0,1288491,0
0.404887,0,0,0,0,1279836,0
0.406449,0,0,0,0,1268319,0
0.407954,0,0,0,0,1215582,0
0.409547,0,0,0,0,1247235,0
0.411111,0,0,0,0,1243248,0
0.412673,0,0,0,0,1241901,0
0.414236,0,0,0,0,1241898,0
0.415842,0,0,0,0,1232856,0
0.417403,0,0,0,0,1243569,0
0.418976,0,0,0,0,1243209,0
0.420441,0,0,0,0,1663278,0
0.421987,0,0,0,0,1274301,0
0.423366,0,0,0,0,1203684,0
0.424717,0,0,0,0,1231191,0
0.426064,0,0,0,0,1436607,0
0.427489,0,0,0,0,1197357,0
0.428856,0,0,0,0,1203933,0
0.430204,0,0,0,0,1237662,0
0.431555,0,0,0,0,1343952,0
0.432947,0,0,0,0,1197537,0
0.434349,0,0,0,0,1191933,0
0.435711,0,0,0,0,1204416,0
0.437058,0,0,0,0,1195278,0
0.438406,0,0,0,0,1210671,0
0.439765,0,0,0,0,1180182,0
0.441110,0,0,0,0,1168704,0
0.442455,0,0,0,0,1200435,0
0.443803,0,0,0,0,1206453,0
0.445152,0,0,0,0,1195938,0
0.446563,0,0,0,0,1239462,0
0.448045,0,0,0,0,1154433,0
0.449444,0,0,0,0,1143825,0
0.450825,0,0,0,0,1105746,0
0.452191,0,0,0,0,1149021,0
0.453555,0,0,0,0,1143660,0
0.454920,0,0,0,0,1176642,0
0.456287,0,0,0,0,1148217,0
0.457651,0,0,0,0,1148079,0
0.459017,0,0,0,0,1146960,0
0.460383,0,0,0,0,1147614,0
0.461756,0,0,0,0,1147791,0
0.463122,0,0,0,0,1146066,0
0.464525,0,0,0,0,1126146,0
0.465875,0,0,0,0,1088073,0
0.467217,0,0,0,0,1148190,0
0.468567,0,0,0,0,1119663,0
0.469916,0,0,0,0,1436595,0
0.471368,0,0,0,0,1114065,0
0.472723,0,0,0,0,1114881,0
0.474138,0,0,0,0,1109139,0
0.475486,0,0,0,0,1120284,0
0.476836,0,0,0,0,1115016,0
0.478431,0,0,0,0,1108566,0
0.479810,0,0,0,0,1360341,0
0.481229,0,0,0,0,1382781,0
0.482647,0,0,0,0,1068768,0
0.483963,0,0,0,0,1379649,0
0.485379,0,0,0,0,1379241,0
0.486797,0,0,0,0,1381119,0
0.488223,0,0,0,0,1394757,0
0.489655,0,0,0,0,1379319,0
0.491078,0,0,0,0,1391556,0
0.492499,0,0,0,0,1385373,0
0.493918,0,0,0,0,1382373,0
0.495338,0,0,0,0,1426119,0
0.496770,0,0,0,0,1385064,0
0.498245,0,0,0,0,6619368,0
0.501698,0,0,0,0,1803222,0
0.503474,0,0,0,0,1215018,0
0.504876,0,0,0,0,1234743,0
0.506326,0,0,0,0,1196715,0
0.507718,0,0,0,0,1197840,0
0.509109,0,0,0,0,1197513,0
0.510500,0,0,0,0,1194432,0
0.511987,0,0,0,0,1245537,0
0.513559,0,0,0,0,1624413,0
0.514958,0,0,0,0,1262772,0
0.516374,0,0,0,0,1264947,0
0.517769,0,0,0,0,1260159,0
0.519243,0,0,0,0,1276107,0
0.520645,0,0,0,0,1221525,0
0.522045,0,0,0,0,1593870,0
0.523548,0,0,0,0,1282524,0
0.524917,0,0,0,0,1263090,0
0.526270,0,0,0,0,1258401,0
0.527651,0,0,0,0,1255449,0
0.529045,0,0,0,0,1242417,0
0.530434,0,0,0,0,1244586,0
0.531822,0,0,0,0,1244355,0
0.533210,0,0,0,0,1253931,0
0.534602,0,0,0,0,1276080,0
0.535993,0,0,0,0,1249803,0
0.537383,0,0,0,0,1830198,0
0.538964,0,0,0,0,1209744,0
0.540355,0,0,0,0,1257444,0
0.541746,0,0,0,0,1248687,0
0.543137,0,0,0,0,1252134,0
0.544576,0,0,0,0,1256604,0
0.545966,0,0,0,0,1735020,0
0.547503,0,0,0,0,1284777,0
0.548897,0,0,0,0,1253742,0
0.550432,0,0,0,0,1306542,0
0.551993,0,0,0,0,1295448,0
0.553553,0,0,0,0,1292139,0
0.555114,0,0,0,0,1302072,0
0.556675,0,0,0,0,1299273,0
0.558238,0,0,0,0,1302651,0
0.559845,0,0,0,0,1292907,0
0.561418,0,0,0,0,1325175,0
0.562978,0,0,0,0,1295379,0
0.564536,0,0,0,0,1296687,0
0.566105,0,0,0,0,1325982,0
0.567668,0,0,0,0,1309857,0
0.569231,0,0,0,0,1299327,0
0.570798,0,0,0,0,1299018,0
0.572375,0,0,0,0,1301298,0
0.573937,0,0,0,0,1312755,0
0.575498,0,0,0,0,1437762,0
0.577097,0,0,0,0,1284663,0
0.578524,0,0,0,0,1252683,0
0.580055,0,0,0,0,1295652,0
0.581616,0,0,0,0,1299018,0
0.583191,0,0,0,0,1297374,0
0.584754,0,0,0,0,1296018,0
0.586319,0,0,0,0,1298199,0
0.587881,0,0,0,0,1299219,0
0.589442,0,0,0,0,1289334,0
0.591004,0,0,0,0,1292154,0
0.592442,0,0,0,0,1264983,0
0.593864,0,0,0,0,1265691,0
0.595391,0,0,0,0,1279584,0
0.596942,0,0,0,0,1282686,0
0.598463,0,0,0,0,1250517,0
0.599986,0,0,0,0,1284429,0
0.601538,0,0,0,0,1282752,0
0.602969,0,0,0,0,1258413,0
0.604512,0,0,0,0,1299549,0
0.606130,0,0,0,0,1293363,0
0.607733,0,0,0,0,1299525,0
0.609293,0,0,0,0,1296270,0
0.610857,0,0,0,0,1299369,0
0.612419,0,0,0,0,1296009,0
0.613979,0,0,0,0,1310418,0
0.615433,0,0,0,0,1173483,0
0.616964,0,0,0,0,1241235,0
0.618528,0,0,0,0,1245480,0
0.620090,0,0,0,0,1238451,0
0.621649,0,0,0,0,1268850,0
0.623210,0,0,0,0,1236606,0
0.625364,0,0,0,0,1231788,0
0.627104,0,0,0,0,1253253,0
0.628524,0,0,0,0,1168926,0
0.629918,0,0,0,0,1493613,0
0.631422,0,0,0,0,1192758,0
0.632810,0,0,0,0,1189143,0
0.634203,0,0,0,0,1275186,0
0.635621,0,0,0,0,1131573,0
0.637020,0,0,0,0,1162656,0
0.638454,0,0,0,0,1366728,0
0.639953,0,0,0,0,1372632,0
0.641387,0,0,0,0,1142748,0
0.642752,0,0,0,0,1143909,0
0.644116,0,0,0,0,1143711,0
0.645479,0,0,0,0,1142727,0
0.646843,0,0,0,0,1144521,0
0.648213,0,0,0,0,1146522,0
0.649576,0,0,0,0,1144383,0
0.650940,0,0,0,0,1146948,0
0.652303,0,0,0,0,1140360,0
0.653664,0,0,0,0,1144887,0
0.655027,0,0,0,0,1148625,0
0.656381,0,0,0,0,1390419,0
0.657799,0,0,0,0,1460457,0
0.659219,0,0,0,0,1409868,0
0.660593,0,0,0,0,1384239,0
0.661969,0,0,0,0,1401672,0
0.663375,0,0,0,0,1113948,0
0.664636,0,0,0,0,1385922,0
0.666005,0,0,0,0,1381500,0
0.667374,0,0,0,0,1384230,0
0.668743,0,0,0,0,1383009,0
0.670121,0,0,0,0,1380837,0
0.671489,0,0,0,0,1093719,0
0.672860,0,0,0,0,1254261,0
0.674218,0,0,0,0,1265433,0
0.675584,0,0,0,0,1224114,0
0.676938,0,0,0,0,1217382,0
0.678291,0,0,0,0,1644357,0
0.679827,0,0,0,0,1243848,0
0.681233,0,0,0,0,1214046,0
0.682589,0,0,0,0,1210425,0
0.683954,0,0,0,0,2054136,0
0.685523,0,0,0,0,1222830,0
0.686877,0,0,0,0,1203813,0
0.688244,0,0,0,0,1208172,0
0.689648,0,0,0,0,1226418,0
0.691042,0,0,0,0,1211205,0
0.692449,0,0,0,0,1179549,0
0.693848,0,0,0,0,1571751,0
0.695353,0,0,0,0,3086436,0
0.696637,0,0,0,0,1223547,0
0.698034,0,0,0,0,1178748,0
0.699405,0,0,0,0,1262577,0
0.700801,0,0,0,0,1260687,0
0.702197,0,0,0,0,1269924,0
0.703648,0,0,0,0,1250103,0
0.705044,0,0,0,0,1289850,0
0.706438,0,0,0,0,1248660,0
0.707826,0,0,0,0,1283196,0
0.709232,0,0,0,0,2687346,0
0.711074,0,0,0,0,1275624,0
0.712465,0,0,0,0,1247673,0
0.713866,0,0,0,0,1375596,0
0.715305,0,0,0,0,1184943,0
0.716692,0,0,0,0,1239681,0
0.718130,0,0,0,0,1243878,0
0.719523,0,0,0,0,1433994,0
0.720970,0,0,0,0,1276992,0
0.722359,0,0,0,0,1561947,0
0.723916,0,0,0,0,1251861,0
0.725305,0,0,0,0,1242369,0
0.726694,0,0,0,0,1251009,0
0.728083,0,0,0,0,1281141,0
0.729473,0,0,0,0,1245303,0
0.730864,0,0,0,0,1280031,0
0.732291,0,0,0,0,1279149,0
0.733681,0,0,0,0,1244445,0
0.735081,0,0,0,0,1235067,0
0.736480,0,0,0,0,1206741,0
0.738007,0,0,0,0,1317078,0
0.739575,0,0,0,0,1299063,0
0.741136,0,0,0,0,1298565,0
0.742700,0,0,0,0,1296786,0
0.744156,0,0,0,0,1298304,0
0.745726,0,0,0,0,1333371,0
0.747239,0,0,0,0,1264332,0
0.748773,0,0,0,0,1336593,0
0.750339,0,0,0,0,1304664,0
0.751946,0,0,0,0,1300197,0
0.753507,0,0,0,0,1307589,0
0.755072,0,0,0,0,1281534,0
0.756522,0,0,0,0,1259583,0
0.758056,0,0,0,0,1284453,0
0.759664,0,0,0,0,1282044,0
0.761216,0,0,0,0,1282116,0
0.762643,0,0,0,0,1238826,0
0.764175,0,0,0,0,1300659,0
0.765736,0,0,0,0,1298898,0
0.767366,0,0,0,0,1445121,0
0.768973,0,0,0,0,1300812,0
0.770537,0,0,0,0,1308123,0
0.772101,0,0,0,0,1297872,0
0.773663,0,0,0,0,1297902,0
0.775226,0,0,0,0,1301670,0
0.776789,0,0,0,0,1306365,0
0.778366,0,0,0,0,1306446,0
0.779930,0,0,0,0,1295973,0
0.781491,0,0,0,0,1305588,0
0.783055,0,0,0,0,1284696,0
0.784610,0,0,0,0,1280208,0
0.786269,0,0,0,0,1204014,0
0.787674,0,0,0,0,1261437,0
0.789085,0,0,0,0,1284237,0
0.790615,0,0,0,0,1290402,0
0.792174,0,0,0,0,1604304,0
0.793705,0,0,0,0,1306746,0
0.795242,0,0,0,0,1300260,0
0.796803,0,0,0,0,1290114,0
0.798364,0,0,0,0,1299177,0
0.799980,0,0,0,0,1305288,0
0.801539,0,0,0,0,1299534,0
0.803164,0,0,0,0,1307613,0
0.804727,0,0,0,0,1300662,0
0.806289,0,0,0,0,1288281,0
0.807847,0,0,0,0,1296015,0
0.809286,0,0,0,0,1277349,0
0.810706,0,0,0,0,1249707,0
0.812101,0,0,0,0,1243626,0
0.813490,0,0,0,0,1247088,0
0.814905,0,0,0,0,1311555,0
0.816342,0,0,0,0,1261524,0
0.817695,0,0,0,0,1242489,0
0.819091,0,0,0,0,1208250,0
0.820442,0,0,0,0,1241397,0
0.821804,0,0,0,0,1439775,0
0.823210,0,0,0,0,1261287,0
0.824559,0,0,0,0,1256019,0
0.825907,0,0,0,0,1256622,0
0.827307,0,0,0,0,1256643,0
0.828652,0,0,0,0,1259349,0
0.829997,0,0,0,0,1273725,0
0.831398,0,0,0,0,1411410,0
0.832791,0,0,0,0,1197993,0
0.834108,0,0,0,0,1236438,0
0.835427,0,0,0,0,1205139,0
0.836746,0,0,0,0,1233399,0
0.838065,0,0,0,0,1344462,0
0.839453,0,0,0,0,1187082,0
0.840783,0,0,0,0,1191510,0
0.842157,0,0,0,0,1198356,0
0.843486,0,0,0,0,1184805,0
0.844802,0,0,0,0,1196142,0
0.846164,0,0,0,0,1200624,0
0.847485,0,0,0,0,1309479,0
0.848809,0,0,0,0,1443354,0
0.850226,0,0,0,0,1438587,0
0.851593,0,0,0,0,1438926,0
0.852959,0,0,0,0,1442694,0
0.854379,0,0,0,0,1448721,0
0.855750,0,0,0,0,1443939,0
0.857117,0,0,0,0,1449774,0
0.858535,0,0,0,0,1440300,0
0.859902,0,0,0,0,1439700,0
0.861269,0,0,0,0,1442655,0
0.862686,0,0,0,0,1451031,0
0.864113,0,0,0,0,1458069,0
0.865493,0,0,0,0,1120986,0
0.866796,0,0,0,0,1318620,0
0.868223,0,0,0,0,1292154,0
0.869620,0,0,0,0,1217484,0
0.871887,0,0,0,0,1263912,0
0.873295,0,0,0,0,2348397,0
0.875091,0,0,0,0,2679120,0
0.876513,0,0,0,0,1283238,0
0.877920,0,0,0,0,1240026,0
0.879390,0,0,0,0,1411209,0
0.880828,0,0,0,0,1260261,0
0.882223,0,0,0,0,1287102,0
0.883620,0,0,0,0,1208208,0
0.885084,0,0,0,0,3422265,0
0.886502,0,0,0,0,1234422,0
0.887913,0,0,0,0,1173645,0
0.889310,0,0,0,0,1209444,0
0.890828,0,0,0,0,1202640,0
0.892228,0,0,0,0,1162773,0
0.893665,0,0,0,0,1210086,0
0.895060,0,0,0,0,1193856,0
0.896455,0,0,0,0,3579822,0
0.898631,0,0,0,0,1205370,0
0.902115,0,0,0,0,1200630,0
0.903509,0,0,0,0,1226199,0
0.904900,0,0,0,0,1199058,0
0.906324,0,0,0,0,1289889,0
0.907759,0,0,0,0,1232154,0
0.909164,0,0,0,0,1235313,0
0.910558,0,0,0,0,1200342,0
0.912002,0,0,0,0,1185129,0
0.913394,0,0,0,0,1195932,0
0.914787,0,0,0,0,1223664,0
0.916177,0,0,0,0,1192020,0
0.917566,0,0,0,0,1192701,0
0.918958,0,0,0,0,1194435,0
0.920368,0,0,0,0,1190031,0
0.921759,0,0,0,0,1203282,0
0.923223,0,0,0,0,1196055,0
0.924618,0,0,0,0,1209471,0
0.926013,0,0,0,0,1640565,0
0.927543,0,0,0,0,1242108,0
0.928973,0,0,0,0,1209363,0
0.930382,0,0,0,0,1180341,0
0.931778,0,0,0,0,1234722,0
0.933172,0,0,0,0,1206510,0
0.934569,0,0,0,0,1142223,0
0.936094,0,0,0,0,1270431,0
0.937654,0,0,0,0,1239948,0
0.939215,0,0,0,0,1242558,0
0.940789,0,0,0,0,1243794,0
0.942353,0,0,0,0,1240653,0
0.943959,0,0,0,0,1238520,0
0.945518,0,0,0,0,1244097,0
0.947080,0,0,0,0,1240296,0
0.948642,0,0,0,0,1241874,0
0.950204,0,0,0,0,1241118,0
0.951779,0,0,0,0,1267986,0
0.953338,0,0,0,0,1271016,0
0.954901,0,0,0,0,1245288,0
0.956462,0,0,0,0,1240890,0
0.958022,0,0,0,0,1247223,0
0.959586,0,0,0,0,1241151,0
0.961147,0,0,0,0,1236516,0
0.962724,0,0,0,0,1245330,0
0.964285,0,0,0,0,1240866,0
0.965846,0,0,0,0,1252611,0
0.967411,0,0,0,0,1232922,0
0.968866,0,0,0,0,1233372,0
0.970429,0,0,0,0,1273728,0
0.971992,0,0,0,0,1238751,0
0.973438,0,0,0,0,1206573,0
0.974971,0,0,0,0,1239570,0
0.976533,0,0,0,0,1240986,0
0.978185,0,0,0,0,1104672,0
0.979590,0,0,0,0,1200462,0
0.980992,0,0,0,0,1136739,0
0.982521,0,0,0,0,1243044,0
0.984095,0,0,0,0,1235616,0
0.985654,0,0,0,0,1237092,0
0.987215,0,0,0,0,1236702,0
0.988653,0,0,0,0,1203855,0
0.990188,0,0,0,0,1238244,0
0.991794,0,0,0,0,1236603,0
0.993267,0,0,0,0,1216917,0
0.994715,0,0,0,0,1268598,0
0.996273,0,0,0,0,1242180,0
0.997835,0,0,0,0,1278744,0
0.999415,0,0,0,0,1258551,0
1.000977,0,0,0,0,1251243,0
1.002545,0,0,0,0,1248315,0
1.004109,0,0,0,0,1238430,0
1.005681,0,0,0,0,1245321,0
1.007244,0,0,0,0,1242990,0
1.008808,0,0,0,0,1243893,0
1.010373,0,0,0,0,1249083,0
1.011937,0,0,0,0,1244184,0
1.013498,0,0,0,0,1242582,0
1.015062,0,0,0,0,1234416,0
1.016631,0,0,0,0,1231803,0
1.018270,0,0,0,0,1215729,0
1.019699,0,0,0,0,1235385,0
1.021117,0,0,0,0,1194090,0
1.022655,0,0,0,0,1230624,0
1.024251,0,0,0,0,1221258,0
1.025804,0,0,0,0,1511859,0
1.027344,0,0,0,0,1214892,0
1.028870,0,0,0,0,1228824,0
1.030301,0,0,0,0,1203864,0
1.031832,0,0,0,0,1241523,0
1.033392,0,0,0,0,1243614,0
1.034955,0,0,0,0,1244406,0
1.036517,0,0,0,0,1241928,0
1.038157,0,0,0,0,1436280,0
1.039702,0,0,0,0,1250535,0
1.041115,0,0,0,0,1179087,0
1.042515,0,0,0,0,1147215,0
1.043913,0,0,0,0,1209423,0
1.045309,0,0,0,0,1138728,0
1.046707,0,0,0,0,1143732,0
1.048703,0,0,0,0,1408044,0
1.050407,0,0,0,0,2664423,0
1.052629,0,0,0,0,1666362,0
1.054246,0,0,0,0,1210338,0
1.055684,0,0,0,0,1203516,0
1.057078,0,0,0,0,1196343,0
1.058556,0,0,0,0,1195791,0
1.059950,0,0,0,0,1195224,0
1.061339,0,0,0,0,1197345,0
1.062730,0,0,0,0,1202367,0
1.064248,0,0,0,0,1255215,0
1.065799,0,0,0,0,1532844,0
1.067448,0,0,0,0,1231770,0
1.069011,0,0,0,0,1260099,0
