elapsed_s,VPC_FE_SP_COMPONENTS,VPC_FE_STALL_CYCLES_VPCRAM_POS,VPC_FE_VS_BUSY_CYCLES,VPC_FE_VS_WORKING_CYCLES,VPC_FE_NUM_VPCRAM_READ_POS,VPC_FE_WIT_FULL_CYCLES
1.058258,0,0,0,0,0,0
1.059821,0,0,0,0,0,0
1.061387,0,0,0,0,0,0
1.062994,0,0,0,0,0,0
1.064556,0,0,0,0,0,0
1.066119,0,0,0,0,0,0
1.067681,0,0,0,0,0,0
1.069260,0,0,0,0,0,0
1.070815,0,0,0,0,0,0
1.072367,0,0,0,0,0,0
1.073796,0,0,0,0,0,0
1.075328,0,0,0,0,0,0
1.076889,0,0,0,0,0,0
1.078454,0,0,0,0,0,0
1.080838,0,0,0,0,0,0
1.082499,0,0,0,0,0,0
1.083963,0,0,0,0,0,0
1.085380,0,0,0,0,0,0
1.087472,0,0,0,0,0,0
1.088896,0,0,0,0,0,0
1.090482,0,0,0,0,0,0
1.092260,0,0,0,0,0,0
1.093667,0,0,0,0,0,0
1.095114,0,0,0,0,0,0
1.096508,0,0,0,0,0,0
1.097899,0,0,0,0,0,0
1.099292,0,0,0,0,0,0
1.100694,0,0,0,0,0,0
1.102085,0,0,0,0,0,0
1.103476,0,0,0,0,0,0
1.104867,0,0,0,0,0,0
1.106367,0,0,0,0,0,0
1.107761,0,0,0,0,0,0
1.109158,0,0,0,0,0,0
1.110718,0,0,0,0,0,0
1.112114,0,0,0,0,0,0
1.113511,0,0,0,0,0,0
1.114905,0,0,0,0,0,0
1.116281,0,0,0,0,0,0
1.117678,0,0,0,0,0,0
1.119202,0,0,0,0,0,0
1.120762,0,0,0,0,0,0
1.122210,0,0,0,0,0,0
1.123741,0,0,0,0,0,0
1.125303,0,0,0,0,0,0
1.126920,0,0,0,0,0,0
1.128506,0,0,0,0,0,0
1.129961,0,0,0,0,0,0
1.131365,0,0,0,0,0,0
1.132777,0,0,0,0,0,0
1.134178,0,0,0,0,0,0
1.135576,0,0,0,0,0,0
1.136973,0,0,0,0,0,0
1.138498,0,0,0,0,0,0
1.140061,0,0,0,0,0,0
1.141626,0,0,0,0,0,0
1.143246,0,0,0,0,0,0
1.144809,0,0,0,0,0,0
1.146435,0,0,0,0,0,0
1.147999,0,0,0,0,0,0
1.149563,0,0,0,0,0,0
