elapsed_s,VPC_BE_PS_BUSY_CYCLES,VPC_BE_PS_WORKING_CYCLES,VPC_BE_STALL_CYCLES_CCHE,VPC_BE_STARVE_CYCLES_CCHE,VPC_BE_LM_FULL_WAIT_FOR_INTP_END,VPC_BE_CCHE_REQBUF_FULL
0.213713,0,0,0,7913112,0,0
0.214932,0,0,0,7678614,0,0
0.216152,0,0,0,7668654,0,0
0.217367,0,0,0,7652694,0,0
0.218581,0,0,0,7645332,0,0
0.219794,0,0,0,7637016,0,0
0.221057,0,0,0,7973976,0,0
0.222280,0,0,0,7651026,0,0
0.223476,0,0,0,7532724,0,0
0.224673,0,0,0,7536234,0,0
0.225868,0,0,0,7525206,0,0
0.227062,0,0,0,7524816,0,0
0.228335,0,0,0,8171520,0,0
0.229569,0,0,0,7645842,0,0
0.230771,0,0,0,7555140,0,0
0.231967,0,0,0,7528314,0,0
0.233230,0,0,0,7975812,0,0
0.234432,0,0,0,7561950,0,0
0.235630,0,0,0,7546794,0,0
0.236828,0,0,0,7549836,0,0
0.238071,0,0,0,7725888,0,0
0.239227,0,0,0,7260474,0,0
0.240380,0,0,0,7266582,0,0
0.241533,0,0,0,7261620,0,0
0.242686,0,0,0,7264002,0,0
0.243841,0,0,0,7279080,0,0
0.244994,0,0,0,7263324,0,0
0.246147,0,0,0,7262970,0,0
0.247300,0,0,0,7261620,0,0
0.248503,0,0,0,7581432,0,0
0.249656,0,0,0,7263222,0,0
0.250809,0,0,0,7261560,0,0
0.252017,0,0,0,7817112,0,0
0.253214,0,0,0,7344048,0,0
0.254376,0,0,0,7318494,0,0
0.255530,0,0,0,7272966,0,0
0.256710,0,0,0,7617702,0,0
0.257932,0,0,0,7694922,0,0
0.259152,0,0,0,7683120,0,0
0.260425,0,0,0,8021862,0,0
0.261646,0,0,0,7687920,0,0
0.262917,0,0,0,8009160,0,0
0.264246,285,354,0,8495838,0,0
0.265551,0,0,0,8120868,0,0
0.266825,0,0,0,8013942,0,0
0.268094,0,0,0,7893312,0,0
0.269353,0,0,0,8039784,0,0
0.270668,0,0,0,8286366,0,0
0.271938,0,0,0,7987902,0,0
0.273205,0,0,0,7983108,0,0
0.274480,657,864,0,8160582,0,0
0.275749,0,0,0,8369316,0,0
0.277017,0,0,0,8365716,0,0
0.278284,0,0,0,8370852,0,0
0.279551,0,0,0,8359176,0,0
0.280820,0,0,0,8382534,0,0
0.282088,0,0,0,8365458,0,0
0.283355,0,0,0,8360628,0,0
0.284621,0,0,0,8329176,0,0
0.285936,0,0,0,8945298,0,0
0.287238,0,0,0,8333682,0,0
0.288499,0,0,0,8328756,0,0
0.289762,0,0,0,8335188,0,0
0.291024,0,0,0,8323656,0,0
0.296205,0,0,0,34226802,0,0
0.297484,0,0,0,8421858,0,0
0.298748,0,0,0,8343552,0,0
0.300012,0,0,0,8365734,0,0
0.301290,0,0,0,8395728,0,0
0.302658,0,0,0,9032292,0,0
0.303920,0,0,0,8330850,0,0
0.305183,0,0,0,8338632,0,0
0.306446,0,0,0,8332896,0,0
0.307727,0,0,0,8451528,0,0
0.308989,0,0,0,8334486,0,0
0.310252,0,0,0,8329074,0,0
0.311513,0,0,0,8325078,0,0
0.312778,0,0,0,8367498,0,0
0.314045,0,0,0,8358600,0,0
0.315312,0,0,0,8362878,0,0
0.316581,0,0,0,8374962,0,0
0.317895,0,0,0,8674152,0,0
0.319161,0,0,0,8352606,0,0
0.320429,0,0,0,8368800,0,0
0.321696,0,0,0,8358240,0,0
0.322962,0,0,0,8356482,0,0
0.324229,0,0,0,8368014,0,0
0.325495,0,0,0,8351370,0,0
0.326760,0,0,0,8344386,0,0
0.328040,0,0,0,8470578,0,0
0.329308,0,0,0,8350578,0,0
0.330573,0,0,0,8345718,0,0
0.331838,0,0,0,8351832,0,0
0.333105,0,0,0,8360784,0,0
0.334405,0,0,0,8578584,0,0
0.335670,0,0,0,8347938,0,0
0.336937,0,0,0,8363628,0,0
0.338211,0,0,0,8411832,0,0
0.339476,0,0,0,8346780,0,0
0.340743,0,0,0,8361780,0,0
0.342008,0,0,0,8349636,0,0
0.343273,0,0,0,8347560,0,0
0.344540,0,0,0,8361564,0,0
0.345806,0,0,0,8354916,0,0
0.347070,0,0,0,8349156,0,0
0.348346,0,0,0,8419752,0,0
0.349612,0,0,0,8579034,0,0
0.350911,0,0,0,8345832,0,0
0.352178,0,0,0,8362038,0,0
0.353443,0,0,0,8352162,0,0
0.354708,0,0,0,8347836,0,0
0.355972,0,0,0,8346540,0,0
0.357299,0,0,0,8759868,0,0
0.358574,0,0,0,8408142,0,0
0.359839,0,0,0,8351376,0,0
0.361237,0,0,0,9385728,0,0
0.362542,0,0,0,8473446,0,0
0.363813,0,0,0,8379510,0,0
0.365083,0,0,0,8382180,0,0
0.366441,0,0,0,8965620,0,0
0.367710,0,0,0,8365014,0,0
0.368990,0,0,0,8447718,0,0
0.370258,0,0,0,8365110,0,0
0.371524,0,0,0,8356032,0,0
0.372792,0,0,0,8361072,0,0
0.374054,0,0,0,8328126,0,0
0.375316,0,0,0,8323296,0,0
0.376579,0,0,0,8512860,0,0
0.377882,0,0,0,8463690,0,0
0.379291,0,0,0,9429276,0,0
0.380725,0,0,0,9450396,0,0
0.382070,0,0,0,8742276,0,0
0.383338,0,0,0,8357520,0,0
0.384604,0,0,0,8354994,0,0
0.385867,0,0,0,8327070,0,0
0.387140,0,0,0,8464644,0,0
0.388418,0,0,0,8524740,0,0
0.389720,0,0,0,8439378,0,0
0.390982,0,0,0,8328078,0,0
0.392313,0,0,0,8792502,0,0
0.393577,0,0,0,8330526,0,0
0.394837,0,0,0,8319336,0,0
0.396097,0,0,0,8194446,0,0
0.397343,0,0,0,8353428,0,0
0.398646,0,0,0,8612376,0,0
0.399921,0,0,0,8397414,0,0
0.401183,0,0,0,8324598,0,0
0.402444,0,0,0,8332008,0,0
0.403706,0,0,0,8324184,0,0
0.404967,0,0,0,8320572,0,0
0.406232,0,0,0,8370924,0,0
0.407531,0,0,0,8548482,0,0
0.408792,0,0,0,8322450,0,0
0.410062,0,0,0,8385246,0,0
0.411322,0,0,0,8318808,0,0
0.412584,0,0,0,8328414,0,0
0.413894,0,0,0,8597538,0,0
0.415138,0,0,0,8194608,0,0
0.416380,0,0,0,8204502,0,0
0.417623,0,0,0,8199060,0,0
0.418864,0,0,0,8198148,0,0
0.420113,0,0,0,8234160,0,0
0.421355,0,0,0,8203098,0,0
0.422597,0,0,0,8194626,0,0
0.423839,0,0,0,8199246,0,0
0.425082,0,0,0,8205648,0,0
0.426325,0,0,0,8197470,0,0
0.427566,0,0,0,8200632,0,0
0.428810,0,0,0,8212140,0,0
0.430090,0,0,0,8347776,0,0
0.431302,0,0,0,7976658,0,0
0.432504,0,0,0,7930134,0,0
0.433706,0,0,0,7928460,0,0
0.434908,0,0,0,7930452,0,0
0.436109,0,0,0,7930284,0,0
0.437311,0,0,0,7935756,0,0
0.438513,0,0,0,7928094,0,0
0.439714,0,0,0,7930572,0,0
0.440916,0,0,0,7931862,0,0
0.442120,0,0,0,7992888,0,0
0.443338,0,0,0,8011140,0,0
0.444544,0,0,0,7954950,0,0
0.445716,0,0,0,7726926,0,0
0.446870,0,0,0,7610850,0,0
0.448023,0,0,0,7768122,0,0
0.449251,0,0,0,8176608,0,0
0.450526,0,0,0,8382264,0,0
0.451792,0,0,0,8376876,0,0
0.453396,0,0,0,16693260,0,0
0.455729,102,135,0,9286464,0,0
0.457052,0,0,0,8725554,0,0
0.458321,0,0,0,8351358,0,0
0.459585,0,0,0,8346114,0,0
0.460849,0,0,0,8358384,0,0
0.462119,0,0,0,8363802,0,0
0.463393,0,0,0,8408280,0,0
0.464657,0,0,0,8349522,0,0
0.465923,657,861,0,8370084,0,0
0.467193,0,0,0,8372208,0,0
0.469522,0,0,0,15377130,0,0
0.470791,0,0,0,8363670,0,0
0.472057,0,0,0,8518572,0,0
0.473348,0,0,0,8364318,0,0
0.474624,0,0,0,8427042,0,0
0.475890,0,0,0,8331252,0,0
0.477340,0,0,0,9589542,0,0
0.478645,0,0,0,8603298,0,0
0.479911,0,0,0,8358498,0,0
0.481174,0,0,0,8320848,0,0
0.482453,0,0,0,8451600,0,0
0.483715,0,0,0,8329404,0,0
0.488215,0,0,0,30099042,0,0
0.490517,0,0,0,15697026,0,0
0.491961,0,0,0,8675358,0,0
0.493483,0,0,0,10008342,0,0
0.494786,0,0,0,8773338,0,0
0.496065,0,0,0,8328042,0,0
0.497306,0,0,0,8146602,0,0
0.498530,0,0,0,8067306,0,0
0.499751,0,0,0,8055072,0,0
0.500971,0,0,0,8055966,0,0
0.502192,0,0,0,8058234,0,0
0.503414,0,0,0,8055606,0,0
0.504633,0,0,0,8053392,0,0
0.505853,0,0,0,8051466,0,0
0.507085,0,0,0,8124012,0,0
0.508305,0,0,0,8053500,0,0
0.509524,0,0,0,8330508,0,0
0.510956,0,0,0,9393540,0,0
0.512388,0,0,0,9360852,0,0
0.513688,0,0,0,8443422,0,0
0.514955,0,0,0,8351370,0,0
0.516233,0,0,0,8458284,0,0
0.517516,0,0,0,8456538,0,0
0.518783,0,0,0,8358330,0,0
0.520048,0,0,0,8370300,0,0
0.521318,0,0,0,8359044,0,0
0.522583,0,0,0,8352588,0,0
0.523848,0,0,0,8350674,0,0
0.525114,0,0,0,8348094,0,0
0.526421,0,0,0,8627958,0,0
0.527696,0,0,0,8415630,0,0
0.528963,0,0,0,8362632,0,0
0.530229,0,0,0,8352426,0,0
0.531493,0,0,0,8345394,0,0
0.532759,0,0,0,8352600,0,0
0.534024,0,0,0,8349516,0,0
0.535289,0,0,0,8346354,0,0
0.536555,0,0,0,8357196,0,0
0.537828,0,0,0,8407698,0,0
0.539093,0,0,0,8343024,0,0
0.540535,0,0,0,9525018,0,0
0.541836,0,0,0,8584146,0,0
0.543101,0,0,0,8341596,0,0
0.544367,0,0,0,8355150,0,0
0.545631,0,0,0,8346264,0,0
0.546895,0,0,0,8342760,0,0
0.548170,0,0,0,8416860,0,0
0.549436,0,0,0,8352600,0,0
0.550701,0,0,0,8344776,0,0
0.551964,0,0,0,8346444,0,0
0.553277,0,0,0,8662002,0,0
0.554542,0,0,0,8346084,0,0
0.555806,0,0,0,8341896,0,0
0.557072,0,0,0,8353848,0,0
0.558436,0,0,0,9006348,0,0
0.559701,0,0,0,8346798,0,0
0.560967,0,0,0,8357454,0,0
0.562232,0,0,0,8346336,0,0
0.563496,0,0,0,8346474,0,0
0.564762,0,0,0,8357082,0,0
0.566027,0,0,0,8352102,0,0
0.567293,0,0,0,8345826,0,0
0.568568,0,0,0,8416056,0,0
0.569832,0,0,0,8344836,0,0
0.571097,0,0,0,8348574,0,0
0.572362,0,0,0,8352948,0,0
0.573628,0,0,0,8580690,0,0
0.574927,0,0,0,8348934,0,0
0.576193,0,0,0,8352336,0,0
0.578252,0,0,0,13620300,0,0
0.579534,0,0,0,8427660,0,0
0.580798,0,0,0,8335422,0,0
0.582061,0,0,0,8330526,0,0
0.583321,0,0,0,8317422,0,0
0.584582,0,0,0,8326722,0,0
0.585844,0,0,0,8329986,0,0
0.587106,0,0,0,8321658,0,0
0.588367,0,0,0,8323290,0,0
0.589637,0,0,0,8619054,0,0
0.590934,0,0,0,8334492,0,0
0.592253,0,0,0,8702700,0,0
0.593515,0,0,0,8330424,0,0
0.594777,0,0,0,8319324,0,0
0.596037,0,0,0,8533902,0,0
0.597331,0,0,0,8326998,0,0
0.598592,0,0,0,8315556,0,0
0.599861,0,0,0,8376708,0,0
0.601122,0,0,0,8327784,0,0
0.602387,0,0,0,8341806,0,0
0.603646,0,0,0,8320200,0,0
0.604932,0,0,0,8663190,0,0
0.606271,0,0,0,8655048,0,0
0.607483,0,0,0,7965138,0,0
0.608731,0,0,0,8218254,0,0
0.609945,0,0,0,8006124,0,0
0.611138,0,0,0,7875060,0,0
0.612381,0,0,0,8208780,0,0
0.613577,0,0,0,7891410,0,0
0.614771,0,0,0,7873524,0,0
0.615964,0,0,0,7880028,0,0
0.617254,0,0,0,8525712,0,0
0.618454,0,0,0,7914090,0,0
0.619650,0,0,0,7903116,0,0
0.620905,0,0,0,8272548,0,0
0.622097,0,0,0,7833150,0,0
0.623280,0,0,0,7802868,0,0
0.624512,0,0,0,8136930,0,0
0.625696,0,0,0,7810962,0,0
0.626879,0,0,0,7802604,0,0
0.628061,0,0,0,7806918,0,0
0.629248,0,0,0,7880550,0,0
0.630443,0,0,0,7838682,0,0
0.631633,0,0,0,7856478,0,0
0.632865,0,0,0,8135544,0,0
0.634049,0,0,0,7810956,0,0
0.635233,0,0,0,7814118,0,0
0.636465,0,0,0,8134278,0,0
0.637650,0,0,0,7821264,0,0
0.638817,0,0,0,7608042,0,0
0.639969,0,0,0,7607052,0,0
0.641171,0,0,0,7962948,0,0
0.642331,0,0,0,7623510,0,0
0.643483,0,0,0,7597152,0,0
0.644684,0,0,0,7931958,0,0
0.645835,0,0,0,7599150,0,0
0.646990,0,0,0,7637184,0,0
0.648207,0,0,0,8053836,0,0
0.649369,0,0,0,7638918,0,0
0.650524,0,0,0,7619028,0,0
0.651677,0,0,0,7612428,0,0
0.652885,0,0,0,7965942,0,0
0.654052,0,0,0,7711974,0,0
0.655206,0,0,0,7610532,0,0
0.656383,0,0,0,7964250,0,0
0.657603,0,0,0,8059206,0,0
0.658843,0,0,0,8168868,0,0
0.660062,279,351,0,9640848,0,0
0.661597,0,0,0,8670606,0,0
0.662896,0,0,0,8458494,0,0
0.664199,0,0,0,8856828,0,0
0.665498,0,0,0,8399172,0,0
0.666739,0,0,0,8130144,0,0
0.667967,0,0,0,8078760,0,0
0.669290,0,0,0,8765484,0,0
0.670532,657,864,0,8170176,0,0
0.671820,0,0,0,8491758,0,0
0.673091,0,0,0,8392890,0,0
0.674381,0,0,0,8501964,0,0
0.675649,0,0,0,8372124,0,0
0.676918,0,0,0,8373924,0,0
0.678186,0,0,0,8360334,0,0
0.679452,0,0,0,8364834,0,0
0.680719,0,0,0,8336766,0,0
0.682080,0,0,0,9006714,0,0
0.683346,0,0,0,8340108,0,0
0.684619,0,0,0,8397228,0,0
0.685935,0,0,0,8685228,0,0
0.687197,0,0,0,8331420,0,0
0.692283,0,0,0,34020876,0,0
0.693624,0,0,0,8408040,0,0
0.694899,0,0,0,8411676,0,0
0.696166,0,0,0,8751954,0,0
0.697489,0,0,0,8332164,0,0
0.698750,0,0,0,8324814,0,0
0.700012,0,0,0,8877360,0,0
0.701357,0,0,0,8329908,0,0
0.702664,0,0,0,8626542,0,0
0.703926,0,0,0,8327088,0,0
0.705207,0,0,0,8453172,0,0
0.706469,0,0,0,8333436,0,0
0.707731,0,0,0,8323218,0,0
0.708993,0,0,0,8335176,0,0
0.710255,0,0,0,8331948,0,0
0.711518,0,0,0,8323650,0,0
0.712781,0,0,0,8353386,0,0
0.714046,0,0,0,8346972,0,0
0.715453,0,0,0,9526770,0,0
0.716730,0,0,0,8219058,0,0
0.717979,0,0,0,8218734,0,0
0.719245,0,0,0,8354184,0,0
0.720513,0,0,0,8361240,0,0
0.722116,0,0,0,10601274,0,0
0.723384,0,0,0,8353644,0,0
0.724651,0,0,0,8359218,0,0
0.725931,0,0,0,8446416,0,0
0.727195,0,0,0,8344074,0,0
0.728462,0,0,0,8359404,0,0
0.729727,0,0,0,8348520,0,0
0.730991,0,0,0,8341344,0,0
0.732257,0,0,0,8356590,0,0
0.734169,0,0,0,13787994,0,0
0.735625,0,0,0,8546676,0,0
0.736933,0,0,0,8563374,0,0
0.738253,0,0,0,10509996,0,0
0.740417,0,0,0,14144748,0,0
0.741987,0,0,0,8754180,0,0
0.743268,0,0,0,8371752,0,0
0.744537,0,0,0,8370324,0,0
0.745802,0,0,0,8340984,0,0
0.747072,0,0,0,8384100,0,0
0.748336,0,0,0,8357178,0,0
0.749603,0,0,0,8613960,0,0
0.750907,0,0,0,8349114,0,0
0.752174,0,0,0,8360502,0,0
0.753439,0,0,0,8350668,0,0
0.754704,0,0,0,8346216,0,0
0.755968,0,0,0,8346258,0,0
0.757581,0,0,0,10703244,0,0
0.758859,0,0,0,8379102,0,0
0.760225,0,0,0,9328008,0,0
0.761574,0,0,0,8593860,0,0
0.762841,0,0,0,8433696,0,0
0.764118,0,0,0,8789154,0,0
0.765545,0,0,0,9242904,0,0
0.766868,0,0,0,8572254,0,0
0.768178,0,0,0,8551236,0,0
0.769552,0,0,0,12530136,0,0
0.771378,0,0,0,8633952,0,0
0.772657,0,0,0,8385504,0,0
0.773922,0,0,0,8343024,0,0
0.775184,0,0,0,8329626,0,0
0.776449,0,0,0,8357910,0,0
0.777715,0,0,0,8356818,0,0
0.778990,0,0,0,8313354,0,0
0.780242,0,0,0,8360868,0,0
0.781506,0,0,0,8338878,0,0
0.783003,0,0,0,9915042,0,0
0.784379,0,0,0,9048168,0,0
0.785642,0,0,0,8330178,0,0
0.786903,0,0,0,8318622,0,0
0.788281,0,0,0,9098340,0,0
0.789553,0,0,0,8390268,0,0
0.790814,0,0,0,8318700,0,0
0.792073,0,0,0,8266632,0,0
0.793327,0,0,0,8329680,0,0
0.794589,0,0,0,8331912,0,0
0.795851,0,0,0,8324892,0,0
0.798147,0,0,0,15184224,0,0
0.799408,0,0,0,8230740,0,0
0.800658,0,0,0,8257116,0,0
0.801901,0,0,0,8199558,0,0
0.803143,0,0,0,8197992,0,0
0.804453,0,0,0,8648712,0,0
0.805725,0,0,0,8387274,0,0
0.806971,0,0,0,8241642,0,0
0.808215,0,0,0,8195808,0,0
0.809457,0,0,0,8197398,0,0
0.810706,0,0,0,8240232,0,0
0.811948,0,0,0,8192436,0,0
0.813189,0,0,0,8198520,0,0
0.814470,0,0,0,8423970,0,0
0.815701,0,0,0,8121684,0,0
0.816932,0,0,0,8127048,0,0
0.818163,0,0,0,8120748,0,0
0.819394,0,0,0,8124960,0,0
0.820626,0,0,0,8128980,0,0
0.821862,0,0,0,8159550,0,0
0.823092,0,0,0,8121168,0,0
0.824341,0,0,0,8247354,0,0
0.825573,0,0,0,8128986,0,0
0.826804,0,0,0,8120268,0,0
0.828035,0,0,0,8363460,0,0
0.829303,0,0,0,8126778,0,0
0.830564,0,0,0,8247726,0,0
0.831767,0,0,0,7928802,0,0
0.832975,0,0,0,7972080,0,0
0.834177,0,0,0,7931550,0,0
0.835378,0,0,0,7930074,0,0
0.836580,0,0,0,7931088,0,0
0.837782,0,0,0,7938504,0,0
0.838984,0,0,0,7929846,0,0
0.840156,0,0,0,7765662,0,0
0.841370,0,0,0,8007024,0,0
0.842579,0,0,0,8002362,0,0
0.843796,0,0,0,7995336,0,0
0.845001,0,0,0,7947792,0,0
0.846170,0,0,0,7712508,0,0
0.847323,0,0,0,7611228,0,0
0.848477,0,0,0,7615584,0,0
0.849631,0,0,0,7620990,0,0
0.850785,0,0,0,7613550,0,0
0.851937,0,0,0,7600296,0,0
0.853140,0,0,0,7954248,0,0
0.854300,102,135,0,7639434,0,0
0.855453,0,0,0,7611060,0,0
0.856606,0,0,0,7607406,0,0
0.857758,0,0,0,7607328,0,0
0.858911,0,0,0,7608324,0,0
0.860064,0,0,0,7650444,0,0
0.861227,0,0,0,7643232,0,0
0.862395,0,0,0,7699470,0,0
0.863547,0,0,0,7605306,0,0
0.864726,0,0,0,7976766,0,0
0.865945,0,0,0,8038896,0,0
0.867164,0,0,0,8044338,0,0
0.868569,657,864,0,9540612,0,0
0.869870,0,0,0,8369334,0,0
0.871106,0,0,0,8136978,0,0
0.872337,0,0,0,8132472,0,0
0.873568,0,0,0,8113236,0,0
0.874811,0,0,0,8203170,0,0
0.876039,0,0,0,8113884,0,0
0.877271,0,0,0,8125566,0,0
0.878516,0,0,0,8245080,0,0
0.879795,0,0,0,10650540,0,0
0.882488,0,0,0,15526530,0,0
0.883756,0,0,0,8341434,0,0
0.885030,0,0,0,8414796,0,0
0.886295,0,0,0,8346642,0,0
0.887558,0,0,0,8330070,0,0
0.888946,0,0,0,29922816,0,0
0.893360,0,0,0,8560992,0,0
0.894663,0,0,0,8429886,0,0
0.895949,0,0,0,8483706,0,0
0.897274,0,0,0,8721594,0,0
0.898536,0,0,0,8338440,0,0
0.899797,0,0,0,8313972,0,0
0.901059,0,0,0,8337126,0,0
0.902322,0,0,0,8330958,0,0
0.903583,0,0,0,8323908,0,0
0.904845,0,0,0,8331588,0,0
0.906124,0,0,0,8443596,0,0
0.907515,0,0,0,9422154,0,0
0.908789,0,0,0,8198682,0,0
0.910037,0,0,0,8231616,0,0
0.911306,0,0,0,8357190,0,0
0.912574,0,0,0,8375574,0,0
0.913842,0,0,0,8362614,0,0
0.915108,0,0,0,8351226,0,0
0.916390,0,0,0,8457066,0,0
0.917653,0,0,0,8329728,0,0
0.918915,0,0,0,8327076,0,0
0.920200,0,0,0,8180838,0,0
0.921418,0,0,0,8356728,0,0
0.922683,0,0,0,8347914,0,0
0.923948,0,0,0,8343468,0,0
0.925212,0,0,0,8351142,0,0
0.926525,0,0,0,8665482,0,0
0.927791,0,0,0,8351328,0,0
0.929058,0,0,0,8359200,0,0
0.930323,0,0,0,8345982,0,0
0.931586,0,0,0,8337912,0,0
0.932858,0,0,0,8417910,0,0
0.934127,0,0,0,8357118,0,0
0.935392,0,0,0,8345376,0,0
0.936668,0,0,0,8422386,0,0
0.937932,0,0,0,8344188,0,0
0.939196,0,0,0,8340180,0,0
0.940462,0,0,0,8351556,0,0
0.941760,0,0,0,8572434,0,0
0.943025,0,0,0,8345046,0,0
0.944291,0,0,0,8360496,0,0
0.945556,0,0,0,8347788,0,0
0.946829,0,0,0,8406024,0,0
0.948094,0,0,0,8353644,0,0
0.949360,0,0,0,8351922,0,0
0.950625,0,0,0,8345400,0,0
0.951889,0,0,0,8340384,0,0
0.953155,0,0,0,8352756,0,0
