elapsed_s,VPC_BE_STALL_CYCLES_HLSQ_PRIM_ALLOC,VPC_BE_STALL_CYCLES_SP_LM,VPC_BE_NUM_PA_REQ,VPC_BE_NUM_LM_REQ_HIT,VPC_BE_NUM_ATTR_REQ_LM,VPC_BE_LM_TRANSACTION
0.001303,0,0,0,0,0,0
0.003172,0,0,0,0,0,0
0.004595,0,0,0,0,0,0
0.006004,0,0,0,0,0,0
0.007474,0,0,0,0,0,0
0.008939,0,0,0,0,0,0
0.010437,0,0,0,0,0,0
0.011903,0,0,0,0,0,0
0.013420,0,0,0,0,0,0
0.014884,0,0,0,0,0,0
0.016355,0,0,0,0,0,0
0.017826,0,0,0,0,0,0
0.019336,0,0,0,0,0,0
0.020814,0,0,0,0,0,0
0.022326,0,0,0,0,0,0
0.023841,0,0,0,0,0,0
0.025285,0,0,0,0,0,0
0.026731,0,0,0,0,0,0
0.028175,0,0,0,0,0,0
0.029667,0,0,0,0,0,0
0.031148,0,0,0,0,0,0
0.032589,0,0,0,0,0,0
0.034088,0,0,0,0,0,0
0.035532,0,0,0,0,0,0
0.036972,0,0,0,0,0,0
0.038513,0,0,0,0,0,0
0.040050,0,0,0,0,0,0
0.041574,0,0,0,0,0,0
0.043106,0,0,0,0,0,0
0.044611,0,0,0,0,0,0
0.046087,0,0,0,0,0,0
0.047591,0,0,0,0,0,0
0.049100,0,0,0,0,0,0
0.050484,0,0,0,0,0,0
0.051874,0,0,0,0,0,0
0.053251,0,0,0,0,0,0
0.054626,0,0,0,0,0,0
0.056003,0,0,0,0,0,0
0.057402,0,0,0,0,0,0
0.058759,0,0,0,0,0,0
0.060112,0,0,0,0,0,0
0.061472,0,0,0,0,0,0
0.062920,0,0,0,0,0,0
0.064278,0,0,0,0,0,0
0.065641,0,0,0,0,0,0
0.067002,0,0,0,0,0,0
0.068359,0,0,0,0,0,0
0.069719,0,0,0,0,0,0
0.071125,0,0,0,0,0,0
0.072497,0,0,0,0,0,0
0.074277,0,0,0,0,0,0
0.075637,0,0,0,0,0,0
0.076998,0,0,0,0,0,0
0.078400,0,0,0,0,0,0
0.079781,0,0,0,0,0,0
0.081148,0,0,0,0,0,0
0.082508,0,0,0,0,0,0
0.083883,0,0,0,0,0,0
0.085222,0,0,0,0,0,0
0.086600,0,0,0,0,0,0
0.088028,0,0,0,0,0,0
0.089430,0,0,0,0,0,0
0.090831,0,0,0,0,0,0
0.092229,0,0,0,0,0,0
0.094667,0,0,0,0,0,0
0.096074,0,0,0,0,0,0
0.097491,0,0,0,0,0,0
0.099243,0,0,0,0,0,0
0.100630,0,0,0,0,0,0
0.102034,0,0,0,0,0,0
0.103423,0,0,0,0,0,0
0.104814,0,0,0,0,0,0
0.106227,0,0,0,0,0,0
0.107618,0,0,0,0,0,0
0.109019,0,0,0,0,0,0
0.110416,0,0,0,0,0,0
0.111845,0,0,0,0,0,0
0.113246,0,0,0,0,0,0
0.114638,0,0,0,0,0,0
0.116028,0,0,0,0,0,0
0.117427,0,0,0,0,0,0
0.118869,0,0,0,0,0,0
0.120258,0,0,0,0,0,0
0.121652,0,0,0,0,0,0
0.123051,0,0,0,0,0,0
0.124445,0,0,0,0,0,0
0.125973,0,0,0,0,0,0
0.127538,0,0,0,0,0,0
0.128990,0,0,0,0,0,0
0.130396,0,0,0,0,0,0
0.131793,0,0,0,0,0,0
0.133188,0,0,0,0,0,0
0.134667,0,0,0,0,0,0
0.136062,0,0,0,0,0,0
0.137591,0,0,0,0,0,0
0.139167,0,0,0,0,0,0
0.140726,0,0,0,0,0,0
0.142181,0,0,0,0,0,0
0.143721,0,0,0,0,0,0
0.145236,0,0,0,0,0,0
0.146645,0,0,0,0,0,0
0.148041,0,0,0,0,0,0
0.149447,0,0,0,0,0,0
0.150881,0,0,0,0,0,0
0.152316,0,0,0,0,0,0
0.153707,0,0,0,0,0,0
0.155140,0,0,0,0,0,0
0.156691,0,0,0,0,0,0
0.158259,0,0,0,0,0,0
0.159700,0,0,0,0,0,0
0.161194,0,0,0,0,0,0
0.162727,0,0,0,0,0,0
0.164290,0,0,0,0,0,0
0.165853,0,0,0,0,0,0
0.167407,0,0,0,0,0,0
0.169090,0,0,0,0,0,0
0.170653,0,0,0,0,0,0
0.172203,0,0,0,0,0,0
0.173634,0,0,0,0,0,0
0.175167,0,0,0,0,0,0
0.176726,0,0,0,0,0,0
0.178293,0,0,0,0,0,0
0.179851,0,0,0,0,0,0
0.181426,0,0,0,0,0,0
0.183031,0,0,0,0,0,0
0.184592,0,0,0,0,0,0
0.186158,0,0,0,0,0,0
0.187718,0,0,0,0,0,0
0.189282,0,0,0,0,0,0
0.190843,0,0,0,0,0,0
0.192417,0,0,0,0,0,0
0.193849,0,0,0,0,0,0
0.195380,0,0,0,0,0,0
0.196950,0,0,0,0,0,0
0.198466,0,0,0,0,0,0
0.199857,0,0,0,0,0,0
0.201281,0,0,0,0,0,0
0.202687,0,0,0,0,0,0
0.204035,0,0,0,0,0,0
0.205432,0,0,0,0,0,0
0.206782,0,0,0,0,0,0
0.208129,0,0,0,0,0,0
0.209532,0,0,0,0,0,0
0.210885,0,0,0,0,0,0
0.212231,0,0,0,0,0,0
0.213636,0,0,0,0,0,0
0.214978,0,0,0,0,0,0
0.216298,0,0,0,0,0,0
0.217619,0,0,0,0,0,0
0.218939,0,0,0,0,0,0
0.220259,0,0,0,0,0,0
0.221628,0,0,0,0,0,0
0.222949,0,0,0,0,0,0
0.224278,0,0,0,0,0,0
0.225597,0,0,0,0,0,0
0.226917,0,0,0,0,0,0
0.228236,0,0,0,0,0,0
0.229603,0,0,0,0,0,0
0.230966,0,0,0,0,0,0
0.232270,0,0,0,0,0,0
0.233574,0,0,0,0,0,0
0.234885,0,0,0,0,0,0
0.236189,0,0,0,0,0,0
0.237492,0,0,0,0,0,0
0.238798,0,0,0,0,0,0
0.240103,0,0,0,0,0,0
0.241457,0,0,0,0,0,0
0.242761,0,0,0,0,0,0
0.244064,0,0,0,0,0,0
0.245374,0,0,0,0,0,0
0.246703,0,0,0,0,0,0
0.248071,0,0,0,0,0,0
0.249489,0,0,0,0,0,0
0.250750,0,0,0,0,0,0
0.252041,0,0,0,0,0,0
0.253463,0,0,0,0,0,0
0.254723,0,0,0,0,0,0
0.256095,0,0,0,0,0,0
0.257469,0,0,0,0,0,0
0.258854,0,0,0,0,0,0
0.260226,0,0,0,0,0,0
0.261548,0,0,0,0,0,0
0.262976,0,0,0,0,0,0
0.264396,0,0,0,0,0,0
0.265815,0,0,0,0,0,0
0.267239,0,0,0,0,0,0
0.268656,0,0,0,0,0,0
0.270090,0,0,0,0,0,0
0.271517,0,0,0,0,0,0
0.272935,0,0,0,0,0,0
0.274353,0,0,0,0,0,0
0.275667,0,0,0,0,0,0
0.277086,0,0,0,0,0,0
0.278507,0,0,0,0,0,0
0.279926,0,0,0,0,0,0
0.281365,0,0,0,0,0,0
0.282803,0,0,0,0,0,0
0.284262,0,0,0,0,0,0
0.285663,0,0,0,0,0,0
0.287236,0,0,0,0,0,0
0.288654,0,0,0,0,0,0
0.290067,0,0,0,0,0,0
0.291464,0,0,0,0,0,0
0.292932,0,0,0,0,0,0
0.294965,0,0,0,0,0,0
0.296363,0,0,0,0,0,0
0.297755,0,0,0,0,0,0
0.299157,0,0,0,0,0,0
0.300547,0,0,0,0,0,0
0.304919,0,0,0,0,0,0
0.306385,0,0,0,0,0,0
0.307779,0,0,0,0,0,0
0.309266,0,0,0,0,0,0
0.310756,0,0,0,0,0,0
0.312147,0,0,0,0,0,0
0.313537,0,0,0,0,0,0
0.314928,0,0,0,0,0,0
0.316318,0,0,0,0,0,0
0.317712,0,0,0,0,0,0
0.319109,0,0,0,0,0,0
0.320524,0,0,0,0,0,0
0.322042,0,0,0,0,0,0
0.323439,0,0,0,0,0,0
0.324792,0,0,0,0,0,0
0.326146,0,0,0,0,0,0
0.327576,0,0,0,0,0,0
0.328976,0,0,0,0,0,0
0.330373,0,0,0,0,0,0
0.331981,0,0,0,0,0,0
0.333546,0,0,0,0,0,0
0.335100,0,0,0,0,0,0
0.336652,0,0,0,0,0,0
0.338102,0,0,0,0,0,0
0.339550,0,0,0,0,0,0
0.340949,0,0,0,0,0,0
0.342356,0,0,0,0,0,0
0.343755,0,0,0,0,0,0
0.345156,0,0,0,0,0,0
0.346684,0,0,0,0,0,0
0.348247,0,0,0,0,0,0
0.349812,0,0,0,0,0,0
0.351375,0,0,0,0,0,0
0.352955,0,0,0,0,0,0
0.354520,0,0,0,0,0,0
0.356082,0,0,0,0,0,0
0.357541,0,0,0,0,0,0
0.359144,0,0,0,0,0,0
0.360706,0,0,0,0,0,0
0.362274,0,0,0,0,0,0
0.363726,0,0,0,0,0,0
0.365263,0,0,0,0,0,0
0.366818,0,0,0,0,0,0
0.368371,0,0,0,0,0,0
0.369800,0,0,0,0,0,0
0.371333,0,0,0,0,0,0
0.372899,0,0,0,0,0,0
0.374518,0,0,0,0,0,0
0.376080,0,0,0,0,0,0
0.377646,0,0,0,0,0,0
0.379210,0,0,0,0,0,0
0.380772,0,0,0,0,0,0
0.382341,0,0,0,0,0,0
0.383902,0,0,0,0,0,0
0.385481,0,0,0,0,0,0
0.387046,0,0,0,0,0,0
0.388610,0,0,0,0,0,0
0.390177,0,0,0,0,0,0
0.391785,0,0,0,0,0,0
0.393352,0,0,0,0,0,0
0.394915,0,0,0,0,0,0
0.396391,0,0,0,0,0,0
0.397828,0,0,0,0,0,0
0.399190,0,0,0,0,0,0
0.400539,0,0,0,0,0,0
0.401947,0,0,0,0,0,0
0.403295,0,0,0,0,0,0
0.404641,0,0,0,0,0,0
0.405992,0,0,0,0,0,0
0.407360,0,0,0,0,0,0
0.408707,0,0,0,0,0,0
0.410250,0,0,0,0,0,0
0.411622,0,0,0,0,0,0
0.412976,0,0,0,0,0,0
0.414325,0,0,0,0,0,0
0.415672,0,0,0,0,0,0
0.417017,0,0,0,0,0,0
0.418378,0,0,0,0,0,0
0.419725,0,0,0,0,0,0
0.421071,0,0,0,0,0,0
0.422476,0,0,0,0,0,0
0.423798,0,0,0,0,0,0
0.425119,0,0,0,0,0,0
0.426439,0,0,0,0,0,0
0.427757,0,0,0,0,0,0
0.429086,0,0,0,0,0,0
0.430410,0,0,0,0,0,0
0.431731,0,0,0,0,0,0
0.433050,0,0,0,0,0,0
0.434370,0,0,0,0,0,0
0.435689,0,0,0,0,0,0
0.437114,0,0,0,0,0,0
0.438528,0,0,0,0,0,0
0.439908,0,0,0,0,0,0
0.441278,0,0,0,0,0,0
0.442647,0,0,0,0,0,0
0.443908,0,0,0,0,0,0
0.445276,0,0,0,0,0,0
0.446645,0,0,0,0,0,0
0.448014,0,0,0,0,0,0
0.449389,0,0,0,0,0,0
0.450761,0,0,0,0,0,0
0.452157,0,0,0,0,0,0
0.453581,0,0,0,0,0,0
0.454968,0,0,0,0,0,0
0.456228,0,0,0,0,0,0
0.457620,0,0,0,0,0,0
0.458972,0,0,0,0,0,0
0.460317,0,0,0,0,0,0
0.461688,0,0,0,0,0,0
0.463039,0,0,0,0,0,0
0.464405,0,0,0,0,0,0
0.465957,0,0,0,0,0,0
0.467312,0,0,0,0,0,0
0.468666,0,0,0,0,0,0
0.470023,0,0,0,0,0,0
0.471390,0,0,0,0,0,0
0.472826,0,0,0,0,0,0
0.474222,0,0,0,0,0,0
0.475640,0,0,0,0,0,0
0.477131,0,0,0,0,0,0
0.478570,0,0,0,0,0,0
0.479975,0,0,0,0,0,0
0.481372,0,0,0,0,0,0
0.482771,0,0,0,0,0,0
0.484181,0,0,0,0,0,0
0.485577,0,0,0,0,0,0
0.486971,0,0,0,0,0,0
0.488465,0,0,0,0,0,0
0.490027,0,0,0,0,0,0
0.491474,0,0,0,0,0,0
0.492990,0,0,0,0,0,0
0.498072,0,0,0,0,0,0
0.499470,0,0,0,0,0,0
0.500871,0,0,0,0,0,0
0.502326,0,0,0,0,0,0
0.503746,0,0,0,0,0,0
0.505155,0,0,0,0,0,0
0.506550,0,0,0,0,0,0
0.507907,0,0,0,0,0,0
0.509274,0,0,0,0,0,0
0.510623,0,0,0,0,0,0
0.511971,0,0,0,0,0,0
0.513320,0,0,0,0,0,0
0.514666,0,0,0,0,0,0
0.516013,0,0,0,0,0,0
0.517360,0,0,0,0,0,0
0.518840,0,0,0,0,0,0
0.520424,0,0,0,0,0,0
0.521984,0,0,0,0,0,0
0.523546,0,0,0,0,0,0
0.525109,0,0,0,0,0,0
0.526670,0,0,0,0,0,0
0.528229,0,0,0,0,0,0
0.529790,0,0,0,0,0,0
0.531363,0,0,0,0,0,0
0.532927,0,0,0,0,0,0
0.534534,0,0,0,0,0,0
0.536095,0,0,0,0,0,0
0.537657,0,0,0,0,0,0
0.539219,0,0,0,0,0,0
0.540777,0,0,0,0,0,0
0.542231,0,0,0,0,0,0
0.543763,0,0,0,0,0,0
0.545325,0,0,0,0,0,0
0.546887,0,0,0,0,0,0
0.548445,0,0,0,0,0,0
0.550007,0,0,0,0,0,0
0.551568,0,0,0,0,0,0
0.553143,0,0,0,0,0,0
0.554704,0,0,0,0,0,0
0.556263,0,0,0,0,0,0
0.557825,0,0,0,0,0,0
0.559385,0,0,0,0,0,0
0.560948,0,0,0,0,0,0
0.562509,0,0,0,0,0,0
0.564080,0,0,0,0,0,0
0.565594,0,0,0,0,0,0
0.567191,0,0,0,0,0,0
0.568750,0,0,0,0,0,0
0.570315,0,0,0,0,0,0
0.571873,0,0,0,0,0,0
0.573479,0,0,0,0,0,0
0.575052,0,0,0,0,0,0
0.576612,0,0,0,0,0,0
0.578178,0,0,0,0,0,0
0.579737,0,0,0,0,0,0
0.581300,0,0,0,0,0,0
0.582905,0,0,0,0,0,0
0.584464,0,0,0,0,0,0
0.585910,0,0,0,0,0,0
0.587449,0,0,0,0,0,0
0.589565,0,0,0,0,0,0
0.590966,0,0,0,0,0,0
0.592358,0,0,0,0,0,0
0.593748,0,0,0,0,0,0
0.595137,0,0,0,0,0,0
0.596537,0,0,0,0,0,0
0.598053,0,0,0,0,0,0
0.599443,0,0,0,0,0,0
0.600830,0,0,0,0,0,0
0.602218,0,0,0,0,0,0
0.603607,0,0,0,0,0,0
0.605117,0,0,0,0,0,0
0.606540,0,0,0,0,0,0
0.607928,0,0,0,0,0,0
0.609316,0,0,0,0,0,0
0.610671,0,0,0,0,0,0
0.612058,0,0,0,0,0,0
0.613445,0,0,0,0,0,0
0.614884,0,0,0,0,0,0
0.616249,0,0,0,0,0,0
0.617620,0,0,0,0,0,0
0.618984,0,0,0,0,0,0
0.620348,0,0,0,0,0,0
0.621710,0,0,0,0,0,0
0.623074,0,0,0,0,0,0
0.624438,0,0,0,0,0,0
0.625802,0,0,0,0,0,0
0.627166,0,0,0,0,0,0
0.628535,0,0,0,0,0,0
0.629901,0,0,0,0,0,0
0.631300,0,0,0,0,0,0
0.632649,0,0,0,0,0,0
0.634023,0,0,0,0,0,0
0.635373,0,0,0,0,0,0
0.636722,0,0,0,0,0,0
0.638366,0,0,0,0,0,0
0.639719,0,0,0,0,0,0
0.641068,0,0,0,0,0,0
0.642417,0,0,0,0,0,0
0.643763,0,0,0,0,0,0
0.645185,0,0,0,0,0,0
0.646565,0,0,0,0,0,0
0.647984,0,0,0,0,0,0
0.649401,0,0,0,0,0,0
0.650821,0,0,0,0,0,0
0.652238,0,0,0,0,0,0
0.653656,0,0,0,0,0,0
0.655082,0,0,0,0,0,0
0.656414,0,0,0,0,0,0
0.657855,0,0,0,0,0,0
0.659238,0,0,0,0,0,0
0.660509,0,0,0,0,0,0
0.661973,0,0,0,0,0,0
0.663348,0,0,0,0,0,0
0.664717,0,0,0,0,0,0
0.666058,0,0,0,0,0,0
0.667412,0,0,0,0,0,0
0.668941,0,0,0,0,0,0
0.670522,0,0,0,0,0,0
0.671909,0,0,0,0,0,0
0.673280,0,0,0,0,0,0
0.674641,0,0,0,0,0,0
0.675994,0,0,0,0,0,0
0.677533,0,0,0,0,0,0
0.678976,0,0,0,0,0,0
0.680413,0,0,0,0,0,0
0.681827,0,0,0,0,0,0
0.683230,0,0,0,0,0,0
0.684641,0,0,0,0,0,0
0.686063,0,0,0,0,0,0
0.687461,0,0,0,0,0,0
0.688903,0,0,0,0,0,0
0.690530,0,0,0,0,0,0
0.691923,0,0,0,0,0,0
0.694201,0,0,0,0,0,0
0.695651,0,0,0,0,0,0
0.697024,0,0,0,0,0,0
0.702047,0,0,0,0,0,0
0.703442,0,0,0,0,0,0
0.704839,0,0,0,0,0,0
0.706423,0,0,0,0,0,0
0.707814,0,0,0,0,0,0
0.709532,0,0,0,0,0,0
0.710976,0,0,0,0,0,0
0.712374,0,0,0,0,0,0
0.713774,0,0,0,0,0,0
0.715165,0,0,0,0,0,0
0.716574,0,0,0,0,0,0
0.718072,0,0,0,0,0,0
0.719463,0,0,0,0,0,0
0.720897,0,0,0,0,0,0
0.722293,0,0,0,0,0,0
0.723687,0,0,0,0,0,0
0.725169,0,0,0,0,0,0
0.726596,0,0,0,0,0,0
0.727993,0,0,0,0,0,0
0.729390,0,0,0,0,0,0
0.730786,0,0,0,0,0,0
0.732181,0,0,0,0,0,0
0.733578,0,0,0,0,0,0
0.735156,0,0,0,0,0,0
0.736715,0,0,0,0,0,0
0.738295,0,0,0,0,0,0
0.739854,0,0,0,0,0,0
0.741417,0,0,0,0,0,0
0.743023,0,0,0,0,0,0
0.744583,0,0,0,0,0,0
0.746050,0,0,0,0,0,0
0.747580,0,0,0,0,0,0
0.749032,0,0,0,0,0,0
0.750568,0,0,0,0,0,0
0.752128,0,0,0,0,0,0
0.753691,0,0,0,0,0,0
0.755252,0,0,0,0,0,0
0.756812,0,0,0,0,0,0
0.758331,0,0,0,0,0,0
0.759786,0,0,0,0,0,0
0.761318,0,0,0,0,0,0
0.762880,0,0,0,0,0,0
0.764441,0,0,0,0,0,0
0.766002,0,0,0,0,0,0
0.767564,0,0,0,0,0,0
0.769128,0,0,0,0,0,0
0.770702,0,0,0,0,0,0
0.772260,0,0,0,0,0,0
0.773696,0,0,0,0,0,0
0.775228,0,0,0,0,0,0
0.776789,0,0,0,0,0,0
0.778355,0,0,0,0,0,0
0.779914,0,0,0,0,0,0
0.781492,0,0,0,0,0,0
0.783052,0,0,0,0,0,0
0.784610,0,0,0,0,0,0
0.786177,0,0,0,0,0,0
0.787737,0,0,0,0,0,0
0.789299,0,0,0,0,0,0
0.791456,0,0,0,0,0,0
0.792943,0,0,0,0,0,0
0.794337,0,0,0,0,0,0
0.795725,0,0,0,0,0,0
0.797156,0,0,0,0,0,0
0.798631,0,0,0,0,0,0
0.800020,0,0,0,0,0,0
0.801409,0,0,0,0,0,0
0.802798,0,0,0,0,0,0
0.804197,0,0,0,0,0,0
0.805587,0,0,0,0,0,0
0.807027,0,0,0,0,0,0
0.808393,0,0,0,0,0,0
0.809757,0,0,0,0,0,0
0.811120,0,0,0,0,0,0
0.812484,0,0,0,0,0,0
0.813848,0,0,0,0,0,0
0.815219,0,0,0,0,0,0
0.816584,0,0,0,0,0,0
0.818014,0,0,0,0,0,0
0.819377,0,0,0,0,0,0
0.820739,0,0,0,0,0,0
0.822143,0,0,0,0,0,0
0.823535,0,0,0,0,0,0
0.824910,0,0,0,0,0,0
0.826290,0,0,0,0,0,0
0.827638,0,0,0,0,0,0
0.828988,0,0,0,0,0,0
0.830337,0,0,0,0,0,0
0.831686,0,0,0,0,0,0
0.833038,0,0,0,0,0,0
0.834388,0,0,0,0,0,0
0.835736,0,0,0,0,0,0
0.837089,0,0,0,0,0,0
0.838466,0,0,0,0,0,0
0.839885,0,0,0,0,0,0
0.841302,0,0,0,0,0,0
0.842721,0,0,0,0,0,0
0.844139,0,0,0,0,0,0
0.845558,0,0,0,0,0,0
0.846982,0,0,0,0,0,0
0.848402,0,0,0,0,0,0
0.849822,0,0,0,0,0,0
0.851246,0,0,0,0,0,0
0.852624,0,0,0,0,0,0
0.853914,0,0,0,0,0,0
0.855298,0,0,0,0,0,0
0.856667,0,0,0,0,0,0
0.858105,0,0,0,0,0,0
0.859515,0,0,0,0,0,0
0.860867,0,0,0,0,0,0
0.862214,0,0,0,0,0,0
0.863582,0,0,0,0,0,0
0.864937,0,0,0,0,0,0
0.866478,0,0,0,0,0,0
0.867856,0,0,0,0,0,0
0.869213,0,0,0,0,0,0
0.870612,0,0,0,0,0,0
0.872025,0,0,0,0,0,0
0.873421,0,0,0,0,0,0
0.874853,0,0,0,0,0,0
0.876252,0,0,0,0,0,0
0.877652,0,0,0,0,0,0
0.879050,0,0,0,0,0,0
0.880502,0,0,0,0,0,0
0.881912,0,0,0,0,0,0
0.883310,0,0,0,0,0,0
0.884700,0,0,0,0,0,0
0.886545,0,0,0,0,0,0
0.887946,0,0,0,0,0,0
0.889470,0,0,0,0,0,0
0.890982,0,0,0,0,0,0
0.892388,0,0,0,0,0,0
0.896915,0,0,0,0,0,0
0.898490,0,0,0,0,0,0
0.899887,0,0,0,0,0,0
0.902823,0,0,0,0,0,0
0.904235,0,0,0,0,0,0
0.905626,0,0,0,0,0,0
0.907026,0,0,0,0,0,0
0.908423,0,0,0,0,0,0
0.909823,0,0,0,0,0,0
0.911214,0,0,0,0,0,0
0.912611,0,0,0,0,0,0
0.914036,0,0,0,0,0,0
0.915443,0,0,0,0,0,0
0.916832,0,0,0,0,0,0
0.918215,0,0,0,0,0,0
0.919641,0,0,0,0,0,0
0.921040,0,0,0,0,0,0
0.922436,0,0,0,0,0,0
0.923831,0,0,0,0,0,0
0.925228,0,0,0,0,0,0
0.926631,0,0,0,0,0,0
0.928154,0,0,0,0,0,0
0.929714,0,0,0,0,0,0
0.931274,0,0,0,0,0,0
0.932833,0,0,0,0,0,0
0.934602,0,0,0,0,0,0
0.936162,0,0,0,0,0,0
0.937737,0,0,0,0,0,0
0.939298,0,0,0,0,0,0
0.940911,0,0,0,0,0,0
0.942472,0,0,0,0,0,0
0.944032,0,0,0,0,0,0
0.945595,0,0,0,0,0,0
0.947155,0,0,0,0,0,0
0.948727,0,0,0,0,0,0
0.950271,0,0,0,0,0,0
0.951843,0,0,0,0,0,0
0.953406,0,0,0,0,0,0
0.954966,0,0,0,0,0,0
0.956526,0,0,0,0,0,0
0.958147,0,0,0,0,0,0
0.959719,0,0,0,0,0,0
0.961282,0,0,0,0,0,0
0.962843,0,0,0,0,0,0
0.964402,0,0,0,0,0,0
0.965963,0,0,0,0,0,0
0.967524,0,0,0,0,0,0
0.969087,0,0,0,0,0,0
0.970661,0,0,0,0,0,0
0.972097,0,0,0,0,0,0
0.973637,0,0,0,0,0,0
0.975200,0,0,0,0,0,0
0.976762,0,0,0,0,0,0
0.978325,0,0,0,0,0,0
0.979752,0,0,0,0,0,0
0.981162,0,0,0,0,0,0
0.982739,0,0,0,0,0,0
0.984300,0,0,0,0,0,0
0.985862,0,0,0,0,0,0
0.987421,0,0,0,0,0,0
0.988862,0,0,0,0,0,0
0.990401,0,0,0,0,0,0
0.991974,0,0,0,0,0,0
0.993538,0,0,0,0,0,0
0.995102,0,0,0,0,0,0
0.996662,0,0,0,0,0,0
0.998229,0,0,0,0,0,0
0.999836,0,0,0,0,0,0
1.001401,0,0,0,0,0,0
1.002977,0,0,0,0,0,0
1.004539,0,0,0,0,0,0
1.006063,0,0,0,0,0,0
1.007585,0,0,0,0,0,0
1.009013,0,0,0,0,0,0
1.010544,0,0,0,0,0,0
1.012103,0,0,0,0,0,0
1.013551,0,0,0,0,0,0
1.015126,0,0,0,0,0,0
1.016687,0,0,0,0,0,0
1.018254,0,0,0,0,0,0
1.019815,0,0,0,0,0,0
1.021378,0,0,0,0,0,0
1.022940,0,0,0,0,0,0
1.024514,0,0,0,0,0,0
1.026137,0,0,0,0,0,0
1.027697,0,0,0,0,0,0
1.029261,0,0,0,0,0,0
1.030867,0,0,0,0,0,0
1.032427,0,0,0,0,0,0
1.033988,0,0,0,0,0,0
1.035563,0,0,0,0,0,0
1.037127,0,0,0,0,0,0
1.038690,0,0,0,0,0,0
1.040251,0,0,0,0,0,0
1.041812,0,0,0,0,0,0
1.043373,0,0,0,0,0,0
1.044936,0,0,0,0,0,0
1.046554,0,0,0,0,0,0
1.048113,0,0,0,0,0,0
1.049677,0,0,0,0,0,0
1.051239,0,0,0,0,0,0
1.052677,0,0,0,0,0,0
1.054216,0,0,0,0,0,0
1.055776,0,0,0,0,0,0
