elapsed_s,LRZ_NEVER_COUNT,LRZ_BUSY_CYCLES,LRZ_STARVE_CYCLES_RAS
0.220515,0,0,1583158
0.221822,0,0,1579105
0.223126,0,0,1579350
0.224438,0,0,1589660
0.225743,0,0,1579215
0.227047,0,0,1577794
0.228352,0,0,1584053
0.229660,0,0,1623066
0.230985,0,0,1652959
0.232342,0,0,1650768
0.233705,0,0,1642664
0.235064,0,0,1515629
0.236313,0,0,1642620
0.237669,0,0,1644313
0.239027,0,0,1644044
0.240385,0,0,1642793
0.241741,0,0,1643262
0.243098,0,0,1642841
0.244505,0,0,1704535
0.245931,0,0,1701369
0.247368,0,0,1703863
0.250456,0,0,4309497
0.252414,0,0,1798251
0.253808,0,0,1684763
0.255213,0,0,1742558
0.256676,0,0,1824489
0.258169,0,0,1772925
0.259601,0,0,1673079
0.260981,0,0,1669412
0.262411,0,0,1735004
0.263791,0,0,1669339
0.265168,0,0,1663244
0.266543,0,0,1667565
0.267944,9035,8816,1689953
0.269338,0,0,1713618
0.270941,0,0,1899441
0.272338,0,0,1852532
0.273842,0,0,1673576
0.275221,0,0,1672715
0.276606,0,0,1677147
0.278038,0,0,1727156
0.279412,0,0,1669567
0.280823,0,0,2287241
0.282695,0,0,1694750
0.284478,0,0,2153695
0.285859,0,0,1665742
0.287231,0,0,1663064
0.288656,0,0,1733209
0.290038,0,0,1664944
0.291410,0,0,1663951
0.292834,0,0,1736443
0.295253,0,0,3150173
0.296829,0,0,1706694
0.298394,0,0,2585336
0.300542,0,0,1970420
0.302023,0,0,1713174
0.303411,0,0,1672173
0.304790,0,0,1673541
0.306172,0,0,1668907
0.307546,0,0,1664980
0.308922,0,0,1666039
0.310298,0,0,1665439
0.311689,3,0,1684265
0.313065,0,0,1669504
0.314443,0,0,1670813
0.315823,0,0,1669845
0.317204,0,0,1672798
0.318584,0,0,1670379
0.319962,0,0,1667858
0.321470,0,0,1856838
0.322900,0,0,1705826
0.324285,0,0,1679406
0.325670,0,0,1725187
0.327094,0,0,1671978
0.328476,0,0,1672610
0.329854,0,0,1669363
0.331232,1,0,1666769
0.332741,0,0,1859564
0.334300,0,0,1887280
0.335843,0,0,1867652
0.337387,0,0,1870661
0.338931,2,0,1871658
0.340479,0,0,1874574
0.342068,0,0,1924015
0.343613,0,0,1868000
0.345173,0,0,1892734
0.346718,0,0,1869175
0.348261,3,0,1874665
0.349810,0,0,1870198
0.351353,0,0,1867612
0.352899,0,0,1872747
0.354443,0,0,1870898
0.355999,0,0,1883406
0.357415,0,0,1688801
0.358931,0,0,1862222
0.360478,0,0,1874471
0.362023,0,0,1869711
0.363566,0,0,1867904
0.365111,0,0,1871964
0.366669,0,0,1886103
0.368216,0,0,1880046
0.369767,0,0,1871749
0.371310,0,0,1870355
0.372857,0,0,1873874
0.374446,0,0,1923613
0.375991,0,0,1868921
0.377418,0,0,1703372
0.378934,0,0,1862769
0.380452,0,0,1821488
0.381850,0,0,1680017
0.383232,0,0,1671375
0.384627,0,0,1686864
0.386001,0,0,1663066
0.387374,0,0,1661885
0.388761,0,0,1685560
0.390185,0,0,1720762
0.391559,0,0,1661562
0.392932,0,0,1663844
0.394306,0,0,1664070
0.395678,0,0,1662248
0.397051,0,0,1662164
0.398425,0,0,1662657
0.399806,0,0,1672361
0.401178,0,0,1661188
0.402549,0,0,1660208
0.403920,0,0,1660524
0.405292,0,0,1661968
0.406713,0,0,1705078
0.408062,0,0,1631783
0.409411,0,0,1633246
0.410766,0,0,1641794
0.412114,0,0,1664179
0.413489,0,0,1631572
