elapsed_s,PC_US_STALL_CYCLES_UCHE0,PC_US_STALL_CYCLES_UCHE1,PC_US_UCHE_0_TRANS,PC_US_UCHE_1_TRANS,PC_US_BV_STALLED_BY_ATTR,PC_US_BV_STARVED_BY_RARB,PC_US_VPC_PRIM_COUNT_STALLS_BR,PC_US_VPC_PRIM_COUNT_STALLS_BV
1.477371,0,0,0,0,0,0,0,0
1.478960,0,0,0,0,0,0,0,0
1.480533,0,0,0,0,0,0,0,0
1.482084,0,0,0,0,0,0,0,0
1.483637,0,0,0,0,0,0,0,0
1.485190,0,0,0,0,0,0,0,0
1.486742,0,0,0,0,0,0,0,0
1.488411,0,0,0,0,0,0,0,0
1.489963,0,0,0,0,0,0,0,0
1.491527,0,0,0,0,0,0,0,0
1.493080,0,0,0,0,0,0,0,0
1.494780,0,0,0,0,0,0,0,0
1.496669,0,0,0,0,0,0,0,0
1.498407,0,0,0,0,0,0,0,0
1.500210,0,0,0,0,0,0,0,0
1.502052,0,0,0,0,0,0,0,0
1.503793,0,0,0,0,0,0,0,0
1.505533,0,0,0,0,0,0,0,0
1.507275,0,0,0,0,0,0,0,0
1.509019,0,0,0,0,0,0,0,0
1.510757,0,0,0,0,0,0,0,0
1.512636,0,0,0,0,0,0,0,0
1.514371,0,0,0,0,0,0,0,0
1.516174,0,0,0,0,0,0,0,0
1.517915,0,0,0,0,0,0,0,0
1.519657,0,0,0,0,0,0,0,0
1.521398,0,0,0,0,0,0,0,0
1.523004,0,0,0,0,0,0,0,0
1.524780,0,0,0,0,0,0,0,0
1.526518,0,0,0,0,0,0,0,0
1.528258,0,0,0,0,0,0,0,0
1.529849,0,0,0,0,0,0,0,0
1.531724,0,0,0,0,0,0,0,0
1.533422,0,0,0,0,0,0,0,0
1.535063,0,0,0,0,0,0,0,0
1.536613,0,0,0,0,0,0,0,0
1.538167,0,0,0,0,0,0,0,0
1.539722,0,0,0,0,0,0,0,0
1.541332,0,0,0,0,0,0,0,0
1.543033,0,0,0,0,0,0,0,0
1.544698,0,0,0,0,0,0,0,0
1.546407,0,0,0,0,0,0,0,0
1.548213,0,0,0,0,0,0,0,0
1.549952,0,0,0,0,0,0,0,0
1.551696,0,0,0,0,0,0,0,0
1.553435,0,0,0,0,0,0,0,0
1.555193,0,0,0,0,0,0,0,0
1.556936,0,0,0,0,0,0,0,0
1.558676,0,0,0,0,0,0,0,0
1.560534,0,0,0,0,0,0,0,0
1.562274,0,0,0,0,0,0,0,0
1.564018,0,0,0,0,0,0,0,0
1.565799,0,0,0,0,0,0,0,0
1.567542,0,0,0,0,0,0,0,0
1.569283,0,0,0,0,0,0,0,0
1.571022,0,0,0,0,0,0,0,0
1.572834,0,0,0,0,0,0,0,0
1.574574,0,0,0,0,0,0,0,0
