elapsed_s,TP_RESERVED_120,TP_RESERVED_121,TP_RESERVED_122,TP_RESERVED_123,TP_RESERVED_124,TP_RESERVED_125,TP_RESERVED_126,TP_RESERVED_127,TP_FORMAT_DECOMP_BILINEAR,TP_PACKED_POINT_BOTH_VALID_FP16,TP_PACKED_POINT_SINGLE_VALID_FP16,TP_PACKED_POINT_BOTH_VALID_FP32
0.558412,0,0,0,0,0,0,0,0,0,0,0,0
0.559848,0,0,0,0,0,0,0,0,0,0,0,0
0.561355,0,0,0,0,0,0,0,0,0,0,0,0
0.562827,0,0,0,0,0,0,0,0,0,0,0,0
0.564263,0,0,0,0,0,0,0,0,0,0,0,0
0.565799,0,0,0,0,0,0,0,0,0,0,0,0
0.567234,0,0,0,0,0,0,0,0,0,0,0,0
0.568663,0,0,0,0,0,0,0,0,0,0,0,0
0.570104,0,0,0,0,0,0,0,0,0,0,0,0
0.573056,0,0,0,0,0,0,0,0,0,0,0,0
0.574494,0,0,0,0,0,0,0,0,0,0,0,0
0.576061,0,0,0,0,0,0,0,0,0,0,0,0
0.577698,0,0,0,0,0,0,0,0,0,0,0,0
0.579156,0,0,0,0,0,0,0,0,0,0,0,0
0.580591,0,0,0,0,0,0,0,0,0,0,0,0
0.582053,0,0,0,0,0,0,0,0,0,0,0,0
0.583479,0,0,0,0,0,0,0,0,0,0,0,0
0.584903,0,0,0,0,0,0,0,0,0,0,0,0
0.586391,0,0,0,0,0,0,0,0,0,0,0,0
0.587899,0,0,0,0,0,0,0,0,0,0,0,0
0.589496,0,0,0,0,0,0,0,0,0,0,0,0
0.590979,0,0,0,0,0,0,0,0,0,0,0,0
0.592415,0,0,0,0,0,0,0,0,0,0,0,0
0.593848,0,0,0,0,0,0,0,0,0,0,0,0
0.595279,0,0,0,0,0,0,0,0,0,0,0,0
0.596708,0,0,0,0,0,0,0,0,0,0,0,0
0.598181,0,0,0,0,0,0,0,0,0,0,0,0
0.599597,0,0,0,0,0,0,0,0,0,0,0,0
0.601174,0,0,0,0,0,0,0,0,0,0,0,0
0.602771,0,0,0,0,0,0,0,0,0,0,0,0
0.604364,0,0,0,0,0,0,0,0,0,0,0,0
0.605961,0,0,0,0,0,0,0,0,0,0,0,0
0.607557,0,0,0,0,0,0,0,0,0,0,0,0
0.609218,0,0,0,0,0,0,0,0,0,0,0,0
0.610880,0,0,0,0,0,0,0,0,0,0,0,0
0.612487,0,0,0,0,0,0,0,0,0,0,0,0
0.614126,0,0,0,0,0,0,0,0,0,0,0,0
0.615722,0,0,0,0,0,0,0,0,0,0,0,0
0.617318,0,0,0,0,0,0,0,0,0,0,0,0
0.618914,0,0,0,0,0,0,0,0,0,0,0,0
0.620508,0,0,0,0,0,0,0,0,0,0,0,0
0.622104,0,0,0,0,0,0,0,0,0,0,0,0
0.623714,0,0,0,0,0,0,0,0,0,0,0,0
0.625310,0,0,0,0,0,0,0,0,0,0,0,0
0.626906,0,0,0,0,0,0,0,0,0,0,0,0
0.628500,0,0,0,0,0,0,0,0,0,0,0,0
0.630140,0,0,0,0,0,0,0,0,0,0,0,0
0.631736,0,0,0,0,0,0,0,0,0,0,0,0
0.633332,0,0,0,0,0,0,0,0,0,0,0,0
0.634942,0,0,0,0,0,0,0,0,0,0,0,0
0.636535,0,0,0,0,0,0,0,0,0,0,0,0
0.638131,0,0,0,0,0,0,0,0,0,0,0,0
