elapsed_s,TP_RESERVED_84,TP_RESERVED_85,TP_RESERVED_86,TP_RESERVED_87,TP_RESERVED_88,TP_RESERVED_89,TP_RESERVED_90,TP_RESERVED_91,TP_RESERVED_92,TP_RESERVED_93,TP_RESERVED_94,TP_RESERVED_95
0.001398,0,0,0,0,0,0,0,0,0,0,0,0
0.003256,0,0,0,0,0,0,0,0,0,0,0,0
0.004918,0,0,0,0,0,0,0,0,0,0,0,0
0.006573,0,0,0,0,0,0,0,0,0,0,0,0
0.008224,0,0,0,0,0,0,0,0,0,0,0,0
0.009842,0,0,0,0,0,0,0,0,0,0,0,0
0.011458,0,0,0,0,0,0,0,0,0,0,0,0
0.013063,0,0,0,0,0,0,0,0,0,0,0,0
0.014671,0,0,0,0,0,0,0,0,0,0,0,0
0.016277,0,0,0,0,0,0,0,0,0,0,0,0
0.018104,0,0,0,0,0,0,0,0,0,0,0,0
0.019742,0,0,0,0,0,0,0,0,0,0,0,0
0.021363,0,0,0,0,0,0,0,0,0,0,0,0
0.023109,0,0,0,0,0,0,0,0,0,0,0,0
0.024682,0,0,0,0,0,0,0,0,0,0,0,0
0.026242,0,0,0,0,0,0,0,0,0,0,0,0
0.027809,0,0,0,0,0,0,0,0,0,0,0,0
0.029370,0,0,0,0,0,0,0,0,0,0,0,0
0.031094,0,0,0,0,0,0,0,0,0,0,0,0
0.033376,0,0,0,0,0,0,0,0,0,0,0,0
0.035278,0,0,0,0,0,0,0,0,0,0,0,0
0.036898,0,0,0,0,0,0,0,0,0,0,0,0
0.038503,0,0,0,0,0,0,0,0,0,0,0,0
0.040112,0,0,0,0,0,0,0,0,0,0,0,0
0.041721,0,0,0,0,0,0,0,0,0,0,0,0
0.043316,0,0,0,0,0,0,0,0,0,0,0,0
0.044895,0,0,0,0,0,0,0,0,0,0,0,0
0.046531,0,0,0,0,0,0,0,0,0,0,0,0
0.048109,0,0,0,0,0,0,0,0,0,0,0,0
0.049735,0,0,0,0,0,0,0,0,0,0,0,0
0.051478,0,0,0,0,0,0,0,0,0,0,0,0
0.053034,0,0,0,0,0,0,0,0,0,0,0,0
0.054590,0,0,0,0,0,0,0,0,0,0,0,0
0.056128,0,0,0,0,0,0,0,0,0,0,0,0
0.057667,0,0,0,0,0,0,0,0,0,0,0,0
0.059252,0,0,0,0,0,0,0,0,0,0,0,0
0.060839,0,0,0,0,0,0,0,0,0,0,0,0
0.062473,0,0,0,0,0,0,0,0,0,0,0,0
0.064058,0,0,0,0,0,0,0,0,0,0,0,0
0.065534,0,0,0,0,0,0,0,0,0,0,0,0
0.067274,0,0,0,0,0,0,0,0,0,0,0,0
0.068859,0,0,0,0,0,0,0,0,0,0,0,0
0.070328,0,0,0,0,0,0,0,0,0,0,0,0
0.071797,0,0,0,0,0,0,0,0,0,0,0,0
0.073266,0,0,0,0,0,0,0,0,0,0,0,0
0.074734,0,0,0,0,0,0,0,0,0,0,0,0
0.076209,0,0,0,0,0,0,0,0,0,0,0,0
0.077677,0,0,0,0,0,0,0,0,0,0,0,0
0.079240,0,0,0,0,0,0,0,0,0,0,0,0
0.080602,0,0,0,0,0,0,0,0,0,0,0,0
0.081949,0,0,0,0,0,0,0,0,0,0,0,0
0.083302,0,0,0,0,0,0,0,0,0,0,0,0
0.084811,0,0,0,0,0,0,0,0,0,0,0,0
0.086162,0,0,0,0,0,0,0,0,0,0,0,0
0.087514,0,0,0,0,0,0,0,0,0,0,0,0
0.088856,0,0,0,0,0,0,0,0,0,0,0,0
0.090291,0,0,0,0,0,0,0,0,0,0,0,0
0.091679,0,0,0,0,0,0,0,0,0,0,0,0
0.093269,0,0,0,0,0,0,0,0,0,0,0,0
0.094662,0,0,0,0,0,0,0,0,0,0,0,0
0.096042,0,0,0,0,0,0,0,0,0,0,0,0
0.097420,0,0,0,0,0,0,0,0,0,0,0,0
0.098818,0,0,0,0,0,0,0,0,0,0,0,0
0.100206,0,0,0,0,0,0,0,0,0,0,0,0
0.101594,0,0,0,0,0,0,0,0,0,0,0,0
0.103038,0,0,0,0,0,0,0,0,0,0,0,0
0.104277,0,0,0,0,0,0,0,0,0,0,0,0
0.105517,0,0,0,0,0,0,0,0,0,0,0,0
0.106804,0,0,0,0,0,0,0,0,0,0,0,0
0.108043,0,0,0,0,0,0,0,0,0,0,0,0
0.109281,0,0,0,0,0,0,0,0,0,0,0,0
0.110521,0,0,0,0,0,0,0,0,0,0,0,0
0.111760,0,0,0,0,0,0,0,0,0,0,0,0
0.113000,0,0,0,0,0,0,0,0,0,0,0,0
0.114131,0,0,0,0,0,0,0,0,0,0,0,0
0.115370,0,0,0,0,0,0,0,0,0,0,0,0
0.116609,0,0,0,0,0,0,0,0,0,0,0,0
0.117847,0,0,0,0,0,0,0,0,0,0,0,0
0.119088,0,0,0,0,0,0,0,0,0,0,0,0
0.120328,0,0,0,0,0,0,0,0,0,0,0,0
0.121567,0,0,0,0,0,0,0,0,0,0,0,0
0.122848,0,0,0,0,0,0,0,0,0,0,0,0
0.124088,0,0,0,0,0,0,0,0,0,0,0,0
0.125328,0,0,0,0,0,0,0,0,0,0,0,0
0.126571,0,0,0,0,0,0,0,0,0,0,0,0
0.127811,0,0,0,0,0,0,0,0,0,0,0,0
0.129192,0,0,0,0,0,0,0,0,0,0,0,0
0.130589,0,0,0,0,0,0,0,0,0,0,0,0
0.131977,0,0,0,0,0,0,0,0,0,0,0,0
0.133366,0,0,0,0,0,0,0,0,0,0,0,0
0.134754,0,0,0,0,0,0,0,0,0,0,0,0
0.136142,0,0,0,0,0,0,0,0,0,0,0,0
0.137528,0,0,0,0,0,0,0,0,0,0,0,0
0.139019,0,0,0,0,0,0,0,0,0,0,0,0
0.140405,0,0,0,0,0,0,0,0,0,0,0,0
0.141784,0,0,0,0,0,0,0,0,0,0,0,0
0.143171,0,0,0,0,0,0,0,0,0,0,0,0
0.144558,0,0,0,0,0,0,0,0,0,0,0,0
0.145937,0,0,0,0,0,0,0,0,0,0,0,0
0.147328,0,0,0,0,0,0,0,0,0,0,0,0
0.148773,0,0,0,0,0,0,0,0,0,0,0,0
0.150202,0,0,0,0,0,0,0,0,0,0,0,0
0.151586,0,0,0,0,0,0,0,0,0,0,0,0
0.152967,0,0,0,0,0,0,0,0,0,0,0,0
0.155714,0,0,0,0,0,0,0,0,0,0,0,0
0.157217,0,0,0,0,0,0,0,0,0,0,0,0
0.158675,0,0,0,0,0,0,0,0,0,0,0,0
0.160105,0,0,0,0,0,0,0,0,0,0,0,0
0.161540,0,0,0,0,0,0,0,0,0,0,0,0
0.163076,0,0,0,0,0,0,0,0,0,0,0,0
0.164497,0,0,0,0,0,0,0,0,0,0,0,0
0.166127,0,0,0,0,0,0,0,0,0,0,0,0
0.167675,0,0,0,0,0,0,0,0,0,0,0,0
0.169260,0,0,0,0,0,0,0,0,0,0,0,0
0.170778,0,0,0,0,0,0,0,0,0,0,0,0
0.172357,0,0,0,0,0,0,0,0,0,0,0,0
0.173953,0,0,0,0,0,0,0,0,0,0,0,0
0.175549,0,0,0,0,0,0,0,0,0,0,0,0
0.177468,0,0,0,0,0,0,0,0,0,0,0,0
0.179014,0,0,0,0,0,0,0,0,0,0,0,0
0.180578,0,0,0,0,0,0,0,0,0,0,0,0
0.182175,0,0,0,0,0,0,0,0,0,0,0,0
0.183658,0,0,0,0,0,0,0,0,0,0,0,0
0.185221,0,0,0,0,0,0,0,0,0,0,0,0
0.186859,0,0,0,0,0,0,0,0,0,0,0,0
0.188502,0,0,0,0,0,0,0,0,0,0,0,0
0.190098,0,0,0,0,0,0,0,0,0,0,0,0
0.191694,0,0,0,0,0,0,0,0,0,0,0,0
0.193289,0,0,0,0,0,0,0,0,0,0,0,0
0.194898,0,0,0,0,0,0,0,0,0,0,0,0
0.196493,0,0,0,0,0,0,0,0,0,0,0,0
0.198090,0,0,0,0,0,0,0,0,0,0,0,0
0.199685,0,0,0,0,0,0,0,0,0,0,0,0
0.201277,0,0,0,0,0,0,0,0,0,0,0,0
0.202915,0,0,0,0,0,0,0,0,0,0,0,0
0.204509,0,0,0,0,0,0,0,0,0,0,0,0
0.206119,0,0,0,0,0,0,0,0,0,0,0,0
0.207713,0,0,0,0,0,0,0,0,0,0,0,0
0.209305,0,0,0,0,0,0,0,0,0,0,0,0
0.210900,0,0,0,0,0,0,0,0,0,0,0,0
0.212494,0,0,0,0,0,0,0,0,0,0,0,0
0.214091,0,0,0,0,0,0,0,0,0,0,0,0
0.215675,0,0,0,0,0,0,0,0,0,0,0,0
0.217272,0,0,0,0,0,0,0,0,0,0,0,0
0.218782,0,0,0,0,0,0,0,0,0,0,0,0
0.220350,0,0,0,0,0,0,0,0,0,0,0,0
0.221944,0,0,0,0,0,0,0,0,0,0,0,0
0.223538,0,0,0,0,0,0,0,0,0,0,0,0
0.225131,0,0,0,0,0,0,0,0,0,0,0,0
0.226724,0,0,0,0,0,0,0,0,0,0,0,0
0.228331,0,0,0,0,0,0,0,0,0,0,0,0
0.229925,0,0,0,0,0,0,0,0,0,0,0,0
0.231519,0,0,0,0,0,0,0,0,0,0,0,0
0.233111,0,0,0,0,0,0,0,0,0,0,0,0
0.234748,0,0,0,0,0,0,0,0,0,0,0,0
0.236341,0,0,0,0,0,0,0,0,0,0,0,0
0.237934,0,0,0,0,0,0,0,0,0,0,0,0
0.239436,0,0,0,0,0,0,0,0,0,0,0,0
0.241005,0,0,0,0,0,0,0,0,0,0,0,0
0.242821,0,0,0,0,0,0,0,0,0,0,0,0
0.244417,0,0,0,0,0,0,0,0,0,0,0,0
0.246013,0,0,0,0,0,0,0,0,0,0,0,0
0.247608,0,0,0,0,0,0,0,0,0,0,0,0
0.249201,0,0,0,0,0,0,0,0,0,0,0,0
0.250852,0,0,0,0,0,0,0,0,0,0,0,0
0.252448,0,0,0,0,0,0,0,0,0,0,0,0
0.254045,0,0,0,0,0,0,0,0,0,0,0,0
0.255639,0,0,0,0,0,0,0,0,0,0,0,0
0.257233,0,0,0,0,0,0,0,0,0,0,0,0
0.258827,0,0,0,0,0,0,0,0,0,0,0,0
0.260422,0,0,0,0,0,0,0,0,0,0,0,0
0.262032,0,0,0,0,0,0,0,0,0,0,0,0
0.263627,0,0,0,0,0,0,0,0,0,0,0,0
0.265221,0,0,0,0,0,0,0,0,0,0,0,0
0.266859,0,0,0,0,0,0,0,0,0,0,0,0
0.268455,0,0,0,0,0,0,0,0,0,0,0,0
0.270052,0,0,0,0,0,0,0,0,0,0,0,0
