elapsed_s,PC_US_STALL_CYCLES_COMPUTE_GFX,PC_US_STALL_CYCLES_GFX_COMPUTE,PC_US_PREDRAW_STALLS,PC_US_DP0_INPUT_STALLS,PC_US_DP1_INPUT_STALLS,PC_US_BR_STALLS_BV_WORKLOAD,PC_US_BV_STALLS_BR_WORKLOAD,PC_US_PASSPAIR_STALL
0.408876,0,0,0,0,0,0,0,0
0.410446,0,0,0,0,0,0,0,0
0.412062,0,0,0,0,0,0,0,0
0.413635,0,0,0,0,0,0,0,0
0.415205,0,0,0,0,0,0,0,0
0.416847,0,0,0,0,0,0,0,0
0.418417,0,0,0,0,0,0,0,0
0.420047,0,0,0,0,0,0,0,0
0.423865,0,0,0,0,0,0,0,0
0.428738,0,0,0,0,0,0,0,0
0.430138,0,0,0,0,0,0,0,0
0.431520,0,0,0,0,0,0,0,0
0.432927,0,0,0,0,0,0,0,0
0.434304,0,0,0,0,0,0,0,0
0.435682,0,0,0,0,0,0,0,0
0.437115,0,0,0,0,0,0,0,0
0.438521,0,0,0,0,0,0,0,0
0.439930,0,0,0,0,0,0,0,0
0.441348,0,0,0,0,0,0,0,0
0.442755,0,0,0,0,0,0,0,0
0.444197,0,0,0,0,0,0,0,0
0.445605,0,0,0,0,0,0,0,0
0.447011,0,0,0,0,0,0,0,0
0.448419,0,0,0,0,0,0,0,0
0.449825,0,0,0,0,0,0,0,0
0.451232,0,0,0,0,0,0,0,0
0.452739,0,0,0,0,0,0,0,0
0.454147,0,0,0,0,0,0,0,0
0.455555,0,0,0,0,0,0,0,0
0.457199,0,0,0,0,0,0,0,0
0.458609,0,0,0,0,0,0,0,0
0.460050,0,0,0,0,0,0,0,0
0.461457,0,0,0,0,0,0,0,0
0.462871,0,0,0,0,0,0,0,0
0.464380,0,0,0,0,0,0,0,0
0.465789,0,0,0,0,0,0,0,0
0.467196,0,0,0,0,0,0,0,0
0.468640,0,0,0,0,0,0,0,0
0.470050,0,0,0,0,0,0,0,0
0.471590,0,0,0,0,0,0,0,0
0.473177,0,0,0,0,0,0,0,0
0.474749,0,0,0,0,0,0,0,0
0.476368,0,0,0,0,0,0,0,0
0.477940,0,0,0,0,0,0,0,0
0.479512,0,0,0,0,0,0,0,0
0.481107,0,0,0,0,0,0,0,0
0.482678,0,0,0,0,0,0,0,0
0.484308,0,0,0,0,0,0,0,0
0.485881,0,0,0,0,0,0,0,0
0.487452,0,0,0,0,0,0,0,0
0.489029,0,0,0,0,0,0,0,0
0.490637,0,0,0,0,0,0,0,0
0.492255,0,0,0,0,0,0,0,0
0.493829,0,0,0,0,0,0,0,0
0.495414,0,0,0,0,0,0,0,0
0.496985,0,0,0,0,0,0,0,0
0.498548,0,0,0,0,0,0,0,0
0.500029,0,0,0,0,0,0,0,0
0.501567,0,0,0,0,0,0,0,0
0.503014,0,0,0,0,0,0,0,0
0.504560,0,0,0,0,0,0,0,0
0.506145,0,0,0,0,0,0,0,0
0.507717,0,0,0,0,0,0,0,0
0.509332,0,0,0,0,0,0,0,0
0.510900,0,0,0,0,0,0,0,0
0.512471,0,0,0,0,0,0,0,0
0.513920,0,0,0,0,0,0,0,0
0.515465,0,0,0,0,0,0,0,0
0.516933,0,0,0,0,0,0,0,0
0.518474,0,0,0,0,0,0,0,0
0.520050,0,0,0,0,0,0,0,0
0.521624,0,0,0,0,0,0,0,0
0.523194,0,0,0,0,0,0,0,0
0.524723,0,0,0,0,0,0,0,0
0.526264,0,0,0,0,0,0,0,0
0.527851,0,0,0,0,0,0,0,0
0.529425,0,0,0,0,0,0,0,0
0.530998,0,0,0,0,0,0,0,0
0.532616,0,0,0,0,0,0,0,0
0.534190,0,0,0,0,0,0,0,0
0.535765,0,0,0,0,0,0,0,0
0.537339,0,0,0,0,0,0,0,0
0.538925,0,0,0,0,0,0,0,0
0.540542,0,0,0,0,0,0,0,0
0.542116,0,0,0,0,0,0,0,0
0.543690,0,0,0,0,0,0,0,0
0.545265,0,0,0,0,0,0,0,0
0.546837,0,0,0,0,0,0,0,0
0.548454,0,0,0,0,0,0,0,0
0.550042,0,0,0,0,0,0,0,0
0.551618,0,0,0,0,0,0,0,0
0.553192,0,0,0,0,0,0,0,0
0.554764,0,0,0,0,0,0,0,0
0.556382,0,0,0,0,0,0,0,0
0.557956,0,0,0,0,0,0,0,0
0.559528,0,0,0,0,0,0,0,0
0.561135,0,0,0,0,0,0,0,0
0.562707,0,0,0,0,0,0,0,0
0.564326,0,0,0,0,0,0,0,0
0.565900,0,0,0,0,0,0,0,0
0.567472,0,0,0,0,0,0,0,0
0.569050,0,0,0,0,0,0,0,0
0.570621,0,0,0,0,0,0,0,0
0.572254,0,0,0,0,0,0,0,0
0.573827,0,0,0,0,0,0,0,0
0.575401,0,0,0,0,0,0,0,0
0.576980,0,0,0,0,0,0,0,0
0.578551,0,0,0,0,0,0,0,0
0.580170,0,0,0,0,0,0,0,0
0.581743,0,0,0,0,0,0,0,0
0.583329,0,0,0,0,0,0,0,0
0.584907,0,0,0,0,0,0,0,0
0.586478,0,0,0,0,0,0,0,0
0.588091,0,0,0,0,0,0,0,0
0.589664,0,0,0,0,0,0,0,0
0.591237,0,0,0,0,0,0,0,0
0.592768,0,0,0,0,0,0,0,0
0.594319,0,0,0,0,0,0,0,0
0.595895,0,0,0,0,0,0,0,0
0.597468,0,0,0,0,0,0,0,0
0.599040,0,0,0,0,0,0,0,0
0.600610,0,0,0,0,0,0,0,0
0.602182,0,0,0,0,0,0,0,0
0.603757,0,0,0,0,0,0,0,0
0.605347,0,0,0,0,0,0,0,0
0.606920,0,0,0,0,0,0,0,0
0.608493,0,0,0,0,0,0,0,0
0.610067,0,0,0,0,0,0,0,0
0.611643,0,0,0,0,0,0,0,0
0.613261,0,0,0,0,0,0,0,0
0.614833,0,0,0,0,0,0,0,0
0.616420,0,0,0,0,0,0,0,0
0.617993,0,0,0,0,0,0,0,0
0.619569,0,0,0,0,0,0,0,0
0.621142,0,0,0,0,0,0,0,0
0.622714,0,0,0,0,0,0,0,0
0.624289,0,0,0,0,0,0,0,0
0.625854,0,0,0,0,0,0,0,0
0.627432,0,0,0,0,0,0,0,0
0.628893,0,0,0,0,0,0,0,0
0.630308,0,0,0,0,0,0,0,0
0.631847,0,0,0,0,0,0,0,0
0.633419,0,0,0,0,0,0,0,0
0.634990,0,0,0,0,0,0,0,0
0.636605,0,0,0,0,0,0,0,0
0.638190,0,0,0,0,0,0,0,0
0.639764,0,0,0,0,0,0,0,0
0.641337,0,0,0,0,0,0,0,0
0.642907,0,0,0,0,0,0,0,0
0.644523,0,0,0,0,0,0,0,0
0.646094,0,0,0,0,0,0,0,0
0.647668,0,0,0,0,0,0,0,0
0.649130,0,0,0,0,0,0,0,0
0.650672,0,0,0,0,0,0,0,0
0.652290,0,0,0,0,0,0,0,0
0.653886,0,0,0,0,0,0,0,0
0.655512,0,0,0,0,0,0,0,0
0.656975,0,0,0,0,0,0,0,0
0.658384,0,0,0,0,0,0,0,0
0.659810,0,0,0,0,0,0,0,0
0.661281,0,0,0,0,0,0,0,0
0.662689,0,0,0,0,0,0,0,0
0.664100,0,0,0,0,0,0,0,0
0.665600,0,0,0,0,0,0,0,0
0.667303,0,0,0,0,0,0,0,0
0.668866,0,0,0,0,0,0,0,0
0.670318,0,0,0,0,0,0,0,0
0.671742,0,0,0,0,0,0,0,0
0.673153,0,0,0,0,0,0,0,0
0.674562,0,0,0,0,0,0,0,0
0.676009,0,0,0,0,0,0,0,0
0.677418,0,0,0,0,0,0,0,0
0.678826,0,0,0,0,0,0,0,0
0.680364,0,0,0,0,0,0,0,0
0.681833,0,0,0,0,0,0,0,0
0.683397,0,0,0,0,0,0,0,0
0.684975,0,0,0,0,0,0,0,0
0.686546,0,0,0,0,0,0,0,0
0.688120,0,0,0,0,0,0,0,0
0.689683,0,0,0,0,0,0,0,0
0.691244,0,0,0,0,0,0,0,0
0.692954,0,0,0,0,0,0,0,0
0.694524,0,0,0,0,0,0,0,0
0.696111,0,0,0,0,0,0,0,0
0.697563,0,0,0,0,0,0,0,0
0.698981,0,0,0,0,0,0,0,0
0.700435,0,0,0,0,0,0,0,0
0.701842,0,0,0,0,0,0,0,0
0.703273,0,0,0,0,0,0,0,0
0.704691,0,0,0,0,0,0,0,0
0.706100,0,0,0,0,0,0,0,0
0.707639,0,0,0,0,0,0,0,0
0.709256,0,0,0,0,0,0,0,0
0.710829,0,0,0,0,0,0,0,0
0.712403,0,0,0,0,0,0,0,0
0.713991,0,0,0,0,0,0,0,0
0.715565,0,0,0,0,0,0,0,0
0.717139,0,0,0,0,0,0,0,0
0.718711,0,0,0,0,0,0,0,0
0.720285,0,0,0,0,0,0,0,0
0.721858,0,0,0,0,0,0,0,0
0.723429,0,0,0,0,0,0,0,0
0.725023,0,0,0,0,0,0,0,0
0.726595,0,0,0,0,0,0,0,0
0.728170,0,0,0,0,0,0,0,0
0.729744,0,0,0,0,0,0,0,0
0.731316,0,0,0,0,0,0,0,0
0.732895,0,0,0,0,0,0,0,0
0.734467,0,0,0,0,0,0,0,0
0.736057,0,0,0,0,0,0,0,0
0.737631,0,0,0,0,0,0,0,0
0.739203,0,0,0,0,0,0,0,0
0.740726,0,0,0,0,0,0,0,0
0.742269,0,0,0,0,0,0,0,0
0.743844,0,0,0,0,0,0,0,0
0.745453,0,0,0,0,0,0,0,0
0.747038,0,0,0,0,0,0,0,0
0.748530,0,0,0,0,0,0,0,0
0.750077,0,0,0,0,0,0,0,0
0.751653,0,0,0,0,0,0,0,0
0.753217,0,0,0,0,0,0,0,0
0.754780,0,0,0,0,0,0,0,0
0.756260,0,0,0,0,0,0,0,0
0.757848,0,0,0,0,0,0,0,0
0.759420,0,0,0,0,0,0,0,0
0.760997,0,0,0,0,0,0,0,0
0.762567,0,0,0,0,0,0,0,0
0.764184,0,0,0,0,0,0,0,0
0.765756,0,0,0,0,0,0,0,0
0.767327,0,0,0,0,0,0,0,0
0.768917,0,0,0,0,0,0,0,0
0.770582,0,0,0,0,0,0,0,0
0.772077,0,0,0,0,0,0,0,0
0.773492,0,0,0,0,0,0,0,0
0.774901,0,0,0,0,0,0,0,0
0.776311,0,0,0,0,0,0,0,0
0.777718,0,0,0,0,0,0,0,0
0.779086,0,0,0,0,0,0,0,0
0.780668,0,0,0,0,0,0,0,0
0.782241,0,0,0,0,0,0,0,0
0.783816,0,0,0,0,0,0,0,0
0.785388,0,0,0,0,0,0,0,0
0.786958,0,0,0,0,0,0,0,0
0.788575,0,0,0,0,0,0,0,0
0.790161,0,0,0,0,0,0,0,0
0.791736,0,0,0,0,0,0,0,0
0.793308,0,0,0,0,0,0,0,0
0.794880,0,0,0,0,0,0,0,0
0.796495,0,0,0,0,0,0,0,0
0.798068,0,0,0,0,0,0,0,0
0.799642,0,0,0,0,0,0,0,0
0.801228,0,0,0,0,0,0,0,0
0.802799,0,0,0,0,0,0,0,0
0.804417,0,0,0,0,0,0,0,0
0.805918,0,0,0,0,0,0,0,0
0.807456,0,0,0,0,0,0,0,0
0.808988,0,0,0,0,0,0,0,0
0.810395,0,0,0,0,0,0,0,0
0.811809,0,0,0,0,0,0,0,0
0.813387,0,0,0,0,0,0,0,0
0.814957,0,0,0,0,0,0,0,0
0.816527,0,0,0,0,0,0,0,0
0.818100,0,0,0,0,0,0,0,0
0.819672,0,0,0,0,0,0,0,0
0.821287,0,0,0,0,0,0,0,0
0.822871,0,0,0,0,0,0,0,0
0.824442,0,0,0,0,0,0,0,0
0.826014,0,0,0,0,0,0,0,0
0.827587,0,0,0,0,0,0,0,0
0.829159,0,0,0,0,0,0,0,0
0.830727,0,0,0,0,0,0,0,0
0.832301,0,0,0,0,0,0,0,0
0.833887,0,0,0,0,0,0,0,0
0.835456,0,0,0,0,0,0,0,0
0.837033,0,0,0,0,0,0,0,0
0.838603,0,0,0,0,0,0,0,0
0.840176,0,0,0,0,0,0,0,0
0.841747,0,0,0,0,0,0,0,0
0.843317,0,0,0,0,0,0,0,0
0.844908,0,0,0,0,0,0,0,0
0.846478,0,0,0,0,0,0,0,0
0.848050,0,0,0,0,0,0,0,0
0.849622,0,0,0,0,0,0,0,0
0.851192,0,0,0,0,0,0,0,0
0.852716,0,0,0,0,0,0,0,0
0.854256,0,0,0,0,0,0,0,0
0.855855,0,0,0,0,0,0,0,0
0.857325,0,0,0,0,0,0,0,0
0.858737,0,0,0,0,0,0,0,0
0.860320,0,0,0,0,0,0,0,0
0.861893,0,0,0,0,0,0,0,0
0.863464,0,0,0,0,0,0,0,0
0.865040,0,0,0,0,0,0,0,0
0.866625,0,0,0,0,0,0,0,0
0.868243,0,0,0,0,0,0,0,0
0.869815,0,0,0,0,0,0,0,0
0.871386,0,0,0,0,0,0,0,0
0.872963,0,0,0,0,0,0,0,0
0.874534,0,0,0,0,0,0,0,0
0.876152,0,0,0,0,0,0,0,0
0.877737,0,0,0,0,0,0,0,0
0.879309,0,0,0,0,0,0,0,0
0.880886,0,0,0,0,0,0,0,0
0.882458,0,0,0,0,0,0,0,0
0.884075,0,0,0,0,0,0,0,0
0.885648,0,0,0,0,0,0,0,0
0.887220,0,0,0,0,0,0,0,0
0.888892,0,0,0,0,0,0,0,0
0.890464,0,0,0,0,0,0,0,0
0.892081,0,0,0,0,0,0,0,0
0.893653,0,0,0,0,0,0,0,0
0.895224,0,0,0,0,0,0,0,0
0.896885,0,0,0,0,0,0,0,0
0.898456,0,0,0,0,0,0,0,0
0.900086,0,0,0,0,0,0,0,0
0.901657,0,0,0,0,0,0,0,0
0.903213,0,0,0,0,0,0,0,0
0.904766,0,0,0,0,0,0,0,0
0.906186,0,0,0,0,0,0,0,0
0.907725,0,0,0,0,0,0,0,0
0.909342,0,0,0,0,0,0,0,0
0.910926,0,0,0,0,0,0,0,0
0.912497,0,0,0,0,0,0,0,0
0.914069,0,0,0,0,0,0,0,0
0.915642,0,0,0,0,0,0,0,0
0.917256,0,0,0,0,0,0,0,0
0.918827,0,0,0,0,0,0,0,0
0.920517,0,0,0,0,0,0,0,0
0.921982,0,0,0,0,0,0,0,0
0.923525,0,0,0,0,0,0,0,0
0.925129,0,0,0,0,0,0,0,0
0.926701,0,0,0,0,0,0,0,0
0.928276,0,0,0,0,0,0,0,0
0.929850,0,0,0,0,0,0,0,0
0.931424,0,0,0,0,0,0,0,0
0.933018,0,0,0,0,0,0,0,0
0.934590,0,0,0,0,0,0,0,0
0.936166,0,0,0,0,0,0,0,0
0.937740,0,0,0,0,0,0,0,0
0.939312,0,0,0,0,0,0,0,0
0.940891,0,0,0,0,0,0,0,0
0.942464,0,0,0,0,0,0,0,0
0.943931,0,0,0,0,0,0,0,0
0.945466,0,0,0,0,0,0,0,0
0.947031,0,0,0,0,0,0,0,0
0.948473,0,0,0,0,0,0,0,0
0.950027,0,0,0,0,0,0,0,0
0.951602,0,0,0,0,0,0,0,0
0.953176,0,0,0,0,0,0,0,0
0.954761,0,0,0,0,0,0,0,0
0.956386,0,0,0,0,0,0,0,0
0.957959,0,0,0,0,0,0,0,0
0.959599,0,0,0,0,0,0,0,0
0.960983,0,0,0,0,0,0,0,0
0.962395,0,0,0,0,0,0,0,0
0.963935,0,0,0,0,0,0,0,0
0.965518,0,0,0,0,0,0,0,0
0.967347,0,0,0,0,0,0,0,0
0.968968,0,0,0,0,0,0,0,0
0.970542,0,0,0,0,0,0,0,0
0.972162,0,0,0,0,0,0,0,0
0.973737,0,0,0,0,0,0,0,0
0.975310,0,0,0,0,0,0,0,0
0.976902,0,0,0,0,0,0,0,0
0.978475,0,0,0,0,0,0,0,0
0.979963,0,0,0,0,0,0,0,0
0.981404,0,0,0,0,0,0,0,0
0.982824,0,0,0,0,0,0,0,0
0.984238,0,0,0,0,0,0,0,0
0.985649,0,0,0,0,0,0,0,0
0.987069,0,0,0,0,0,0,0,0
0.988518,0,0,0,0,0,0,0,0
0.990055,0,0,0,0,0,0,0,0
0.991638,0,0,0,0,0,0,0,0
0.993212,0,0,0,0,0,0,0,0
0.994786,0,0,0,0,0,0,0,0
