elapsed_s,PC_RESERVED_56,PC_RESERVED_57,PC_RESERVED_58,PC_RESERVED_59,PC_S_BUSY_CYCLES,PC_S_WORKING_CYCLES,PC_S_STALL_CYCLES_VFD,PC_S_STALL_CYCLES_VPC_FE
0.602158,0,0,0,0,0,0,0,0
0.603729,0,0,0,0,0,0,0,0
0.605299,0,0,0,0,0,0,0,0
0.606914,0,0,0,0,0,0,0,0
0.608485,0,0,0,0,0,0,0,0
0.610058,0,0,0,0,0,0,0,0
0.611643,0,0,0,0,0,0,0,0
0.613213,0,0,0,0,0,0,0,0
0.614830,0,0,0,0,0,0,0,0
0.616402,0,0,0,0,0,0,0,0
0.618038,0,0,0,0,0,0,0,0
0.619673,0,0,0,0,0,0,0,0
0.621244,0,0,0,0,0,0,0,0
0.622872,0,0,0,0,0,0,0,0
0.624444,0,0,0,0,0,0,0,0
0.626017,0,0,0,0,0,0,0,0
0.627589,0,0,0,0,0,0,0,0
0.629158,0,0,0,0,0,0,0,0
0.630774,0,0,0,0,0,0,0,0
0.632346,0,0,0,0,0,0,0,0
0.633929,0,0,0,0,0,0,0,0
0.635377,0,0,0,0,0,0,0,0
0.636792,0,0,0,0,0,0,0,0
0.638332,0,0,0,0,0,0,0,0
0.639904,0,0,0,0,0,0,0,0
0.641474,0,0,0,0,0,0,0,0
0.643044,0,0,0,0,0,0,0,0
0.644621,0,0,0,0,0,0,0,0
0.646326,0,0,0,0,0,0,0,0
0.647771,0,0,0,0,0,0,0,0
0.649193,0,0,0,0,0,0,0,0
0.650618,0,0,0,0,0,0,0,0
0.652026,0,0,0,0,0,0,0,0
0.653433,0,0,0,0,0,0,0,0
0.654898,0,0,0,0,0,0,0,0
0.656304,0,0,0,0,0,0,0,0
0.657715,0,0,0,0,0,0,0,0
0.659261,0,0,0,0,0,0,0,0
0.660828,0,0,0,0,0,0,0,0
0.662446,0,0,0,0,0,0,0,0
0.664018,0,0,0,0,0,0,0,0
0.665598,0,0,0,0,0,0,0,0
0.667039,0,0,0,0,0,0,0,0
0.668586,0,0,0,0,0,0,0,0
0.670123,0,0,0,0,0,0,0,0
0.671668,0,0,0,0,0,0,0,0
0.673212,0,0,0,0,0,0,0,0
0.674793,0,0,0,0,0,0,0,0
0.676284,0,0,0,0,0,0,0,0
0.677699,0,0,0,0,0,0,0,0
0.679325,0,0,0,0,0,0,0,0
0.680893,0,0,0,0,0,0,0,0
0.682464,0,0,0,0,0,0,0,0
0.684033,0,0,0,0,0,0,0,0
0.685601,0,0,0,0,0,0,0,0
0.687243,0,0,0,0,0,0,0,0
0.688811,0,0,0,0,0,0,0,0
0.690381,0,0,0,0,0,0,0,0
0.691952,0,0,0,0,0,0,0,0
0.693520,0,0,0,0,0,0,0,0
0.695133,0,0,0,0,0,0,0,0
0.696704,0,0,0,0,0,0,0,0
0.698289,0,0,0,0,0,0,0,0
0.699858,0,0,0,0,0,0,0,0
0.701427,0,0,0,0,0,0,0,0
0.703040,0,0,0,0,0,0,0,0
0.704611,0,0,0,0,0,0,0,0
0.706182,0,0,0,0,0,0,0,0
0.707752,0,0,0,0,0,0,0,0
0.709333,0,0,0,0,0,0,0,0
0.710948,0,0,0,0,0,0,0,0
0.712518,0,0,0,0,0,0,0,0
0.714089,0,0,0,0,0,0,0,0
0.715658,0,0,0,0,0,0,0,0
0.717227,0,0,0,0,0,0,0,0
0.718843,0,0,0,0,0,0,0,0
0.720427,0,0,0,0,0,0,0,0
0.722109,0,0,0,0,0,0,0,0
0.723679,0,0,0,0,0,0,0,0
0.725248,0,0,0,0,0,0,0,0
0.726863,0,0,0,0,0,0,0,0
0.728433,0,0,0,0,0,0,0,0
0.730004,0,0,0,0,0,0,0,0
0.731587,0,0,0,0,0,0,0,0
0.733155,0,0,0,0,0,0,0,0
0.734770,0,0,0,0,0,0,0,0
0.736341,0,0,0,0,0,0,0,0
0.737908,0,0,0,0,0,0,0,0
0.739480,0,0,0,0,0,0,0,0
0.741048,0,0,0,0,0,0,0,0
0.742674,0,0,0,0,0,0,0,0
0.744125,0,0,0,0,0,0,0,0
0.745706,0,0,0,0,0,0,0,0
0.747278,0,0,0,0,0,0,0,0
0.748732,0,0,0,0,0,0,0,0
0.750280,0,0,0,0,0,0,0,0
0.751896,0,0,0,0,0,0,0,0
0.753479,0,0,0,0,0,0,0,0
0.755051,0,0,0,0,0,0,0,0
0.756622,0,0,0,0,0,0,0,0
0.758195,0,0,0,0,0,0,0,0
0.759769,0,0,0,0,0,0,0,0
0.761340,0,0,0,0,0,0,0,0
0.762911,0,0,0,0,0,0,0,0
0.764497,0,0,0,0,0,0,0,0
0.766070,0,0,0,0,0,0,0,0
0.767686,0,0,0,0,0,0,0,0
0.769256,0,0,0,0,0,0,0,0
0.770829,0,0,0,0,0,0,0,0
0.772401,0,0,0,0,0,0,0,0
0.774054,0,0,0,0,0,0,0,0
0.775662,0,0,0,0,0,0,0,0
0.777078,0,0,0,0,0,0,0,0
0.778617,0,0,0,0,0,0,0,0
0.780190,0,0,0,0,0,0,0,0
0.781760,0,0,0,0,0,0,0,0
0.783336,0,0,0,0,0,0,0,0
0.784906,0,0,0,0,0,0,0,0
0.786493,0,0,0,0,0,0,0,0
0.788065,0,0,0,0,0,0,0,0
0.789633,0,0,0,0,0,0,0,0
0.791265,0,0,0,0,0,0,0,0
0.792834,0,0,0,0,0,0,0,0
0.794406,0,0,0,0,0,0,0,0
0.795977,0,0,0,0,0,0,0,0
0.797560,0,0,0,0,0,0,0,0
0.799175,0,0,0,0,0,0,0,0
0.800746,0,0,0,0,0,0,0,0
0.802318,0,0,0,0,0,0,0,0
0.803881,0,0,0,0,0,0,0,0
0.805441,0,0,0,0,0,0,0,0
0.806922,0,0,0,0,0,0,0,0
0.808506,0,0,0,0,0,0,0,0
0.810080,0,0,0,0,0,0,0,0
0.811651,0,0,0,0,0,0,0,0
0.813221,0,0,0,0,0,0,0,0
0.814840,0,0,0,0,0,0,0,0
0.816411,0,0,0,0,0,0,0,0
0.818063,0,0,0,0,0,0,0,0
0.819492,0,0,0,0,0,0,0,0
0.820905,0,0,0,0,0,0,0,0
0.822489,0,0,0,0,0,0,0,0
0.824062,0,0,0,0,0,0,0,0
0.825632,0,0,0,0,0,0,0,0
0.827265,0,0,0,0,0,0,0,0
0.828835,0,0,0,0,0,0,0,0
0.830464,0,0,0,0,0,0,0,0
0.832036,0,0,0,0,0,0,0,0
0.833606,0,0,0,0,0,0,0,0
0.835049,0,0,0,0,0,0,0,0
0.836591,0,0,0,0,0,0,0,0
0.838164,0,0,0,0,0,0,0,0
0.839661,0,0,0,0,0,0,0,0
0.841222,0,0,0,0,0,0,0,0
0.842795,0,0,0,0,0,0,0,0
0.844366,0,0,0,0,0,0,0,0
0.845936,0,0,0,0,0,0,0,0
0.847551,0,0,0,0,0,0,0,0
0.849122,0,0,0,0,0,0,0,0
0.850695,0,0,0,0,0,0,0,0
0.852157,0,0,0,0,0,0,0,0
0.853700,0,0,0,0,0,0,0,0
0.855276,0,0,0,0,0,0,0,0
0.856846,0,0,0,0,0,0,0,0
0.858419,0,0,0,0,0,0,0,0
0.859991,0,0,0,0,0,0,0,0
0.861562,0,0,0,0,0,0,0,0
0.863026,0,0,0,0,0,0,0,0
0.864569,0,0,0,0,0,0,0,0
0.866142,0,0,0,0,0,0,0,0
0.867714,0,0,0,0,0,0,0,0
0.869284,0,0,0,0,0,0,0,0
0.870899,0,0,0,0,0,0,0,0
0.872470,0,0,0,0,0,0,0,0
0.873930,0,0,0,0,0,0,0,0
0.875479,0,0,0,0,0,0,0,0
0.877051,0,0,0,0,0,0,0,0
0.878669,0,0,0,0,0,0,0,0
0.880242,0,0,0,0,0,0,0,0
0.881812,0,0,0,0,0,0,0,0
0.883412,0,0,0,0,0,0,0,0
0.884996,0,0,0,0,0,0,0,0
0.886613,0,0,0,0,0,0,0,0
0.888187,0,0,0,0,0,0,0,0
