elapsed_s,PC_US_BV2BR_SWITCH,PC_US_BR2BV_SWITCH,PC_US_STALL_CYCLES_PC_S,PC_RESERVED_51,PC_RESERVED_52,PC_RESERVED_53,PC_RESERVED_54,PC_RESERVED_55
0.001100,0,0,0,0,0,0,0,0
0.002642,0,0,0,0,0,0,0,0
0.004072,0,0,0,0,0,0,0,0
0.005482,0,0,0,0,0,0,0,0
0.006891,0,0,0,0,0,0,0,0
0.008319,0,0,0,0,0,0,0,0
0.009764,0,0,0,0,0,0,0,0
0.011193,0,0,0,0,0,0,0,0
0.012618,0,0,0,0,0,0,0,0
0.014046,0,0,0,0,0,0,0,0
0.015611,0,0,0,0,0,0,0,0
0.017033,0,0,0,0,0,0,0,0
0.018403,0,0,0,0,0,0,0,0
0.019779,0,0,0,0,0,0,0,0
0.021144,0,0,0,0,0,0,0,0
0.022509,0,0,0,0,0,0,0,0
0.023925,0,0,0,0,0,0,0,0
0.025257,0,0,0,0,0,0,0,0
0.026580,0,0,0,0,0,0,0,0
0.027899,0,0,0,0,0,0,0,0
0.029217,0,0,0,0,0,0,0,0
0.030652,0,0,0,0,0,0,0,0
0.032142,0,0,0,0,0,0,0,0
0.033412,0,0,0,0,0,0,0,0
0.034683,0,0,0,0,0,0,0,0
0.036048,0,0,0,0,0,0,0,0
0.037485,0,0,0,0,0,0,0,0
0.038944,0,0,0,0,0,0,0,0
0.040394,0,0,0,0,0,0,0,0
0.041829,0,0,0,0,0,0,0,0
0.043238,0,0,0,0,0,0,0,0
0.044723,0,0,0,0,0,0,0,0
0.046132,0,0,0,0,0,0,0,0
0.047685,0,0,0,0,0,0,0,0
0.049159,0,0,0,0,0,0,0,0
0.050669,0,0,0,0,0,0,0,0
0.052097,0,0,0,0,0,0,0,0
0.053506,0,0,0,0,0,0,0,0
0.054918,0,0,0,0,0,0,0,0
0.056803,0,0,0,0,0,0,0,0
0.058237,0,0,0,0,0,0,0,0
0.059658,0,0,0,0,0,0,0,0
0.061066,0,0,0,0,0,0,0,0
0.062720,0,0,0,0,0,0,0,0
0.064265,0,0,0,0,0,0,0,0
0.065673,0,0,0,0,0,0,0,0
0.067079,0,0,0,0,0,0,0,0
0.068487,0,0,0,0,0,0,0,0
0.069748,0,0,0,0,0,0,0,0
0.071009,0,0,0,0,0,0,0,0
0.072269,0,0,0,0,0,0,0,0
0.073528,0,0,0,0,0,0,0,0
0.074789,0,0,0,0,0,0,0,0
0.076048,0,0,0,0,0,0,0,0
0.077308,0,0,0,0,0,0,0,0
0.078568,0,0,0,0,0,0,0,0
0.079989,0,0,0,0,0,0,0,0
0.081261,0,0,0,0,0,0,0,0
0.082523,0,0,0,0,0,0,0,0
0.083830,0,0,0,0,0,0,0,0
0.085250,0,0,0,0,0,0,0,0
0.086539,0,0,0,0,0,0,0,0
0.088007,0,0,0,0,0,0,0,0
0.089424,0,0,0,0,0,0,0,0
0.090838,0,0,0,0,0,0,0,0
0.092247,0,0,0,0,0,0,0,0
0.093655,0,0,0,0,0,0,0,0
0.095061,0,0,0,0,0,0,0,0
0.096478,0,0,0,0,0,0,0,0
0.098016,0,0,0,0,0,0,0,0
0.099429,0,0,0,0,0,0,0,0
0.100943,0,0,0,0,0,0,0,0
0.102345,0,0,0,0,0,0,0,0
0.103864,0,0,0,0,0,0,0,0
0.105435,0,0,0,0,0,0,0,0
0.106985,0,0,0,0,0,0,0,0
0.108397,0,0,0,0,0,0,0,0
0.109811,0,0,0,0,0,0,0,0
0.111211,0,0,0,0,0,0,0,0
0.115095,0,0,0,0,0,0,0,0
0.116500,0,0,0,0,0,0,0,0
0.117916,0,0,0,0,0,0,0,0
0.119317,0,0,0,0,0,0,0,0
0.120823,0,0,0,0,0,0,0,0
0.122225,0,0,0,0,0,0,0,0
0.123605,0,0,0,0,0,0,0,0
0.125014,0,0,0,0,0,0,0,0
0.126432,0,0,0,0,0,0,0,0
0.127869,0,0,0,0,0,0,0,0
0.129318,0,0,0,0,0,0,0,0
0.130720,0,0,0,0,0,0,0,0
0.132121,0,0,0,0,0,0,0,0
0.133524,0,0,0,0,0,0,0,0
0.134925,0,0,0,0,0,0,0,0
0.136363,0,0,0,0,0,0,0,0
0.137901,0,0,0,0,0,0,0,0
0.139363,0,0,0,0,0,0,0,0
0.140785,0,0,0,0,0,0,0,0
0.142196,0,0,0,0,0,0,0,0
0.143606,0,0,0,0,0,0,0,0
0.145016,0,0,0,0,0,0,0,0
0.146423,0,0,0,0,0,0,0,0
0.147963,0,0,0,0,0,0,0,0
0.149426,0,0,0,0,0,0,0,0
0.150841,0,0,0,0,0,0,0,0
0.152300,0,0,0,0,0,0,0,0
0.153943,0,0,0,0,0,0,0,0
0.155344,0,0,0,0,0,0,0,0
0.156882,0,0,0,0,0,0,0,0
0.158290,0,0,0,0,0,0,0,0
0.159757,0,0,0,0,0,0,0,0
0.161251,0,0,0,0,0,0,0,0
0.162684,0,0,0,0,0,0,0,0
0.164094,0,0,0,0,0,0,0,0
0.165694,0,0,0,0,0,0,0,0
0.167225,0,0,0,0,0,0,0,0
0.168849,0,0,0,0,0,0,0,0
0.170262,0,0,0,0,0,0,0,0
0.171705,0,0,0,0,0,0,0,0
0.173109,0,0,0,0,0,0,0,0
0.174510,0,0,0,0,0,0,0,0
0.175913,0,0,0,0,0,0,0,0
0.177480,0,0,0,0,0,0,0,0
0.179041,0,0,0,0,0,0,0,0
0.180497,0,0,0,0,0,0,0,0
