elapsed_s,RAS_SAMPLE_MASK_GEN_LANE_11_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_12_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_13_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_14_WORKING_CC_L2
0.001102,0,0,0,0
0.002855,0,0,0,0
0.004320,0,0,0,0
0.005764,0,0,0,0
0.007207,0,0,0,0
0.008677,0,0,0,0
0.010115,0,0,0,0
0.011606,0,0,0,0
0.013134,0,0,0,0
0.014565,0,0,0,0
0.015976,0,0,0,0
0.017387,0,0,0,0
0.018860,0,0,0,0
0.020302,0,0,0,0
0.021716,0,0,0,0
0.023178,0,0,0,0
0.024591,0,0,0,0
0.026004,0,0,0,0
0.027457,0,0,0,0
0.028867,0,0,0,0
0.030344,0,0,0,0
0.031855,0,0,0,0
0.033329,0,0,0,0
0.034804,0,0,0,0
0.036280,0,0,0,0
0.037756,0,0,0,0
0.039285,0,0,0,0
0.040763,0,0,0,0
0.042239,0,0,0,0
0.043723,0,0,0,0
0.045120,0,0,0,0
0.046671,0,0,0,0
0.048057,0,0,0,0
0.049417,0,0,0,0
0.050756,0,0,0,0
0.052092,0,0,0,0
0.053429,0,0,0,0
0.055087,0,0,0,0
0.056704,0,0,0,0
0.058066,0,0,0,0
0.059497,0,0,0,0
0.060892,0,0,0,0
0.062237,0,0,0,0
0.063757,0,0,0,0
0.065170,0,0,0,0
0.066645,0,0,0,0
0.067993,0,0,0,0
0.069337,0,0,0,0
0.070757,0,0,0,0
0.072169,0,0,0,0
0.073557,0,0,0,0
0.074943,0,0,0,0
0.076333,0,0,0,0
0.077841,0,0,0,0
0.079351,0,0,0,0
0.080757,0,0,0,0
0.082106,0,0,0,0
0.083457,0,0,0,0
0.084800,0,0,0,0
0.086143,0,0,0,0
0.087489,0,0,0,0
0.088823,0,0,0,0
0.090162,0,0,0,0
0.091528,0,0,0,0
0.092879,0,0,0,0
0.094264,0,0,0,0
0.096881,0,0,0,0
0.098262,0,0,0,0
0.099698,0,0,0,0
0.101072,0,0,0,0
0.102462,0,0,0,0
0.103841,0,0,0,0
0.105234,0,0,0,0
0.107108,0,0,0,0
0.108533,0,0,0,0
0.109918,0,0,0,0
0.111302,0,0,0,0
0.112690,0,0,0,0
0.114069,0,0,0,0
0.115590,0,0,0,0
0.116981,0,0,0,0
0.118374,0,0,0,0
0.119793,0,0,0,0
0.121172,0,0,0,0
0.122554,0,0,0,0
0.123990,0,0,0,0
0.125376,0,0,0,0
0.126763,0,0,0,0
0.128148,0,0,0,0
0.129534,0,0,0,0
0.130922,0,0,0,0
0.132306,0,0,0,0
0.133819,0,0,0,0
0.135257,0,0,0,0
0.136779,0,0,0,0
0.138328,0,0,0,0
0.139982,0,0,0,0
0.141531,0,0,0,0
0.143085,0,0,0,0
