elapsed_s,PC_NEVER_COUNT,PC_US_BUSY_CYCLES,PC_US_WORKING_CYCLES,PC_US_UCHE_OUTSTANDING_TRANS,PC_US_PASS1_TF_STALL_CYCLES,PC_US_STARVE_CYCLES_FOR_INDEX,PC_US_STARVE_CYCLES_FOR_TF,PC_US_STARVE_CYCLES_FOR_VIZ_STREAM
0.161499,0,0,0,0,0,0,0,0
0.162859,0,0,0,0,0,0,0,0
0.164221,0,0,0,0,0,0,0,0
0.165581,0,0,0,0,0,0,0,0
0.166940,0,0,0,0,0,0,0,0
0.168301,0,0,0,0,0,0,0,0
0.169660,0,0,0,0,0,0,0,0
0.171020,0,0,0,0,0,0,0,0
0.172390,0,0,0,0,0,0,0,0
0.173750,0,0,0,0,0,0,0,0
0.175109,0,0,0,0,0,0,0,0
0.176470,0,0,0,0,0,0,0,0
0.177829,0,0,0,0,0,0,0,0
0.179189,0,0,0,0,0,0,0,0
0.180549,0,0,0,0,0,0,0,0
0.181908,0,0,0,0,0,0,0,0
0.183276,0,0,0,0,0,0,0,0
0.184636,0,0,0,0,0,0,0,0
0.185994,0,0,0,0,0,0,0,0
0.187353,0,0,0,0,0,0,0,0
0.188854,0,0,0,0,0,0,0,0
0.190443,0,0,0,0,0,0,0,0
0.192018,0,0,0,0,0,0,0,0
0.193610,0,0,0,0,0,0,0,0
0.195183,0,0,0,0,0,0,0,0
0.196760,0,0,0,0,0,0,0,0
0.198336,0,0,0,0,0,0,0,0
0.199910,0,0,0,0,0,0,0,0
0.201446,0,0,0,0,0,0,0,0
0.202990,0,0,0,0,0,0,0,0
0.204621,0,0,0,0,0,0,0,0
0.206198,0,0,0,0,0,0,0,0
0.207771,0,0,0,0,0,0,0,0
0.209345,0,0,0,0,0,0,0,0
0.210921,0,0,0,0,0,0,0,0
0.212498,0,0,0,0,0,0,0,0
0.214074,0,0,0,0,0,0,0,0
0.215533,0,0,0,0,0,0,0,0
0.217081,0,0,0,0,0,0,0,0
0.218655,0,0,0,0,0,0,0,0
0.220274,0,0,0,0,0,0,0,0
0.221848,0,0,0,0,0,0,0,0
0.223420,0,0,0,0,0,0,0,0
0.224995,0,0,0,0,0,0,0,0
0.226581,0,0,0,0,0,0,0,0
0.228153,0,0,0,0,0,0,0,0
0.229732,0,0,0,0,0,0,0,0
0.231306,0,0,0,0,0,0,0,0
0.232881,0,0,0,0,0,0,0,0
0.234456,0,0,0,0,0,0,0,0
0.236028,0,0,0,0,0,0,0,0
0.237710,0,0,0,0,0,0,0,0
0.239281,0,0,0,0,0,0,0,0
0.240855,0,0,0,0,0,0,0,0
0.242429,0,0,0,0,0,0,0,0
0.244001,0,0,0,0,0,0,0,0
0.245580,0,0,0,0,0,0,0,0
0.247151,0,0,0,0,0,0,0,0
0.248777,0,0,0,0,0,0,0,0
0.250210,0,0,0,0,0,0,0,0
0.251623,0,0,0,0,0,0,0,0
0.253111,0,0,0,0,0,0,0,0
0.254515,0,0,0,0,0,0,0,0
0.255917,0,0,0,0,0,0,0,0
0.257433,0,0,0,0,0,0,0,0
0.258872,0,0,0,0,0,0,0,0
0.260464,0,0,0,0,0,0,0,0
0.261914,0,0,0,0,0,0,0,0
0.263327,0,0,0,0,0,0,0,0
0.264738,0,0,0,0,0,0,0,0
0.266146,0,0,0,0,0,0,0,0
0.267553,0,0,0,0,0,0,0,0
0.269018,0,0,0,0,0,0,0,0
0.270556,0,0,0,0,0,0,0,0
0.272129,0,0,0,0,0,0,0,0
0.273709,0,0,0,0,0,0,0,0
0.275281,0,0,0,0,0,0,0,0
0.276857,0,0,0,0,0,0,0,0
0.278431,0,0,0,0,0,0,0,0
0.280017,0,0,0,0,0,0,0,0
0.281596,0,0,0,0,0,0,0,0
0.283168,0,0,0,0,0,0,0,0
0.284788,0,0,0,0,0,0,0,0
0.286362,0,0,0,0,0,0,0,0
0.287936,0,0,0,0,0,0,0,0
0.289513,0,0,0,0,0,0,0,0
0.291099,0,0,0,0,0,0,0,0
0.292673,0,0,0,0,0,0,0,0
0.294624,0,0,0,0,0,0,0,0
0.296049,0,0,0,0,0,0,0,0
0.297464,0,0,0,0,0,0,0,0
0.298872,0,0,0,0,0,0,0,0
0.300326,0,0,0,0,0,0,0,0
0.301747,0,0,0,0,0,0,0,0
0.303285,0,0,0,0,0,0,0,0
0.304862,0,0,0,0,0,0,0,0
0.306438,0,0,0,0,0,0,0,0
0.308011,0,0,0,0,0,0,0,0
0.309591,0,0,0,0,0,0,0,0
0.311164,0,0,0,0,0,0,0,0
0.312753,0,0,0,0,0,0,0,0
0.314328,0,0,0,0,0,0,0,0
0.315900,0,0,0,0,0,0,0,0
0.317486,0,0,0,0,0,0,0,0
0.319030,0,0,0,0,0,0,0,0
0.320606,0,0,0,0,0,0,0,0
0.322190,0,0,0,0,0,0,0,0
0.323774,0,0,0,0,0,0,0,0
0.325347,0,0,0,0,0,0,0,0
0.326920,0,0,0,0,0,0,0,0
0.328494,0,0,0,0,0,0,0,0
0.330068,0,0,0,0,0,0,0,0
0.331651,0,0,0,0,0,0,0,0
0.333226,0,0,0,0,0,0,0,0
0.334813,0,0,0,0,0,0,0,0
0.336388,0,0,0,0,0,0,0,0
0.337963,0,0,0,0,0,0,0,0
0.339536,0,0,0,0,0,0,0,0
0.341110,0,0,0,0,0,0,0,0
0.342686,0,0,0,0,0,0,0,0
0.344263,0,0,0,0,0,0,0,0
0.345851,0,0,0,0,0,0,0,0
0.347423,0,0,0,0,0,0,0,0
0.349043,0,0,0,0,0,0,0,0
0.350619,0,0,0,0,0,0,0,0
0.352191,0,0,0,0,0,0,0,0
0.353659,0,0,0,0,0,0,0,0
0.355203,0,0,0,0,0,0,0,0
0.356665,0,0,0,0,0,0,0,0
0.358209,0,0,0,0,0,0,0,0
0.359782,0,0,0,0,0,0,0,0
0.361358,0,0,0,0,0,0,0,0
0.362933,0,0,0,0,0,0,0,0
0.364551,0,0,0,0,0,0,0,0
0.366127,0,0,0,0,0,0,0,0
0.367714,0,0,0,0,0,0,0,0
0.369290,0,0,0,0,0,0,0,0
0.370864,0,0,0,0,0,0,0,0
0.372441,0,0,0,0,0,0,0,0
0.374017,0,0,0,0,0,0,0,0
0.375591,0,0,0,0,0,0,0,0
0.377168,0,0,0,0,0,0,0,0
0.378755,0,0,0,0,0,0,0,0
0.380375,0,0,0,0,0,0,0,0
0.381952,0,0,0,0,0,0,0,0
0.383526,0,0,0,0,0,0,0,0
0.385101,0,0,0,0,0,0,0,0
0.386667,0,0,0,0,0,0,0,0
0.388330,0,0,0,0,0,0,0,0
0.389780,0,0,0,0,0,0,0,0
0.391193,0,0,0,0,0,0,0,0
0.392735,0,0,0,0,0,0,0,0
0.394310,0,0,0,0,0,0,0,0
0.395881,0,0,0,0,0,0,0,0
0.397544,0,0,0,0,0,0,0,0
0.399115,0,0,0,0,0,0,0,0
0.400703,0,0,0,0,0,0,0,0
0.402276,0,0,0,0,0,0,0,0
0.403849,0,0,0,0,0,0,0,0
0.405483,0,0,0,0,0,0,0,0
0.407058,0,0,0,0,0,0,0,0
0.408633,0,0,0,0,0,0,0,0
0.410207,0,0,0,0,0,0,0,0
0.411792,0,0,0,0,0,0,0,0
0.413365,0,0,0,0,0,0,0,0
0.414940,0,0,0,0,0,0,0,0
0.416517,0,0,0,0,0,0,0,0
0.418091,0,0,0,0,0,0,0,0
0.419662,0,0,0,0,0,0,0,0
0.421237,0,0,0,0,0,0,0,0
0.422823,0,0,0,0,0,0,0,0
0.424399,0,0,0,0,0,0,0,0
0.425973,0,0,0,0,0,0,0,0
0.427544,0,0,0,0,0,0,0,0
0.429118,0,0,0,0,0,0,0,0
0.430692,0,0,0,0,0,0,0,0
0.432267,0,0,0,0,0,0,0,0
0.433854,0,0,0,0,0,0,0,0
0.435425,0,0,0,0,0,0,0,0
0.437000,0,0,0,0,0,0,0,0
0.438574,0,0,0,0,0,0,0,0
0.440146,0,0,0,0,0,0,0,0
0.441724,0,0,0,0,0,0,0,0
0.443296,0,0,0,0,0,0,0,0
0.444926,0,0,0,0,0,0,0,0
0.446500,0,0,0,0,0,0,0,0
0.448070,0,0,0,0,0,0,0,0
0.449526,0,0,0,0,0,0,0,0
0.451075,0,0,0,0,0,0,0,0
0.452652,0,0,0,0,0,0,0,0
0.454229,0,0,0,0,0,0,0,0
0.455825,0,0,0,0,0,0,0,0
0.457401,0,0,0,0,0,0,0,0
0.458976,0,0,0,0,0,0,0,0
0.460597,0,0,0,0,0,0,0,0
0.462173,0,0,0,0,0,0,0,0
0.463746,0,0,0,0,0,0,0,0
0.465322,0,0,0,0,0,0,0,0
0.466913,0,0,0,0,0,0,0,0
0.468489,0,0,0,0,0,0,0,0
0.470066,0,0,0,0,0,0,0,0
0.471639,0,0,0,0,0,0,0,0
0.473213,0,0,0,0,0,0,0,0
0.474789,0,0,0,0,0,0,0,0
0.476410,0,0,0,0,0,0,0,0
0.477999,0,0,0,0,0,0,0,0
0.479571,0,0,0,0,0,0,0,0
0.481147,0,0,0,0,0,0,0,0
0.482723,0,0,0,0,0,0,0,0
0.484300,0,0,0,0,0,0,0,0
0.485875,0,0,0,0,0,0,0,0
0.487449,0,0,0,0,0,0,0,0
0.489038,0,0,0,0,0,0,0,0
0.490614,0,0,0,0,0,0,0,0
0.492187,0,0,0,0,0,0,0,0
0.493851,0,0,0,0,0,0,0,0
0.495267,0,0,0,0,0,0,0,0
0.496810,0,0,0,0,0,0,0,0
0.498386,0,0,0,0,0,0,0,0
0.499971,0,0,0,0,0,0,0,0
0.501550,0,0,0,0,0,0,0,0
0.503124,0,0,0,0,0,0,0,0
0.504701,0,0,0,0,0,0,0,0
0.506275,0,0,0,0,0,0,0,0
0.507849,0,0,0,0,0,0,0,0
0.509559,0,0,0,0,0,0,0,0
0.511146,0,0,0,0,0,0,0,0
0.512724,0,0,0,0,0,0,0,0
0.514289,0,0,0,0,0,0,0,0
0.515853,0,0,0,0,0,0,0,0
0.517611,0,0,0,0,0,0,0,0
0.519220,0,0,0,0,0,0,0,0
0.520796,0,0,0,0,0,0,0,0
0.522384,0,0,0,0,0,0,0,0
0.523956,0,0,0,0,0,0,0,0
0.525589,0,0,0,0,0,0,0,0
0.527039,0,0,0,0,0,0,0,0
0.528455,0,0,0,0,0,0,0,0
0.529993,0,0,0,0,0,0,0,0
0.531565,0,0,0,0,0,0,0,0
0.533152,0,0,0,0,0,0,0,0
0.534725,0,0,0,0,0,0,0,0
0.536301,0,0,0,0,0,0,0,0
0.537874,0,0,0,0,0,0,0,0
0.539446,0,0,0,0,0,0,0,0
0.541064,0,0,0,0,0,0,0,0
0.542638,0,0,0,0,0,0,0,0
0.544304,0,0,0,0,0,0,0,0
0.545722,0,0,0,0,0,0,0,0
0.547264,0,0,0,0,0,0,0,0
0.548836,0,0,0,0,0,0,0,0
0.550409,0,0,0,0,0,0,0,0
0.551982,0,0,0,0,0,0,0,0
0.553739,0,0,0,0,0,0,0,0
0.555328,0,0,0,0,0,0,0,0
0.556944,0,0,0,0,0,0,0,0
0.558518,0,0,0,0,0,0,0,0
0.560090,0,0,0,0,0,0,0,0
0.561668,0,0,0,0,0,0,0,0
0.563240,0,0,0,0,0,0,0,0
0.564827,0,0,0,0,0,0,0,0
0.566310,0,0,0,0,0,0,0,0
0.567722,0,0,0,0,0,0,0,0
0.569261,0,0,0,0,0,0,0,0
0.570835,0,0,0,0,0,0,0,0
0.572452,0,0,0,0,0,0,0,0
0.574026,0,0,0,0,0,0,0,0
0.575598,0,0,0,0,0,0,0,0
0.577056,0,0,0,0,0,0,0,0
0.578601,0,0,0,0,0,0,0,0
0.580174,0,0,0,0,0,0,0,0
0.581585,0,0,0,0,0,0,0,0
0.583132,0,0,0,0,0,0,0,0
0.584707,0,0,0,0,0,0,0,0
0.586282,0,0,0,0,0,0,0,0
0.587866,0,0,0,0,0,0,0,0
0.589416,0,0,0,0,0,0,0,0
0.590960,0,0,0,0,0,0,0,0
0.592536,0,0,0,0,0,0,0,0
0.594110,0,0,0,0,0,0,0,0
0.595681,0,0,0,0,0,0,0,0
0.597256,0,0,0,0,0,0,0,0
0.598843,0,0,0,0,0,0,0,0
0.600421,0,0,0,0,0,0,0,0
0.601991,0,0,0,0,0,0,0,0
0.603563,0,0,0,0,0,0,0,0
0.605138,0,0,0,0,0,0,0,0
0.606712,0,0,0,0,0,0,0,0
0.608288,0,0,0,0,0,0,0,0
0.609875,0,0,0,0,0,0,0,0
0.611448,0,0,0,0,0,0,0,0
0.613023,0,0,0,0,0,0,0,0
0.614597,0,0,0,0,0,0,0,0
0.616169,0,0,0,0,0,0,0,0
0.617554,0,0,0,0,0,0,0,0
0.618967,0,0,0,0,0,0,0,0
0.620561,0,0,0,0,0,0,0,0
0.622136,0,0,0,0,0,0,0,0
0.623707,0,0,0,0,0,0,0,0
0.625282,0,0,0,0,0,0,0,0
0.626857,0,0,0,0,0,0,0,0
0.628433,0,0,0,0,0,0,0,0
0.630006,0,0,0,0,0,0,0,0
0.631590,0,0,0,0,0,0,0,0
0.633164,0,0,0,0,0,0,0,0
0.634738,0,0,0,0,0,0,0,0
0.636355,0,0,0,0,0,0,0,0
0.637930,0,0,0,0,0,0,0,0
0.639501,0,0,0,0,0,0,0,0
0.641075,0,0,0,0,0,0,0,0
0.642661,0,0,0,0,0,0,0,0
0.644316,0,0,0,0,0,0,0,0
0.645825,0,0,0,0,0,0,0,0
0.647369,0,0,0,0,0,0,0,0
0.648945,0,0,0,0,0,0,0,0
0.650440,0,0,0,0,0,0,0,0
0.651880,0,0,0,0,0,0,0,0
0.653395,0,0,0,0,0,0,0,0
0.654805,0,0,0,0,0,0,0,0
0.656250,0,0,0,0,0,0,0,0
0.657658,0,0,0,0,0,0,0,0
0.659064,0,0,0,0,0,0,0,0
0.660603,0,0,0,0,0,0,0,0
0.662177,0,0,0,0,0,0,0,0
0.663759,0,0,0,0,0,0,0,0
0.665331,0,0,0,0,0,0,0,0
0.666905,0,0,0,0,0,0,0,0
0.668523,0,0,0,0,0,0,0,0
0.670096,0,0,0,0,0,0,0,0
0.671668,0,0,0,0,0,0,0,0
0.673240,0,0,0,0,0,0,0,0
0.674827,0,0,0,0,0,0,0,0
0.676283,0,0,0,0,0,0,0,0
0.677850,0,0,0,0,0,0,0,0
0.679423,0,0,0,0,0,0,0,0
0.681000,0,0,0,0,0,0,0,0
0.682575,0,0,0,0,0,0,0,0
0.684148,0,0,0,0,0,0,0,0
0.685780,0,0,0,0,0,0,0,0
0.687345,0,0,0,0,0,0,0,0
0.689905,0,0,0,0,0,0,0,0
0.691593,0,0,0,0,0,0,0,0
0.693008,0,0,0,0,0,0,0,0
0.694416,0,0,0,0,0,0,0,0
0.695832,0,0,0,0,0,0,0,0
0.697241,0,0,0,0,0,0,0,0
0.698647,0,0,0,0,0,0,0,0
0.700182,0,0,0,0,0,0,0,0
0.701740,0,0,0,0,0,0,0,0
0.703182,0,0,0,0,0,0,0,0
0.704726,0,0,0,0,0,0,0,0
0.706318,0,0,0,0,0,0,0,0
0.707890,0,0,0,0,0,0,0,0
0.709589,0,0,0,0,0,0,0,0
0.711037,0,0,0,0,0,0,0,0
0.712586,0,0,0,0,0,0,0,0
0.714160,0,0,0,0,0,0,0,0
0.715732,0,0,0,0,0,0,0,0
0.717319,0,0,0,0,0,0,0,0
0.718893,0,0,0,0,0,0,0,0
0.720470,0,0,0,0,0,0,0,0
0.722044,0,0,0,0,0,0,0,0
0.723617,0,0,0,0,0,0,0,0
0.725191,0,0,0,0,0,0,0,0
0.726764,0,0,0,0,0,0,0,0
0.728352,0,0,0,0,0,0,0,0
0.729926,0,0,0,0,0,0,0,0
0.731498,0,0,0,0,0,0,0,0
0.733073,0,0,0,0,0,0,0,0
0.734649,0,0,0,0,0,0,0,0
0.736304,0,0,0,0,0,0,0,0
0.737752,0,0,0,0,0,0,0,0
0.739171,0,0,0,0,0,0,0,0
0.740713,0,0,0,0,0,0,0,0
0.742287,0,0,0,0,0,0,0,0
0.743860,0,0,0,0,0,0,0,0
0.745483,0,0,0,0,0,0,0,0
0.747056,0,0,0,0,0,0,0,0
0.748711,0,0,0,0,0,0,0,0
0.750300,0,0,0,0,0,0,0,0
0.751872,0,0,0,0,0,0,0,0
0.753503,0,0,0,0,0,0,0,0
0.755074,0,0,0,0,0,0,0,0
0.756648,0,0,0,0,0,0,0,0
0.758221,0,0,0,0,0,0,0,0
0.759667,0,0,0,0,0,0,0,0
0.761225,0,0,0,0,0,0,0,0
0.762810,0,0,0,0,0,0,0,0
0.764329,0,0,0,0,0,0,0,0
0.765742,0,0,0,0,0,0,0,0
0.767280,0,0,0,0,0,0,0,0
0.768991,0,0,0,0,0,0,0,0
0.770577,0,0,0,0,0,0,0,0
0.772162,0,0,0,0,0,0,0,0
0.773736,0,0,0,0,0,0,0,0
0.775676,0,0,0,0,0,0,0,0
0.777910,0,0,0,0,0,0,0,0
0.779443,0,0,0,0,0,0,0,0
0.780876,0,0,0,0,0,0,0,0
0.782295,0,0,0,0,0,0,0,0
0.783700,0,0,0,0,0,0,0,0
0.785103,0,0,0,0,0,0,0,0
0.786507,0,0,0,0,0,0,0,0
0.787907,0,0,0,0,0,0,0,0
0.789397,0,0,0,0,0,0,0,0
0.790798,0,0,0,0,0,0,0,0
0.792198,0,0,0,0,0,0,0,0
0.793653,0,0,0,0,0,0,0,0
0.795060,0,0,0,0,0,0,0,0
0.796465,0,0,0,0,0,0,0,0
0.797868,0,0,0,0,0,0,0,0
0.799268,0,0,0,0,0,0,0,0
0.800671,0,0,0,0,0,0,0,0
0.802202,0,0,0,0,0,0,0,0
0.803767,0,0,0,0,0,0,0,0
0.805223,0,0,0,0,0,0,0,0
0.806770,0,0,0,0,0,0,0,0
0.808348,0,0,0,0,0,0,0,0
0.809924,0,0,0,0,0,0,0,0
0.811498,0,0,0,0,0,0,0,0
0.813076,0,0,0,0,0,0,0,0
0.814652,0,0,0,0,0,0,0,0
0.816243,0,0,0,0,0,0,0,0
0.817819,0,0,0,0,0,0,0,0
0.819394,0,0,0,0,0,0,0,0
0.820971,0,0,0,0,0,0,0,0
0.822539,0,0,0,0,0,0,0,0
0.824103,0,0,0,0,0,0,0,0
0.825609,0,0,0,0,0,0,0,0
0.827033,0,0,0,0,0,0,0,0
0.828620,0,0,0,0,0,0,0,0
0.830195,0,0,0,0,0,0,0,0
0.831767,0,0,0,0,0,0,0,0
0.833342,0,0,0,0,0,0,0,0
0.834915,0,0,0,0,0,0,0,0
0.836489,0,0,0,0,0,0,0,0
0.838075,0,0,0,0,0,0,0,0
0.839648,0,0,0,0,0,0,0,0
0.841222,0,0,0,0,0,0,0,0
0.842796,0,0,0,0,0,0,0,0
0.844415,0,0,0,0,0,0,0,0
0.845991,0,0,0,0,0,0,0,0
0.847563,0,0,0,0,0,0,0,0
0.849150,0,0,0,0,0,0,0,0
0.850601,0,0,0,0,0,0,0,0
0.852150,0,0,0,0,0,0,0,0
0.853732,0,0,0,0,0,0,0,0
0.855307,0,0,0,0,0,0,0,0
0.856884,0,0,0,0,0,0,0,0
0.858470,0,0,0,0,0,0,0,0
0.860057,0,0,0,0,0,0,0,0
0.861687,0,0,0,0,0,0,0,0
0.863261,0,0,0,0,0,0,0,0
0.864841,0,0,0,0,0,0,0,0
0.866417,0,0,0,0,0,0,0,0
0.867991,0,0,0,0,0,0,0,0
0.869573,0,0,0,0,0,0,0,0
0.871160,0,0,0,0,0,0,0,0
0.872737,0,0,0,0,0,0,0,0
0.874315,0,0,0,0,0,0,0,0
0.875890,0,0,0,0,0,0,0,0
0.877480,0,0,0,0,0,0,0,0
0.879024,0,0,0,0,0,0,0,0
0.880601,0,0,0,0,0,0,0,0
0.882188,0,0,0,0,0,0,0,0
0.883764,0,0,0,0,0,0,0,0
0.885340,0,0,0,0,0,0,0,0
0.886916,0,0,0,0,0,0,0,0
0.888493,0,0,0,0,0,0,0,0
0.890070,0,0,0,0,0,0,0,0
0.891644,0,0,0,0,0,0,0,0
0.893103,0,0,0,0,0,0,0,0
0.894650,0,0,0,0,0,0,0,0
0.896293,0,0,0,0,0,0,0,0
0.897678,0,0,0,0,0,0,0,0
0.899084,0,0,0,0,0,0,0,0
0.900489,0,0,0,0,0,0,0,0
0.902030,0,0,0,0,0,0,0,0
0.903618,0,0,0,0,0,0,0,0
0.905193,0,0,0,0,0,0,0,0
0.906771,0,0,0,0,0,0,0,0
0.908391,0,0,0,0,0,0,0,0
0.909967,0,0,0,0,0,0,0,0
0.911543,0,0,0,0,0,0,0,0
0.913118,0,0,0,0,0,0,0,0
0.914709,0,0,0,0,0,0,0,0
0.916286,0,0,0,0,0,0,0,0
0.917864,0,0,0,0,0,0,0,0
0.919439,0,0,0,0,0,0,0,0
0.921017,0,0,0,0,0,0,0,0
0.922593,0,0,0,0,0,0,0,0
0.924167,0,0,0,0,0,0,0,0
0.925751,0,0,0,0,0,0,0,0
0.927167,0,0,0,0,0,0,0,0
0.928713,0,0,0,0,0,0,0,0
0.930289,0,0,0,0,0,0,0,0
0.931865,0,0,0,0,0,0,0,0
0.933493,0,0,0,0,0,0,0,0
0.935068,0,0,0,0,0,0,0,0
0.936659,0,0,0,0,0,0,0,0
0.938236,0,0,0,0,0,0,0,0
0.939811,0,0,0,0,0,0,0,0
0.941389,0,0,0,0,0,0,0,0
0.942966,0,0,0,0,0,0,0,0
0.944544,0,0,0,0,0,0,0,0
0.946122,0,0,0,0,0,0,0,0
0.947710,0,0,0,0,0,0,0,0
0.949287,0,0,0,0,0,0,0,0
0.950864,0,0,0,0,0,0,0,0
0.952442,0,0,0,0,0,0,0,0
0.954020,0,0,0,0,0,0,0,0
0.955595,0,0,0,0,0,0,0,0
0.957173,0,0,0,0,0,0,0,0
0.958763,0,0,0,0,0,0,0,0
0.960342,0,0,0,0,0,0,0,0
0.961920,0,0,0,0,0,0,0,0
0.963496,0,0,0,0,0,0,0,0
0.965074,0,0,0,0,0,0,0,0
0.966648,0,0,0,0,0,0,0,0
0.968301,0,0,0,0,0,0,0,0
0.969733,0,0,0,0,0,0,0,0
0.971148,0,0,0,0,0,0,0,0
0.972734,0,0,0,0,0,0,0,0
0.974311,0,0,0,0,0,0,0,0
0.975884,0,0,0,0,0,0,0,0
0.977512,0,0,0,0,0,0,0,0
0.979088,0,0,0,0,0,0,0,0
0.980553,0,0,0,0,0,0,0,0
0.982105,0,0,0,0,0,0,0,0
0.983684,0,0,0,0,0,0,0,0
0.985266,0,0,0,0,0,0,0,0
0.986847,0,0,0,0,0,0,0,0
0.988474,0,0,0,0,0,0,0,0
0.990056,0,0,0,0,0,0,0,0
0.991648,0,0,0,0,0,0,0,0
0.993239,0,0,0,0,0,0,0,0
