elapsed_s,PC_US_BV_STALLED_BY_UCHE_FEEDBACK,PC_US_VSD_RARB_DVIZ_FULL,PC_US_VSD_RARB_PVIZ_FULL,PC_US_VSD_RARB_TVIZ_FULL,PC_US_DP0_RARB_FULL,PC_US_DP1_RARB_FULL,PC_US_DP0_LIVE_PRIM,PC_US_DP1_LIVE_PRIM
0.203942,0,0,0,0,0,0,0,0
0.205431,0,0,0,0,0,0,0,0
0.207001,0,0,0,0,0,0,0,0
0.208416,0,0,0,0,0,0,0,0
0.209822,0,0,0,0,0,0,0,0
0.211231,0,0,0,0,0,0,0,0
0.212648,0,0,0,0,0,0,0,0
0.214058,0,0,0,0,0,0,0,0
0.215668,0,0,0,0,0,0,0,0
0.217240,0,0,0,0,0,0,0,0
0.218907,0,0,0,0,0,0,0,0
0.220478,0,0,0,0,0,0,0,0
0.222052,0,0,0,0,0,0,0,0
0.223512,0,0,0,0,0,0,0,0
0.225056,0,0,0,0,0,0,0,0
0.226629,0,0,0,0,0,0,0,0
0.228203,0,0,0,0,0,0,0,0
0.229778,0,0,0,0,0,0,0,0
0.231352,0,0,0,0,0,0,0,0
0.232923,0,0,0,0,0,0,0,0
0.234507,0,0,0,0,0,0,0,0
0.236019,0,0,0,0,0,0,0,0
0.237727,0,0,0,0,0,0,0,0
0.239289,0,0,0,0,0,0,0,0
0.240852,0,0,0,0,0,0,0,0
0.242289,0,0,0,0,0,0,0,0
0.243825,0,0,0,0,0,0,0,0
0.245399,0,0,0,0,0,0,0,0
0.246871,0,0,0,0,0,0,0,0
0.248419,0,0,0,0,0,0,0,0
0.250039,0,0,0,0,0,0,0,0
0.251485,0,0,0,0,0,0,0,0
0.253030,0,0,0,0,0,0,0,0
0.254603,0,0,0,0,0,0,0,0
0.256189,0,0,0,0,0,0,0,0
0.257762,0,0,0,0,0,0,0,0
0.259331,0,0,0,0,0,0,0,0
0.260901,0,0,0,0,0,0,0,0
