elapsed_s,VFD_NEVER_COUNT,VFD_BUSY_CYCLES,VFD_STALL_CYCLES_UCHE,VFD_STALL_CYCLES_VPC_ALLOC,VFD_STALL_CYCLES_SP_INFO,VFD_STALL_CYCLES_SP_ATTR,VFD_STARVE_CYCLES_UCHE,VFD_RBUFFER_FULL
0.065511,0,2382,0,0,0,0,0,0
0.066900,0,2916,0,0,0,0,0,0
0.068171,0,2376,0,0,0,0,0,0
0.069394,0,2394,0,0,0,0,0,0
0.070616,0,2376,0,0,0,0,0,0
0.071854,0,2382,0,0,0,0,0,0
0.073123,0,2562,0,0,0,0,0,0
0.074384,0,2376,0,0,0,0,0,0
0.075865,0,2928,0,0,0,0,0,0
0.077125,0,2550,0,0,0,0,0,0
0.078386,0,2394,0,0,0,0,0,0
0.079812,0,2742,0,0,0,0,0,0
0.081078,0,2562,0,0,0,0,0,0
0.082341,0,2550,0,0,0,0,0,0
0.083609,0,2394,0,0,0,0,0,0
0.084874,0,2550,0,0,0,0,0,0
0.086138,0,2388,0,0,0,0,0,0
0.087438,0,1278,0,0,0,0,0,0
0.088980,0,0,0,0,0,0,0,0
0.090424,0,0,0,0,0,0,0,0
0.091865,0,0,0,0,0,0,0,0
0.093270,0,0,0,0,0,0,0,0
0.094706,0,0,0,0,0,0,0,0
0.096152,0,0,0,0,0,0,0,0
0.097557,0,0,0,0,0,0,0,0
0.098972,0,0,0,0,0,0,0,0
0.100380,0,0,0,0,0,0,0,0
0.101784,0,0,0,0,0,0,0,0
0.103596,0,0,0,0,0,0,0,0
0.105006,0,0,0,0,0,0,0,0
0.106413,0,0,0,0,0,0,0,0
0.107914,0,0,0,0,0,0,0,0
0.109332,0,0,0,0,0,0,0,0
0.110854,0,0,0,0,0,0,0,0
0.113400,0,0,0,0,0,0,0,0
0.117538,0,0,0,0,0,0,0,0
0.120284,0,0,0,0,0,0,0,0
0.121715,0,0,0,0,0,0,0,0
0.123139,0,0,0,0,0,0,0,0
0.124501,0,0,0,0,0,0,0,0
0.125859,0,0,0,0,0,0,0,0
0.127261,0,0,0,0,0,0,0,0
0.128620,0,0,0,0,0,0,0,0
0.129979,0,0,0,0,0,0,0,0
0.131338,0,0,0,0,0,0,0,0
0.132710,0,0,0,0,0,0,0,0
0.134069,0,0,0,0,0,0,0,0
0.135554,0,0,0,0,0,0,0,0
0.137383,0,0,0,0,0,0,0,0
0.138789,0,0,0,0,0,0,0,0
0.140206,0,0,0,0,0,0,0,0
0.141616,0,0,0,0,0,0,0,0
0.143081,0,0,0,0,0,0,0,0
0.144491,0,0,0,0,0,0,0,0
0.145900,0,0,0,0,0,0,0,0
0.147310,0,0,0,0,0,0,0,0
0.148719,0,0,0,0,0,0,0,0
0.150125,0,0,0,0,0,0,0,0
0.151705,0,0,0,0,0,0,0,0
0.153167,0,0,0,0,0,0,0,0
0.154586,0,0,0,0,0,0,0,0
0.155997,0,0,0,0,0,0,0,0
0.157406,0,0,0,0,0,0,0,0
0.159077,0,0,0,0,0,0,0,0
0.160493,0,0,0,0,0,0,0,0
0.161900,0,0,0,0,0,0,0,0
0.163323,0,0,0,0,0,0,0,0
0.164733,0,0,0,0,0,0,0,0
0.166140,0,0,0,0,0,0,0,0
0.167587,0,0,0,0,0,0,0,0
0.169122,0,0,0,0,0,0,0,0
0.170696,0,0,0,0,0,0,0,0
0.172268,0,0,0,0,0,0,0,0
0.173853,0,0,0,0,0,0,0,0
0.175321,0,0,0,0,0,0,0,0
0.176890,0,0,0,0,0,0,0,0
0.178485,0,0,0,0,0,0,0,0
0.180045,0,0,0,0,0,0,0,0
0.181465,0,0,0,0,0,0,0,0
0.182878,0,0,0,0,0,0,0,0
0.184339,0,0,0,0,0,0,0,0
0.185766,0,0,0,0,0,0,0,0
0.187177,0,0,0,0,0,0,0,0
0.188586,0,0,0,0,0,0,0,0
0.189994,0,0,0,0,0,0,0,0
0.191440,0,0,0,0,0,0,0,0
0.192848,0,0,0,0,0,0,0,0
0.194383,0,0,0,0,0,0,0,0
0.195982,0,0,0,0,0,0,0,0
0.197554,0,0,0,0,0,0,0,0
0.199171,0,0,0,0,0,0,0,0
0.200744,0,0,0,0,0,0,0,0
0.202316,0,0,0,0,0,0,0,0
0.203891,0,0,0,0,0,0,0,0
0.205463,0,0,0,0,0,0,0,0
0.207094,0,0,0,0,0,0,0,0
0.208667,0,0,0,0,0,0,0,0
0.210239,0,0,0,0,0,0,0,0
0.211901,0,0,0,0,0,0,0,0
0.213472,0,0,0,0,0,0,0,0
0.215089,0,0,0,0,0,0,0,0
0.216662,0,0,0,0,0,0,0,0
0.218247,0,0,0,0,0,0,0,0
0.219781,0,0,0,0,0,0,0,0
0.221322,0,0,0,0,0,0,0,0
0.222896,0,0,0,0,0,0,0,0
0.224513,0,0,0,0,0,0,0,0
0.226083,0,0,0,0,0,0,0,0
0.227653,0,0,0,0,0,0,0,0
0.229237,0,0,0,0,0,0,0,0
0.230811,0,0,0,0,0,0,0,0
0.232428,0,0,0,0,0,0,0,0
0.233999,0,0,0,0,0,0,0,0
0.236173,0,0,0,0,0,0,0,0
0.237807,0,0,0,0,0,0,0,0
0.239279,0,0,0,0,0,0,0,0
0.240694,0,0,0,0,0,0,0,0
0.242150,0,0,0,0,0,0,0,0
0.243561,0,0,0,0,0,0,0,0
0.244970,0,0,0,0,0,0,0,0
0.246353,0,0,0,0,0,0,0,0
0.247892,0,0,0,0,0,0,0,0
0.249476,0,0,0,0,0,0,0,0
0.251050,0,0,0,0,0,0,0,0
0.252622,0,0,0,0,0,0,0,0
0.254192,0,0,0,0,0,0,0,0
0.255828,0,0,0,0,0,0,0,0
0.257400,0,0,0,0,0,0,0,0
0.258975,0,0,0,0,0,0,0,0
0.260561,0,0,0,0,0,0,0,0
0.262132,0,0,0,0,0,0,0,0
0.263748,0,0,0,0,0,0,0,0
0.265321,0,0,0,0,0,0,0,0
0.266894,0,0,0,0,0,0,0,0
0.268457,0,0,0,0,0,0,0,0
0.270019,0,0,0,0,0,0,0,0
0.271474,0,0,0,0,0,0,0,0
0.272930,0,0,0,0,0,0,0,0
0.274471,0,0,0,0,0,0,0,0
0.276047,0,0,0,0,0,0,0,0
0.277615,0,0,0,0,0,0,0,0
0.279231,0,0,0,0,0,0,0,0
0.280801,0,0,0,0,0,0,0,0
0.282384,0,0,0,0,0,0,0,0
0.283979,0,0,0,0,0,0,0,0
0.285548,0,0,0,0,0,0,0,0
0.287164,0,0,0,0,0,0,0,0
0.288735,0,0,0,0,0,0,0,0
0.290304,0,0,0,0,0,0,0,0
0.291878,0,0,0,0,0,0,0,0
0.293461,0,0,0,0,0,0,0,0
0.295077,0,0,0,0,0,0,0,0
0.296647,0,0,0,0,0,0,0,0
0.298216,0,0,0,0,0,0,0,0
0.299849,0,0,0,0,0,0,0,0
0.301418,0,0,0,0,0,0,0,0
0.303034,0,0,0,0,0,0,0,0
0.304619,0,0,0,0,0,0,0,0
0.306187,0,0,0,0,0,0,0,0
0.307814,0,0,0,0,0,0,0,0
0.309383,0,0,0,0,0,0,0,0
0.310956,0,0,0,0,0,0,0,0
0.312527,0,0,0,0,0,0,0,0
0.314096,0,0,0,0,0,0,0,0
0.315680,0,0,0,0,0,0,0,0
0.317251,0,0,0,0,0,0,0,0
0.318823,0,0,0,0,0,0,0,0
0.320438,0,0,0,0,0,0,0,0
0.322007,0,0,0,0,0,0,0,0
0.323579,0,0,0,0,0,0,0,0
0.325150,0,0,0,0,0,0,0,0
0.326735,0,0,0,0,0,0,0,0
0.328349,0,0,0,0,0,0,0,0
0.329917,0,0,0,0,0,0,0,0
0.331487,0,0,0,0,0,0,0,0
0.333057,0,0,0,0,0,0,0,0
0.334629,0,0,0,0,0,0,0,0
0.336197,0,0,0,0,0,0,0,0
0.337799,0,0,0,0,0,0,0,0
0.339374,0,0,0,0,0,0,0,0
0.340946,0,0,0,0,0,0,0,0
0.342517,0,0,0,0,0,0,0,0
0.343973,0,0,0,0,0,0,0,0
0.345394,0,0,0,0,0,0,0,0
0.346806,0,0,0,0,0,0,0,0
0.348227,0,0,0,0,0,0,0,0
0.349636,0,0,0,0,0,0,0,0
0.351083,0,0,0,0,0,0,0,0
0.352492,0,0,0,0,0,0,0,0
0.354026,0,0,0,0,0,0,0,0
0.355599,0,0,0,0,0,0,0,0
0.357172,0,0,0,0,0,0,0,0
0.358760,0,0,0,0,0,0,0,0
0.360377,0,0,0,0,0,0,0,0
0.361949,0,0,0,0,0,0,0,0
0.363520,0,0,0,0,0,0,0,0
0.365093,0,0,0,0,0,0,0,0
0.366665,0,0,0,0,0,0,0,0
0.368280,0,0,0,0,0,0,0,0
0.369864,0,0,0,0,0,0,0,0
0.371436,0,0,0,0,0,0,0,0
0.373007,0,0,0,0,0,0,0,0
0.374580,0,0,0,0,0,0,0,0
0.376151,0,0,0,0,0,0,0,0
0.377721,0,0,0,0,0,0,0,0
0.379294,0,0,0,0,0,0,0,0
0.380879,0,0,0,0,0,0,0,0
0.382450,0,0,0,0,0,0,0,0
0.384027,0,0,0,0,0,0,0,0
0.385596,0,0,0,0,0,0,0,0
0.387169,0,0,0,0,0,0,0,0
0.388740,0,0,0,0,0,0,0,0
0.390310,0,0,0,0,0,0,0,0
0.391899,0,0,0,0,0,0,0,0
0.393468,0,0,0,0,0,0,0,0
0.395040,0,0,0,0,0,0,0,0
0.396612,0,0,0,0,0,0,0,0
0.398183,0,0,0,0,0,0,0,0
0.399669,0,0,0,0,0,0,0,0
0.401209,0,0,0,0,0,0,0,0
0.402795,0,0,0,0,0,0,0,0
0.404367,0,0,0,0,0,0,0,0
0.405937,0,0,0,0,0,0,0,0
0.407550,0,0,0,0,0,0,0,0
0.409123,0,0,0,0,0,0,0,0
0.410695,0,0,0,0,0,0,0,0
0.412267,0,0,0,0,0,0,0,0
0.413850,0,0,0,0,0,0,0,0
0.415466,0,0,0,0,0,0,0,0
0.417037,0,0,0,0,0,0,0,0
0.418611,0,0,0,0,0,0,0,0
0.420183,0,0,0,0,0,0,0,0
0.421752,0,0,0,0,0,0,0,0
0.423367,0,0,0,0,0,0,0,0
0.424950,0,0,0,0,0,0,0,0
0.426518,0,0,0,0,0,0,0,0
0.428133,0,0,0,0,0,0,0,0
0.429702,0,0,0,0,0,0,0,0
0.431318,0,0,0,0,0,0,0,0
0.432889,0,0,0,0,0,0,0,0
0.434459,0,0,0,0,0,0,0,0
0.436048,0,0,0,0,0,0,0,0
0.437617,0,0,0,0,0,0,0,0
0.439232,0,0,0,0,0,0,0,0
0.440801,0,0,0,0,0,0,0,0
0.442491,0,0,0,0,0,0,0,0
0.444067,0,0,0,0,0,0,0,0
0.445636,0,0,0,0,0,0,0,0
0.447266,0,0,0,0,0,0,0,0
0.448836,0,0,0,0,0,0,0,0
0.450406,0,0,0,0,0,0,0,0
0.451980,0,0,0,0,0,0,0,0
0.453548,0,0,0,0,0,0,0,0
0.455164,0,0,0,0,0,0,0,0
0.456734,0,0,0,0,0,0,0,0
0.458317,0,0,0,0,0,0,0,0
0.459891,0,0,0,0,0,0,0,0
0.461460,0,0,0,0,0,0,0,0
0.463075,0,0,0,0,0,0,0,0
0.464645,0,0,0,0,0,0,0,0
0.466214,0,0,0,0,0,0,0,0
0.467860,0,0,0,0,0,0,0,0
0.469441,0,0,0,0,0,0,0,0
0.471056,0,0,0,0,0,0,0,0
0.472547,0,0,0,0,0,0,0,0
0.474093,0,0,0,0,0,0,0,0
0.475663,0,0,0,0,0,0,0,0
0.477234,0,0,0,0,0,0,0,0
0.478805,0,0,0,0,0,0,0,0
0.480432,0,0,0,0,0,0,0,0
0.481909,0,0,0,0,0,0,0,0
0.483452,0,0,0,0,0,0,0,0
0.485024,0,0,0,0,0,0,0,0
0.486598,0,0,0,0,0,0,0,0
0.488170,0,0,0,0,0,0,0,0
0.489739,0,0,0,0,0,0,0,0
0.491325,0,0,0,0,0,0,0,0
0.492896,0,0,0,0,0,0,0,0
0.494466,0,0,0,0,0,0,0,0
0.496043,0,0,0,0,0,0,0,0
0.497613,0,0,0,0,0,0,0,0
0.499220,0,0,0,0,0,0,0,0
0.500791,0,0,0,0,0,0,0,0
0.502375,0,0,0,0,0,0,0,0
0.503953,0,0,0,0,0,0,0,0
0.505523,0,0,0,0,0,0,0,0
0.507096,0,0,0,0,0,0,0,0
0.508666,0,0,0,0,0,0,0,0
0.510236,0,0,0,0,0,0,0,0
0.511907,0,0,0,0,0,0,0,0
0.513490,0,0,0,0,0,0,0,0
0.515064,0,0,0,0,0,0,0,0
0.516636,0,0,0,0,0,0,0,0
0.518205,0,0,0,0,0,0,0,0
0.519838,0,0,0,0,0,0,0,0
0.521409,0,0,0,0,0,0,0,0
0.522982,0,0,0,0,0,0,0,0
0.524567,0,0,0,0,0,0,0,0
0.526138,0,0,0,0,0,0,0,0
0.527753,0,0,0,0,0,0,0,0
0.529323,0,0,0,0,0,0,0,0
0.530895,0,0,0,0,0,0,0,0
0.532463,0,0,0,0,0,0,0,0
0.534141,0,0,0,0,0,0,0,0
0.535642,0,0,0,0,0,0,0,0
0.537185,0,0,0,0,0,0,0,0
0.538759,0,0,0,0,0,0,0,0
0.540330,0,0,0,0,0,0,0,0
0.541900,0,0,0,0,0,0,0,0
0.543516,0,0,0,0,0,0,0,0
0.545089,0,0,0,0,0,0,0,0
0.546677,0,0,0,0,0,0,0,0
0.548249,0,0,0,0,0,0,0,0
0.549820,0,0,0,0,0,0,0,0
0.551438,0,0,0,0,0,0,0,0
0.553009,0,0,0,0,0,0,0,0
0.554583,0,0,0,0,0,0,0,0
0.556154,0,0,0,0,0,0,0,0
0.557739,0,0,0,0,0,0,0,0
0.559356,0,0,0,0,0,0,0,0
0.560928,0,0,0,0,0,0,0,0
0.562499,0,0,0,0,0,0,0,0
0.564075,0,0,0,0,0,0,0,0
0.565646,0,0,0,0,0,0,0,0
0.567264,0,0,0,0,0,0,0,0
0.568851,0,0,0,0,0,0,0,0
0.570421,0,0,0,0,0,0,0,0
0.571998,0,0,0,0,0,0,0,0
0.573568,0,0,0,0,0,0,0,0
0.575185,0,0,0,0,0,0,0,0
0.576757,0,0,0,0,0,0,0,0
0.578327,0,0,0,0,0,0,0,0
0.579917,0,0,0,0,0,0,0,0
0.581488,0,0,0,0,0,0,0,0
0.583105,0,0,0,0,0,0,0,0
0.584678,0,0,0,0,0,0,0,0
0.586249,0,0,0,0,0,0,0,0
0.587909,0,0,0,0,0,0,0,0
0.589480,0,0,0,0,0,0,0,0
0.591110,0,0,0,0,0,0,0,0
0.592682,0,0,0,0,0,0,0,0
0.594252,0,0,0,0,0,0,0,0
0.595912,0,0,0,0,0,0,0,0
0.597481,0,0,0,0,0,0,0,0
0.599097,0,0,0,0,0,0,0,0
0.600668,0,0,0,0,0,0,0,0
0.602250,0,0,0,0,0,0,0,0
0.603908,0,0,0,0,0,0,0,0
0.605476,0,0,0,0,0,0,0,0
0.607091,0,0,0,0,0,0,0,0
0.608663,0,0,0,0,0,0,0,0
0.610232,0,0,0,0,0,0,0,0
0.611862,0,0,0,0,0,0,0,0
0.613444,0,0,0,0,0,0,0,0
0.615060,0,0,0,0,0,0,0,0
0.616631,0,0,0,0,0,0,0,0
0.618199,0,0,0,0,0,0,0,0
0.619831,0,0,0,0,0,0,0,0
0.621401,0,0,0,0,0,0,0,0
0.623017,0,0,0,0,0,0,0,0
0.624602,0,0,0,0,0,0,0,0
0.626172,0,0,0,0,0,0,0,0
0.627742,0,0,0,0,0,0,0,0
0.629313,0,0,0,0,0,0,0,0
0.630885,0,0,0,0,0,0,0,0
0.632499,0,0,0,0,0,0,0,0
0.634068,0,0,0,0,0,0,0,0
0.635652,0,0,0,0,0,0,0,0
0.637223,0,0,0,0,0,0,0,0
0.638794,0,0,0,0,0,0,0,0
0.640408,0,0,0,0,0,0,0,0
0.641978,0,0,0,0,0,0,0,0
0.643548,0,0,0,0,0,0,0,0
0.645120,0,0,0,0,0,0,0,0
0.646704,0,0,0,0,0,0,0,0
0.648317,0,0,0,0,0,0,0,0
0.649886,0,0,0,0,0,0,0,0
0.651456,0,0,0,0,0,0,0,0
0.653027,0,0,0,0,0,0,0,0
0.654599,0,0,0,0,0,0,0,0
0.656170,0,0,0,0,0,0,0,0
0.657753,0,0,0,0,0,0,0,0
0.659325,0,0,0,0,0,0,0,0
0.660894,0,0,0,0,0,0,0,0
0.662464,0,0,0,0,0,0,0,0
0.664038,0,0,0,0,0,0,0,0
0.665608,0,0,0,0,0,0,0,0
0.667180,0,0,0,0,0,0,0,0
0.668763,0,0,0,0,0,0,0,0
0.670206,0,0,0,0,0,0,0,0
0.671658,0,0,0,0,0,0,0,0
0.673073,0,0,0,0,0,0,0,0
0.674488,0,0,0,0,0,0,0,0
0.675900,0,0,0,0,0,0,0,0
0.677309,0,0,0,0,0,0,0,0
0.678731,0,0,0,0,0,0,0,0
0.680305,0,0,0,0,0,0,0,0
0.681876,0,0,0,0,0,0,0,0
0.683447,0,0,0,0,0,0,0,0
0.685012,0,0,0,0,0,0,0,0
0.686638,0,0,0,0,0,0,0,0
0.688037,0,0,0,0,0,0,0,0
0.689460,0,0,0,0,0,0,0,0
0.691001,0,0,0,0,0,0,0,0
0.692573,0,0,0,0,0,0,0,0
0.694144,0,0,0,0,0,0,0,0
0.695760,0,0,0,0,0,0,0,0
0.697333,0,0,0,0,0,0,0,0
0.698906,0,0,0,0,0,0,0,0
0.700492,0,0,0,0,0,0,0,0
0.702062,0,0,0,0,0,0,0,0
0.703679,0,0,0,0,0,0,0,0
0.705251,0,0,0,0,0,0,0,0
0.706826,0,0,0,0,0,0,0,0
0.708397,0,0,0,0,0,0,0,0
0.709968,0,0,0,0,0,0,0,0
0.711598,0,0,0,0,0,0,0,0
0.713171,0,0,0,0,0,0,0,0
0.714744,0,0,0,0,0,0,0,0
0.716316,0,0,0,0,0,0,0,0
0.717886,0,0,0,0,0,0,0,0
0.719502,0,0,0,0,0,0,0,0
0.721075,0,0,0,0,0,0,0,0
0.722663,0,0,0,0,0,0,0,0
0.724235,0,0,0,0,0,0,0,0
0.725806,0,0,0,0,0,0,0,0
0.727423,0,0,0,0,0,0,0,0
0.728996,0,0,0,0,0,0,0,0
0.730650,0,0,0,0,0,0,0,0
0.732162,0,0,0,0,0,0,0,0
0.733586,0,0,0,0,0,0,0,0
0.735170,0,0,0,0,0,0,0,0
0.736742,0,0,0,0,0,0,0,0
0.738313,0,0,0,0,0,0,0,0
0.739888,0,0,0,0,0,0,0,0
0.741459,0,0,0,0,0,0,0,0
0.743076,0,0,0,0,0,0,0,0
0.744662,0,0,0,0,0,0,0,0
0.746233,0,0,0,0,0,0,0,0
0.747889,0,0,0,0,0,0,0,0
0.749451,0,0,0,0,0,0,0,0
0.750893,0,0,0,0,0,0,0,0
0.752477,0,0,0,0,0,0,0,0
0.754048,0,0,0,0,0,0,0,0
0.755633,0,0,0,0,0,0,0,0
0.757243,0,0,0,0,0,0,0,0
0.758818,0,0,0,0,0,0,0,0
0.760436,0,0,0,0,0,0,0,0
0.762007,0,0,0,0,0,0,0,0
0.763580,0,0,0,0,0,0,0,0
0.765152,0,0,0,0,0,0,0,0
0.766739,0,0,0,0,0,0,0,0
0.768355,0,0,0,0,0,0,0,0
0.769925,0,0,0,0,0,0,0,0
0.771497,0,0,0,0,0,0,0,0
0.773069,0,0,0,0,0,0,0,0
0.774642,0,0,0,0,0,0,0,0
0.776215,0,0,0,0,0,0,0,0
0.777799,0,0,0,0,0,0,0,0
0.779373,0,0,0,0,0,0,0,0
0.780938,0,0,0,0,0,0,0,0
0.782499,0,0,0,0,0,0,0,0
0.783957,0,0,0,0,0,0,0,0
0.785404,0,0,0,0,0,0,0,0
0.786943,0,0,0,0,0,0,0,0
0.788527,0,0,0,0,0,0,0,0
0.790095,0,0,0,0,0,0,0,0
0.791709,0,0,0,0,0,0,0,0
0.793280,0,0,0,0,0,0,0,0
0.794852,0,0,0,0,0,0,0,0
0.796422,0,0,0,0,0,0,0,0
0.797992,0,0,0,0,0,0,0,0
0.799620,0,0,0,0,0,0,0,0
0.801191,0,0,0,0,0,0,0,0
0.802763,0,0,0,0,0,0,0,0
0.804373,0,0,0,0,0,0,0,0
0.805780,0,0,0,0,0,0,0,0
0.807218,0,0,0,0,0,0,0,0
0.808711,0,0,0,0,0,0,0,0
0.810151,0,0,0,0,0,0,0,0
0.811563,0,0,0,0,0,0,0,0
0.812971,0,0,0,0,0,0,0,0
0.814377,0,0,0,0,0,0,0,0
0.815914,0,0,0,0,0,0,0,0
0.817484,0,0,0,0,0,0,0,0
0.819055,0,0,0,0,0,0,0,0
0.820639,0,0,0,0,0,0,0,0
0.822211,0,0,0,0,0,0,0,0
0.823732,0,0,0,0,0,0,0,0
0.825272,0,0,0,0,0,0,0,0
0.826843,0,0,0,0,0,0,0,0
0.828414,0,0,0,0,0,0,0,0
0.829983,0,0,0,0,0,0,0,0
0.831561,0,0,0,0,0,0,0,0
0.833052,0,0,0,0,0,0,0,0
0.834466,0,0,0,0,0,0,0,0
0.835879,0,0,0,0,0,0,0,0
0.837286,0,0,0,0,0,0,0,0
0.838694,0,0,0,0,0,0,0,0
0.840143,0,0,0,0,0,0,0,0
0.841679,0,0,0,0,0,0,0,0
0.843250,0,0,0,0,0,0,0,0
0.844696,0,0,0,0,0,0,0,0
0.846232,0,0,0,0,0,0,0,0
0.847907,0,0,0,0,0,0,0,0
0.849478,0,0,0,0,0,0,0,0
0.851051,0,0,0,0,0,0,0,0
0.852637,0,0,0,0,0,0,0,0
0.854208,0,0,0,0,0,0,0,0
0.855842,0,0,0,0,0,0,0,0
0.857413,0,0,0,0,0,0,0,0
0.858985,0,0,0,0,0,0,0,0
0.860557,0,0,0,0,0,0,0,0
0.862128,0,0,0,0,0,0,0,0
0.863627,0,0,0,0,0,0,0,0
0.865170,0,0,0,0,0,0,0,0
0.866743,0,0,0,0,0,0,0,0
0.868315,0,0,0,0,0,0,0,0
0.869885,0,0,0,0,0,0,0,0
0.871500,0,0,0,0,0,0,0,0
0.873167,0,0,0,0,0,0,0,0
0.874678,0,0,0,0,0,0,0,0
0.876090,0,0,0,0,0,0,0,0
0.877618,0,0,0,0,0,0,0,0
0.879106,0,0,0,0,0,0,0,0
0.880652,0,0,0,0,0,0,0,0
0.882224,0,0,0,0,0,0,0,0
0.883850,0,0,0,0,0,0,0,0
0.885434,0,0,0,0,0,0,0,0
0.887052,0,0,0,0,0,0,0,0
0.888625,0,0,0,0,0,0,0,0
0.890197,0,0,0,0,0,0,0,0
0.891836,0,0,0,0,0,0,0,0
0.893409,0,0,0,0,0,0,0,0
0.895028,0,0,0,0,0,0,0,0
0.896615,0,0,0,0,0,0,0,0
0.898187,0,0,0,0,0,0,0,0
0.899820,0,0,0,0,0,0,0,0
0.901392,0,0,0,0,0,0,0,0
0.903009,0,0,0,0,0,0,0,0
0.904582,0,0,0,0,0,0,0,0
0.906154,0,0,0,0,0,0,0,0
0.907615,0,0,0,0,0,0,0,0
0.909158,0,0,0,0,0,0,0,0
0.910733,0,0,0,0,0,0,0,0
0.912349,0,0,0,0,0,0,0,0
0.913919,0,0,0,0,0,0,0,0
0.915491,0,0,0,0,0,0,0,0
0.917065,0,0,0,0,0,0,0,0
0.918653,0,0,0,0,0,0,0,0
0.920268,0,0,0,0,0,0,0,0
0.921840,0,0,0,0,0,0,0,0
0.923414,0,0,0,0,0,0,0,0
0.924987,0,0,0,0,0,0,0,0
0.926626,0,0,0,0,0,0,0,0
0.928306,0,0,0,0,0,0,0,0
0.929891,0,0,0,0,0,0,0,0
0.931464,0,0,0,0,0,0,0,0
0.933038,0,0,0,0,0,0,0,0
0.934613,0,0,0,0,0,0,0,0
0.936187,0,0,0,0,0,0,0,0
0.937759,0,0,0,0,0,0,0,0
0.939334,0,0,0,0,0,0,0,0
0.940920,0,0,0,0,0,0,0,0
0.942492,0,0,0,0,0,0,0,0
0.944079,0,0,0,0,0,0,0,0
0.945651,0,0,0,0,0,0,0,0
0.947225,0,0,0,0,0,0,0,0
0.948799,0,0,0,0,0,0,0,0
0.950371,0,0,0,0,0,0,0,0
0.951971,0,0,0,0,0,0,0,0
0.953542,0,0,0,0,0,0,0,0
0.955117,0,0,0,0,0,0,0,0
0.956691,0,0,0,0,0,0,0,0
0.958261,0,0,0,0,0,0,0,0
0.959933,0,0,0,0,0,0,0,0
0.961506,0,0,0,0,0,0,0,0
0.963093,0,0,0,0,0,0,0,0
0.964667,0,0,0,0,0,0,0,0
0.966238,0,0,0,0,0,0,0,0
0.967901,0,0,0,0,0,0,0,0
0.969472,0,0,0,0,0,0,0,0
0.971047,0,0,0,0,0,0,0,0
0.972620,0,0,0,0,0,0,0,0
0.974206,0,0,0,0,0,0,0,0
0.975841,0,0,0,0,0,0,0,0
0.977300,0,0,0,0,0,0,0,0
0.978845,0,0,0,0,0,0,0,0
0.980419,0,0,0,0,0,0,0,0
0.981990,0,0,0,0,0,0,0,0
0.983606,0,0,0,0,0,0,0,0
0.985192,0,0,0,0,0,0,0,0
0.986765,0,0,0,0,0,0,0,0
0.988345,0,0,0,0,0,0,0,0
0.989914,0,0,0,0,0,0,0,0
0.991531,0,0,0,0,0,0,0,0
0.993104,0,0,0,0,0,0,0,0
0.994676,0,0,0,0,0,0,0,0
0.996262,0,0,0,0,0,0,0,0
0.997832,0,0,0,0,0,0,0,0
0.999449,0,0,0,0,0,0,0,0
1.001022,0,0,0,0,0,0,0,0
1.002596,0,0,0,0,0,0,0,0
1.004168,0,0,0,0,0,0,0,0
1.005738,0,0,0,0,0,0,0,0
