elapsed_s,TP_QUADS_CONSTANT_MULTIPLIED,TP_FRONTEND_WORKING_CYCLES,TP_L1_TAG_WORKING_CYCLES,TP_L1_DATA_WRITE_WORKING_CYCLES,TP_PRE_L1_DECOM_WORKING_CYCLES,TP_BACKEND_WORKING_CYCLES,TP_L1_5_CACHE_WORKING_CYCLES,TP_STARVE_CYCLES_SP,TP_STARVE_CYCLES_UCHE,TP_STALL_CYCLES_UFC,TP_FORMAT_DECOMP_POINT,TP_FILTER_POINT_FP16
0.488277,0,0,0,0,0,0,0,0,0,0,0,0
0.489664,0,32512,32768,32768,32768,32768,32768,133358,107550,0,0,0
0.490909,0,256,0,0,0,0,0,0,0,0,0,0
0.492319,0,0,0,0,0,0,0,0,0,0,0,0
0.493826,0,0,0,0,0,0,0,0,0,0,0,0
0.495278,0,0,0,0,0,0,0,0,0,0,0,0
0.496715,0,0,0,0,0,0,0,0,0,0,0,0
0.498149,0,0,0,0,0,0,0,0,0,0,0,0
0.499579,0,0,0,0,0,0,0,0,0,0,0,0
0.501230,0,0,0,0,0,0,0,0,0,0,0,0
0.502658,0,0,0,0,0,0,0,0,0,0,0,0
0.504088,0,0,0,0,0,0,0,0,0,0,0,0
0.505627,0,0,0,0,0,0,0,0,0,0,0,0
0.507050,0,0,0,0,0,0,0,0,0,0,0,0
0.508523,0,0,0,0,0,0,0,0,0,0,0,0
0.512739,0,0,0,0,0,0,0,0,0,0,0,0
0.515574,0,0,0,0,0,0,0,0,0,0,0,0
0.517367,0,0,0,0,0,0,0,0,0,0,0,0
0.518801,0,0,0,0,0,0,0,0,0,0,0,0
0.520231,0,0,0,0,0,0,0,0,0,0,0,0
0.521660,0,0,0,0,0,0,0,0,0,0,0,0
0.523083,0,0,0,0,0,0,0,0,0,0,0,0
0.524680,0,0,0,0,0,0,0,0,0,0,0,0
0.526114,0,0,0,0,0,0,0,0,0,0,0,0
0.527520,0,0,0,0,0,0,0,0,0,0,0,0
0.528913,0,0,0,0,0,0,0,0,0,0,0,0
