elapsed_s,VPC_RESERVED_42,VPC_RESERVED_43,VPC_RESERVED_44,VPC_BE_BUSY_CYCLES,VPC_BE_WORKING_CYCLES,VPC_BE_STALL_CYCLES_TSE_BE
0.609736,0,0,0,0,0,0
0.611079,0,0,0,0,0,0
0.612420,0,0,0,0,0,0
0.613746,0,0,0,0,0,0
0.615077,0,0,0,0,0,0
0.616414,0,0,0,0,0,0
0.617739,0,0,0,0,0,0
0.619083,0,0,0,0,0,0
0.623194,0,0,0,0,0,0
0.624520,0,0,0,0,0,0
0.625852,0,0,0,0,0,0
0.627218,0,0,0,0,0,0
0.628544,0,0,0,0,0,0
0.629870,0,0,0,0,0,0
0.631199,0,0,0,0,0,0
0.632525,0,0,0,0,0,0
0.633850,0,0,0,0,0,0
0.635282,0,0,0,0,0,0
0.636618,0,0,0,0,0,0
0.637947,0,0,0,0,0,0
0.639272,0,0,0,0,0,0
0.640598,0,0,0,0,0,0
0.641922,0,0,0,0,0,0
0.643248,0,0,0,0,0,0
0.644574,0,0,0,0,0,0
0.645899,0,0,0,0,0,0
0.647195,0,0,0,0,0,0
0.648528,0,0,0,0,0,0
0.649854,0,0,0,0,0,0
0.651240,0,0,0,0,0,0
0.652566,0,0,0,0,0,0
0.653891,0,0,0,0,0,0
0.655198,0,0,0,0,0,0
0.656524,0,0,0,0,0,0
0.657855,0,0,0,0,0,0
0.659255,0,0,0,0,0,0
0.660581,0,0,0,0,0,0
0.662037,0,0,0,0,0,0
0.663364,0,0,0,0,0,0
0.664688,0,0,0,0,0,0
0.666012,0,0,0,0,0,0
0.667337,0,0,0,0,0,0
0.668668,0,0,0,0,0,0
0.669992,0,0,0,0,0,0
0.671315,0,0,0,0,0,0
0.672640,0,0,0,0,0,0
0.673964,0,0,0,0,0,0
0.675290,0,0,0,0,0,0
0.676615,0,0,0,0,0,0
0.677938,0,0,0,0,0,0
0.679269,0,0,0,0,0,0
0.680596,0,0,0,0,0,0
0.681920,0,0,0,0,0,0
0.683245,0,0,0,0,0,0
0.684572,0,0,0,0,0,0
0.685896,0,0,0,0,0,0
0.687197,0,0,0,0,0,0
0.688523,0,0,0,0,0,0
0.689854,0,0,0,0,0,0
0.691293,0,0,0,0,0,0
0.692620,0,0,0,0,0,0
0.693946,0,0,0,0,0,0
0.695271,0,0,0,0,0,0
0.696597,0,0,0,0,0,0
0.697922,0,0,0,0,0,0
0.703201,0,0,0,0,0,0
0.704536,0,0,0,0,0,0
0.705862,0,0,0,0,0,0
0.707248,0,0,0,0,0,0
0.708575,0,0,0,0,0,0
0.709900,0,0,0,0,0,0
0.711200,0,0,0,0,0,0
0.712525,0,0,0,0,0,0
0.713850,0,0,0,0,0,0
0.715238,0,0,0,0,0,0
0.716564,0,0,0,0,0,0
0.717891,0,0,0,0,0,0
0.719202,0,0,0,0,0,0
0.720529,0,0,0,0,0,0
0.721854,0,0,0,0,0,0
0.723251,0,0,0,0,0,0
0.724578,0,0,0,0,0,0
0.725912,0,0,0,0,0,0
0.727238,0,0,0,0,0,0
0.728565,0,0,0,0,0,0
0.729891,0,0,0,0,0,0
0.731233,0,0,0,0,0,0
0.732562,0,0,0,0,0,0
0.733887,0,0,0,0,0,0
0.735203,0,0,0,0,0,0
0.736538,0,0,0,0,0,0
0.737864,0,0,0,0,0,0
0.739233,0,0,0,0,0,0
0.740562,0,0,0,0,0,0
0.741888,0,0,0,0,0,0
0.743196,0,0,0,0,0,0
0.744522,0,0,0,0,0,0
0.745850,0,0,0,0,0,0
0.747238,0,0,0,0,0,0
0.748568,0,0,0,0,0,0
0.749897,0,0,0,0,0,0
0.751202,0,0,0,0,0,0
0.752528,0,0,0,0,0,0
0.753854,0,0,0,0,0,0
0.755258,0,0,0,0,0,0
0.756584,0,0,0,0,0,0
0.757917,0,0,0,0,0,0
0.759355,0,0,0,0,0,0
0.760680,0,0,0,0,0,0
0.762388,0,0,0,0,0,0
0.763715,0,0,0,0,0,0
0.765041,0,0,0,0,0,0
0.766366,0,0,0,0,0,0
0.767693,0,0,0,0,0,0
0.769026,0,0,0,0,0,0
0.770370,0,0,0,0,0,0
0.771696,0,0,0,0,0,0
0.773022,0,0,0,0,0,0
0.774347,0,0,0,0,0,0
0.775673,0,0,0,0,0,0
0.776998,0,0,0,0,0,0
0.778342,0,0,0,0,0,0
0.779675,0,0,0,0,0,0
0.781001,0,0,0,0,0,0
0.782325,0,0,0,0,0,0
0.783650,0,0,0,0,0,0
0.784975,0,0,0,0,0,0
0.786320,0,0,0,0,0,0
0.787647,0,0,0,0,0,0
0.788973,0,0,0,0,0,0
0.790305,0,0,0,0,0,0
0.791631,0,0,0,0,0,0
0.792956,0,0,0,0,0,0
0.794281,0,0,0,0,0,0
0.795627,0,0,0,0,0,0
0.796953,0,0,0,0,0,0
0.798278,0,0,0,0,0,0
0.799604,0,0,0,0,0,0
0.800936,0,0,0,0,0,0
0.802261,0,0,0,0,0,0
0.803606,0,0,0,0,0,0
0.804991,0,0,0,0,0,0
0.806317,0,0,0,0,0,0
0.807642,0,0,0,0,0,0
0.808968,0,0,0,0,0,0
0.810293,0,0,0,0,0,0
0.815198,0,0,0,0,0,0
0.816525,0,0,0,0,0,0
0.817850,0,0,0,0,0,0
0.819249,0,0,0,0,0,0
0.820575,0,0,0,0,0,0
0.821906,0,0,0,0,0,0
0.823195,0,0,0,0,0,0
0.824521,0,0,0,0,0,0
0.825846,0,0,0,0,0,0
0.827218,0,0,0,0,0,0
0.828541,0,0,0,0,0,0
0.829865,0,0,0,0,0,0
0.831195,0,0,0,0,0,0
0.832525,0,0,0,0,0,0
0.833848,0,0,0,0,0,0
0.835242,0,0,0,0,0,0
0.836596,0,0,0,0,0,0
0.837922,0,0,0,0,0,0
0.839247,0,0,0,0,0,0
0.840573,0,0,0,0,0,0
0.841898,0,0,0,0,0,0
0.843226,0,0,0,0,0,0
0.844552,0,0,0,0,0,0
0.845878,0,0,0,0,0,0
0.847196,0,0,0,0,0,0
0.848522,0,0,0,0,0,0
0.849847,0,0,0,0,0,0
0.851242,0,0,0,0,0,0
0.852568,0,0,0,0,0,0
0.853899,0,0,0,0,0,0
0.855194,0,0,0,0,0,0
0.856520,0,0,0,0,0,0
0.857845,0,0,0,0,0,0
0.859231,0,0,0,0,0,0
0.860670,0,0,0,0,0,0
0.861995,0,0,0,0,0,0
0.863321,0,0,0,0,0,0
0.864653,0,0,0,0,0,0
0.865978,0,0,0,0,0,0
0.867304,0,0,0,0,0,0
0.868631,0,0,0,0,0,0
0.869956,0,0,0,0,0,0
0.871282,0,0,0,0,0,0
0.872608,0,0,0,0,0,0
0.873933,0,0,0,0,0,0
0.875266,0,0,0,0,0,0
0.876592,0,0,0,0,0,0
0.877916,0,0,0,0,0,0
0.879240,0,0,0,0,0,0
0.880564,0,0,0,0,0,0
0.881888,0,0,0,0,0,0
0.883226,0,0,0,0,0,0
0.884552,0,0,0,0,0,0
0.885884,0,0,0,0,0,0
0.887326,0,0,0,0,0,0
0.888653,0,0,0,0,0,0
0.889978,0,0,0,0,0,0
0.891306,0,0,0,0,0,0
0.892632,0,0,0,0,0,0
0.893958,0,0,0,0,0,0
0.895284,0,0,0,0,0,0
0.896617,0,0,0,0,0,0
0.897942,0,0,0,0,0,0
0.899267,0,0,0,0,0,0
0.900593,0,0,0,0,0,0
0.901918,0,0,0,0,0,0
0.903244,0,0,0,0,0,0
0.904570,0,0,0,0,0,0
0.905895,0,0,0,0,0,0
0.907242,0,0,0,0,0,0
0.908568,0,0,0,0,0,0
0.909894,0,0,0,0,0,0
0.915231,0,0,0,0,0,0
0.916558,0,0,0,0,0,0
0.917890,0,0,0,0,0,0
0.919193,0,0,0,0,0,0
0.920630,0,0,0,0,0,0
0.921954,0,0,0,0,0,0
0.923281,0,0,0,0,0,0
0.924607,0,0,0,0,0,0
0.925932,0,0,0,0,0,0
0.927258,0,0,0,0,0,0
0.928590,0,0,0,0,0,0
0.929916,0,0,0,0,0,0
0.931243,0,0,0,0,0,0
0.932569,0,0,0,0,0,0
0.933893,0,0,0,0,0,0
0.935202,0,0,0,0,0,0
0.936526,0,0,0,0,0,0
0.937850,0,0,0,0,0,0
0.939252,0,0,0,0,0,0
0.940578,0,0,0,0,0,0
0.942018,0,0,0,0,0,0
0.943344,0,0,0,0,0,0
0.944670,0,0,0,0,0,0
0.945996,0,0,0,0,0,0
0.947322,0,0,0,0,0,0
0.948648,0,0,0,0,0,0
0.949980,0,0,0,0,0,0
0.951306,0,0,0,0,0,0
0.952632,0,0,0,0,0,0
0.953957,0,0,0,0,0,0
0.955286,0,0,0,0,0,0
0.956612,0,0,0,0,0,0
0.957937,0,0,0,0,0,0
0.959263,0,0,0,0,0,0
0.960593,0,0,0,0,0,0
0.961917,0,0,0,0,0,0
0.963242,0,0,0,0,0,0
0.964568,0,0,0,0,0,0
0.965914,0,0,0,0,0,0
0.967240,0,0,0,0,0,0
0.968566,0,0,0,0,0,0
0.969892,0,0,0,0,0,0
0.971265,0,0,0,0,0,0
0.972703,0,0,0,0,0,0
0.974029,0,0,0,0,0,0
0.975355,0,0,0,0,0,0
0.976791,0,0,0,0,0,0
0.978117,0,0,0,0,0,0
0.979462,0,0,0,0,0,0
0.980899,0,0,0,0,0,0
0.982345,0,0,0,0,0,0
0.983672,0,0,0,0,0,0
0.984999,0,0,0,0,0,0
0.986345,0,0,0,0,0,0
0.987672,0,0,0,0,0,0
0.988999,0,0,0,0,0,0
0.990326,0,0,0,0,0,0
0.991653,0,0,0,0,0,0
0.992987,0,0,0,0,0,0
0.994332,0,0,0,0,0,0
0.995660,0,0,0,0,0,0
0.996987,0,0,0,0,0,0
0.998316,0,0,0,0,0,0
0.999754,0,0,0,0,0,0
1.001193,0,0,0,0,0,0
1.002652,0,0,0,0,0,0
1.003989,0,0,0,0,0,0
1.005317,0,0,0,0,0,0
1.006754,0,0,0,0,0,0
1.008193,0,0,0,0,0,0
1.009636,0,0,0,0,0,0
1.011100,0,0,0,0,0,0
1.012438,0,0,0,0,0,0
1.013763,0,0,0,0,0,0
1.015097,0,0,0,0,0,0
1.016523,0,0,0,0,0,0
1.017848,0,0,0,0,0,0
1.019253,0,0,0,0,0,0
1.020579,0,0,0,0,0,0
1.022017,0,0,0,0,0,0
1.023359,0,0,0,0,0,0
1.031190,0,0,0,0,0,0
1.032636,0,0,0,0,0,0
1.034074,0,0,0,0,0,0
1.035401,0,0,0,0,0,0
1.036837,0,0,0,0,0,0
1.038163,0,0,0,0,0,0
1.039488,0,0,0,0,0,0
1.040813,0,0,0,0,0,0
1.042138,0,0,0,0,0,0
1.043489,0,0,0,0,0,0
1.044813,0,0,0,0,0,0
1.046138,0,0,0,0,0,0
1.047465,0,0,0,0,0,0
1.048792,0,0,0,0,0,0
1.050117,0,0,0,0,0,0
1.051463,0,0,0,0,0,0
1.052789,0,0,0,0,0,0
1.054121,0,0,0,0,0,0
1.055447,0,0,0,0,0,0
1.056773,0,0,0,0,0,0
1.058099,0,0,0,0,0,0
1.059445,0,0,0,0,0,0
1.060771,0,0,0,0,0,0
1.062096,0,0,0,0,0,0
1.063535,0,0,0,0,0,0
1.064978,0,0,0,0,0,0
1.066322,0,0,0,0,0,0
1.067650,0,0,0,0,0,0
1.068975,0,0,0,0,0,0
1.070301,0,0,0,0,0,0
1.071738,0,0,0,0,0,0
1.073063,0,0,0,0,0,0
1.074408,0,0,0,0,0,0
1.075739,0,0,0,0,0,0
1.077064,0,0,0,0,0,0
1.078395,0,0,0,0,0,0
1.079722,0,0,0,0,0,0
1.081158,0,0,0,0,0,0
1.082503,0,0,0,0,0,0
1.083829,0,0,0,0,0,0
1.085155,0,0,0,0,0,0
1.086487,0,0,0,0,0,0
1.087814,0,0,0,0,0,0
1.089188,0,0,0,0,0,0
1.090643,0,0,0,0,0,0
1.092078,0,0,0,0,0,0
1.093403,0,0,0,0,0,0
1.094727,0,0,0,0,0,0
1.096162,0,0,0,0,0,0
1.097494,0,0,0,0,0,0
1.098838,0,0,0,0,0,0
1.100335,0,0,0,0,0,0
1.101672,0,0,0,0,0,0
1.103109,0,0,0,0,0,0
1.104517,0,0,0,0,0,0
1.105954,0,0,0,0,0,0
1.107391,0,0,0,0,0,0
1.108837,0,0,0,0,0,0
1.110274,0,0,0,0,0,0
1.111736,0,0,0,0,0,0
1.113174,0,0,0,0,0,0
1.114630,0,0,0,0,0,0
1.116068,0,0,0,0,0,0
1.117506,0,0,0,0,0,0
1.118950,0,0,0,0,0,0
1.120306,0,0,0,0,0,0
1.121744,0,0,0,0,0,0
1.123267,0,0,0,0,0,0
1.124705,0,0,0,0,0,0
1.126142,0,0,0,0,0,0
1.127580,0,0,0,0,0,0
1.129024,0,0,0,0,0,0
1.130480,0,0,0,0,0,0
1.131807,0,0,0,0,0,0
1.133133,0,0,0,0,0,0
1.134571,0,0,0,0,0,0
1.136008,0,0,0,0,0,0
1.137446,0,0,0,0,0,0
1.138899,0,0,0,0,0,0
1.140334,0,0,0,0,0,0
1.141769,0,0,0,0,0,0
1.143201,0,0,0,0,0,0
1.144643,0,0,0,0,0,0
