elapsed_s,VPC_US_STREAMOUT_TRANSACTION,VPC_US_NUM_GMEM_READ_SO,VPC_US_STARVE_CYCLES_UCHE_RD,VPC_US_STALL_CYCLES_PRG_END_VPCUS,VPC_US_STARVE_CYCLES_REORDER,VPC_US_BOTTLENECK
1.118948,0,0,0,0,331050,0
1.120921,0,0,0,0,427008,0
1.122566,0,0,0,0,323199,0
1.124353,0,0,0,0,330285,0
1.126181,0,0,0,0,384237,0
1.128088,0,0,0,0,333654,0
1.129916,0,0,0,0,330222,0
1.131745,0,0,0,0,330237,0
1.133593,0,0,0,0,331002,0
1.135501,0,0,0,0,331533,0
1.137328,0,0,0,0,330228,0
1.139154,0,0,0,0,334107,0
1.140980,0,0,0,0,323958,0
1.142865,0,0,0,0,326988,0
1.144650,0,0,0,0,321774,0
1.146432,0,0,0,0,329781,0
1.148258,0,0,0,0,329019,0
1.150082,0,0,0,0,329745,0
1.151904,0,0,0,0,328803,0
1.153768,0,0,0,0,382413,0
1.155889,0,0,0,0,370407,0
1.157549,0,0,0,0,318438,0
1.159189,0,0,0,0,375972,0
1.160841,0,0,0,0,316788,0
1.162401,0,0,0,0,317454,0
1.163958,0,0,0,0,318432,0
1.165542,0,0,0,0,318369,0
1.167112,0,0,0,0,357015,0
1.168825,0,0,0,0,319473,0
1.170386,0,0,0,0,311682,0
1.171943,0,0,0,0,344547,0
1.173540,0,0,0,0,317646,0
1.175379,0,0,0,0,332949,0
1.177317,0,0,0,0,283284,0
1.179099,0,0,0,0,237882,0
1.180929,0,0,0,0,233535,0
1.182832,0,0,0,0,234162,0
1.184656,0,0,0,0,233820,0
1.186480,0,0,0,0,232062,0
1.188322,0,0,0,0,232872,0
1.191594,0,0,0,0,256212,0
1.193257,0,0,0,0,235362,0
1.194915,0,0,0,0,248724,0
1.196665,0,0,0,0,231267,0
