elapsed_s,VPC_FE_POSRAM_FULL_CYCLES,VPC_FE_GMEM_NOP_FULL_CYCLES,VPC_FE_GMEM_POS_FULL_CYCLES,VPC_FE_BOTTLENECK,VPC_US_BUSY_CYCLES,VPC_US_WORKING_CYCLES
1.057004,0,0,0,0,0,0
1.058827,0,0,0,0,0,0
1.060647,0,0,0,0,0,0
1.062474,0,0,0,0,0,0
1.064389,0,0,0,0,0,0
1.066007,0,0,0,0,0,0
1.067786,0,0,0,0,0,0
1.069610,0,0,0,0,0,0
1.071433,0,0,0,0,0,0
1.073258,0,0,0,0,0,0
1.074899,0,0,0,0,0,0
1.076475,0,0,0,0,0,0
1.078199,0,0,0,0,0,0
1.079975,0,0,0,0,0,0
1.081528,0,0,0,0,0,0
1.083107,0,0,0,0,0,0
1.084881,0,0,0,0,0,0
1.086535,0,0,0,0,0,0
1.088188,0,0,0,0,0,0
1.089966,0,0,0,0,0,0
1.091775,0,0,0,0,0,0
1.093388,0,0,0,0,0,0
1.095451,0,0,0,0,0,0
1.097348,0,0,0,0,0,0
1.099267,0,0,0,0,0,0
1.101089,0,0,0,0,0,0
1.103096,0,0,0,0,0,0
1.104724,0,0,0,0,0,0
1.106454,0,0,0,0,0,0
1.108238,0,0,0,0,0,0
1.109849,0,0,0,0,0,0
1.111424,0,0,0,0,0,0
1.113427,0,0,0,0,0,0
1.115047,0,0,0,0,0,0
1.116622,0,0,0,0,0,0
1.118221,0,0,0,0,0,0
1.119795,0,0,0,0,0,0
1.121442,0,0,0,0,0,0
1.123210,0,0,0,0,0,0
1.125033,0,0,0,0,0,0
1.126856,0,0,0,0,0,0
1.128772,0,0,0,0,0,0
1.130600,0,0,0,0,0,0
1.132418,0,0,0,0,0,0
1.135338,0,0,0,0,0,0
1.138209,0,0,0,0,0,0
1.139853,0,0,0,0,0,0
1.141409,0,0,0,0,0,0
1.142935,0,0,0,0,0,0
1.144493,0,0,0,0,0,0
1.146257,0,0,0,0,0,0
1.148327,0,0,0,0,0,0
1.149943,0,0,0,0,0,0
1.151521,0,0,0,0,0,0
1.153207,0,0,0,0,0,0
1.155238,0,0,0,0,0,0
1.156799,0,0,0,0,0,0
1.158350,0,0,0,0,0,0
1.159932,0,0,0,0,0,0
1.161569,0,0,0,0,0,0
1.163136,0,0,0,0,0,0
1.164701,0,0,0,0,0,0
1.166270,0,0,0,0,0,0
1.167912,0,0,0,0,0,0
1.169759,0,0,0,0,0,0
1.171406,0,0,0,0,0,0
1.173194,0,0,0,0,0,0
1.175020,0,0,0,0,0,0
1.176921,0,0,0,0,0,0
1.178902,0,0,0,0,0,0
1.180723,0,0,0,0,0,0
1.182307,0,0,0,0,0,0
1.183885,0,0,0,0,0,0
1.185691,0,0,0,0,0,0
1.187515,0,0,0,0,0,0
1.189370,0,0,0,0,0,0
1.191249,0,0,0,0,0,0
1.193099,0,0,0,0,0,0
1.194926,0,0,0,0,0,0
1.196747,0,0,0,0,0,0
1.198579,0,0,0,0,0,0
1.200482,0,0,0,0,0,0
1.202473,0,0,0,0,0,0
1.204116,0,0,0,0,0,0
1.205899,0,0,0,0,0,0
1.207724,0,0,0,0,0,0
1.209630,0,0,0,0,0,0
1.211442,0,0,0,0,0,0
1.213309,0,0,0,0,0,0
1.215083,0,0,0,0,0,0
1.216739,0,0,0,0,0,0
1.218310,0,0,0,0,0,0
1.219880,0,0,0,0,0,0
1.221449,0,0,0,0,0,0
1.223221,0,0,0,0,0,0
1.225046,0,0,0,0,0,0
1.226683,0,0,0,0,0,0
1.228408,0,0,0,0,0,0
1.230156,0,0,0,0,0,0
1.232023,0,0,0,0,0,0
1.233730,0,0,0,0,0,0
1.235293,0,0,0,0,0,0
1.236869,0,0,0,0,0,0
1.238425,0,0,0,0,0,0
1.239994,0,0,0,0,0,0
1.241842,0,0,0,0,0,0
1.243668,0,0,0,0,0,0
1.245494,0,0,0,0,0,0
1.247342,0,0,0,0,0,0
1.249172,0,0,0,0,0,0
1.250998,0,0,0,0,0,0
1.252820,0,0,0,0,0,0
1.254653,0,0,0,0,0,0
1.256554,0,0,0,0,0,0
1.258609,0,0,0,0,0,0
1.260320,0,0,0,0,0,0
1.261906,0,0,0,0,0,0
1.263469,0,0,0,0,0,0
1.265270,0,0,0,0,0,0
1.266830,0,0,0,0,0,0
1.268404,0,0,0,0,0,0
1.269960,0,0,0,0,0,0
1.271718,0,0,0,0,0,0
1.273417,0,0,0,0,0,0
1.275151,0,0,0,0,0,0
1.276991,0,0,0,0,0,0
1.278724,0,0,0,0,0,0
1.280504,0,0,0,0,0,0
1.282378,0,0,0,0,0,0
1.284135,0,0,0,0,0,0
1.285749,0,0,0,0,0,0
1.287501,0,0,0,0,0,0
1.289146,0,0,0,0,0,0
1.290929,0,0,0,0,0,0
1.292748,0,0,0,0,0,0
1.294575,0,0,0,0,0,0
1.296475,0,0,0,0,0,0
1.298441,0,0,0,0,0,0
1.300278,0,0,0,0,0,0
1.302099,0,0,0,0,0,0
1.303923,0,0,0,0,0,0
1.305828,0,0,0,0,0,0
1.307650,0,0,0,0,0,0
1.309474,0,0,0,0,0,0
1.311120,0,0,0,0,0,0
1.312981,0,0,0,0,0,0
1.314806,0,0,0,0,0,0
1.316624,0,0,0,0,0,0
