elapsed_s,VPC_US_STREAMOUT_TRANSACTION,VPC_US_NUM_GMEM_READ_SO,VPC_US_STARVE_CYCLES_UCHE_RD,VPC_US_STALL_CYCLES_PRG_END_VPCUS,VPC_US_STARVE_CYCLES_REORDER,VPC_US_BOTTLENECK
0.228606,0,0,0,0,1316187,0
0.230173,0,0,0,0,1297206,0
0.231780,0,0,0,0,1301913,0
0.233342,0,0,0,0,1306086,0
0.234904,0,0,0,0,1300071,0
0.236464,0,0,0,0,1297788,0
0.237911,0,0,0,0,1294647,0
0.239443,0,0,0,0,1291512,0
0.241003,0,0,0,0,1296360,0
0.242563,0,0,0,0,1293897,0
0.244121,0,0,0,0,1296276,0
0.245725,0,0,0,0,1304490,0
0.247285,0,0,0,0,1293771,0
0.248912,0,0,0,0,1296315,0
0.250472,0,0,0,0,1295679,0
0.252252,0,0,0,0,1534776,0
0.253753,0,0,0,0,1262559,0
0.255283,0,0,0,0,1297164,0
0.256895,0,0,0,0,1292382,0
0.258452,0,0,0,0,1297329,0
0.260024,0,0,0,0,1298568,0
0.261629,0,0,0,0,1298091,0
0.263189,0,0,0,0,1299210,0
0.264747,0,0,0,0,1318233,0
0.266311,0,0,0,0,1297437,0
0.267869,0,0,0,0,1294935,0
0.269429,0,0,0,0,1299744,0
0.271004,0,0,0,0,1329522,0
0.272563,0,0,0,0,1305294,0
0.274125,0,0,0,0,1328400,0
0.275683,0,0,0,0,1294626,0
0.277287,0,0,0,0,1299345,0
0.278847,0,0,0,0,1295904,0
0.280405,0,0,0,0,1297404,0
0.281978,0,0,0,0,1296393,0
0.283538,0,0,0,0,1293510,0
0.285098,0,0,0,0,1294332,0
0.286657,0,0,0,0,1290552,0
0.288215,0,0,0,0,1296417,0
0.289775,0,0,0,0,1299906,0
0.291333,0,0,0,0,1295133,0
0.292907,0,0,0,0,1300398,0
0.294466,0,0,0,0,1323063,0
0.296024,0,0,0,0,1295184,0
0.297584,0,0,0,0,1297431,0
0.299143,0,0,0,0,1294782,0
0.300700,0,0,0,0,1311558,0
0.302264,0,0,0,0,1292424,0
0.303834,0,0,0,0,1326822,0
0.305394,0,0,0,0,1297602,0
0.306953,0,0,0,0,1297827,0
0.308511,0,0,0,0,1296096,0
0.310021,0,0,0,0,1262403,0
0.311550,0,0,0,0,1296222,0
0.313136,0,0,0,0,1314249,0
0.314711,0,0,0,0,1295547,0
0.316268,0,0,0,0,1295325,0
0.317828,0,0,0,0,1294722,0
0.319387,0,0,0,0,1304337,0
0.320948,0,0,0,0,1293624,0
0.322507,0,0,0,0,1295469,0
0.324065,0,0,0,0,1296357,0
0.325682,0,0,0,0,1304796,0
0.327242,0,0,0,0,1292124,0
0.328800,0,0,0,0,1448088,0
0.330405,0,0,0,0,3009147,0
0.332365,0,0,0,0,1345122,0
0.333801,0,0,0,0,1265340,0
0.335206,0,0,0,0,1208532,0
0.336611,0,0,0,0,1474665,0
0.338083,0,0,0,0,1252095,0
0.339474,0,0,0,0,1189995,0
0.341067,0,0,0,0,1451625,0
0.342675,0,0,0,0,1299075,0
0.344235,0,0,0,0,1298712,0
0.345796,0,0,0,0,1333482,0
0.347371,0,0,0,0,1299348,0
0.348935,0,0,0,0,1299291,0
0.350497,0,0,0,0,1305300,0
0.352057,0,0,0,0,1295886,0
0.353619,0,0,0,0,1334985,0
0.355182,0,0,0,0,1303635,0
0.357180,0,0,0,0,5232912,0
0.359832,0,0,0,0,1310694,0
0.361249,0,0,0,0,1237245,0
0.362651,0,0,0,0,1208310,0
0.364049,0,0,0,0,1266816,0
0.365449,0,0,0,0,1210860,0
0.366846,0,0,0,0,1240944,0
0.368364,0,0,0,0,1300101,0
0.369925,0,0,0,0,1303182,0
0.371500,0,0,0,0,1299825,0
0.373064,0,0,0,0,1445499,0
0.374669,0,0,0,0,1293939,0
0.376229,0,0,0,0,1295865,0
0.377789,0,0,0,0,1297830,0
0.379349,0,0,0,0,1298760,0
0.380910,0,0,0,0,1294368,0
0.382359,0,0,0,0,1264899,0
0.383761,0,0,0,0,1281468,0
0.385159,0,0,0,0,1211718,0
0.386556,0,0,0,0,1263603,0
0.387952,0,0,0,0,1260162,0
0.389392,0,0,0,0,1266210,0
0.390918,0,0,0,0,1295808,0
0.392490,0,0,0,0,1292571,0
0.394113,0,0,0,0,1295304,0
0.395674,0,0,0,0,1324968,0
0.397235,0,0,0,0,1299276,0
0.398797,0,0,0,0,1293729,0
0.400356,0,0,0,0,1300536,0
0.401916,0,0,0,0,1298505,0
0.403490,0,0,0,0,1294281,0
0.405051,0,0,0,0,1299543,0
0.406613,0,0,0,0,1294020,0
0.408172,0,0,0,0,1298505,0
0.409733,0,0,0,0,1280838,0
0.411292,0,0,0,0,1299954,0
0.412936,0,0,0,0,1189404,0
0.414338,0,0,0,0,1268664,0
0.415741,0,0,0,0,1214928,0
0.417267,0,0,0,0,1334445,0
0.418827,0,0,0,0,1299312,0
0.420386,0,0,0,0,1296741,0
0.421989,0,0,0,0,1297500,0
0.423549,0,0,0,0,1296369,0
0.425125,0,0,0,0,1285548,0
0.426684,0,0,0,0,1293123,0
0.428242,0,0,0,0,1297449,0
0.429802,0,0,0,0,1300302,0
0.431363,0,0,0,0,1296477,0
0.432924,0,0,0,0,1303095,0
0.434485,0,0,0,0,1297227,0
0.435932,0,0,0,0,1173705,0
0.437509,0,0,0,0,1231440,0
0.439070,0,0,0,0,1265268,0
0.440628,0,0,0,0,1252308,0
0.442192,0,0,0,0,1243719,0
0.443751,0,0,0,0,1241379,0
0.445312,0,0,0,0,1241571,0
0.446887,0,0,0,0,1239738,0
0.448447,0,0,0,0,1239867,0
0.450007,0,0,0,0,1235502,0
0.451565,0,0,0,0,1233600,0
0.453176,0,0,0,0,1234815,0
0.454719,0,0,0,0,1245276,0
0.456279,0,0,0,0,1246215,0
0.457853,0,0,0,0,1248525,0
0.459414,0,0,0,0,1238520,0
0.460975,0,0,0,0,1240302,0
0.462534,0,0,0,0,1240221,0
0.464092,0,0,0,0,1233684,0
0.465652,0,0,0,0,1240575,0
0.467213,0,0,0,0,1241946,0
0.468819,0,0,0,0,1108902,0
0.470405,0,0,0,0,1274373,0
0.471963,0,0,0,0,1241586,0
0.473524,0,0,0,0,1248117,0
0.475085,0,0,0,0,1243335,0
0.476642,0,0,0,0,1251567,0
0.478205,0,0,0,0,1237935,0
0.479777,0,0,0,0,1240035,0
0.481337,0,0,0,0,1236696,0
0.482897,0,0,0,0,1238334,0
0.484454,0,0,0,0,1239150,0
0.486059,0,0,0,0,1244583,0
0.487620,0,0,0,0,1236087,0
0.489182,0,0,0,0,1243593,0
0.490755,0,0,0,0,1270761,0
0.492313,0,0,0,0,1237704,0
0.493872,0,0,0,0,1239432,0
0.495432,0,0,0,0,1242072,0
0.496993,0,0,0,0,1238205,0
0.498552,0,0,0,0,1238886,0
0.500109,0,0,0,0,1243977,0
0.501726,0,0,0,0,1242351,0
0.503285,0,0,0,0,1238082,0
0.504924,0,0,0,0,1164843,0
0.506332,0,0,0,0,1178010,0
0.507732,0,0,0,0,1139796,0
0.509258,0,0,0,0,1243851,0
0.510818,0,0,0,0,1266600,0
0.512388,0,0,0,0,1238997,0
0.513947,0,0,0,0,1240902,0
0.515506,0,0,0,0,1240083,0
0.517066,0,0,0,0,1378329,0
0.518669,0,0,0,0,1241151,0
0.520227,0,0,0,0,1240824,0
0.521787,0,0,0,0,1239666,0
0.523360,0,0,0,0,1236429,0
0.524922,0,0,0,0,1244763,0
0.526483,0,0,0,0,1233000,0
0.528040,0,0,0,0,1341699,0
0.529508,0,0,0,0,1209462,0
0.530913,0,0,0,0,1167105,0
0.533073,0,0,0,0,1830279,0
0.534728,0,0,0,0,1218471,0
0.536165,0,0,0,0,1233255,0
0.537608,0,0,0,0,1199538,0
0.539004,0,0,0,0,1204053,0
0.540398,0,0,0,0,1199055,0
0.541802,0,0,0,0,1200786,0
0.543210,0,0,0,0,1165632,0
0.544607,0,0,0,0,1210170,0
0.546150,0,0,0,0,1243716,0
0.547711,0,0,0,0,1242300,0
0.549316,0,0,0,0,1248573,0
0.550878,0,0,0,0,1244880,0
0.552437,0,0,0,0,1244007,0
0.553999,0,0,0,0,1242225,0
0.555560,0,0,0,0,1239342,0
0.557136,0,0,0,0,1245138,0
0.558697,0,0,0,0,1242690,0
0.560256,0,0,0,0,1247754,0
0.561817,0,0,0,0,1242333,0
0.563379,0,0,0,0,1243692,0
0.564941,0,0,0,0,1112169,0
0.566573,0,0,0,0,1251483,0
0.568080,0,0,0,0,1208817,0
0.569614,0,0,0,0,1244055,0
0.571174,0,0,0,0,1241691,0
0.572733,0,0,0,0,1287906,0
0.574298,0,0,0,0,1237470,0
0.575856,0,0,0,0,1240572,0
0.577418,0,0,0,0,1238994,0
0.578989,0,0,0,0,1239732,0
0.580547,0,0,0,0,1456560,0
0.582205,0,0,0,0,1177548,0
0.583764,0,0,0,0,1235406,0
0.585324,0,0,0,0,1239888,0
0.586882,0,0,0,0,1267755,0
0.588439,0,0,0,0,1262955,0
0.590010,0,0,0,0,1261074,0
0.591578,0,0,0,0,1452939,0
0.593196,0,0,0,0,1246056,0
0.594755,0,0,0,0,1237332,0
0.596313,0,0,0,0,1240950,0
0.597915,0,0,0,0,1247631,0
0.599476,0,0,0,0,1236018,0
0.601050,0,0,0,0,1237818,0
0.602609,0,0,0,0,1240500,0
0.604167,0,0,0,0,1239525,0
0.605726,0,0,0,0,1236450,0
0.607285,0,0,0,0,1237464,0
0.608920,0,0,0,0,1426437,0
0.610418,0,0,0,0,1211091,0
0.611828,0,0,0,0,1192278,0
0.613400,0,0,0,0,1208532,0
0.614958,0,0,0,0,1265625,0
0.616516,0,0,0,0,1237977,0
0.618128,0,0,0,0,1399980,0
0.619686,0,0,0,0,1238850,0
0.621247,0,0,0,0,1237764,0
0.622820,0,0,0,0,1242219,0
0.624379,0,0,0,0,1268358,0
0.625938,0,0,0,0,1238229,0
0.627497,0,0,0,0,1241025,0
0.629058,0,0,0,0,1246704,0
0.630618,0,0,0,0,1239168,0
0.632175,0,0,0,0,1237365,0
0.633748,0,0,0,0,1245564,0
0.635308,0,0,0,0,1238139,0
0.636869,0,0,0,0,1242429,0
0.638430,0,0,0,0,1266801,0
0.639987,0,0,0,0,1241646,0
0.641549,0,0,0,0,1239285,0
0.643108,0,0,0,0,1269513,0
0.644677,0,0,0,0,1371855,0
0.646280,0,0,0,0,1236972,0
0.647839,0,0,0,0,1237731,0
0.649399,0,0,0,0,1235838,0
0.650956,0,0,0,0,1129425,0
0.652361,0,0,0,0,1152924,0
0.653754,0,0,0,0,1211052,0
0.655299,0,0,0,0,1244202,0
0.656862,0,0,0,0,1229514,0
0.658414,0,0,0,0,1231872,0
0.659965,0,0,0,0,1231950,0
0.661439,0,0,0,0,1204353,0
0.662966,0,0,0,0,1222950,0
0.664516,0,0,0,0,1227120,0
0.666221,0,0,0,0,1670634,0
0.667779,0,0,0,0,1236273,0
0.669340,0,0,0,0,1241922,0
0.670900,0,0,0,0,1240104,0
0.672458,0,0,0,0,1241820,0
0.674018,0,0,0,0,1247652,0
0.675578,0,0,0,0,1237008,0
0.677152,0,0,0,0,1385451,0
0.678756,0,0,0,0,1236915,0
0.680193,0,0,0,0,1209978,0
0.681723,0,0,0,0,1238400,0
0.683297,0,0,0,0,1297746,0
0.684878,0,0,0,0,1242516,0
0.686439,0,0,0,0,1241319,0
0.688010,0,0,0,0,1248603,0
0.689573,0,0,0,0,1270368,0
0.691134,0,0,0,0,1241370,0
0.692693,0,0,0,0,1251879,0
0.694257,0,0,0,0,1240554,0
0.695936,0,0,0,0,1282821,0
0.697647,0,0,0,0,3784893,0
0.700144,0,0,0,0,1235589,0
0.701556,0,0,0,0,1297275,0
0.702974,0,0,0,0,1131807,0
0.704366,0,0,0,0,1198764,0
0.705796,0,0,0,0,1196394,0
0.707187,0,0,0,0,1196979,0
0.708578,0,0,0,0,1482924,0
0.710079,0,0,0,0,1196418,0
0.711596,0,0,0,0,1231581,0
0.713026,0,0,0,0,1210167,0
0.714428,0,0,0,0,1156017,0
0.715821,0,0,0,0,1196532,0
0.717216,0,0,0,0,1145367,0
0.718614,0,0,0,0,1212720,0
0.720011,0,0,0,0,1202511,0
0.721421,0,0,0,0,1201359,0
0.722819,0,0,0,0,1210296,0
0.724215,0,0,0,0,1209855,0
0.725613,0,0,0,0,1208829,0
0.727011,0,0,0,0,1143063,0
0.728407,0,0,0,0,1207542,0
0.729803,0,0,0,0,1202949,0
0.731326,0,0,0,0,1239036,0
0.732903,0,0,0,0,1248093,0
0.734466,0,0,0,0,1245465,0
0.736025,0,0,0,0,1247082,0
0.737588,0,0,0,0,1247916,0
0.739149,0,0,0,0,1240692,0
0.740709,0,0,0,0,1252431,0
0.742269,0,0,0,0,1228362,0
0.743833,0,0,0,0,1233576,0
0.745266,0,0,0,0,1209582,0
0.746797,0,0,0,0,1242129,0
0.748355,0,0,0,0,1243524,0
0.749917,0,0,0,0,1247013,0
0.751479,0,0,0,0,1239702,0
0.753040,0,0,0,0,1246200,0
0.754492,0,0,0,0,1197765,0
0.756023,0,0,0,0,1195290,0
0.757630,0,0,0,0,1192020,0
0.759192,0,0,0,0,1198080,0
0.760752,0,0,0,0,1208511,0
0.762318,0,0,0,0,1192074,0
0.765165,0,0,0,0,11172048,0
0.770055,0,0,0,0,1165047,0
0.771460,0,0,0,0,1152771,0
0.772947,0,0,0,0,1151919,0
0.774343,0,0,0,0,1147629,0
0.775735,0,0,0,0,1150527,0
0.777129,0,0,0,0,1161264,0
0.778526,0,0,0,0,1158543,0
0.779922,0,0,0,0,1157484,0
0.781331,0,0,0,0,1161468,0
0.782727,0,0,0,0,1158492,0
0.784122,0,0,0,0,1157160,0
0.785519,0,0,0,0,1158204,0
0.786914,0,0,0,0,1159485,0
0.788309,0,0,0,0,1158150,0
0.789741,0,0,0,0,1156629,0
0.791137,0,0,0,0,1155579,0
0.792550,0,0,0,0,1355652,0
0.794015,0,0,0,0,1157451,0
0.795410,0,0,0,0,1157175,0
0.796805,0,0,0,0,1163622,0
0.798331,0,0,0,0,1188513,0
0.799889,0,0,0,0,1187415,0
0.801450,0,0,0,0,1190115,0
0.803022,0,0,0,0,1190061,0
0.804580,0,0,0,0,1205208,0
0.806146,0,0,0,0,1189617,0
0.807704,0,0,0,0,1187193,0
0.809264,0,0,0,0,1189701,0
0.810824,0,0,0,0,1186854,0
0.812383,0,0,0,0,1189392,0
0.813828,0,0,0,0,1155822,0
0.815358,0,0,0,0,1190142,0
0.816920,0,0,0,0,1188807,0
0.818478,0,0,0,0,1193142,0
0.820037,0,0,0,0,1190250,0
0.821643,0,0,0,0,1193931,0
0.823203,0,0,0,0,1191444,0
0.824774,0,0,0,0,1204905,0
0.826337,0,0,0,0,1193130,0
0.827895,0,0,0,0,1192368,0
0.829457,0,0,0,0,1187625,0
0.831018,0,0,0,0,1188132,0
0.832575,0,0,0,0,1199175,0
0.834139,0,0,0,0,1189731,0
0.835711,0,0,0,0,1193568,0
0.837316,0,0,0,0,1191702,0
0.838876,0,0,0,0,1188831,0
0.840434,0,0,0,0,1189422,0
0.841994,0,0,0,0,1193877,0
0.843554,0,0,0,0,1193535,0
0.845115,0,0,0,0,1193901,0
0.846689,0,0,0,0,1190514,0
0.848248,0,0,0,0,1188873,0
0.849807,0,0,0,0,1189986,0
0.851367,0,0,0,0,1195452,0
0.852927,0,0,0,0,1187856,0
0.854364,0,0,0,0,1175559,0
0.855898,0,0,0,0,1190481,0
0.857370,0,0,0,0,1185747,0
0.858929,0,0,0,0,1189608,0
0.860488,0,0,0,0,1188816,0
0.861997,0,0,0,0,1154709,0
0.863525,0,0,0,0,1193580,0
0.865084,0,0,0,0,1189047,0
0.866641,0,0,0,0,1193625,0
0.868212,0,0,0,0,1197639,0
0.869815,0,0,0,0,1193826,0
0.871374,0,0,0,0,1188660,0
0.872934,0,0,0,0,1192806,0
0.874494,0,0,0,0,1191510,0
0.876052,0,0,0,0,1186944,0
0.877613,0,0,0,0,1190106,0
0.879186,0,0,0,0,1192557,0
0.880744,0,0,0,0,1204299,0
0.882307,0,0,0,0,1189218,0
0.883864,0,0,0,0,1190508,0
0.885469,0,0,0,0,1192059,0
0.887029,0,0,0,0,1191645,0
0.888585,0,0,0,0,1198851,0
0.890162,0,0,0,0,1194585,0
0.891721,0,0,0,0,1191846,0
0.893575,0,0,0,0,1207410,0
0.895139,0,0,0,0,1184019,0
0.896698,0,0,0,0,1206351,0
0.898263,0,0,0,0,1190460,0
0.899823,0,0,0,0,1188801,0
0.901440,0,0,0,0,1194303,0
0.903001,0,0,0,0,1187760,0
0.904559,0,0,0,0,1200924,0
0.906124,0,0,0,0,1188345,0
0.907682,0,0,0,0,1188615,0
0.909243,0,0,0,0,1188555,0
0.910803,0,0,0,0,1192032,0
0.912375,0,0,0,0,1186503,0
0.913936,0,0,0,0,1193499,0
0.915498,0,0,0,0,1191900,0
0.917058,0,0,0,0,1196568,0
0.918619,0,0,0,0,1190523,0
0.920177,0,0,0,0,1191543,0
0.921739,0,0,0,0,1194519,0
0.923313,0,0,0,0,1189956,0
0.924874,0,0,0,0,1196955,0
0.926436,0,0,0,0,1191081,0
0.927995,0,0,0,0,1201278,0
0.929556,0,0,0,0,1192407,0
0.931117,0,0,0,0,1190424,0
0.932676,0,0,0,0,1329669,0
0.934163,0,0,0,0,1175613,0
0.935568,0,0,0,0,1164942,0
0.936970,0,0,0,0,1156413,0
0.938367,0,0,0,0,1159278,0
0.939800,0,0,0,0,1158858,0
0.941199,0,0,0,0,1158045,0
0.942723,0,0,0,0,1191285,0
0.944283,0,0,0,0,1188618,0
0.945856,0,0,0,0,1193265,0
0.947417,0,0,0,0,1193055,0
0.948979,0,0,0,0,1322130,0
0.950583,0,0,0,0,1186386,0
0.952142,0,0,0,0,1189926,0
0.953702,0,0,0,0,1191048,0
0.955263,0,0,0,0,1190658,0
0.956902,0,0,0,0,1373538,0
0.958524,0,0,0,0,1190622,0
0.960084,0,0,0,0,1192029,0
0.961646,0,0,0,0,1190751,0
0.963206,0,0,0,0,1190625,0
0.964765,0,0,0,0,1201560,0
0.966331,0,0,0,0,1191387,0
0.967903,0,0,0,0,1191411,0
0.969465,0,0,0,0,1194642,0
0.971026,0,0,0,0,1190406,0
0.972586,0,0,0,0,1202625,0
0.974149,0,0,0,0,1181577,0
0.975718,0,0,0,0,1234089,0
0.977176,0,0,0,0,1180329,0
0.978601,0,0,0,0,1156680,0
0.980127,0,0,0,0,1189398,0
0.981618,0,0,0,0,1179690,0
0.983063,0,0,0,0,1180806,0
0.984616,0,0,0,0,1205787,0
0.986180,0,0,0,0,1183845,0
0.987738,0,0,0,0,1189494,0
0.989314,0,0,0,0,1190712,0
0.990874,0,0,0,0,1194672,0
0.992431,0,0,0,0,1193814,0
0.993992,0,0,0,0,1193466,0
0.995552,0,0,0,0,1190310,0
0.997113,0,0,0,0,1324908,0
0.998717,0,0,0,0,1191351,0
1.000290,0,0,0,0,1189776,0
1.001850,0,0,0,0,1193766,0
1.003410,0,0,0,0,1190565,0
1.004972,0,0,0,0,1192227,0
1.006532,0,0,0,0,1188663,0
1.008090,0,0,0,0,1188930,0
1.009651,0,0,0,0,1190664,0
1.011223,0,0,0,0,1188855,0
1.012782,0,0,0,0,1205574,0
1.014348,0,0,0,0,1188729,0
1.015907,0,0,0,0,1192422,0
1.017468,0,0,0,0,1192980,0
1.019028,0,0,0,0,1191270,0
1.020586,0,0,0,0,1197699,0
1.022164,0,0,0,0,1192971,0
1.023723,0,0,0,0,1189365,0
1.025284,0,0,0,0,1191516,0
1.026844,0,0,0,0,1196745,0
1.028403,0,0,0,0,1188498,0
1.030005,0,0,0,0,1187097,0
1.031565,0,0,0,0,1189623,0
1.033141,0,0,0,0,1191441,0
1.034701,0,0,0,0,1193154,0
1.036260,0,0,0,0,1191024,0
1.037819,0,0,0,0,1188348,0
1.039379,0,0,0,0,1192275,0
1.040940,0,0,0,0,1191162,0
1.042500,0,0,0,0,1192194,0
1.044071,0,0,0,0,1192743,0
1.045570,0,0,0,0,1183854,0
1.047000,0,0,0,0,1161942,0
1.048401,0,0,0,0,1162056,0
1.049802,0,0,0,0,1163184,0
1.051200,0,0,0,0,1160610,0
1.052596,0,0,0,0,1160214,0
1.054055,0,0,0,0,1186863,0
1.055469,0,0,0,0,1165227,0
1.056872,0,0,0,0,1157388,0
1.058397,0,0,0,0,1193061,0
1.059957,0,0,0,0,1194672,0
1.061564,0,0,0,0,1196958,0
1.063126,0,0,0,0,1192989,0
1.064700,0,0,0,0,1206822,0
1.066266,0,0,0,0,1193271,0
1.067827,0,0,0,0,1192062,0
1.069390,0,0,0,0,1196976,0
1.070951,0,0,0,0,1195383,0
1.072512,0,0,0,0,1196664,0
1.074175,0,0,0,0,1401303,0
1.075617,0,0,0,0,1098801,0
1.077069,0,0,0,0,1212729,0
1.078705,0,0,0,0,1109241,0
1.080265,0,0,0,0,1104819,0
1.081826,0,0,0,0,1109496,0
1.083388,0,0,0,0,1109541,0
1.085077,0,0,0,0,2074404,0
1.087553,0,0,0,0,1085052,0
1.088968,0,0,0,0,1094031,0
1.090376,0,0,0,0,1081563,0
1.091775,0,0,0,0,1078593,0
1.093173,0,0,0,0,1197690,0
1.094614,0,0,0,0,1081122,0
1.096011,0,0,0,0,1215987,0
1.097472,0,0,0,0,1077030,0
1.098998,0,0,0,0,1109247,0
1.100559,0,0,0,0,1117578,0
1.102125,0,0,0,0,1107381,0
1.103686,0,0,0,0,1103511,0
1.105248,0,0,0,0,1105896,0
1.106687,0,0,0,0,1090281,0
1.108236,0,0,0,0,1112094,0
1.109842,0,0,0,0,1113234,0
1.111405,0,0,0,0,1109949,0
1.112969,0,0,0,0,1108608,0
1.114663,0,0,0,0,1116036,0
1.116163,0,0,0,0,1123701,0
1.117730,0,0,0,0,1113099,0
