elapsed_s,VPC_RESERVED_42,VPC_RESERVED_43,VPC_RESERVED_44,VPC_BE_BUSY_CYCLES,VPC_BE_WORKING_CYCLES,VPC_BE_STALL_CYCLES_TSE_BE
0.123075,0,0,0,0,0,0
0.124637,0,0,0,0,0,0
0.126202,0,0,0,0,0,0
0.127764,0,0,0,0,0,0
0.129324,0,0,0,0,0,0
0.130900,0,0,0,0,0,0
0.132464,0,0,0,0,0,0
0.134027,0,0,0,0,0,0
0.135595,0,0,0,0,0,0
0.137155,0,0,0,0,0,0
0.138719,0,0,0,0,0,0
0.140281,0,0,0,0,0,0
0.141855,0,0,0,0,0,0
0.143337,0,0,0,0,0,0
0.144886,0,0,0,0,0,0
0.146359,0,0,0,0,0,0
0.147918,0,0,0,0,0,0
0.149291,0,0,0,0,0,0
0.150697,0,0,0,0,0,0
0.152104,0,0,0,0,0,0
0.153502,0,0,0,0,0,0
0.154900,0,0,0,0,0,0
0.156296,0,0,0,0,0,0
0.157845,0,0,0,0,0,0
0.159409,0,0,0,0,0,0
0.160862,0,0,0,0,0,0
0.162435,0,0,0,0,0,0
0.163996,0,0,0,0,0,0
0.165598,0,0,0,0,0,0
0.167158,0,0,0,0,0,0
0.168718,0,0,0,0,0,0
0.170281,0,0,0,0,0,0
0.171810,0,0,0,0,0,0
0.173258,0,0,0,0,0,0
0.174670,0,0,0,0,0,0
0.176070,0,0,0,0,0,0
0.177467,0,0,0,0,0,0
0.178864,0,0,0,0,0,0
0.180260,0,0,0,0,0,0
0.181699,0,0,0,0,0,0
0.183225,0,0,0,0,0,0
0.184798,0,0,0,0,0,0
0.186357,0,0,0,0,0,0
0.187808,0,0,0,0,0,0
0.189239,0,0,0,0,0,0
0.190639,0,0,0,0,0,0
0.191990,0,0,0,0,0,0
0.193339,0,0,0,0,0,0
0.194755,0,0,0,0,0,0
0.196103,0,0,0,0,0,0
0.197498,0,0,0,0,0,0
0.198870,0,0,0,0,0,0
0.200192,0,0,0,0,0,0
0.201509,0,0,0,0,0,0
0.202874,0,0,0,0,0,0
0.204194,0,0,0,0,0,0
0.205555,0,0,0,0,0,0
0.206858,0,0,0,0,0,0
0.208158,0,0,0,0,0,0
0.209457,0,0,0,0,0,0
0.210806,0,0,0,0,0,0
0.212109,0,0,0,0,0,0
0.213439,0,0,0,0,0,0
0.214809,0,0,0,0,0,0
0.216189,0,0,0,0,0,0
0.217556,0,0,0,0,0,0
0.218973,0,0,0,0,0,0
0.220341,0,0,0,0,0,0
0.221722,0,0,0,0,0,0
0.223134,0,0,0,0,0,0
0.224479,0,0,0,0,0,0
0.225827,0,0,0,0,0,0
0.227267,0,0,0,0,0,0
0.228612,0,0,0,0,0,0
0.230019,0,0,0,0,0,0
0.231802,0,0,0,0,0,0
0.233228,0,0,0,0,0,0
0.235477,0,0,0,0,0,0
0.236879,0,0,0,0,0,0
0.238347,0,0,0,0,0,0
0.239747,0,0,0,0,0,0
0.241170,0,0,0,2502,882,0
0.242571,0,0,0,0,0,0
0.243962,0,0,0,0,0,0
0.245393,0,0,0,0,0,0
0.246786,0,0,0,0,0,0
0.248179,0,0,0,0,0,0
0.249582,0,0,0,0,0,0
0.250977,0,0,0,5277,2613,0
0.252238,0,0,0,0,0,0
0.253675,0,0,0,0,0,0
0.255069,0,0,0,0,0,0
0.256465,0,0,0,0,0,0
0.257861,0,0,0,0,0,0
0.259323,0,0,0,0,0,0
0.260731,0,0,0,0,0,0
0.262157,0,0,0,0,0,0
0.263620,0,0,0,0,0,0
0.265011,0,0,0,0,0,0
0.266402,0,0,0,0,0,0
0.267791,0,0,0,0,0,0
0.269225,0,0,0,0,0,0
0.270788,0,0,0,0,0,0
0.272185,0,0,0,0,0,0
0.273573,0,0,0,0,0,0
0.274959,0,0,0,0,0,0
0.276349,0,0,0,0,0,0
0.277738,0,0,0,0,0,0
0.279130,0,0,0,0,0,0
0.280522,0,0,0,0,0,0
0.281912,0,0,0,0,0,0
0.283316,0,0,0,0,0,0
0.284710,0,0,0,0,0,0
0.286228,0,0,0,0,0,0
0.287658,0,0,0,0,0,0
0.289048,0,0,0,0,0,0
0.290442,0,0,0,0,0,0
0.291840,0,0,0,0,0,0
0.293410,0,0,0,0,0,0
0.294986,0,0,0,0,0,0
0.296548,0,0,0,0,0,0
0.298113,0,0,0,0,0,0
0.299675,0,0,0,0,0,0
0.301255,0,0,0,0,0,0
0.302821,0,0,0,0,0,0
0.304385,0,0,0,0,0,0
0.305957,0,0,0,0,0,0
0.307535,0,0,0,0,0,0
0.309149,0,0,0,0,0,0
0.310713,0,0,0,0,0,0
0.312277,0,0,0,0,0,0
0.313838,0,0,0,0,0,0
0.315405,0,0,0,0,0,0
0.316979,0,0,0,0,0,0
0.318543,0,0,0,0,0,0
0.320106,0,0,0,0,0,0
0.321666,0,0,0,0,0,0
0.324624,0,0,0,0,0,0
0.326117,0,0,0,0,0,0
0.327568,0,0,0,0,0,0
0.328920,0,0,0,0,0,0
0.330268,0,0,0,0,0,0
0.331796,0,0,0,0,0,0
0.333191,0,0,0,0,0,0
0.334682,0,0,0,0,0,0
0.336083,0,0,0,0,0,0
0.337476,0,0,0,0,0,0
0.338878,0,0,0,0,0,0
0.340399,0,0,0,0,0,0
0.341951,0,0,0,0,0,0
0.343407,0,0,0,0,0,0
0.344805,0,0,0,0,0,0
0.346227,0,0,0,0,0,0
0.347621,0,0,0,0,0,0
0.349062,0,0,0,0,0,0
0.350457,0,0,0,0,0,0
0.351985,0,0,0,0,0,0
0.353546,0,0,0,0,0,0
0.355107,0,0,0,0,0,0
0.356670,0,0,0,0,0,0
0.358234,0,0,0,0,0,0
0.359810,0,0,0,0,0,0
0.361371,0,0,0,0,0,0
0.362936,0,0,0,0,0,0
0.364489,0,0,0,0,0,0
0.366040,0,0,0,0,0,0
0.367613,0,0,0,0,0,0
0.369013,0,0,0,0,0,0
0.370394,0,0,0,0,0,0
0.371749,0,0,0,0,0,0
0.373151,0,0,0,0,0,0
0.374520,0,0,0,0,0,0
0.375841,0,0,0,0,0,0
0.377161,0,0,0,0,0,0
0.378482,0,0,0,0,0,0
0.379798,0,0,0,0,0,0
0.381158,0,0,0,0,0,0
0.382477,0,0,0,0,0,0
0.383844,0,0,0,0,0,0
0.385212,0,0,0,0,0,0
0.386580,0,0,0,0,0,0
0.387947,0,0,0,0,0,0
0.389327,0,0,0,0,0,0
0.390784,0,0,0,0,0,0
0.392240,0,0,0,0,0,0
0.393650,0,0,0,0,0,0
0.395052,0,0,0,0,0,0
0.396451,0,0,0,0,0,0
0.397840,0,0,0,0,0,0
0.399626,0,0,0,0,0,0
0.401083,0,0,0,0,0,0
0.402571,0,0,0,0,0,0
0.404603,0,0,0,0,0,0
0.406063,0,0,0,0,0,0
0.407494,0,0,0,0,0,0
0.408889,0,0,0,0,0,0
0.410283,0,0,0,0,0,0
0.411695,0,0,0,2502,882,0
0.413143,0,0,0,0,0,0
0.415575,0,0,0,0,0,0
0.416968,0,0,0,0,0,0
0.418362,0,0,0,0,0,0
0.419756,0,0,0,0,0,0
0.421177,0,0,0,5295,2619,0
0.422598,0,0,0,0,0,0
0.424006,0,0,0,0,0,0
0.425401,0,0,0,0,0,0
0.426797,0,0,0,0,0,0
0.428193,0,0,0,0,0,0
0.429629,0,0,0,0,0,0
0.431023,0,0,0,0,0,0
0.432575,0,0,0,0,0,0
0.433968,0,0,0,0,0,0
0.435445,0,0,0,0,0,0
0.436834,0,0,0,0,0,0
0.438361,0,0,0,0,0,0
0.439736,0,0,0,0,0,0
0.441124,0,0,0,0,0,0
0.442510,0,0,0,0,0,0
0.443930,0,0,0,0,0,0
0.445360,0,0,0,0,0,0
0.446759,0,0,0,0,0,0
0.448150,0,0,0,0,0,0
0.449540,0,0,0,0,0,0
0.450931,0,0,0,0,0,0
0.452320,0,0,0,0,0,0
0.453745,0,0,0,0,0,0
0.455135,0,0,0,0,0,0
0.456969,0,0,0,0,0,0
0.458369,0,0,0,0,0,0
0.459759,0,0,0,0,0,0
0.461319,0,0,0,0,0,0
0.462749,0,0,0,0,0,0
0.464281,0,0,0,0,0,0
0.465840,0,0,0,0,0,0
0.467406,0,0,0,0,0,0
0.468978,0,0,0,0,0,0
0.470543,0,0,0,0,0,0
0.472104,0,0,0,0,0,0
0.473664,0,0,0,0,0,0
0.475225,0,0,0,0,0,0
0.476786,0,0,0,0,0,0
0.478393,0,0,0,0,0,0
0.479968,0,0,0,0,0,0
0.481529,0,0,0,0,0,0
0.483092,0,0,0,0,0,0
0.484654,0,0,0,0,0,0
0.486218,0,0,0,0,0,0
0.487779,0,0,0,0,0,0
0.489340,0,0,0,0,0,0
0.490792,0,0,0,0,0,0
0.492325,0,0,0,0,0,0
0.493887,0,0,0,0,0,0
0.495453,0,0,0,0,0,0
0.497013,0,0,0,0,0,0
0.498578,0,0,0,0,0,0
0.500140,0,0,0,0,0,0
0.501757,0,0,0,0,0,0
0.503269,0,0,0,0,0,0
0.504800,0,0,0,0,0,0
0.506364,0,0,0,0,0,0
0.507925,0,0,0,0,0,0
0.509528,0,0,0,0,0,0
0.511091,0,0,0,0,0,0
0.512667,0,0,0,0,0,0
0.514231,0,0,0,0,0,0
0.515794,0,0,0,0,0,0
0.517394,0,0,0,0,0,0
0.518955,0,0,0,0,0,0
0.520517,0,0,0,0,0,0
0.522147,0,0,0,0,0,0
0.523785,0,0,0,0,0,0
0.525389,0,0,0,0,0,0
0.526951,0,0,0,0,0,0
0.528513,0,0,0,0,0,0
0.530074,0,0,0,0,0,0
0.531787,0,0,0,0,0,0
0.533524,0,0,0,0,0,0
0.534947,0,0,0,0,0,0
0.536340,0,0,0,0,0,0
0.537730,0,0,0,0,0,0
0.539120,0,0,0,0,0,0
0.540508,0,0,0,0,0,0
0.541948,0,0,0,0,0,0
0.543361,0,0,0,0,0,0
0.544726,0,0,0,0,0,0
0.546131,0,0,0,0,0,0
0.547503,0,0,0,0,0,0
0.548867,0,0,0,0,0,0
0.550259,0,0,0,0,0,0
0.551607,0,0,0,0,0,0
0.552955,0,0,0,0,0,0
0.554303,0,0,0,0,0,0
0.555652,0,0,0,0,0,0
0.557034,0,0,0,0,0,0
0.558453,0,0,0,0,0,0
0.559872,0,0,0,0,0,0
0.561290,0,0,0,0,0,0
0.562709,0,0,0,0,0,0
0.564126,0,0,0,0,0,0
0.565556,0,0,0,0,0,0
0.566997,0,0,0,0,0,0
0.568415,0,0,0,0,0,0
0.569817,0,0,0,0,0,0
0.571315,0,0,0,0,0,0
0.572854,0,0,0,0,0,0
0.574292,0,0,0,0,0,0
0.575893,0,0,0,0,0,0
0.577346,0,0,0,0,0,0
0.578808,0,0,0,0,0,0
0.580203,0,0,0,0,0,0
0.582319,0,0,0,0,0,0
0.584345,0,0,0,0,0,0
0.586119,0,0,0,0,0,0
0.587551,0,0,0,2502,882,0
0.589191,0,0,0,0,0,0
0.590588,0,0,0,0,0,0
0.591979,0,0,0,0,0,0
0.593368,0,0,0,0,0,0
0.594760,0,0,0,0,0,0
0.596151,0,0,0,0,0,0
0.597584,0,0,0,0,0,0
0.598988,0,0,0,3144,1548,0
0.600281,0,0,0,2196,1065,0
0.601732,0,0,0,0,0,0
0.603130,0,0,0,0,0,0
0.604528,0,0,0,0,0,0
0.605967,0,0,0,0,0,0
0.607435,0,0,0,0,0,0
0.608829,0,0,0,0,0,0
0.610251,0,0,0,0,0,0
0.611648,0,0,0,0,0,0
0.613083,0,0,0,0,0,0
0.614503,0,0,0,0,0,0
0.616242,0,0,0,0,0,0
0.617633,0,0,0,0,0,0
0.619149,0,0,0,0,0,0
0.623331,0,0,0,0,0,0
0.624731,0,0,0,0,0,0
0.626156,0,0,0,0,0,0
0.627527,0,0,0,0,0,0
0.628918,0,0,0,0,0,0
0.630393,0,0,0,0,0,0
0.631790,0,0,0,0,0,0
0.633185,0,0,0,0,0,0
0.634600,0,0,0,0,0,0
0.635992,0,0,0,0,0,0
0.637384,0,0,0,0,0,0
0.638774,0,0,0,0,0,0
0.640164,0,0,0,0,0,0
0.641554,0,0,0,0,0,0
0.642946,0,0,0,0,0,0
0.644471,0,0,0,0,0,0
0.646047,0,0,0,0,0,0
0.647652,0,0,0,0,0,0
0.649213,0,0,0,0,0,0
0.650779,0,0,0,0,0,0
0.652332,0,0,0,0,0,0
0.653885,0,0,0,0,0,0
0.655339,0,0,0,0,0,0
0.656761,0,0,0,0,0,0
0.658163,0,0,0,0,0,0
0.659560,0,0,0,0,0,0
0.660957,0,0,0,0,0,0
0.662397,0,0,0,0,0,0
0.663923,0,0,0,0,0,0
0.665481,0,0,0,0,0,0
0.667055,0,0,0,0,0,0
0.668615,0,0,0,0,0,0
0.670180,0,0,0,0,0,0
0.671740,0,0,0,0,0,0
0.673299,0,0,0,0,0,0
0.674860,0,0,0,0,0,0
0.676422,0,0,0,0,0,0
0.677996,0,0,0,0,0,0
0.679573,0,0,0,0,0,0
0.681182,0,0,0,0,0,0
0.682590,0,0,0,0,0,0
0.684118,0,0,0,0,0,0
0.685720,0,0,0,0,0,0
0.687154,0,0,0,0,0,0
0.688570,0,0,0,0,0,0
0.689967,0,0,0,0,0,0
0.691372,0,0,0,0,0,0
0.692771,0,0,0,0,0,0
0.694210,0,0,0,0,0,0
0.695607,0,0,0,0,0,0
0.697133,0,0,0,0,0,0
0.698695,0,0,0,0,0,0
0.700144,0,0,0,0,0,0
0.701720,0,0,0,0,0,0
0.703151,0,0,0,0,0,0
0.704682,0,0,0,0,0,0
0.706244,0,0,0,0,0,0
0.707806,0,0,0,0,0,0
0.709408,0,0,0,0,0,0
0.710858,0,0,0,0,0,0
0.712996,0,0,0,0,0,0
0.714393,0,0,0,0,0,0
0.715784,0,0,0,0,0,0
0.717208,0,0,0,0,0,0
0.718598,0,0,0,0,0,0
0.719987,0,0,0,0,0,0
0.721400,0,0,0,0,0,0
0.722819,0,0,0,0,0,0
0.724211,0,0,0,0,0,0
0.725649,0,0,0,0,0,0
0.727015,0,0,0,0,0,0
0.728380,0,0,0,0,0,0
0.729742,0,0,0,0,0,0
0.731106,0,0,0,0,0,0
0.732477,0,0,0,0,0,0
0.733874,0,0,0,0,0,0
0.735226,0,0,0,0,0,0
0.736574,0,0,0,0,0,0
0.737922,0,0,0,0,0,0
0.739370,0,0,0,0,0,0
0.740718,0,0,0,0,0,0
0.742056,0,0,0,0,0,0
0.743346,0,0,0,0,0,0
0.744718,0,0,0,0,0,0
0.746127,0,0,0,0,0,0
0.747497,0,0,0,0,0,0
0.748866,0,0,0,0,0,0
0.750175,0,0,0,0,0,0
0.751568,0,0,0,0,0,0
0.752975,0,0,0,0,0,0
0.755072,0,0,0,0,0,0
0.756489,0,0,0,0,0,0
0.758027,0,0,0,0,0,0
0.759502,0,0,0,0,0,0
0.761103,0,0,0,0,0,0
0.763567,0,0,0,0,0,0
0.765069,0,0,0,0,0,0
0.766458,0,0,0,0,0,0
0.767853,0,0,0,0,0,0
0.769265,0,0,0,2502,882,0
0.771468,0,0,0,0,0,0
0.773122,0,0,0,0,0,0
0.774519,0,0,0,0,0,0
0.775928,0,0,0,0,0,0
0.777321,0,0,0,0,0,0
0.778712,0,0,0,2805,1302,0
0.779963,0,0,0,2553,1311,0
0.781357,0,0,0,0,0,0
0.782760,0,0,0,0,0,0
0.784163,0,0,0,0,0,0
0.785572,0,0,0,0,0,0
0.787010,0,0,0,0,0,0
0.788413,0,0,0,0,0,0
0.789862,0,0,0,0,0,0
0.791283,0,0,0,0,0,0
0.792677,0,0,0,0,0,0
0.794325,0,0,0,0,0,0
0.795776,0,0,0,0,0,0
0.797229,0,0,0,0,0,0
0.798622,0,0,0,0,0,0
0.800012,0,0,0,0,0,0
0.801407,0,0,0,0,0,0
0.802800,0,0,0,0,0,0
0.804191,0,0,0,0,0,0
0.805580,0,0,0,0,0,0
0.806968,0,0,0,0,0,0
0.808364,0,0,0,0,0,0
0.809752,0,0,0,0,0,0
0.811141,0,0,0,0,0,0
0.812531,0,0,0,0,0,0
0.813955,0,0,0,0,0,0
0.815441,0,0,0,0,0,0
0.817135,0,0,0,0,0,0
0.818545,0,0,0,0,0,0
0.819936,0,0,0,0,0,0
0.821360,0,0,0,0,0,0
0.822751,0,0,0,0,0,0
0.824141,0,0,0,0,0,0
0.825657,0,0,0,0,0,0
0.827090,0,0,0,0,0,0
0.828621,0,0,0,0,0,0
0.830427,0,0,0,0,0,0
0.831831,0,0,0,0,0,0
0.833358,0,0,0,0,0,0
0.834921,0,0,0,0,0,0
0.836482,0,0,0,0,0,0
0.838042,0,0,0,0,0,0
0.839646,0,0,0,0,0,0
0.841243,0,0,0,0,0,0
0.842758,0,0,0,0,0,0
0.844167,0,0,0,0,0,0
0.845609,0,0,0,0,0,0
0.847010,0,0,0,0,0,0
0.848408,0,0,0,0,0,0
0.849806,0,0,0,0,0,0
0.851293,0,0,0,0,0,0
0.852822,0,0,0,0,0,0
0.854429,0,0,0,0,0,0
0.855992,0,0,0,0,0,0
0.857554,0,0,0,0,0,0
0.859116,0,0,0,0,0,0
0.860678,0,0,0,0,0,0
0.862297,0,0,0,0,0,0
0.863860,0,0,0,0,0,0
0.865461,0,0,0,0,0,0
0.867024,0,0,0,0,0,0
0.868587,0,0,0,0,0,0
0.870153,0,0,0,0,0,0
0.871716,0,0,0,0,0,0
0.873165,0,0,0,0,0,0
0.874701,0,0,0,0,0,0
0.876256,0,0,0,0,0,0
0.877849,0,0,0,0,0,0
0.879330,0,0,0,0,0,0
0.880926,0,0,0,0,0,0
0.882488,0,0,0,0,0,0
0.884061,0,0,0,0,0,0
0.885663,0,0,0,0,0,0
0.887224,0,0,0,0,0,0
0.888784,0,0,0,0,0,0
0.890357,0,0,0,0,0,0
0.892137,0,0,0,0,0,0
0.893741,0,0,0,0,0,0
0.895287,0,0,0,0,0,0
0.896689,0,0,0,0,0,0
0.898208,0,0,0,0,0,0
0.899665,0,0,0,0,0,0
0.901128,0,0,0,0,0,0
0.902541,0,0,0,0,0,0
0.903958,0,0,0,0,0,0
0.905365,0,0,0,0,0,0
0.906756,0,0,0,0,0,0
0.908148,0,0,0,0,0,0
0.909706,0,0,0,0,0,0
0.911264,0,0,0,0,0,0
0.912827,0,0,0,0,0,0
0.914390,0,0,0,0,0,0
0.915964,0,0,0,0,0,0
0.917566,0,0,0,0,0,0
0.919128,0,0,0,0,0,0
0.920690,0,0,0,0,0,0
0.922253,0,0,0,0,0,0
0.923814,0,0,0,0,0,0
0.925416,0,0,0,0,0,0
0.926991,0,0,0,0,0,0
0.928553,0,0,0,0,0,0
0.930115,0,0,0,0,0,0
0.931678,0,0,0,0,0,0
0.933279,0,0,0,0,0,0
0.934730,0,0,0,0,0,0
0.936290,0,0,0,0,0,0
0.937863,0,0,0,0,0,0
0.939429,0,0,0,0,0,0
0.940988,0,0,0,0,0,0
0.942552,0,0,0,0,0,0
0.944115,0,0,0,0,0,0
0.945675,0,0,0,0,0,0
0.947236,0,0,0,0,0,0
0.948811,0,0,0,0,0,0
0.950417,0,0,0,0,0,0
0.951978,0,0,0,0,0,0
0.953538,0,0,0,0,0,0
0.955099,0,0,0,0,0,0
0.956661,0,0,0,0,0,0
0.958223,0,0,0,0,0,0
0.959929,0,0,0,0,0,0
0.961493,0,0,0,0,0,0
0.963055,0,0,0,0,0,0
0.964619,0,0,0,0,0,0
0.966184,0,0,0,0,0,0
0.967747,0,0,0,0,0,0
0.969308,0,0,0,0,0,0
0.970886,0,0,0,0,0,0
0.972439,0,0,0,0,0,0
0.973992,0,0,0,0,0,0
0.975483,0,0,0,0,0,0
0.976891,0,0,0,0,0,0
0.978418,0,0,0,0,0,0
0.979979,0,0,0,0,0,0
0.981471,0,0,0,0,0,0
0.983004,0,0,0,0,0,0
0.984564,0,0,0,0,0,0
0.986126,0,0,0,0,0,0
0.987687,0,0,0,0,0,0
0.989290,0,0,0,0,0,0
0.990853,0,0,0,0,0,0
0.992428,0,0,0,0,0,0
0.993987,0,0,0,0,0,0
0.995553,0,0,0,0,0,0
0.997154,0,0,0,0,0,0
0.998716,0,0,0,0,0,0
1.000275,0,0,0,0,0,0
1.001712,0,0,0,0,0,0
1.003259,0,0,0,0,0,0
1.004821,0,0,0,0,0,0
1.006426,0,0,0,0,0,0
1.007988,0,0,0,0,0,0
1.009549,0,0,0,0,0,0
1.011110,0,0,0,0,0,0
1.012672,0,0,0,0,0,0
1.014289,0,0,0,0,0,0
1.015850,0,0,0,0,0,0
1.017468,0,0,0,0,0,0
1.018900,0,0,0,0,0,0
1.020432,0,0,0,0,0,0
1.021993,0,0,0,0,0,0
1.023904,0,0,0,0,0,0
1.025343,0,0,0,0,0,0
1.026743,0,0,0,0,0,0
1.028138,0,0,0,0,0,0
1.029570,0,0,0,0,0,0
1.030965,0,0,0,0,0,0
1.032360,0,0,0,0,0,0
1.033755,0,0,0,0,0,0
1.035274,0,0,0,0,0,0
1.036847,0,0,0,0,0,0
1.038410,0,0,0,0,0,0
1.039970,0,0,0,0,0,0
1.041768,0,0,0,0,0,0
1.043425,0,0,0,0,0,0
1.044985,0,0,0,0,0,0
1.046547,0,0,0,0,0,0
1.048122,0,0,0,0,0,0
1.049682,0,0,0,0,0,0
1.051242,0,0,0,0,0,0
1.052803,0,0,0,0,0,0
1.054408,0,0,0,0,0,0
1.056026,0,0,0,0,0,0
1.057580,0,0,0,0,0,0
1.059022,0,0,0,0,0,0
1.060554,0,0,0,0,0,0
1.062117,0,0,0,0,0,0
1.063678,0,0,0,0,0,0
1.065237,0,0,0,0,0,0
1.066800,0,0,0,0,0,0
1.068361,0,0,0,0,0,0
1.069934,0,0,0,0,0,0
1.071500,0,0,0,0,0,0
1.073060,0,0,0,0,0,0
1.074620,0,0,0,0,0,0
1.076178,0,0,0,0,0,0
1.077661,0,0,0,0,0,0
1.079197,0,0,0,0,0,0
1.080770,0,0,0,0,0,0
1.082333,0,0,0,0,0,0
1.083894,0,0,0,0,0,0
1.085498,0,0,0,0,0,0
1.087060,0,0,0,0,0,0
1.088620,0,0,0,0,0,0
1.090184,0,0,0,0,0,0
1.091758,0,0,0,0,0,0
1.093361,0,0,0,0,0,0
1.094924,0,0,0,0,0,0
1.096484,0,0,0,0,0,0
1.098044,0,0,0,0,0,0
1.099468,0,0,0,0,0,0
1.100869,0,0,0,0,0,0
1.102408,0,0,0,0,0,0
1.103970,0,0,0,0,0,0
1.105530,0,0,0,0,0,0
1.107093,0,0,0,0,0,0
1.108654,0,0,0,0,0,0
1.110217,0,0,0,0,0,0
1.111778,0,0,0,0,0,0
1.113351,0,0,0,0,0,0
1.114915,0,0,0,0,0,0
1.116475,0,0,0,0,0,0
1.118037,0,0,0,0,0,0
1.119643,0,0,0,0,0,0
1.121203,0,0,0,0,0,0
1.122765,0,0,0,0,0,0
1.124338,0,0,0,0,0,0
1.125898,0,0,0,0,0,0
1.127465,0,0,0,0,0,0
1.129026,0,0,0,0,0,0
1.130589,0,0,0,0,0,0
1.132148,0,0,0,0,0,0
1.133749,0,0,0,0,0,0
1.135409,0,0,0,0,0,0
1.136968,0,0,0,0,0,0
1.138530,0,0,0,0,0,0
1.140090,0,0,0,0,0,0
1.141690,0,0,0,0,0,0
1.143251,0,0,0,0,0,0
1.144813,0,0,0,0,0,0
1.146389,0,0,0,0,0,0
1.147950,0,0,0,0,0,0
1.149552,0,0,0,0,0,0
1.151112,0,0,0,0,0,0
1.152671,0,0,0,0,0,0
1.154233,0,0,0,0,0,0
1.155793,0,0,0,0,0,0
1.157415,0,0,0,0,0,0
1.158976,0,0,0,0,0,0
1.160536,0,0,0,0,0,0
1.162179,0,0,0,0,0,0
1.163657,0,0,0,0,0,0
1.165099,0,0,0,0,0,0
1.166624,0,0,0,0,0,0
1.168197,0,0,0,0,0,0
1.169795,0,0,0,0,0,0
1.171457,0,0,0,0,0,0
1.173016,0,0,0,0,0,0
1.174578,0,0,0,0,0,0
1.176139,0,0,0,0,0,0
1.177700,0,0,0,0,0,0
1.179145,0,0,0,0,0,0
1.180676,0,0,0,0,0,0
1.182239,0,0,0,0,0,0
1.183800,0,0,0,0,0,0
1.185360,0,0,0,0,0,0
1.186923,0,0,0,0,0,0
1.188483,0,0,0,0,0,0
1.190055,0,0,0,0,0,0
1.191660,0,0,0,0,0,0
1.193218,0,0,0,0,0,0
1.194780,0,0,0,0,0,0
1.196340,0,0,0,0,0,0
1.197899,0,0,0,0,0,0
1.199463,0,0,0,0,0,0
1.201032,0,0,0,0,0,0
1.202460,0,0,0,0,0,0
1.203883,0,0,0,0,0,0
1.205308,0,0,0,0,0,0
1.206709,0,0,0,0,0,0
1.208102,0,0,0,0,0,0
1.209493,0,0,0,0,0,0
1.210896,0,0,0,0,0,0
1.212292,0,0,0,0,0,0
1.213687,0,0,0,0,0,0
1.215213,0,0,0,0,0,0
1.216774,0,0,0,0,0,0
