elapsed_s,VPC_BE_STALL_CYCLES_HLSQ_PRIM_ALLOC,VPC_BE_STALL_CYCLES_SP_LM,VPC_BE_NUM_PA_REQ,VPC_BE_NUM_LM_REQ_HIT,VPC_BE_NUM_ATTR_REQ_LM,VPC_BE_LM_TRANSACTION
0.001101,0,0,0,0,0,0
0.002703,0,0,0,0,0,0
0.004222,0,0,0,0,0,0
0.005737,0,0,0,0,0,0
0.007252,0,0,0,0,0,0
0.008934,0,0,0,0,0,0
0.010459,0,0,0,0,0,0
0.011973,0,0,0,0,0,0
0.013488,0,0,0,0,0,0
0.015087,0,0,0,0,0,0
0.016739,0,0,0,0,0,0
0.018235,0,0,0,0,0,0
0.019730,0,0,0,0,0,0
0.021365,0,0,0,0,0,0
0.022985,0,0,0,0,0,0
0.024550,0,0,0,0,0,0
0.026039,0,0,0,0,0,0
0.027601,0,0,0,0,0,0
0.029083,0,0,0,0,0,0
0.030558,0,0,0,0,0,0
0.032176,0,0,0,0,0,0
0.033779,0,0,0,0,0,0
0.035416,0,0,0,0,0,0
0.037018,0,0,0,0,0,0
0.038620,0,0,0,0,0,0
0.040224,0,0,0,0,0,0
0.041829,0,0,0,0,0,0
0.043452,0,0,0,0,0,0
0.045055,0,0,0,0,0,0
0.046714,0,0,0,0,0,0
0.048263,0,0,0,0,0,0
0.049733,0,0,0,0,0,0
0.051202,0,0,0,0,0,0
0.052676,0,0,0,0,0,0
0.054150,0,0,0,0,0,0
0.055619,0,0,0,0,0,0
0.057091,0,0,0,0,0,0
0.058563,0,0,0,0,0,0
0.060032,0,0,0,0,0,0
0.061512,0,0,0,0,0,0
0.062990,0,0,0,0,0,0
0.064575,0,0,0,0,0,0
0.065980,0,0,0,0,0,0
0.067542,0,0,0,0,0,0
0.068960,0,0,0,0,0,0
0.070331,0,0,0,0,0,0
0.071691,0,0,0,0,0,0
0.073046,0,0,0,0,0,0
0.074419,0,0,0,0,0,0
0.075792,0,0,0,0,0,0
0.077165,0,0,0,0,0,0
0.078543,0,0,0,0,0,0
0.080045,0,0,0,0,0,0
0.081780,0,0,0,0,0,0
0.083187,0,0,0,0,0,0
0.084600,0,0,0,0,0,0
0.086011,0,0,0,0,0,0
0.087498,0,0,0,0,0,0
0.089409,0,0,0,0,0,0
0.091492,0,0,0,0,0,0
0.093469,0,0,0,0,0,0
0.094921,0,0,0,0,0,0
0.096339,0,0,0,0,0,0
0.097735,0,0,0,0,0,0
0.099264,0,0,0,0,0,0
0.100739,0,0,0,0,0,0
0.102116,0,0,0,0,0,0
0.103472,0,0,0,0,0,0
0.104879,0,0,0,0,0,0
0.106246,0,0,0,0,0,0
0.107612,0,0,0,0,0,0
0.108962,0,0,0,0,0,0
0.110334,0,0,0,0,0,0
0.111734,0,0,0,0,0,0
0.113124,0,0,0,0,0,0
0.114532,0,0,0,0,0,0
0.115938,0,0,0,0,0,0
0.117329,0,0,0,0,0,0
0.118728,0,0,0,0,0,0
0.120120,0,0,0,0,0,0
0.121510,0,0,0,0,0,0
0.123029,0,0,0,0,0,0
0.124633,0,0,0,0,0,0
0.126032,0,0,0,0,0,0
0.127626,0,0,0,0,0,0
0.129120,0,0,0,0,0,0
