elapsed_s,VPC_FE_TSE_FE_TRANSACTIONS,VPC_FE_STALL_CYCLES_CCU,VPC_FE_NUM_WM_HIT,VPC_FE_STALL_DQ_WACK,VPC_FE_STALL_CYCLES_PRG_END_FE,VPC_FE_STALL_CYCLES_PRG_END_VPCVS
0.393838,0,0,0,0,0,0
0.395180,0,0,0,0,0,0
0.396520,0,0,0,0,0,0
0.397910,0,0,0,0,0,0
0.399256,0,0,0,0,0,0
0.400645,0,0,0,0,0,0
0.401991,0,0,0,0,0,0
0.403337,0,0,0,0,0,0
0.404695,0,0,0,0,0,0
0.406101,0,0,0,0,0,0
0.407445,0,0,0,0,0,0
0.408790,0,0,0,0,0,0
0.410191,0,0,0,0,0,0
0.411536,0,0,0,0,0,0
0.412882,0,0,0,0,0,0
0.414230,0,0,0,0,0,0
0.415587,0,0,0,0,0,0
0.416981,0,0,0,0,0,0
0.418346,0,0,0,0,0,0
0.419679,0,0,0,0,0,0
0.421058,0,0,0,0,0,0
0.422383,0,0,0,0,0,0
0.423705,0,0,0,0,0,0
0.425029,0,0,0,0,0,0
0.426370,0,0,0,0,0,0
0.427693,0,0,0,0,0,0
0.429015,0,0,0,0,0,0
0.430344,0,0,0,0,0,0
0.431666,0,0,0,0,0,0
0.432984,0,0,0,0,0,0
0.434289,0,0,0,0,0,0
0.435596,0,0,0,0,0,0
0.436908,0,0,0,0,0,0
0.438219,0,0,0,0,0,0
0.439522,0,0,0,0,0,0
0.440826,0,0,0,0,0,0
0.442138,0,0,0,0,0,0
0.443441,0,0,0,0,0,0
0.444744,0,0,0,0,0,0
0.446071,0,0,0,0,0,0
0.447381,0,0,0,0,0,0
0.448714,0,0,0,0,0,0
0.449977,0,0,0,0,0,0
0.451346,0,0,0,0,0,0
0.452715,0,0,0,0,0,0
0.453983,0,0,0,0,0,0
0.455351,0,0,0,0,0,0
0.456770,0,0,0,0,0,0
0.458110,0,0,0,0,0,0
0.459479,0,0,0,0,0,0
0.460847,0,0,0,0,0,0
0.462215,0,0,0,0,0,0
0.463583,0,0,0,0,0,0
0.465010,0,0,0,0,0,0
0.466379,0,0,0,0,0,0
0.467748,0,0,0,0,0,0
0.469172,0,0,0,0,0,0
0.470648,0,0,0,0,0,0
0.472017,0,0,0,0,0,0
0.473327,0,0,0,0,0,0
0.474695,0,0,0,0,0,0
0.476064,0,0,0,0,0,0
0.477432,0,0,0,0,0,0
0.478693,0,0,0,0,0,0
0.480082,0,0,0,0,0,0
0.481436,0,0,0,0,0,0
0.482836,0,0,0,0,0,0
0.484198,0,0,0,0,0,0
0.485566,0,0,0,0,0,0
0.486927,0,0,0,0,0,0
0.488285,0,0,0,0,0,0
0.489642,0,0,0,0,0,0
0.491066,0,0,0,0,0,0
0.492425,0,0,0,0,0,0
0.493782,0,0,0,0,0,0
0.495136,0,0,0,0,0,0
0.496502,0,0,0,0,0,0
0.497922,0,0,0,0,0,0
0.499316,0,0,0,0,0,0
0.500708,0,0,0,0,0,0
0.502271,0,0,0,0,0,0
0.503659,0,0,0,0,0,0
0.505052,0,0,0,0,0,0
0.506447,0,0,0,0,0,0
0.507835,0,0,0,0,0,0
0.509495,0,0,0,0,0,0
0.510885,0,0,0,0,0,0
0.512285,0,0,0,0,0,0
0.513677,0,0,0,0,0,0
0.515069,0,0,0,0,0,0
0.516459,0,0,0,0,0,0
0.517852,0,0,0,0,0,0
0.519380,0,0,0,0,0,0
0.520941,0,0,0,0,0,0
0.522511,0,0,0,0,0,0
0.524063,0,0,0,0,0,0
0.525490,0,0,0,0,0,0
0.527014,0,0,0,0,0,0
0.528608,0,0,0,0,0,0
0.530038,0,0,0,0,0,0
0.531568,0,0,0,0,0,0
0.533043,0,0,0,0,0,0
0.534574,0,0,0,0,0,0
0.536134,0,0,0,0,0,0
0.537590,0,0,0,0,0,0
0.539147,0,0,0,0,0,0
0.540707,0,0,0,0,0,0
0.542328,0,0,0,0,0,0
0.543774,0,0,0,0,0,0
0.545310,0,0,0,0,0,0
0.546872,0,0,0,0,0,0
0.548431,0,0,0,0,0,0
0.549993,0,0,0,0,0,0
0.551555,0,0,0,0,0,0
0.553118,0,0,0,0,0,0
0.554695,0,0,0,0,0,0
0.556255,0,0,0,0,0,0
0.557818,0,0,0,0,0,0
