elapsed_s,VPC_FE_VPCRAM_FULL_CYCLES,VPC_FE_NUM_VPCRAM_WRITE,VPC_FE_STALL_CYCLES_TSE_FE,VPC_FE_STALL_CYCLES_VPC_US,VPC_FE_TSE_FE_PRIMITIVES,VPC_FE_GS_PRIMITIVES
0.302766,0,0,0,0,0,0
0.304160,0,0,0,0,0,0
0.305556,0,0,0,0,0,0
0.306943,0,0,0,0,0,0
0.308337,0,0,0,0,0,0
0.309726,0,0,0,0,0,0
0.311165,0,0,0,0,0,0
0.315282,0,0,0,0,0,0
0.318057,0,0,0,0,0,0
0.319454,0,0,0,0,0,0
0.321041,0,0,0,0,0,0
0.322535,0,0,0,0,0,0
0.324212,0,0,0,0,0,0
0.325632,0,0,0,0,0,0
0.327067,0,0,0,0,0,0
0.328459,0,0,0,0,0,0
0.329849,0,0,0,0,0,0
0.331239,0,0,0,0,0,0
0.332632,0,0,0,0,0,0
0.334047,0,0,0,0,0,0
0.335442,0,0,0,0,0,0
0.336840,0,0,0,0,0,0
0.338235,0,0,0,0,0,0
0.339629,0,0,0,0,0,0
0.341028,0,0,0,0,0,0
0.342422,0,0,0,0,0,0
0.343856,0,0,0,0,0,0
0.345265,0,0,0,0,0,0
0.346665,0,0,0,0,0,0
0.348068,0,0,0,0,0,0
0.349466,0,0,0,0,0,0
0.350863,0,0,0,0,0,0
0.352375,0,0,0,0,0,0
0.353927,0,0,0,0,0,0
0.355491,0,0,0,0,0,0
0.356988,0,0,0,0,0,0
0.358390,0,0,0,0,0,0
0.359834,0,0,0,0,0,0
0.361231,0,0,0,0,0,0
0.362627,0,0,0,0,0,0
0.364025,0,0,0,0,0,0
0.365562,0,0,0,0,0,0
0.367123,0,0,0,0,0,0
0.368686,0,0,0,0,0,0
0.370247,0,0,0,0,0,0
0.371811,0,0,0,0,0,0
0.373373,0,0,0,0,0,0
0.374975,0,0,0,0,0,0
0.376550,0,0,0,0,0,0
0.378112,0,0,0,0,0,0
0.379757,0,0,0,0,0,0
0.381340,0,0,0,0,0,0
0.382742,0,0,0,0,0,0
0.384270,0,0,0,0,0,0
0.385832,0,0,0,0,0,0
0.387404,0,0,0,0,0,0
0.388968,0,0,0,0,0,0
0.390528,0,0,0,0,0,0
0.392137,0,0,0,0,0,0
0.393699,0,0,0,0,0,0
0.395258,0,0,0,0,0,0
0.396818,0,0,0,0,0,0
0.398394,0,0,0,0,0,0
0.399958,0,0,0,0,0,0
0.401520,0,0,0,0,0,0
0.403080,0,0,0,0,0,0
0.404642,0,0,0,0,0,0
0.406204,0,0,0,0,0,0
0.407773,0,0,0,0,0,0
0.409218,0,0,0,0,0,0
0.410615,0,0,0,0,0,0
0.412006,0,0,0,0,0,0
0.413565,0,0,0,0,0,0
0.414965,0,0,0,0,0,0
0.416355,0,0,0,0,0,0
0.417744,0,0,0,0,0,0
0.419132,0,0,0,0,0,0
0.420531,0,0,0,0,0,0
0.421920,0,0,0,0,0,0
0.423364,0,0,0,0,0,0
0.424853,0,0,0,0,0,0
0.426217,0,0,0,0,0,0
0.427581,0,0,0,0,0,0
0.428944,0,0,0,0,0,0
0.430307,0,0,0,0,0,0
0.431738,0,0,0,0,0,0
0.433107,0,0,0,0,0,0
0.434470,0,0,0,0,0,0
0.435834,0,0,0,0,0,0
0.437197,0,0,0,0,0,0
0.438559,0,0,0,0,0,0
0.439949,0,0,0,0,0,0
0.441297,0,0,0,0,0,0
0.442649,0,0,0,0,0,0
0.443997,0,0,0,0,0,0
0.445346,0,0,0,0,0,0
0.446695,0,0,0,0,0,0
0.448043,0,0,0,0,0,0
0.449394,0,0,0,0,0,0
0.450743,0,0,0,0,0,0
0.452092,0,0,0,0,0,0
0.453445,0,0,0,0,0,0
0.454822,0,0,0,0,0,0
0.456133,0,0,0,0,0,0
0.457551,0,0,0,0,0,0
0.458969,0,0,0,0,0,0
0.460387,0,0,0,0,0,0
0.461819,0,0,0,0,0,0
0.463134,0,0,0,0,0,0
0.464558,0,0,0,0,0,0
0.465984,0,0,0,0,0,0
0.467414,0,0,0,0,0,0
0.468803,0,0,0,0,0,0
0.470176,0,0,0,0,0,0
0.471562,0,0,0,0,0,0
0.472897,0,0,0,0,0,0
0.474242,0,0,0,0,0,0
0.475604,0,0,0,0,0,0
0.476943,0,0,0,0,0,0
0.478361,0,0,0,0,0,0
0.479606,0,0,0,0,0,0
0.480973,0,0,0,0,0,0
0.482326,0,0,0,0,0,0
0.483677,0,0,0,0,0,0
0.485096,0,0,0,0,0,0
0.486509,0,0,0,0,0,0
0.488040,0,0,0,0,0,0
0.489327,0,0,0,0,0,0
0.490726,0,0,0,0,0,0
0.492123,0,0,0,0,0,0
0.493522,0,0,0,0,0,0
0.494919,0,0,0,0,0,0
0.496314,0,0,0,0,0,0
0.497725,0,0,0,0,0,0
0.499115,0,0,0,0,0,0
0.500507,0,0,0,0,0,0
0.502361,0,0,0,0,0,0
0.503825,0,0,0,0,0,0
0.505214,0,0,0,0,0,0
0.506603,0,0,0,0,0,0
0.508002,0,0,0,0,0,0
0.509389,0,0,0,0,0,0
0.510775,0,0,0,0,0,0
0.512162,0,0,0,0,0,0
0.513550,0,0,0,0,0,0
0.514941,0,0,0,0,0,0
0.516332,0,0,0,0,0,0
0.517720,0,0,0,0,0,0
0.519121,0,0,0,0,0,0
0.520512,0,0,0,0,0,0
0.521905,0,0,0,0,0,0
0.523295,0,0,0,0,0,0
0.524688,0,0,0,0,0,0
0.526085,0,0,0,0,0,0
0.527609,0,0,0,0,0,0
0.529168,0,0,0,0,0,0
0.530734,0,0,0,0,0,0
0.532162,0,0,0,0,0,0
0.533686,0,0,0,0,0,0
0.535279,0,0,0,0,0,0
0.536711,0,0,0,0,0,0
0.538243,0,0,0,0,0,0
0.539807,0,0,0,0,0,0
0.541258,0,0,0,0,0,0
0.542790,0,0,0,0,0,0
0.544354,0,0,0,0,0,0
0.545916,0,0,0,0,0,0
0.547477,0,0,0,0,0,0
0.549043,0,0,0,0,0,0
0.550605,0,0,0,0,0,0
0.552183,0,0,0,0,0,0
0.553746,0,0,0,0,0,0
0.555306,0,0,0,0,0,0
0.556932,0,0,0,0,0,0
0.558495,0,0,0,0,0,0
0.560060,0,0,0,0,0,0
0.561623,0,0,0,0,0,0
0.563196,0,0,0,0,0,0
0.564630,0,0,0,0,0,0
0.566162,0,0,0,0,0,0
0.567728,0,0,0,0,0,0
0.569291,0,0,0,0,0,0
0.570852,0,0,0,0,0,0
0.572458,0,0,0,0,0,0
0.574026,0,0,0,0,0,0
0.575579,0,0,0,0,0,0
0.577001,0,0,0,0,0,0
0.578404,0,0,0,0,0,0
0.579932,0,0,0,0,0,0
0.581490,0,0,0,0,0,0
0.583116,0,0,0,0,0,0
0.584692,0,0,0,0,0,0
0.586251,0,0,0,0,0,0
0.587812,0,0,0,0,0,0
0.589373,0,0,0,0,0,0
0.590932,0,0,0,0,0,0
0.592493,0,0,0,0,0,0
0.594053,0,0,0,0,0,0
0.595498,0,0,0,0,0,0
0.597033,0,0,0,0,0,0
0.598593,0,0,0,0,0,0
0.600918,0,0,0,0,0,0
0.602357,0,0,0,0,0,0
0.603853,0,0,0,0,0,0
0.605414,0,0,0,0,0,0
0.606814,0,0,0,0,0,0
0.608204,0,0,0,0,0,0
0.609594,0,0,0,0,0,0
0.611134,0,0,0,0,0,0
0.612524,0,0,0,0,0,0
0.614068,0,0,0,0,0,0
0.615516,0,0,0,0,0,0
0.616890,0,0,0,0,0,0
0.618254,0,0,0,0,0,0
0.619618,0,0,0,0,0,0
0.621056,0,0,0,0,0,0
0.622419,0,0,0,0,0,0
0.623783,0,0,0,0,0,0
0.625147,0,0,0,0,0,0
0.626510,0,0,0,0,0,0
0.627879,0,0,0,0,0,0
0.629242,0,0,0,0,0,0
0.630640,0,0,0,0,0,0
0.631988,0,0,0,0,0,0
0.633337,0,0,0,0,0,0
0.634685,0,0,0,0,0,0
0.636034,0,0,0,0,0,0
0.637385,0,0,0,0,0,0
0.638740,0,0,0,0,0,0
0.640089,0,0,0,0,0,0
0.641440,0,0,0,0,0,0
0.642790,0,0,0,0,0,0
0.644139,0,0,0,0,0,0
0.645487,0,0,0,0,0,0
0.646864,0,0,0,0,0,0
0.648284,0,0,0,0,0,0
0.649705,0,0,0,0,0,0
0.651123,0,0,0,0,0,0
0.652543,0,0,0,0,0,0
0.653960,0,0,0,0,0,0
0.655376,0,0,0,0,0,0
0.656686,0,0,0,0,0,0
0.658108,0,0,0,0,0,0
0.659425,0,0,0,0,0,0
0.660804,0,0,0,0,0,0
0.662174,0,0,0,0,0,0
0.663558,0,0,0,0,0,0
0.664885,0,0,0,0,0,0
0.666231,0,0,0,0,0,0
0.667583,0,0,0,0,0,0
0.668952,0,0,0,0,0,0
0.670303,0,0,0,0,0,0
0.671887,0,0,0,0,0,0
0.673241,0,0,0,0,0,0
0.674593,0,0,0,0,0,0
0.675943,0,0,0,0,0,0
0.677294,0,0,0,0,0,0
0.678663,0,0,0,0,0,0
0.680076,0,0,0,0,0,0
0.681504,0,0,0,0,0,0
0.682917,0,0,0,0,0,0
0.684317,0,0,0,0,0,0
0.685715,0,0,0,0,0,0
0.687112,0,0,0,0,0,0
0.688509,0,0,0,0,0,0
0.689905,0,0,0,0,0,0
0.691300,0,0,0,0,0,0
0.692931,0,0,0,0,0,0
0.694453,0,0,0,0,0,0
0.696142,0,0,0,0,0,0
0.697534,0,0,0,0,0,0
0.698923,0,0,0,0,0,0
0.703740,0,0,0,0,0,0
0.705149,0,0,0,0,0,0
0.706547,0,0,0,0,0,0
0.708075,0,0,0,0,0,0
0.711296,0,0,0,0,0,0
0.712688,0,0,0,0,0,0
0.714079,0,0,0,0,0,0
0.715486,0,0,0,0,0,0
0.716889,0,0,0,0,0,0
0.718287,0,0,0,0,0,0
0.719687,0,0,0,0,0,0
0.721117,0,0,0,0,0,0
0.722480,0,0,0,0,0,0
0.723832,0,0,0,0,0,0
0.725183,0,0,0,0,0,0
0.726546,0,0,0,0,0,0
0.727964,0,0,0,0,0,0
0.729492,0,0,0,0,0,0
0.731053,0,0,0,0,0,0
0.732617,0,0,0,0,0,0
0.734181,0,0,0,0,0,0
0.735747,0,0,0,0,0,0
0.737324,0,0,0,0,0,0
0.738885,0,0,0,0,0,0
0.740451,0,0,0,0,0,0
0.742015,0,0,0,0,0,0
0.743579,0,0,0,0,0,0
0.745147,0,0,0,0,0,0
0.746710,0,0,0,0,0,0
0.748288,0,0,0,0,0,0
0.749852,0,0,0,0,0,0
0.751415,0,0,0,0,0,0
0.752982,0,0,0,0,0,0
0.754545,0,0,0,0,0,0
0.756111,0,0,0,0,0,0
0.757675,0,0,0,0,0,0
0.759167,0,0,0,0,0,0
0.760703,0,0,0,0,0,0
0.762266,0,0,0,0,0,0
0.763832,0,0,0,0,0,0
0.765387,0,0,0,0,0,0
0.766939,0,0,0,0,0,0
0.768366,0,0,0,0,0,0
0.769899,0,0,0,0,0,0
0.771452,0,0,0,0,0,0
0.773019,0,0,0,0,0,0
0.774579,0,0,0,0,0,0
0.776142,0,0,0,0,0,0
0.777705,0,0,0,0,0,0
0.779264,0,0,0,0,0,0
0.780712,0,0,0,0,0,0
0.782244,0,0,0,0,0,0
0.783808,0,0,0,0,0,0
0.785370,0,0,0,0,0,0
0.786929,0,0,0,0,0,0
0.788492,0,0,0,0,0,0
0.790055,0,0,0,0,0,0
0.791628,0,0,0,0,0,0
0.793983,0,0,0,0,0,0
0.795421,0,0,0,0,0,0
0.796830,0,0,0,0,0,0
0.798222,0,0,0,0,0,0
0.799611,0,0,0,0,0,0
0.800986,0,0,0,0,0,0
0.802387,0,0,0,0,0,0
0.803774,0,0,0,0,0,0
0.805164,0,0,0,0,0,0
0.806553,0,0,0,0,0,0
0.808082,0,0,0,0,0,0
0.809472,0,0,0,0,0,0
0.810861,0,0,0,0,0,0
0.812250,0,0,0,0,0,0
0.813648,0,0,0,0,0,0
0.815039,0,0,0,0,0,0
0.816432,0,0,0,0,0,0
0.817820,0,0,0,0,0,0
0.819208,0,0,0,0,0,0
0.820595,0,0,0,0,0,0
0.821984,0,0,0,0,0,0
0.823424,0,0,0,0,0,0
0.824835,0,0,0,0,0,0
0.826197,0,0,0,0,0,0
0.827559,0,0,0,0,0,0
0.828956,0,0,0,0,0,0
0.830320,0,0,0,0,0,0
0.831737,0,0,0,0,0,0
0.833195,0,0,0,0,0,0
0.834582,0,0,0,0,0,0
0.835979,0,0,0,0,0,0
0.837397,0,0,0,0,0,0
0.838798,0,0,0,0,0,0
0.840148,0,0,0,0,0,0
0.841499,0,0,0,0,0,0
0.842848,0,0,0,0,0,0
0.844197,0,0,0,0,0,0
0.845544,0,0,0,0,0,0
0.846896,0,0,0,0,0,0
0.848246,0,0,0,0,0,0
0.849595,0,0,0,0,0,0
0.850942,0,0,0,0,0,0
0.852289,0,0,0,0,0,0
0.853637,0,0,0,0,0,0
0.855017,0,0,0,0,0,0
0.856436,0,0,0,0,0,0
0.857864,0,0,0,0,0,0
0.859175,0,0,0,0,0,0
0.860605,0,0,0,0,0,0
0.861912,0,0,0,0,0,0
0.863284,0,0,0,0,0,0
0.864611,0,0,0,0,0,0
0.866055,0,0,0,0,0,0
0.867426,0,0,0,0,0,0
0.868798,0,0,0,0,0,0
0.870216,0,0,0,0,0,0
0.871585,0,0,0,0,0,0
0.872978,0,0,0,0,0,0
0.874376,0,0,0,0,0,0
0.875770,0,0,0,0,0,0
0.877185,0,0,0,0,0,0
0.878552,0,0,0,0,0,0
0.879932,0,0,0,0,0,0
0.881284,0,0,0,0,0,0
0.882633,0,0,0,0,0,0
0.883985,0,0,0,0,0,0
0.885340,0,0,0,0,0,0
0.886707,0,0,0,0,0,0
0.888182,0,0,0,0,0,0
0.889597,0,0,0,0,0,0
0.891008,0,0,0,0,0,0
0.892409,0,0,0,0,0,0
0.893808,0,0,0,0,0,0
0.895205,0,0,0,0,0,0
0.896944,0,0,0,0,0,0
0.898339,0,0,0,0,0,0
0.900541,0,0,0,0,0,0
0.901942,0,0,0,0,0,0
0.903383,0,0,0,0,0,0
0.904927,0,0,0,0,0,0
0.906318,0,0,0,0,0,0
0.907752,0,0,0,0,0,0
0.909168,0,0,0,0,0,0
0.910554,0,0,0,0,0,0
0.911955,0,0,0,0,0,0
0.913434,0,0,0,0,0,0
0.914826,0,0,0,0,0,0
0.917490,0,0,0,0,0,0
0.918993,0,0,0,0,0,0
0.920455,0,0,0,0,0,0
0.921848,0,0,0,0,0,0
0.923247,0,0,0,0,0,0
0.924640,0,0,0,0,0,0
0.926037,0,0,0,0,0,0
0.927433,0,0,0,0,0,0
0.928831,0,0,0,0,0,0
0.930356,0,0,0,0,0,0
0.931920,0,0,0,0,0,0
0.933493,0,0,0,0,0,0
0.935098,0,0,0,0,0,0
0.936660,0,0,0,0,0,0
0.938221,0,0,0,0,0,0
0.939783,0,0,0,0,0,0
0.941345,0,0,0,0,0,0
0.942904,0,0,0,0,0,0
0.944481,0,0,0,0,0,0
0.946042,0,0,0,0,0,0
0.947601,0,0,0,0,0,0
0.949167,0,0,0,0,0,0
0.951139,0,0,0,0,0,0
0.952706,0,0,0,0,0,0
0.954269,0,0,0,0,0,0
0.955847,0,0,0,0,0,0
0.957411,0,0,0,0,0,0
0.958973,0,0,0,0,0,0
0.960536,0,0,0,0,0,0
0.962099,0,0,0,0,0,0
0.963910,0,0,0,0,0,0
0.965389,0,0,0,0,0,0
0.966856,0,0,0,0,0,0
0.968261,0,0,0,0,0,0
0.969660,0,0,0,0,0,0
0.971058,0,0,0,0,0,0
0.972410,0,0,0,0,0,0
0.973936,0,0,0,0,0,0
0.975498,0,0,0,0,0,0
0.976946,0,0,0,0,0,0
0.978472,0,0,0,0,0,0
0.979899,0,0,0,0,0,0
0.981431,0,0,0,0,0,0
0.983103,0,0,0,0,0,0
0.984663,0,0,0,0,0,0
0.986225,0,0,0,0,0,0
0.987801,0,0,0,0,0,0
0.989362,0,0,0,0,0,0
0.990922,0,0,0,0,0,0
0.992484,0,0,0,0,0,0
0.993918,0,0,0,0,0,0
0.995326,0,0,0,0,0,0
0.996726,0,0,0,0,0,0
0.998264,0,0,0,0,0,0
0.999826,0,0,0,0,0,0
1.001387,0,0,0,0,0,0
1.002947,0,0,0,0,0,0
1.004510,0,0,0,0,0,0
1.006070,0,0,0,0,0,0
1.007630,0,0,0,0,0,0
1.009131,0,0,0,0,0,0
1.010533,0,0,0,0,0,0
1.012060,0,0,0,0,0,0
1.013619,0,0,0,0,0,0
1.015056,0,0,0,0,0,0
1.016594,0,0,0,0,0,0
1.018156,0,0,0,0,0,0
1.019731,0,0,0,0,0,0
1.021293,0,0,0,0,0,0
1.022852,0,0,0,0,0,0
1.024415,0,0,0,0,0,0
1.025976,0,0,0,0,0,0
1.027537,0,0,0,0,0,0
1.029103,0,0,0,0,0,0
1.030717,0,0,0,0,0,0
1.032281,0,0,0,0,0,0
1.033842,0,0,0,0,0,0
1.035401,0,0,0,0,0,0
1.036966,0,0,0,0,0,0
1.038522,0,0,0,0,0,0
1.040081,0,0,0,0,0,0
1.041653,0,0,0,0,0,0
1.043212,0,0,0,0,0,0
1.044772,0,0,0,0,0,0
1.046334,0,0,0,0,0,0
1.047939,0,0,0,0,0,0
1.049513,0,0,0,0,0,0
1.050972,0,0,0,0,0,0
1.052400,0,0,0,0,0,0
1.053931,0,0,0,0,0,0
1.055493,0,0,0,0,0,0
1.057039,0,0,0,0,0,0
1.058571,0,0,0,0,0,0
1.060136,0,0,0,0,0,0
1.061699,0,0,0,0,0,0
1.063315,0,0,0,0,0,0
1.064930,0,0,0,0,0,0
1.066492,0,0,0,0,0,0
1.068057,0,0,0,0,0,0
1.069620,0,0,0,0,0,0
1.071178,0,0,0,0,0,0
1.072737,0,0,0,0,0,0
1.074312,0,0,0,0,0,0
1.075877,0,0,0,0,0,0
1.077440,0,0,0,0,0,0
1.079044,0,0,0,0,0,0
1.080608,0,0,0,0,0,0
1.082162,0,0,0,0,0,0
1.083825,0,0,0,0,0,0
1.085271,0,0,0,0,0,0
1.086804,0,0,0,0,0,0
1.088369,0,0,0,0,0,0
1.089932,0,0,0,0,0,0
1.091494,0,0,0,0,0,0
1.093058,0,0,0,0,0,0
1.094663,0,0,0,0,0,0
1.096241,0,0,0,0,0,0
1.097805,0,0,0,0,0,0
1.099367,0,0,0,0,0,0
1.100891,0,0,0,0,0,0
1.102424,0,0,0,0,0,0
1.103990,0,0,0,0,0,0
1.105553,0,0,0,0,0,0
1.107126,0,0,0,0,0,0
1.108690,0,0,0,0,0,0
1.110253,0,0,0,0,0,0
1.111818,0,0,0,0,0,0
1.113382,0,0,0,0,0,0
1.114942,0,0,0,0,0,0
1.116507,0,0,0,0,0,0
1.118083,0,0,0,0,0,0
1.119645,0,0,0,0,0,0
1.121231,0,0,0,0,0,0
1.122792,0,0,0,0,0,0
1.124357,0,0,0,0,0,0
1.125921,0,0,0,0,0,0
1.127483,0,0,0,0,0,0
1.129061,0,0,0,0,0,0
1.130623,0,0,0,0,0,0
1.132187,0,0,0,0,0,0
1.133751,0,0,0,0,0,0
1.135312,0,0,0,0,0,0
1.136937,0,0,0,0,0,0
1.138501,0,0,0,0,0,0
1.140078,0,0,0,0,0,0
1.141643,0,0,0,0,0,0
1.143246,0,0,0,0,0,0
1.144810,0,0,0,0,0,0
1.146373,0,0,0,0,0,0
1.147938,0,0,0,0,0,0
1.149502,0,0,0,0,0,0
1.151077,0,0,0,0,0,0
1.152639,0,0,0,0,0,0
1.154201,0,0,0,0,0,0
1.155767,0,0,0,0,0,0
1.157329,0,0,0,0,0,0
1.158974,0,0,0,0,0,0
1.160537,0,0,0,0,0,0
1.162113,0,0,0,0,0,0
1.163552,0,0,0,0,0,0
1.165077,0,0,0,0,0,0
1.166479,0,0,0,0,0,0
1.167877,0,0,0,0,0,0
1.169274,0,0,0,0,0,0
1.170671,0,0,0,0,0,0
1.173456,0,0,0,0,0,0
1.174894,0,0,0,0,0,0
1.176288,0,0,0,0,0,0
1.177686,0,0,0,0,0,0
1.179082,0,0,0,0,0,0
1.180481,0,0,0,0,0,0
1.181872,0,0,0,0,0,0
1.183474,0,0,0,0,0,0
1.184901,0,0,0,0,0,0
1.186333,0,0,0,0,0,0
1.187734,0,0,0,0,0,0
1.189133,0,0,0,0,0,0
1.190530,0,0,0,0,0,0
1.191970,0,0,0,0,0,0
1.193507,0,0,0,0,0,0
1.195067,0,0,0,0,0,0
