elapsed_s,VFD_MODE_3_FIBERS,VFD_MODE_4_FIBERS,VFD_TOTAL_VERTICES,VFDP_STALL_CYCLES_VFD,VFDP_STALL_CYCLES_VFD_INDEX,VFDP_STALL_CYCLES_VFD_PROG,VFDP_STARVE_CYCLES_PC,VFDP_VS_STAGE_WAVES
0.191255,0,0,0,0,0,0,0,0
0.192829,0,0,0,0,0,0,0,0
0.194413,0,0,0,0,0,0,0,0
0.195987,0,0,0,0,0,0,0,0
0.197560,0,0,0,0,0,0,0,0
0.199135,0,0,0,0,0,0,0,0
0.200709,0,0,0,0,0,0,0,0
0.202280,0,0,0,0,0,0,0,0
0.203855,0,0,0,0,0,0,0,0
0.205442,0,0,0,0,0,0,0,0
0.207014,0,0,0,0,0,0,0,0
0.208466,0,0,0,0,0,0,0,0
0.210004,0,0,0,0,0,0,0,0
0.211487,0,0,0,0,0,0,0,0
0.212965,0,0,0,0,0,0,0,0
0.214372,0,0,0,0,0,0,0,0
0.215759,0,0,0,0,0,0,0,0
0.217122,0,0,0,0,0,0,0,0
0.218479,0,0,0,0,0,0,0,0
0.219883,0,0,0,0,0,0,0,0
0.221243,0,0,0,0,0,0,0,0
0.222601,0,0,0,0,0,0,0,0
0.223959,0,0,0,0,0,0,0,0
0.225320,0,0,0,0,0,0,0,0
0.226687,0,0,0,0,0,0,0,0
0.228044,0,0,0,0,0,0,0,0
0.229401,0,0,0,0,0,0,0,0
0.230730,0,0,0,0,0,0,0,0
0.232108,0,0,0,0,0,0,0,0
0.233444,0,0,0,0,0,0,0,0
0.234775,0,0,0,0,0,0,0,0
0.236198,0,0,0,0,0,0,0,0
0.237532,0,0,0,0,0,0,0,0
0.238857,0,0,0,0,0,0,0,0
0.240254,0,0,0,0,0,0,0,0
0.241612,0,0,0,0,0,0,0,0
0.242941,0,0,0,0,0,0,0,0
0.244273,0,0,0,0,0,0,0,0
0.245644,0,0,0,0,0,0,0,0
0.247024,0,0,0,0,0,0,0,0
0.248408,0,0,0,0,0,0,0,0
0.249785,0,0,0,0,0,0,0,0
0.251160,0,0,0,0,0,0,0,0
0.252536,0,0,0,0,0,0,0,0
0.253913,0,0,0,0,0,0,0,0
0.255290,0,0,0,0,0,0,0,0
0.256667,0,0,0,0,0,0,0,0
0.258049,0,0,0,0,0,0,0,0
0.259369,0,0,0,0,0,0,0,0
0.260744,0,0,0,0,0,0,0,0
0.262069,0,0,0,0,0,0,0,0
0.263501,0,0,0,0,0,0,0,0
0.264879,0,0,0,0,0,0,0,0
0.266255,0,0,0,0,0,0,0,0
0.267687,0,0,0,0,0,0,0,0
0.268963,0,0,0,0,0,0,0,0
0.270345,0,0,0,0,0,0,0,0
0.271722,0,0,0,0,0,0,0,0
0.273123,0,0,0,54,54,0,1560,0
0.274504,0,0,0,0,0,0,0,0
0.275931,0,0,0,0,0,0,0,0
0.277308,0,0,0,0,0,0,0,0
0.278685,0,0,0,0,0,0,0,0
0.280084,0,0,0,0,0,0,0,0
0.281463,0,0,0,0,0,0,0,0
0.282827,0,0,0,0,0,0,0,0
0.284248,0,0,0,0,0,0,0,0
0.285607,0,0,0,66,66,0,101043,0
0.286829,0,0,0,54,54,0,96645,0
0.288205,0,0,0,0,0,0,0,0
0.289573,0,0,0,0,0,0,0,0
0.290939,0,0,0,0,0,0,0,0
0.292417,0,0,0,0,0,0,0,0
0.293880,0,0,0,0,0,0,0,0
0.295301,0,0,0,0,0,0,0,0
0.296714,0,0,0,0,0,0,0,0
0.298124,0,0,0,0,0,0,0,0
0.299768,0,0,0,0,0,0,0,0
0.301169,0,0,0,0,0,0,0,0
0.302583,0,0,0,0,0,0,0,0
0.306886,0,0,0,0,0,0,0,0
0.308387,0,0,0,0,0,0,0,0
0.309797,0,0,0,0,0,0,0,0
0.311346,0,0,0,0,0,0,0,0
0.312789,0,0,0,0,0,0,0,0
0.314157,0,0,0,0,0,0,0,0
0.315519,0,0,0,0,0,0,0,0
0.317027,0,0,0,0,0,0,0,0
0.318617,0,0,0,0,0,0,0,0
0.320040,0,0,0,0,0,0,0,0
0.321430,0,0,0,0,0,0,0,0
0.322884,0,0,0,0,0,0,0,0
0.324300,0,0,0,0,0,0,0,0
0.325684,0,0,0,0,0,0,0,0
0.327134,0,0,0,0,0,0,0,0
0.328664,0,0,0,0,0,0,0,0
0.330075,0,0,0,0,0,0,0,0
0.331482,0,0,0,0,0,0,0,0
0.332895,0,0,0,0,0,0,0,0
0.334297,0,0,0,0,0,0,0,0
0.335699,0,0,0,0,0,0,0,0
0.337101,0,0,0,0,0,0,0,0
0.338502,0,0,0,0,0,0,0,0
0.339903,0,0,0,0,0,0,0,0
0.341433,0,0,0,0,0,0,0,0
0.342995,0,0,0,0,0,0,0,0
0.344507,0,0,0,0,0,0,0,0
0.345922,0,0,0,0,0,0,0,0
0.347334,0,0,0,0,0,0,0,0
0.348744,0,0,0,0,0,0,0,0
0.350152,0,0,0,0,0,0,0,0
0.351563,0,0,0,0,0,0,0,0
0.353101,0,0,0,0,0,0,0,0
0.354685,0,0,0,0,0,0,0,0
0.356259,0,0,0,0,0,0,0,0
0.357833,0,0,0,0,0,0,0,0
0.359409,0,0,0,0,0,0,0,0
0.360982,0,0,0,0,0,0,0,0
0.362555,0,0,0,0,0,0,0,0
0.364129,0,0,0,0,0,0,0,0
0.365707,0,0,0,0,0,0,0,0
0.367339,0,0,0,0,0,0,0,0
0.368754,0,0,0,0,0,0,0,0
0.370168,0,0,0,0,0,0,0,0
0.371709,0,0,0,0,0,0,0,0
0.373327,0,0,0,0,0,0,0,0
0.374899,0,0,0,0,0,0,0,0
0.376488,0,0,0,0,0,0,0,0
0.378057,0,0,0,0,0,0,0,0
0.379632,0,0,0,0,0,0,0,0
0.381204,0,0,0,0,0,0,0,0
0.382775,0,0,0,0,0,0,0,0
0.384445,0,0,0,0,0,0,0,0
0.386016,0,0,0,0,0,0,0,0
0.387602,0,0,0,0,0,0,0,0
0.389218,0,0,0,0,0,0,0,0
0.390790,0,0,0,0,0,0,0,0
0.392416,0,0,0,0,0,0,0,0
0.393987,0,0,0,0,0,0,0,0
0.395561,0,0,0,0,0,0,0,0
0.397134,0,0,0,0,0,0,0,0
0.398717,0,0,0,0,0,0,0,0
0.400255,0,0,0,0,0,0,0,0
0.401635,0,0,0,0,0,0,0,0
0.402991,0,0,0,0,0,0,0,0
0.404370,0,0,0,0,0,0,0,0
0.405776,0,0,0,0,0,0,0,0
0.407279,0,0,0,0,0,0,0,0
0.408721,0,0,0,0,0,0,0,0
0.410088,0,0,0,0,0,0,0,0
0.411449,0,0,0,0,0,0,0,0
0.412810,0,0,0,0,0,0,0,0
0.414171,0,0,0,0,0,0,0,0
0.415578,0,0,0,0,0,0,0,0
0.416936,0,0,0,0,0,0,0,0
0.418293,0,0,0,0,0,0,0,0
0.419661,0,0,0,0,0,0,0,0
0.421067,0,0,0,0,0,0,0,0
0.422395,0,0,0,0,0,0,0,0
0.423769,0,0,0,0,0,0,0,0
0.425100,0,0,0,0,0,0,0,0
0.426430,0,0,0,0,0,0,0,0
0.427761,0,0,0,0,0,0,0,0
0.429086,0,0,0,0,0,0,0,0
0.430420,0,0,0,0,0,0,0,0
0.431795,0,0,0,0,0,0,0,0
0.433125,0,0,0,0,0,0,0,0
0.434455,0,0,0,0,0,0,0,0
0.435785,0,0,0,0,0,0,0,0
0.437146,0,0,0,0,0,0,0,0
0.438457,0,0,0,0,0,0,0,0
0.439816,0,0,0,0,0,0,0,0
0.441135,0,0,0,0,0,0,0,0
0.442447,0,0,0,0,0,0,0,0
0.443810,0,0,0,0,0,0,0,0
0.445125,0,0,0,0,0,0,0,0
0.446436,0,0,0,0,0,0,0,0
0.447797,0,0,0,0,0,0,0,0
0.449106,0,0,0,0,0,0,0,0
0.450414,0,0,0,0,0,0,0,0
0.451780,0,0,0,0,0,0,0,0
0.453083,0,0,0,0,0,0,0,0
0.454459,0,0,0,0,0,0,0,0
0.455727,0,0,0,0,0,0,0,0
0.457109,0,0,0,0,0,0,0,0
0.458485,0,0,0,0,0,0,0,0
0.459862,0,0,0,0,0,0,0,0
0.461130,0,0,0,0,0,0,0,0
0.462579,0,0,0,0,0,0,0,0
0.464017,0,0,0,0,0,0,0,0
0.465448,0,0,0,0,0,0,0,0
0.466877,0,0,0,0,0,0,0,0
0.468199,0,0,0,0,0,0,0,0
0.469580,0,0,0,0,0,0,0,0
