elapsed_s,TP_PACKED_POINT_SINGLE_VALID_FP32,TP_TOTAL_DECOMP_L1_RESP_CH0,TP_TOTAL_DECOMP_L1_RESP_CH1,TP_L1POINT5_PRE_L1_DECOMP_0_WORKLOAD_R,TP_L1POINT5_PRE_L1_DECOMP_1_WORKLOAD_R,TP_L1POINT5_ASTC_DECODER_0_WORKLOAD_R,TP_L1POINT5_ASTC_DECODER_1_WORKLOAD_R,TP_PARTIAL_SURFACE_PGMEM_PIXELS,TP_PARTIAL_SURFACE_SYSMEM_PIXELS,TP_PARTIAL_SURFACE_PGMEM_MISS_REQ,TP_PARTIAL_SURFACE_SYSMEM_MISS_REQ
0.313061,0,0,0,0,0,0,0,0,0,0,0
0.314449,0,0,0,0,0,0,0,0,0,0,0
0.315839,0,0,0,0,0,0,0,0,0,0,0
0.317227,0,0,0,0,0,0,0,0,0,0,0
0.318616,0,0,0,0,0,0,0,0,0,0,0
0.320003,0,0,0,0,0,0,0,0,0,0,0
0.321399,0,0,0,0,0,0,0,0,0,0,0
0.322787,0,0,0,0,0,0,0,0,0,0,0
0.324174,0,0,0,0,0,0,0,0,0,0,0
0.325549,0,0,0,0,0,0,0,0,0,0,0
0.326986,0,0,0,0,0,0,0,0,0,0,0
0.328315,0,0,0,0,0,0,0,0,0,0,0
0.329752,0,0,0,0,0,0,0,0,0,0,0
0.331089,0,0,0,0,0,0,0,0,0,0,0
0.332532,0,0,0,0,0,0,0,0,0,0,0
0.333970,0,0,0,0,0,0,0,0,0,0,0
0.335410,0,0,0,0,0,0,0,0,0,0,0
0.336847,0,0,0,0,0,0,0,0,0,0,0
0.338286,0,0,0,0,0,0,0,0,0,0,0
0.339723,0,0,0,0,0,0,0,0,0,0,0
0.341199,0,0,0,0,0,0,0,0,0,0,0
0.342636,0,0,0,0,0,0,0,0,0,0,0
0.344013,0,0,0,0,0,0,0,0,0,0,0
0.345394,0,0,0,0,0,0,0,0,0,0,0
0.346784,0,0,0,0,0,0,0,0,0,0,0
0.348167,0,0,0,0,0,0,0,0,0,0,0
0.349543,0,0,0,0,0,0,0,0,0,0,0
0.350932,0,0,0,0,0,0,0,0,0,0,0
0.352308,0,0,0,0,0,0,0,0,0,0,0
0.353717,0,0,0,0,0,0,0,0,0,0,0
0.355097,0,0,0,0,0,0,0,0,0,0,0
0.356477,0,0,0,0,0,0,0,0,0,0,0
0.357932,0,0,0,0,0,0,0,0,0,0,0
0.359359,0,0,0,0,0,0,0,0,0,0,0
0.360782,0,0,0,0,0,0,0,0,0,0,0
0.362248,0,0,0,0,0,0,0,0,0,0,0
0.363677,0,0,0,0,0,0,0,0,0,0,0
0.365018,0,0,0,0,0,0,0,0,0,0,0
0.366444,0,0,0,0,0,0,0,0,0,0,0
0.367867,0,0,0,0,0,0,0,0,0,0,0
0.369299,0,0,0,0,0,0,0,0,0,0,0
0.370722,0,0,0,0,0,0,0,0,0,0,0
0.372144,0,0,0,0,0,0,0,0,0,0,0
0.373576,0,0,0,0,0,0,0,0,0,0,0
0.375008,0,0,0,0,0,0,0,0,0,0,0
0.376600,0,0,0,0,0,0,0,0,0,0,0
0.378523,0,0,0,0,0,0,0,0,0,0,0
0.379942,0,0,0,0,0,0,0,0,0,0,0
0.385010,0,0,0,0,0,0,0,0,0,0,0
0.386450,0,0,0,0,0,0,0,0,0,0,0
0.387873,0,0,0,0,0,0,0,0,0,0,0
0.389438,0,0,0,0,0,0,0,0,0,0,0
0.390914,0,0,0,0,0,0,0,0,0,0,0
0.392345,0,0,0,0,0,0,0,0,0,0,0
0.393773,0,0,0,0,0,0,0,0,0,0,0
0.395191,0,0,0,0,0,0,0,0,0,0,0
0.396619,0,0,0,0,0,0,0,0,0,0,0
0.398107,0,0,0,0,0,0,0,0,0,0,0
0.399525,0,0,0,0,0,0,0,0,0,0,0
0.400993,0,0,0,0,0,0,0,0,0,0,0
0.402418,0,0,0,0,0,0,0,0,0,0,0
0.403840,0,0,0,0,0,0,0,0,0,0,0
0.405302,0,0,0,0,0,0,0,0,0,0,0
0.406739,0,0,0,0,0,0,0,0,0,0,0
0.408161,0,0,0,0,0,0,0,0,0,0,0
0.409586,0,0,0,0,0,0,0,0,0,0,0
0.411009,0,0,0,0,0,0,0,0,0,0,0
0.412431,0,0,0,0,0,0,0,0,0,0,0
0.413984,0,0,0,0,0,0,0,0,0,0,0
0.415572,0,0,0,0,0,0,0,0,0,0,0
0.417174,0,0,0,0,0,0,0,0,0,0,0
0.418761,0,0,0,0,0,0,0,0,0,0,0
0.420347,0,0,0,0,0,0,0,0,0,0,0
0.421934,0,0,0,0,0,0,0,0,0,0,0
0.423522,0,0,0,0,0,0,0,0,0,0,0
0.425110,0,0,0,0,0,0,0,0,0,0,0
0.426697,0,0,0,0,0,0,0,0,0,0,0
0.428172,0,0,0,0,0,0,0,0,0,0,0
0.429733,0,0,0,0,0,0,0,0,0,0,0
0.431320,0,0,0,0,0,0,0,0,0,0,0
0.432906,0,0,0,0,0,0,0,0,0,0,0
0.434360,0,0,0,0,0,0,0,0,0,0,0
0.435918,0,0,0,0,0,0,0,0,0,0,0
0.437507,0,0,0,0,0,0,0,0,0,0,0
0.439107,0,0,0,0,0,0,0,0,0,0,0
0.440694,0,0,0,0,0,0,0,0,0,0,0
0.442285,0,0,0,0,0,0,0,0,0,0,0
0.443871,0,0,0,0,0,0,0,0,0,0,0
0.445460,0,0,0,0,0,0,0,0,0,0,0
0.447047,0,0,0,0,0,0,0,0,0,0,0
0.448632,0,0,0,0,0,0,0,0,0,0,0
0.450310,0,0,0,0,0,0,0,0,0,0,0
0.451897,0,0,0,0,0,0,0,0,0,0,0
0.453528,0,0,0,0,0,0,0,0,0,0,0
0.455116,0,0,0,0,0,0,0,0,0,0,0
0.456701,0,0,0,0,0,0,0,0,0,0,0
0.458293,0,0,0,0,0,0,0,0,0,0,0
0.459879,0,0,0,0,0,0,0,0,0,0,0
0.461481,0,0,0,0,0,0,0,0,0,0,0
0.463068,0,0,0,0,0,0,0,0,0,0,0
0.464654,0,0,0,0,0,0,0,0,0,0,0
0.466334,0,0,0,0,0,0,0,0,0,0,0
0.467920,0,0,0,0,0,0,0,0,0,0,0
0.469550,0,0,0,0,0,0,0,0,0,0,0
0.471138,0,0,0,0,0,0,0,0,0,0,0
0.472738,0,0,0,0,0,0,0,0,0,0,0
0.474469,0,0,0,0,0,0,0,0,0,0,0
0.475989,0,0,0,0,0,0,0,0,0,0,0
0.477552,0,0,0,0,0,0,0,0,0,0,0
0.479142,0,0,0,0,0,0,0,0,0,0,0
0.480730,0,0,0,0,0,0,0,0,0,0,0
0.482324,0,0,0,0,0,0,0,0,0,0,0
0.483925,0,0,0,0,0,0,0,0,0,0,0
0.485559,0,0,0,0,0,0,0,0,0,0,0
0.487148,0,0,0,0,0,0,0,0,0,0,0
0.488735,0,0,0,0,0,0,0,0,0,0,0
0.490328,0,0,0,0,0,0,0,0,0,0,0
0.491916,0,0,0,0,0,0,0,0,0,0,0
0.493507,0,0,0,0,0,0,0,0,0,0,0
0.495110,0,0,0,0,0,0,0,0,0,0,0
0.496698,0,0,0,0,0,0,0,0,0,0,0
0.498287,0,0,0,0,0,0,0,0,0,0,0
0.499866,0,0,0,0,0,0,0,0,0,0,0
0.501417,0,0,0,0,0,0,0,0,0,0,0
0.503005,0,0,0,0,0,0,0,0,0,0,0
0.504673,0,0,0,0,0,0,0,0,0,0,0
0.506278,0,0,0,0,0,0,0,0,0,0,0
0.507864,0,0,0,0,0,0,0,0,0,0,0
0.509456,0,0,0,0,0,0,0,0,0,0,0
0.511043,0,0,0,0,0,0,0,0,0,0,0
0.512630,0,0,0,0,0,0,0,0,0,0,0
0.514270,0,0,0,0,0,0,0,0,0,0,0
0.515857,0,0,0,0,0,0,0,0,0,0,0
0.517502,0,0,0,0,0,0,0,0,0,0,0
0.519090,0,0,0,0,0,0,0,0,0,0,0
0.520673,0,0,0,0,0,0,0,0,0,0,0
0.522263,0,0,0,0,0,0,0,0,0,0,0
0.523848,0,0,0,0,0,0,0,0,0,0,0
0.525438,0,0,0,0,0,0,0,0,0,0,0
0.527026,0,0,0,0,0,0,0,0,0,0,0
0.528626,0,0,0,0,0,0,0,0,0,0,0
0.530301,0,0,0,0,0,0,0,0,0,0,0
0.531886,0,0,0,0,0,0,0,0,0,0,0
0.533521,0,0,0,0,0,0,0,0,0,0,0
0.535107,0,0,0,0,0,0,0,0,0,0,0
0.536690,0,0,0,0,0,0,0,0,0,0,0
0.538282,0,0,0,0,0,0,0,0,0,0,0
0.540140,0,0,0,0,0,0,0,0,0,0,0
0.541735,0,0,0,0,0,0,0,0,0,0,0
0.543324,0,0,0,0,0,0,0,0,0,0,0
0.544913,0,0,0,0,0,0,0,0,0,0,0
0.546365,0,0,0,0,0,0,0,0,0,0,0
0.547796,0,0,0,0,0,0,0,0,0,0,0
0.549396,0,0,0,0,0,0,0,0,0,0,0
0.550875,0,0,0,0,0,0,0,0,0,0,0
0.552434,0,0,0,0,0,0,0,0,0,0,0
0.554023,0,0,0,0,0,0,0,0,0,0,0
0.555612,0,0,0,0,0,0,0,0,0,0,0
0.557203,0,0,0,0,0,0,0,0,0,0,0
0.558783,0,0,0,0,0,0,0,0,0,0,0
0.560362,0,0,0,0,0,0,0,0,0,0,0
0.561829,0,0,0,0,0,0,0,0,0,0,0
0.563387,0,0,0,0,0,0,0,0,0,0,0
0.565020,0,0,0,0,0,0,0,0,0,0,0
0.566608,0,0,0,0,0,0,0,0,0,0,0
0.568195,0,0,0,0,0,0,0,0,0,0,0
0.569784,0,0,0,0,0,0,0,0,0,0,0
0.571372,0,0,0,0,0,0,0,0,0,0,0
0.572973,0,0,0,0,0,0,0,0,0,0,0
0.574563,0,0,0,0,0,0,0,0,0,0,0
0.576148,0,0,0,0,0,0,0,0,0,0,0
0.577624,0,0,0,0,0,0,0,0,0,0,0
0.579043,0,0,0,0,0,0,0,0,0,0,0
0.580424,0,0,0,0,0,0,0,0,0,0,0
0.581845,0,0,0,0,0,0,0,0,0,0,0
0.583250,0,0,0,0,0,0,0,0,0,0,0
0.584624,0,0,0,0,0,0,0,0,0,0,0
0.586111,0,0,0,0,0,0,0,0,0,0,0
0.587539,0,0,0,0,0,0,0,0,0,0,0
0.589102,0,0,0,0,0,0,0,0,0,0,0
0.590536,0,0,0,0,0,0,0,0,0,0,0
0.591921,0,0,0,0,0,0,0,0,0,0,0
0.593385,0,0,0,0,0,0,0,0,0,0,0
0.594797,0,0,0,0,0,0,0,0,0,0,0
0.596172,0,0,0,0,0,0,0,0,0,0,0
0.597585,0,0,0,0,0,0,0,0,0,0,0
0.598929,0,0,0,0,0,0,0,0,0,0,0
0.600272,0,0,0,0,0,0,0,0,0,0,0
0.601661,0,0,0,0,0,0,0,0,0,0,0
0.603003,0,0,0,0,0,0,0,0,0,0,0
0.604357,0,0,0,0,0,0,0,0,0,0,0
0.605746,0,0,0,0,0,0,0,0,0,0,0
0.607087,0,0,0,0,0,0,0,0,0,0,0
0.608427,0,0,0,0,0,0,0,0,0,0,0
0.609848,0,0,0,0,0,0,0,0,0,0,0
0.611190,0,0,0,0,0,0,0,0,0,0,0
0.612530,0,0,0,0,0,0,0,0,0,0,0
0.613908,0,0,0,0,0,0,0,0,0,0,0
0.615246,0,0,0,0,0,0,0,0,0,0,0
0.616570,0,0,0,0,0,0,0,0,0,0,0
0.617943,0,0,0,0,0,0,0,0,0,0,0
0.619279,0,0,0,0,0,0,0,0,0,0,0
0.620607,0,0,0,0,0,0,0,0,0,0,0
0.621985,0,0,0,0,0,0,0,0,0,0,0
0.623313,0,0,0,0,0,0,0,0,0,0,0
0.624640,0,0,0,0,0,0,0,0,0,0,0
0.626089,0,0,0,0,0,0,0,0,0,0,0
0.627479,0,0,0,0,0,0,0,0,0,0,0
0.628899,0,0,0,0,0,0,0,0,0,0,0
0.630265,0,0,0,0,0,0,0,0,0,0,0
0.631620,0,0,0,0,0,0,0,0,0,0,0
0.632978,0,0,0,0,0,0,0,0,0,0,0
0.634343,0,0,0,0,0,0,0,0,0,0,0
0.635706,0,0,0,0,0,0,0,0,0,0,0
0.637074,0,0,0,0,0,0,0,0,0,0,0
0.638429,0,0,0,0,0,0,0,0,0,0,0
0.639785,0,0,0,0,0,0,0,0,0,0,0
0.641140,0,0,0,0,0,0,0,0,0,0,0
0.642494,0,0,0,0,0,0,0,0,0,0,0
0.643848,0,0,0,0,0,0,0,0,0,0,0
0.645212,0,0,0,0,0,0,0,0,0,0,0
0.646608,0,0,0,0,0,0,0,0,0,0,0
0.648055,0,0,0,0,0,0,0,0,0,0,0
0.649499,0,0,0,0,0,0,0,0,0,0,0
0.650891,0,0,0,0,0,0,0,0,0,0,0
0.652280,0,0,0,0,0,0,0,0,0,0,0
0.653717,0,0,0,0,0,0,0,0,0,0,0
0.655156,0,0,0,0,0,0,0,0,0,0,0
0.656553,0,0,0,0,0,0,0,0,0,0,0
0.657989,0,0,0,0,0,0,0,0,0,0,0
0.659379,0,0,0,0,0,0,0,0,0,0,0
0.660835,0,0,0,0,0,0,0,0,0,0,0
0.662239,0,0,0,0,0,0,0,0,0,0,0
0.663634,0,0,0,0,0,0,0,0,0,0,0
0.665023,0,0,0,0,0,0,0,0,0,0,0
0.666411,0,0,0,0,0,0,0,0,0,0,0
0.667799,0,0,0,0,0,0,0,0,0,0,0
0.669235,0,0,0,0,0,0,0,0,0,0,0
0.670630,0,0,0,0,0,0,0,0,0,0,0
0.672018,0,0,0,0,0,0,0,0,0,0,0
0.673459,0,0,0,0,0,0,0,0,0,0,0
0.674683,0,0,0,0,0,0,0,0,0,0,0
0.676072,0,0,0,0,0,0,0,0,0,0,0
0.677461,0,0,0,0,0,0,0,0,0,0,0
0.678741,0,0,0,0,0,0,0,0,0,0,0
0.680071,0,0,0,0,0,0,0,0,0,0,0
0.681512,0,0,0,0,0,0,0,0,0,0,0
0.682904,0,0,0,0,0,0,0,0,0,0,0
0.684292,0,0,0,0,0,0,0,0,0,0,0
0.685732,0,0,0,0,0,0,0,0,0,0,0
0.687121,0,0,0,0,0,0,0,0,0,0,0
0.688510,0,0,0,0,0,0,0,0,0,0,0
0.689900,0,0,0,0,0,0,0,0,0,0,0
0.691289,0,0,0,0,0,0,0,0,0,0,0
0.692699,0,0,0,0,0,0,0,0,0,0,0
0.694020,0,0,0,0,0,0,0,0,0,0,0
0.695427,0,0,0,0,0,0,0,0,0,0,0
0.696834,0,0,0,0,0,0,0,0,0,0,0
0.698242,0,0,0,0,0,0,0,0,0,0,0
0.699649,0,0,0,0,0,0,0,0,0,0,0
0.701055,0,0,0,0,0,0,0,0,0,0,0
0.702465,0,0,0,0,0,0,0,0,0,0,0
0.703765,0,0,0,0,0,0,0,0,0,0,0
0.705172,0,0,0,0,0,0,0,0,0,0,0
0.706582,0,0,0,0,0,0,0,0,0,0,0
0.707875,0,0,0,0,0,0,0,0,0,0,0
0.709298,0,0,0,0,0,0,0,0,0,0,0
0.710679,0,0,0,0,0,0,0,0,0,0,0
0.712057,0,0,0,0,0,0,0,0,0,0,0
0.713434,0,0,0,0,0,0,0,0,0,0,0
0.714823,0,0,0,0,0,0,0,0,0,0,0
0.716201,0,0,0,0,0,0,0,0,0,0,0
0.717579,0,0,0,0,0,0,0,0,0,0,0
0.718957,0,0,0,0,0,0,0,0,0,0,0
0.720334,0,0,0,0,0,0,0,0,0,0,0
0.721712,0,0,0,0,0,0,0,0,0,0,0
0.723089,0,0,0,0,0,0,0,0,0,0,0
0.724465,0,0,0,0,0,0,0,0,0,0,0
0.725888,0,0,0,0,0,0,0,0,0,0,0
0.727265,0,0,0,0,0,0,0,0,0,0,0
0.728642,0,0,0,0,0,0,0,0,0,0,0
0.730067,0,0,0,0,0,0,0,0,0,0,0
0.731444,0,0,0,0,0,0,0,0,0,0,0
0.732820,0,0,0,0,0,0,0,0,0,0,0
0.734201,0,0,0,0,0,0,0,0,0,0,0
0.735577,0,0,0,0,0,0,0,0,0,0,0
0.736967,0,0,0,0,0,0,0,0,0,0,0
0.738345,0,0,0,0,0,0,0,0,0,0,0
0.739722,0,0,0,0,0,0,0,0,0,0,0
0.741150,0,0,0,0,0,0,0,0,0,0,0
