elapsed_s,TP_NEVER_COUNT,TP_BUSY_CYCLES,TP_STALL_CYCLES_UCHE,TP_LATENCY_CYCLES,TP_LATENCY_TRANS,TP_FLAG_FIFO_DELAY_SAMPLES,TP_FLAG_FIFO_DELAY_CYCLES,TP_L1_CACHELINE_REQUESTS,TP_L1_CACHELINE_MISSES,TP_SP_TP_TRANS,TP_TP_SP_TRANS,TP_OUTPUT_PIXELS
0.321772,0,0,0,0,0,0,0,0,0,0,0,0
0.323173,0,0,0,0,0,0,0,0,0,0,0,0
0.324647,0,0,0,0,0,0,0,0,0,0,0,0
0.326043,0,0,0,0,0,0,0,0,0,0,0,0
0.327436,0,0,0,0,0,0,0,0,0,0,0,0
0.328830,0,0,0,0,0,0,0,0,0,0,0,0
0.330222,0,0,0,0,0,0,0,0,0,0,0,0
0.331614,0,0,0,0,0,0,0,0,0,0,0,0
0.333007,0,0,0,0,0,0,0,0,0,0,0,0
0.334407,0,0,0,0,0,0,0,0,0,0,0,0
0.335800,0,0,0,0,0,0,0,0,0,0,0,0
0.337180,0,0,0,0,0,0,0,0,0,0,0,0
0.338622,0,0,0,0,0,0,0,0,0,0,0,0
0.340064,0,0,0,0,0,0,0,0,0,0,0,0
0.341520,0,0,0,0,0,0,0,0,0,0,0,0
0.342962,0,0,0,0,0,0,0,0,0,0,0,0
0.344411,0,0,0,0,0,0,0,0,0,0,0,0
0.345855,0,0,0,0,0,0,0,0,0,0,0,0
0.347297,0,0,0,0,0,0,0,0,0,0,0,0
0.348737,0,0,0,0,0,0,0,0,0,0,0,0
0.350177,0,0,0,0,0,0,0,0,0,0,0,0
0.351580,0,0,0,0,0,0,0,0,0,0,0,0
0.352946,0,0,0,0,0,0,0,0,0,0,0,0
0.354343,0,0,0,0,0,0,0,0,0,0,0,0
0.355759,0,0,0,0,0,0,0,0,0,0,0,0
0.357153,0,0,0,0,0,0,0,0,0,0,0,0
0.358741,0,0,0,0,0,0,0,0,0,0,0,0
0.360154,0,0,0,0,0,0,0,0,0,0,0,0
0.361545,0,0,0,0,0,0,0,0,0,0,0,0
0.362930,0,576,0,0,0,0,0,0,0,0,0,0
0.364542,0,0,0,0,0,0,0,0,0,0,0,0
0.366013,0,0,0,0,0,0,0,0,0,0,0,0
0.367423,0,0,0,0,0,0,0,0,0,0,0,0
0.368827,0,0,0,0,0,0,0,0,0,0,0,0
0.370313,0,0,0,0,0,0,0,0,0,0,0,0
0.371741,0,0,0,0,0,0,0,0,0,0,0,0
0.373235,0,89890,0,77350,397,0,0,19043,20608,5540,100864,214016
0.374649,0,985616,0,720797,7381,0,0,243101,241536,59996,947712,1883136
0.376083,0,0,0,0,0,0,0,0,0,0,0,0
0.377600,0,0,0,0,0,0,0,0,0,0,0,0
0.379029,0,0,0,0,0,0,0,0,0,0,0,0
0.380488,0,0,0,0,0,0,0,0,0,0,0,0
0.382811,0,0,0,0,0,0,0,0,0,0,0,0
0.384285,0,0,0,0,0,0,0,0,0,0,0,0
0.385715,0,0,0,0,0,0,0,0,0,0,0,0
0.387156,0,0,0,0,0,0,0,0,0,0,0,0
0.388667,0,0,0,0,0,0,0,0,0,0,0,0
0.390954,0,0,0,0,0,0,0,0,0,0,0,0
0.392443,0,0,0,0,0,0,0,0,0,0,0,0
0.393869,0,0,0,0,0,0,0,0,0,0,0,0
0.395425,0,0,0,0,0,0,0,0,0,0,0,0
0.396993,0,0,0,0,0,0,0,0,0,0,0,0
0.398494,0,0,0,0,0,0,0,0,0,0,0,0
0.400490,0,0,0,0,0,0,0,0,0,0,0,0
0.402111,0,0,0,0,0,0,0,0,0,0,0,0
0.403582,0,0,0,0,0,0,0,0,0,0,0,0
0.405473,0,0,0,0,0,0,0,0,0,0,0,0
0.406910,0,0,0,0,0,0,0,0,0,0,0,0
0.408341,0,0,0,0,0,0,0,0,0,0,0,0
0.409860,0,0,0,0,0,0,0,0,0,0,0,0
0.411284,0,0,0,0,0,0,0,0,0,0,0,0
0.412708,0,0,0,0,0,0,0,0,0,0,0,0
0.414132,0,0,0,0,0,0,0,0,0,0,0,0
0.415554,0,0,0,0,0,0,0,0,0,0,0,0
0.416951,0,0,0,0,0,0,0,0,0,0,0,0
0.418501,0,0,0,0,0,0,0,0,0,0,0,0
0.419979,0,0,0,0,0,0,0,0,0,0,0,0
0.421794,0,0,0,0,0,0,0,0,0,0,0,0
0.423235,0,0,0,0,0,0,0,0,0,0,0,0
